,KRW FP Equity_DX_SI_QTY,KRW FP Equity_DX_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KRW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KRW FP Equity_DX_SI_MV,KRW FP Equity_DX_DSS,KRW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY,KRW FP Equity_DX_BROKER_SI_QTY,KRW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KRW FP Equity_DX_BROKER_SI_MV_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_x,KRW FP Equity_DX_BROKER_SI_MV_INC_x,KRW FP Equity_DX_SUPPLY_SI_MV_NEW,KRW FP Equity_DX_BROKER_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_NEW,KRW FP Equity_DX_SUPPLY_SI_MV_DEC,KRW FP Equity_DX_BROKER_SI_QTY_INC,KRW FP Equity_DX_SUPPLY_SI_QTY_DEC,KRW FP Equity_DX_BROKER_SI_MV_NEW_y,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KRW FP Equity_DX_BROKER_SI_MV_INC_y,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_y,KRW FP Equity_DX_BROKER_SI_MV_ADD,KRW FP Equity_DX_SUPPLY_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_DEC,KRW FP Equity_DX_SUPPLY_SI_MV,KRW FP Equity_DX_BROKER_SI_MV_DEC,KRW FP Equity_DX_SUPPLY_SI_MV_RMV,KRW FP Equity_DX_BROKER_SI_MV_RMV,KRW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KRW FP Equity_DX_UTILIZATION_QUANTITY,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KRW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KRW FP Equity_DX_ACTIVE_UTILIZATION_MV,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KRW FP Equity_DX_BROKER_SI_CON_RATIO,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KRW FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-05-14,70300.0,2221480.0,9.69,5.21,2.19,,2221480.0,0.0,70300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-15,70300.0,2263660.0,10.06,5.21,2.22,,2263660.0,0.0,70300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-16,70300.0,2284750.0,9.97,5.21,2.26,,2284750.0,0.0,70300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-19,60772.0,1972659.12,9.05,4.5,1.98,,1972659.12,0.0,60772.0,0.0,,,,,,,,,,,,,,,,,9528.0,0.0,0.29,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-20,60772.0,1908240.8,8.86,4.5,1.97,,1908240.8,0.0,60772.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-21,60772.0,1871777.6,8.76,4.5,1.91,,1871777.6,0.0,60772.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-22,60772.0,1866915.84,8.37,4.5,1.87,,1866915.84,0.0,60772.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-23,60772.0,1823160.0,8.57,4.5,1.87,,1823160.0,0.0,60772.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-26,7000.0,208320.0,0.98,0.52,0.21,,208320.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,53772.0,0.0,1.66,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-05-27,8000.0,243840.0,1.14,0.59,0.24,,243840.0,0.0,8000.0,0.0,,,,,,1000.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.7,0.7783,87.3,0.0
2008-05-28,8000.0,244000.0,1.11,0.59,0.24,,244000.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.44,0.7822,87.56,0.0
2008-05-29,8000.0,251760.0,1.13,0.59,0.24,,251760.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.43,0.7823,87.57,0.0
2008-05-30,8000.0,254800.0,1.1,0.59,0.25,,254800.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.09,0.7874,87.91,0.0
2008-06-02,8000.0,252400.0,1.0,0.59,0.25,,252400.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.96,0.7893,88.04,0.0
2008-06-03,8000.0,254160.0,1.13,0.59,0.25,,254160.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.06,0.7878,87.94,0.0
2008-06-04,8000.0,253200.0,1.26,0.59,0.25,,253200.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.99,0.7889,88.01,0.0
2008-06-05,8000.0,254000.0,1.33,0.59,0.25,,254000.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.03,0.7883,87.97,0.0
2008-06-06,8000.0,246160.0,1.39,0.59,0.25,,246160.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.0,0.7888,88.0,0.0
2008-06-09,8000.0,240800.0,1.42,0.59,0.25,,240800.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.33,0.7838,87.67,0.0
2008-06-10,8000.0,238480.0,1.47,0.59,0.24,,238480.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.57,0.7802,87.43,0.0
2008-06-11,8000.0,239200.0,1.43,0.59,0.24,,239200.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.68,0.7786,87.32,0.0
2008-06-12,9700.0,290030.0,1.76,0.72,0.29,,290030.0,0.0,9700.0,0.0,,,,0.05,,,,,1700.0,,,,0.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.43,0.8131,89.57,0.0
2008-06-13,9700.0,285180.0,1.76,0.72,0.29,,285180.0,0.0,9700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.43,0.8131,89.57,0.0
2008-06-16,13700.0,407027.0,2.4,1.02,0.4,,407027.0,0.0,13700.0,0.0,,,,0.11,,,,,4000.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.52,0.8609,92.48,0.0
2008-06-17,29700.0,895752.0,5.2,2.2,0.88,,895752.0,0.0,29700.0,0.0,,,,0.48,,,,,16000.0,,,,0.48,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.43,0.9337,96.57,0.0
2008-06-18,29700.0,884763.0,5.01,2.2,0.88,,884763.0,0.0,29700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.43,0.9337,96.57,0.0
2008-06-19,29700.0,875853.0,5.47,2.2,0.89,,875853.0,0.0,29700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.42,0.9339,96.58,0.0
2008-06-20,29700.0,858924.0,5.51,2.2,0.88,,858924.0,0.0,29700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,3.46,0.9333,96.54,0.0
2008-06-23,28700.0,825412.0,5.24,2.13,0.83,,825412.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-06-24,28700.0,813358.0,5.03,2.13,0.83,,813358.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-06-25,28700.0,826560.0,5.29,2.13,0.81,,826560.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-06-26,28700.0,788102.0,5.25,2.13,0.83,,788102.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-06-27,28700.0,783510.0,5.29,2.13,0.79,,783510.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-06-30,28700.0,777196.0,5.49,2.13,0.78,,777196.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-01,28700.0,761411.0,5.92,2.13,0.78,,761411.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-02,28700.0,778631.0,5.67,2.13,0.77,,778631.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-03,28700.0,755097.0,5.29,2.13,0.78,,755097.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-04,28700.0,745626.0,5.29,2.13,0.76,,745626.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-07,28700.0,745626.0,5.42,2.13,0.75,,745626.0,0.0,28700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-08,36700.0,945392.0,6.95,2.72,0.95,,945392.0,0.0,36700.0,0.0,,,,0.21,,,,,8000.0,,,,0.21,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-09,36700.0,961540.0,6.64,2.72,0.95,,961540.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-10,36700.0,964109.0,6.27,2.72,0.96,,964109.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-11,36700.0,960072.0,6.36,2.72,0.96,,960072.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-14,36700.0,973284.0,7.65,2.72,0.97,,973284.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-15,36700.0,924840.0,7.36,2.72,0.97,,924840.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-16,36700.0,940254.0,7.35,2.72,0.92,,940254.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-17,36700.0,946860.0,6.49,2.72,0.94,,946860.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-18,36700.0,934749.0,6.5,2.72,0.94,,934749.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-21,36700.0,958604.0,6.17,2.72,0.93,,958604.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-22,36700.0,949062.0,5.44,2.72,0.94,,949062.0,0.0,36700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-23,21700.0,585900.0,3.14,1.61,0.56,,585900.0,0.0,21700.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.38,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-24,21500.0,595550.0,3.12,1.59,0.58,,595550.0,0.0,21500.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-25,21500.0,592325.0,2.62,1.59,0.6,,592325.0,0.0,21500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-28,29500.0,812135.0,3.29,2.19,0.81,,812135.0,0.0,29500.0,0.0,,,,0.22,,,,,8000.0,,,,0.22,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-29,39500.0,1086250.0,4.33,2.93,1.09,,1086250.0,0.0,39500.0,0.0,,,,0.27,,,,,10000.0,,,,0.27,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-30,49500.0,1361250.0,5.1,3.67,1.36,,1361250.0,0.0,49500.0,0.0,,,,0.27,,,,,10000.0,,,,0.27,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-07-31,49500.0,1372140.0,5.11,3.67,1.38,,1372140.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-01,49500.0,1372140.0,4.49,3.67,1.37,,1372140.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-04,49500.0,1321650.0,4.61,3.67,1.33,,1321650.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-05,54500.0,1455150.0,5.18,4.04,1.46,,1455150.0,0.0,54500.0,0.0,,,,,,5000.0,,,,,,,,,0.14,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.34,0.8306,90.66,0.0
2008-08-06,54500.0,1503110.0,5.2,4.04,1.47,,1503110.0,0.0,54500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.24,0.8322,90.76,0.0
2008-08-07,61500.0,1675875.0,5.74,4.56,1.69,,1675875.0,0.0,61500.0,0.0,,,,0.19,,,,,7000.0,,,,0.19,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.42,0.687,80.58,0.0
2008-08-08,61500.0,1697400.0,5.82,4.56,1.68,,1697400.0,0.0,61500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.61,0.6847,80.39,0.0
2008-08-11,49500.0,1385010.0,4.68,3.67,1.37,,1385010.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,12000.0,0.0,0.33,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-12,49500.0,1390950.0,4.64,3.67,1.39,,1390950.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-13,49500.0,1390950.0,4.75,3.67,1.39,,1390950.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-14,49500.0,1384020.0,5.11,3.67,1.34,,1384020.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-15,49500.0,1409265.0,5.11,3.67,1.38,,1409265.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-18,49500.0,1390950.0,5.03,3.67,1.41,,1390950.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-19,49500.0,1336995.0,4.94,3.67,1.39,,1336995.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-20,49500.0,1351350.0,4.95,3.67,1.34,,1351350.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-21,49500.0,1304820.0,5.12,3.67,1.35,,1304820.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-22,49500.0,1308285.0,5.16,3.67,1.34,,1308285.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-25,49500.0,1282545.0,5.06,3.67,1.31,,1282545.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-26,49500.0,1273140.0,5.27,3.67,1.31,,1273140.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-27,49500.0,1260270.0,5.27,3.67,1.27,,1260270.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-28,49500.0,1264230.0,5.61,3.67,1.26,,1264230.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-29,49500.0,1241955.0,5.52,3.67,1.26,,1241955.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-01,49500.0,1178100.0,5.86,3.67,1.24,,1178100.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-02,49500.0,1183050.0,6.44,3.67,1.18,,1183050.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-03,49500.0,1163745.0,6.47,3.67,1.18,,1163745.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-04,49500.0,1162755.0,6.36,3.67,1.16,,1162755.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-05,49500.0,1183545.0,6.48,3.67,1.16,,1183545.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-08,49500.0,1281060.0,7.08,3.67,1.18,,1281060.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-09,49500.0,1281060.0,6.51,3.67,1.28,,1281060.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-10,49500.0,1289475.0,6.88,3.67,1.28,,1289475.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-11,49500.0,1289475.0,6.43,3.67,1.29,,1289475.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-12,49500.0,1277595.0,7.77,3.67,1.27,,1277595.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-15,49500.0,1234035.0,7.77,3.67,1.28,,1234035.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-16,49500.0,1168200.0,7.76,3.67,1.23,,1168200.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-17,49500.0,1211760.0,5.98,3.67,1.17,,1211760.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-18,49500.0,1149390.0,6.17,3.67,1.21,,1149390.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-19,49500.0,1240470.0,5.18,3.67,1.15,,1240470.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-22,49500.0,1216710.0,5.17,3.67,1.24,,1216710.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-23,49500.0,1187010.0,4.53,3.67,1.22,,1187010.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-24,49500.0,1192950.0,4.31,3.67,1.19,,1192950.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-25,49500.0,1205325.0,4.16,3.67,1.19,,1205325.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-26,49500.0,1190475.0,4.14,3.67,1.21,,1190475.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-29,49500.0,1138500.0,4.2,3.67,1.19,,1138500.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-09-30,49500.0,1159290.0,4.14,3.67,1.14,,1159290.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-01,49500.0,1154835.0,4.15,3.67,1.16,,1154835.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-02,49500.0,1120680.0,3.98,3.67,1.15,,1120680.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-03,49500.0,1134045.0,3.92,3.67,1.12,,1134045.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-06,49500.0,1029105.0,3.85,3.67,1.13,,1029105.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-07,49500.0,1015245.0,3.73,3.67,1.03,,1015245.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-08,49500.0,947430.0,3.65,3.67,1.02,,947430.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-09,49500.0,915750.0,3.73,3.67,0.95,,915750.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-10,49500.0,915750.0,3.75,3.67,0.92,,915750.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-13,49500.0,1039995.0,3.76,3.67,0.84,,1039995.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-14,49500.0,1139490.0,3.7,3.67,0.84,,1139490.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-15,49500.0,1041975.0,3.7,3.67,0.84,,1041975.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-10-16,49500.0,921195.0,3.64,3.67,0.84,,921195.0,0.0,49500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
