,CNB FP Equity_DX_SI_QTY,CNB FP Equity_DX_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNB FP Equity_DX_SI_MV,CNB FP Equity_DX_DSS,CNB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SUPPLY_SI_QTY,CNB FP Equity_DX_BROKER_SI_QTY,CNB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNB FP Equity_DX_BROKER_SI_MV_INC_x,CNB FP Equity_DX_BROKER_SI_QTY_ADD,CNB FP Equity_DX_BROKER_SI_QTY_INC,CNB FP Equity_DX_BROKER_SI_MV_INC_y,CNB FP Equity_DX_BROKER_SI_MV_ADD,CNB FP Equity_DX_BROKER_SI_QTY_DEC,CNB FP Equity_DX_SUPPLY_SI_MV,CNB FP Equity_DX_BROKER_SI_MV_DEC,CNB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNB FP Equity_DX_UTILIZATION_QUANTITY,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNB FP Equity_DX_ACTIVE_UTILIZATION_MV,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNB FP Equity_DX_BROKER_SI_CON_RATIO,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,197163.2,0.0,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196555.2,0.0,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196291.2,0.0,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196590.4,0.0,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196089.6,0.0,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196393.6,0.0,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195875.2,0.0,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195774.4,0.0,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195032.0,0.0,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194096.0,0.0,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195572.8,0.0,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194883.2,0.0,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194987.2,0.0,0.0,,0.0,,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194595.2,0.0,0.0,,0.0,,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194811.2,0.0,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195417.6,0.0,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196128.0,0.0,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196108.8,0.0,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196515.2,0.0,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195804.8,0.0,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196177.6,0.0,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195737.6,0.0,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195196.8,0.0,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194481.6,0.0,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194304.0,0.0,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,194854.4,0.0,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195446.4,0.0,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195771.2,0.0,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195201.6,0.0,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195656.0,0.0,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,195974.4,0.0,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196654.4,0.0,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,196913.6,0.0,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,197099.2,0.0,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198281.6,0.0,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198752.0,0.0,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,197958.4,0.0,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198169.6,0.0,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198388.8,0.0,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198692.8,0.0,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,198040.0,0.0,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,197817.6,0.0,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199222.4,0.0,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199171.2,0.0,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199275.2,0.0,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199763.2,0.0,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199324.8,0.0,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199601.6,0.0,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199816.0,0.0,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,40.0,4986.64,0.0,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199115.2,0.0,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,199779.2,0.0,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,200628.8,0.0,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,201747.2,0.0,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,201800.0,0.0,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,203025.6,0.0,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,203032.0,0.0,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204043.2,0.0,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204249.6,0.0,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204049.6,0.0,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,203561.6,0.0,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,203796.8,0.0,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,203862.4,0.0,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204518.4,0.0,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205870.4,0.0,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,206788.8,0.0,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,206147.2,0.0,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,206748.8,0.0,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207268.8,0.0,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207736.0,0.0,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207862.4,0.0,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207862.4,0.0,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207862.4,0.0,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,208432.0,0.0,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,208177.6,0.0,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207430.4,0.0,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,207430.4,0.0,0.0,,0.0,,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,40.0,5159.56,0.0,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,206417.6,0.0,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205609.6,0.0,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205174.4,0.0,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205320.0,0.0,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204660.8,0.0,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204584.0,0.0,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204673.6,0.0,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205937.6,0.0,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,205307.2,0.0,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204964.8,0.0,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204080.0,0.0,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1600.0,204483.2,0.0,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2860.0,365422.2,0.0,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2860.0,366034.24,0.0,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,2860.0,365656.72,0.0,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166402.6,0.0,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166869.3,0.0,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166866.7,0.0,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167417.9,0.0,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166944.7,0.0,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167966.5,0.0,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,168125.1,0.0,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167255.4,0.0,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166617.1,0.0,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166731.5,0.0,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166515.7,0.0,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166370.1,0.0,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166163.4,0.0,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166188.1,0.0,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166107.5,0.0,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166468.9,0.0,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166267.4,0.0,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166111.4,0.0,0.0,,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166095.8,0.0,0.0,,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166583.3,0.0,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,165856.6,0.0,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166205.0,0.0,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166793.9,0.0,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166112.7,0.0,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,165924.2,0.0,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,165672.0,0.0,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166181.6,0.0,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166064.6,0.0,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166142.6,0.0,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166719.8,0.0,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166630.1,0.0,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167116.3,0.0,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167670.1,0.0,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167265.8,0.0,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167341.2,0.0,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167280.1,0.0,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166801.7,0.0,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166565.1,0.0,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166531.3,0.0,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166418.2,0.0,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,166624.9,0.0,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167157.9,0.0,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167637.6,0.0,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167287.9,0.0,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167493.3,0.0,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,168054.9,0.0,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,168187.5,0.0,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167690.9,0.0,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167632.4,0.0,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,168240.8,0.0,0.0,,0.0,,0.0
2024-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,1300.0,167781.9,0.0,0.0,,0.0,,0.0
