,HO FP Equity_DX_SI_QTY,HO FP Equity_DX_SHORT_INTEREST_VALUE,HO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HO FP Equity_DX_SI_MV,HO FP Equity_DX_DSS,HO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY,HO FP Equity_DX_BROKER_SI_QTY,HO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HO FP Equity_DX_BROKER_SI_MV_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HO FP Equity_DX_BROKER_SI_MV_INC_x,HO FP Equity_DX_SUPPLY_SI_MV_NEW,HO FP Equity_DX_BROKER_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_NEW,HO FP Equity_DX_SUPPLY_SI_MV_DEC,HO FP Equity_DX_BROKER_SI_QTY_INC,HO FP Equity_DX_SUPPLY_SI_QTY_DEC,HO FP Equity_DX_BROKER_SI_MV_NEW_y,HO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HO FP Equity_DX_BROKER_SI_MV_INC_y,HO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HO FP Equity_DX_BROKER_SI_MV_ADD,HO FP Equity_DX_SUPPLY_SI_QTY_ADD,HO FP Equity_DX_BROKER_SI_QTY_DEC,HO FP Equity_DX_SUPPLY_SI_MV,HO FP Equity_DX_BROKER_SI_MV_DEC,HO FP Equity_DX_SUPPLY_SI_MV_RMV,HO FP Equity_DX_BROKER_SI_MV_RMV,HO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HO FP Equity_DX_UTILIZATION_QUANTITY,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HO FP Equity_DX_ACTIVE_UTILIZATION_MV,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HO FP Equity_DX_BROKER_SI_CON_RATIO,HO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HO FP Equity_DX_DEMAND_SUPPLY_RATIO,HO FP Equity_PX_LAST
2016-02-15,450120.0,27512766.24,0.49,0.97,0.21,28.07,0.0,7808241.88,347794.0,127746.0,21258275.62,,,6401.0,,,,,,,,,,,6401.0,,,,21.53,,,,1.49,1.49,22960874.0,1403441657.98,,1422.19,1.49,23.19,0.4965,66.21,0.0193,63.3
2016-02-16,479366.0,29615133.96,0.52,1.04,0.23,29.84,0.0,6593510.57,378640.0,106726.0,23392302.17,,,,,,,,,,,,,,,,30846.0,21020.0,23.41,1.36,,,1.62,1.62,22966532.0,1418867674.54,,1454.1,1.58,22.04,0.5216,68.51,0.0205,63.98
2016-02-17,521500.0,32832514.64,0.57,1.11,0.25,33.55,0.0,6719238.65,420774.0,106726.0,26491023.04,,,40926.0,,,,,,,,,,,40926.0,,1208.0,,26.98,,,,1.79,1.79,23027982.0,1449792053.86,,1481.17,1.79,19.96,0.5065,67.8,0.0222,65.2
2016-02-18,553452.0,35073943.94,0.6,1.17,0.26,36.24,0.0,7017044.87,448726.0,110726.0,28437137.4,,,20124.0,,,4000.0,,,,,,,,20124.0,0.26,7828.0,,29.34,,,,1.9,1.9,23192414.0,1469774124.02,,1515.53,1.9,18.8,0.5085,68.26,0.0234,65.63
2016-02-19,589468.0,37640986.3,0.64,1.26,0.28,38.67,0.0,8652022.09,484742.0,135493.0,30953617.47,,,36016.0,,,24767.0,,,,,,,,36016.0,1.7,,,31.67,,,,2.05,2.05,23209468.0,1482060547.77,,1522.38,2.04,17.67,0.471,65.68,0.0249,66.13
2016-02-22,388856.0,25048514.96,0.42,0.84,0.18,26.08,0.0,10889123.9,283130.0,169044.0,18238077.95,,,33551.0,2.38,,,,15.15,33551.0,235163.0,,,2.38,33551.0,,,,18.83,,,,1.19,1.19,23592984.0,1519763646.96,,1566.86,1.19,26.64,0.2632,39.0,0.0163,66.71
2016-02-23,326908.0,22380718.35,0.36,0.72,0.15,22.26,0.0,11573060.78,271453.0,169044.0,18584167.83,,,8869.0,,,,,1.36,,20546.0,,,,8869.0,,,,18.24,,,,1.13,1.13,23671252.0,1620577116.49,,1604.23,1.12,31.91,0.3008,39.83,0.0137,70.9
2016-02-24,344889.0,23748272.17,0.38,0.74,0.16,24.86,0.0,9749496.53,316889.0,141589.0,21820255.85,,,45436.0,4.0,,,,,50271.0,,,,4.0,45436.0,,,77726.0,22.48,5.2,,,1.32,1.32,23665608.0,1629559944.95,,1675.36,1.32,33.39,0.38,50.96,0.0144,71.31
2016-02-25,386389.0,26896886.96,0.42,0.83,0.18,28.01,0.0,9960554.41,356889.0,143089.0,24843365.34,,,,0.11,,,,,1500.0,,,,0.11,,,40000.0,,25.5,,,,1.49,1.49,23667892.0,1647543319.32,,1691.85,1.48,29.7,0.3124,45.38,0.0161,72.09
2016-02-26,299267.0,20846694.7,0.33,0.65,0.14,22.09,0.0,9786348.95,272367.0,140489.0,18972862.68,,,,,,,,5.91,,84722.0,,,,,,200.0,2600.0,19.76,0.18,,,1.13,1.13,23848968.0,1661299624.46,,1722.44,1.13,37.66,0.3133,38.32,0.0124,72.14
2016-02-29,318623.0,22585753.53,0.35,0.69,0.15,23.57,0.0,9958634.27,241452.0,140489.0,17115447.92,,,35000.0,,,,,6.98,,95915.0,,,,35000.0,,30000.0,,17.56,,,,1.0,1.0,23829354.0,1689155887.17,,1728.73,1.01,22.02,0.3388,51.54,0.0132,73.41
2016-03-01,396258.0,28330007.62,0.43,0.85,0.19,29.57,0.0,9944007.26,320487.0,139089.0,22912847.57,,,80351.0,,,,,0.1,,1400.0,,,,80351.0,,84.0,1400.0,23.59,0.1,,,1.33,1.33,23778824.0,1700039532.75,,1748.07,1.33,17.66,0.3341,51.97,0.0164,74.04
2016-03-02,464378.0,32276446.68,0.51,0.99,0.22,34.72,0.0,12697393.9,345012.0,182684.0,23979950.43,,,50609.0,3.45,,,,1.91,43595.0,26084.0,,,3.45,50609.0,,,,25.37,,,,1.43,1.43,23729168.0,1649288350.76,,1742.76,1.43,11.65,0.4538,64.96,0.0193,71.98
2016-03-03,465778.0,32396241.26,0.51,0.99,0.22,34.03,0.0,16323594.18,345012.0,234693.0,23996607.8,,,,3.46,,,,,52009.0,,,,3.46,,,,,24.67,,,,1.43,1.43,23821496.0,1656855694.35,,1708.47,1.42,11.55,0.4468,64.39,0.0193,72.03
2016-03-04,424421.0,29712357.3,0.46,0.92,0.2,30.92,0.0,9851847.35,347012.0,140727.0,24293200.69,,,2000.0,,,,,,,,,,,2000.0,,,93966.0,24.95,6.99,,,1.44,1.44,23724052.0,1660845032.61,,1707.15,1.44,12.8,0.4042,60.39,0.0176,72.5
2016-03-07,204190.0,14166529.8,0.22,0.44,0.1,15.14,0.0,9763520.45,182390.0,140727.0,12654064.21,,,,,,,,11.8,,164622.0,,,,,,,,13.17,,,,0.75,0.75,24011522.0,1665899123.73,,1735.36,0.75,19.45,0.3729,56.06,0.0084,71.85
2016-03-08,223527.0,15460629.71,0.24,0.49,0.11,16.47,0.0,9733625.19,201727.0,140727.0,13952795.18,,,19337.0,,,,,,,,,,,19337.0,,,,14.47,,,,0.83,0.83,24076096.0,1665264621.45,,1727.34,0.83,17.78,0.3315,51.25,0.0092,71.63
2016-03-09,257400.0,17850738.23,0.28,0.58,0.12,18.69,0.0,9759443.82,235600.0,140727.0,16338904.15,,,8273.0,,,,,,,,,,,8273.0,,25600.0,,16.72,,,,0.97,0.97,24040008.0,1667179059.42,,1725.63,0.96,26.13,0.3037,44.89,0.0106,71.82
2016-03-10,285280.0,19398564.12,0.31,0.65,0.14,20.36,0.0,6916790.32,246878.0,101720.0,16787292.18,,,19546.0,0.77,,,,,11602.0,,,,0.77,19546.0,,5.0,50609.0,17.46,3.9,,,1.01,1.01,24120074.0,1640124796.72,,1714.72,1.01,28.57,0.2734,39.56,0.0117,70.42
2016-03-11,229666.0,15958427.66,0.25,0.52,0.11,16.52,0.0,7068052.13,196264.0,101720.0,13637477.23,,,,,,,,3.58,,50614.0,,,,,,,,13.92,,,,0.81,0.81,24175368.0,1679834461.22,,1711.92,0.81,26.64,0.2513,35.38,0.0094,71.96
2016-03-14,226866.0,15774821.83,0.25,0.53,0.11,16.51,0.0,6878269.0,196264.0,98920.0,13646952.97,,,,,,,,,,,,,,,,,2800.0,14.09,0.19,,,0.81,0.81,24134406.0,1678153423.86,,1739.02,0.8,27.42,0.2573,35.65,0.0093,72.01
2016-03-15,316777.0,22314192.53,0.34,0.75,0.15,23.06,0.0,6968056.16,281175.0,98920.0,19806340.37,,,89911.0,,,,,0.36,,5000.0,,,,89911.0,,,,20.26,,,,1.16,1.16,24038108.0,1693276247.59,,1736.27,1.15,19.42,0.358,54.01,0.013,72.95
2016-03-16,321699.0,22757201.94,0.35,0.76,0.15,23.53,0.0,6643963.48,286097.0,93920.0,20238692.7,,,4922.0,,,,,,,,,,,4922.0,,,5000.0,20.72,0.36,,,1.18,1.18,23996324.0,1697515973.17,,1743.96,1.17,19.09,0.364,54.76,0.0132,73.26
2016-03-17,295916.0,21107596.57,0.32,0.7,0.14,21.67,0.0,4306102.06,293865.0,60369.0,20961299.38,,,12768.0,,,,,0.37,,5000.0,,,,12768.0,,,33551.0,21.36,2.56,,,1.21,1.21,23941132.0,1707713525.8,,1744.67,1.21,13.87,0.4539,64.29,0.0122,73.87
2016-03-18,469822.0,33952313.02,0.51,1.12,0.22,34.99,0.0,4456086.61,432927.0,61662.0,31286046.67,,,44245.0,,,1293.0,,,,,,,,44245.0,0.1,94817.0,,32.14,,,,1.8,1.8,23652264.0,1709262382.3,,1754.8,1.8,8.65,0.6141,77.34,0.0195,74.84
2016-03-21,477815.0,34580690.0,0.52,1.17,0.23,35.94,0.0,5041109.97,434757.0,69655.0,31464472.74,,,,0.6,,,,,7993.0,,,,0.6,,,1830.0,,32.62,,,,1.8,1.8,23767048.0,1720081870.77,,1781.68,1.8,8.43,0.5957,76.17,0.0197,74.95
2016-03-22,504699.0,36774898.54,0.55,1.27,0.24,38.04,0.0,5075412.39,461641.0,69655.0,33637476.86,,,26884.0,,,,,,,,,,,26884.0,,,,34.7,,,,1.9,1.9,23795776.0,1733879496.46,,1788.61,1.9,8.01,0.6128,77.38,0.0208,75.46
2016-03-23,504699.0,37388950.65,0.55,1.31,0.24,38.37,0.0,5160159.54,461641.0,69655.0,34199141.6,,,,,,,,,,,,,,,,,,34.99,,,,1.9,1.9,23891924.0,1769953907.68,,1812.28,1.89,8.08,0.6116,77.29,0.0207,76.72
2016-03-24,506529.0,37666362.03,0.55,1.3,0.24,38.97,0.0,5315746.76,461641.0,71485.0,34328413.64,,,,0.15,,,,,1830.0,,,,0.15,,,,,35.44,,,,1.89,1.89,23957072.0,1781488813.14,,1838.12,1.89,7.98,0.609,77.13,0.0207,77.01
2016-03-25,506529.0,37666362.03,0.55,1.3,0.24,39.02,0.0,5315746.76,461641.0,71485.0,34328413.64,,,,,,,,,,,,,,,,,,35.5,,,,1.89,1.89,23956872.0,1781473940.8,,1842.5,1.89,7.97,0.6098,77.19,0.0207,
2016-03-28,506529.0,37666362.03,0.55,1.3,0.24,39.03,0.0,5315746.76,461641.0,71485.0,34328413.64,,,,,,,,,,,,,,,,,,35.49,,,,1.89,1.89,23961868.0,1781845451.9,,1843.71,1.89,7.97,0.609,77.14,0.0207,
2016-03-29,800331.0,59676270.59,0.87,2.05,0.38,61.24,0.0,3483503.71,755443.0,46718.0,56329219.89,,,274250.0,,,,,,,,,,,274250.0,,19552.0,24767.0,57.8,1.99,,,3.13,3.13,23405756.0,1745238193.28,,1798.02,3.11,5.08,0.7924,88.76,0.0331,77.22
2016-03-30,733036.0,54821253.79,0.8,1.88,0.35,56.02,0.0,4604609.59,673296.0,61570.0,50353503.64,,,686.0,,,14852.0,,7.52,,97685.0,,,,686.0,1.13,14852.0,,51.42,,,,2.74,2.74,23902136.0,1787558951.89,,1839.1,2.72,5.7,0.7334,85.27,0.0298,77.45
2016-03-31,771558.0,57366921.11,0.84,1.97,0.37,59.58,0.0,4613916.63,711333.0,62055.0,52889068.74,,,31688.0,1.91,,,,0.0,24485.0,2279.0,,,1.91,31688.0,,8628.0,24000.0,54.92,1.86,,,2.88,2.88,23992572.0,1783896978.88,,1853.88,2.88,5.49,0.7402,85.66,0.0312,77.0
2016-04-01,236678.0,17398666.3,0.26,0.61,0.11,18.17,0.0,4891780.61,176453.0,66544.0,12971407.84,,,,0.35,,,,41.33,4489.0,534880.0,,,0.35,,,,,13.51,,,,0.71,0.71,24531092.0,1803328926.45,,1883.44,0.71,23.06,0.2892,43.26,0.0096,76.13
2016-04-04,306205.0,22654613.83,0.33,0.78,0.14,23.34,0.0,4923265.86,264317.0,66544.0,19555525.11,,,18337.0,,,,,,,,,,,18337.0,,69527.0,,20.13,,,,1.06,1.06,24634840.0,1822611606.85,,1876.2,1.06,26.57,0.2263,31.71,0.0123,76.62
2016-04-05,942445.0,69171785.38,1.02,2.42,0.45,72.27,0.0,57607202.62,180390.0,784881.0,13239922.08,,,,55.14,,,,6.38,718337.0,83927.0,,,55.14,,,,,13.8,,,,0.72,0.72,24892318.0,1826999005.97,,1902.82,0.72,7.74,0.6396,79.16,0.0376,76.01
2016-04-06,861802.0,63693951.61,0.94,2.24,0.41,65.6,0.0,57187324.31,110863.0,773765.0,8193648.38,,,,,,,,5.33,,69527.0,,,,,,,11116.0,8.44,1.28,,,0.45,0.45,24684900.0,1824408420.95,,1878.28,0.45,7.72,0.7404,85.55,0.0348,76.54
2016-04-07,176802.0,13003892.4,0.19,0.46,0.08,13.62,0.0,6528718.61,110863.0,88765.0,8154039.67,,,,,,15000.0,,0.08,,1000.0,,,,,1.15,1000.0,700000.0,8.48,53.21,,,0.44,0.44,24817376.0,1825332784.91,,1896.92,0.45,29.93,0.3352,47.66,0.0071,76.17
2016-04-08,1015646.0,75025005.45,1.1,2.78,0.48,77.45,0.0,58413215.27,247707.0,790765.0,18297929.62,,,77041.0,0.15,,700000.0,,0.38,2000.0,5000.0,,,0.15,77041.0,53.32,64803.0,,18.88,,,,0.99,0.99,24886812.0,1838370067.88,,1897.05,0.99,10.3,0.5842,75.28,0.0404,76.5
2016-04-11,1104989.0,81059201.11,1.2,3.08,0.52,84.58,0.0,58301952.3,333050.0,794765.0,24431706.5,,,87343.0,,,4000.0,,0.15,,2000.0,,,,87343.0,0.3,,,25.45,,,,1.32,1.32,24817110.0,1820520485.2,,1895.14,1.32,18.01,0.5121,68.84,0.0439,75.97
2016-04-12,1125997.0,82730767.93,1.22,3.19,0.53,85.69,0.0,58394044.37,354058.0,794765.0,26013826.17,,,200.0,,,,,,,,,,,200.0,,20808.0,,26.94,,,,1.4,1.4,24869238.0,1827226144.96,,1893.16,1.4,18.04,0.5111,68.76,0.0446,76.09
2016-04-13,1094480.0,80055782.18,1.19,3.19,0.52,83.44,0.0,56463508.19,322541.0,771939.0,23592273.99,,,,,,,,2.27,,31517.0,,,,,,,22826.0,24.68,1.81,,,1.28,1.28,24895440.0,1820977927.32,,1897.85,1.28,17.87,0.539,70.95,0.0434,75.75
2016-04-14,1008025.0,73858564.65,1.09,2.97,0.48,76.47,0.0,57293114.94,226086.0,781939.0,16565449.71,,,1791.0,1.96,,,,7.73,25000.0,99076.0,,,1.96,1791.0,,830.0,15000.0,17.14,1.14,,,0.9,0.9,24939564.0,1827336028.51,,1894.71,0.9,8.69,0.6203,77.8,0.0401,75.88
2016-04-15,1240488.0,91238631.18,1.35,3.68,0.59,94.21,0.0,74609871.23,226086.0,1014402.0,16628759.95,,,,17.86,,,,,234463.0,,,,17.86,,,,2000.0,17.17,0.15,,,0.9,0.9,24914434.0,1832471458.61,,1893.16,0.9,17.49,0.4745,65.92,0.0493,76.17
2016-04-18,1240488.0,91214674.6,1.35,3.76,0.59,94.48,0.0,74590280.88,226086.0,1014402.0,16624393.72,,,,,,,,,,,,,,,,,,17.2,,,,0.9,0.9,24865448.0,1828388302.1,,1892.83,0.9,17.43,0.4751,65.98,0.0494,76.15
2016-04-19,1241488.0,92151337.97,1.35,3.8,0.59,94.55,0.0,75369760.22,226086.0,1015402.0,16781577.75,,,,0.38,,,,,5000.0,,,,0.38,,,,4000.0,17.21,0.3,,,0.9,0.9,24830862.0,1843108556.98,,1894.05,0.9,17.36,0.4707,65.67,0.0495,76.87
2016-04-20,1241045.0,90644464.46,1.35,3.84,0.59,95.51,0.0,74024991.86,227543.0,1013502.0,16619472.6,,,,,,,,,,,,,,,,1457.0,1900.0,17.5,0.14,,,0.91,0.91,24794076.0,1810930095.82,,1902.51,0.91,17.43,0.4706,65.64,0.0496,75.64
2016-04-21,1289835.0,94232938.15,1.4,3.98,0.61,97.7,0.0,74044564.83,276333.0,1013502.0,20188373.32,,,4815.0,,,,,0.0,,65.0,,,,4815.0,,44040.0,,20.93,,,,1.1,1.1,24821472.0,1813410425.14,,1880.87,1.1,16.72,0.4387,62.91,0.0514,75.66
2016-04-22,1248903.0,91338998.98,1.36,3.84,0.59,94.64,0.0,74122856.73,235401.0,1013502.0,17216142.24,,,35218.0,,,,,5.83,,77041.0,,,,35218.0,,891.0,,17.85,,,,0.94,0.94,24924072.0,1822831546.47,,1889.65,0.94,17.86,0.4905,67.23,0.0496,75.74
2016-04-25,1250999.0,92084200.2,1.36,3.8,0.59,94.84,0.0,74602394.62,237497.0,1013502.0,17481805.58,,,3488.0,,,,,0.11,,1392.0,,,,3488.0,,,,17.99,,,,0.94,0.94,24925136.0,1834702676.33,,1889.28,0.94,17.84,0.489,67.13,0.0497,76.23
2016-04-26,1323442.0,97697767.75,1.44,4.07,0.63,100.95,0.0,74714347.99,311340.0,1012102.0,22983419.76,,,45879.0,,,,,0.45,,6215.0,,,,45879.0,,34179.0,1400.0,23.71,0.1,,,1.24,1.24,24830356.0,1833000882.33,,1892.1,1.24,16.73,0.44,62.97,0.0526,76.45
2016-04-27,1321551.0,98413162.17,1.43,3.98,0.63,101.14,0.0,75369136.92,309449.0,1012102.0,23044025.26,,,,,,,,0.14,,1891.0,,,,,,,,23.66,,,,1.23,1.23,24848016.0,1850380218.62,,1902.71,1.23,16.75,0.4407,63.04,0.0525,77.12
2016-04-28,1318170.0,97664978.69,1.43,3.95,0.62,101.68,0.0,74987991.13,306068.0,1012102.0,22676987.56,,,,,,,,0.26,,3381.0,,,,,,,,23.54,,,,1.22,1.22,24752168.0,1833921239.5,,1902.81,1.22,16.76,0.4414,63.1,0.0526,76.73
2016-04-29,1270144.0,92598116.01,1.38,3.85,0.6,97.3,0.0,73785915.94,258042.0,1012102.0,18812200.08,,,,,,,,3.73,,48026.0,,,,,,,,19.6,,,,1.03,1.03,24740090.0,1803642519.3,,1883.12,1.03,17.47,0.4732,65.82,0.0508,75.5
2016-05-02,570144.0,41449957.87,0.62,1.72,0.27,43.04,0.0,22690083.12,258042.0,312102.0,18759874.75,,,,,,,,,,,,,,,,,700000.0,19.41,53.77,,,1.03,1.03,24698758.0,1795620893.42,,1862.95,1.03,18.29,0.2836,45.59,0.0228,75.29
2016-05-03,491144.0,35995885.1,0.53,1.51,0.23,37.13,0.0,22873918.3,179042.0,312102.0,13121966.8,,,,,,,,5.92,,79000.0,,,,,,,,13.54,,,,0.71,0.71,24893698.0,1824456153.23,,1879.4,0.72,18.34,0.3718,55.55,0.0196,75.9
2016-05-04,544205.0,39979307.72,0.59,1.7,0.26,41.34,0.0,21091572.49,257103.0,287102.0,18887735.23,,,78757.0,,,,,0.06,,830.0,,,,78757.0,,134.0,25000.0,19.54,1.94,,,1.03,1.03,24671068.0,1812427705.29,,1875.0,1.03,19.4,0.3043,48.47,0.0218,76.08
2016-05-05,544368.0,39554994.65,0.59,1.68,0.26,41.46,0.0,20861472.52,257266.0,287102.0,18693522.13,,,163.0,,,,,,,,,,,163.0,,,,19.6,,,,1.03,1.03,24652368.0,1791296116.65,,1874.72,1.03,19.5,0.3042,48.44,0.0219,75.25
2016-05-06,495391.0,36106238.11,0.54,1.55,0.23,37.45,0.0,18058184.51,247626.0,247765.0,18048053.59,,,11627.0,,,,,1.65,,21267.0,,,,11627.0,,,39337.0,18.64,3.01,,,0.99,0.99,24801856.0,1807666506.36,,1867.85,0.99,23.68,0.3552,52.31,0.0198,75.48
2016-05-09,593088.0,43633429.46,0.64,1.91,0.28,44.26,0.0,24986179.93,303323.0,339625.0,22315445.14,,,5273.0,6.26,,,,0.74,91860.0,9852.0,,,6.26,5273.0,,60276.0,,22.99,,,,1.2,1.2,24902620.0,1832083456.79,,1886.24,1.2,22.18,0.4098,58.68,0.0235,76.19
2016-05-10,820893.0,60670454.48,0.89,2.69,0.39,61.47,0.0,31530945.74,451128.0,426625.0,33341910.32,,,130805.0,6.28,,,,,87000.0,,,,6.28,130805.0,,17000.0,,34.43,,,,1.79,1.79,24722648.0,1827198295.29,,1886.41,1.79,26.95,0.4218,58.27,0.0326,76.54
2016-05-11,820893.0,60844840.43,0.89,2.72,0.39,61.76,0.0,31621575.59,451128.0,426625.0,33437745.45,,,,,,,,,,,,,,,,,,34.51,,,,1.79,1.79,24688592.0,1829925995.94,,1888.94,1.79,26.81,0.4228,58.41,0.0327,76.76
2016-05-12,835907.0,61909253.04,0.91,2.78,0.4,63.14,0.0,32707793.9,451142.0,441625.0,33412645.47,,,14.0,,,15000.0,,,,,,,,14.0,1.15,,,34.69,,,,1.79,1.79,24702516.0,1829526865.7,,1899.16,1.79,26.99,0.422,58.27,0.0332,76.7
2016-05-13,1163887.0,86312615.18,1.26,3.93,0.55,88.4,0.0,32750437.7,779122.0,441625.0,57778854.27,,,61867.0,,,,,,,,,,,61867.0,,266113.0,,59.97,,,,3.1,3.1,24318458.0,1803430837.46,,1870.99,3.11,21.8,0.3117,46.93,0.0464,76.8
2016-05-16,1820767.0,136133769.72,1.98,6.16,0.86,137.15,0.0,50800842.85,1198174.0,679453.0,89584193.58,,,30425.0,,,237828.0,,9.26,,120029.0,,,,30425.0,16.53,508656.0,,92.19,,,,4.69,4.69,24341076.0,1819915692.06,,1872.17,4.69,24.75,0.209,30.92,0.0713,77.43
2016-05-17,1666117.0,123219602.45,1.81,5.68,0.79,127.83,0.0,58980549.08,1000921.0,797507.0,74024265.82,,113.0,,6.32,0.01,75782.0,,26.46,42272.0,342812.0,,113.0,6.32,,4.93,145446.0,,77.39,,,,3.93,3.93,24445544.0,1807898372.83,,1888.01,3.94,25.18,0.2536,39.58,0.0655,76.59
2016-05-18,1904358.0,140195385.89,2.07,6.43,0.9,145.64,0.0,58814085.98,1237762.0,798907.0,91121796.02,,,4078.0,14.62,,,,8.16,189863.0,105185.0,,,14.62,4078.0,,338061.0,188463.0,94.99,14.45,0.01,,4.86,4.86,24232002.0,1783916086.85,113.0,1863.55,4.85,14.99,0.182,33.6,0.0748,76.24
2016-05-19,1847198.0,135880349.76,2.0,6.25,0.87,140.4,0.0,58767799.98,1180602.0,798907.0,86845380.24,,,,,,,,4.38,,57160.0,,,,,,,,90.1,,,,4.64,4.64,24269202.0,1785248606.84,,1854.31,4.63,15.09,0.1814,33.45,0.0726,76.18
2016-05-20,2026468.0,151219954.01,2.2,6.87,0.96,155.48,0.0,78689942.93,1159872.0,1054508.0,86552459.99,,,,20.04,,,,5.86,255601.0,76331.0,,,20.04,,,55601.0,,88.67,,,,4.56,4.56,24265380.0,1810741471.19,,1854.1,4.56,14.07,0.2292,40.88,0.0797,77.28
2016-05-23,2571521.0,191272357.71,2.79,8.73,1.22,199.11,1.0,87067522.42,1588872.0,1170561.0,118181921.72,,,151832.0,8.92,,,,0.08,116053.0,1058.0,,,8.92,151832.0,,278226.0,,122.73,,,,6.24,6.24,23856712.0,1774486598.15,,1840.58,6.25,15.88,0.1765,32.74,0.1011,77.03
2016-05-24,3566648.0,267839476.23,3.87,12.09,1.69,276.54,1.0,102817930.2,2385399.0,1369161.0,179132905.39,,,,15.39,,,,0.11,200000.0,1400.0,,,15.39,,,797927.0,1400.0,184.75,0.11,,,9.37,9.37,23077960.0,1733052636.2,,1785.24,9.38,22.99,0.2022,34.99,0.1401,77.77
2016-05-25,3723940.0,278392851.94,4.04,12.55,1.76,289.64,1.0,98191054.88,2460341.0,1313459.0,183929211.46,,,3344.0,,,,,0.29,,4402.0,,,,3344.0,,76000.0,55702.0,191.2,4.14,,,9.67,9.67,22992720.0,1718880780.76,,1785.76,9.67,21.98,0.1926,33.4,0.1463,77.42
2016-05-26,3870540.0,291071538.17,4.2,13.34,1.83,298.66,1.0,106189365.08,2508341.0,1412059.0,188631734.37,,,48000.0,,,100000.0,,,,,,,,48000.0,6.92,,1400.0,193.91,0.11,,,9.86,9.86,22936896.0,1724895647.54,,1774.91,9.85,21.38,0.1836,32.55,0.1521,77.88
2016-05-27,3908440.0,293355581.09,4.24,13.69,1.85,304.44,1.0,106089919.84,2544841.0,1413459.0,191008000.72,,,,0.27,,,,,1400.0,,,,0.27,,,36500.0,,198.92,,,,10.02,10.02,22851524.0,1715165667.58,,1782.29,10.04,21.12,0.1807,32.38,0.1539,77.73
2016-05-30,3755314.0,284875018.44,4.07,13.29,1.78,291.25,1.0,95696044.66,2543678.0,1261496.0,192961312.2,,,1028.0,,,36500.0,,0.17,,2191.0,,,,1028.0,2.85,,188463.0,197.43,14.49,,,10.02,10.02,22833610.0,1732138795.8,,1773.39,10.02,22.12,0.191,33.59,0.148,77.54
2016-05-31,3837369.0,292300982.74,4.16,13.63,1.81,298.62,1.0,102322014.25,2543931.0,1343298.0,193776916.25,,,253.0,,,157584.0,,,,,,,,253.0,12.92,,75782.0,197.33,5.93,,,10.03,10.03,22820280.0,1738271787.36,,1771.36,10.02,21.41,0.1823,32.71,0.1513,77.86
2016-06-01,3696407.0,280153242.45,4.01,12.88,1.75,287.27,1.0,101809484.26,2402969.0,1343298.0,182122682.07,,,1128.0,,,,,11.0,,142090.0,,,,1128.0,,,,186.22,,,,9.45,9.45,23025276.0,1745101589.09,,1786.48,9.44,22.34,0.1961,34.06,0.1454,77.47
2016-06-02,3683361.0,279272582.6,4.0,12.94,1.74,286.87,1.0,102258716.96,2384518.0,1348703.0,180794252.89,,,57000.0,,,5405.0,,5.84,,75451.0,,,,57000.0,0.44,,,185.08,,,,9.42,9.42,22938210.0,1739176026.17,,1778.56,9.43,22.8,0.1997,34.81,0.1455,77.5
2016-06-03,3610361.0,269958373.02,3.92,12.8,1.71,277.59,1.0,98117663.84,2348018.0,1312203.0,175568902.69,,,15000.0,,,,,3.99,,51500.0,,,,15000.0,,,36500.0,179.42,2.85,,,9.29,9.29,22923878.0,1714092526.51,,1759.05,9.26,23.47,0.207,35.27,0.1429,76.43
2016-06-06,3762942.0,282066808.94,4.08,13.42,1.78,288.94,1.0,98361577.96,2500599.0,1312203.0,187442692.55,,148581.0,,,11.35,,,,,,,148581.0,,,,4000.0,,191.11,,,,9.83,9.83,22939944.0,1719557942.02,,1753.75,9.83,22.32,0.2212,38.25,0.1479,76.62
2016-06-07,3717236.0,276604199.13,4.05,13.36,1.76,286.4,1.0,103555168.35,2375436.0,1391660.0,176759176.0,,,,,,108175.0,,9.52,,125163.0,,,,,8.3,,28718.0,182.18,2.28,,,9.34,9.34,23044006.0,1714733426.78,,1762.69,9.37,21.89,0.2119,37.43,0.1462,76.06
