,ALROC FP Equity_DX_SI_QTY,ALROC FP Equity_DX_SHORT_INTEREST_VALUE,ALROC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALROC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALROC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALROC FP Equity_DX_SI_MV,ALROC FP Equity_DX_DSS,ALROC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALROC FP Equity_DX_SUPPLY_SI_QTY,ALROC FP Equity_DX_BROKER_SI_QTY,ALROC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALROC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALROC FP Equity_DX_BROKER_SI_MV_INC_x,ALROC FP Equity_DX_BROKER_SI_QTY_ADD,ALROC FP Equity_DX_SUPPLY_SI_MV_DEC,ALROC FP Equity_DX_BROKER_SI_QTY_INC,ALROC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALROC FP Equity_DX_BROKER_SI_MV_INC_y,ALROC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALROC FP Equity_DX_BROKER_SI_MV_ADD,ALROC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALROC FP Equity_DX_BROKER_SI_QTY_DEC,ALROC FP Equity_DX_SUPPLY_SI_MV,ALROC FP Equity_DX_BROKER_SI_MV_DEC,ALROC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALROC FP Equity_DX_UTILIZATION_QUANTITY,ALROC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALROC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALROC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALROC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALROC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALROC FP Equity_DX_BROKER_SI_CON_RATIO,ALROC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALROC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALROC FP Equity_PX_LAST
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46
2022-08-25,96.0,359.04,0.0,0.02,0.0,0.0,0.0,359.04,96.0,96.0,359.04,,,96.0,,,,,,0.0,96.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.74
2022-08-26,96.0,393.6,0.0,0.02,0.0,0.0,0.0,393.6,96.0,96.0,393.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.1
2022-08-29,96.0,370.56,0.0,0.01,0.0,0.0,0.0,370.56,96.0,96.0,370.56,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.86
2022-08-30,96.0,380.16,0.0,0.01,0.0,0.0,0.0,380.16,96.0,96.0,380.16,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.96
2022-08-31,96.0,382.08,0.0,0.01,0.0,0.0,0.0,382.08,96.0,96.0,382.08,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.98
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18300.0,64599.0,0.07,0.0,,0.0,,0.0,3.53
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,55760.0,0.06,0.0,,0.0,,0.0,3.4
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,57400.0,0.06,0.0,,0.0,,0.0,3.5
2022-09-27,10000.0,36200.0,0.37,1.72,0.22,0.04,0.0,18100.0,5000.0,5000.0,18100.0,,,5000.0,,,,,,0.02,5000.0,,0.02,,100.0,30.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.6098,3.62
2022-09-28,10000.0,36500.0,0.37,1.72,0.22,0.04,0.0,18250.0,5000.0,5000.0,18250.0,,,,,,,,,,,,0.02,,100.0,30.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.6098,3.65
2022-09-29,430.0,1582.4,0.02,0.07,0.01,0.0,0.0,791.2,215.0,215.0,791.2,,,,0.02,,4785.0,,,,,4785.0,0.0,0.02,100.0,1.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0262,3.68
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,215.0,,,,,215.0,0.0,0.0,0.0,0.0,16400.0,60516.0,0.06,0.0,,0.0,,0.0,3.69
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,61992.0,0.06,0.0,,0.0,,0.0,3.78
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63796.0,0.06,0.0,,0.0,,0.0,3.89
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63632.0,0.06,0.0,,0.0,,0.0,3.88
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63632.0,0.06,0.0,,0.0,,0.0,3.88
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63632.0,0.06,0.0,,0.0,,0.0,3.88
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63468.0,0.06,0.0,,0.0,,0.0,3.87
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,63304.0,0.06,0.0,,0.0,,0.0,3.86
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16400.0,62156.0,0.06,0.0,,0.0,,0.0,3.79
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,60895.0,0.06,0.0,,0.0,,0.0,3.8
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,61856.5,0.06,0.0,,0.0,,0.0,3.86
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,60734.75,0.06,0.0,,0.0,,0.0,3.79
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,66664.0,0.06,0.0,,0.0,,0.0,4.16
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,64901.25,0.07,0.0,,0.0,,0.0,4.05
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,67144.75,0.06,0.0,,0.0,,0.0,4.19
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,63779.5,0.07,0.0,,0.0,,0.0,3.98
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,65542.25,0.06,0.0,,0.0,,0.0,4.09
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,62978.25,0.07,0.0,,0.0,,0.0,3.93
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,64100.0,0.06,0.0,,0.0,,0.0,4.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16025.0,65382.0,0.06,0.0,,0.0,,0.0,4.08
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,65992.0,0.07,0.0,,0.0,,0.0,4.0
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,65497.06,0.07,0.0,,0.0,,0.0,3.97
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,65827.02,0.07,0.0,,0.0,,0.0,3.99
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,68301.72,0.07,0.0,,0.0,,0.0,4.14
2022-11-03,5.0,19.85,0.0,0.0,0.0,0.0,0.0,19.85,5.0,5.0,19.85,,,5.0,,,,,,0.0,5.0,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,3.97
2022-11-04,5.0,20.3,0.0,0.0,0.0,0.0,0.0,20.3,5.0,5.0,20.3,,,,,,,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,4.06
2022-11-07,5.0,19.7,0.0,0.0,0.0,0.0,0.0,19.7,5.0,5.0,19.7,,,,,,,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,3.94
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,5.0,,,,,5.0,0.0,0.0,0.0,0.0,16498.0,67311.84,0.06,0.0,,0.0,,0.0,4.08
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,67146.86,0.07,0.0,,0.0,,0.0,4.07
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,68631.68,0.07,0.0,,0.0,,0.0,4.16
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,68631.68,0.07,0.0,,0.0,,0.0,4.16
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,70941.4,0.07,0.0,,0.0,,0.0,4.3
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,70941.4,0.07,0.0,,0.0,,0.0,4.3
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,71106.38,0.07,0.0,,0.0,,0.0,4.31
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,68466.7,0.07,0.0,,0.0,,0.0,4.15
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,54608.38,0.07,0.0,,0.0,,0.0,3.31
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,53453.52,0.06,0.0,,0.0,,0.0,3.24
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,53618.5,0.05,0.0,,0.0,,0.0,3.25
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,53288.54,0.05,0.0,,0.0,,0.0,3.23
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,55103.32,0.05,0.0,,0.0,,0.0,3.34
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,59722.76,0.06,0.0,,0.0,,0.0,3.62
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61537.54,0.06,0.0,,0.0,,0.0,3.73
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,63022.36,0.06,0.0,,0.0,,0.0,3.82
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,64177.22,0.06,0.0,,0.0,,0.0,3.89
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61042.6,0.06,0.0,,0.0,,0.0,3.7
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60217.7,0.06,0.0,,0.0,,0.0,3.65
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61867.5,0.06,0.0,,0.0,,0.0,3.75
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60712.64,0.06,0.0,,0.0,,0.0,3.68
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56753.12,0.06,0.0,,0.0,,0.0,3.44
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,62692.4,0.06,0.0,,0.0,,0.0,3.8
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61042.6,0.06,0.0,,0.0,,0.0,3.7
2022-12-12,7600.0,27588.0,0.28,0.33,0.17,0.03,0.0,13794.0,3800.0,3800.0,13794.0,,,3800.0,,,,,,0.01,3800.0,,0.01,,100.0,21.97,0.0,0.0,0.0,100.0,21.05,0.6676,78.95,0.4394,3.63
2022-12-13,14600.0,52852.0,0.55,0.64,0.32,0.05,0.0,26426.0,7300.0,7300.0,26426.0,3500.0,0.01,,,3500.0,,0.01,3500.0,,,,0.03,,100.0,42.2,0.0,0.0,0.0,100.0,10.95,0.805,89.05,0.844,3.62
2022-12-14,13714.0,51427.5,0.51,0.6,0.3,0.05,0.0,25713.75,6857.0,6857.0,25713.75,,,,0.0,,443.0,,,,,443.0,0.02,0.0,100.0,39.64,0.0,0.0,0.0,100.0,11.61,0.7947,88.39,0.7928,3.75
2022-12-15,6546.0,23827.44,0.24,0.28,0.14,0.02,0.0,11913.72,3273.0,3273.0,11913.72,,,,0.01,,3584.0,,,,,3584.0,0.01,0.01,100.0,18.92,0.0,0.0,0.0,100.0,24.67,0.6283,75.33,0.3784,3.64
2022-12-16,1600.0,5904.0,0.06,0.07,0.04,0.01,0.0,2952.0,800.0,800.0,2952.0,,,,0.01,,2473.0,,,,,2473.0,0.0,0.01,100.0,4.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0925,3.69
2022-12-19,1600.0,5856.0,0.06,0.07,0.04,0.01,0.0,2928.0,800.0,800.0,2928.0,,,,,,,,,,,,0.0,,100.0,4.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0925,3.66
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,800.0,,,,,800.0,0.0,0.0,0.0,0.0,16498.0,58567.9,0.06,0.0,,0.0,,0.0,3.55
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,59722.76,0.06,0.0,,0.0,,0.0,3.62
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61867.5,0.06,0.0,,0.0,,0.0,3.75
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60712.64,0.06,0.0,,0.0,,0.0,3.68
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60712.64,0.06,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60547.66,0.06,0.0,,0.0,,0.0,3.67
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58567.9,0.06,0.0,,0.0,,0.0,3.55
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,57578.02,0.06,0.0,,0.0,,0.0,3.49
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,57578.02,0.06,0.0,,0.0,,0.0,3.49
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58567.9,0.06,0.0,,0.0,,0.0,3.55
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58567.9,0.06,0.0,,0.0,,0.0,3.55
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60217.7,0.06,0.0,,0.0,,0.0,3.65
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,59722.76,0.06,0.0,,0.0,,0.0,3.62
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58567.9,0.06,0.0,,0.0,,0.0,3.55
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61372.56,0.06,0.0,,0.0,,0.0,3.72
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60877.62,0.06,0.0,,0.0,,0.0,3.69
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60877.62,0.06,0.0,,0.0,,0.0,3.69
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,62692.4,0.06,0.0,,0.0,,0.0,3.8
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,64837.14,0.06,0.0,,0.0,,0.0,3.93
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,62362.44,0.06,0.0,,0.0,,0.0,3.78
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,60712.64,0.06,0.0,,0.0,,0.0,3.68
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,61372.56,0.06,0.0,,0.0,,0.0,3.72
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,59392.8,0.06,0.0,,0.0,,0.0,3.6
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58237.94,0.06,0.0,,0.0,,0.0,3.53
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,58237.94,0.06,0.0,,0.0,,0.0,3.53
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,57083.08,0.06,0.0,,0.0,,0.0,3.46
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56423.16,0.06,0.0,,0.0,,0.0,3.42
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56753.12,0.06,0.0,,0.0,,0.0,3.44
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,59062.84,0.06,0.0,,0.0,,0.0,3.58
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56258.18,0.06,0.0,,0.0,,0.0,3.41
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56918.1,0.06,0.0,,0.0,,0.0,3.45
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,56258.18,0.06,0.0,,0.0,,0.0,3.41
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,54773.36,0.06,0.0,,0.0,,0.0,3.32
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,54443.4,0.06,0.0,,0.0,,0.0,3.3
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,53783.48,0.06,0.0,,0.0,,0.0,3.26
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,16498.0,53948.46,0.05,0.0,,0.0,,0.0,3.27
2023-02-08,10500.0,34440.0,0.39,1.02,0.23,0.04,0.0,34440.0,10500.0,10500.0,34440.0,,,10500.0,,,,,,0.04,10500.0,,0.03,,100.0,38.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.3889,3.28
