,DEEZR FP Equity_DX_SI_QTY,DEEZR FP Equity_DX_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DEEZR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DEEZR FP Equity_DX_SI_MV,DEEZR FP Equity_DX_DSS,DEEZR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SUPPLY_SI_QTY,DEEZR FP Equity_DX_BROKER_SI_QTY,DEEZR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_x,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_x,DEEZR FP Equity_DX_BROKER_SI_MV_INC_x,DEEZR FP Equity_DX_BROKER_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_NEW,DEEZR FP Equity_DX_SUPPLY_SI_MV_DEC,DEEZR FP Equity_DX_BROKER_SI_QTY_INC,DEEZR FP Equity_DX_SUPPLY_SI_QTY_DEC,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_y,DEEZR FP Equity_DX_BROKER_SI_MV_INC_y,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_y,DEEZR FP Equity_DX_BROKER_SI_MV_ADD,DEEZR FP Equity_DX_SUPPLY_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_DEC,DEEZR FP Equity_DX_SUPPLY_SI_MV,DEEZR FP Equity_DX_BROKER_SI_MV_DEC,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DEEZR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_MV,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DEEZR FP Equity_DX_BROKER_SI_CON_RATIO,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DEEZR FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-19,2100.0,9051.0,0.0,0.08,0.0,0.01,0.0,9051.0,2100.0,2100.0,9051.0,,,,,,0.0,,199.0,,,,,,199.0,0.01,0.0,100.0,91.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.9134
2022-08-22,2321.0,10084.75,0.01,0.09,0.0,0.01,0.0,10084.75,2321.0,2321.0,10084.75,,221.0,,221.0,,,,,,,221.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.66,0.8254,90.34,1.0
2022-08-23,2321.0,9991.91,0.01,0.1,0.0,0.01,0.0,9991.91,2321.0,2321.0,9991.91,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.52,0.8277,90.48,1.0
2022-08-24,2321.0,10026.72,0.01,0.1,0.0,0.01,0.0,10026.72,2321.0,2321.0,10026.72,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.52,0.8277,90.48,1.0
2022-08-25,2321.0,10119.56,0.01,0.11,0.0,0.01,0.0,10119.56,2321.0,2321.0,10119.56,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.52,0.8277,90.48,1.0
2022-08-26,2321.0,10096.35,0.01,0.11,0.0,0.01,0.0,10096.35,2321.0,2321.0,10096.35,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.52,0.8277,90.48,1.0
2022-08-29,2321.0,9980.3,0.01,0.11,0.0,0.01,0.0,9980.3,2321.0,2321.0,9980.3,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.54,0.8274,90.46,1.0
2022-08-30,2321.0,9980.3,0.01,0.11,0.0,0.01,0.0,9980.3,2321.0,2321.0,9980.3,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.52,0.8277,90.48,1.0
2022-08-31,2521.0,10789.88,0.01,0.13,0.0,0.01,0.0,10789.88,2321.0,2521.0,9933.88,,,0.0,,,,200.0,,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.0862
2022-09-01,2521.0,10283.16,0.01,0.13,0.0,0.01,0.0,10283.16,2321.0,2521.0,9467.36,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.0862
2022-09-02,2521.0,9705.85,0.01,0.13,0.0,0.01,0.0,9705.85,2121.0,2521.0,8165.85,,,,,,0.0,,200.0,,,,,,,0.01,,100.0,91.38,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.0862
2022-09-05,2521.0,9579.8,0.01,0.13,0.0,0.01,0.0,9579.8,2121.0,2521.0,8059.8,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-06,2521.0,9403.33,0.01,0.13,0.0,0.01,0.0,9403.33,2121.0,2521.0,7911.33,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-07,2521.0,9075.6,0.01,0.14,0.0,0.01,0.0,9075.6,2121.0,2521.0,7635.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-08,2521.0,8722.66,0.01,0.15,0.0,0.01,0.0,8722.66,2121.0,2521.0,7338.66,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-09,2521.0,8735.27,0.01,0.15,0.0,0.01,0.0,8735.27,2121.0,2521.0,7349.27,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-12,2521.0,8899.13,0.01,0.16,0.0,0.01,0.0,8899.13,2121.0,2521.0,7487.13,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-13,2521.0,9073.08,0.01,0.17,0.0,0.01,0.0,9073.08,2121.0,2521.0,7633.48,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-14,2521.0,8692.41,0.01,0.2,0.0,0.01,0.0,8692.41,2121.0,2521.0,7313.21,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,9.12,0.8343,90.88,1.1886
2022-09-15,2521.0,8689.89,0.01,0.24,0.0,0.01,0.0,8689.89,2121.0,2521.0,7311.09,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-16,2521.0,8657.11,0.01,0.26,0.0,0.01,0.0,8657.11,2121.0,2521.0,7283.51,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-19,2521.0,8571.4,0.01,0.3,0.0,0.01,0.0,8571.4,2121.0,2521.0,7211.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.8,0.8395,91.2,1.1886
2022-09-20,2521.0,8571.4,0.01,0.08,0.0,0.01,0.0,8571.4,2121.0,2521.0,7211.4,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-21,2521.0,8621.82,0.01,0.08,0.0,0.01,0.0,8621.82,2121.0,2521.0,7253.82,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.1886
2022-09-22,2521.0,8659.64,0.01,0.08,0.0,0.01,0.0,8659.64,2121.0,2521.0,7285.64,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-23,2521.0,8621.82,0.01,0.08,0.0,0.01,0.0,8621.82,2121.0,2521.0,7253.82,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-26,2521.0,8520.98,0.01,0.08,0.0,0.01,0.0,8520.98,2121.0,2521.0,7168.98,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-27,2521.0,8571.4,0.01,0.08,0.0,0.01,0.0,8571.4,2121.0,2521.0,7211.4,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-28,2521.0,8722.66,0.01,0.08,0.0,0.01,0.0,8722.66,2121.0,2521.0,7338.66,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-29,2521.0,8899.13,0.01,0.08,0.0,0.01,0.0,8899.13,2121.0,2521.0,7487.13,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-09-30,2521.0,9453.75,0.01,0.08,0.0,0.01,0.0,9453.75,2121.0,2521.0,7953.75,,,,,,,,,,,,,,,0.01,,100.0,83.47,0.0,0.0,0.0,100.0,8.77,0.84,91.23,0.9921
2022-10-03,4421.0,15296.66,0.01,0.13,0.0,0.02,0.0,15296.66,4021.0,4421.0,13912.66,,1900.0,0.01,,,,1900.0,,,0.01,1900.0,,,,0.02,,100.0,90.54,0.0,0.0,0.0,100.0,46.63,0.5023,53.37,0.9955
2022-10-04,4200.0,14700.0,0.01,0.13,0.0,0.01,0.0,14700.0,3800.0,4200.0,13300.0,,,,,,0.0,,221.0,,,,,,221.0,0.01,0.0,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-05,4200.0,14658.0,0.01,0.12,0.0,0.01,0.0,14658.0,3800.0,4200.0,13262.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-06,4200.0,14611.8,0.01,0.12,0.0,0.01,0.0,14611.8,3800.0,4200.0,13220.2,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-07,4200.0,14532.0,0.01,0.12,0.0,0.01,0.0,14532.0,3800.0,4200.0,13148.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-10,4200.0,14611.8,0.01,0.12,0.0,0.01,0.0,14611.8,3800.0,4200.0,13220.2,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-11,4200.0,14595.0,0.01,0.12,0.0,0.01,0.0,14595.0,3800.0,4200.0,13205.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-12,4200.0,14490.0,0.01,0.12,0.0,0.01,0.0,14490.0,3800.0,4200.0,13110.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-13,4200.0,14574.0,0.01,0.12,0.0,0.01,0.0,14574.0,3800.0,4200.0,13186.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-14,4200.0,14742.0,0.01,0.13,0.0,0.01,0.0,14742.0,3800.0,4200.0,13338.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-17,4200.0,14658.0,0.01,0.13,0.0,0.01,0.0,14658.0,3800.0,4200.0,13262.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-18,4200.0,14616.0,0.01,0.13,0.0,0.01,0.0,14616.0,3800.0,4200.0,13224.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-19,2300.0,8004.0,0.0,0.07,0.0,0.01,0.0,8004.0,1900.0,2300.0,6612.0,,,,,,0.01,,1900.0,,,,,,1900.0,0.01,0.01,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-10-20,2300.0,7875.2,0.0,0.07,0.0,0.01,0.0,7875.2,1900.0,2300.0,6505.6,,,,,,,,,,,,,,,0.01,,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-10-21,4300.0,14426.5,0.01,0.14,0.0,0.01,0.0,14426.5,3900.0,4300.0,13084.5,,2000.0,,2000.0,,,,,,,2000.0,0.01,,,0.01,,100.0,90.28,0.0,0.0,0.0,100.0,46.92,0.5019,53.08,0.9954
2022-10-24,4300.0,14620.0,0.01,0.14,0.0,0.01,0.0,14620.0,3900.0,4300.0,13260.0,,,,,,,,,,,,,,,0.01,,100.0,90.28,0.0,0.0,0.0,100.0,46.51,0.5024,53.49,0.9954
2022-10-25,2300.0,7820.0,0.0,0.07,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,0.01,,2000.0,,,,,,2000.0,0.01,0.01,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-10-26,2300.0,7820.0,0.0,0.07,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-10-27,4200.0,14196.0,0.01,0.13,0.0,0.01,0.0,14196.0,3800.0,4200.0,12844.0,,1900.0,,1900.0,,,,,,,1900.0,0.01,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-28,4200.0,14280.0,0.01,0.14,0.0,0.01,0.0,14280.0,3800.0,4200.0,12920.0,,,,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,45.24,0.5045,54.76,0.9953
2022-10-31,2300.0,7820.0,0.0,0.07,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,0.01,,1900.0,,,,,,1900.0,0.01,0.01,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-11-01,2300.0,7820.0,0.0,0.3,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,81.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.9914
2022-11-02,2300.0,7820.0,0.0,0.34,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-03,2300.0,7840.7,0.0,0.37,0.0,0.01,0.0,7840.7,1900.0,2300.0,6477.1,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-04,2300.0,7863.7,0.0,0.38,0.0,0.01,0.0,7863.7,1900.0,2300.0,6496.1,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-07,2300.0,7863.7,0.0,0.38,0.0,0.01,0.0,7863.7,1900.0,2300.0,6496.1,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-08,2300.0,7866.0,0.0,0.42,0.0,0.01,0.0,7866.0,1900.0,2300.0,6498.0,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-09,2300.0,7863.7,0.0,0.46,0.0,0.01,0.0,7863.7,1900.0,2300.0,6496.1,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-10,2300.0,7820.0,0.0,0.5,0.0,0.01,0.0,7820.0,1900.0,2300.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-11,2300.0,7716.5,0.0,0.58,0.0,0.01,0.0,7716.5,1900.0,2300.0,6374.5,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-14,2300.0,7705.0,0.0,0.6,0.0,0.01,0.0,7705.0,1900.0,2300.0,6365.0,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-15,2300.0,7741.8,0.0,0.63,0.0,0.01,0.0,7741.8,1900.0,2300.0,6395.4,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-16,2300.0,7799.3,0.0,0.73,0.0,0.01,0.0,7799.3,1900.0,2300.0,6442.9,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-17,2300.0,7751.0,0.0,0.72,0.0,0.01,0.0,7751.0,1900.0,2300.0,6403.0,,,,,,,,,,,,,,,0.01,,100.0,56.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6868
2022-11-18,5076.0,16806.64,0.01,1.64,0.0,0.02,0.0,12707.62,3138.0,3838.0,10389.92,,,,1538.0,,,,,,,,0.01,1238.0,,0.01,,100.0,68.41,0.0,0.0,0.0,100.0,45.2,0.5046,54.8,1.1066
2022-11-21,4476.0,15218.4,0.01,1.44,0.0,0.01,0.0,12029.2,3138.0,3538.0,10669.2,,300.0,,,,0.0,,300.0,,,300.0,,,300.0,0.01,0.0,100.0,86.0,0.0,0.0,0.0,100.0,49.02,0.5002,50.98,1.2266
2022-11-22,3884.0,13283.28,0.01,1.12,0.0,0.01,0.0,11087.64,2842.0,3242.0,9719.64,,,,,,0.0,,296.0,,,,,,296.0,0.01,0.0,100.0,71.97,0.0,0.0,0.0,100.0,40.66,0.5175,59.34,0.9835
2022-11-23,3984.0,13681.06,0.01,1.06,0.0,0.01,0.0,11476.43,2942.0,3342.0,10102.83,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.01,,100.0,78.47,0.0,0.0,0.0,100.0,42.05,0.5126,57.95,1.0627
2022-11-24,3538.0,12206.1,0.01,0.94,0.0,0.01,0.0,10760.55,2719.0,3119.0,9380.55,,,,,,0.0,,223.0,,,,,,223.0,0.01,0.0,100.0,72.53,0.0,0.0,0.0,100.0,34.87,0.5458,65.13,0.9437
2022-11-25,3538.0,11993.82,0.01,0.94,0.0,0.01,0.0,10573.41,2719.0,3119.0,9217.41,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,34.86,0.5458,65.14,0.9437
2022-11-28,3538.0,11993.82,0.01,1.06,0.0,0.01,0.0,10573.41,2719.0,3119.0,9217.41,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.04,0.5448,64.96,0.9437
2022-11-29,3538.0,11951.36,0.01,1.06,0.0,0.01,0.0,10535.98,2719.0,3119.0,9184.78,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.04,0.5447,64.96,0.9437
2022-11-30,3538.0,12099.96,0.01,1.05,0.0,0.01,0.0,10666.98,2719.0,3119.0,9298.98,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,34.98,0.5451,65.02,0.9437
2022-12-01,3538.0,11951.36,0.01,1.03,0.0,0.01,0.0,10535.98,2719.0,3119.0,9184.78,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,34.76,0.5464,65.24,0.9437
2022-12-02,3538.0,11852.3,0.01,0.92,0.0,0.01,0.0,10448.65,2719.0,3119.0,9108.65,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.05,0.5447,64.95,0.9437
2022-12-05,3538.0,11636.48,0.01,0.98,0.0,0.01,0.0,10258.39,2719.0,3119.0,8942.79,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.14,0.5442,64.86,0.9437
2022-12-06,3538.0,11540.96,0.01,0.97,0.0,0.01,0.0,10174.18,2719.0,3119.0,8869.38,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.34,0.543,64.66,0.9437
2022-12-07,3538.0,11371.13,0.01,0.99,0.0,0.01,0.0,10024.47,2719.0,3119.0,8738.87,,,,,,,,,,,,,,,0.01,,100.0,72.53,0.0,0.0,0.0,100.0,35.36,0.5429,64.64,0.9437
2022-12-08,3938.0,12188.11,0.01,1.08,0.0,0.01,0.0,10891.31,3119.0,3519.0,9653.31,,400.0,,400.0,,,,,,,400.0,0.0,,,0.01,,100.0,83.2,0.0,0.0,0.0,100.0,31.68,0.4446,57.7,1.0504
2022-12-09,3938.0,12227.49,0.01,1.02,0.0,0.01,0.0,10926.5,3119.0,3519.0,9684.5,,,,,,,,,,,,,,,0.01,,100.0,83.2,0.0,0.0,0.0,100.0,32.19,0.4472,57.75,1.0504
2022-12-12,3938.0,12014.84,0.01,0.93,0.0,0.01,0.0,10736.47,3119.0,3519.0,9516.07,,,,,,,,,,,,,,,0.01,,100.0,83.2,0.0,0.0,0.0,100.0,32.16,0.4473,57.77,1.0504
2022-12-13,3938.0,12195.99,0.01,0.87,0.0,0.01,0.0,10898.34,3119.0,3519.0,9659.54,,,,,,,,,,,,,,,0.01,,100.0,83.2,0.0,0.0,0.0,100.0,32.23,0.447,57.71,1.0504
2022-12-14,3798.0,11766.2,0.01,0.72,0.0,0.01,0.0,10685.0,3049.0,3449.0,9445.8,,,,,,0.0,,70.0,,,,,,70.0,0.01,0.0,100.0,81.33,0.0,0.0,0.0,100.0,29.56,0.4582,60.0,1.0131
2022-12-15,3798.0,11659.86,0.01,0.68,0.0,0.01,0.0,10588.43,3049.0,3449.0,9360.43,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.59,0.4581,59.97,1.0131
2022-12-16,3798.0,11621.88,0.01,0.68,0.0,0.01,0.0,10553.94,3049.0,3449.0,9329.94,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,28.95,0.4609,60.49,1.0131
2022-12-19,3798.0,11394.0,0.01,0.71,0.0,0.01,0.0,10347.0,3049.0,3449.0,9147.0,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,28.94,0.461,60.5,1.0131
2022-12-20,3798.0,11394.0,0.01,0.71,0.0,0.01,0.0,10347.0,3049.0,3449.0,9147.0,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.05,0.4607,60.44,1.0131
2022-12-21,3798.0,11204.1,0.01,0.71,0.0,0.01,0.0,10174.55,3049.0,3449.0,8994.55,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.1,0.4605,60.4,1.0131
2022-12-22,3798.0,11014.2,0.01,0.71,0.0,0.01,0.0,10002.1,3049.0,3449.0,8842.1,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.19,0.4598,60.29,1.0131
2022-12-23,3798.0,10824.3,0.01,0.7,0.0,0.01,0.0,9829.65,3049.0,3449.0,8689.65,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.25,0.4594,60.23,1.0131
2022-12-26,3798.0,10824.3,0.01,0.67,0.0,0.01,0.0,9829.65,3049.0,3449.0,8689.65,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.38,0.4589,60.13,1.0131
2022-12-27,3798.0,10406.52,0.01,0.67,0.0,0.01,0.0,9450.26,3049.0,3449.0,8354.26,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.38,0.4589,60.13,1.0131
2022-12-28,3798.0,10330.56,0.01,0.63,0.0,0.01,0.0,9381.28,3049.0,3449.0,8293.28,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.69,0.4574,59.86,1.0131
2022-12-29,3798.0,11318.04,0.01,0.64,0.0,0.01,0.0,10278.02,3049.0,3449.0,9086.02,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.7,0.4574,59.86,1.0131
2022-12-30,3798.0,11086.36,0.01,0.61,0.0,0.01,0.0,10067.63,3049.0,3449.0,8900.03,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,28.88,0.4613,60.56,1.0131
2023-01-02,3798.0,11390.2,0.01,0.59,0.0,0.01,0.0,10343.55,3049.0,3449.0,9143.95,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,29.05,0.4607,60.44,1.0131
2023-01-03,3798.0,11394.0,0.01,0.58,0.0,0.01,0.0,10347.0,3049.0,3449.0,9147.0,,,,,,,,,,,,,,,0.01,,100.0,81.33,0.0,0.0,0.0,100.0,28.94,0.4612,60.53,1.0131
2023-01-04,3798.0,11014.2,0.01,0.56,0.0,0.01,0.0,10002.1,3049.0,3449.0,8842.1,,,,,,,,,,,,,,,0.01,,100.0,70.11,0.0,0.0,0.0,100.0,28.83,0.4618,60.62,0.8733
2023-01-05,3798.0,10710.36,0.01,0.57,0.0,0.01,0.0,9726.18,3049.0,3449.0,8598.18,,,,,,,,,,,,,,,0.01,,100.0,70.11,0.0,0.0,0.0,100.0,29.13,0.4601,60.34,0.8733
2023-01-06,3398.0,9310.52,0.01,0.5,0.0,0.01,0.0,8354.26,2649.0,3049.0,7258.26,,,,,,0.0,,400.0,,,,,,400.0,0.01,0.0,100.0,60.91,0.0,0.0,0.0,100.0,32.62,0.5604,67.38,0.7813
2023-01-09,3398.0,9157.61,0.01,0.49,0.0,0.01,0.0,8217.06,2649.0,3049.0,7139.06,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.83,0.559,67.17,0.7813
2023-01-10,3398.0,8841.6,0.01,0.48,0.0,0.01,0.0,7933.5,2649.0,3049.0,6892.7,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,33.04,0.5575,66.96,0.7813
2023-01-11,3398.0,9106.64,0.01,0.45,0.0,0.01,0.0,8171.32,2649.0,3049.0,7099.32,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,33.28,0.5559,66.72,0.7813
2023-01-12,3398.0,9140.62,0.01,0.38,0.0,0.01,0.0,8201.81,2649.0,3049.0,7125.81,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,33.02,0.5576,66.98,0.7813
2023-01-13,3398.0,9038.68,0.01,0.37,0.0,0.01,0.0,8110.34,2649.0,3049.0,7046.34,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,33.03,0.5576,66.97,0.7813
2023-01-16,3398.0,8770.24,0.01,0.37,0.0,0.01,0.0,7869.47,2649.0,3049.0,6837.07,,,,,,,,,,,,,,,0.01,,100.0,60.91,0.0,0.0,0.0,100.0,32.33,0.5624,67.67,0.7813
