,BUR FP Equity_DX_SI_QTY,BUR FP Equity_DX_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BUR FP Equity_DX_SI_MV,BUR FP Equity_DX_DSS,BUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY,BUR FP Equity_DX_BROKER_SI_QTY,BUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BUR FP Equity_DX_BROKER_SI_MV_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,BUR FP Equity_DX_BROKER_SI_MV_INC_x,BUR FP Equity_DX_SUPPLY_SI_MV_NEW,BUR FP Equity_DX_BROKER_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_NEW,BUR FP Equity_DX_SUPPLY_SI_MV_DEC,BUR FP Equity_DX_BROKER_SI_QTY_INC,BUR FP Equity_DX_SUPPLY_SI_QTY_DEC,BUR FP Equity_DX_BROKER_SI_MV_NEW_y,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BUR FP Equity_DX_BROKER_SI_MV_INC_y,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,BUR FP Equity_DX_BROKER_SI_MV_ADD,BUR FP Equity_DX_SUPPLY_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_DEC,BUR FP Equity_DX_SUPPLY_SI_MV,BUR FP Equity_DX_BROKER_SI_MV_DEC,BUR FP Equity_DX_SUPPLY_SI_MV_RMV,BUR FP Equity_DX_BROKER_SI_MV_RMV,BUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BUR FP Equity_DX_UTILIZATION_QUANTITY,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BUR FP Equity_DX_ACTIVE_UTILIZATION_MV,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BUR FP Equity_DX_BROKER_SI_CON_RATIO,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-26,62.0,41044.0,0.03,1.28,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.63,,1.0,100.0,0.0681
2021-10-27,62.0,41416.0,0.03,1.34,0.0,0.04,0.0,41416.0,62.0,62.0,41416.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,566464.0,,0.58,6.57,,1.0,100.0,0.0681
2021-10-28,62.0,40920.0,0.03,1.22,0.0,0.04,0.0,40920.0,62.0,62.0,40920.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,559680.0,,0.58,6.62,,1.0,100.0,0.0681
2021-10-29,62.0,41044.0,0.03,1.27,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.62,,1.0,100.0,0.0681
2021-11-01,62.0,41292.0,0.03,1.23,0.0,0.04,0.0,41292.0,62.0,62.0,41292.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,564768.0,,0.58,6.56,,1.0,100.0,0.0681
2021-11-02,62.0,40672.0,0.03,1.18,0.0,0.04,0.0,40672.0,62.0,62.0,40672.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,556288.0,,0.58,6.65,,1.0,100.0,0.0681
2021-11-03,62.0,41044.0,0.03,1.16,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.56,,1.0,100.0,0.0681
2021-11-04,62.0,41044.0,0.03,1.21,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.62,,1.0,100.0,0.0681
2021-11-05,62.0,41292.0,0.03,1.23,0.0,0.04,0.0,41292.0,62.0,62.0,41292.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,564768.0,,0.58,6.58,,1.0,100.0,0.0681
2021-11-08,62.0,41044.0,0.03,1.2,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.58,,1.0,100.0,0.0681
2021-11-09,62.0,40672.0,0.03,1.2,0.0,0.04,0.0,40672.0,62.0,62.0,40672.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,556288.0,,0.58,6.62,,1.0,100.0,0.0681
2021-11-10,62.0,41664.0,0.03,1.16,0.0,0.04,0.0,41664.0,62.0,62.0,41664.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,569856.0,,0.59,6.56,,1.0,100.0,0.0681
2021-11-11,62.0,41168.0,0.03,1.12,0.0,0.04,0.0,41168.0,62.0,62.0,41168.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,563072.0,,0.59,6.64,,1.0,100.0,0.0681
2021-11-12,62.0,41044.0,0.03,1.11,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.58,6.6,,1.0,100.0,0.0681
2021-11-15,62.0,40920.0,0.03,1.08,0.0,0.04,0.0,40920.0,62.0,62.0,40920.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,559680.0,,0.58,6.63,,1.0,100.0,0.0681
2021-11-16,62.0,43400.0,0.03,1.05,0.0,0.04,0.0,43400.0,62.0,62.0,43400.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,593600.0,,0.6,6.43,,1.0,100.0,0.0681
2021-11-17,62.0,46748.0,0.03,0.97,0.0,0.04,0.0,46748.0,62.0,62.0,46748.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,639392.0,,0.63,6.4,,1.0,100.0,0.0681
2021-11-18,62.0,46004.0,0.03,0.82,0.0,0.05,0.0,46004.0,62.0,62.0,46004.0,,,,,,,,,,,,,,,,,,0.05,,,,6.81,6.81,848.0,629216.0,,0.65,6.71,,1.0,100.0,0.0681
2021-11-19,62.0,45756.0,0.03,0.74,0.0,0.05,0.0,45756.0,62.0,62.0,45756.0,,,,,,,,,,,,,,,,,,0.05,,,,6.81,6.81,848.0,625824.0,,0.64,6.72,,1.0,100.0,0.0681
2021-11-22,62.0,47616.0,0.03,0.75,0.0,0.05,0.0,47616.0,62.0,62.0,47616.0,,,,,,,,,,,,,,,,,,0.05,,,,6.81,6.81,848.0,651264.0,,0.65,6.56,,1.0,100.0,0.0681
2021-11-23,62.0,44640.0,0.03,0.74,0.0,0.05,0.0,44640.0,62.0,62.0,44640.0,,,,,,,,,,,,,,,,,,0.05,,,,6.81,6.81,848.0,610560.0,,0.65,6.86,,1.0,100.0,0.0681
2021-11-24,62.0,43400.0,0.03,0.69,0.0,0.05,0.0,43400.0,62.0,62.0,43400.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,593600.0,,0.62,6.74,,1.0,100.0,0.0681
2021-11-25,62.0,45012.0,0.03,0.66,0.0,0.05,0.0,45012.0,62.0,62.0,45012.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,615648.0,,0.62,6.52,,1.0,100.0,0.0681
2021-11-26,62.0,42780.0,0.03,0.57,0.0,0.05,0.0,42780.0,62.0,62.0,42780.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,585120.0,,0.61,6.76,,1.0,100.0,0.0681
2021-11-29,121.0,81554.0,0.07,1.01,0.01,0.09,0.0,81554.0,121.0,121.0,81554.0,,,,,,59.0,,,,,,,,,0.04,59.0,,0.08,,,,13.3,13.3,789.0,531786.0,,0.56,13.05,49.8,0.5,50.2,0.133
2021-11-30,124.0,83824.0,0.07,1.01,0.01,0.08,0.0,41912.0,62.0,62.0,41912.0,,,,,,,,0.04,,59.0,,,,,,,59.0,0.04,0.04,,,6.81,6.81,848.0,573248.0,,0.59,6.58,48.76,1.0,100.0,0.1363
2021-12-01,62.0,41044.0,0.03,0.48,0.0,0.04,0.0,41044.0,62.0,62.0,41044.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,561376.0,,0.59,6.55,,1.0,100.0,0.0681
2021-12-02,62.0,40176.0,0.03,0.45,0.0,0.04,0.0,40176.0,62.0,62.0,40176.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,549504.0,,0.58,6.65,,1.0,100.0,0.0681
2021-12-03,62.0,39060.0,0.03,0.43,0.0,0.04,0.0,39060.0,62.0,62.0,39060.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,534240.0,,0.56,6.65,,1.0,100.0,0.0681
2021-12-06,124.0,78120.0,0.07,0.84,0.01,0.08,0.0,39060.0,62.0,62.0,39060.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,534240.0,,0.56,6.58,,1.0,100.0,0.1363
2021-12-07,124.0,84320.0,0.07,0.76,0.01,0.08,0.0,42160.0,62.0,62.0,42160.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,576640.0,,0.58,6.34,,1.0,100.0,0.1363
2021-12-08,124.0,83328.0,0.07,0.64,0.01,0.08,0.0,41664.0,62.0,62.0,41664.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,569856.0,,0.59,6.63,,1.0,100.0,0.1363
2021-12-09,121.0,79134.0,0.07,0.64,0.01,0.08,0.0,79134.0,121.0,121.0,79134.0,,,,,,59.0,,,,,,,,,0.04,59.0,,0.08,,,,13.3,13.3,789.0,516006.0,,0.54,13.06,48.89,0.5002,51.11,0.133
2021-12-10,121.0,78892.0,0.07,0.64,0.01,0.08,0.0,78892.0,121.0,121.0,78892.0,,,,,,,,,,,,,,,,,,0.08,,,,13.3,13.3,789.0,514428.0,,0.54,12.85,48.76,0.5003,51.24,0.133
2021-12-13,62.0,39680.0,0.03,0.32,0.0,0.04,0.0,39680.0,62.0,62.0,39680.0,,,,,,,,0.04,,59.0,,,,,,,59.0,0.04,0.04,,,6.81,6.81,848.0,542720.0,,0.57,6.65,48.76,1.0,100.0,0.0681
2021-12-14,124.0,78368.0,0.07,0.63,0.01,0.08,0.0,39184.0,62.0,62.0,39184.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,535936.0,,0.56,6.62,,1.0,100.0,0.1363
2021-12-15,62.0,38812.0,0.03,0.31,0.0,0.04,0.0,38812.0,62.0,62.0,38812.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,530848.0,,0.55,6.57,,1.0,100.0,0.0681
2021-12-16,124.0,79856.0,0.07,0.6,0.01,0.08,0.0,39928.0,62.0,62.0,39928.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,546112.0,,0.56,6.46,,1.0,100.0,0.1363
2021-12-17,124.0,81344.0,0.07,0.55,0.01,0.08,0.0,40672.0,62.0,62.0,40672.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,556288.0,,0.57,6.55,,1.0,100.0,0.1363
2021-12-20,62.0,38564.0,0.03,0.27,0.0,0.04,0.0,38564.0,62.0,62.0,38564.0,,,,,,,,,,,,,,,,,,0.04,,,,6.81,6.81,848.0,527456.0,,0.56,6.72,,1.0,100.0,0.0681
2021-12-21,121.0,75504.0,0.07,0.52,0.01,0.08,0.0,75504.0,121.0,121.0,75504.0,,,,,,59.0,,,,,,,,,0.04,59.0,,0.08,,,,12.68,12.68,833.0,519792.0,,0.54,12.19,49.99,0.5,50.01,0.1268
2021-12-22,183.0,113460.0,0.1,0.78,0.01,0.11,0.0,75020.0,121.0,121.0,75020.0,,,,,,,,,,,,,,,,,,0.08,,,,11.61,11.61,921.0,571020.0,,0.59,11.24,32.25,0.563,67.75,0.1756
2021-12-23,121.0,76956.0,0.07,0.51,0.01,0.08,0.0,76956.0,121.0,121.0,76956.0,,,,,,,,,,,,,,,,,,0.08,,,,11.61,11.61,921.0,585756.0,,0.6,11.11,48.64,0.5004,51.36,0.1161
2021-12-24,183.0,116388.0,0.1,0.76,0.01,0.11,0.0,76956.0,121.0,121.0,76956.0,,,,,,,,,,,,,,,,,,0.08,,,,11.61,11.61,921.0,585756.0,,0.61,11.27,31.92,0.5654,68.08,0.1756
2021-12-27,124.0,79360.0,0.07,0.51,0.01,0.08,0.0,39680.0,62.0,62.0,39680.0,,,,,,,,0.04,,59.0,,,,,,,59.0,0.04,0.04,,,5.95,5.95,980.0,627200.0,,0.65,5.75,32.29,1.0,100.0,0.119
2021-12-28,62.0,39928.0,0.03,0.26,0.0,0.04,0.0,39928.0,62.0,62.0,39928.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,631120.0,,0.65,5.76,,1.0,100.0,0.0595
2021-12-29,62.0,39680.0,0.03,0.26,0.0,0.04,0.0,39680.0,62.0,62.0,39680.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,627200.0,,0.65,5.77,,1.0,100.0,0.0595
2021-12-30,62.0,40300.0,0.03,0.28,0.0,0.04,0.0,40300.0,62.0,62.0,40300.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,637000.0,,0.65,5.73,,1.0,100.0,0.0595
2021-12-31,124.0,80600.0,0.07,0.58,0.01,0.08,0.0,40300.0,62.0,62.0,40300.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,637000.0,,0.66,5.76,,1.0,100.0,0.119
2022-01-03,70.0,46480.0,0.04,0.33,0.0,0.05,0.0,43824.0,66.0,66.0,43824.0,,,,,,4.0,,,,,,,,,0.0,4.0,,0.04,,,,6.29,6.29,984.0,653376.0,,0.66,6.12,11.41,0.7979,88.59,0.0667
2022-01-04,70.0,46620.0,0.04,0.33,0.0,0.05,0.0,43956.0,66.0,66.0,43956.0,,,,,,,,,,,,,,,,,,0.04,,,,6.29,6.29,984.0,655344.0,,0.67,5.99,11.38,0.7982,88.62,0.0667
2022-01-05,70.0,47740.0,0.04,0.34,0.0,0.05,0.0,45012.0,66.0,66.0,45012.0,,,,,,,,,,,,,,,,,,0.04,,,,6.29,6.29,984.0,671088.0,,0.68,6.05,11.43,0.7975,88.57,0.0667
2022-01-06,70.0,47180.0,0.04,0.33,0.0,0.05,0.0,44484.0,66.0,66.0,44484.0,,,,,,,,,,,,,,,,,,0.05,,,,6.29,6.29,984.0,663216.0,,0.69,6.15,11.39,0.7981,88.61,0.0667
2022-01-07,70.0,47040.0,0.04,0.35,0.0,0.05,0.0,44352.0,66.0,66.0,44352.0,,,,,,,,,,,,,,,,,,0.04,,,,6.29,6.29,984.0,661248.0,,0.68,6.11,11.48,0.7968,88.52,0.0667
2022-01-10,70.0,47880.0,0.04,0.38,0.0,0.05,0.0,45144.0,66.0,66.0,45144.0,,,,,,,,,,,,,,,,,,0.04,,,,6.29,6.29,984.0,673056.0,,0.69,6.09,11.42,0.7977,88.58,0.0667
2022-01-11,124.0,85312.0,0.07,0.68,0.01,0.08,0.0,42656.0,62.0,62.0,42656.0,,,,,,,,0.0,,4.0,,,,,,,4.0,0.04,0.0,,,5.95,5.95,980.0,674240.0,,0.69,5.78,,1.0,100.0,0.119
2022-01-12,124.0,85064.0,0.07,0.7,0.01,0.08,0.0,42532.0,62.0,62.0,42532.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,672280.0,,0.69,5.8,,1.0,100.0,0.119
2022-01-13,124.0,85808.0,0.07,0.74,0.01,0.09,0.0,42904.0,62.0,62.0,42904.0,,,,,,,,,,,,,,,,,,0.04,,,,5.95,5.95,980.0,678160.0,,0.69,5.79,,1.0,100.0,0.119
2022-01-14,64.0,43136.0,0.03,0.39,0.0,0.04,0.0,43136.0,62.0,64.0,41788.0,,,,,,2.0,,,,,,,,,0.0,,,0.04,,,,5.95,5.95,980.0,660520.0,,0.69,5.87,3.16,0.9389,96.84,0.0614
2022-01-17,193.0,132398.0,0.1,1.18,0.01,0.13,0.0,131026.0,191.0,191.0,131026.0,,,,,,127.0,,,,,,,,,0.09,129.0,,0.13,,,,18.26,18.26,855.0,586530.0,,0.6,17.67,32.39,0.535,65.55,0.1845
2022-01-18,329.0,220430.0,0.18,2.25,0.02,0.23,0.0,173530.0,259.0,259.0,173530.0,,,2.0,0.0,,66.0,,,2.0,,,,0.0,2.0,0.05,66.0,,0.18,,,,24.67,24.67,791.0,529970.0,,0.54,24.89,24.97,0.3531,48.38,0.3133
2022-01-19,202.0,134532.0,0.11,1.68,0.01,0.14,0.0,87912.0,132.0,132.0,87912.0,,,,,,,,0.09,,127.0,,,,,,,127.0,0.09,0.09,,,12.57,12.57,918.0,611388.0,,0.61,12.59,45.58,0.4468,48.53,0.1924
2022-01-20,202.0,134936.0,0.11,1.65,0.01,0.13,0.0,88176.0,132.0,132.0,88176.0,,,,,,,,,,,,,,,,,,0.09,,,,12.57,12.57,918.0,613224.0,,0.61,12.55,45.67,0.4468,48.46,0.1924
2022-01-21,202.0,134936.0,0.11,1.61,0.01,0.13,0.0,88176.0,132.0,132.0,88176.0,,,,,,,,,,,,,,,,,,0.09,,,,12.57,12.57,918.0,613224.0,,0.61,12.55,45.58,0.4468,48.54,0.1924
2022-01-24,202.0,129280.0,0.11,1.72,0.01,0.14,0.0,84480.0,132.0,132.0,84480.0,,,,,,,,,,,,,,,,,,0.09,,,,12.57,12.57,918.0,587520.0,,0.6,12.75,45.63,0.4468,48.49,0.1924
2022-01-25,202.0,128068.0,0.11,1.75,0.01,0.13,0.0,83688.0,132.0,132.0,83688.0,,,,,,,,,,,,,,,,,,0.08,,,,12.57,12.57,918.0,582012.0,,0.59,12.61,45.61,0.4468,48.51,0.1924
2022-01-26,194.0,125324.0,0.11,1.78,0.01,0.12,0.0,82688.0,128.0,128.0,82688.0,,,,,,,,0.0,,4.0,,,,,,,4.0,0.08,0.0,,,12.28,12.28,914.0,590444.0,,0.59,12.2,48.5,0.5004,51.5,0.1862
2022-01-27,194.0,123384.0,0.11,1.87,0.01,0.13,0.0,81408.0,128.0,128.0,81408.0,,,,,,,,,,,,,,,,,,0.08,,,,12.28,12.28,914.0,581304.0,,0.59,12.33,48.74,0.5003,51.26,0.1862
2022-01-28,196.0,122304.0,0.11,2.2,0.01,0.12,0.0,80496.0,129.0,129.0,80496.0,,,,,,1.0,,,,,,,,,0.0,1.0,,0.08,,,,12.37,12.37,914.0,570336.0,,0.58,12.45,47.68,0.4854,50.78,0.1879
2022-01-31,196.0,123480.0,0.11,2.21,0.01,0.12,0.0,81270.0,129.0,129.0,81270.0,,,,,,,,,,,,,,,,,,0.08,,,,12.37,12.37,914.0,575820.0,,0.57,12.31,47.54,0.4855,50.92,0.1879
2022-02-01,66.0,43560.0,0.04,0.81,0.0,0.04,0.0,42240.0,64.0,64.0,42240.0,,,1.0,0.0,,,,0.04,1.0,66.0,,,0.0,1.0,,,66.0,0.04,0.04,,,6.13,6.13,980.0,646800.0,,0.63,6.01,6.09,0.8856,93.91,0.0632
2022-02-02,66.0,44616.0,0.04,0.78,0.0,0.04,0.0,43264.0,64.0,64.0,43264.0,,,,,,,,,,,,,,,,,,0.04,,,,6.13,6.13,980.0,662480.0,,0.65,6.06,6.09,0.8856,93.91,0.0632
2022-02-03,96.0,64704.0,0.05,1.1,0.01,0.06,0.0,53246.0,79.0,79.0,53246.0,,,15.0,0.01,,,,,15.0,,,,0.01,15.0,,,,0.05,,,,100.0,7.46,0.0,0.0,,0.0,100.0,35.71,0.5408,64.29,0.0907
2022-02-04,96.0,64320.0,0.05,1.11,0.01,0.06,0.0,52930.0,79.0,79.0,52930.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.46,0.0,0.0,,0.0,100.0,35.45,0.5424,64.55,0.0907
2022-02-07,94.0,62792.0,0.05,1.1,0.01,0.06,0.0,52104.0,78.0,78.0,52104.0,,,,,,,,0.0,,1.0,,,,,,,1.0,0.05,0.0,,,100.0,7.37,0.0,0.0,,0.0,100.0,34.03,0.551,65.97,0.0888
2022-02-08,94.0,62792.0,0.05,1.05,0.01,0.06,0.0,52104.0,78.0,78.0,52104.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.37,0.0,0.0,,0.0,100.0,33.99,0.5513,66.01,0.0888
2022-02-09,92.0,61640.0,0.05,1.01,0.01,0.06,0.0,51590.0,77.0,77.0,51590.0,,,,,,,,0.0,,1.0,,,,,,,1.0,0.05,0.0,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.63,0.5603,67.37,0.087
2022-02-10,92.0,60720.0,0.05,1.04,0.01,0.06,0.0,50820.0,77.0,77.0,50820.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.59,0.5606,67.41,0.087
2022-02-11,92.0,59800.0,0.05,1.02,0.01,0.06,0.0,50050.0,77.0,77.0,50050.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.6,0.5606,67.4,0.087
2022-02-14,92.0,59616.0,0.05,1.02,0.01,0.06,0.0,49896.0,77.0,77.0,49896.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.44,0.5617,67.56,0.087
2022-02-15,92.0,59984.0,0.05,1.04,0.01,0.06,0.0,50204.0,77.0,77.0,50204.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.72,0.5597,67.28,0.087
2022-02-16,92.0,59984.0,0.05,1.04,0.01,0.06,0.0,50204.0,77.0,77.0,50204.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.28,0.0,0.0,,0.0,100.0,32.63,0.5604,67.37,0.087
2022-02-17,92.0,59064.0,0.05,1.18,0.01,0.06,0.0,49434.0,77.0,77.0,49434.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.6,0.5606,67.4,0.0876
2022-02-18,92.0,58880.0,0.05,1.16,0.01,0.06,0.0,49280.0,77.0,77.0,49280.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.42,0.5618,67.58,0.0876
2022-02-21,92.0,57960.0,0.05,1.12,0.01,0.06,0.0,48510.0,77.0,77.0,48510.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.13,0.5639,67.87,0.0876
2022-02-22,92.0,57408.0,0.05,1.09,0.01,0.06,0.0,48048.0,77.0,77.0,48048.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.59,0.5606,67.41,0.0876
2022-02-23,92.0,57960.0,0.05,1.08,0.01,0.06,0.0,48510.0,77.0,77.0,48510.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.54,0.561,67.46,0.0876
2022-02-24,92.0,56488.0,0.05,1.08,0.01,0.06,0.0,47278.0,77.0,77.0,47278.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.38,0.5621,67.62,0.0876
2022-02-25,92.0,56672.0,0.05,1.06,0.01,0.06,0.0,47432.0,77.0,77.0,47432.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,33.07,0.5573,66.93,0.0876
2022-02-28,92.0,56304.0,0.05,1.09,0.01,0.06,0.0,47124.0,77.0,77.0,47124.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.56,0.5608,67.44,0.0876
2022-03-01,92.0,54280.0,0.05,1.08,0.01,0.06,0.0,45430.0,77.0,77.0,45430.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.41,0.5619,67.59,0.0876
2022-03-02,92.0,53912.0,0.05,1.09,0.01,0.05,0.0,45122.0,77.0,77.0,45122.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.59,0.5606,67.41,0.0876
2022-03-03,92.0,53360.0,0.05,1.1,0.01,0.05,0.0,44660.0,77.0,77.0,44660.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.56,0.5608,67.44,0.0876
2022-03-04,92.0,51520.0,0.05,1.13,0.01,0.05,0.0,43120.0,77.0,77.0,43120.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.33,0.0,0.0,,0.0,100.0,32.53,0.5611,67.47,0.0876
2022-03-07,92.0,47472.0,0.05,0.98,0.01,0.05,0.0,39732.0,77.0,77.0,39732.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.86,0.0,0.0,,0.0,100.0,32.49,0.5613,67.51,0.0939
2022-03-08,92.0,47840.0,0.05,0.9,0.01,0.05,0.0,40040.0,77.0,77.0,40040.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.86,0.0,0.0,,0.0,100.0,32.7,0.5599,67.3,0.0939
2022-03-09,92.0,48760.0,0.05,0.88,0.01,0.05,0.0,40810.0,77.0,77.0,40810.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,4.21,0.0,0.0,,0.0,100.0,32.98,0.5579,67.02,0.0503
2022-03-10,92.0,47104.0,0.05,0.79,0.01,0.05,0.0,39424.0,77.0,77.0,39424.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,4.21,0.0,0.0,,0.0,100.0,32.44,0.5617,67.56,0.0503
2022-03-11,392.0,206192.0,0.21,3.24,0.02,0.2,0.0,198302.0,77.0,377.0,40502.0,,,,,,300.0,,,,,,,,,0.15,,,0.04,,,,100.0,4.21,0.0,0.0,,0.0,100.0,15.91,0.6137,76.31,0.2143
2022-03-14,692.0,368144.0,0.38,5.75,0.04,0.36,0.0,200564.0,377.0,377.0,200564.0,,,300.0,,,,,,,,,,,300.0,,,,0.2,,,,100.0,17.71,0.0,0.0,,0.0,100.0,43.35,0.3857,43.35,0.325
2022-03-15,692.0,363992.0,0.38,5.79,0.04,0.37,0.0,198302.0,377.0,377.0,198302.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,17.71,0.0,0.0,,0.0,100.0,43.34,0.3857,43.34,0.325
2022-03-16,692.0,365376.0,0.38,6.07,0.04,0.36,0.0,199056.0,377.0,377.0,199056.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,17.83,0.0,0.0,,0.0,100.0,43.38,0.3862,43.38,0.3273
2022-03-17,692.0,368144.0,0.38,5.87,0.04,0.37,0.0,200564.0,377.0,377.0,200564.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,17.83,0.0,0.0,,0.0,100.0,43.38,0.3862,43.38,0.3273
2022-03-18,92.0,48760.0,0.05,0.78,0.01,0.05,0.0,40810.0,77.0,77.0,40810.0,,,,,,,,0.16,,300.0,,,,,,,300.0,0.04,0.16,,,100.0,4.05,0.0,0.0,,0.0,100.0,32.51,0.5612,67.49,0.0484
