,RS2K FP Equity_DX_SI_QTY,RS2K FP Equity_DX_SHORT_INTEREST_VALUE,RS2K FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RS2K FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RS2K FP Equity_DX_SI_MV,RS2K FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RS2K FP Equity_DX_SUPPLY_SI_QTY,RS2K FP Equity_DX_BROKER_SI_QTY,RS2K FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RS2K FP Equity_DX_SUPPLY_SI_QTY_INC_x,RS2K FP Equity_DX_BROKER_SI_MV_INC_x,RS2K FP Equity_DX_BROKER_SI_QTY_ADD,RS2K FP Equity_DX_SUPPLY_SI_MV_DEC,RS2K FP Equity_DX_BROKER_SI_QTY_INC,RS2K FP Equity_DX_SUPPLY_SI_QTY_DEC,RS2K FP Equity_DX_BROKER_SI_MV_INC_y,RS2K FP Equity_DX_SUPPLY_SI_QTY_INC_y,RS2K FP Equity_DX_BROKER_SI_MV_ADD,RS2K FP Equity_DX_SUPPLY_SI_QTY_ADD,RS2K FP Equity_DX_BROKER_SI_QTY_DEC,RS2K FP Equity_DX_SUPPLY_SI_MV,RS2K FP Equity_DX_BROKER_SI_MV_DEC,RS2K FP Equity_DX_BROKER_SI_MV_RMV,RS2K FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RS2K FP Equity_DX_UTILIZATION_QUANTITY,RS2K FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RS2K FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RS2K FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RS2K FP Equity_DX_ACTIVE_UTILIZATION_MV,RS2K FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RS2K FP Equity_DX_BROKER_SI_CON_RATIO,RS2K FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RS2K FP Equity_DX_DEMAND_SUPPLY_RATIO,RS2K FP Equity_PX_LAST
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5641.18,0.01,0.0,,0.0,,0.0,268.6277
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5717.54,0.01,0.0,,0.0,,0.0,272.2639
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5733.1,0.01,0.0,,0.0,,0.0,273.0048
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5709.02,0.01,0.0,,0.0,,0.0,271.8583
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5685.64,0.01,0.0,,0.0,,0.0,270.7446
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5682.67,0.01,0.0,,0.0,,0.0,270.6035
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5669.28,0.01,0.0,,0.0,,0.0,269.9659
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5583.82,0.01,0.0,,0.0,,0.0,265.8963
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5646.79,0.01,0.0,,0.0,,0.0,268.8948
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5524.05,0.01,0.0,,0.0,,0.0,263.05
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5603.85,0.01,0.0,,0.0,,0.0,266.85
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5566.73,0.01,0.0,,0.0,,0.0,265.0826
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5420.53,0.01,0.0,,0.0,,0.0,258.1207
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5410.65,0.01,0.0,,0.0,,0.0,257.65
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5368.87,0.01,0.0,,0.0,,0.0,255.6604
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5458.01,0.01,0.0,,0.0,,0.0,259.9054
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5465.48,0.01,0.0,,0.0,,0.0,260.2609
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5500.08,0.01,0.0,,0.0,,0.0,261.9085
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5335.34,0.01,0.0,,0.0,,0.0,254.064
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5417.34,0.01,0.0,,0.0,,0.0,257.9688
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5477.98,0.01,0.0,,0.0,,0.0,260.8561
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5478.43,0.01,0.0,,0.0,,0.0,260.8775
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5437.94,0.01,0.0,,0.0,,0.0,258.9495
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5498.88,0.01,0.0,,0.0,,0.0,261.8513
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5589.54,0.01,0.0,,0.0,,0.0,266.1687
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5590.73,0.01,0.0,,0.0,,0.0,266.225
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5555.89,0.01,0.0,,0.0,,0.0,264.566
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5607.85,0.01,0.0,,0.0,,0.0,267.0405
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5629.97,0.01,0.0,,0.0,,0.0,268.0939
2021-06-03,900.0,241076.7,0.23,0.11,0.24,241076.7,0.0,900.0,0.0,,,900.0,,,,,,0.24,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.8571,267.863
2021-06-04,900.0,241460.82,0.23,0.11,0.24,241460.82,0.0,900.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.8571,268.2898
2021-06-07,900.0,243750.06,0.23,0.11,0.24,243750.06,0.0,900.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.8571,270.8334
2021-06-08,900.0,245427.57,0.23,0.11,0.24,245427.57,0.0,900.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.8571,272.6973
2021-06-09,900.0,246998.7,0.23,0.11,0.25,246998.7,0.0,900.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.8571,274.443
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,900.0,0.0,0.25,,0.0,0.0,21.0,5712.0,0.01,0.0,,0.0,,0.0,271.9999
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5761.54,0.01,0.0,,0.0,,0.0,274.3591
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5771.49,0.01,0.0,,0.0,,0.0,274.833
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,21.0,5713.78,0.01,0.0,,0.0,,0.0,272.0846
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.5424
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0607
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.829
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6337
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2488
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6822
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.342
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6818
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1989
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.3596
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2091
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6391
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2128
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9404
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2491
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.6332
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8147
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.857
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.1423
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7592
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3889
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9604
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.75
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.45
2021-07-20,1000.0,265745.7,0.25,0.14,0.26,265745.7,0.0,1000.0,0.0,,,1000.0,,,,,,0.26,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,265.7457
2021-07-21,1000.0,270350.0,0.25,0.14,0.27,270350.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,270.35
2021-07-22,1000.0,267052.1,0.25,0.14,0.27,267052.1,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,267.0521
2021-07-23,1000.0,268350.0,0.25,0.15,0.27,268350.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,268.35
2021-07-26,1000.0,268292.7,0.25,0.15,0.27,268292.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,268.2927
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3467
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.4812
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.9545
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.1499
2021-08-02,1200.0,323003.4,0.31,0.18,0.32,323003.4,0.0,1200.0,0.0,,,1200.0,,,,,,0.32,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,269.1695
2021-08-03,1200.0,320404.68,0.3,0.18,0.32,320404.68,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,267.0039
2021-08-04,1200.0,320987.16,0.3,0.18,0.32,320987.16,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,267.4893
2021-08-05,1200.0,324346.56,0.31,0.18,0.32,324346.56,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,270.2888
2021-08-06,1200.0,328084.08,0.32,0.18,0.32,328084.08,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,273.4034
2021-08-09,1200.0,327515.28,0.32,0.18,0.33,327515.28,0.0,1200.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,272.9294
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0867
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8409
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.9399
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.1421
2021-08-16,700.0,188330.59,0.52,0.1,0.19,0.0,700.0,0.0,188330.59,,,,,,,,,,700.0,,0.19,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,269.0437
2021-08-17,700.0,185716.23,0.51,0.1,0.19,0.0,700.0,0.0,185716.23,,,,,,,,,,,,0.19,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,265.3089
2021-08-18,700.0,187123.3,0.51,0.1,0.19,0.0,700.0,0.0,187123.3,,,,,,,,,,,,0.19,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,267.319
2021-08-19,700.0,182676.97,0.5,0.1,0.19,0.0,700.0,0.0,182676.97,,,,,,,,,,,,0.19,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,260.9671
2021-08-20,700.0,185030.23,0.55,0.1,0.18,0.0,700.0,0.0,185030.23,,,,,,,,,,,,0.18,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,264.3289
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,,700.0,,,,,,0.0,,,0.0,0.0,400.0,107284.24,0.11,0.0,,0.0,,0.0,268.2106
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.4736
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.4311
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.8763
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.2593
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4629
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4462
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4616
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6745
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0451
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.847
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7473
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4207
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0085
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.65
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.45
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7498
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.9795
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0711
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.809
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5323
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.7692
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.7181
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7906
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3473
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0999
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.4112
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3054
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1709
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.55
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.2663
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.7869
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8796
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4334
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7498
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.2698
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.6454
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.9336
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1507
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8786
2021-10-19,400.0,112176.92,0.18,0.09,0.11,112176.92,400.0,400.0,112176.92,,,400.0,,,,,,0.11,400.0,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,280.4423
2021-10-20,400.0,112817.4,0.18,0.09,0.11,112817.4,400.0,400.0,112817.4,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,282.0435
2021-10-21,400.0,112590.72,0.18,0.09,0.11,112590.72,400.0,400.0,112590.72,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,281.4768
2021-10-22,400.0,112689.48,0.18,0.08,0.11,112689.48,400.0,400.0,112689.48,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,281.7237
2021-10-25,400.0,114294.12,0.18,0.08,0.11,114294.12,400.0,400.0,114294.12,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,285.7353
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,400.0,,,,,400.0,0.0,0.11,,0.0,0.0,200.0,57176.74,0.06,0.0,,0.0,,0.0,285.8837
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.3366
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4833
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1443
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6916
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2675
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6768
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.2867
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8689
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.3592
2021-11-09,400.0,120271.64,0.22,0.08,0.12,120271.64,400.0,400.0,120271.64,,,400.0,,,,,,0.12,400.0,,0.12,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,300.6791
2021-11-10,400.0,120637.44,0.22,0.08,0.12,120637.44,400.0,400.0,120637.44,,,,,,,,,,,,0.12,,,100.0,57.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5714,301.5936
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.12,,400.0,,,,,400.0,0.0,0.12,,0.0,0.0,200.0,60341.28,0.06,0.0,,0.0,,0.0,301.7064
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8818
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6534
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8273
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6811
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,47000.76,0.05,0.0,,0.0,,0.0,299.3679
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,46797.6,0.05,0.0,,0.0,,0.0,298.0739
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,47165.92,0.05,0.0,,0.0,,0.0,300.4199
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,46244.33,0.05,0.0,,0.0,,0.0,294.5499
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,46727.8,0.05,0.0,,0.0,,0.0,297.6293
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,46851.96,0.05,0.0,,0.0,,0.0,298.4201
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,44085.62,0.04,0.0,,0.0,,0.0,280.8001
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,44627.39,0.04,0.0,,0.0,,0.0,284.2509
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43775.04,0.04,0.0,,0.0,,0.0,278.8219
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,44647.72,0.04,0.0,,0.0,,0.0,284.3804
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43375.94,0.04,0.0,,0.0,,0.0,276.2799
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43339.38,0.04,0.0,,0.0,,0.0,276.047
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43771.84,0.04,0.0,,0.0,,0.0,278.8015
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,45426.33,0.04,0.0,,0.0,,0.0,289.3397
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,45144.2,0.05,0.0,,0.0,,0.0,287.5427
2021-12-09,500.0,142814.4,0.06,0.1,0.14,142814.4,500.0,500.0,142814.4,,,500.0,,,,,,0.14,500.0,,0.14,,,100.0,43.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4322,285.6288
2021-12-10,500.0,139807.65,0.06,0.1,0.14,139807.65,500.0,500.0,139807.65,,,,,,,,,,,,0.14,,,100.0,43.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.4322,279.6153
2021-12-13,1000.0,276265.1,0.12,0.2,0.28,138132.55,500.0,500.0,138132.55,,,,,,,,,,,,0.14,,,100.0,43.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.8643,276.2651
2021-12-14,500.0,137952.85,0.06,0.1,0.14,137952.85,0.0,500.0,0.0,,,,0.14,,500.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4006,275.9057
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.14,0.0,0.0,257.0,69857.79,0.07,0.0,,0.0,100.0,0.0,271.8202
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,257.0,71504.67,0.07,0.0,,0.0,,0.0,278.2283
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43536.08,0.04,0.0,,0.0,,0.0,277.2999
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,42045.35,0.04,0.0,,0.0,,0.0,267.8048
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,43650.57,0.04,0.0,,0.0,,0.0,278.0291
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,157.0,44048.41,0.04,0.0,,0.0,,0.0,280.5631
