,OVH FP Equity_DX_SI_QTY,OVH FP Equity_DX_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OVH FP Equity_DX_SI_MV,OVH FP Equity_DX_DSS,OVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY,OVH FP Equity_DX_BROKER_SI_QTY,OVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OVH FP Equity_DX_BROKER_SI_MV_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,OVH FP Equity_DX_BROKER_SI_MV_INC_x,OVH FP Equity_DX_SUPPLY_SI_MV_NEW,OVH FP Equity_DX_BROKER_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_NEW,OVH FP Equity_DX_SUPPLY_SI_MV_DEC,OVH FP Equity_DX_BROKER_SI_QTY_INC,OVH FP Equity_DX_SUPPLY_SI_QTY_DEC,OVH FP Equity_DX_BROKER_SI_MV_NEW_y,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OVH FP Equity_DX_BROKER_SI_MV_INC_y,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,OVH FP Equity_DX_BROKER_SI_MV_ADD,OVH FP Equity_DX_SUPPLY_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_DEC,OVH FP Equity_DX_SUPPLY_SI_MV,OVH FP Equity_DX_BROKER_SI_MV_DEC,OVH FP Equity_DX_SUPPLY_SI_MV_RMV,OVH FP Equity_DX_BROKER_SI_MV_RMV,OVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OVH FP Equity_DX_UTILIZATION_QUANTITY,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OVH FP Equity_DX_ACTIVE_UTILIZATION_MV,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OVH FP Equity_DX_BROKER_SI_CON_RATIO,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OVH FP Equity_DX_DEMAND_SUPPLY_RATIO,OVH FP Equity_PX_LAST
2022-12-20,5907441.0,89556805.56,21.12,82.42,3.1,90.56,1.0,73416150.64,4493633.0,4842754.0,68123476.28,,,,,,,,0.69,,29406.0,,,,,,,54079.0,68.09,0.96,,,81.88,77.07,994607.0,15078242.12,,15.05,81.9,29.38,0.2264,34.02,1.0131,15.16
2022-12-21,5921450.0,90242898.0,21.17,82.94,3.11,90.87,1.0,74014020.12,4507442.0,4856563.0,68693416.08,,,13809.0,0.29,,,,,13809.0,,,,0.29,13809.0,,,,68.44,,,,81.92,76.99,994607.0,15157810.68,,15.12,81.9,29.21,0.2259,34.09,1.0115,15.24
2022-12-22,5947511.0,91264556.3,21.26,83.51,3.12,91.67,1.0,75037418.28,4524230.0,4890024.0,69424309.35,,,17563.0,0.69,,7400.0,,0.01,34836.0,775.0,,,0.69,17563.0,0.11,,8775.0,68.96,0.08,,,81.98,77.08,994607.0,15262244.42,,15.18,81.96,29.09,0.2257,34.18,1.0133,15.345
2022-12-23,5954622.0,93785296.5,21.29,87.9,3.13,92.28,1.0,77129876.25,4531341.0,4897135.0,71368620.75,,,7111.0,0.2,,,,,7111.0,,,,0.2,7111.0,,,,69.29,,,,82.0,77.13,994607.0,15665060.25,,15.22,81.99,29.1,0.2258,34.18,1.0135,15.75
2022-12-26,5954622.0,93785296.5,21.29,90.36,3.13,93.59,1.0,77129876.25,4531341.0,4897135.0,71368620.75,,,,,,,,,,,,,,,,,,70.68,,,,82.0,77.12,994607.0,15665060.25,,15.63,81.89,29.45,0.2274,34.18,1.0134,
2022-12-27,5968745.0,95052264.13,21.34,90.57,3.13,94.74,1.0,78211783.65,4550833.0,4911258.0,72472015.53,,,23150.0,1.13,,,,0.07,41104.0,3658.0,,,1.13,23150.0,,,26981.0,71.33,0.35,,,82.03,77.48,997237.0,15880999.23,,15.67,81.99,29.09,0.2272,34.45,1.0162,15.925
2022-12-28,5958149.0,94138754.2,21.3,90.79,3.13,95.74,1.0,77367259.6,4543868.0,4896662.0,71793114.4,,,,,,,,0.0,,6965.0,,,,,,,14596.0,72.24,0.0,,,82.0,77.44,997237.0,15756344.6,,15.94,81.92,29.11,0.2283,34.59,1.0155,15.8
2022-12-29,5962807.0,95911750.6,21.32,90.84,3.13,95.2,1.0,78789477.2,4560119.0,4898320.0,73349514.11,,,19371.0,0.0,,,,0.61,11778.0,5120.0,,,0.0,19371.0,,2000.0,10120.0,71.93,0.2,,,82.04,77.76,998133.0,16054969.31,,15.71,82.07,29.05,0.228,34.55,1.0168,16.085
2022-12-30,5957933.0,95207769.34,21.3,91.82,3.13,96.59,1.0,78157317.08,4559251.0,4890946.0,72856830.98,,,10406.0,0.51,,,,0.0,3900.0,11274.0,,,0.51,10406.0,,,11274.0,73.18,0.14,,,81.94,77.61,1004793.0,16056592.14,,16.11,81.96,29.16,0.2295,34.72,1.0141,15.98
2023-01-02,5962382.0,95904914.47,21.32,93.24,3.13,96.49,1.0,78742428.58,4563865.0,4895395.0,73409768.53,,,4614.0,0.07,,,,,4449.0,,,,0.07,4614.0,,,,72.85,,,,81.96,77.67,1004793.0,16162095.41,,16.07,81.93,29.0,0.2294,34.81,1.0147,16.085
2023-01-03,5973335.0,95364293.28,21.36,94.71,3.13,97.55,1.0,78329845.82,4566569.0,4906348.0,72905274.08,,,2704.0,0.51,,,,,12106.0,,,,0.51,2704.0,,,1153.0,74.0,0.0,,,81.97,80.74,1004793.0,16041520.25,,16.35,81.9,28.87,0.2291,34.89,1.0561,15.965
2023-01-04,5978253.0,90271620.3,21.37,94.07,3.14,95.9,1.0,74160116.6,4565472.0,4911266.0,68938627.2,,,,0.0,,,,0.81,4918.0,1097.0,,,0.0,,,,,72.68,,,,81.95,80.72,1005715.0,15186296.5,,15.98,81.97,29.15,0.2303,34.9,1.057,15.1
2023-01-05,6006316.0,91265971.62,21.47,95.65,3.15,92.3,1.0,75053104.16,4583535.0,4939329.0,69646814.33,,,21681.0,0.0,,,,1.36,31681.0,3618.0,,,0.0,21681.0,,,3618.0,69.77,0.55,,,81.97,81.01,1008170.0,15319143.15,,15.34,81.98,28.63,0.2276,34.82,1.0616,15.195
2023-01-06,6006029.0,89639982.83,21.47,96.97,3.15,91.66,1.0,73715201.85,4583248.0,4939042.0,68404976.4,,,,,,,,0.0,,287.0,,,,,,,287.0,69.1,0.0,,,81.97,81.01,1008170.0,15046937.25,,15.14,82.03,29.01,0.229,34.77,1.0616,14.925
2023-01-09,5997711.0,91645024.08,21.44,101.9,3.15,90.22,1.0,75494262.72,4574930.0,4940724.0,69904930.4,,,,0.0,,,,0.66,1682.0,10000.0,,,0.0,,,1682.0,,67.75,,,,81.8,80.87,1018170.0,15557637.6,,15.01,81.86,28.95,0.2286,34.72,1.0602,15.28
2023-01-10,5992734.0,88842281.55,21.42,104.42,3.15,92.4,1.0,73157624.28,4577999.0,4934747.0,67868835.18,,,,0.32,,,,,15569.0,,,,0.32,,,3069.0,21546.0,69.98,0.51,,,81.81,80.92,1018170.0,15094370.25,,15.56,81.81,28.94,0.2298,35.01,1.0593,14.825
2023-01-11,5971647.0,86618739.74,21.35,107.0,3.13,89.29,1.0,71270099.93,4556912.0,4913485.0,66098008.56,,,175.0,,,,,1.64,,21262.0,,,,175.0,,,21262.0,67.43,0.78,,,81.7,80.54,1020521.0,14802657.11,,15.08,81.72,29.05,0.2309,35.07,1.0554,14.505
2023-01-12,5959126.0,88731386.14,21.3,105.5,3.13,87.29,1.0,72971288.99,4547953.0,4900691.0,67719020.17,,,4197.0,0.0,,,,0.38,3203.0,14863.0,,,0.0,4197.0,,1707.0,15997.0,65.63,0.66,,,81.67,80.55,1020521.0,15195557.69,,14.68,81.72,28.82,0.2298,35.05,1.0554,14.89
2023-01-13,5946361.0,89195415.0,21.26,105.12,3.12,89.4,1.0,73288890.0,4540788.0,4885926.0,68111820.0,,,2000.0,,,,,0.0,,9165.0,,,,2000.0,,,14765.0,67.5,0.0,,,81.6,80.46,1023625.0,15354375.0,,15.2,81.62,28.85,0.231,35.21,1.0537,15.0
2023-01-16,5904691.0,88570365.0,21.11,102.17,3.1,89.25,1.0,72686340.0,4515778.0,4845756.0,67736670.0,,,,,,,,0.22,,25010.0,,,,,,,40170.0,67.75,0.42,,,81.52,80.03,1023625.0,15354375.0,,15.37,81.51,28.86,0.2325,35.46,1.0464,15.0
2023-01-17,5894792.0,88421880.0,21.07,105.4,3.09,89.52,1.0,72537855.0,4498231.0,4835857.0,67473465.0,,,,,,,,0.2,,17547.0,,,,,,,9899.0,67.6,0.06,,,81.42,79.93,1026219.0,15393285.0,,15.44,81.41,28.77,0.2328,35.56,1.0474,15.0
2023-01-18,5862017.0,87783704.58,20.96,104.82,3.08,88.94,1.0,71926152.95,4489660.0,4803082.0,67232658.5,,,,,,,,0.13,,8571.0,,,,,,,32775.0,67.36,0.54,,,81.4,79.78,1026219.0,15367629.53,,15.4,81.39,28.96,0.2349,35.7,1.0416,14.975
2023-01-19,5738089.0,85956573.22,20.51,101.67,3.01,86.9,1.0,70048786.92,4483887.0,4676154.0,67168627.26,,,13232.0,,,3000.0,,0.37,,19773.0,,,,13232.0,0.04,768.0,129928.0,67.13,1.96,,,100.0,79.68,0.0,0.0,,0.0,100.0,29.59,0.2422,36.46,1.0196,14.98
2023-01-20,5858310.0,87874650.0,20.94,103.16,3.07,88.51,1.0,71945625.0,4483887.0,4796375.0,67258305.0,,,,2.27,,,,,150721.0,,,,2.27,,,,30500.0,66.91,0.46,,,100.0,79.69,0.0,0.0,,0.0,100.0,29.54,0.2378,35.66,1.0411,15.0
2023-01-23,5832916.0,88981133.58,20.85,100.92,3.06,88.4,1.0,72781315.16,4477023.0,4770981.0,68296985.86,,,26526.0,0.36,,,,0.49,23000.0,33390.0,,,0.36,26526.0,,,48394.0,67.0,0.62,,,99.01,79.56,44971.0,686032.61,,0.67,99.01,30.01,0.2404,35.82,1.0365,15.255
2023-01-24,5830642.0,93144505.95,20.85,93.74,3.06,90.06,1.0,76180094.33,4477023.0,4768707.0,71520442.43,,,,,,,,,,,,,,,,,2274.0,68.21,0.03,,,99.01,79.56,44971.0,718411.73,,0.68,99.01,29.96,0.2401,35.78,1.0361,15.975
2023-01-25,5849571.0,91136316.18,20.91,86.13,3.07,94.07,1.0,74591368.88,4511452.0,4787636.0,70288422.16,,,34909.0,0.92,,,,0.0,34909.0,480.0,,,0.92,34909.0,,,15980.0,71.9,0.0,,,100.0,80.15,0.0,0.0,,0.0,100.0,30.02,0.2413,35.8,1.0392,15.58
2023-01-26,5855471.0,93131266.26,20.93,86.8,3.07,92.32,1.0,76241190.08,4517352.0,4793536.0,71848483.56,,,5900.0,0.0,,,,,5900.0,,,,0.0,5900.0,,,,70.43,,,,100.0,80.26,0.0,0.0,,0.0,100.0,29.84,0.2405,35.83,1.0403,15.905
2023-01-27,5841139.0,92260790.51,20.88,87.03,3.07,93.64,1.0,75487527.18,4434920.0,4779204.0,70049561.4,,,,1.14,,,,0.77,70000.0,82432.0,,,1.14,,,,84332.0,70.45,0.78,,,100.0,78.8,0.0,0.0,,0.0,100.0,30.03,0.2351,34.75,1.0379,15.795
2023-01-30,5763239.0,87630049.0,20.6,87.14,3.02,91.71,1.0,71483327.32,4454020.0,4701304.0,67723374.1,,,16100.0,,,,,,,,,,,16100.0,,3000.0,77900.0,70.32,1.38,,,100.0,79.13,0.0,0.0,,0.0,100.0,30.45,0.2394,35.14,1.0239,15.205
2023-01-31,5773006.0,88557912.04,20.64,87.69,3.03,88.81,1.0,72253808.38,4448569.0,4710157.0,68241048.46,,,15914.0,0.0,,,,1.61,34000.0,21812.0,,,0.0,15914.0,,447.0,25147.0,67.67,1.03,,,100.0,79.13,0.0,0.0,,0.0,100.0,30.18,0.2407,35.6,1.0268,15.34
2023-02-01,5765920.0,90121329.6,20.61,87.63,3.03,88.99,1.0,73645011.99,4425630.0,4711773.0,69172596.9,,,1033.0,0.29,,2000.0,,0.48,18414.0,23972.0,,,0.29,1033.0,0.03,,18798.0,67.36,0.07,,,100.0,78.92,0.0,0.0,,0.0,100.0,30.2,0.239,35.34,1.0282,15.63
2023-02-02,5689156.0,90457580.4,20.34,84.94,2.99,89.96,1.0,73732990.5,4365934.0,4637295.0,69418350.6,,,,,,,,0.0,,59696.0,,,,,,,74478.0,68.3,0.1,,,100.0,78.15,0.0,0.0,,0.0,100.0,29.95,0.2387,35.47,1.0183,15.9
2023-02-03,5708256.0,87678812.16,20.41,81.64,3.0,92.0,1.0,71522227.2,4365934.0,4656395.0,67060746.24,,,,0.96,,,,,20600.0,,,,0.96,,,,1500.0,69.95,0.0,,,100.0,78.17,0.0,0.0,,0.0,100.0,29.79,0.2388,35.63,1.022,15.36
2023-02-06,5642710.0,84922785.5,20.17,78.93,2.96,88.12,1.0,68826765.35,4328187.0,4573207.0,65139214.35,,,21534.0,,,,,1.96,,59281.0,,,,21534.0,,,83188.0,67.08,1.37,,,100.0,77.53,0.0,0.0,,0.0,100.0,30.05,0.2419,35.94,1.0108,15.05
2023-02-07,5627025.0,84714861.38,20.12,79.71,2.95,85.83,1.0,68512851.04,4299640.0,4550837.0,64731080.2,,,1262.0,0.2,,,,1.51,13534.0,29809.0,,,0.2,1262.0,,,35904.0,64.9,1.18,,,100.0,77.01,0.0,0.0,,0.0,100.0,30.23,0.2383,35.23,1.0079,15.055
2023-02-08,5641983.0,84093756.61,20.17,80.72,2.96,85.8,1.0,67741451.31,4296889.0,4544881.0,64045130.55,,,7041.0,,,,,0.22,,9792.0,,,,7041.0,,,5956.0,64.61,0.11,,,100.0,76.99,0.0,0.0,,0.0,100.0,30.25,0.2381,35.18,1.0108,14.905
2023-02-09,5610983.0,84164745.0,20.06,80.78,2.94,84.69,1.0,67708215.0,4273889.0,4513881.0,64108335.0,,,,,,,,0.43,,23000.0,,,,,,,31000.0,63.77,0.56,,,100.0,76.56,0.0,0.0,,0.0,100.0,29.94,0.2378,35.36,1.0052,15.0
2023-02-10,5510983.0,80598126.38,19.7,79.22,2.89,83.78,1.0,64553009.63,4173889.0,4413881.0,61043126.63,,,,,,,,1.16,,100000.0,,,,,,,100000.0,62.93,1.45,,,100.0,74.79,0.0,0.0,,0.0,100.0,28.57,0.2364,36.16,0.9875,14.625
2023-02-13,5596129.0,83857993.07,20.01,77.31,2.94,82.83,1.0,67673278.98,4256848.0,4516068.0,63788867.28,,,100000.0,0.66,,,,0.65,106349.0,17041.0,,,0.66,100000.0,,,4162.0,62.19,0.0,,,78.01,76.26,1199809.0,17979137.86,,17.48,78.06,30.03,0.239,35.47,1.0025,14.985
2023-02-14,5643406.0,84453570.79,20.18,76.67,2.96,85.47,1.0,68160546.76,4300963.0,4554664.0,64363911.3,,,48277.0,0.81,,41000.0,,0.0,27596.0,4162.0,,,0.81,48277.0,0.64,,30000.0,64.38,0.42,,,78.75,77.05,1160503.0,17366927.4,,17.36,78.76,30.3,0.2383,35.27,1.011,14.965
2023-02-15,5656406.0,85977371.2,20.22,76.8,2.97,86.21,1.0,69428492.8,4316963.0,4567664.0,65617837.6,,,16000.0,0.2,,,,,13000.0,,,,0.2,16000.0,,,,64.73,,,,78.81,77.34,1160503.0,17639645.6,,17.42,78.8,30.48,0.2377,35.05,1.0133,15.2
2023-02-16,5508406.0,84526490.07,19.69,75.47,2.89,84.73,1.0,67789054.08,4193963.0,4417664.0,64356362.24,,,5000.0,,,,,1.64,,130000.0,,,,5000.0,,2000.0,150000.0,63.75,2.28,,,76.47,75.14,1290503.0,19802768.54,,19.61,76.47,28.32,0.2342,36.14,0.9869,15.345
2023-02-17,5518406.0,83107194.36,19.73,75.33,2.9,85.43,1.0,66530019.84,4203963.0,4417664.0,63311682.78,,,10000.0,,,,,,,,,,,10000.0,,,,64.39,,,,76.51,75.32,1290503.0,19434975.18,,19.76,76.52,28.35,0.2342,36.11,0.9887,15.06
2023-02-20,5498001.0,82882365.08,19.66,74.16,2.89,84.26,1.0,66288679.43,4203963.0,4397259.0,63374742.23,,,,,,,,,,,,,,,,,20405.0,63.25,0.42,,,76.51,75.31,1290503.0,19454332.73,,19.4,76.53,28.21,0.2333,36.06,0.9849,15.075
2023-02-21,5498001.0,82854875.07,19.66,74.8,2.89,84.21,1.0,66266693.13,4208591.0,4397259.0,63423466.37,,,12000.0,,,,,0.0,,7372.0,,,,12000.0,,,,63.6,,,,76.43,75.39,1297875.0,19558976.25,,19.63,76.41,28.26,0.2329,35.92,0.9849,15.07
2023-02-22,5538191.0,81992917.76,19.8,75.55,2.91,84.73,1.0,65663802.23,4211781.0,4435245.0,62355417.71,,,2265.0,0.6,,,,,37986.0,,,,0.6,2265.0,,925.0,,63.77,,,,76.44,75.46,1297875.0,19215039.38,,19.71,76.4,28.07,0.2306,35.8,0.9922,14.805
2023-02-23,5740078.0,85067955.96,20.52,78.77,3.01,86.22,1.0,67212330.9,4313668.0,4535245.0,63928559.76,,,101119.0,1.11,,,,,100000.0,,,,1.11,101119.0,,768.0,,63.99,,,,78.27,77.27,1197875.0,17752507.5,,17.79,78.25,27.1,0.2397,37.99,1.0282,14.82
2023-02-24,5719290.0,82043215.05,20.45,80.04,3.0,85.94,1.0,64759885.67,4292880.0,4514457.0,61581363.6,,,,,,,,0.24,,20788.0,,,,,,,20788.0,63.83,0.33,,,77.89,76.91,1218663.0,17481720.74,,18.15,77.86,27.22,0.2418,38.2,1.0247,14.345
2023-02-27,5719290.0,78668833.95,20.45,83.09,3.0,82.74,1.0,62096356.04,4292880.0,4514457.0,59048564.4,,,,,,,,,,,,,,,,,,61.34,,,,77.89,76.91,1218663.0,16762709.57,,17.37,77.93,27.36,0.2417,38.1,1.0247,13.755
2023-02-28,5711086.0,81554308.08,20.42,81.3,3.0,79.9,1.0,64320732.84,4294880.0,4504253.0,61330886.4,,,5000.0,,,,,0.82,,3000.0,,,,5000.0,,,10204.0,59.18,0.17,,,77.85,76.93,1221663.0,17445347.64,,16.84,77.84,27.17,0.2411,38.11,1.023,14.28
2023-03-01,5704955.0,82351025.43,20.4,79.17,2.99,82.11,1.0,64966478.57,4292380.0,4500622.0,61960505.3,,,,,,,,0.03,,2500.0,,,,,,,3631.0,61.06,0.02,,,77.84,76.89,1221663.0,17634705.41,,17.34,77.88,27.45,0.2412,37.92,1.0219,14.435
2023-03-02,5705926.0,80967089.94,20.4,79.15,2.99,83.7,1.0,63991536.18,4283220.0,4509622.0,60778891.8,,,,0.09,,,,0.0,9000.0,9160.0,,,0.09,,,,,62.12,,,,77.68,76.47,1230823.0,17465378.37,,17.89,77.64,27.22,0.2426,38.28,1.0186,14.19
2023-03-03,5676560.0,82962924.4,20.29,78.66,2.98,81.66,1.0,65489171.94,4258020.0,4480956.0,62230962.3,,,300.0,0.16,,,,0.57,4863.0,25500.0,,,0.16,300.0,,,33529.0,60.34,0.92,,,77.58,75.99,1230823.0,17988478.15,,17.43,77.59,27.0,0.2418,38.32,1.0131,14.615
2023-03-06,5661729.0,82208305.08,20.24,79.47,2.97,83.53,1.0,64874256.48,4243089.0,4467924.0,61609652.28,,,100.0,,,,,0.0,,15031.0,,,,100.0,,,13032.0,61.75,0.21,,,77.33,75.76,1243955.0,18062226.6,,18.05,77.38,27.18,0.2433,38.42,1.0108,14.52
2023-03-07,5653628.0,78698501.76,20.21,84.14,2.97,83.56,1.0,62054302.08,4234988.0,4457924.0,58951032.96,,,,,,,,0.0,,10000.0,,,,,,1899.0,10000.0,61.98,0.15,,,77.15,75.6,1253955.0,17455053.6,,18.43,77.08,27.0,0.2449,38.72,1.0092,13.92
2023-03-08,5648518.0,79079252.0,20.19,89.53,2.96,79.92,1.0,62328196.0,4199078.0,4452014.0,58787092.0,,,800.0,,,,,1.7,,36710.0,,,,800.0,,,5910.0,58.61,0.07,,,76.49,74.93,1290665.0,18069310.0,,18.04,76.47,27.08,0.2443,38.59,1.008,14.0
2023-03-09,5648518.0,69166102.91,20.19,90.46,2.96,79.69,1.0,54514911.43,4299078.0,4452014.0,52642210.11,,,100000.0,,,,,,,,,,,100000.0,,,,60.08,,,,78.31,76.73,1190665.0,14579692.93,,16.62,78.33,27.3,0.2461,38.7,1.0082,12.245
2023-03-10,5745718.0,69322087.67,20.54,59.51,3.02,71.46,1.0,54897125.41,4298178.0,4550114.0,51857517.57,,,100.0,0.28,,,,3.09,100100.0,1000.0,,,0.28,100.0,,,2000.0,53.61,2.87,,,78.29,76.72,1191665.0,14377438.23,,14.48,78.73,26.63,0.2383,37.67,1.0255,12.065
2023-03-13,5784886.0,64993194.21,20.68,56.42,3.04,70.7,1.0,50724227.4,4354742.0,4514840.0,48925526.37,,,69709.0,0.16,,5000.0,,0.54,13500.0,33103.0,,,0.16,69709.0,0.06,19958.0,53774.0,52.4,0.83,,,79.23,77.75,1141665.0,12826606.28,,13.72,79.25,26.51,0.2375,37.6,1.0328,11.235
2023-03-14,5427345.0,65562327.6,19.4,48.21,2.85,62.66,1.0,52645425.2,4113341.0,4358065.0,49689159.28,,,,0.13,,,,4.69,19958.0,241401.0,,,0.13,,,,176733.0,46.41,3.42,,,74.6,73.49,1400457.0,16917520.56,,15.73,74.69,27.58,0.2339,36.18,0.9697,12.08
2023-03-15,4811487.0,55235870.76,17.2,38.78,2.53,59.51,1.0,46945382.12,3797483.0,4089319.0,43595104.84,,,36254.0,,,,,2.57,,352112.0,,,,36254.0,,,268746.0,46.27,2.05,,,69.64,67.92,1655217.0,19001891.16,,20.27,69.54,29.35,0.2171,31.22,0.8606,11.48
2023-03-16,4528564.0,52010557.54,16.19,34.62,2.38,52.99,1.0,43775513.93,3578928.0,3811538.0,41103988.08,,,897.0,,,,,3.99,,222952.0,,,,897.0,,3500.0,277781.0,40.94,4.85,,,65.67,64.05,1870530.0,21483037.05,,21.32,65.75,29.61,0.2136,29.95,0.8105,11.485
2023-03-17,4187837.0,46778139.29,14.97,30.94,2.2,49.09,1.0,39171559.18,3297460.0,3506854.0,36832628.2,,,,,,,,3.17,,281468.0,,,,,,,304684.0,37.77,3.55,,,62.01,59.67,2020530.0,22569320.1,,23.11,62.03,27.17,0.2176,32.02,0.7578,11.17
2023-03-20,4186385.0,46740988.53,14.97,30.55,2.2,47.74,1.0,39111530.92,3292708.0,3503048.0,36763084.82,,,2295.0,,,,,0.28,,7047.0,,,,2295.0,,,3806.0,36.65,0.44,,,61.97,59.93,2020530.0,22559217.45,,22.41,62.05,27.17,0.2169,31.93,0.762,11.165
2023-03-21,4099982.0,46780794.62,14.66,27.94,2.15,46.79,1.0,39012478.68,3227678.0,3419148.0,36827805.98,,,,,,1000.0,,0.73,,65030.0,,,,,0.01,,84900.0,35.96,0.97,,,61.02,58.85,2061908.0,23526370.28,,22.92,61.07,27.02,0.2148,31.47,0.7476,11.41
2023-03-22,4145869.0,48257915.16,14.82,27.8,2.18,48.28,1.0,40333007.4,3268565.0,3465035.0,38046096.6,,,85644.0,1.23,,,,0.29,61887.0,44757.0,,,1.23,85644.0,,,16000.0,37.14,0.11,,,61.7,59.59,2028720.0,23614300.8,,22.97,61.79,27.8,0.2182,31.52,0.7558,11.64
2023-03-23,4389393.0,51641208.65,15.69,29.08,2.3,52.07,1.0,43630020.14,3507825.0,3708459.0,41269561.13,,,235814.0,3.38,,1000.0,,0.1,242524.0,10644.0,,,3.38,235814.0,0.01,14090.0,100.0,40.76,0.0,,,65.26,64.04,1867091.0,21966325.62,,21.65,65.31,30.71,0.2271,30.89,0.8013,11.765
2023-03-24,4389393.0,49600140.9,15.69,28.95,2.3,52.94,1.0,41905586.7,3509392.0,3708459.0,39656129.6,,,1667.0,,,,,0.0,,100.0,,,,1667.0,,,,41.57,,,,65.27,64.01,1867091.0,21098128.3,,22.23,65.16,30.53,0.2271,30.97,0.8006,11.3
2023-03-27,4389393.0,50434125.57,15.69,29.04,2.3,50.76,1.0,42610193.91,3507095.0,3708459.0,40296521.55,,,,,,,,0.3,,2297.0,,,,,,,,39.57,,,,65.26,63.97,1867091.0,21452875.59,,21.03,65.3,30.58,0.2256,30.78,0.8006,11.49
2023-03-28,4328310.0,48693487.5,15.47,28.62,2.27,50.56,1.0,41057775.0,3466166.0,3649580.0,38994367.5,,,,0.06,,,,0.25,4646.0,40929.0,,,0.06,,,,63525.0,39.71,0.49,,,64.99,63.22,1867091.0,21004773.75,,21.33,65.06,30.31,0.2273,31.13,0.7894,11.25
2023-03-29,4320170.0,48925925.25,15.44,28.29,2.27,49.56,1.0,41243815.35,3484693.0,3641838.0,39464148.23,,,26005.0,,,,,0.1,,7478.0,,,,26005.0,,,7742.0,39.19,0.47,,,65.11,63.64,1867091.0,21144805.58,,20.98,65.13,30.26,0.2265,31.01,0.789,11.325
2023-03-30,4354299.0,50052667.01,15.57,28.12,2.29,50.16,1.0,42312773.14,3493488.0,3680972.0,40157644.56,,,15800.0,0.59,,,,0.08,46134.0,7005.0,,,0.59,15800.0,,,7000.0,39.43,0.02,,,65.17,63.92,1867091.0,21462211.05,,21.0,65.24,30.8,0.2293,31.08,0.7968,11.495
2023-03-31,4343871.0,49997955.21,15.53,28.02,2.28,51.06,1.0,42249112.44,3493638.0,3670644.0,40211773.38,,,15806.0,0.44,,,,0.16,12828.0,15656.0,,,0.44,15806.0,,,23156.0,40.31,0.12,,,65.17,64.13,1867091.0,21490217.41,,21.6,65.12,30.36,0.2299,31.52,0.7974,11.51
2023-04-03,4357595.0,51114589.35,15.58,27.99,2.29,51.09,1.0,43217636.64,3513113.0,3684368.0,41208815.49,,,20975.0,0.15,,1000.0,,0.02,17000.0,1500.0,,,0.15,20975.0,0.01,,4276.0,40.37,0.04,,,65.3,64.41,1867091.0,21900977.43,,21.41,65.34,30.28,0.2305,31.76,0.7989,11.73
2023-04-04,4344043.0,48696722.03,15.53,27.76,2.28,51.77,1.0,41149847.36,3495586.0,3670816.0,39185519.06,,,,0.3,,,,0.19,3975.0,17527.0,,,0.3,,,,17527.0,40.88,0.04,,,65.18,64.3,1867091.0,20930090.11,,21.77,65.25,30.05,0.2308,32.0,0.799,11.21
2023-04-05,4390257.0,47019652.47,15.7,27.97,2.3,50.33,1.0,39312832.86,3541950.0,3670666.0,37934284.5,,,46364.0,,,,,,,,,,,46364.0,,,150.0,39.86,0.02,,,66.05,65.15,1820727.0,19499986.17,,20.53,66.0,29.55,0.232,32.72,0.8075,10.71
2023-04-06,4424547.0,48139071.36,15.82,27.76,2.32,48.49,1.0,40309921.28,3522574.0,3704956.0,38325605.12,,,,0.0,,30000.0,,0.23,25000.0,19376.0,,,0.0,,0.36,,20710.0,37.72,0.59,,,65.93,64.95,1820727.0,19809509.76,,19.48,65.94,28.84,0.2282,32.9,0.8158,10.88
2023-04-07,4424547.0,48139071.36,15.82,27.68,2.32,48.96,1.0,40309921.28,3522574.0,3704956.0,38325605.12,,,,,,,,,,,,,,,,,,38.36,,,,65.93,64.94,1820727.0,19809509.76,,19.83,65.92,29.02,0.2289,32.9,0.8157,
2023-04-10,4419547.0,48084671.36,15.8,27.65,2.32,49.2,1.0,40255521.28,3522574.0,3699956.0,38325605.12,,,,,,,,,,,,,,,,,5000.0,38.43,0.06,,,65.93,64.94,1820727.0,19809509.76,,19.93,65.85,28.87,0.2292,32.97,0.8148,
