,GJAJ FP Equity_DX_SI_QTY,GJAJ FP Equity_DX_SHORT_INTEREST_VALUE,GJAJ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GJAJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GJAJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GJAJ FP Equity_DX_SI_MV,GJAJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GJAJ FP Equity_DX_SUPPLY_SI_QTY,GJAJ FP Equity_DX_BROKER_SI_QTY,GJAJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GJAJ FP Equity_DX_SUPPLY_SI_MV,GJAJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GJAJ FP Equity_DX_UTILIZATION_QUANTITY,GJAJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GJAJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GJAJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GJAJ FP Equity_DX_ACTIVE_UTILIZATION_MV,GJAJ FP Equity_DX_BROKER_SI_CON_RATIO,GJAJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6840.0,0.01,0.0,0.0,0.0
2012-07-09,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-10,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-11,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-12,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-13,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-16,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-17,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-18,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-19,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-07-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-08-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-09-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-10-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-11-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2012-12-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-01-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-02-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
2013-03-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6000.0,,0.01,0.0,0.0,
