,ALKLA FP Equity_DX_SI_QTY,ALKLA FP Equity_DX_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLA FP Equity_DX_SI_MV,ALKLA FP Equity_DX_DSS,ALKLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SUPPLY_SI_QTY,ALKLA FP Equity_DX_BROKER_SI_QTY,ALKLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLA FP Equity_DX_BROKER_SI_MV_INC_x,ALKLA FP Equity_DX_BROKER_SI_QTY_ADD,ALKLA FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLA FP Equity_DX_BROKER_SI_QTY_INC,ALKLA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLA FP Equity_DX_BROKER_SI_MV_INC_y,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLA FP Equity_DX_BROKER_SI_MV_ADD,ALKLA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLA FP Equity_DX_BROKER_SI_QTY_DEC,ALKLA FP Equity_DX_SUPPLY_SI_MV,ALKLA FP Equity_DX_BROKER_SI_MV_DEC,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLA FP Equity_DX_BROKER_SI_CON_RATIO,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLA FP Equity_PX_LAST
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.455
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.705
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.645
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.525
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.675
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.575
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.675
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.275
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.245
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.225
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.205
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.195
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.175
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.185
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.986
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.846
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184
