,ALBOA FP Equity_DX_SI_QTY,ALBOA FP Equity_DX_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOA FP Equity_DX_SI_MV,ALBOA FP Equity_DX_DSS,ALBOA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOA FP Equity_DX_SUPPLY_SI_QTY,ALBOA FP Equity_DX_BROKER_SI_QTY,ALBOA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOA FP Equity_DX_BROKER_SI_MV_INC_x,ALBOA FP Equity_DX_BROKER_SI_QTY_ADD,ALBOA FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOA FP Equity_DX_BROKER_SI_QTY_INC,ALBOA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOA FP Equity_DX_BROKER_SI_MV_INC_y,ALBOA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOA FP Equity_DX_BROKER_SI_MV_ADD,ALBOA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOA FP Equity_DX_BROKER_SI_QTY_DEC,ALBOA FP Equity_DX_SUPPLY_SI_MV,ALBOA FP Equity_DX_BROKER_SI_MV_DEC,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_UTILIZATION_QUANTITY,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOA FP Equity_DX_BROKER_SI_CON_RATIO,ALBOA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBOA FP Equity_PX_LAST
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,11781.0,0.01,0.0,0.0,,0.0,23.1
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,11883.0,0.01,0.0,0.0,,0.0,23.3
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12240.0,0.01,0.0,0.0,,0.0,24.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12240.0,0.01,0.0,0.0,,0.0,24.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,11985.0,0.01,0.0,0.0,,0.0,23.5
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12036.0,0.01,0.0,0.0,,0.0,23.6
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1610.0,37996.0,0.04,0.0,0.0,,0.0,23.6
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1610.0,37996.0,0.04,0.0,0.0,,0.0,23.6
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1610.0,37996.0,0.04,0.0,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12036.0,0.01,0.0,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12291.0,0.01,0.0,0.0,,0.0,24.1
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12393.0,0.01,0.0,0.0,,0.0,24.3
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12444.0,0.01,0.0,0.0,,0.0,24.4
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12393.0,0.01,0.0,0.0,,0.0,24.3
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,510.0,12903.0,0.01,0.0,0.0,,0.0,25.3
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10.0,261.0,0.0,0.0,0.0,,0.0,26.1
2024-04-10,1000.0,26000.0,0.13,2.66,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,500.0,,,,,,0.01,500.0,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,26.0
2024-04-11,1000.0,26000.0,0.13,2.66,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,26.0
2024-04-12,1000.0,25900.0,0.13,2.7,0.13,0.03,0.0,12950.0,500.0,500.0,12950.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.9
2024-04-15,1000.0,25500.0,0.13,2.67,0.13,0.03,0.0,12750.0,500.0,500.0,12750.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.5
2024-04-16,1000.0,25500.0,0.13,2.74,0.13,0.03,0.0,12750.0,500.0,500.0,12750.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.5
2024-04-17,1000.0,25500.0,0.13,3.28,0.13,0.03,0.0,12750.0,500.0,500.0,12750.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.5
2024-04-18,1000.0,25600.0,0.13,3.32,0.13,0.03,0.0,12800.0,500.0,500.0,12800.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.6
2024-04-19,1000.0,25300.0,0.13,3.37,0.13,0.03,0.0,12650.0,500.0,500.0,12650.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.3
2024-04-22,1000.0,25300.0,0.13,3.45,0.13,0.03,0.0,12650.0,500.0,500.0,12650.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,25.3
2024-04-23,1000.0,26000.0,0.13,3.54,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,26.0
2024-04-24,1000.0,26000.0,0.13,3.39,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,,,,,,,,,,0.01,,100.0,98.04,0.0,0.0,0.0,100.0,1.0,100.0,1.9608,26.0
2024-04-25,1000.0,26500.0,0.13,3.55,0.13,0.03,0.0,13250.0,500.0,500.0,13250.0,,,,,,,,,,,,0.01,,100.0,54.95,0.0,0.0,0.0,100.0,1.0,100.0,1.0989,26.5
2024-04-26,1000.0,26300.0,0.13,3.5,0.13,0.03,0.0,13150.0,500.0,500.0,13150.0,,,,,,,,,,,,0.01,,100.0,54.95,0.0,0.0,0.0,100.0,1.0,100.0,1.0989,26.3
2024-04-29,1000.0,26000.0,0.13,3.5,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,,,,,,,,,,0.01,,100.0,81.97,0.0,0.0,0.0,100.0,1.0,100.0,1.6393,26.0
2024-04-30,1000.0,25900.0,0.13,3.72,0.13,0.03,0.0,12950.0,500.0,500.0,12950.0,,,,,,,,,,,,0.01,,100.0,81.97,0.0,0.0,0.0,100.0,1.0,100.0,1.6393,25.9
2024-05-01,1000.0,25900.0,0.13,3.8,0.13,0.03,0.0,12950.0,500.0,500.0,12950.0,,,,,,,,,,,,0.01,,100.0,81.97,0.0,0.0,0.0,100.0,1.0,100.0,1.6393,
2024-05-02,1000.0,25800.0,0.13,3.8,0.13,0.03,0.0,12900.0,500.0,500.0,12900.0,,,,,,,,,,,,0.01,,100.0,61.73,0.0,0.0,0.0,100.0,1.0,100.0,1.2346,25.8
2024-05-03,1000.0,25800.0,0.13,3.8,0.13,0.03,0.0,12900.0,500.0,500.0,12900.0,,,,,,,,,,,,0.01,,100.0,61.73,0.0,0.0,0.0,100.0,1.0,100.0,1.2346,25.8
2024-05-06,1000.0,25700.0,0.13,4.71,0.13,0.03,0.0,12850.0,500.0,500.0,12850.0,,,,,,,,,,,,0.01,,100.0,33.11,0.0,0.0,0.0,100.0,1.0,100.0,0.6623,25.7
2024-05-07,1000.0,26000.0,0.13,4.65,0.13,0.03,0.0,13000.0,500.0,500.0,13000.0,,,,,,,,,,,,0.01,,100.0,33.11,0.0,0.0,0.0,100.0,1.0,100.0,0.6623,26.0
2024-05-08,1000.0,25700.0,0.13,4.87,0.13,0.03,0.0,12850.0,500.0,500.0,12850.0,,,,,,,,,,,,0.01,,100.0,31.06,0.0,0.0,0.0,100.0,1.0,100.0,0.6211,25.7
2024-05-09,1000.0,25400.0,0.13,4.97,0.13,0.03,0.0,12700.0,500.0,500.0,12700.0,,,,,,,,,,,,0.01,,100.0,33.11,0.0,0.0,0.0,100.0,1.0,100.0,0.6623,25.4
2024-05-10,1000.0,24600.0,0.13,4.89,0.13,0.03,0.0,12300.0,500.0,500.0,12300.0,,,,,,,,,,,,0.01,,100.0,33.11,0.0,0.0,0.0,100.0,1.0,100.0,0.6623,24.6
2024-05-13,500.0,12150.0,0.06,2.17,0.06,0.01,0.0,0.0,500.0,0.0,12150.0,,,,,,,,,,,500.0,0.01,0.01,100.0,29.24,0.0,0.0,0.0,100.0,1.0,100.0,0.2924,24.3
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,500.0,,,,,,0.0,,0.0,0.0,1710.0,42750.0,0.04,0.0,0.0,,0.0,25.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,810.0,20250.0,0.02,0.0,0.0,,0.0,25.0
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,910.0,22750.0,0.02,0.0,0.0,,0.0,25.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,910.0,22750.0,0.02,0.0,0.0,,0.0,25.0
2024-05-20,3800.0,99560.0,0.49,11.75,0.49,0.1,0.0,49780.0,1900.0,1900.0,49780.0,,,1900.0,,,,,,0.05,1900.0,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,26.2
2024-05-21,3800.0,99560.0,0.49,10.48,0.49,0.1,0.0,49780.0,1900.0,1900.0,49780.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,26.2
2024-05-22,3800.0,97660.0,0.49,11.87,0.49,0.1,0.0,48830.0,1900.0,1900.0,48830.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.7
2024-05-23,3800.0,98040.0,0.49,12.38,0.49,0.1,0.0,49020.0,1900.0,1900.0,49020.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.8
2024-05-24,3800.0,99560.0,0.49,12.74,0.49,0.1,0.0,49780.0,1900.0,1900.0,49780.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,26.2
2024-05-27,3800.0,99560.0,0.49,13.14,0.49,0.1,0.0,49780.0,1900.0,1900.0,49780.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,26.2
2024-05-28,3800.0,96140.0,0.49,13.47,0.49,0.1,0.0,48070.0,1900.0,1900.0,48070.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.3
2024-05-29,3800.0,95380.0,0.49,13.45,0.49,0.1,0.0,47690.0,1900.0,1900.0,47690.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.1
2024-05-30,3800.0,95380.0,0.49,13.43,0.49,0.1,0.0,47690.0,1900.0,1900.0,47690.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.1
2024-05-31,3800.0,96900.0,0.49,13.93,0.49,0.1,0.0,48450.0,1900.0,1900.0,48450.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.5
2024-06-03,3800.0,96140.0,0.49,13.83,0.49,0.1,0.0,48070.0,1900.0,1900.0,48070.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.3
2024-06-04,3800.0,97280.0,0.49,13.84,0.49,0.1,0.0,48640.0,1900.0,1900.0,48640.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.6
2024-06-05,3800.0,97280.0,0.49,13.7,0.49,0.1,0.0,48640.0,1900.0,1900.0,48640.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,25.6
2024-06-06,3800.0,97280.0,0.49,14.74,0.49,0.1,0.0,48640.0,1900.0,1900.0,48640.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,25.6
2024-06-07,3800.0,99940.0,0.49,15.06,0.49,0.1,0.0,49970.0,1900.0,1900.0,49970.0,,,,,,,,,,,,0.05,,100.0,99.48,0.0,0.0,0.0,100.0,1.0,100.0,1.9895,26.3
2024-06-10,3800.0,99560.0,0.49,15.77,0.49,0.1,0.0,49780.0,1900.0,1900.0,49780.0,,,,,,,,,,,,0.05,,100.0,90.05,0.0,0.0,0.0,100.0,1.0,100.0,1.8009,26.2
2024-06-11,3800.0,99940.0,0.49,15.4,0.49,0.1,0.0,49970.0,1900.0,1900.0,49970.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,26.3
2024-06-12,3800.0,100700.0,0.39,15.14,0.39,0.1,0.0,50350.0,1900.0,1900.0,50350.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,26.5
2024-06-13,3800.0,100700.0,0.39,14.71,0.39,0.1,0.0,50350.0,1900.0,1900.0,50350.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,26.5
2024-06-14,3800.0,98800.0,0.39,14.73,0.39,0.1,0.0,49400.0,1900.0,1900.0,49400.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,26.0
2024-06-17,3800.0,98800.0,0.39,13.52,0.39,0.1,0.0,49400.0,1900.0,1900.0,49400.0,,,,,,,,,,,,0.05,,100.0,85.97,0.0,0.0,0.0,100.0,1.0,100.0,1.7195,26.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.05,,1900.0,,,,,1900.0,0.0,0.05,0.0,0.0,4410.0,114660.0,0.11,0.0,0.0,,0.0,26.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5410.0,140660.0,0.14,0.0,0.0,,0.0,26.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5410.0,140660.0,0.14,0.0,0.0,,0.0,26.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5410.0,140660.0,0.14,0.0,0.0,,0.0,26.0
2024-06-24,86.0,2236.0,0.01,0.28,0.01,0.0,0.0,1118.0,43.0,43.0,1118.0,,,43.0,,,,,,0.0,43.0,,0.0,,0.81,0.81,5267.0,136942.0,0.14,0.81,1.0,100.0,0.0162,26.0
2024-06-25,86.0,2236.0,0.01,0.29,0.01,0.0,0.0,1118.0,43.0,43.0,1118.0,,,,,,,,,,,,0.0,,0.81,0.81,5267.0,136942.0,0.14,0.81,1.0,100.0,0.0162,26.0
2024-06-26,86.0,2236.0,0.01,0.29,0.01,0.0,0.0,1118.0,43.0,43.0,1118.0,,,,,,,,,,,,0.0,,100.0,0.81,0.0,0.0,0.0,100.0,1.0,100.0,0.0162,26.0
2024-06-27,86.0,2236.0,0.01,0.29,0.01,0.0,0.0,1118.0,43.0,43.0,1118.0,,,,,,,,,,,,0.0,,100.0,0.81,0.0,0.0,0.0,100.0,1.0,100.0,0.0162,26.0
2024-06-28,86.0,2150.0,0.01,0.3,0.01,0.0,0.0,1075.0,43.0,43.0,1075.0,,,,,,,,,,,,0.0,,100.0,0.81,0.0,0.0,0.0,100.0,1.0,100.0,0.0162,25.0
2024-07-01,86.0,2158.6,0.01,0.17,0.01,0.0,0.0,1079.3,43.0,43.0,1079.3,,,,,,,,,,,,0.0,,100.0,0.81,0.0,0.0,0.0,100.0,1.0,100.0,0.0162,25.1
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,43.0,,,,,43.0,0.0,0.0,0.0,0.0,5510.0,137199.0,0.14,0.0,0.0,,0.0,24.9
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5710.0,142179.0,0.14,0.0,0.0,,0.0,24.9
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5510.0,136097.0,0.14,0.0,0.0,,0.0,24.7
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5510.0,136097.0,0.14,0.0,0.0,,0.0,24.7
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5610.0,137445.0,0.14,0.0,0.0,,0.0,24.5
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5710.0,138753.0,0.14,0.0,0.0,,0.0,24.3
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5910.0,141840.0,0.14,0.0,0.0,,0.0,24.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7810.0,181192.0,0.19,0.0,0.0,,0.0,23.2
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5510.0,120118.0,0.14,0.0,0.0,,0.0,21.8
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9210.0,197094.0,0.2,0.0,0.0,,0.0,21.4
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7010.0,144406.0,0.15,0.0,0.0,,0.0,20.6
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10170.0,210519.0,0.21,0.0,0.0,,0.0,20.7
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10370.0,214659.0,0.21,0.0,0.0,,0.0,20.7
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10370.0,216733.0,0.21,0.0,0.0,,0.0,20.9
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9770.0,216894.0,0.2,0.0,0.0,,0.0,22.2
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9770.0,210055.0,0.22,0.0,0.0,,0.0,21.5
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9970.0,213358.0,0.21,0.0,0.0,,0.0,21.4
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6870.0,146331.0,0.15,0.0,0.0,,0.0,21.3
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6870.0,143583.0,0.15,0.0,0.0,,0.0,20.9
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6870.0,142209.0,0.15,0.0,0.0,,0.0,20.7
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6770.0,142170.0,0.14,0.0,0.0,,0.0,21.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6570.0,135999.0,0.14,0.0,0.0,,0.0,20.7
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6870.0,141522.0,0.14,0.0,0.0,,0.0,20.6
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6870.0,137056.5,0.14,0.0,0.0,,0.0,19.95
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8070.0,160996.5,0.16,0.0,0.0,,0.0,19.95
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9170.0,182483.0,0.18,0.0,0.0,,0.0,19.9
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9070.0,185935.0,0.18,0.0,0.0,,0.0,20.5
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9070.0,183214.0,0.19,0.0,0.0,,0.0,20.2
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9070.0,186842.0,0.19,0.0,0.0,,0.0,20.6
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5270.0,110670.0,0.11,0.0,0.0,,0.0,21.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5270.0,111197.0,0.11,0.0,0.0,,0.0,21.1
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5270.0,114359.0,0.11,0.0,0.0,,0.0,21.7
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5670.0,123039.0,0.12,0.0,0.0,,0.0,21.7
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5670.0,121338.0,0.12,0.0,0.0,,0.0,21.4
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5670.0,121338.0,0.12,0.0,0.0,,0.0,21.4
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5470.0,118152.0,0.12,0.0,0.0,,0.0,21.6
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5270.0,113832.0,0.11,0.0,0.0,,0.0,21.6
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,115992.0,0.12,0.0,0.0,,0.0,21.6
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,117066.0,0.12,0.0,0.0,,0.0,21.8
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,114381.0,0.12,0.0,0.0,,0.0,21.3
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,114381.0,0.12,0.0,0.0,,0.0,21.3
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,114381.0,0.12,0.0,0.0,,0.0,21.3
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,114918.0,0.12,0.0,0.0,,0.0,21.4
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,114918.0,0.12,0.0,0.0,,0.0,21.4
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5370.0,111696.0,0.12,0.0,0.0,,0.0,20.8
