,JBOG FP Equity_DX_SI_QTY,JBOG FP Equity_DX_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JBOG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBOG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBOG FP Equity_DX_SI_MV,JBOG FP Equity_DX_DSS,JBOG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SUPPLY_SI_QTY,JBOG FP Equity_DX_BROKER_SI_QTY,JBOG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBOG FP Equity_DX_BROKER_SI_MV_INC_x,JBOG FP Equity_DX_BROKER_SI_QTY_ADD,JBOG FP Equity_DX_SUPPLY_SI_MV_DEC,JBOG FP Equity_DX_BROKER_SI_QTY_INC,JBOG FP Equity_DX_SUPPLY_SI_QTY_DEC,JBOG FP Equity_DX_BROKER_SI_MV_INC_y,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBOG FP Equity_DX_BROKER_SI_MV_ADD,JBOG FP Equity_DX_SUPPLY_SI_QTY_ADD,JBOG FP Equity_DX_BROKER_SI_QTY_DEC,JBOG FP Equity_DX_SUPPLY_SI_MV,JBOG FP Equity_DX_BROKER_SI_MV_DEC,JBOG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBOG FP Equity_DX_UTILIZATION_QUANTITY,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBOG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBOG FP Equity_DX_ACTIVE_UTILIZATION_MV,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBOG FP Equity_DX_BROKER_SI_CON_RATIO,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBOG FP Equity_DX_DEMAND_SUPPLY_RATIO,JBOG FP Equity_PX_LAST
1990-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.784
1990-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.784
1990-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.631
1990-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.631
1990-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.259
1990-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.887
1990-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.345
1990-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.972
1990-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1990-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.439
1990-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.375
1990-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.728
1990-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.917
1990-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.137
1991-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.46
1991-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.551
1991-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.856
1991-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1991-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.551
1991-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.689
1991-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.46
1991-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.551
1991-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.094
1991-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.332
1991-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.332
1991-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.384
1991-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.323
1991-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.277
1991-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.277
1991-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.582
1991-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.533
1991-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.433
1991-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.991
1991-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.908
1991-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.82
1991-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.637
1991-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.637
1991-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1991-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.637
1991-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.484
1991-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.179
1991-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.179
1991-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.859
1991-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.301
1991-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.179
1991-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.844
1991-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.692
1991-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.731
1991-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.222
1991-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.826
1991-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.063
1991-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.011
1991-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.011
1991-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.911
1991-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.826
1991-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.423
1991-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.722
1991-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.637
1991-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89
1991-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.722
1991-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.96
1991-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.874
1991-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.637
1991-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57
1991-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.96
1991-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57
1991-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.402
1991-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.539
1991-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.521
1991-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.283
1991-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.521
1991-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.063
1991-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.661
1991-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.002
1991-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.826
1991-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.588
1991-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.64
1991-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.768
1991-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.554
1991-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.469
1991-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.378
1991-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.112
1991-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.265
1991-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.027
1991-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.161
1991-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.375
1991-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.317
1991-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.482
1991-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1991-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43
1991-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43
1991-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1991-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.972
1991-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1991-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1991-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735
1991-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.125
1991-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.905
1991-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43
1991-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.582
1991-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.225
1991-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.899
1991-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21
1991-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21
1991-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.991
1991-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.71
1991-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.551
1991-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.551
1991-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.567
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.506
1991-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1991-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.649
1991-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.076
1991-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.494
1991-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.851
1991-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.003
1991-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.546
1991-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.784
1991-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.107
1991-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1991-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.125
1991-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21
1991-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.979
1991-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.259
1991-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.631
1991-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.259
1991-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.564
1991-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.259
1991-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.04
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.784
1991-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.613
1991-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.122
1991-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.491
1991-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.626
1991-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.931
1991-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.406
1991-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.54
1991-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.778
1991-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.626
1991-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.406
1991-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.559
1991-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.077
1991-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.406
1991-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.644
1991-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.559
1991-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.406
1991-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.559
1991-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.168
1991-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.778
1991-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1991-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.239
1991-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.894
1991-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.029
1991-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.346
1991-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.078
1991-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.428
1991-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3
1991-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.663
1991-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.806
1991-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.791
1991-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.791
1991-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.76
1991-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.266
1991-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.736
1991-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.894
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.199
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.266
1991-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.589
1991-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.352
1991-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.589
1991-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1991-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1991-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1991-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1991-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1991-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1991-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.083
1991-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.236
1991-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.559
1991-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.034
1991-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.119
1991-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.372
1991-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.372
1991-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.833
1991-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.595
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.357
1991-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.205
1991-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.205
1991-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.68
1991-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07
1991-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.546
1991-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.067
1991-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.784
1991-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.479
1991-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.021
1991-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.021
1991-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.021
1991-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.942
1991-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07
1991-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.528
1991-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.052
1991-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.205
1991-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.552
1991-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.613
1991-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.817
1991-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.528
1991-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.833
1991-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.833
1991-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.107
1991-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.68
1991-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1991-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.68
1992-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.595
1992-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.29
1992-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.595
1992-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9
1992-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.308
1992-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.985
1992-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.29
1992-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.747
1992-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9
1992-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.595
1992-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.577
1992-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.577
1992-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.729
1992-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.644
1992-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.406
1992-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.827
1992-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.724
1992-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1992-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1992-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.132
1992-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.589
1992-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.589
1992-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1992-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.199
1992-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.132
1992-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.437
1992-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1992-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.132
1992-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.504
1992-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.031
1992-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.336
1992-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.132
1992-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.995
1992-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.912
1992-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.964
1992-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1992-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1992-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1992-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.675
1992-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.455
1992-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37
1992-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.217
1992-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.217
1992-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.217
