,ALVDM FP Equity_DX_SI_QTY,ALVDM FP Equity_DX_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVDM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVDM FP Equity_DX_SI_MV,ALVDM FP Equity_DX_DSS,ALVDM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SUPPLY_SI_QTY,ALVDM FP Equity_DX_BROKER_SI_QTY,ALVDM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVDM FP Equity_DX_BROKER_SI_MV_INC_x,ALVDM FP Equity_DX_SUPPLY_SI_MV_NEW,ALVDM FP Equity_DX_BROKER_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_NEW,ALVDM FP Equity_DX_SUPPLY_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_QTY_INC,ALVDM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVDM FP Equity_DX_BROKER_SI_MV_INC_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVDM FP Equity_DX_BROKER_SI_MV_ADD,ALVDM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_DEC,ALVDM FP Equity_DX_SUPPLY_SI_MV,ALVDM FP Equity_DX_BROKER_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_RMV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVDM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVDM FP Equity_DX_BROKER_SI_CON_RATIO,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVDM FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-05-08,1447.0,83926.0,0.04,0.79,0.04,0.08,0.0,83926.0,1447.0,1447.0,83926.0,,,,,,,,0.02,,335.0,,,,,,,335.0,0.08,0.02,,21.97,21.97,5140.0,298120.0,0.3,21.94,5.59,0.8639,92.76,0.2197
2020-05-11,1447.0,82479.0,0.04,0.79,0.04,0.08,0.0,82479.0,1447.0,1447.0,82479.0,,,,,,,,,,,,,,,,,,0.08,,,21.97,21.97,5140.0,292980.0,0.3,21.86,5.59,0.8639,92.76,0.2197
2020-05-12,1447.0,81610.8,0.04,0.8,0.04,0.08,0.0,81610.8,1447.0,1447.0,81610.8,,,,,,,,,,,,,,,,,,0.08,,,21.97,21.97,5140.0,289896.0,0.29,21.89,5.59,0.8635,92.74,0.2197
2020-05-13,2792.0,158027.2,0.08,1.54,0.08,0.16,0.0,81900.2,1447.0,1447.0,81900.2,,,,,,,,,,,,,,,,,,0.08,,,21.97,21.97,5140.0,290924.0,0.29,21.95,2.89,0.9269,96.23,0.4239
2020-05-14,98.0,5488.0,0.0,0.05,0.0,0.01,0.0,5488.0,98.0,98.0,5488.0,,,,,,,,0.08,,1349.0,,,,,,,1349.0,0.01,0.08,,100.0,1.49,0.0,0.0,0.0,100.0,24.19,0.6332,75.81,0.0149
2020-05-15,98.0,5429.2,0.0,0.05,0.0,0.01,0.0,5429.2,98.0,98.0,5429.2,,,,,,,,,,,,,,,,,,0.01,,,100.0,1.49,0.0,0.0,0.0,100.0,24.37,0.6314,75.63,0.0149
2020-05-18,98.0,5978.0,0.0,0.05,0.0,0.01,0.0,5978.0,98.0,98.0,5978.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,1.45,0.0,0.0,0.0,100.0,24.4,0.631,75.6,0.0145
2020-05-19,117.0,7137.0,0.0,0.07,0.0,0.01,0.0,7137.0,21.0,117.0,1281.0,,,,0.0,,,,0.0,19.0,77.0,,,0.0,,,,,0.0,,,100.0,0.31,0.0,0.0,0.0,100.0,19.02,0.692,80.98,0.0175
2020-05-20,117.0,7160.4,0.0,0.08,0.0,0.01,0.0,7160.4,21.0,117.0,1285.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.31,0.0,0.0,0.0,100.0,18.95,0.6929,81.05,0.0175
2020-05-21,117.0,7137.0,0.0,0.08,0.0,0.01,0.0,7137.0,21.0,117.0,1281.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.31,0.0,0.0,0.0,100.0,18.93,0.693,81.07,0.0174
2020-05-22,117.0,7137.0,0.0,0.08,0.0,0.01,0.0,7137.0,21.0,117.0,1281.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.31,0.0,0.0,0.0,100.0,19.05,0.6916,80.95,0.0175
2020-05-25,117.0,7324.2,0.0,0.08,0.0,0.01,0.0,7324.2,21.0,117.0,1314.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.31,0.0,0.0,0.0,100.0,19.06,0.6914,80.94,0.0175
2020-05-26,133.0,8911.0,0.0,0.1,0.0,0.01,0.0,8911.0,37.0,133.0,2479.0,,,,0.0,,,,,16.0,,,,0.0,,,16.0,,0.0,,,100.0,0.55,0.0,0.0,0.0,100.0,16.4,0.7258,83.6,0.0198
2020-05-27,183.0,13176.0,0.0,0.14,0.0,0.01,0.0,13176.0,87.0,183.0,6264.0,,,50.0,0.0,,,,,50.0,,,,0.0,50.0,,,,0.01,,,100.0,1.29,0.0,0.0,0.0,100.0,11.97,0.7892,88.03,0.0271
2020-05-28,183.0,13176.0,0.0,0.15,0.0,0.01,0.0,13176.0,87.0,183.0,6264.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,1.29,0.0,0.0,0.0,100.0,11.89,0.7905,88.11,0.0271
2020-05-29,945.0,74088.0,0.03,0.74,0.03,0.07,0.0,58408.0,349.0,745.0,27361.6,,,262.0,0.02,,300.0,,,262.0,,,,0.02,262.0,0.02,,,0.03,,,100.0,4.91,0.0,0.0,0.0,100.0,33.53,0.3887,49.87,0.1328
2020-06-01,924.0,78540.0,0.03,0.69,0.03,0.07,0.0,61540.0,328.0,724.0,27880.0,,,,,,,,0.0,,21.0,,,,,,,21.0,0.03,0.0,,100.0,4.74,0.0,0.0,0.0,100.0,34.16,0.3841,48.83,0.1334
2020-06-02,962.0,81385.2,0.03,0.69,0.03,0.08,0.0,64465.2,266.0,762.0,22503.6,,,,,,100.0,,0.0,,62.0,,,,,0.01,,62.0,0.02,0.0,,100.0,3.84,0.0,0.0,0.0,100.0,31.46,0.304,40.48,0.1389
2020-06-03,962.0,81385.2,0.03,0.68,0.03,0.08,0.0,64465.2,266.0,762.0,22503.6,,,,,,,,,,,,,,,,,,0.02,,,100.0,3.91,0.0,0.0,0.0,100.0,31.0,0.3073,41.39,0.1415
2020-06-04,723.0,60876.6,0.02,0.51,0.02,0.06,0.0,44036.6,266.0,523.0,22397.2,,,,,,,,,,,,,,,,,239.0,0.02,0.02,,100.0,3.91,0.0,0.0,0.0,100.0,17.75,0.3716,55.05,0.1062
2020-06-05,723.0,60876.6,0.02,0.51,0.02,0.06,0.0,44036.6,266.0,523.0,22397.2,,,,,,,,,,,,,,,,,,0.02,,,100.0,3.9,0.0,0.0,0.0,100.0,17.7,0.3704,54.9,0.1061
2020-06-08,723.0,60732.0,0.02,0.5,0.02,0.06,0.0,43932.0,266.0,523.0,22344.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,3.9,0.0,0.0,0.0,100.0,17.73,0.371,54.97,0.1061
2020-06-09,723.0,58273.8,0.02,0.6,0.02,0.06,0.0,42153.8,266.0,523.0,21439.6,,,,,,,,,,,,,,,,,,0.02,,,100.0,3.9,0.0,0.0,0.0,100.0,17.82,0.3736,55.27,0.1059
2020-06-10,723.0,57695.4,0.02,0.6,0.02,0.06,0.0,41735.4,266.0,523.0,21226.8,,,,,,,,,,,,,,,,,,0.02,,,100.0,3.9,0.0,0.0,0.0,100.0,17.76,0.3717,55.05,0.106
2020-06-11,1896.0,138787.2,0.05,1.62,0.05,0.15,0.0,124147.2,1439.0,1696.0,105334.8,,,,0.09,,,,,1173.0,,,,0.09,,,1173.0,,0.12,,,100.0,21.06,0.0,0.0,0.0,100.0,21.05,0.4955,66.6,0.2774
2020-06-12,1896.0,138408.0,0.05,1.24,0.05,0.14,0.0,123808.0,1439.0,1696.0,105047.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,20.78,0.0,0.0,0.0,100.0,20.9,0.4982,66.85,0.2738
2020-06-15,1802.0,138033.2,0.05,1.14,0.05,0.13,0.0,122713.2,1439.0,1602.0,110227.4,,,,,,,,,,,,,,,,,94.0,0.1,0.01,,100.0,20.78,0.0,0.0,0.0,100.0,22.25,0.4776,64.78,0.2602
2020-06-16,1902.0,148356.0,0.05,1.22,0.05,0.15,0.0,132756.0,1439.0,1702.0,112242.0,,,,0.01,,,,,100.0,,,,0.01,,,,,0.11,,,100.0,20.73,0.0,0.0,0.0,100.0,20.96,0.4398,61.51,0.274
2020-06-17,1902.0,147595.2,0.05,1.23,0.05,0.15,0.0,132075.2,1439.0,1702.0,111666.4,,,,,,,,,,,,,,,,,,0.11,,,100.0,20.77,0.0,0.0,0.0,100.0,20.98,0.4396,61.49,0.2746
2020-06-18,1902.0,144552.0,0.05,1.23,0.05,0.15,0.0,129352.0,1439.0,1702.0,109364.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,20.86,0.0,0.0,0.0,100.0,20.95,0.4399,61.53,0.2757
2020-06-19,1833.0,138574.8,0.05,1.17,0.05,0.14,0.0,123454.8,1433.0,1633.0,108334.8,,,,,,,,0.0,,6.0,,,,,,,69.0,0.11,0.01,,100.0,21.01,0.0,0.0,0.0,100.0,21.68,0.465,63.8,0.2687
2020-06-22,1833.0,138574.8,0.05,1.16,0.05,0.14,0.0,123454.8,1433.0,1633.0,108334.8,,,,,,,,,,,,,,,,,,0.11,,,100.0,21.07,0.0,0.0,0.0,100.0,21.87,0.4643,63.69,0.2695
2020-06-23,1833.0,138941.4,0.05,1.18,0.05,0.14,0.0,123781.4,1433.0,1633.0,108621.4,,,,,,,,,,,,,,,,,,0.11,,,100.0,21.05,0.0,0.0,0.0,100.0,21.84,0.4645,63.71,0.2692
2020-06-24,1833.0,138574.8,0.05,1.19,0.05,0.14,0.0,123454.8,1433.0,1633.0,108334.8,,,,,,,,,,,,,,,,,,0.11,,,100.0,21.06,0.0,0.0,0.0,100.0,21.66,0.4669,63.97,0.2694
2020-06-25,1833.0,138208.2,0.05,1.18,0.05,0.14,0.0,123128.2,1433.0,1633.0,108048.2,,,,,,,,,,,,,,,,,,0.11,,,100.0,21.1,0.0,0.0,0.0,100.0,21.69,0.4665,63.93,0.2698
2020-06-26,1852.0,138900.0,0.05,1.2,0.05,0.14,0.0,123900.0,1433.0,1652.0,107475.0,,,,0.0,,,,,19.0,,,,0.0,,,,,0.11,,,100.0,21.2,0.0,0.0,0.0,100.0,21.55,0.4578,63.15,0.274
2020-06-29,1852.0,138900.0,0.05,1.21,0.05,0.14,0.0,123900.0,1433.0,1652.0,107475.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,21.2,0.0,0.0,0.0,100.0,21.59,0.4572,63.09,0.274
2020-06-30,2352.0,171696.0,0.06,1.61,0.06,0.18,0.0,157096.0,1933.0,2152.0,141109.0,,,,0.04,,,,,500.0,,,,0.04,,,500.0,,0.14,,,100.0,28.67,0.0,0.0,0.0,100.0,28.79,0.3616,49.79,0.3488
2020-07-01,2422.0,171962.0,0.07,1.7,0.07,0.18,0.0,157762.0,1933.0,2222.0,137243.0,,,,0.0,,,,,70.0,,,,0.0,,,,,0.14,,,100.0,28.76,0.0,0.0,0.0,100.0,28.01,0.3511,48.3,0.3604
2020-07-02,2322.0,164862.0,0.06,1.62,0.06,0.17,0.0,150662.0,1933.0,2122.0,137243.0,,,,,,,,,,,,,,,,,100.0,0.14,0.01,,100.0,28.82,0.0,0.0,0.0,100.0,24.83,0.3584,50.39,0.3463
2020-07-03,2318.0,163650.8,0.06,1.56,0.06,0.17,0.0,149530.8,1933.0,2118.0,136469.8,,,,,,,,,,,,,,,,,4.0,0.14,0.0,,100.0,28.75,0.0,0.0,0.0,100.0,24.88,0.3587,50.45,0.3447
2020-07-06,2518.0,176260.0,0.07,1.69,0.07,0.18,0.0,162260.0,1933.0,2318.0,135310.0,,,,,,200.0,,,,,,,,,0.01,,,0.14,,,100.0,28.75,0.0,0.0,0.0,100.0,22.99,0.3111,46.49,0.3745
2020-07-07,2518.0,176260.0,0.07,1.72,0.07,0.18,0.0,162260.0,1933.0,2318.0,135310.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,28.79,0.0,0.0,0.0,100.0,22.9,0.3114,46.57,0.3751
2020-07-08,2417.0,169190.0,0.07,1.7,0.07,0.17,0.0,155190.0,1933.0,2217.0,135310.0,,,,,,,,,,,,,,,,,101.0,0.14,0.01,,100.0,28.82,0.0,0.0,0.0,100.0,23.96,0.3134,46.9,0.3603
2020-07-09,2847.0,199290.0,0.08,2.06,0.08,0.2,0.0,183680.0,783.0,2624.0,54810.0,,,,,,545.0,,0.08,,1150.0,,,,,0.04,,138.0,0.05,0.01,,100.0,14.13,0.0,0.0,0.0,100.0,20.3,0.2323,35.87,0.5138
2020-07-10,2824.0,197115.2,0.08,2.18,0.08,0.2,0.0,183155.2,760.0,2624.0,53048.0,,,,,,,,0.0,,23.0,,,,,,,,0.05,,,100.0,13.82,0.0,0.0,0.0,100.0,20.49,0.2301,35.29,0.5136
2020-07-13,2279.0,159530.0,0.06,1.84,0.06,0.16,0.0,145530.0,760.0,2079.0,53200.0,,,,,,,,,,,,,,,,,545.0,0.05,0.04,,100.0,13.82,0.0,0.0,0.0,100.0,25.32,0.2969,43.86,0.4145
2020-07-14,2279.0,159074.2,0.06,1.97,0.06,0.16,0.0,145114.2,760.0,2079.0,53048.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.16,0.0,0.0,0.0,100.0,25.38,0.2962,43.72,0.4246
2020-07-15,2279.0,159074.2,0.06,2.08,0.06,0.16,0.0,145114.2,760.0,2079.0,53048.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.19,0.0,0.0,0.0,100.0,25.35,0.2964,43.79,0.4255
2020-07-16,2281.0,155108.0,0.06,2.12,0.06,0.16,0.0,141508.0,760.0,2081.0,51680.0,,,,0.0,,,,,2.0,,,,0.0,,,,,0.05,,,100.0,14.21,0.0,0.0,0.0,100.0,25.62,0.293,43.1,0.4266
2020-07-17,2281.0,156932.8,0.06,2.09,0.06,0.16,0.0,143172.8,760.0,2081.0,52288.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.22,0.0,0.0,0.0,100.0,25.2,0.2978,44.04,0.4267
2020-07-20,2281.0,157845.2,0.06,2.13,0.06,0.16,0.0,144005.2,760.0,2081.0,52592.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.22,0.0,0.0,0.0,100.0,25.27,0.297,43.89,0.4267
2020-07-21,2281.0,159670.0,0.06,2.18,0.06,0.16,0.0,145670.0,760.0,2081.0,53200.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.22,0.0,0.0,0.0,100.0,25.35,0.2962,43.72,0.4269
2020-07-22,2279.0,159530.0,0.06,2.31,0.06,0.16,0.0,145530.0,760.0,2079.0,53200.0,,,,,,,,,,,,,,,,,2.0,0.05,0.0,,100.0,14.23,0.0,0.0,0.0,100.0,25.35,0.2965,43.79,0.4269
2020-07-23,2277.0,158479.2,0.06,2.5,0.06,0.16,0.0,144559.2,758.0,2077.0,52756.8,,,,,,,,0.0,,2.0,,,,,,,2.0,0.05,0.0,,100.0,14.2,0.0,0.0,0.0,100.0,25.35,0.2958,43.68,0.4266
2020-07-24,2277.0,158023.8,0.06,4.29,0.06,0.16,0.0,144143.8,758.0,2077.0,52605.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.32,0.2963,43.76,0.4275
2020-07-27,2277.0,157113.0,0.06,4.9,0.06,0.16,0.0,143313.0,758.0,2077.0,52302.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.35,0.296,43.7,0.4275
2020-07-28,2277.0,156202.2,0.06,5.33,0.06,0.16,0.0,142482.2,758.0,2077.0,51998.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.35,0.2957,43.67,0.4275
2020-07-29,2277.0,154836.0,0.06,5.36,0.06,0.16,0.0,141236.0,758.0,2077.0,51544.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.39,0.2955,43.62,0.4276
2020-07-30,2277.0,153469.8,0.06,5.36,0.06,0.15,0.0,139989.8,758.0,2077.0,51089.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.38,0.2955,43.62,0.4274
2020-07-31,2277.0,151648.2,0.06,5.6,0.06,0.15,0.0,138328.2,758.0,2077.0,50482.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.29,0.0,0.0,0.0,100.0,25.41,0.2949,43.51,0.4293
2020-08-03,2277.0,145728.0,0.06,5.86,0.06,0.15,0.0,132928.0,758.0,2077.0,48512.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.29,0.0,0.0,0.0,100.0,25.73,0.2917,42.84,0.4293
2020-08-04,2277.0,147094.2,0.06,5.77,0.06,0.15,0.0,134174.2,758.0,2077.0,48966.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.29,0.0,0.0,0.0,100.0,25.18,0.2977,44.06,0.4291
2020-08-05,2277.0,145728.0,0.06,5.45,0.06,0.15,0.0,132928.0,758.0,2077.0,48512.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.28,0.0,0.0,0.0,100.0,25.39,0.2955,43.61,0.429
2020-08-06,2277.0,148005.0,0.06,5.68,0.06,0.15,0.0,135005.0,758.0,2077.0,49270.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.25,0.0,0.0,0.0,100.0,25.11,0.2985,44.21,0.4282
2020-08-07,2277.0,146183.4,0.06,5.81,0.06,0.15,0.0,133343.4,758.0,2077.0,48663.6,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.26,0.0,0.0,0.0,100.0,25.42,0.2948,43.5,0.4282
2020-08-10,2277.0,146638.8,0.06,5.79,0.06,0.15,0.0,133758.8,758.0,2077.0,48815.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.26,0.0,0.0,0.0,100.0,25.25,0.2968,43.89,0.4282
2020-08-11,2277.0,146638.8,0.06,5.88,0.06,0.15,0.0,133758.8,758.0,2077.0,48815.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.26,0.0,0.0,0.0,100.0,25.29,0.2965,43.82,0.4283
2020-08-12,2277.0,145272.6,0.06,6.12,0.06,0.15,0.0,132512.6,758.0,2077.0,48360.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.26,0.0,0.0,0.0,100.0,25.39,0.2954,43.6,0.4284
2020-08-13,2277.0,145728.0,0.06,6.42,0.06,0.15,0.0,132928.0,758.0,2077.0,48512.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.26,0.0,0.0,0.0,100.0,25.25,0.2969,43.9,0.4283
2020-08-14,2277.0,145272.6,0.06,7.66,0.06,0.15,0.0,132512.6,758.0,2077.0,48360.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.27,0.0,0.0,0.0,100.0,25.33,0.2963,43.77,0.4286
2020-08-17,2277.0,147549.6,0.06,7.48,0.06,0.15,0.0,134589.6,758.0,2077.0,49118.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.27,0.0,0.0,0.0,100.0,25.12,0.2986,44.22,0.4286
2020-08-18,2277.0,147094.2,0.06,7.74,0.06,0.15,0.0,134174.2,758.0,2077.0,48966.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.27,0.0,0.0,0.0,100.0,25.32,0.2962,43.76,0.4287
2020-08-19,2277.0,144361.8,0.06,7.88,0.06,0.15,0.0,131681.8,758.0,2077.0,48057.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.27,0.0,0.0,0.0,100.0,25.49,0.294,43.34,0.4287
2020-08-20,2277.0,148915.8,0.06,8.35,0.06,0.15,0.0,135835.8,758.0,2077.0,49573.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.28,0.0,0.0,0.0,100.0,24.94,0.3005,44.59,0.4289
2020-08-21,2277.0,150282.0,0.06,5.78,0.06,0.15,0.0,137082.0,758.0,2077.0,50028.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.18,0.0,0.0,0.0,100.0,25.18,0.2975,44.03,0.4261
2020-08-24,2277.0,153925.2,0.06,5.83,0.06,0.15,0.0,140405.2,758.0,2077.0,51240.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.18,0.0,0.0,0.0,100.0,25.02,0.2996,44.42,0.4261
2020-08-25,2377.0,163062.2,0.06,5.99,0.06,0.16,0.0,149342.2,758.0,2177.0,51998.8,,,,0.01,,,,,100.0,,,,0.01,,,,,0.05,,,100.0,14.18,0.0,0.0,0.0,100.0,24.08,0.2897,42.35,0.4447
2020-08-26,2377.0,162586.8,0.06,5.92,0.06,0.16,0.0,148906.8,758.0,2177.0,51847.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.18,0.0,0.0,0.0,100.0,24.25,0.2877,41.91,0.4445
2020-08-27,2377.0,160209.8,0.06,5.84,0.06,0.16,0.0,146729.8,758.0,2177.0,51089.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.19,0.0,0.0,0.0,100.0,24.37,0.2864,41.62,0.4451
2020-08-28,2277.0,149371.2,0.06,5.89,0.06,0.15,0.0,136251.2,758.0,2077.0,49724.8,,,,,,,,,,,,,,,,,100.0,0.05,0.01,,100.0,14.19,0.0,0.0,0.0,100.0,25.59,0.2934,43.17,0.4264
2020-08-31,2277.0,148915.8,0.06,5.91,0.06,0.15,0.0,135835.8,758.0,2077.0,49573.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.19,0.0,0.0,0.0,100.0,25.37,0.2961,43.72,0.4264
2020-09-01,2277.0,148915.8,0.06,5.78,0.06,0.15,0.0,135835.8,758.0,2077.0,49573.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.19,0.0,0.0,0.0,100.0,25.28,0.2964,43.82,0.4262
2020-09-02,2277.0,148915.8,0.06,5.88,0.06,0.15,0.0,135835.8,758.0,2077.0,49573.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.2,0.0,0.0,0.0,100.0,25.28,0.2964,43.81,0.4265
2020-09-03,2277.0,149371.2,0.06,5.81,0.06,0.15,0.0,136251.2,758.0,2077.0,49724.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.23,0.0,0.0,0.0,100.0,25.25,0.2969,43.9,0.4274
2020-09-04,2277.0,147549.6,0.06,5.57,0.06,0.15,0.0,134589.6,758.0,2077.0,49118.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,14.22,0.0,0.0,0.0,100.0,25.43,0.2951,43.53,0.4271
2020-09-07,1877.0,119752.6,0.05,4.48,0.05,0.12,0.0,119752.6,558.0,1877.0,35600.4,,,,,,,,0.01,,200.0,,,,,,,200.0,0.04,0.01,,100.0,11.32,0.0,0.0,0.0,100.0,30.91,0.3883,52.74,0.3807
2020-09-08,1877.0,120878.8,0.05,3.79,0.05,0.12,0.0,120878.8,558.0,1877.0,35935.2,,,,,,,,,,,,,,,,,,0.04,,,100.0,11.31,0.0,0.0,0.0,100.0,30.49,0.3918,53.34,0.3804
2020-09-09,1877.0,119377.2,0.05,1.63,0.05,0.12,0.0,119377.2,558.0,1877.0,35488.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,11.26,0.0,0.0,0.0,100.0,30.87,0.389,52.83,0.3787
2020-09-10,1877.0,118626.4,0.05,1.62,0.05,0.12,0.0,118626.4,558.0,1877.0,35265.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,10.81,0.0,0.0,0.0,100.0,30.76,0.3898,52.98,0.3636
2020-09-11,1977.0,124946.4,0.05,1.55,0.05,0.13,0.0,124946.4,558.0,1977.0,35265.6,,,,0.01,,,,,100.0,,,,0.01,,,,,0.04,,,100.0,10.74,0.0,0.0,0.0,100.0,29.12,0.3603,50.47,0.3805
2020-09-14,1977.0,123760.2,0.05,1.51,0.05,0.12,0.0,123760.2,558.0,1977.0,34930.8,,,,,,,,,,,,,,,,,,0.04,,,100.0,10.74,0.0,0.0,0.0,100.0,29.26,0.3589,50.23,0.3805
2020-09-15,1378.0,85987.2,0.04,1.05,0.04,0.09,0.0,85987.2,558.0,1378.0,34819.2,,,,,,,,,,,,,,,,,599.0,0.03,0.04,,100.0,10.71,0.0,0.0,0.0,100.0,28.92,0.301,41.75,0.2646
2020-09-16,1378.0,86814.0,0.04,1.06,0.04,0.09,0.0,86814.0,558.0,1378.0,35154.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,10.7,0.0,0.0,0.0,100.0,29.18,0.3008,41.59,0.2642
2020-09-17,1378.0,86538.4,0.04,1.07,0.04,0.09,0.0,86538.4,558.0,1378.0,35042.4,,,,,,,,,,,,,,,,,,0.04,,,100.0,10.69,0.0,0.0,0.0,100.0,28.95,0.3012,41.78,0.264
2020-09-18,1378.0,87089.6,0.04,1.06,0.04,0.09,0.0,87089.6,558.0,1378.0,35265.6,,,,,,,,,,,,,,,,,,0.04,,,100.0,10.76,0.0,0.0,0.0,100.0,29.12,0.301,41.64,0.2657
2020-09-21,1378.0,83231.2,0.04,0.98,0.04,0.09,0.0,83231.2,558.0,1378.0,33703.2,,,,,,,,,,,,,,,,,,0.03,,,100.0,10.76,0.0,0.0,0.0,100.0,28.04,0.3012,42.23,0.2657
2020-09-22,1378.0,83231.2,0.04,0.88,0.04,0.08,0.0,83231.2,558.0,1378.0,33703.2,,,,,,,,,,,,,,,,,,0.03,,,100.0,10.69,0.0,0.0,0.0,100.0,28.97,0.3008,41.7,0.2639
2020-09-23,1582.0,95552.8,0.04,1.01,0.04,0.1,0.0,89392.0,660.0,1480.0,39864.0,,,102.0,,,102.0,,,,,,,,102.0,0.01,,,0.04,,,100.0,12.07,0.0,0.0,0.0,100.0,25.25,0.245,36.34,0.2893
2020-09-24,1582.0,93338.0,0.04,1.01,0.04,0.1,0.0,87320.0,660.0,1480.0,38940.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.06,0.0,0.0,0.0,100.0,24.83,0.2451,36.58,0.2891
2020-09-25,1582.0,88592.0,0.04,0.99,0.04,0.09,0.0,82880.0,660.0,1480.0,36960.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,12.05,0.0,0.0,0.0,100.0,24.28,0.245,36.82,0.2887
2020-09-28,1622.0,92454.0,0.04,1.01,0.04,0.09,0.0,86640.0,660.0,1520.0,37620.0,,,,0.0,,,,,40.0,,,,0.0,,,,,0.04,,,100.0,12.05,0.0,0.0,0.0,100.0,24.99,0.2402,35.32,0.296
