,FCMC FP Equity_DX_SI_QTY,FCMC FP Equity_DX_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FCMC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FCMC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FCMC FP Equity_DX_SI_MV,FCMC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SUPPLY_SI_QTY,FCMC FP Equity_DX_BROKER_SI_QTY,FCMC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FCMC FP Equity_DX_SUPPLY_SI_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FCMC FP Equity_DX_UTILIZATION_QUANTITY,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FCMC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_MV,FCMC FP Equity_DX_BROKER_SI_CON_RATIO,FCMC FP Equity_DX_DEMAND_SUPPLY_RATIO,FCMC FP Equity_PX_LAST
2007-04-24,,,,,,,,,,,,,,,,,,,,955.0
2007-04-26,,,,,,,,,,,,,,,,,,,,989.99
2007-04-27,,,,,,,,,,,,,,,,,,,,989.99
2007-04-30,,,,,,,,,,,,,,,,,,,,1197.0
2007-05-02,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-03,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-04,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-07,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-08,,,,,,,,,,,,,,,,,,,,1295.0
2007-05-09,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-10,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-11,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-14,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-15,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-16,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-21,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-22,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-23,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-24,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-25,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-28,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-29,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-30,,,,,,,,,,,,,,,,,,,,1290.0
2007-05-31,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-04,,,,,,,,,,,,,,,,,,,,1295.0
2007-06-05,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-06,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-07,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-08,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-11,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-12,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-14,,,,,,,,,,,,,,,,,,,,1300.0
2007-06-20,,,,,,,,,,,,,,,,,,,,1300.0
2007-06-25,,,,,,,,,,,,,,,,,,,,1300.0
2007-06-28,,,,,,,,,,,,,,,,,,,,1290.0
2007-06-29,,,,,,,,,,,,,,,,,,,,1310.0
2007-07-03,,,,,,,,,,,,,,,,,,,,1290.0
2007-07-04,,,,,,,,,,,,,,,,,,,,1290.0
2007-07-06,,,,,,,,,,,,,,,,,,,,1290.0
2007-07-17,,,,,,,,,,,,,,,,,,,,1310.0
2007-07-18,,,,,,,,,,,,,,,,,,,,1325.0
2007-08-01,,,,,,,,,,,,,,,,,,,,1291.0
2007-08-02,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-03,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-13,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-16,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-17,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-20,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-22,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-23,,,,,,,,,,,,,,,,,,,,1290.0
2007-08-24,,,,,,,,,,,,,,,,,,,,1289.0
2007-08-31,,,,,,,,,,,,,,,,,,,,1220.0
2007-09-03,,,,,,,,,,,,,,,,,,,,1220.0
2007-09-19,,,,,,,,,,,,,,,,,,,,1220.0
2007-09-24,,,,,,,,,,,,,,,,,,,,1250.0
2007-10-02,,,,,,,,,,,,,,,,,,,,1220.0
2007-10-11,,,,,,,,,,,,,,,,,,,,1230.01
2007-10-17,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-18,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-19,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-22,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-23,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-24,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-26,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-29,,,,,,,,,,,,,,,,,,,,1290.0
2007-10-30,,,,,,,,,,,,,,,,,,,,1290.0
2007-11-07,,,,,,,,,,,,,,,,,,,,1290.0
2007-11-08,,,,,,,,,,,,,,,,,,,,1290.0
2007-11-09,,,,,,,,,,,,,,,,,,,,1285.0
2007-11-12,,,,,,,,,,,,,,,,,,,,1290.0
2007-11-20,,,,,,,,,,,,,,,,,,,,1288.0
2007-11-27,,,,,,,,,,,,,,,,,,,,1286.98
2007-11-30,,,,,,,,,,,,,,,,,,,,1287.01
2007-12-07,,,,,,,,,,,,,,,,,,,,1290.0
2007-12-10,,,,,,,,,,,,,,,,,,,,1305.01
2007-12-12,,,,,,,,,,,,,,,,,,,,1484.99
2007-12-13,,,,,,,,,,,,,,,,,,,,1480.0
2007-12-17,,,,,,,,,,,,,,,,,,,,1478.0
2007-12-18,,,,,,,,,,,,,,,,,,,,1477.0
2007-12-19,,,,,,,,,,,,,,,,,,,,1480.0
2007-12-20,,,,,,,,,,,,,,,,,,,,1485.0
2007-12-24,,,,,,,,,,,,,,,,,,,,1336.5
2007-12-27,,,,,,,,,,,,,,,,,,,,1469.99
2007-12-28,,,,,,,,,,,,,,,,,,,,1499.0
2007-12-31,,,,,,,,,,,,,,,,,,,,1490.0
2008-01-04,,,,,,,,,,,,,,,,,,,,1500.0
2008-01-22,,,,,,,,,,,,,,,,,,,,1291.0
2008-01-24,,,,,,,,,,,,,,,,,,,,1400.0
2008-01-25,,,,,,,,,,,,,,,,,,,,1499.0
2008-02-05,,,,,,,,,,,,,,,,,,,,1480.0
2008-02-13,,,,,,,,,,,,,,,,,,,,1450.0
2008-02-29,,,,,,,,,,,,,,,,,,,,1439.0
2008-03-07,,,,,,,,,,,,,,,,,,,,1399.0
2008-03-13,,,,,,,,,,,,,,,,,,,,1394.99
2008-05-19,,,,,,,,,,,,,,,,,,,,1381.0
2008-05-21,,,,,,,,,,,,,,,,,,,,1500.0
2008-06-02,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-04,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-05,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-06,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-19,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-20,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-23,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-24,,,,,,,,,,,,,,,,,,,,1380.0
2008-06-25,,,,,,,,,,,,,,,,,,,,1379.0
2008-06-26,,,,,,,,,,,,,,,,,,,,1378.99
2008-06-27,,,,,,,,,,,,,,,,,,,,1480.0
2008-06-30,,,,,,,,,,,,,,,,,,,,1490.0
2008-07-10,,,,,,,,,,,,,,,,,,,,1490.0
2008-07-11,,,,,,,,,,,,,,,,,,,,1445.0
2008-07-14,,,,,,,,,,,,,,,,,,,,1438.0
2008-07-15,,,,,,,,,,,,,,,,,,,,1410.0
2008-07-16,,,,,,,,,,,,,,,,,,,,1400.0
2008-07-18,,,,,,,,,,,,,,,,,,,,1420.0
2008-07-21,,,,,,,,,,,,,,,,,,,,1490.0
2008-07-24,,,,,,,,,,,,,,,,,,,,1420.0
2008-07-28,,,,,,,,,,,,,,,,,,,,1499.0
2008-07-29,,,,,,,,,,,,,,,,,,,,1500.0
2008-07-30,,,,,,,,,,,,,,,,,,,,1470.0
2008-08-01,,,,,,,,,,,,,,,,,,,,1470.0
2008-08-05,,,,,,,,,,,,,,,,,,,,1470.0
2008-08-14,,,,,,,,,,,,,,,,,,,,1470.0
2008-08-21,,,,,,,,,,,,,,,,,,,,1470.0
2008-08-26,,,,,,,,,,,,,,,,,,,,1500.0
2008-08-27,,,,,,,,,,,,,,,,,,,,1520.0
2008-08-28,,,,,,,,,,,,,,,,,,,,1550.0
2008-08-29,,,,,,,,,,,,,,,,,,,,1550.0
2008-09-03,,,,,,,,,,,,,,,,,,,,1550.01
2008-10-01,,,,,,,,,,,,,,,,,,,,1708.0
2008-10-02,,,,,,,,,,,,,,,,,,,,1874.0
2008-10-03,,,,,,,,,,,,,,,,,,,,1874.0
2008-10-30,,,,,,,,,,,,,,,,,,,,976.12
2008-10-31,,,,,,,,,,,,,,,,,,,,1181.0
2008-11-06,,,,,,,,,,,,,,,,,,,,1598.0
2008-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.79,0.0,0.0,0.0,0.0,
2008-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.79,0.0,0.0,0.0,0.0,
2008-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.79,0.0,0.0,0.0,0.0,
2008-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1489.79,0.0,0.0,0.0,0.0,
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1445.03,0.0,0.0,0.0,0.0,1549.99
2008-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1445.03,0.0,0.0,0.0,0.0,
2008-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1445.03,0.0,0.0,0.0,0.0,
2008-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1445.03,0.0,0.0,0.0,0.0,
2008-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,1580.0
2008-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.01,0.0,0.0,0.0,0.0,
2008-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.0,0.0,0.0,0.0,0.0,1579.99
2008-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.0,0.0,0.0,0.0,0.0,
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.0,0.0,0.0,0.0,0.0,
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.0,0.0,0.0,0.0,0.0,
2009-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.0,0.0,0.0,0.0,0.0,
2009-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1449.7,0.0,0.0,0.0,0.0,1555.0
2009-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1449.7,0.0,0.0,0.0,0.0,
2009-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1449.7,0.0,0.0,0.0,0.0,
2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.83,0.0,0.0,0.0,0.0,1552.99
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.83,0.0,0.0,0.0,0.0,
2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.83,0.0,0.0,0.0,0.0,
2009-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.83,0.0,0.0,0.0,0.0,
2009-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1447.83,0.0,0.0,0.0,0.0,
2009-03-19,,,,,,,,,,,,,,,,,,,,1005.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,936.94,0.0,0.0,0.0,0.0,
2009-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1295.87,0.0,0.0,0.0,0.0,1390.0
2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1303.33,0.0,0.0,0.0,0.0,1398.0
2009-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1303.33,0.0,0.0,0.0,0.0,
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1303.33,0.0,0.0,0.0,0.0,
2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1303.33,0.0,0.0,0.0,0.0,
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1303.33,0.0,0.0,0.0,0.0,
2009-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1044.17,0.0,0.0,0.0,0.0,1120.01
2009-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1163.49,0.0,0.0,0.0,0.0,1248.0
2009-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1163.49,0.0,0.0,0.0,0.0,
2009-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1047.89,0.0,0.0,0.0,0.0,1124.0
2009-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.37,0.0,0.0,0.0,0.0,1235.0
2009-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.37,0.0,0.0,0.0,0.0,
2009-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.37,0.0,0.0,0.0,0.0,
2009-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.37,0.0,0.0,0.0,0.0,
2009-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1151.37,0.0,0.0,0.0,0.0,
2009-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1150.44,0.0,0.0,0.0,0.0,1234.0
2009-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1150.44,0.0,0.0,0.0,0.0,
2009-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1150.44,0.0,0.0,0.0,0.0,
2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1150.44,0.0,0.0,0.0,0.0,
2009-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.78,0.0,0.0,0.0,0.0,1111.01
2009-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.78,0.0,0.0,0.0,0.0,
2009-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.78,0.0,0.0,0.0,0.0,
2009-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.78,0.0,0.0,0.0,0.0,
2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.78,0.0,0.0,0.0,0.0,
2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.83,0.0,0.0,0.0,0.0,1110.0
2009-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.83,0.0,0.0,0.0,0.0,
2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.83,0.0,0.0,0.0,0.0,
2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.83,0.0,0.0,0.0,0.0,
2009-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1034.83,0.0,0.0,0.0,0.0,
2009-07-15,,,,,,,,,,,,,,,,,,,,1099.99
2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.5,0.0,0.0,0.0,0.0,
2009-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.5,0.0,0.0,0.0,0.0,
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,822.46,0.0,0.0,0.0,0.0,882.2
2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,990.0
2009-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,
2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,990.0
2009-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,
2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,
2009-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.96,0.0,0.0,0.0,0.0,
2009-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.53,0.0,0.0,0.0,0.0,1085.0
2009-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.53,0.0,0.0,0.0,0.0,
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.53,0.0,0.0,0.0,0.0,
2009-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.53,0.0,0.0,0.0,0.0,
2009-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.53,0.0,0.0,0.0,0.0,
2009-08-12,,,,,,,,,,,,,,,,,,,,1100.0
2009-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.74,0.0,0.0,0.0,0.0,980.11
2009-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,913.74,0.0,0.0,0.0,0.0,
2009-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,1100.0
2009-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,
2009-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025.51,0.0,0.0,0.0,0.0,1100.0
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1230.61,0.0,0.0,0.0,0.0,1320.0
2009-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1230.61,0.0,0.0,0.0,0.0,
2009-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1193.32,0.0,0.0,0.0,0.0,1280.0
2009-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1193.32,0.0,0.0,0.0,0.0,
2009-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,1250.0
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,
2009-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,
2009-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,
2009-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,1250.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1165.35,0.0,0.0,0.0,0.0,
