,LAT FP Equity_DX_SI_QTY,LAT FP Equity_DX_SHORT_INTEREST_VALUE,LAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LAT FP Equity_DX_SI_MV,LAT FP Equity_DX_DSS,LAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LAT FP Equity_DX_SUPPLY_SI_QTY,LAT FP Equity_DX_BROKER_SI_QTY,LAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LAT FP Equity_DX_BROKER_SI_MV_NEW_x,LAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,LAT FP Equity_DX_BROKER_SI_MV_INC_x,LAT FP Equity_DX_SUPPLY_SI_MV_NEW,LAT FP Equity_DX_BROKER_SI_QTY_ADD,LAT FP Equity_DX_BROKER_SI_QTY_NEW,LAT FP Equity_DX_SUPPLY_SI_MV_DEC,LAT FP Equity_DX_BROKER_SI_QTY_INC,LAT FP Equity_DX_SUPPLY_SI_QTY_DEC,LAT FP Equity_DX_BROKER_SI_MV_NEW_y,LAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LAT FP Equity_DX_BROKER_SI_MV_INC_y,LAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,LAT FP Equity_DX_BROKER_SI_MV_ADD,LAT FP Equity_DX_SUPPLY_SI_QTY_ADD,LAT FP Equity_DX_BROKER_SI_QTY_DEC,LAT FP Equity_DX_SUPPLY_SI_MV,LAT FP Equity_DX_BROKER_SI_MV_DEC,LAT FP Equity_DX_SUPPLY_SI_MV_RMV,LAT FP Equity_DX_BROKER_SI_MV_RMV,LAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LAT FP Equity_DX_UTILIZATION_QUANTITY,LAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LAT FP Equity_DX_ACTIVE_UTILIZATION_MV,LAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LAT FP Equity_DX_BROKER_SI_CON_RATIO,LAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-06-22,142030.0,1441604.5,1.35,3.57,1.23,1.45,1.0,1297931.25,103758.0,127875.0,1053143.7,,,7000.0,,,7000.0,,,,,,,,7000.0,0.07,,,1.04,,,,100.0,59.1,0.0,0.0,,0.0,100.0,21.78,0.1928,34.9,0.8089
2015-06-23,142030.0,1450126.3,1.35,3.58,1.23,1.48,1.0,1305603.75,103758.0,127875.0,1059369.18,,,,,,,,,,,,,,,,,,1.06,,,,100.0,58.32,0.0,0.0,,0.0,100.0,22.01,0.1932,34.84,0.7983
2015-06-24,136017.0,1391453.91,1.29,3.43,1.18,1.42,1.0,1308161.25,97745.0,127875.0,999931.35,,,,,,,,0.06,,6013.0,,,,,,,,1.0,,,,100.0,54.94,0.0,0.0,,0.0,100.0,22.64,0.2047,36.41,0.7645
2015-06-25,145817.0,1496082.42,1.38,3.65,1.27,1.53,1.0,1412545.5,107745.0,137675.0,1105463.7,,,10000.0,0.11,,,,,10100.0,,,,0.11,10000.0,,,300.0,1.1,0.0,,,100.0,60.56,0.0,0.0,,0.0,100.0,21.11,0.2298,40.9,0.8196
2015-06-26,145817.0,1485875.23,1.38,3.61,1.27,1.53,1.0,1402908.25,107745.0,137675.0,1097921.55,,,,,,,,,,,,,,,,,,1.11,,,,100.0,60.56,0.0,0.0,,0.0,100.0,21.15,0.23,40.91,0.8196
2015-06-29,145817.0,1449420.98,1.38,3.55,1.27,1.51,1.0,1368489.5,107745.0,137675.0,1070985.3,,,,,,,,,,,,,,,,,,1.1,,,,100.0,60.56,0.0,0.0,,0.0,100.0,21.03,0.23,40.97,0.8196
2015-06-30,145817.0,1513580.46,1.38,3.43,1.27,1.49,1.0,1429066.5,107745.0,137675.0,1118393.1,,,,,,,,,,,,,,,,,,1.07,,,,100.0,60.56,0.0,0.0,,0.0,100.0,21.13,0.2287,40.75,0.8196
2015-07-01,150317.0,1591857.03,1.43,3.7,1.31,1.6,1.0,1528317.03,107737.0,144317.0,1140934.83,,,,0.07,,,,0.0,6642.0,8.0,,,0.07,,,,,1.12,,,,100.0,60.55,0.0,0.0,,0.0,100.0,20.64,0.22,39.74,0.8449
2015-07-02,150459.0,1561764.42,1.43,3.57,1.31,1.62,1.0,1499484.42,107737.0,144459.0,1118310.06,,,,0.01,,,,,542.0,,,,0.01,,,,400.0,1.14,0.0,,,100.0,60.55,0.0,0.0,,0.0,100.0,20.55,0.2183,39.55,0.8457
2015-07-03,155459.0,1609000.65,1.47,3.73,1.35,1.66,1.0,1546900.65,129737.0,149459.0,1342777.95,,,17000.0,0.05,,,,,5000.0,,,,0.05,17000.0,,5000.0,,1.35,,,,100.0,72.92,0.0,0.0,,0.0,100.0,20.02,0.2096,38.2,0.8738
2015-07-06,154159.0,1572421.8,1.46,3.62,1.34,1.67,1.0,1511221.8,131737.0,148159.0,1343717.4,,,2000.0,,,2000.0,,,,,,,,2000.0,0.02,,3300.0,1.36,0.0,,,100.0,74.04,0.0,0.0,,0.0,100.0,19.54,0.2032,37.6,0.8665
2015-07-07,172159.0,1757743.39,1.63,4.04,1.5,1.8,1.0,1696483.39,130437.0,166159.0,1331761.77,,,2000.0,0.18,,,,0.05,18000.0,3300.0,,,0.18,2000.0,,,,1.33,,,,100.0,73.31,0.0,0.0,,0.0,100.0,17.97,0.1842,34.45,0.9676
2015-07-08,172159.0,1738805.9,1.63,4.01,1.5,1.78,1.0,1678205.9,130437.0,166159.0,1317413.7,,,,,,,,,,,,,,,,,,1.33,,,,100.0,73.31,0.0,0.0,,0.0,100.0,17.8,0.1844,34.53,0.9676
2015-07-09,167215.0,1683855.05,1.59,3.89,1.45,1.73,1.0,1623435.05,124493.0,161215.0,1253644.51,,,,,,,,0.07,,5944.0,,,,,,,4944.0,1.26,0.05,,,100.0,70.33,0.0,0.0,,0.0,100.0,18.48,0.1922,35.53,0.9447
2015-07-10,163563.0,1676520.75,1.55,3.76,1.42,1.71,1.0,1615020.75,125058.0,157563.0,1281844.5,,,565.0,0.01,,,,,1000.0,,,,0.01,565.0,,,4652.0,1.26,0.02,,,100.0,70.65,0.0,0.0,,0.0,100.0,18.32,0.1895,35.34,0.9241
2015-07-13,163563.0,1696148.31,1.55,3.68,1.42,1.72,1.0,1633928.31,121841.0,157563.0,1263491.17,,,,,,,,0.02,,3217.0,,,,,,,,1.25,,,,100.0,68.02,0.0,0.0,,0.0,100.0,19.01,0.1968,36.09,0.9131
2015-07-14,161807.0,1663375.96,1.53,3.62,1.41,1.71,1.0,1601695.96,120085.0,155807.0,1234473.8,,,,,,,,0.01,,1756.0,,,,,,,1756.0,1.25,0.02,,,100.0,67.04,0.0,0.0,,0.0,100.0,19.1,0.2011,36.55,0.9033
2015-07-15,162807.0,1652491.05,1.54,3.69,1.41,1.71,1.0,1591591.05,120085.0,156807.0,1218862.75,,,,0.01,,,,,1000.0,,,,0.01,,,,,1.24,,,,100.0,67.04,0.0,0.0,,0.0,100.0,19.04,0.1988,36.29,0.9089
2015-07-16,162489.0,1662262.47,1.54,3.66,1.41,1.69,1.0,1600882.47,119867.0,156489.0,1226239.41,,,,,,,,0.0,,218.0,,,,,,,318.0,1.22,0.0,,,100.0,66.92,0.0,0.0,,0.0,100.0,19.09,0.1991,36.31,0.9071
2015-07-17,162489.0,1631389.56,1.57,3.57,1.41,1.7,1.0,1571149.56,119867.0,156489.0,1203464.68,,,,,,,,,,,,,,,,,,1.23,,,,100.0,66.92,0.0,0.0,,0.0,100.0,19.06,0.1995,36.37,0.9071
2015-07-20,162639.0,1595488.59,1.57,3.55,1.41,1.67,1.0,1536628.59,119867.0,156639.0,1175895.27,,,,0.0,,,,,150.0,,,,0.0,,,,,1.2,,,,100.0,66.54,0.0,0.0,,0.0,100.0,19.01,0.1991,36.33,0.9028
2015-07-21,160711.0,1574967.8,1.55,3.46,1.4,1.6,1.0,1516167.8,117939.0,154711.0,1155802.2,,,,,,,,0.04,,1928.0,,,,,,,1928.0,1.16,0.02,,,100.0,65.13,0.0,0.0,,0.0,100.0,19.12,0.2031,36.71,0.8875
2015-07-22,160811.0,1574339.69,1.55,3.5,1.4,1.61,1.0,1515599.69,117939.0,154811.0,1154622.81,,,,0.0,,,,,100.0,,,,0.0,,,,,1.16,,,,100.0,65.13,0.0,0.0,,0.0,100.0,19.22,0.2031,36.69,0.888
2015-07-23,160811.0,1592028.9,1.55,3.58,1.4,1.6,1.0,1532628.9,117939.0,154811.0,1167596.1,,,,,,,,,,,,,,,,,,1.15,,,,100.0,65.13,0.0,0.0,,0.0,100.0,19.14,0.2028,36.68,0.888
2015-07-24,160800.0,1587096.0,1.55,3.65,1.4,1.63,1.0,1527876.0,117928.0,154800.0,1163949.36,,,,,,,,0.0,,11.0,,,,,,,11.0,1.17,0.0,,,100.0,64.65,0.0,0.0,,0.0,100.0,19.22,0.2033,36.72,0.8816
2015-07-27,160800.0,1567800.0,1.55,3.65,1.4,1.61,1.0,1509300.0,117928.0,154800.0,1149798.0,,,,,,,,,,,,,,,,,,1.16,,,,100.0,64.32,0.0,0.0,,0.0,100.0,19.11,0.2033,36.74,0.877
2015-07-28,160488.0,1540684.8,1.55,3.63,1.39,1.6,1.0,1483084.8,117766.0,154488.0,1130553.6,,,,,,,,0.0,,162.0,,,,,,,312.0,1.15,0.0,,,100.0,64.23,0.0,0.0,,0.0,100.0,19.3,0.2041,36.8,0.8753
2015-07-29,150388.0,1413647.2,1.45,3.47,1.31,1.47,1.0,1357247.2,95766.0,144388.0,900200.4,,,,,,,,0.22,,22000.0,,,,,,,10100.0,0.92,0.11,,,100.0,52.23,0.0,0.0,,0.0,100.0,20.63,0.1839,32.46,0.8202
2015-07-30,138388.0,1314686.0,1.33,3.38,1.2,1.34,1.0,1257686.0,95766.0,132388.0,909777.0,,,,,,,,,,,,,,,,,12000.0,0.9,0.12,,,100.0,52.23,0.0,0.0,,0.0,100.0,22.36,0.1956,35.11,0.7547
2015-07-31,138388.0,1314686.0,1.33,3.52,1.2,1.34,1.0,1257686.0,96766.0,132388.0,919277.0,,,1000.0,,,,,,,,,,,1000.0,,,,0.92,,,,100.0,52.36,0.0,0.0,,0.0,100.0,22.19,0.1956,35.21,0.7488
2015-08-03,148388.0,1412653.76,1.43,3.75,1.29,1.44,1.0,1355533.76,106766.0,142388.0,1016412.32,,,10000.0,,,10000.0,,,,,,,,10000.0,0.1,,,1.02,,,,100.0,57.77,0.0,0.0,,0.0,100.0,20.69,0.175,32.9,0.8029
2015-08-04,148388.0,1411169.88,1.43,3.82,1.29,1.45,1.0,1354109.88,106766.0,142388.0,1015344.66,,,,,,,,,,,,,,,,,,1.02,,,,100.0,57.77,0.0,0.0,,0.0,100.0,20.93,0.1752,32.81,0.8029
2015-08-05,148893.0,1407038.85,1.43,3.91,1.29,1.45,1.0,1350338.85,111812.0,142893.0,1056623.4,,,5049.0,0.0,,,,0.0,508.0,3.0,,,0.0,5049.0,,,3.0,1.07,0.0,,,100.0,60.07,0.0,0.0,,0.0,100.0,20.9,0.1745,32.69,0.7999
2015-08-06,148659.0,1404827.55,1.43,3.95,1.29,1.43,1.0,1348127.55,107037.0,142659.0,1011499.65,,,,,,,,0.05,,4775.0,,,,,,,234.0,1.01,0.0,,,100.0,57.5,0.0,0.0,,0.0,100.0,20.7,0.1746,32.8,0.7987
2015-08-07,173625.0,1635547.5,1.67,4.7,1.51,1.67,1.0,1579027.5,125303.0,167625.0,1180354.26,,,25000.0,0.24,,,,0.06,25000.0,6734.0,,,0.24,25000.0,,,34.0,1.18,0.0,,,100.0,67.32,0.0,0.0,,0.0,100.0,20.24,0.1661,28.17,0.9328
2015-08-10,176224.0,1654743.36,1.7,4.89,1.53,1.69,1.0,1598403.36,134602.0,170224.0,1263912.78,,,20000.0,0.1,,,,0.1,9492.0,10701.0,,,0.1,20000.0,,,6893.0,1.27,0.07,,,100.0,72.31,0.0,0.0,,0.0,100.0,17.42,0.1563,27.62,0.9467
2015-08-11,176224.0,1645932.16,1.7,5.15,1.53,1.69,1.0,1589892.16,109602.0,170224.0,1023682.68,,,,,,,,0.24,,25000.0,,,,,,,,1.03,,,,100.0,58.88,0.0,0.0,,0.0,100.0,17.48,0.1563,27.61,0.9467
2015-08-12,176007.0,1603423.77,1.7,5.58,1.53,1.67,1.0,1548763.77,109385.0,170007.0,996497.35,,,,,,,,0.0,,217.0,,,,,,,217.0,1.02,0.0,,,100.0,58.83,0.0,0.0,,0.0,100.0,17.42,0.1569,27.69,0.9466
2015-08-13,151007.0,1377183.84,1.46,5.15,1.31,1.42,1.0,1322463.84,109385.0,145007.0,997591.2,,,,,,,,,,,,,,,,,25000.0,1.0,0.23,,,100.0,58.83,0.0,0.0,,0.0,100.0,20.31,0.1765,32.03,0.8121
2015-08-14,143164.0,1305655.68,1.38,4.94,1.24,1.42,1.0,1250935.68,109385.0,137164.0,997591.2,,,,,,,,,,,,,,,,,7843.0,1.0,0.0,,,100.0,59.0,0.0,0.0,,0.0,100.0,20.34,0.1766,32.02,0.7721
2015-08-17,143164.0,1308518.96,1.38,5.39,1.24,1.34,1.0,1253678.96,101542.0,137164.0,928093.88,,,,,,,,0.07,,7843.0,,,,,,,,0.93,,,,47.01,38.32,114439.0,1045972.46,,1.04,47.03,21.52,0.1841,33.81,0.5403
2015-08-18,143164.0,1309950.6,1.38,5.62,1.24,1.35,1.0,1255050.6,101542.0,137164.0,929109.3,,,,,,,,,,,,,,,,,,0.93,,,,47.01,38.32,114439.0,1047116.85,,1.05,47.04,21.49,0.184,33.81,0.5403
2015-08-19,144258.0,1319960.7,1.39,5.92,1.25,1.35,1.0,1265060.7,102636.0,138258.0,939119.4,,,11276.0,0.01,,,,0.09,1155.0,10182.0,,,0.01,11276.0,,,61.0,0.94,0.0,,,45.16,39.02,124621.0,1140282.15,,1.14,45.1,21.16,0.1826,33.64,0.5484
2015-08-20,144258.0,1304092.32,1.39,6.11,1.25,1.34,1.0,1249852.32,102636.0,138258.0,927829.44,,,,,,,,,,,,,,,,,,0.93,,,,45.16,39.02,124621.0,1126573.84,,1.14,45.03,21.14,0.1831,33.73,0.5484
2015-08-21,144258.0,1288223.94,1.39,6.3,1.25,1.33,1.0,1234643.94,102636.0,138258.0,916539.48,,,,,,,,,,,,,,,,,,0.92,,,,45.16,39.02,124621.0,1112865.53,,1.13,45.03,21.12,0.183,33.73,0.5484
2015-08-24,144258.0,1182915.6,1.34,6.63,1.21,1.3,1.0,1133715.6,102636.0,138258.0,841615.2,,,,,,,,,,,,,,,,,,0.91,,,,45.16,39.02,124621.0,1021892.2,,1.11,44.93,21.17,0.1843,33.91,0.5484
2015-08-25,144258.0,1197341.4,0.81,6.5,0.76,1.22,1.0,1147541.4,102636.0,138258.0,851878.8,,,61.0,,,,,0.01,,61.0,,,,61.0,,,,0.84,,,,45.16,39.03,124621.0,1034354.3,,1.02,45.2,21.22,0.1816,33.44,0.5485
2015-08-26,144258.0,1255044.6,0.81,5.92,0.76,1.24,1.0,1202844.6,103136.0,138258.0,897283.2,,,500.0,,,,,,,,,,,500.0,,,,0.86,,,,45.28,39.22,124621.0,1084202.7,,1.03,45.37,21.31,0.1812,33.33,0.5485
2015-08-27,140958.0,593433.18,0.15,5.71,0.15,1.25,0.0,568173.18,100136.0,134958.0,421572.56,,,,,,,,0.02,,3000.0,,,,,,,3300.0,0.87,0.02,,,44.55,39.53,124621.0,524654.41,,1.08,44.52,20.1,0.1878,34.86,0.5564
2015-08-28,140958.0,556784.1,0.15,4.83,0.15,0.74,0.0,533084.1,100136.0,134958.0,395537.2,,,,,,,,,,,,,,,,,,0.48,,,,100.0,39.34,0.0,0.0,,0.0,100.0,16.85,0.1546,28.48,0.5538
2015-08-31,148516.0,558420.16,0.16,4.14,0.16,0.69,0.0,535860.16,100136.0,142516.0,376511.36,,,,0.03,,,,,7558.0,,,,0.03,,,,,0.46,,,,100.0,39.34,0.0,0.0,,0.0,100.0,16.2,0.1558,28.41,0.5835
2015-09-01,142352.0,512467.2,0.15,3.67,0.15,0.64,0.0,490867.2,100472.0,136352.0,361699.2,,,,,,,,,,,,,,,,336.0,6164.0,0.44,0.03,,,100.0,39.7,0.0,0.0,,0.0,100.0,17.25,0.1468,25.55,0.5625
2015-09-02,268541.0,931837.27,0.29,6.45,0.29,1.08,0.0,480737.27,226661.0,138541.0,786513.67,,,126189.0,0.0,,,,,2189.0,,,,0.0,126189.0,,,,0.88,,,,100.0,89.57,0.0,0.0,,0.0,100.0,15.29,0.2363,43.04,1.0612
2015-09-03,268541.0,982860.06,0.29,5.72,0.29,1.05,0.0,507060.06,227661.0,138541.0,833239.26,,,1000.0,,,,,,,,,,,1000.0,,,,0.86,,,,100.0,89.96,0.0,0.0,,0.0,100.0,15.17,0.2329,42.61,1.0612
2015-09-04,268541.0,1007028.75,0.29,4.53,0.29,1.09,0.0,519528.75,227661.0,138541.0,853728.75,,,,,,,,0.0,,250.0,,,,,,250.0,,0.9,,,,100.0,90.48,0.0,0.0,,0.0,100.0,15.31,0.2372,43.19,1.0673
2015-09-07,273833.0,1040565.4,0.3,4.26,0.29,1.13,0.0,526455.8,232697.0,138541.0,884248.6,,,5292.0,,,,,0.0,,256.0,,,,5292.0,,,,0.94,,,,100.0,71.3,0.0,0.0,,0.0,100.0,15.06,0.2469,44.58,0.839
2015-09-08,321858.0,1242371.88,0.35,4.76,0.34,1.34,0.0,720144.76,232697.0,186566.0,898210.42,,,,0.2,,,,0.0,50000.0,750.0,,,0.2,,,750.0,1975.0,0.95,0.01,,,100.0,71.46,0.0,0.0,,0.0,100.0,18.67,0.2131,38.07,0.9885
2015-09-09,318858.0,1240357.62,0.35,4.61,0.34,1.35,0.0,714071.74,227722.0,183566.0,885838.58,,,,,,,,0.01,,4975.0,,,,,,,3000.0,0.94,0.01,,,100.0,70.01,0.0,0.0,,0.0,100.0,18.8,0.2168,38.47,0.9803
2015-09-10,317858.0,1290503.48,0.34,4.41,0.34,1.35,0.0,745277.96,226722.0,183566.0,920491.32,,,,,,,,0.01,,1000.0,,,,,,,,0.94,,,,100.0,69.92,0.0,0.0,,0.0,100.0,18.91,0.22,38.8,0.9803
2015-09-11,293521.0,1168213.58,0.32,3.84,0.31,1.24,0.0,633731.42,215385.0,159229.0,857232.3,,,,,,,,0.1,,11337.0,,,,,,,24337.0,0.88,0.15,,,100.0,67.33,0.0,0.0,,0.0,100.0,21.2,0.2625,43.89,0.9175
2015-09-14,288521.0,1081953.75,0.31,3.66,0.31,1.2,0.0,578358.75,210385.0,154229.0,788943.75,,,,,,,,0.02,,5000.0,,,,,,,5000.0,0.84,0.02,,,100.0,67.52,0.0,0.0,,0.0,100.0,21.59,0.2704,44.53,0.9259
2015-09-15,305421.0,1056756.66,0.33,3.58,0.33,1.21,0.0,560620.34,213385.0,162029.0,738312.1,,,3000.0,,,7800.0,,,,,,,,3000.0,0.03,,,0.82,,,,100.0,68.48,0.0,0.0,,0.0,100.0,20.38,0.2393,41.51,0.9801
2015-09-16,318721.0,1131459.55,0.35,3.2,0.34,1.17,0.0,622417.95,213385.0,175329.0,757516.75,,,,0.04,,,,,13300.0,,,,0.04,,,,,0.76,,,,100.0,68.7,0.0,0.0,,0.0,100.0,19.79,0.2219,39.64,1.0261
2015-09-17,607576.0,2077909.92,0.66,5.63,0.65,1.58,0.0,1350547.74,314736.0,394897.0,1076397.12,,,77095.0,0.17,,,,0.02,219568.0,5813.0,,,0.17,77095.0,,30069.0,,1.11,,,,37.9,30.38,515793.0,1764012.06,,1.83,37.65,14.94,0.1634,30.15,0.5864
2015-09-18,430502.0,1519672.06,0.47,3.33,0.46,0.95,0.0,1024017.7,271077.0,290090.0,956901.81,,,,,,7683.0,,0.23,,58200.0,,,,,0.03,14541.0,112490.0,0.93,0.41,,,33.34,25.19,541993.0,1913235.29,,1.85,33.35,17.2,0.2789,48.27,0.4
2015-09-21,273273.0,983782.8,0.3,1.72,0.29,0.41,0.0,972982.8,73863.0,270273.0,265906.8,,,,0.04,,,,0.67,11678.0,197214.0,,,0.04,,,,31495.0,0.26,0.11,,,100.0,5.99,0.0,0.0,,0.0,100.0,20.97,0.1501,24.1,0.2217
2015-09-22,541622.0,1841514.8,0.62,3.15,0.58,1.74,0.0,930542.6,292312.0,273689.0,993860.8,,,212160.0,0.09,,,,0.01,24850.0,3000.0,,,0.09,212160.0,,9289.0,21434.0,1.05,0.08,,,23.96,23.96,927927.0,3154951.8,,3.33,24.02,17.12,0.2565,44.12,0.4439
2015-09-23,539322.0,1849874.46,0.61,2.93,0.58,1.81,0.0,930864.27,292312.0,271389.0,1002630.16,,,,,,,,,,,,,,,,,2300.0,0.99,0.01,,,23.96,23.96,927927.0,3182789.61,,3.15,23.95,22.33,0.2443,39.92,0.442
2015-09-24,539322.0,1828301.58,0.61,2.76,0.58,1.92,0.0,920008.71,292312.0,271389.0,990937.68,,,,,,,,,,,,,,,,,,1.0,,,,23.96,23.96,927927.0,3145672.53,,3.18,23.98,21.26,0.2382,38.01,0.442
2015-09-25,283206.0,977060.7,0.32,1.3,0.3,1.04,0.0,909785.7,280629.0,263706.0,968170.05,,,,,,,,0.05,,11683.0,,,,,,,7683.0,0.95,0.03,,,28.84,23.0,692360.0,2388642.0,,2.35,28.86,21.6,0.2256,36.59,0.2321
2015-09-28,515956.0,1728452.6,0.7,2.28,0.55,1.85,0.0,870015.1,280629.0,259706.0,940107.15,,,,,,,,,,,,,,,,,4000.0,0.97,0.01,,,28.84,23.15,692360.0,2319406.0,,2.39,28.83,22.19,0.2574,39.77,0.4256
2015-09-29,615956.0,2008016.56,0.83,2.66,0.66,2.15,0.0,1009641.56,330629.0,309706.0,1077850.54,,,50000.0,0.17,,,,,50000.0,,,,0.17,50000.0,,,,1.11,,,,33.98,27.1,642360.0,2094093.6,,2.15,33.97,33.31,0.2624,33.38,0.5048
2015-09-30,615925.0,2094145.0,0.83,2.59,0.66,2.1,0.0,1052895.0,330629.0,309675.0,1124138.6,,,,,,,,,,,,,,,,,31.0,1.08,0.01,,,27.1,27.1,889610.0,3024674.0,,2.91,27.03,33.3,0.2622,33.37,0.5048
2015-10-01,615925.0,2118782.0,0.83,2.55,0.66,2.17,0.0,1065282.0,330629.0,309675.0,1137363.76,,,,,,,,,,,,,,,,,,1.12,,,,27.09,27.09,889637.0,3060351.28,,3.03,27.08,33.27,0.2622,33.37,0.5047
2015-10-02,675925.0,2446848.5,0.92,2.77,0.72,2.41,0.0,1229623.5,360629.0,339675.0,1305476.98,,,30000.0,0.11,,,,,30000.0,,,,0.11,30000.0,,,,1.24,,,,29.55,29.55,859637.0,3111885.94,,2.97,29.47,30.36,0.2795,39.23,0.5539
2015-10-05,675925.0,2534718.75,0.92,2.65,0.72,2.54,0.0,1273781.25,360629.0,339675.0,1352358.75,,,,,,,,,,,,,,,,,,1.31,,,,31.64,31.64,779277.0,2922288.75,,2.83,31.58,30.44,0.2801,39.26,0.593
2015-10-06,680063.0,2550236.25,0.92,2.58,0.73,2.63,0.0,1272881.25,365007.0,339435.0,1368776.25,,,4378.0,,,,,,,,,,,4378.0,,,240.0,1.37,0.0,,,32.02,32.02,774899.0,2905871.25,,2.9,32.02,30.35,0.2796,39.05,0.5966
2015-10-07,675685.0,2466250.25,0.91,2.53,0.72,2.63,0.0,1238937.75,360629.0,339435.0,1316295.85,,,,,,,,0.02,,4378.0,,,,,,,,1.35,,,,31.64,31.64,779277.0,2844361.05,,2.92,31.68,30.45,0.2806,39.31,0.5928
2015-10-08,675685.0,2452736.55,0.91,2.48,0.72,2.55,0.0,1232149.05,360629.0,339435.0,1309083.27,,,,,,,,,,,,,,,,,,1.32,,,,31.7,31.7,776963.0,2820375.69,,2.83,31.72,30.5,0.2803,39.24,0.594
2015-10-09,675685.0,2500034.5,0.91,2.5,0.72,2.54,0.0,1255909.5,360629.0,339435.0,1334327.3,,,964.0,,,,,0.0,,964.0,,,,964.0,,,,1.31,,,,31.96,31.96,767713.0,2840538.1,,2.79,31.94,30.51,0.2803,39.23,0.5988
2015-10-12,675685.0,2466250.25,0.91,2.46,0.72,2.56,0.0,1238937.75,360629.0,339435.0,1316295.85,,,,,,,,,,,,,,,,,,1.33,,,,32.04,32.04,764782.0,2791454.3,,2.82,32.08,30.47,0.2802,39.24,0.6004
2015-10-13,675685.0,2439222.85,0.91,2.45,0.72,2.56,0.0,1225360.35,360629.0,339435.0,1301870.69,,,2936.0,,,,,0.01,,2936.0,,,,2936.0,,,,1.32,,,,33.67,33.67,710444.0,2564702.84,,2.59,33.7,30.49,0.2805,39.27,0.6308
2015-10-14,358935.0,1299344.7,0.49,1.3,0.38,1.38,0.0,1228754.7,358679.0,339435.0,1298417.98,,,,,,,,0.01,,1950.0,,,,,,,,1.29,,,,40.27,33.71,532000.0,1925840.0,,1.92,40.25,28.97,0.2487,35.59,0.3373
2015-10-15,373425.0,1363001.25,0.51,1.36,0.4,1.45,0.0,1231119.45,358679.0,337293.0,1309178.35,,,,,,,,,,,,,,,,,2142.0,1.3,0.01,,,40.27,33.35,532000.0,1941800.0,,1.93,40.28,28.04,0.258,37.98,0.3472
2015-10-16,357037.0,1442429.48,0.48,1.35,0.38,1.4,0.0,1362663.72,342291.0,337293.0,1382855.64,,,,,,,,0.06,,16388.0,,,,,,,,1.25,,,,39.15,32.72,532000.0,2149280.0,,1.94,39.15,29.17,0.2482,35.32,0.3413
2015-10-19,349235.0,1438848.2,0.47,1.17,0.37,1.51,0.0,1358508.2,342047.0,329735.0,1409233.64,,,,,,,,0.0,,244.0,,,,,,,7558.0,1.38,0.0,,,32.7,32.7,703942.0,2900241.04,,2.85,32.66,29.81,0.245,34.07,0.3339
2015-10-20,335935.0,1373974.15,0.45,1.05,0.36,1.47,0.0,1294219.15,319486.0,316435.0,1306697.74,,,,,,,,0.07,,22561.0,,,,,,,13300.0,1.32,0.06,,,30.54,30.54,726503.0,2971397.27,,2.99,30.56,30.91,0.2514,33.63,0.3212
2015-10-21,320374.0,1326348.36,0.43,1.0,0.34,1.4,0.0,1245618.36,311928.0,300874.0,1291381.92,,,,,,,,0.04,,7558.0,,,,,,,15561.0,1.28,0.06,,,29.82,29.82,734061.0,3039012.54,,3.01,29.8,32.41,0.2729,35.11,0.3063
2015-10-22,320374.0,1326348.36,0.44,0.99,0.34,1.44,0.0,1245618.36,311928.0,300874.0,1291381.92,,,,,,,,,,,,,,,,,,1.29,,,,29.82,29.82,734061.0,3039012.54,,3.05,29.8,32.44,0.2737,35.22,0.3063
2015-10-23,320374.0,1326348.36,0.44,0.96,0.34,1.43,0.0,1245618.36,311928.0,300874.0,1291381.92,,,,,,,,,,,,,,,,,,1.29,,,,29.82,29.82,734061.0,3039012.54,,3.05,29.79,32.33,0.2728,35.16,0.3063
2015-10-26,320374.0,1326348.36,0.44,0.96,0.34,1.41,0.0,1245618.36,311928.0,300874.0,1291381.92,,,,,,,,,,,,,,,,,,1.29,,,,29.71,29.71,738061.0,3055572.54,,3.05,29.71,32.33,0.2724,35.09,0.3051
2015-10-27,320374.0,1271884.78,0.44,0.97,0.34,1.42,0.0,1194469.78,311928.0,300874.0,1238354.16,,,,,,,,,,,,,,,,,,1.29,,,,29.71,29.71,738061.0,2930102.17,,3.05,29.77,32.48,0.2728,35.05,0.3051
