,TUR FP Equity_DX_SI_QTY,TUR FP Equity_DX_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TUR FP Equity_DX_SI_MV,TUR FP Equity_DX_DSS,TUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY,TUR FP Equity_DX_BROKER_SI_QTY,TUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TUR FP Equity_DX_BROKER_SI_MV_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,TUR FP Equity_DX_BROKER_SI_MV_INC_x,TUR FP Equity_DX_SUPPLY_SI_MV_NEW,TUR FP Equity_DX_BROKER_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_NEW,TUR FP Equity_DX_SUPPLY_SI_MV_DEC,TUR FP Equity_DX_BROKER_SI_QTY_INC,TUR FP Equity_DX_SUPPLY_SI_QTY_DEC,TUR FP Equity_DX_BROKER_SI_MV_NEW_y,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TUR FP Equity_DX_BROKER_SI_MV_INC_y,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,TUR FP Equity_DX_BROKER_SI_MV_ADD,TUR FP Equity_DX_SUPPLY_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_DEC,TUR FP Equity_DX_SUPPLY_SI_MV,TUR FP Equity_DX_BROKER_SI_MV_DEC,TUR FP Equity_DX_SUPPLY_SI_MV_RMV,TUR FP Equity_DX_BROKER_SI_MV_RMV,TUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TUR FP Equity_DX_UTILIZATION_QUANTITY,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TUR FP Equity_DX_ACTIVE_UTILIZATION_MV,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TUR FP Equity_DX_BROKER_SI_CON_RATIO,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TUR FP Equity_DX_DEMAND_SUPPLY_RATIO,TUR FP Equity_PX_LAST
2009-08-03,25800.0,919119.93,1.13,0.89,0.92,0.0,919119.93,0.0,25800.0,0.0,,,,0.13,,,,,3500.0,,,,0.13,,,,810.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.7,0.8579,92.3,9.9231,37.39
2009-08-04,25800.0,918382.47,1.07,0.89,0.96,0.0,918382.47,0.0,25800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.44,0.8622,92.56,9.9231,37.36
2009-08-05,26550.0,911182.24,1.08,0.91,0.99,0.0,911182.24,0.0,26550.0,0.0,,,,0.02,,300.0,,,450.0,,,,0.02,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.51,0.8405,91.36,10.2115,36.02
2009-08-06,41550.0,1420827.97,1.69,1.43,1.51,1.0,1420827.97,0.0,41550.0,0.0,,,,0.37,,5000.0,,,10000.0,,,,0.37,,0.18,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.49,0.4361,57.87,15.9808,35.89
2009-08-07,46250.0,1662629.77,2.22,1.59,1.66,1.0,1662629.77,0.0,46250.0,0.0,,,,0.18,,,,,5000.0,,,,0.18,,,,300.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.13,0.3883,52.3,17.7885,37.73
2009-08-10,46250.0,1650291.15,2.35,1.59,1.73,1.0,1650291.15,0.0,46250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.1,0.3921,53.03,17.7885,37.45
2009-08-11,50250.0,1712105.75,2.55,1.73,1.88,1.0,1712105.75,0.0,50250.0,0.0,,,,,,4000.0,,,,,,,,,0.14,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.96,0.3373,48.38,19.3269,35.76
2009-08-12,48250.0,1668787.18,2.5,1.66,1.75,1.0,1668787.18,0.0,48250.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.42,0.3407,49.57,18.5577,36.3
2009-08-13,48250.0,1716598.16,2.41,1.66,1.77,1.0,1716598.16,0.0,48250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.21,0.3423,49.8,18.5577,37.34
2009-08-14,48250.0,1687635.74,2.05,1.66,1.79,1.0,1687635.74,0.0,48250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.92,0.3488,50.73,18.5577,36.71
2009-08-17,54750.0,1921245.45,2.24,1.88,2.0,1.0,1921245.45,0.0,54750.0,0.0,,,,0.24,,,,,6500.0,,,,0.24,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.9,0.3264,44.51,21.0577,36.83
2009-08-18,54750.0,1936895.02,2.12,1.88,2.01,1.0,1936895.02,0.0,54750.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.79,0.3258,44.49,21.0577,37.13
2009-08-19,103230.0,3703121.13,4.05,3.44,3.85,1.0,3703121.13,0.0,103230.0,0.0,,,,0.56,,33480.0,,,15000.0,,,,0.56,,1.28,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.38,0.1959,24.1,39.7038,37.65
2009-08-20,100000.0,3687295.77,3.9,3.34,3.76,1.0,3687295.77,0.0,100000.0,0.0,,,,0.26,,,,,6770.0,,,,0.26,,,,10000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.88,0.2088,25.05,38.4615,38.7
2009-08-21,86520.0,3245479.99,3.32,2.89,3.33,1.0,3245479.99,0.0,86520.0,0.0,,,,,,,,,,,,,,,,,13480.0,0.0,0.5,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.19,0.2317,29.07,33.2769,39.37
2009-08-24,74000.0,2780068.57,2.82,2.47,2.89,1.0,2780068.57,0.0,74000.0,0.0,,,,,,,,,,,,,,,,,12520.0,0.0,0.47,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.0,0.2991,34.02,28.4615,39.43
2009-08-25,80671.0,3054515.36,3.04,2.69,3.17,1.0,3054515.36,0.0,80671.0,0.0,,,,0.26,,,,,6671.0,,,,0.26,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.19,0.2592,31.13,31.0273,39.74
2009-08-26,97936.0,3587861.89,3.62,3.16,3.87,1.0,3587861.89,0.0,97936.0,0.0,,,,0.68,,,,,17265.0,,,,0.68,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.28,0.2339,25.68,37.6677,38.45
2009-08-27,92936.0,3436565.53,3.47,3.0,3.59,1.0,3436565.53,0.0,92936.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.22,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.97,0.2328,26.7,35.7446,38.81
2009-08-28,87936.0,3238271.19,3.28,2.84,3.42,1.0,3238271.19,0.0,87936.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.52,0.2375,28.14,33.8215,38.65
2009-08-31,58250.0,2105114.79,2.15,1.88,2.26,1.0,2105114.79,0.0,58250.0,0.0,,,,,,,,,,,,,,,,,29686.0,0.0,1.16,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.81,0.3097,41.51,22.4038,37.93
2009-09-01,58250.0,2077364.8,2.22,1.88,2.23,1.0,2077364.8,0.0,58250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.13,0.3086,41.25,22.4038,37.43
2009-09-02,58321.0,2069894.69,2.24,1.88,2.21,1.0,2069894.69,0.0,58321.0,0.0,,,,,,71.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.41,0.3085,41.14,22.4312,37.25
2009-09-03,58321.0,2074340.1,2.23,1.88,2.2,1.0,2074340.1,0.0,58321.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.5,0.3082,41.07,22.4312,37.33
2009-09-04,58450.0,2083383.57,2.24,1.89,2.21,1.0,2083383.57,0.0,58450.0,0.0,,,,0.0,,,,,129.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.39,0.3069,41.0,22.4808,37.41
2009-09-07,58450.0,2057209.01,2.29,1.95,2.2,1.0,2057209.01,0.0,58450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.34,0.3067,40.92,22.4808,36.94
2009-09-08,54250.0,1879406.08,2.22,1.81,2.03,1.0,1879406.08,0.0,54250.0,0.0,,,,,,,,,,,,,,,,,4200.0,0.0,0.16,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.67,0.3507,44.07,20.8654,36.36
2009-09-09,54250.0,1869068.31,2.43,1.81,2.01,1.0,1869068.31,0.0,54250.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.99,0.3502,43.87,20.8654,36.16
2009-09-10,47050.0,1626835.37,2.11,1.57,1.74,1.0,1626835.37,0.0,47050.0,0.0,,,,,,,,,,,,,,,,,7200.0,0.0,0.26,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.43,0.3343,35.45,18.0962,36.29
2009-09-11,40550.0,1447676.63,1.91,1.35,1.51,1.0,1447676.63,0.0,40550.0,0.0,,,,,,,,,,,,,,,,,6500.0,0.0,0.24,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.05,0.3432,38.59,15.5962,37.47
2009-09-14,41002.0,1466579.18,1.94,1.37,1.55,1.0,1466579.18,0.0,41002.0,0.0,,,,,,2052.0,,,,,,,,,0.08,,1600.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.21,0.3198,37.54,15.77,37.12
2009-09-15,46654.0,1650310.93,2.43,1.56,1.76,1.0,1650310.93,0.0,46654.0,0.0,,,,0.21,,,,,5652.0,,,,0.21,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.67,0.2724,33.14,17.9438,36.71
2009-09-16,44602.0,1609528.46,2.39,1.49,1.67,1.0,1609528.46,0.0,44602.0,0.0,,,,,,,,,,,,,,,,,2052.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.97,0.2847,34.89,17.1546,37.45
2009-09-17,44602.0,1613396.49,2.34,1.49,1.69,1.0,1613396.49,0.0,44602.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.22,0.284,34.46,17.1546,37.54
2009-09-18,44602.0,1606949.78,2.48,1.49,1.69,1.0,1606949.78,0.0,44602.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.23,0.2837,34.39,17.1546,37.39
2009-09-21,44602.0,1594486.14,2.55,1.49,1.69,1.0,1594486.14,0.0,44602.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.19,0.284,34.49,17.1546,37.1
2009-09-22,55913.0,2003155.6,3.26,1.86,2.1,1.0,2003155.6,0.0,55913.0,0.0,,,,0.42,,,,,11311.0,,,,0.42,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.75,0.2619,29.94,50.83,37.18
2009-09-23,55913.0,2032788.08,3.35,1.86,2.1,1.0,2032788.08,0.0,55913.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.69,0.2619,30.0,50.83,37.73
2009-09-24,55913.0,2015008.6,3.35,1.86,2.11,1.0,2015008.6,0.0,55913.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.67,0.2623,29.86,50.83,37.4
2009-09-25,55913.0,2038714.58,4.08,1.86,2.1,1.0,2038714.58,0.0,55913.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.77,0.2625,29.97,50.83,37.84
2009-09-28,56213.0,2074028.1,4.17,1.87,2.13,1.0,2074028.1,0.0,56213.0,0.0,,,,0.02,,,,,300.0,,,,0.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.37,0.2602,29.54,2.8898,38.29
2009-09-29,64886.0,2402154.12,5.73,2.16,2.49,1.0,2402154.12,0.0,64886.0,0.0,,,,0.35,,,,,8673.0,,,,0.35,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.38,0.2829,39.36,3.3357,38.42
2009-09-30,64886.0,2404029.83,5.96,2.0,2.5,1.0,2404029.83,0.0,64886.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.33,0.2829,39.36,3.3357,38.45
2009-10-01,53575.0,1948303.37,4.87,1.65,2.07,1.0,1948303.37,0.0,53575.0,0.0,,,,,,,,,,,,,,,,,11311.0,0.0,0.43,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.92,0.2582,28.21,2.7542,37.74
2009-10-02,53575.0,1930234.84,5.24,1.65,2.04,1.0,1930234.84,0.0,53575.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.79,0.2585,28.6,2.7542,37.39
2009-10-05,53675.0,1982455.18,5.09,1.65,2.03,1.0,1982455.18,0.0,53675.0,0.0,,,,0.0,,,,,100.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.69,0.2586,28.64,2.7594,38.33
2009-10-06,53675.0,2055381.4,3.48,1.65,2.06,1.0,2055381.4,0.0,53675.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.86,0.2583,28.24,2.7594,39.74
2009-10-07,53675.0,2038830.77,3.33,1.65,2.12,1.0,2038830.77,0.0,53675.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.49,0.2579,28.12,1.0025,39.42
2009-10-08,53675.0,2069863.2,3.25,1.65,2.11,1.0,2069863.2,0.0,53675.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.65,0.258,28.05,1.0025,40.02
2009-10-09,39350.0,1523137.37,2.33,1.21,1.56,1.0,1523137.37,0.0,39350.0,0.0,,,,,,,,,,,,,,,,,14325.0,0.0,0.57,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.42,0.3452,38.55,0.7349,40.17
2009-10-12,44862.0,1760700.74,2.59,1.38,1.78,1.0,1760700.74,0.0,44862.0,0.0,,,,0.22,,,,,5512.0,,,,0.22,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.58,0.2806,33.87,0.7179,40.73
2009-10-13,64862.0,2508766.32,3.6,2.0,2.6,1.0,2508766.32,0.0,64862.0,0.0,,,,,,20000.0,,,,,,,,,0.81,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.47,0.2293,30.94,1.038,40.14
2009-10-14,56150.0,2229150.97,2.83,1.73,2.25,1.0,2229150.97,0.0,56150.0,0.0,,,,0.09,,,,,2000.0,,,,0.09,,,,10712.0,0.0,0.44,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.83,0.2851,39.98,0.8986,41.2
2009-10-15,41150.0,1625721.7,2.07,1.21,1.68,1.0,1625721.7,0.0,41150.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.58,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.69,0.3949,53.59,0.6585,41.0
2009-10-16,41150.0,1579329.15,2.11,1.21,1.68,1.0,1579329.15,0.0,41150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.65,0.396,53.77,0.6585,39.83
2009-10-19,41150.0,1607481.89,2.05,1.21,1.67,1.0,1607481.89,0.0,41150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.85,0.3978,54.03,0.6585,40.54
2009-10-20,21150.0,824572.33,1.07,0.62,0.85,0.0,824572.33,0.0,21150.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.82,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.9,0.4183,46.52,0.3385,40.46
2009-10-21,21150.0,832316.7,0.92,0.62,0.85,0.0,832316.7,0.0,21150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.93,0.4194,46.64,0.3385,40.84
2009-10-22,11250.0,439577.94,0.38,0.32,0.46,0.0,439577.94,0.0,11250.0,0.0,,,,,,,,,,,,,,,,,9900.0,0.0,0.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.53,0.7108,82.47,0.18,40.55
2009-10-23,12576.0,486905.82,0.39,0.35,0.51,0.0,486905.82,0.0,12576.0,0.0,,,,,,1326.0,,,,,,,,,0.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.94,0.5771,73.52,0.2013,40.18
2009-10-26,44060.0,1683372.35,1.39,1.18,1.78,1.0,1683372.35,0.0,44060.0,0.0,,,,1.26,,,,,31484.0,,,,1.26,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.32,0.5727,72.33,0.6728,39.65
2009-10-27,49960.0,1894347.6,1.49,1.34,2.0,1.0,1894347.6,0.0,49960.0,0.0,,,,0.22,,,,,5900.0,,,,0.22,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.05,0.507,64.31,0.7629,39.35
2009-10-28,59009.0,2137386.62,1.69,1.55,2.35,1.0,2137386.62,0.0,59009.0,0.0,,,,0.36,,,,,9049.0,,,,0.36,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.42,0.4024,54.57,0.9011,37.59
2009-10-29,38453.0,1443953.27,1.11,1.01,1.45,1.0,1443953.27,0.0,38453.0,0.0,,,,0.33,,,,,9444.0,,,,0.33,,,,30000.0,0.0,1.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.29,0.4629,55.28,0.5872,38.97
2009-10-30,47562.0,1681055.07,1.37,1.25,1.84,1.0,1681055.07,0.0,47562.0,0.0,,,,0.37,,,,,9109.0,,,,0.37,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.14,0.5093,63.57,0.7263,36.68
2009-11-02,29089.0,1045514.67,0.81,0.76,1.12,1.0,1045514.67,0.0,29089.0,0.0,,,,,,,,,,,,,,,,,18473.0,0.0,0.71,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.81,0.4456,52.38,0.4442,37.3
2009-11-03,19980.0,703487.74,0.54,0.53,0.75,0.0,703487.74,0.0,19980.0,0.0,,,,,,,,,,,,,,,,,9109.0,0.0,0.35,,,0.0,0.0,0.0,0.0,,0.0,0.0,14.28,0.6047,75.79,0.3051,36.54
2009-11-04,29780.0,1070637.49,0.79,0.78,1.09,1.0,1070637.49,0.0,29780.0,0.0,,,,0.35,,,,,9800.0,,,,0.35,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.74,0.7105,83.45,0.4547,37.31
2009-11-05,29780.0,1070637.49,0.8,0.78,1.11,1.0,1070637.49,0.0,29780.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.62,0.715,83.75,0.4547,37.31
