,MTI FP Equity_DX_SI_QTY,MTI FP Equity_DX_SHORT_INTEREST_VALUE,MTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTI FP Equity_DX_SI_MV,MTI FP Equity_DX_DSS,MTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTI FP Equity_DX_SUPPLY_SI_QTY,MTI FP Equity_DX_BROKER_SI_QTY,MTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTI FP Equity_DX_BROKER_SI_MV_NEW_x,MTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTI FP Equity_DX_BROKER_SI_MV_INC_x,MTI FP Equity_DX_BROKER_SI_QTY_ADD,MTI FP Equity_DX_BROKER_SI_QTY_NEW,MTI FP Equity_DX_SUPPLY_SI_MV_DEC,MTI FP Equity_DX_BROKER_SI_QTY_INC,MTI FP Equity_DX_SUPPLY_SI_QTY_DEC,MTI FP Equity_DX_BROKER_SI_MV_NEW_y,MTI FP Equity_DX_BROKER_SI_MV_INC_y,MTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTI FP Equity_DX_BROKER_SI_MV_ADD,MTI FP Equity_DX_SUPPLY_SI_QTY_ADD,MTI FP Equity_DX_BROKER_SI_QTY_DEC,MTI FP Equity_DX_SUPPLY_SI_MV,MTI FP Equity_DX_BROKER_SI_MV_DEC,MTI FP Equity_DX_BROKER_SI_MV_RMV,MTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTI FP Equity_DX_UTILIZATION_QUANTITY,MTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTI FP Equity_DX_ACTIVE_UTILIZATION_MV,MTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTI FP Equity_DX_BROKER_SI_CON_RATIO,MTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTI FP Equity_DX_DEMAND_SUPPLY_RATIO,MTI FP Equity_PX_LAST
2018-01-30,1400.0,209664.0,0.56,0.03,0.21,,209664.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.76
2018-01-31,1400.0,210000.0,0.59,0.03,0.21,,210000.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.0
2018-02-01,1400.0,210462.0,0.59,0.03,0.21,,210462.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.33
2018-02-02,1400.0,210098.0,0.61,0.03,0.21,,210098.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.07
2018-02-05,1400.0,210308.0,0.82,0.03,0.21,,210308.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.22
2018-02-06,1400.0,210798.0,0.77,0.03,0.21,,210798.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.57
2018-02-07,1400.0,211232.0,0.74,0.03,0.21,,211232.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.88
2018-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1400.0,0.0,0.21,,0.0,0.0,394.0,59273.36,0.0,0.0,,0.0,,0.0,150.44
2018-02-09,1400.0,210224.0,0.7,0.03,0.21,,210224.0,0.0,1400.0,0.0,,,,1400.0,,,,,,,,0.21,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.16
2018-02-12,1400.0,210210.0,0.68,0.03,0.21,,210210.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.15
2018-02-13,1400.0,210000.0,0.68,0.03,0.21,,210000.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.0
2018-02-14,1400.0,210084.0,0.71,0.03,0.21,,210084.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.06
2018-02-15,1400.0,210182.0,0.72,0.03,0.21,,210182.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.13
2018-02-16,1400.0,210868.0,0.66,0.03,0.21,,210868.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.62
2018-02-19,1400.0,210042.0,0.66,0.03,0.21,,210042.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.03
2018-02-20,1400.0,209580.0,0.68,0.03,0.21,,209580.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.7
2018-02-21,1400.0,209580.0,0.68,0.03,0.21,,209580.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.7
2018-02-22,1400.0,210042.0,0.68,0.03,0.21,,210042.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.03
2018-02-23,1400.0,210504.0,0.62,0.03,0.21,,210504.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.36
2018-02-26,1400.0,210812.0,0.6,0.03,0.21,,210812.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.58
2018-02-27,1400.0,210504.0,0.55,0.03,0.21,,210504.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.36
2018-02-28,11000.0,1658140.0,4.37,0.2,1.65,,1658140.0,0.0,11000.0,0.0,,,0.48,6400.0,,,3200.0,,,0.48,,0.96,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.77,0.5136,58.23,27.9188,150.74
2018-03-01,11000.0,1658140.0,4.07,0.2,1.67,,1658140.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.79,0.5135,58.21,27.9188,150.74
2018-03-02,11000.0,1656050.0,4.05,0.2,1.66,,1656050.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.85,0.5133,58.15,27.9188,150.55
2018-03-05,11000.0,1655280.0,3.93,0.2,1.66,,1655280.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.84,0.5133,58.16,27.9188,150.48
2018-03-06,14000.0,2103640.0,4.95,0.26,2.11,,2103640.0,0.0,14000.0,0.0,,,0.46,,,,3000.0,,,0.46,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.03,0.5199,59.97,35.533,150.26
2018-03-07,17300.0,2606764.0,5.99,0.32,2.61,,2606764.0,0.0,17300.0,0.0,,,0.5,,,,3300.0,,,0.5,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.31,0.5626,67.69,43.9086,150.68
2018-03-08,17300.0,2611781.0,6.04,0.32,2.61,,2611781.0,0.0,17300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.32,0.5625,67.68,43.9086,150.97
2018-03-09,18600.0,2801532.0,6.37,0.34,2.8,,2801532.0,0.0,18600.0,0.0,,,0.19,,,,1300.0,,,0.19,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.15,0.5788,69.85,47.2081,150.62
2018-03-12,20900.0,3151720.0,6.95,0.38,3.15,,3151720.0,0.0,20900.0,0.0,,,0.35,,,,2300.0,,,0.35,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.77,0.5299,62.23,53.0457,150.8
2018-03-13,12500.0,1884750.0,3.91,0.23,1.88,,1884750.0,0.0,12500.0,0.0,,,,,,,,,,,,,,8400.0,0.0,1.26,,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.5349,63.2,31.7259,150.78
2018-03-14,8300.0,1252055.0,2.53,0.15,1.25,,1252055.0,0.0,8300.0,0.0,,,,,,,,,,,,,,4200.0,0.0,0.63,,0.0,0.0,0.0,0.0,0.0,0.0,44.57,0.5059,55.43,21.066,150.85
2018-03-15,8300.0,1252802.0,2.55,0.15,1.25,,1252802.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0.5059,55.45,21.066,150.94
2018-03-16,8300.0,1252802.0,2.58,0.15,1.25,,1252802.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.53,0.506,55.47,21.066,150.94
2018-03-19,3700.0,558959.0,1.16,0.07,0.56,,558959.0,0.0,3700.0,0.0,,,,,,,,,,,,,,4600.0,0.0,0.69,,0.0,0.0,0.0,0.0,0.0,0.0,44.49,1.0,100.0,9.3909,151.07
2018-03-20,1400.0,211764.0,0.45,0.03,0.21,,211764.0,0.0,1400.0,0.0,,,,,,,,,,,,,,2300.0,0.0,0.35,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.26
2018-03-21,1400.0,211848.0,0.47,0.03,0.21,,211848.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.32
2018-03-22,1400.0,212464.0,0.46,0.03,0.21,,212464.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.76
2018-03-23,1400.0,212618.0,0.47,0.03,0.21,,212618.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.87
2018-03-26,1400.0,212982.0,0.46,0.03,0.21,,212982.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.13
2018-03-27,1400.0,213360.0,0.46,0.03,0.21,,213360.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.4
2018-03-28,1400.0,213164.0,0.46,0.03,0.21,,213164.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.26
2018-03-29,9200.0,1404196.0,2.86,0.17,1.4,,1404196.0,0.0,9200.0,0.0,,,0.4,5200.0,,,2600.0,,,0.4,,0.79,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.49,0.5085,56.51,23.3503,152.63
2018-03-30,9200.0,1404196.0,2.81,0.17,1.4,,1404196.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.51,0.5084,56.49,23.3503,
2018-04-02,9200.0,1404196.0,2.81,0.17,1.4,,1404196.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.45,0.5086,56.55,23.3503,
2018-04-03,9200.0,1404104.0,2.81,0.17,1.4,,1404104.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.45,0.5086,56.55,23.3503,152.62
2018-04-04,9200.0,1405852.0,2.79,0.17,1.4,,1405852.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.45,0.5086,56.55,23.3503,152.81
2018-04-05,9200.0,1401712.0,2.79,0.17,1.4,,1401712.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.53,0.5084,56.47,23.3503,152.36
2018-04-06,9200.0,1402448.0,2.73,0.17,1.4,,1402448.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.46,0.5085,56.54,23.3503,152.44
2018-04-09,9200.0,1403092.0,2.73,0.17,1.4,,1403092.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.47,0.5085,56.53,23.3503,152.51
2018-04-10,9200.0,1402264.0,2.85,0.17,1.4,,1402264.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.47,0.5085,56.53,23.3503,152.42
2018-04-11,9200.0,1404472.0,2.91,0.17,1.4,,1404472.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.43,0.5086,56.57,23.3503,152.66
2018-04-12,9200.0,1401528.0,2.82,0.17,1.4,,1401528.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.53,0.5084,56.47,23.3503,152.34
2018-04-13,9200.0,1402632.0,2.82,0.17,1.4,,1402632.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.46,0.5085,56.54,23.3503,152.46
2018-04-16,9200.0,1402908.0,3.04,0.17,1.4,,1402908.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.48,0.5085,56.52,23.3503,152.49
2018-04-17,9200.0,1404288.0,3.08,0.17,1.41,,1404288.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.45,0.5086,56.55,23.3503,152.64
2018-04-18,9200.0,1407048.0,3.21,0.17,1.4,,1407048.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.47,0.5085,56.53,23.3503,152.94
2018-04-19,9200.0,1402172.0,3.25,0.17,1.4,,1402172.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.47,0.5085,56.53,23.3503,152.41
2018-04-20,9200.0,1401252.0,3.34,0.17,1.4,,1401252.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.5084,56.5,23.3503,152.31
2018-04-23,9200.0,1400424.0,3.33,0.17,1.4,,1400424.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.51,0.5084,56.49,23.3503,152.22
2018-04-24,9200.0,1399596.0,3.4,0.17,1.4,,1399596.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.48,0.5085,56.52,23.3503,152.13
2018-04-25,9200.0,1399136.0,3.43,0.17,1.4,,1399136.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.5085,56.5,23.3503,152.08
2018-04-26,9200.0,1402816.0,3.75,0.17,1.4,,1402816.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.43,0.5086,56.57,23.3503,152.48
2018-04-27,9200.0,1404380.0,3.64,0.17,1.41,,1404380.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.48,0.5085,56.52,23.3503,152.65
2018-04-30,9200.0,1405300.0,3.56,0.17,1.4,,1405300.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.49,0.5085,56.51,23.3503,152.75
2018-05-01,9200.0,1405300.0,3.58,0.17,1.4,,1405300.0,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.47,0.5085,56.53,23.3503,
2018-05-02,4000.0,610840.0,1.56,0.07,0.61,,610840.0,0.0,4000.0,0.0,,,,,,,,,,,,,,5200.0,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,43.46,1.0,100.0,10.1523,152.71
2018-05-03,1400.0,213990.0,0.54,0.03,0.21,,213990.0,0.0,1400.0,0.0,,,,,,,,,,,,,,2600.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.85
2018-05-04,1400.0,213780.0,0.56,0.03,0.21,,213780.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.7
2018-05-07,1400.0,214284.0,0.56,0.03,0.21,,214284.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,153.06
2018-05-08,1400.0,213360.0,0.58,0.03,0.21,,213360.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.4
2018-05-09,1400.0,213486.0,0.55,0.02,0.21,,213486.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.49
2018-05-10,1400.0,213570.0,0.58,0.02,0.21,,213570.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.55
2018-05-11,1400.0,213920.0,0.59,0.02,0.21,,213920.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.8
2018-05-14,1400.0,213738.0,0.51,0.02,0.21,,213738.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.67
2018-05-15,1400.0,213318.0,0.47,0.02,0.21,,213318.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.37
2018-05-16,1400.0,213066.0,0.48,0.02,0.21,,213066.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,152.19
2018-05-17,1400.0,212380.0,0.49,0.02,0.21,,212380.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.7
2018-05-18,1400.0,211890.0,0.48,0.02,0.21,,211890.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.35
2018-05-21,1400.0,210980.0,0.46,0.02,0.21,,210980.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.7
2018-05-22,1400.0,211568.0,0.45,0.02,0.21,,211568.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.12
2018-05-23,1400.0,211106.0,0.46,0.02,0.21,,211106.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.79
2018-05-24,1400.0,211778.0,0.45,0.02,0.21,,211778.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,151.27
2018-05-25,1400.0,211344.0,0.49,0.03,0.21,,211344.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.96
2018-05-28,1400.0,210252.0,0.48,0.03,0.21,,210252.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.18
2018-05-29,1400.0,207746.0,0.47,0.03,0.21,,207746.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,148.39
2018-05-30,1400.0,207690.0,0.43,0.03,0.21,,207690.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,148.35
2018-05-31,1400.0,209496.0,0.42,0.03,0.21,,209496.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.64
2018-06-01,1400.0,210728.0,0.42,0.03,0.21,,210728.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.52
2018-06-04,1400.0,211260.0,0.41,0.03,0.21,,211260.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.9
2018-06-05,1400.0,210672.0,0.41,0.03,0.21,,210672.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.48
2018-06-06,1400.0,208600.0,0.34,0.03,0.21,,208600.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.0
2018-06-07,1400.0,208544.0,0.34,0.03,0.21,,208544.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,148.96
2018-06-08,1400.0,208334.0,0.34,0.03,0.21,,208334.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,148.81
2018-06-11,1400.0,209160.0,0.35,0.03,0.21,,209160.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.4
2018-06-12,1400.0,209412.0,0.35,0.03,0.21,,209412.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.58
2018-06-13,1400.0,209902.0,0.35,0.03,0.21,,209902.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,149.93
2018-06-14,1400.0,211134.0,0.34,0.03,0.21,,211134.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5533,150.81
2018-06-15,5000.0,756400.0,1.19,0.1,0.76,,756400.0,0.0,5000.0,0.0,,,0.18,2400.0,,,1200.0,,,0.18,,0.36,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.5007,51.9,12.6904,151.28
2018-06-18,5000.0,757050.0,1.18,0.1,0.76,,757050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.02,0.5008,51.98,12.6904,151.41
2018-06-19,5000.0,757550.0,1.17,0.1,0.76,,757550.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.01,0.5008,51.99,6.0753,151.51
2018-06-20,5000.0,758700.0,1.2,0.1,0.76,,758700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.02,0.5008,51.98,6.0753,151.74
2018-06-21,5000.0,755200.0,1.18,0.1,0.76,,755200.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0.5009,52.1,11.655,151.04
2018-06-22,5000.0,754650.0,1.18,0.1,0.76,,754650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.99,0.5008,52.01,11.655,150.93
2018-06-25,7100.0,1068266.0,1.82,0.14,1.07,,1068266.0,0.0,7100.0,0.0,,,0.32,,,,2100.0,,,0.32,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.47,0.5025,53.53,16.5501,150.46
2018-06-26,7100.0,1064006.0,2.03,0.14,1.07,,1064006.0,0.0,7100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.58,0.5023,53.42,16.5501,149.86
2018-06-27,15500.0,2332440.0,4.63,0.31,2.32,,2332440.0,0.0,15500.0,0.0,,,1.25,,,,8400.0,,,1.25,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.43,0.5062,55.57,36.1305,150.48
2018-06-28,14300.0,2157584.0,4.29,0.28,2.15,,2157584.0,0.0,14300.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,39.81,0.5208,60.19,33.3333,150.88
2018-06-29,14300.0,2165020.0,4.43,0.28,2.16,,2165020.0,0.0,14300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.77,0.5209,60.23,33.3333,151.4
2018-07-02,14300.0,2175030.0,4.81,0.28,2.18,,2175030.0,0.0,14300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.84,0.5206,60.16,33.3333,152.1
2018-07-03,14300.0,2177175.0,4.85,0.28,2.18,,2177175.0,0.0,14300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.82,0.5207,60.18,33.3333,152.25
2018-07-04,14300.0,2174601.0,4.85,0.28,2.18,,2174601.0,0.0,14300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.89,0.5204,60.11,33.3333,152.07
2018-07-05,14300.0,2172742.0,4.73,0.28,2.17,,2172742.0,0.0,14300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.91,0.5204,60.09,33.3333,151.94
