,CRTO FP Equity_DX_SI_QTY,CRTO FP Equity_DX_SHORT_INTEREST_VALUE,CRTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CRTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRTO FP Equity_DX_SI_MV,CRTO FP Equity_DX_DSS,CRTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRTO FP Equity_DX_SUPPLY_SI_QTY,CRTO FP Equity_DX_BROKER_SI_QTY,CRTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRTO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRTO FP Equity_DX_BROKER_SI_MV_INC_x,CRTO FP Equity_DX_BROKER_SI_QTY_ADD,CRTO FP Equity_DX_SUPPLY_SI_MV_DEC,CRTO FP Equity_DX_BROKER_SI_QTY_INC,CRTO FP Equity_DX_SUPPLY_SI_QTY_DEC,CRTO FP Equity_DX_BROKER_SI_MV_INC_y,CRTO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRTO FP Equity_DX_BROKER_SI_MV_ADD,CRTO FP Equity_DX_SUPPLY_SI_QTY_ADD,CRTO FP Equity_DX_BROKER_SI_QTY_DEC,CRTO FP Equity_DX_SUPPLY_SI_MV,CRTO FP Equity_DX_BROKER_SI_MV_DEC,CRTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRTO FP Equity_DX_UTILIZATION_QUANTITY,CRTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRTO FP Equity_DX_ACTIVE_UTILIZATION_MV,CRTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRTO FP Equity_DX_BROKER_SI_CON_RATIO,CRTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRTO FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-08-16,3000.0,170108.12,0.23,5.9,0.1,0.3,0.0,170108.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55904.0,3169908.06,5.53,0.0,33.44,0.5548,66.56,0.0537
2007-08-17,3000.0,168130.12,0.23,7.1,0.1,0.3,0.0,168130.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55904.0,3133048.66,5.49,0.0,33.34,0.5555,66.66,0.0537
2007-08-20,3000.0,168560.12,0.23,7.07,0.1,0.3,0.0,168560.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55852.0,3138139.87,5.49,0.0,33.09,0.5572,66.91,0.0537
2007-08-21,3000.0,170624.12,0.23,7.1,0.1,0.3,0.0,170624.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55788.0,3172926.09,5.53,0.0,33.2,0.5565,66.8,0.0538
2007-08-22,3000.0,170624.12,0.23,7.02,0.1,0.3,0.0,170624.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55696.0,3167693.61,5.53,0.0,33.47,0.5546,66.53,0.0539
2007-08-23,3000.0,169592.12,0.23,6.99,0.1,0.3,0.0,169592.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55787.0,3153678.47,5.54,0.0,33.36,0.5554,66.64,0.0538
2007-08-24,3000.0,171140.12,0.23,6.96,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54053.0,3083545.6,5.36,0.0,33.36,0.5554,66.64,0.0555
2007-08-27,3000.0,169764.12,0.23,7.03,0.1,0.3,0.0,169764.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55769.0,3155858.34,5.54,0.0,33.56,0.5541,66.44,0.0538
2007-08-28,3000.0,169764.12,0.23,7.0,0.1,0.3,0.0,169764.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55771.0,3155971.52,5.51,0.0,33.38,0.5553,66.62,0.0538
2007-08-29,3000.0,169764.12,0.23,7.09,0.1,0.3,0.0,169764.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55834.0,3159536.57,5.53,0.0,33.38,0.5553,66.62,0.0537
2007-08-30,3000.0,170280.12,0.23,7.26,0.1,0.3,0.0,170280.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55834.0,3169140.02,5.52,0.0,33.38,0.5553,66.62,0.0537
2007-08-31,3000.0,170280.12,0.23,6.96,0.1,0.3,0.0,170280.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55834.0,3169140.02,5.53,0.0,33.44,0.5548,66.56,0.0537
2007-09-03,3000.0,169592.12,0.23,6.98,0.1,0.3,0.0,169592.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55834.0,3156335.41,5.5,0.0,33.49,0.5545,66.51,0.0537
2007-09-04,3000.0,169076.12,0.23,6.95,0.1,0.3,0.0,169076.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55834.0,3146731.96,5.49,0.0,33.35,0.5554,66.65,0.0537
2007-09-05,3000.0,168577.32,0.23,6.9,0.1,0.3,0.0,168577.32,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55907.0,3141550.67,5.48,0.0,33.29,0.5559,66.71,0.0537
2007-09-06,3000.0,171140.12,0.23,6.83,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55907.0,3189310.19,5.55,0.0,33.22,0.5563,66.78,0.0537
2007-09-07,3000.0,169248.12,0.23,6.86,0.1,0.3,0.0,169248.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55453.0,3128438.6,5.48,0.0,33.56,0.5541,66.44,0.0541
2007-09-10,3000.0,171140.12,0.23,6.94,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55453.0,3163410.98,5.49,0.0,33.31,0.5557,66.69,0.0541
2007-09-11,3000.0,171656.12,0.23,6.65,0.1,0.3,0.0,171656.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55491.0,3175123.22,5.53,0.0,33.56,0.5541,66.44,0.0541
2007-09-12,3000.0,171140.12,0.23,6.78,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55264.0,3152629.16,5.49,0.0,33.78,0.5526,66.22,0.0543
2007-09-13,3000.0,171140.12,0.23,6.41,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54274.0,3096152.92,5.4,0.0,33.78,0.5526,66.22,0.0553
2007-09-14,3000.0,172000.12,0.23,6.4,0.1,0.29,0.0,172000.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54274.0,3111711.47,5.39,0.0,33.9,0.5518,66.1,0.0553
2007-09-17,3000.0,172344.12,0.23,6.25,0.1,0.3,0.0,172344.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54274.0,3117934.9,5.41,0.0,33.43,0.5549,66.57,0.0553
2007-09-18,3000.0,172584.92,0.23,5.93,0.1,0.3,0.0,172584.92,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54274.0,3122291.29,5.41,0.0,33.7,0.5531,66.3,0.0553
2007-09-19,3000.0,171673.32,0.23,5.88,0.1,0.3,0.0,171673.32,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55380.0,3169089.45,5.52,0.0,33.74,0.5529,66.26,0.0542
2007-09-20,3000.0,173565.32,0.23,5.82,0.1,0.3,0.0,173565.32,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55376.0,3203784.38,5.58,0.0,33.69,0.5532,66.31,0.0542
2007-09-21,3000.0,173548.12,0.23,5.81,0.1,0.3,0.0,173548.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55366.0,3202888.39,5.58,0.0,33.87,0.552,66.13,0.0542
2007-09-24,3000.0,173118.12,0.23,5.89,0.1,0.3,0.0,173118.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54352.0,3136438.67,5.47,0.0,33.87,0.552,66.13,0.0552
2007-09-25,3000.0,172000.12,0.23,5.94,0.1,0.3,0.0,172000.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55356.0,3173746.18,5.53,0.0,33.81,0.5524,66.19,0.0542
2007-09-26,3000.0,172000.12,0.23,6.03,0.1,0.3,0.0,172000.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55435.0,3178275.52,5.53,0.0,33.67,0.5533,66.33,0.0541
2007-09-27,3000.0,171707.72,0.23,5.81,0.1,0.3,0.0,171707.72,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55435.0,3172872.45,5.53,0.0,33.67,0.5533,66.33,0.0541
2007-09-28,3000.0,171140.12,0.23,5.82,0.1,0.3,0.0,171140.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55435.0,3162384.14,5.5,0.0,33.63,0.5536,66.37,0.0541
2007-10-01,3000.0,170624.12,0.23,5.7,0.1,0.3,0.0,170624.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55435.0,3152849.32,5.51,0.0,33.56,0.5541,66.44,0.0541
2007-10-02,3000.0,172344.12,0.23,5.66,0.1,0.3,0.0,172344.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55435.0,3184632.07,5.54,0.0,33.49,0.5545,66.51,0.0541
2007-10-03,3000.0,172309.72,0.23,5.61,0.1,0.3,0.0,172309.72,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55530.0,3189452.89,5.56,0.0,33.49,0.5545,66.51,0.054
2007-10-04,3000.0,170108.12,0.23,5.6,0.1,0.3,0.0,170108.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,53510.0,3034161.78,5.32,0.0,33.49,0.5545,66.51,0.0561
2007-10-05,3000.0,171965.72,0.23,5.55,0.1,0.3,0.0,171965.72,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55530.0,3183085.45,5.53,0.0,33.39,0.5552,66.61,0.054
2007-10-08,3000.0,169093.32,0.23,5.43,0.1,0.3,0.0,169093.32,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55530.0,3129917.29,5.47,0.0,33.66,0.5534,66.34,0.054
2007-10-09,3000.0,170280.12,0.23,5.34,0.1,0.3,0.0,170280.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55530.0,3151884.97,5.48,0.0,33.29,0.5559,66.71,0.054
2007-10-10,3000.0,172154.92,0.23,5.12,0.1,0.3,0.0,172154.92,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55601.0,3190661.87,5.52,0.0,33.44,0.5548,66.56,0.054
2007-10-11,3000.0,169592.12,0.23,4.58,0.1,0.3,0.0,169592.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55601.0,3143163.76,5.5,0.0,33.93,0.5516,66.07,0.054
2007-10-12,3000.0,169162.12,0.23,4.3,0.1,0.3,0.0,169162.12,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54577.0,3077453.61,5.37,0.0,33.35,0.5554,66.65,0.055
2007-10-15,3000.0,167545.32,0.23,4.3,0.1,0.3,0.0,167545.32,0.0,3000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54577.0,3048040.22,5.32,0.0,33.34,0.5555,66.66,0.055
2007-10-16,2000.0,111352.88,0.15,2.61,0.07,0.2,0.0,111352.88,0.0,2000.0,0.0,,,,,,,,,,,1000.0,0.0,0.1,0.0,0.0,55723.0,3102458.17,5.41,0.0,,1.0,100.0,0.0359
2007-10-17,2000.0,112361.94,0.15,2.07,0.07,0.2,0.0,112361.94,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54706.0,3073436.25,5.35,0.0,,1.0,100.0,0.0366
2007-10-18,2000.0,112373.41,0.15,1.9,0.07,0.2,0.0,112373.41,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56034.0,3148365.85,5.48,0.0,,1.0,100.0,0.0357
2007-10-19,2000.0,112373.41,0.15,1.85,0.07,0.2,0.0,112373.41,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57372.0,3223543.66,5.61,0.0,,1.0,100.0,0.0349
2007-10-22,2000.0,111352.88,0.15,1.83,0.07,0.2,0.0,111352.88,0.0,2000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56044.0,3120330.31,5.44,0.0,,1.0,100.0,0.0357
2007-10-23,1000.0,56530.71,0.08,0.93,0.03,0.1,0.0,56530.71,0.0,1000.0,0.0,,,,,,,,,,,1000.0,0.0,0.1,0.0,0.0,54706.0,3092568.78,5.38,0.0,,1.0,100.0,0.0183
2007-10-24,1000.0,56473.37,0.08,0.94,0.03,0.1,0.0,56473.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54860.0,3098129.2,5.39,0.0,,1.0,100.0,0.0182
2007-10-25,1000.0,56473.37,0.08,0.96,0.03,0.1,0.0,56473.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54860.0,3098129.2,5.38,0.0,,1.0,100.0,0.0182
2007-10-26,1000.0,57333.37,0.08,0.98,0.03,0.1,0.0,57333.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50360.0,2887308.65,5.02,0.0,,1.0,100.0,0.0199
2007-10-29,1000.0,56788.71,0.08,0.97,0.03,0.1,0.0,56788.71,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50360.0,2859879.22,4.99,0.0,,1.0,100.0,0.0199
2007-10-30,1000.0,56788.71,0.08,1.0,0.03,0.1,0.0,56788.71,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50360.0,2859879.22,4.99,0.0,,1.0,100.0,0.0199
2007-11-01,1000.0,56760.04,0.08,1.05,0.03,0.1,0.0,56760.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50378.0,2859457.25,5.02,0.0,,1.0,100.0,0.0199
2007-11-02,1000.0,56473.37,0.08,1.05,0.03,0.1,0.0,56473.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50378.0,2845015.54,5.0,0.0,,1.0,100.0,0.0199
2007-11-05,1000.0,56020.44,0.08,1.05,0.03,0.1,0.0,56020.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50395.0,2823150.0,4.98,0.0,,1.0,100.0,0.0198
2007-11-06,1000.0,56473.37,0.08,1.08,0.03,0.1,0.0,56473.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50395.0,2845975.59,4.96,0.0,,1.0,100.0,0.0198
2007-11-07,1000.0,56014.71,0.08,1.09,0.03,0.1,0.0,56014.71,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50424.0,2824485.5,4.93,0.0,,1.0,100.0,0.0198
2007-11-08,1000.0,55842.71,0.08,1.11,0.03,0.1,0.0,55842.71,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50424.0,2815812.56,4.91,0.0,,1.0,100.0,0.0198
2007-11-09,1000.0,55504.44,0.08,1.12,0.03,0.1,0.0,55504.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50424.0,2798755.79,4.88,0.0,,1.0,100.0,0.0198
2007-11-12,1000.0,55045.77,0.08,1.13,0.03,0.1,0.0,55045.77,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50424.0,2775627.97,4.85,0.0,,1.0,100.0,0.0198
2007-11-13,1000.0,55040.04,0.08,1.13,0.03,0.1,0.0,55040.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50424.0,2775338.87,4.84,0.0,,1.0,100.0,0.0198
2007-11-14,1000.0,54816.44,0.08,1.1,0.03,0.1,0.0,54816.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50469.0,2766530.8,4.83,0.0,,1.0,100.0,0.0198
2007-11-15,1000.0,54816.44,0.08,1.12,0.03,0.1,0.0,54816.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50469.0,2766530.8,4.83,0.0,,1.0,100.0,0.0198
2007-11-16,1000.0,54816.44,0.08,1.13,0.03,0.1,0.0,54816.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50469.0,2766530.8,4.82,0.0,,1.0,100.0,0.0198
2007-11-19,1000.0,54810.7,0.08,1.17,0.03,0.1,0.0,54810.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50469.0,2766241.44,4.82,0.0,,1.0,100.0,0.0198
2007-11-20,1000.0,54529.77,0.08,1.16,0.03,0.1,0.0,54529.77,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50469.0,2752063.01,4.79,0.0,,1.0,100.0,0.0198
2007-11-21,1000.0,54237.37,0.08,1.17,0.03,0.1,0.0,54237.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50533.0,2740777.05,4.78,0.0,,1.0,100.0,0.0198
2007-11-22,1000.0,53434.7,0.08,1.27,0.03,0.1,0.0,53434.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,50533.0,2700215.87,4.75,0.0,,1.0,100.0,0.0198
2007-11-23,1000.0,52918.7,0.08,1.39,0.03,0.1,0.0,52918.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55033.0,2912274.99,5.08,0.0,,1.0,100.0,0.0182
2007-11-26,1000.0,52236.44,0.08,1.4,0.03,0.1,0.0,52236.44,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2877861.97,5.05,0.0,,1.0,100.0,0.0182
2007-11-27,1000.0,52288.04,0.08,1.49,0.03,0.1,0.0,52288.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2880704.77,5.03,0.0,,1.0,100.0,0.0182
2007-11-28,1000.0,53004.7,0.08,2.05,0.03,0.1,0.0,53004.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2920188.11,5.08,0.0,,1.0,100.0,0.0182
2007-11-29,1000.0,53320.04,0.08,2.46,0.03,0.1,0.0,53320.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2937560.78,5.08,0.0,,1.0,100.0,0.0182
2007-11-30,1000.0,53434.7,0.08,2.56,0.03,0.1,0.0,53434.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2943878.12,5.14,0.0,,1.0,100.0,0.0182
2007-12-03,1000.0,52740.97,0.08,2.6,0.03,0.1,0.0,52740.97,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2905658.24,5.07,0.0,,1.0,100.0,0.0182
2007-12-04,1000.0,52660.7,0.08,2.5,0.03,0.1,0.0,52660.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2901236.11,5.06,0.0,,1.0,100.0,0.0182
2007-12-05,1000.0,52637.77,0.08,2.47,0.03,0.1,0.0,52637.77,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2899972.64,5.07,0.0,,1.0,100.0,0.0182
2007-12-06,1000.0,52804.04,0.08,2.41,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2909132.77,5.07,0.0,,1.0,100.0,0.0182
2007-12-07,1000.0,53492.04,0.08,2.38,0.03,0.1,0.0,53492.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2947036.78,5.1,0.0,,1.0,100.0,0.0182
2007-12-10,1000.0,52689.37,0.08,2.42,0.03,0.1,0.0,52689.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2902815.44,5.08,0.0,,1.0,100.0,0.0182
2007-12-11,1000.0,53314.3,0.08,2.37,0.03,0.1,0.0,53314.3,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2937244.91,5.13,0.0,,1.0,100.0,0.0182
2007-12-12,1000.0,53033.37,0.08,2.3,0.03,0.1,0.0,53033.37,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2921767.44,5.09,0.0,,1.0,100.0,0.0182
2007-12-13,1000.0,53148.04,0.08,2.28,0.03,0.1,0.0,53148.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2928084.78,5.1,0.0,,1.0,100.0,0.0182
2007-12-14,1000.0,52804.04,0.08,2.23,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2909132.77,5.08,0.0,,1.0,100.0,0.0182
2007-12-17,1000.0,52460.04,0.08,2.26,0.03,0.1,0.0,52460.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2890180.77,5.04,0.0,,1.0,100.0,0.0182
2007-12-18,1000.0,52746.7,0.08,2.2,0.03,0.1,0.0,52746.7,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55093.0,2905974.11,5.06,0.0,,1.0,100.0,0.0182
2007-12-19,1000.0,52804.04,0.08,2.21,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,2974926.6,5.19,0.0,,1.0,100.0,0.0177
2007-12-20,1000.0,52804.04,0.08,2.17,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,2974926.6,5.19,0.0,,1.0,100.0,0.0177
2007-12-21,1000.0,52012.84,0.08,2.2,0.03,0.1,0.0,52012.84,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,2930351.16,5.12,0.0,,1.0,100.0,0.0177
2007-12-24,1000.0,52804.04,0.08,2.19,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56335.0,2974715.39,5.13,0.0,,1.0,100.0,0.0178
2007-12-25,1000.0,52804.04,0.08,2.21,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54317.0,2868156.84,5.0,0.0,,1.0,100.0,0.0184
2007-12-26,1000.0,52804.04,0.08,2.21,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,2974926.6,5.18,0.0,,1.0,100.0,0.0177
2007-12-27,1000.0,52804.04,0.08,2.21,0.03,0.1,0.0,52804.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,2974926.6,5.17,0.0,,1.0,100.0,0.0177
2007-12-28,1000.0,53314.3,0.08,2.33,0.03,0.1,0.0,53314.3,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,3003674.54,5.23,0.0,,1.0,100.0,0.0177
2007-12-31,1000.0,53492.04,0.08,2.31,0.03,0.1,0.0,53492.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56339.0,3013687.86,5.26,0.0,,1.0,100.0,0.0177
2008-01-01,1000.0,55183.48,0.08,2.29,0.03,0.1,0.0,55183.48,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56335.0,3108761.47,5.27,0.0,,1.0,100.0,0.0178
2008-01-02,1000.0,55006.04,0.08,2.29,0.03,0.1,0.0,55006.04,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56333.0,3098655.44,5.24,0.0,,1.0,100.0,0.0178
2008-01-03,1000.0,54769.46,0.08,2.29,0.03,0.1,0.0,54769.46,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,54305.0,2974255.43,5.03,0.0,,1.0,100.0,0.0184
2008-01-04,1000.0,54538.79,0.08,2.33,0.03,0.1,0.0,54538.79,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,57309.0,3125563.39,5.29,0.0,,1.0,100.0,0.0174
2008-01-07,1000.0,54178.0,0.08,2.38,0.03,0.1,0.0,54178.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,56077.0,3038139.45,5.15,0.0,,1.0,100.0,0.0178
2008-01-08,1000.0,54000.56,0.08,2.41,0.03,0.1,0.0,54000.56,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55875.0,3017281.1,5.1,0.0,,1.0,100.0,0.0179
2008-01-09,1000.0,52935.92,0.08,2.39,0.03,0.1,0.0,52935.92,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55740.0,2950648.38,5.0,0.0,,1.0,100.0,0.0179
2008-01-10,1000.0,51812.14,0.08,2.37,0.03,0.1,0.0,51812.14,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55680.0,2884900.19,4.88,0.0,,1.0,100.0,0.018
2008-01-11,1000.0,50564.16,0.08,2.43,0.03,0.1,0.0,50564.16,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36245.0,1832697.89,3.12,0.0,,1.0,100.0,0.0276
2008-01-14,1000.0,49398.98,0.08,2.38,0.03,0.1,0.0,49398.98,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55704.0,2751720.55,4.67,0.0,,1.0,100.0,0.018
2008-01-15,1000.0,48322.51,0.08,2.46,0.03,0.1,0.0,48322.51,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55678.0,2690500.9,4.57,0.0,,1.0,100.0,0.018
2008-01-16,1000.0,47612.76,0.08,2.48,0.03,0.1,0.0,47612.76,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55681.0,2651125.98,4.5,0.0,,1.0,100.0,0.018
2008-01-17,1000.0,46163.67,0.08,2.49,0.03,0.1,0.0,46163.67,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55685.0,2570624.19,4.43,0.0,,1.0,100.0,0.018
2008-01-18,1000.0,44951.18,0.08,2.51,0.03,0.1,0.0,44951.18,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55685.0,2503106.2,4.39,0.0,,1.0,100.0,0.018
2008-01-21,1000.0,42005.69,0.08,2.5,0.03,0.1,0.0,42005.69,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55681.0,2338918.85,4.01,0.0,,1.0,100.0,0.018
2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,1000.0,0.0,0.1,0.0,0.0,55687.0,2338512.14,3.95,0.0,,0.0,,0.0
2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55685.0,2328547.47,3.94,0.0,,0.0,,0.0
