,INDO FP Equity_DX_SI_QTY,INDO FP Equity_DX_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INDO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INDO FP Equity_DX_SI_MV,INDO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SUPPLY_SI_QTY,INDO FP Equity_DX_BROKER_SI_QTY,INDO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INDO FP Equity_DX_BROKER_SI_MV_NEW_x,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_x,INDO FP Equity_DX_BROKER_SI_MV_INC_x,INDO FP Equity_DX_BROKER_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_NEW,INDO FP Equity_DX_SUPPLY_SI_MV_DEC,INDO FP Equity_DX_BROKER_SI_QTY_INC,INDO FP Equity_DX_SUPPLY_SI_QTY_DEC,INDO FP Equity_DX_BROKER_SI_MV_NEW_y,INDO FP Equity_DX_BROKER_SI_MV_INC_y,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_y,INDO FP Equity_DX_BROKER_SI_MV_ADD,INDO FP Equity_DX_SUPPLY_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_DEC,INDO FP Equity_DX_SUPPLY_SI_MV,INDO FP Equity_DX_BROKER_SI_MV_DEC,INDO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INDO FP Equity_DX_UTILIZATION_QUANTITY,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INDO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INDO FP Equity_DX_ACTIVE_UTILIZATION_MV,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INDO FP Equity_DX_BROKER_SI_CON_RATIO,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INDO FP Equity_DX_DEMAND_SUPPLY_RATIO,INDO FP Equity_PX_LAST
2011-12-26,8100.0,818262.0,14.51,23.14,0.82,818262.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2011-12-27,8100.0,819234.0,14.51,23.14,0.82,819234.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.14
2011-12-28,8100.0,812916.0,14.97,23.14,0.81,812916.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.36
2011-12-29,8100.0,826362.0,14.7,23.14,0.83,826362.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.02
2011-12-30,8100.0,822069.0,14.69,23.14,0.82,822069.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.49
2012-01-02,8100.0,817371.0,14.69,23.14,0.82,817371.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.91
2012-01-03,8100.0,834867.0,16.96,23.14,0.83,834867.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.07
2012-01-04,8100.0,845883.0,17.08,23.14,0.85,845883.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,104.43
2012-01-05,8100.0,855117.0,17.07,23.14,0.86,855117.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.57
2012-01-06,8100.0,853011.0,17.07,23.14,0.85,853011.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.31
2012-01-09,8100.0,851310.0,19.02,23.14,0.85,851310.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.1
2012-01-10,8100.0,869049.0,18.98,23.14,0.87,869049.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,107.29
2012-01-11,8100.0,871803.0,18.76,23.14,0.87,871803.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,107.63
2012-01-12,8100.0,853578.0,17.5,23.14,0.85,853578.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.38
2012-01-13,8100.0,857790.0,16.82,23.14,0.86,857790.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.9
2012-01-16,8100.0,860949.0,16.82,23.14,0.86,860949.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,106.29
2012-01-17,8100.0,858681.0,16.82,23.14,0.86,858681.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,106.01
2012-01-18,8100.0,879012.0,20.85,23.14,0.88,879012.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,108.52
2012-01-19,8100.0,892944.0,20.89,23.14,0.9,892944.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,110.24
2012-01-20,8100.0,879984.0,20.46,23.14,0.88,879984.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,108.64
2012-01-23,8100.0,888003.0,20.49,23.14,0.89,888003.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,109.63
2012-01-24,8100.0,884682.0,20.61,23.14,0.88,884682.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,109.22
2012-01-25,8100.0,866295.0,14.31,23.14,0.87,866295.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,106.95
2012-01-26,8100.0,863298.0,14.15,23.14,0.86,863298.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,106.58
2012-01-27,8100.0,858600.0,14.12,23.14,0.86,858600.0,0.0,8100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,17.234,106.0
2012-01-30,5300.0,551995.0,9.24,15.14,0.55,551995.0,0.0,5300.0,0.0,,,,,,,,,,,,,,2800.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,11.2766,104.15
2012-01-31,5300.0,554592.0,9.64,15.14,0.55,554592.0,0.0,5300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,11.2766,104.64
2012-02-01,1300.0,136357.0,2.34,3.71,0.14,136357.0,0.0,1300.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,104.89
2012-02-02,1300.0,138307.0,2.27,3.71,0.14,138307.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,106.39
2012-02-03,1300.0,139698.0,2.72,3.71,0.14,139698.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,107.46
2012-02-06,1300.0,137501.0,2.72,3.71,0.14,137501.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,105.77
2012-02-07,1300.0,133523.0,3.3,3.71,0.14,133523.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,102.71
2012-02-08,1300.0,135291.0,3.3,3.71,0.14,135291.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.766,104.07
2012-02-09,1100.0,113069.0,2.86,3.14,0.11,113069.0,0.0,1100.0,0.0,,,,,,,,,,,,,,200.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.3404,102.79
2012-02-10,1100.0,109296.0,2.22,3.14,0.11,109296.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.3404,99.36
2012-02-13,1100.0,111925.0,1.94,3.14,0.11,111925.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.3404,101.75
2012-02-14,1100.0,112310.0,1.62,3.14,0.11,112310.0,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.3404,102.1
2012-02-15,6100.0,630496.0,8.96,17.43,0.63,630496.0,0.0,6100.0,0.0,,,0.52,,,,5000.0,,,0.52,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.36
2012-02-16,6100.0,624640.0,8.81,17.43,0.63,624640.0,0.0,6100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.4
2012-02-17,6100.0,628422.0,8.76,17.43,0.63,628422.0,0.0,6100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.02
2012-02-20,5000.0,516750.0,7.19,14.29,0.52,516750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.35
2012-02-21,3800.0,389538.0,5.45,10.86,0.39,389538.0,0.0,3800.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.51
2012-02-22,3800.0,384674.0,5.28,10.86,0.38,384674.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.23
2012-02-23,3800.0,380494.0,5.43,10.86,0.38,380494.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.13
2012-02-24,3800.0,365750.0,5.56,10.86,0.37,365750.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,96.25
2012-02-27,3800.0,362710.0,5.5,10.86,0.36,362710.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,95.45
2012-02-28,4900.0,474712.0,7.08,14.0,0.48,474712.0,0.0,4900.0,0.0,,,0.11,,,,1100.0,,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,96.88
2012-02-29,4900.0,490098.0,6.9,14.0,0.49,490098.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.02
2012-03-01,4900.0,488089.0,6.81,14.0,0.49,488089.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,99.61
2012-03-02,4900.0,498330.0,6.84,14.0,0.5,498330.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.7
2012-03-05,4900.0,489167.0,6.84,14.0,0.49,489167.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,99.83
2012-03-06,4900.0,485002.0,7.79,14.0,0.49,485002.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,98.98
2012-03-07,4900.0,485786.0,10.11,10.89,0.49,485786.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,99.14
2012-03-08,14900.0,1488957.0,31.14,33.11,1.49,1488957.0,0.0,14900.0,0.0,,,1.01,,,,10000.0,,,1.01,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,99.93
2012-03-09,14900.0,1509221.0,30.48,33.11,1.51,1509221.0,0.0,14900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.29
2012-03-12,14900.0,1495662.0,30.38,33.11,1.5,1495662.0,0.0,14900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.38
2012-03-13,16400.0,1676900.0,33.26,36.44,1.67,1676900.0,0.0,16400.0,0.0,,,0.17,,,,1500.0,,,0.17,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.25
2012-03-14,16400.0,1710356.0,33.65,36.44,1.71,1710356.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,104.29
2012-03-15,16400.0,1694284.0,30.8,36.44,1.69,1694284.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.31
2012-03-16,16400.0,1686576.0,29.79,36.44,1.69,1686576.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.84
2012-03-19,16400.0,1686248.0,28.89,36.44,1.69,1686248.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.82
2012-03-20,16400.0,1655744.0,28.76,36.44,1.65,1655744.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.96
2012-03-21,16400.0,1664764.0,28.14,36.44,1.67,1664764.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.51
2012-03-22,16400.0,1659844.0,27.85,36.44,1.66,1659844.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.21
2012-03-23,16400.0,1663288.0,32.72,36.44,1.66,1663288.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.42
2012-03-26,16400.0,1665912.0,38.09,36.44,1.67,1665912.0,0.0,16400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.58
2012-03-27,19700.0,1997186.0,61.81,43.78,1.99,1997186.0,0.0,19700.0,0.0,,,0.33,,,,3300.0,,,0.33,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.38
2012-03-28,19700.0,2002702.0,58.44,43.78,2.0,2002702.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.66
2012-03-29,19700.0,1997580.0,59.23,43.78,2.0,1997580.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,101.4
2012-03-30,19700.0,2027524.0,59.59,43.78,2.0,2027524.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.92
2012-04-02,19700.0,2077562.0,58.85,43.78,2.0,2077562.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.46
2012-04-03,19700.0,2098444.0,59.44,43.78,1.98,2098444.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,106.52
2012-04-04,19700.0,2050770.0,62.11,43.78,2.01,2050770.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,104.1
2012-04-05,19700.0,2098050.0,64.31,43.78,2.01,2098050.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,106.5
2012-04-06,19700.0,2098050.0,60.62,43.78,2.01,2098050.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2012-04-09,19700.0,2098050.0,60.62,43.78,2.01,2098050.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2012-04-10,19700.0,2044269.0,60.62,43.78,2.01,2044269.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.77
2012-04-11,19700.0,2031661.0,60.97,43.78,2.01,2031661.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.13
2012-04-12,19700.0,2068500.0,46.62,43.78,2.01,2068500.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.0
2012-04-13,19700.0,2049194.0,48.64,43.78,2.01,2049194.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,104.02
2012-04-16,19700.0,2039935.0,49.05,34.56,2.02,2039935.0,0.0,19700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,103.55
2012-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.31
2012-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.96
2012-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7
2012-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.46
2012-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.38
2012-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.93
2012-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.62
2012-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25
2012-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.25
2012-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.14
2012-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.38
2012-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.55
2012-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.18
2012-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.46
2012-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.28
2012-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98
2012-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3
2012-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.69
2012-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.95
2012-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.34
2012-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.78
2012-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.56
2012-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.37
2012-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.27
2012-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.48
2012-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.26
2012-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.58
2012-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.95
2012-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.15
2012-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73
2012-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67
2012-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.41
2012-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75
2012-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18
2012-06-05,9000.0,838980.0,5.89,13.43,0.82,838980.0,0.0,9000.0,0.0,,,,9000.0,,,,,,,,0.82,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,93.22
2012-06-06,9000.0,880650.0,5.68,13.43,0.84,880650.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.85
2012-06-07,9000.0,884700.0,5.69,13.43,0.84,884700.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,98.3
2012-06-08,5200.0,506324.0,3.28,7.76,0.51,506324.0,0.0,5200.0,0.0,,,,,,,,,,,,,,3800.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.37
2012-06-11,5200.0,504296.0,3.28,7.76,0.51,504296.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,96.98
2012-06-12,5200.0,508144.0,3.28,7.76,0.51,508144.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.72
2012-06-13,5200.0,507312.0,3.2,7.76,0.51,507312.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.56
2012-06-14,5200.0,497848.0,3.01,7.76,0.51,497848.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,95.74
2012-06-15,5200.0,494780.0,3.0,7.76,0.5,494780.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,95.15
2012-06-18,3241.0,314150.13,1.87,4.84,0.31,314150.13,0.0,3241.0,0.0,,,,,,,,,,,,,,1959.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,96.93
2012-06-19,3241.0,316289.19,1.87,4.84,0.31,316289.19,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.59
2012-06-20,3241.0,318817.17,1.79,4.84,0.32,318817.17,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,98.37
2012-06-21,3241.0,315965.09,1.82,4.84,0.32,315965.09,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.49
2012-06-22,3241.0,317488.36,1.98,4.84,0.32,317488.36,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.96
2012-06-25,3241.0,314668.69,1.85,4.84,0.32,314668.69,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,97.09
2012-06-26,3241.0,319432.96,1.85,4.84,0.31,319432.96,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,98.56
2012-06-27,3241.0,325752.91,1.78,4.84,0.32,325752.91,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.51
2012-06-28,3241.0,320275.62,1.86,4.84,0.33,320275.62,0.0,3241.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,98.82
2012-06-29,1278.0,129001.32,0.9,1.91,0.13,129001.32,0.0,1278.0,0.0,,,,,,,,,,,,,,1963.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,100.94
2012-07-02,1278.0,130509.36,0.87,1.91,0.13,130509.36,0.0,1278.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,102.12
2012-07-03,1278.0,134598.96,0.91,1.91,0.13,134598.96,0.0,1278.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,105.32
2012-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.05
2012-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.02
2012-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.64
2012-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.47
2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.93
2012-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.31
