,ALESA FP Equity_DX_SI_QTY,ALESA FP Equity_DX_SHORT_INTEREST_VALUE,ALESA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALESA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALESA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALESA FP Equity_DX_SI_MV,ALESA FP Equity_DX_DSS,ALESA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALESA FP Equity_DX_SUPPLY_SI_QTY,ALESA FP Equity_DX_BROKER_SI_QTY,ALESA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALESA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALESA FP Equity_DX_BROKER_SI_MV_INC_x,ALESA FP Equity_DX_BROKER_SI_QTY_ADD,ALESA FP Equity_DX_SUPPLY_SI_MV_DEC,ALESA FP Equity_DX_BROKER_SI_QTY_INC,ALESA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALESA FP Equity_DX_BROKER_SI_MV_INC_y,ALESA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALESA FP Equity_DX_BROKER_SI_MV_ADD,ALESA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALESA FP Equity_DX_BROKER_SI_QTY_DEC,ALESA FP Equity_DX_SUPPLY_SI_MV,ALESA FP Equity_DX_BROKER_SI_MV_DEC,ALESA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALESA FP Equity_DX_UTILIZATION_QUANTITY,ALESA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALESA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALESA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALESA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALESA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALESA FP Equity_DX_BROKER_SI_CON_RATIO,ALESA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALESA FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,860.0,0.0,0.0,,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,872.0,0.0,0.0,,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,872.0,0.0,0.0,,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,870.0,0.0,0.0,,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,872.0,0.0,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,872.0,0.0,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,856.0,0.0,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,860.0,0.0,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,848.0,0.0,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,910.0,0.0,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,932.0,0.0,0.0,,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,928.0,0.0,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,916.0,0.0,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.0,0.0,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,934.0,0.0,0.0,,0.0,,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,928.0,0.0,0.0,,0.0,,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,940.0,0.0,0.0,,0.0,,0.0
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,926.0,0.0,0.0,,0.0,,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,938.0,0.0,0.0,,0.0,,0.0
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.0,0.0,0.0,,0.0,,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.0,0.0,0.0,,0.0,,0.0
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.0,0.0,0.0,,0.0,,0.0
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,936.0,0.0,0.0,,0.0,,0.0
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,948.0,0.0,0.0,,0.0,,0.0
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,932.0,0.0,0.0,,0.0,,0.0
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.0,0.0,0.0,,0.0,,0.0
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,936.0,0.0,0.0,,0.0,,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,930.0,0.0,0.0,,0.0,,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.0,0.0,0.0,,0.0,,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,942.0,0.0,0.0,,0.0,,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.0,0.0,0.0,,0.0,,0.0
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,944.0,0.0,0.0,,0.0,,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,936.0,0.0,0.0,,0.0,,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,924.0,0.0,0.0,,0.0,,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,944.0,0.0,0.0,,0.0,,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,922.0,0.0,0.0,,0.0,,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,912.0,0.0,0.0,,0.0,,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,898.0,0.0,0.0,,0.0,,0.0
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,892.0,0.0,0.0,,0.0,,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,860.0,0.0,0.0,,0.0,,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,884.0,0.0,0.0,,0.0,,0.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,884.0,0.0,0.0,,0.0,,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,896.0,0.0,0.0,,0.0,,0.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,886.0,0.0,0.0,,0.0,,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,862.0,0.0,0.0,,0.0,,0.0
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,888.0,0.0,0.0,,0.0,,0.0
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,888.0,0.0,0.0,,0.0,,0.0
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,862.0,0.0,0.0,,0.0,,0.0
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,852.0,0.0,0.0,,0.0,,0.0
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,858.0,0.0,0.0,,0.0,,0.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,874.0,0.0,0.0,,0.0,,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,860.0,0.0,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,818.0,0.0,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,850.0,0.0,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,900.0,0.0,0.0,,0.0,,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,896.0,0.0,0.0,,0.0,,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,870.0,0.0,0.0,,0.0,,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,860.0,0.0,0.0,,0.0,,0.0
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,840.0,0.0,0.0,,0.0,,0.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,850.0,0.0,0.0,,0.0,,0.0
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,854.0,0.0,0.0,,0.0,,0.0
2022-10-06,900.0,7722.0,0.02,0.37,0.02,0.01,0.0,0.0,900.0,0.0,7722.0,,,,,,,,,,900.0,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.9
2022-10-07,1800.0,15804.0,0.04,0.75,0.03,0.02,0.0,7902.0,900.0,900.0,7902.0,,,900.0,,,,,,0.01,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-10,1800.0,15660.0,0.04,0.76,0.03,0.02,0.0,7830.0,900.0,900.0,7830.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-11,1800.0,15120.0,0.04,0.78,0.03,0.02,0.0,7560.0,900.0,900.0,7560.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-12,1800.0,15120.0,0.04,0.77,0.03,0.02,0.0,7560.0,900.0,900.0,7560.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-13,1800.0,14868.0,0.04,0.79,0.03,0.02,0.0,7434.0,900.0,900.0,7434.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-14,1800.0,15228.0,0.04,0.79,0.03,0.02,0.0,7614.0,900.0,900.0,7614.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-17,1800.0,15300.0,0.04,0.81,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-18,1800.0,15300.0,0.04,0.84,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-19,1800.0,15228.0,0.04,0.88,0.03,0.02,0.0,7614.0,900.0,900.0,7614.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-20,1800.0,14940.0,0.04,0.89,0.03,0.02,0.0,7470.0,900.0,900.0,7470.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-21,1800.0,15444.0,0.04,0.89,0.03,0.02,0.0,7722.0,900.0,900.0,7722.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-24,1800.0,15588.0,0.04,0.9,0.03,0.02,0.0,7794.0,900.0,900.0,7794.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-25,1800.0,15732.0,0.04,1.56,0.03,0.02,0.0,7866.0,900.0,900.0,7866.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-26,1800.0,15444.0,0.04,1.56,0.03,0.02,0.0,7722.0,900.0,900.0,7722.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-27,1800.0,15120.0,0.03,1.6,0.03,0.02,0.0,7560.0,900.0,900.0,7560.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-28,1800.0,15300.0,0.03,1.58,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-10-31,1800.0,15012.0,0.03,1.57,0.03,0.02,0.0,7506.0,900.0,900.0,7506.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-01,1800.0,15012.0,0.03,1.55,0.03,0.02,0.0,7506.0,900.0,900.0,7506.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-02,1800.0,14976.0,0.03,1.55,0.03,0.02,0.0,7488.0,900.0,900.0,7488.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-03,1800.0,15084.0,0.03,1.53,0.03,0.02,0.0,7542.0,900.0,900.0,7542.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-04,1800.0,14868.0,0.03,1.89,0.03,0.02,0.0,7434.0,900.0,900.0,7434.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-07,1800.0,14940.0,0.03,2.07,0.03,0.02,0.0,7470.0,900.0,900.0,7470.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-08,1800.0,14868.0,0.03,2.18,0.03,0.02,0.0,7434.0,900.0,900.0,7434.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-09,1800.0,14868.0,0.03,2.48,0.03,0.02,0.0,7434.0,900.0,900.0,7434.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-10,1800.0,15120.0,0.03,2.65,0.03,0.02,0.0,7560.0,900.0,900.0,7560.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-11,1800.0,15084.0,0.03,2.67,0.03,0.02,0.0,7542.0,900.0,900.0,7542.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-14,1800.0,15732.0,0.03,2.72,0.03,0.02,0.0,7866.0,900.0,900.0,7866.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-15,1800.0,15660.0,0.03,2.04,0.03,0.02,0.0,7830.0,900.0,900.0,7830.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-16,1800.0,15300.0,0.03,1.9,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-17,1800.0,15156.0,0.03,1.76,0.03,0.02,0.0,7578.0,900.0,900.0,7578.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-18,1800.0,15300.0,0.03,1.66,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-21,1800.0,15012.0,0.03,1.68,0.03,0.02,0.0,7506.0,900.0,900.0,7506.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-22,1800.0,15012.0,0.03,1.48,0.03,0.02,0.0,7506.0,900.0,900.0,7506.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-23,1800.0,15300.0,0.03,1.49,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-24,1800.0,15660.0,0.03,1.46,0.03,0.02,0.0,7830.0,900.0,900.0,7830.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-25,1800.0,15444.0,0.03,1.42,0.03,0.02,0.0,7722.0,900.0,900.0,7722.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-28,1800.0,15156.0,0.03,1.39,0.03,0.02,0.0,7578.0,900.0,900.0,7578.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-29,1800.0,15084.0,0.03,1.33,0.03,0.02,0.0,7542.0,900.0,900.0,7542.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-11-30,1800.0,15120.0,0.03,1.27,0.03,0.02,0.0,7560.0,900.0,900.0,7560.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-01,1800.0,15048.0,0.03,1.28,0.03,0.02,0.0,7524.0,900.0,900.0,7524.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-02,1800.0,15048.0,0.03,1.29,0.03,0.02,0.0,7524.0,900.0,900.0,7524.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-05,1800.0,14940.0,0.03,1.29,0.03,0.02,0.0,7470.0,900.0,900.0,7470.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-06,1800.0,15300.0,0.03,1.27,0.03,0.02,0.0,7650.0,900.0,900.0,7650.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-07,1800.0,15336.0,0.03,1.25,0.03,0.02,0.0,7668.0,900.0,900.0,7668.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-08,1800.0,14796.0,0.03,1.25,0.03,0.02,0.0,7398.0,900.0,900.0,7398.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-09,1800.0,14688.0,0.03,1.19,0.03,0.02,0.0,7344.0,900.0,900.0,7344.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-12,1800.0,14796.0,0.03,1.15,0.03,0.02,0.0,7398.0,900.0,900.0,7398.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-13,1800.0,14328.0,0.03,1.16,0.03,0.02,0.0,7164.0,900.0,900.0,7164.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-14,1800.0,14616.0,0.03,1.06,0.03,0.01,0.0,7308.0,900.0,900.0,7308.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-15,1800.0,14364.0,0.03,1.07,0.03,0.02,0.0,7182.0,900.0,900.0,7182.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-16,1800.0,14040.0,0.03,1.07,0.03,0.01,0.0,7020.0,900.0,900.0,7020.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-19,1800.0,14040.0,0.03,1.04,0.03,0.01,0.0,7020.0,900.0,900.0,7020.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-20,1800.0,14076.0,0.03,1.02,0.03,0.01,0.0,7038.0,900.0,900.0,7038.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-21,1800.0,14256.0,0.03,1.01,0.03,0.01,0.0,7128.0,900.0,900.0,7128.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-22,1800.0,14292.0,0.03,0.99,0.03,0.01,0.0,7146.0,900.0,900.0,7146.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-23,1800.0,14004.0,0.03,0.99,0.03,0.01,0.0,7002.0,900.0,900.0,7002.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-26,1800.0,14004.0,0.03,1.0,0.03,0.01,0.0,7002.0,900.0,900.0,7002.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-27,1800.0,14076.0,0.03,1.0,0.03,0.01,0.0,7038.0,900.0,900.0,7038.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
2022-12-28,1800.0,14004.0,0.03,1.08,0.03,0.01,0.0,7002.0,900.0,900.0,7002.0,,,,,,,,,,,,0.01,,100.0,90.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8
