,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-08-30,448.0,2723.84,0.02,0.06,0.02,0.0,0.0,2723.84,448.0,448.0,2723.84,,,,,,,,,,,,0.0,,,100.0,87.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8733
2021-08-31,448.0,2750.72,0.02,0.06,0.02,0.0,0.0,2750.72,448.0,448.0,2750.72,,,,,,,,,,,,0.0,,,100.0,87.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8733
2021-09-01,448.0,2688.0,0.02,0.06,0.02,0.0,0.0,2298.0,448.0,383.0,2688.0,,,,,,,,,,,65.0,0.0,0.0,,100.0,87.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8733
2021-09-02,383.0,2340.13,0.02,0.05,0.02,0.0,0.0,2340.13,383.0,383.0,2340.13,,,,0.0,,65.0,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-03,383.0,2351.62,0.02,0.05,0.02,0.0,0.0,2351.62,383.0,383.0,2351.62,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-06,383.0,2393.75,0.02,0.06,0.02,0.0,0.0,2393.75,383.0,383.0,2393.75,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-07,383.0,2363.11,0.02,0.07,0.02,0.0,0.0,2363.11,383.0,383.0,2363.11,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-08,383.0,2343.96,0.02,0.08,0.02,0.0,0.0,2343.96,383.0,383.0,2343.96,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-09,383.0,2332.47,0.02,0.09,0.02,0.0,0.0,2332.47,383.0,383.0,2332.47,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-10,383.0,2309.49,0.02,0.1,0.02,0.0,0.0,2309.49,383.0,383.0,2309.49,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-13,383.0,2290.34,0.02,0.1,0.02,0.0,0.0,2290.34,383.0,383.0,2290.34,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-14,383.0,2290.34,0.02,0.1,0.02,0.0,0.0,2290.34,383.0,383.0,2290.34,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-15,383.0,2282.68,0.02,0.1,0.02,0.0,0.0,2282.68,383.0,383.0,2282.68,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-16,383.0,2301.83,0.02,0.1,0.02,0.0,0.0,2301.83,383.0,383.0,2301.83,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-17,383.0,2294.17,0.02,0.1,0.02,0.0,0.0,2294.17,383.0,383.0,2294.17,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-20,383.0,2248.21,0.02,0.1,0.02,0.0,0.0,2248.21,383.0,383.0,2248.21,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-21,383.0,2290.34,0.02,0.1,0.02,0.0,0.0,2290.34,383.0,383.0,2290.34,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-22,383.0,2370.77,0.02,0.09,0.02,0.0,0.0,2370.77,383.0,383.0,2370.77,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-23,383.0,2489.5,0.02,0.09,0.02,0.0,0.0,2489.5,383.0,383.0,2489.5,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-24,383.0,2451.2,0.02,0.08,0.02,0.0,0.0,2451.2,383.0,383.0,2451.2,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-27,383.0,2343.96,0.02,0.07,0.02,0.0,0.0,2343.96,383.0,383.0,2343.96,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-28,383.0,2194.59,0.02,0.06,0.02,0.0,0.0,2194.59,383.0,383.0,2194.59,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-29,383.0,2194.59,0.02,0.05,0.02,0.0,0.0,2194.59,383.0,383.0,2194.59,,,,,,,,,,,,0.0,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-09-30,383.0,2240.55,0.02,0.05,0.02,0.0,0.0,0.0,383.0,0.0,2240.55,,,,,,,,,,,383.0,0.0,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3654.72,,0.0,0.0,,0.0,,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3654.72,,0.0,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3408.48,,0.0,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3408.48,,0.0,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3317.76,,0.0,0.0,,0.0,,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3188.16,,0.0,0.0,,0.0,,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,3097.44,,0.0,0.0,,0.0,,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,2553.12,,0.0,0.0,,0.0,,0.0
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,2430.0,,0.0,0.0,,0.0,,0.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,2462.4,,0.0,0.0,,0.0,,0.0
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1296.0,2507.76,,0.0,0.0,,0.0,,0.0
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2701.26,,0.0,0.0,,0.0,,0.0
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2624.48,,0.0,0.0,,0.0,,0.0
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2631.46,,0.0,0.0,,0.0,,0.0
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2484.88,,0.0,0.0,,0.0,,0.0
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2345.28,,0.0,0.0,,0.0,,0.0
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2359.24,,0.0,0.0,,0.0,,0.0
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2401.12,,0.0,0.0,,0.0,,0.0
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3950.68,,0.0,0.0,,0.0,,0.0
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4271.76,,0.0,0.0,,0.0,,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3908.8,,0.0,0.0,,0.0,,0.0
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4188.0,,0.0,0.0,,0.0,,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4299.68,,0.0,0.0,,0.0,,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4201.96,,0.0,0.0,,0.0,,0.0
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4048.4,,0.0,0.0,,0.0,,0.0
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4132.16,,0.0,0.0,,0.0,,0.0
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4313.64,,0.0,0.0,,0.0,,0.0
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,4327.6,,0.0,0.0,,0.0,,0.0
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3420.2,,0.0,0.0,,0.0,,0.0
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3127.04,,0.0,0.0,,0.0,,0.0
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3001.4,,0.0,0.0,,0.0,,0.0
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2917.64,,0.0,0.0,,0.0,,0.0
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3071.2,,0.0,0.0,,0.0,,0.0
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3043.28,,0.0,0.0,,0.0,,0.0
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3043.28,,0.0,0.0,,0.0,,0.0
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,3043.28,,0.0,0.0,,0.0,,0.0
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2833.88,,0.0,0.0,,0.0,,0.0
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2729.18,,0.0,0.0,,0.0,,0.0
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2722.2,,0.0,0.0,,0.0,,0.0
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2708.24,,0.0,0.0,,0.0,,0.0
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1396.0,2408.1,,0.0,0.0,,0.0,,0.0
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2521.68,,0.0,0.0,,0.0,,0.0
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2569.56,,0.0,0.0,,0.0,,0.0
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2561.58,,0.0,0.0,,0.0,,0.0
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2553.6,,0.0,0.0,,0.0,,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2553.6,,0.0,0.0,,0.0,,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2585.52,,0.0,0.0,,0.0,,0.0
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2521.68,,0.0,0.0,,0.0,,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2314.2,,0.0,0.0,,0.0,,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,2346.12,,0.0,0.0,,0.0,,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,3096.24,,0.0,0.0,,0.0,,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1596.0,3048.36,,0.0,0.0,,0.0,,0.0
2023-01-04,3000.0,5565.0,0.14,0.53,0.12,0.01,0.0,3710.0,1000.0,2000.0,1855.0,,,2000.0,,,,,,0.01,1000.0,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,32.65,0.5602,67.35,1.1556
2023-01-05,3000.0,5565.0,0.14,0.54,0.12,0.01,0.0,3710.0,1000.0,2000.0,1855.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.39,0.5185,59.61,1.1556
2023-01-06,3000.0,5310.0,0.14,0.56,0.12,0.01,0.0,3540.0,1000.0,2000.0,1770.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.39,0.5185,59.61,1.1556
2023-01-09,3000.0,5400.0,0.14,0.56,0.12,0.01,0.0,3600.0,1000.0,2000.0,1800.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.74,0.5171,59.26,1.1556
2023-01-10,3000.0,5370.0,0.14,0.57,0.12,0.01,0.0,3580.0,1000.0,2000.0,1790.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,1.1556
2023-01-11,3000.0,5370.0,0.14,0.59,0.12,0.01,0.0,3580.0,1000.0,2000.0,1790.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.66,0.5175,59.34,1.1556
2023-01-12,3000.0,5280.0,0.14,0.61,0.12,0.01,0.0,3520.0,1000.0,2000.0,1760.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.66,0.5175,59.34,1.1556
2023-01-13,3000.0,5205.0,0.14,0.64,0.12,0.01,0.0,3470.0,1000.0,2000.0,1735.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.78,0.517,59.22,1.1556
2023-01-16,3000.0,5250.0,0.14,0.68,0.12,0.01,0.0,3500.0,1000.0,2000.0,1750.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.89,0.5166,59.11,1.1556
2023-01-17,3000.0,5295.0,0.14,0.78,0.12,0.01,0.0,3530.0,1000.0,2000.0,1765.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.82,0.5168,59.18,1.1556
2023-01-18,3000.0,5295.0,0.14,0.8,0.12,0.01,0.0,3530.0,1000.0,2000.0,1765.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,1.1556
2023-01-19,3000.0,5430.0,0.14,0.82,0.12,0.01,0.0,3620.0,1000.0,2000.0,1810.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,1.1556
2023-01-20,3000.0,5430.0,0.14,0.88,0.12,0.01,0.0,3620.0,1000.0,2000.0,1810.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.57,0.5178,59.43,1.1556
2023-01-23,3000.0,5400.0,0.14,0.9,0.12,0.01,0.0,3600.0,1000.0,2000.0,1800.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.57,0.5178,59.43,1.1556
2023-01-24,3000.0,5340.0,0.14,0.91,0.12,0.01,0.0,3560.0,1000.0,2000.0,1780.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,1.1556
2023-01-25,3000.0,5355.0,0.14,0.94,0.12,0.01,0.0,3570.0,1000.0,2000.0,1785.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,1.1556
2023-01-26,3000.0,5370.0,0.14,1.01,0.12,0.01,0.0,3580.0,1000.0,2000.0,1790.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.68,0.5174,59.32,1.1556
2023-01-27,3000.0,5340.0,0.14,1.08,0.12,0.01,0.0,3560.0,1000.0,2000.0,1780.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.66,0.5175,59.34,1.1556
2023-01-30,3000.0,5340.0,0.14,1.08,0.12,0.01,0.0,3560.0,1000.0,2000.0,1780.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,1.1556
2023-01-31,3000.0,5130.0,0.14,1.09,0.12,0.01,0.0,3420.0,1000.0,2000.0,1710.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,1.1556
2023-02-01,3000.0,5340.0,0.14,1.16,0.12,0.01,0.0,3560.0,1000.0,2000.0,1780.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.99,0.5162,59.01,1.1556
2023-02-02,3000.0,5400.0,0.14,1.24,0.12,0.01,0.0,3600.0,1000.0,2000.0,1800.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,1.1556
2023-02-03,3000.0,5340.0,0.14,1.41,0.12,0.01,0.0,3560.0,1000.0,2000.0,1780.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,1.1556
2023-02-06,3000.0,5400.0,0.14,1.41,0.12,0.01,0.0,3600.0,1000.0,2000.0,1800.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.7,0.5173,59.3,1.1556
2023-02-07,3000.0,5400.0,0.14,1.43,0.12,0.01,0.0,3600.0,1000.0,2000.0,1800.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,1.1556
2023-02-08,3000.0,5355.0,0.14,1.45,0.12,0.01,0.0,3570.0,1000.0,2000.0,1785.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.62,0.5176,59.38,1.1556
2023-02-09,3000.0,5370.0,0.14,1.39,0.12,0.01,0.0,3580.0,1000.0,2000.0,1790.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.68,0.5174,59.32,1.1556
2023-02-10,3000.0,5295.0,0.14,1.52,0.12,0.01,0.0,3530.0,1000.0,2000.0,1765.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.66,0.5175,59.34,1.1556
2023-02-13,3000.0,5310.0,0.14,1.54,0.12,0.01,0.0,3540.0,1000.0,2000.0,1770.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,1.1556
2023-02-14,3000.0,5295.0,0.14,1.99,0.12,0.01,0.0,3530.0,1000.0,2000.0,1765.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.74,0.5171,59.26,1.1556
2023-02-15,3000.0,5205.0,0.14,2.17,0.12,0.01,0.0,3470.0,1000.0,2000.0,1735.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,1.1556
2023-02-16,3000.0,5175.0,0.14,2.15,0.12,0.01,0.0,3450.0,1000.0,2000.0,1725.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.89,0.5166,59.11,1.1556
2023-02-17,3000.0,4680.0,0.14,2.17,0.12,0.01,0.0,3120.0,1000.0,2000.0,1560.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,40.93,0.5165,59.07,1.1556
2023-02-20,3000.0,4800.0,0.14,1.99,0.12,0.01,0.0,3200.0,1000.0,2000.0,1600.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,44.68,0.5057,55.32,1.1556
2023-02-21,3000.0,4770.0,0.14,1.94,0.12,0.01,0.0,3180.0,1000.0,2000.0,1590.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,45.3,0.5044,54.7,1.1556
2023-02-22,3000.0,4620.0,0.14,1.93,0.12,0.01,0.0,3080.0,1000.0,2000.0,1540.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,45.15,0.5047,54.85,1.1556
2023-02-23,3000.0,4530.0,0.14,1.93,0.12,0.01,0.0,3020.0,1000.0,2000.0,1510.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,44.36,0.5064,55.64,1.1556
2023-02-24,3000.0,4500.0,0.14,1.69,0.12,0.01,0.0,3000.0,1000.0,2000.0,1500.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,43.87,0.5075,56.13,1.1556
2023-02-27,3000.0,4380.0,0.14,1.68,0.12,0.01,0.0,2920.0,1000.0,2000.0,1460.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,43.71,0.5079,56.29,1.1556
2023-02-28,3000.0,4350.0,0.14,1.67,0.12,0.01,0.0,2900.0,1000.0,2000.0,1450.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,43.05,0.5097,56.95,1.1556
2023-03-01,3000.0,4275.0,0.14,1.64,0.12,0.01,0.0,2850.0,1000.0,2000.0,1425.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,42.88,0.5101,57.12,1.1556
2023-03-02,3000.0,4305.0,0.14,1.7,0.12,0.01,0.0,2870.0,1000.0,2000.0,1435.0,,,,,,,,,,,,0.0,,,100.0,38.52,0.0,0.0,,0.0,100.0,42.45,0.5114,57.55,1.1556
