,ALBI FP Equity_DX_SI_QTY,ALBI FP Equity_DX_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBI FP Equity_DX_SI_MV,ALBI FP Equity_DX_DSS,ALBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY,ALBI FP Equity_DX_BROKER_SI_QTY,ALBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBI FP Equity_DX_BROKER_SI_MV_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBI FP Equity_DX_BROKER_SI_MV_INC_x,ALBI FP Equity_DX_SUPPLY_SI_MV_NEW,ALBI FP Equity_DX_BROKER_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_NEW,ALBI FP Equity_DX_SUPPLY_SI_MV_DEC,ALBI FP Equity_DX_BROKER_SI_QTY_INC,ALBI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBI FP Equity_DX_BROKER_SI_MV_NEW_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBI FP Equity_DX_BROKER_SI_MV_INC_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBI FP Equity_DX_BROKER_SI_MV_ADD,ALBI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV,ALBI FP Equity_DX_BROKER_SI_MV_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV_RMV,ALBI FP Equity_DX_BROKER_SI_MV_RMV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBI FP Equity_DX_UTILIZATION_QUANTITY,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBI FP Equity_DX_BROKER_SI_CON_RATIO,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBI FP Equity_PX_LAST
2011-01-20,1000.0,39270.0,0.1,2.79,0.05,0.04,0.0,0.0,1000.0,0.0,39270.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1060250.73,,1.08,3.57,,0.0,,0.0324,39.27
2011-01-21,1000.0,39560.0,0.1,2.54,0.05,0.04,0.0,0.0,1000.0,0.0,39560.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1068080.44,,1.06,3.57,,0.0,,0.0324,39.56
2011-01-24,1000.0,39530.0,0.1,2.53,0.05,0.04,0.0,0.0,1000.0,0.0,39530.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1067270.47,,1.07,3.57,,0.0,,0.0324,39.53
2011-01-25,1000.0,39420.0,0.1,2.52,0.05,0.04,0.0,0.0,1000.0,0.0,39420.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1064300.58,,1.07,3.57,,0.0,,0.0324,39.42
2011-01-26,1000.0,39650.0,0.1,2.55,0.05,0.04,0.0,0.0,1000.0,0.0,39650.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1070510.35,,1.06,3.57,,0.0,,0.0324,39.65
2011-01-27,1000.0,39890.0,0.1,2.61,0.05,0.04,0.0,0.0,1000.0,0.0,39890.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1076990.11,,1.07,3.57,,0.0,,0.0324,39.89
2011-01-28,1000.0,39940.0,0.1,2.74,0.05,0.04,0.0,0.0,1000.0,0.0,39940.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1078340.06,,1.08,3.57,,0.0,,0.0324,39.94
2011-01-31,1000.0,40500.0,0.1,2.92,0.05,0.04,0.0,0.0,1000.0,0.0,40500.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1093459.5,,1.08,3.57,,0.0,,0.0324,40.5
2011-02-01,1000.0,40900.0,0.1,2.87,0.05,0.04,0.0,0.0,1000.0,0.0,40900.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1104259.1,,1.09,3.57,,0.0,,0.0324,40.9
2011-02-02,1000.0,40810.0,0.1,2.68,0.05,0.04,0.0,0.0,1000.0,0.0,40810.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1101829.19,,1.1,3.57,,0.0,,0.0324,40.81
2011-02-03,1000.0,40700.0,0.1,2.66,0.05,0.04,0.0,0.0,1000.0,0.0,40700.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1098859.3,,1.1,3.57,,0.0,,0.0324,40.7
2011-02-04,1000.0,41600.0,0.1,2.65,0.05,0.04,0.0,0.0,1000.0,0.0,41600.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1123158.4,,1.1,3.57,,0.0,,0.0324,41.6
2011-02-07,1000.0,43000.0,0.1,2.21,0.05,0.04,0.0,0.0,1000.0,0.0,43000.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1160957.0,,1.12,3.57,,0.0,,0.0324,43.0
2011-02-08,1000.0,43440.0,0.1,1.56,0.05,0.04,0.0,0.0,1000.0,0.0,43440.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1172836.56,,1.16,3.57,,0.0,,0.0324,43.44
2011-02-09,1000.0,43200.0,0.1,1.59,0.05,0.04,0.0,0.0,1000.0,0.0,43200.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1166356.8,,1.17,3.57,,0.0,,0.0324,43.2
2011-02-10,1000.0,43390.0,0.1,1.53,0.05,0.04,0.0,0.0,1000.0,0.0,43390.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1171486.61,,1.17,3.57,,0.0,,0.0324,43.39
2011-02-11,1000.0,43200.0,0.1,1.53,0.05,0.04,0.0,0.0,1000.0,0.0,43200.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1166356.8,,1.17,3.57,,0.0,,0.0324,43.2
2011-02-14,1000.0,43000.0,0.1,1.48,0.05,0.04,0.0,0.0,1000.0,0.0,43000.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1160957.0,,1.17,3.57,,0.0,,0.0324,43.0
2011-02-15,1000.0,43000.0,0.1,0.98,0.05,0.04,0.0,0.0,1000.0,0.0,43000.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1160957.0,,1.16,3.57,,0.0,,0.0324,43.0
2011-02-16,1000.0,42980.0,0.1,0.99,0.05,0.04,0.0,0.0,1000.0,0.0,42980.0,,,,,,,,,,,,,,,,,,0.04,,,,3.57,3.24,26999.0,1160417.02,,1.16,3.57,,0.0,,0.0324,42.98
2011-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.04,,1000.0,,,,,,,,0.0,,,,0.0,0.0,30845.0,1326026.55,,1.33,0.0,,0.0,,0.0,42.99
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1325718.1,,1.33,0.0,,0.0,,0.0,42.98
2011-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1312763.2,,1.33,0.0,,0.0,,0.0,42.56
2011-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1295490.0,,1.31,0.0,,0.0,,0.0,42.0
2011-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1284077.35,,1.29,0.0,,0.0,,0.0,41.63
2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1275440.75,,1.28,0.0,,0.0,,0.0,41.35
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1315230.8,,1.28,0.0,,0.0,,0.0,42.64
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1280067.5,,1.31,0.0,,0.0,,0.0,41.5
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1251690.1,,1.28,0.0,,0.0,,0.0,40.58
2011-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1242745.05,,1.25,0.0,,0.0,,0.0,40.29
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1242745.05,,1.24,0.0,,0.0,,0.0,40.29
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1279759.05,,1.24,0.0,,0.0,,0.0,41.49
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1286236.5,,1.28,0.0,,0.0,,0.0,41.7
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1280067.5,,1.29,0.0,,0.0,,0.0,41.5
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1268346.4,,1.28,0.0,,0.0,,0.0,41.12
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1280067.5,,1.27,0.0,,0.0,,0.0,41.5
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1264336.55,,1.28,0.0,,0.0,,0.0,40.99
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1238426.75,,1.26,0.0,,0.0,,0.0,40.15
2011-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1172726.9,,1.24,0.0,,0.0,,0.0,38.02
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1172726.9,,1.17,0.0,,0.0,,0.0,38.02
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1224546.5,,1.17,0.0,,0.0,,0.0,39.7
2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1173652.25,,1.22,0.0,,0.0,,0.0,38.05
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1178279.0,,1.17,0.0,,0.0,,0.0,38.2
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1187532.5,,1.18,0.0,,0.0,,0.0,38.5
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1208815.55,,1.19,0.0,,0.0,,0.0,39.19
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1215293.0,,1.21,0.0,,0.0,,0.0,39.4
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1215293.0,,1.22,0.0,,0.0,,0.0,39.4
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30845.0,1253849.25,,1.22,0.0,,0.0,,0.0,40.65
2011-03-29,100.0,4100.0,0.01,0.17,0.01,0.0,0.0,0.0,100.0,0.0,4100.0,,,,,,,,,,,,,,,,100.0,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.0
2011-03-30,100.0,4140.0,0.01,0.15,0.01,0.0,0.0,0.0,100.0,0.0,4140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.4
2011-03-31,100.0,4190.0,0.01,0.15,0.01,0.0,0.0,0.0,100.0,0.0,4190.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.9
2011-04-01,100.0,4170.0,0.01,0.15,0.01,0.0,0.0,0.0,100.0,0.0,4170.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.7
2011-04-04,100.0,4175.0,0.01,0.13,0.01,0.0,0.0,0.0,100.0,0.0,4175.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.75
2011-04-05,100.0,4229.0,0.01,0.13,0.01,0.0,0.0,0.0,100.0,0.0,4229.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,42.29
2011-04-06,100.0,4121.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4121.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.21
2011-04-07,100.0,4120.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4120.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.2
2011-04-08,100.0,4150.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4150.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.5
2011-04-11,100.0,4161.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4161.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.61
2011-04-12,100.0,4160.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4160.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.6
2011-04-13,100.0,4180.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4180.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.8
2011-04-14,100.0,4159.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4159.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.59
2011-04-15,100.0,4159.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4159.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.59
2011-04-18,100.0,4200.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4200.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,42.0
2011-04-19,100.0,4198.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4198.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.98
2011-04-20,100.0,4180.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4180.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.8
2011-04-21,100.0,4128.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.28
2011-04-22,100.0,4128.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,
2011-04-25,100.0,4128.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4128.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,
2011-04-26,100.0,4140.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4140.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.4
2011-04-27,100.0,4190.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4190.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,41.9
2011-04-28,100.0,4220.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4220.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,42.2
2011-04-29,100.0,4232.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4232.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,42.32
2011-05-02,100.0,4285.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4285.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,42.85
2011-05-03,100.0,4400.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.0
2011-05-04,100.0,4410.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.1
2011-05-05,100.0,4400.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.0
2011-05-06,100.0,4500.0,0.01,0.09,0.01,0.0,0.0,0.0,100.0,0.0,4500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.0
2011-05-09,100.0,4562.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4562.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.62
2011-05-10,100.0,4576.0,0.01,0.07,0.01,0.0,0.0,0.0,100.0,0.0,4576.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.76
2011-05-11,100.0,4578.0,0.01,0.07,0.01,0.0,0.0,0.0,100.0,0.0,4578.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.78
2011-05-12,100.0,4490.0,0.01,0.07,0.01,0.0,0.0,0.0,100.0,0.0,4490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.9
2011-05-13,100.0,4470.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4470.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.7
2011-05-16,100.0,4438.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4438.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.38
2011-05-17,100.0,4351.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4351.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,43.51
2011-05-18,100.0,4405.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4405.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.05
2011-05-19,100.0,4405.0,0.01,0.08,0.01,0.0,0.0,0.0,100.0,0.0,4405.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.05
2011-05-20,100.0,4352.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4352.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,43.52
2011-05-23,100.0,4460.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4460.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.6
2011-05-24,100.0,4510.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4510.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.1
2011-05-25,100.0,4500.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.0
2011-05-26,100.0,4493.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4493.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,44.93
2011-05-27,100.0,4647.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4647.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.47
2011-05-30,100.0,4650.0,0.01,0.1,0.01,0.0,0.0,0.0,100.0,0.0,4650.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.5
2011-05-31,100.0,4668.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4668.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.68
2011-06-01,100.0,4686.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4686.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.86
2011-06-02,100.0,4635.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4635.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.35
2011-06-03,100.0,4688.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4688.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.88
2011-06-06,100.0,4680.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4680.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.8
2011-06-07,100.0,4681.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4681.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.81
2011-06-08,100.0,4635.0,0.01,0.11,0.01,0.0,0.0,0.0,100.0,0.0,4635.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,46.35
2011-06-09,100.0,4543.0,0.01,0.12,0.01,0.0,0.0,0.0,100.0,0.0,4543.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.43
2011-06-10,100.0,4535.0,0.01,0.12,0.01,0.0,0.0,0.0,100.0,0.0,4535.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,45.35
2011-06-13,100.0,4587.0,0.01,0.12,0.01,0.0,0.0,0.0,100.0,0.0,4587.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033,45.87
2011-06-14,100.0,4585.0,0.01,0.12,0.01,0.0,0.0,0.0,100.0,0.0,4585.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033,45.85
2011-06-15,100.0,4590.0,0.01,0.13,0.01,0.0,0.0,0.0,100.0,0.0,4590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033,45.9
2011-06-16,100.0,4501.0,0.01,0.12,0.01,0.0,0.0,0.0,100.0,0.0,4501.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0033,45.01
