,CF1 FP Equity_DX_SI_QTY,CF1 FP Equity_DX_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CF1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CF1 FP Equity_DX_SI_MV,CF1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SUPPLY_SI_QTY,CF1 FP Equity_DX_BROKER_SI_QTY,CF1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CF1 FP Equity_DX_BROKER_SI_MV_INC_x,CF1 FP Equity_DX_BROKER_SI_QTY_ADD,CF1 FP Equity_DX_SUPPLY_SI_MV_DEC,CF1 FP Equity_DX_BROKER_SI_QTY_INC,CF1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CF1 FP Equity_DX_BROKER_SI_MV_INC_y,CF1 FP Equity_DX_BROKER_SI_MV_ADD,CF1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CF1 FP Equity_DX_BROKER_SI_QTY_DEC,CF1 FP Equity_DX_SUPPLY_SI_MV,CF1 FP Equity_DX_BROKER_SI_MV_DEC,CF1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CF1 FP Equity_DX_UTILIZATION_QUANTITY,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CF1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CF1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CF1 FP Equity_DX_BROKER_SI_CON_RATIO,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CF1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-12-20,1000.0,111040.0,1.65,0.21,0.11,111040.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-21,1000.0,110060.0,1.42,0.21,0.11,110060.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-22,1000.0,111450.0,1.42,0.21,0.11,111450.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-23,1000.0,112570.0,1.43,0.21,0.11,112570.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-26,1000.0,112570.0,0.91,0.21,0.11,112570.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-27,1000.0,112620.0,0.91,0.21,0.11,112620.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-30,1000.0,114450.0,1.01,0.21,0.11,114450.0,0.0,1000.0,0.0,,1000.0,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-02,1000.0,116890.0,1.1,0.21,0.12,116890.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-03,1000.0,117640.0,1.1,0.21,0.12,117640.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-04,1000.0,115870.0,1.14,0.21,0.12,115870.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-13,62.0,8061.24,0.17,0.01,0.01,8061.24,0.0,62.0,0.0,,62.0,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-14,62.0,7995.52,0.19,0.01,0.01,7995.52,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-15,62.0,7949.64,0.19,0.01,0.01,7949.64,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-16,62.0,7864.08,0.2,0.01,0.01,7864.08,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-19,62.0,8072.4,0.19,0.01,0.01,8072.4,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-20,62.0,8122.0,0.18,0.01,0.01,8122.0,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-21,62.0,8157.34,0.18,0.01,0.01,8157.34,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-22,62.0,8207.56,0.18,0.01,0.01,8207.56,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-23,62.0,8277.0,0.18,0.01,0.01,8277.0,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-26,62.0,8210.04,0.2,0.01,0.01,8210.04,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-27,62.0,8221.2,0.12,0.01,0.01,8221.2,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-28,62.0,8254.06,0.13,0.01,0.01,8254.06,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-29,62.0,8370.0,0.13,0.01,0.01,8370.0,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-30,62.0,8356.36,0.13,0.01,0.01,8356.36,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-03,62.0,8375.58,0.13,0.01,0.01,8375.58,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-04,62.0,8397.9,0.13,0.01,0.01,8397.9,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-05,62.0,8419.6,0.1,0.01,0.01,8419.6,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-06,62.0,8449.36,0.1,0.01,0.01,8449.36,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-07,62.0,8466.1,0.1,0.01,0.01,8466.1,0.0,62.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-05-30,5800.0,897028.0,3.78,0.97,0.89,897028.0,0.0,5800.0,0.0,,5800.0,,,,,0.89,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-05-31,8300.0,1269983.0,6.43,1.38,1.29,1269983.0,0.0,8300.0,0.0,0.39,,,2500.0,,0.39,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-03,8300.0,1260521.0,6.33,1.38,1.27,1260521.0,0.0,8300.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-04,9100.0,1382745.0,6.79,1.52,1.38,1382745.0,0.0,9100.0,0.0,0.11,,,800.0,,0.11,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-05,9100.0,1358357.0,6.61,1.52,1.38,1358357.0,0.0,9100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-06,10100.0,1494800.0,7.8,1.68,1.51,1494800.0,0.0,10100.0,0.0,0.14,,,1000.0,,0.14,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-07,10100.0,1515707.0,8.45,1.68,1.5,1515707.0,0.0,10100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-10,10100.0,1511465.0,10.3,1.68,1.52,1511465.0,0.0,10100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-11,10100.0,1494194.0,10.1,1.68,1.52,1494194.0,0.0,10100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-12,13100.0,1930809.0,13.1,2.18,1.94,1930809.0,0.0,13100.0,0.0,0.43,,,3000.0,,0.43,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-13,12100.0,1782209.0,11.97,2.02,1.79,1782209.0,0.0,12100.0,0.0,,,,,,,,,1000.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-14,12100.0,1785718.0,12.41,2.02,1.79,1785718.0,0.0,12100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-17,12100.0,1809797.0,12.05,2.02,1.79,1809797.0,0.0,12100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-18,12100.0,1811854.0,11.86,2.02,1.81,1811854.0,0.0,12100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-19,11300.0,1683587.0,10.96,1.88,1.68,1683587.0,0.0,11300.0,0.0,,,,,,,,,800.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-20,11300.0,1623923.0,9.99,1.88,1.68,1623923.0,0.0,11300.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-21,8300.0,1199516.0,7.92,1.38,1.19,1199516.0,0.0,8300.0,0.0,,,,,,,,,3000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-24,7600.0,1059136.0,7.34,1.27,1.1,1059136.0,0.0,7600.0,0.0,,,,,,,,,700.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-25,7600.0,1078212.0,7.66,1.27,1.06,1078212.0,0.0,7600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-26,6500.0,919490.0,6.55,1.08,0.92,919490.0,0.0,6500.0,0.0,,,,,,,,,1100.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-27,6500.0,949000.0,6.55,1.08,0.92,949000.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-28,6500.0,951990.0,6.56,1.08,0.95,951990.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-01,6500.0,950625.0,6.56,1.08,0.95,950625.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-02,6500.0,952900.0,6.56,1.08,0.95,952900.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-03,6500.0,935935.0,6.56,1.08,0.95,935935.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-04,6500.0,962910.0,7.29,1.08,0.94,962910.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-05,6500.0,954330.0,7.55,1.08,0.96,954330.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-08,6500.0,968500.0,8.68,1.08,0.95,968500.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-09,6500.0,972270.0,8.66,1.08,0.95,972270.0,0.0,6500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-10,4400.0,657448.0,7.39,0.73,0.66,657448.0,0.0,4400.0,0.0,,,,,,,,,2100.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-11,4400.0,663652.0,7.86,0.73,0.66,663652.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-12,4400.0,660176.0,7.97,0.73,0.66,660176.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-15,4400.0,664488.0,8.26,0.73,0.66,664488.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-16,4400.0,661936.0,8.8,0.73,0.67,661936.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-17,4400.0,662156.0,9.86,0.73,0.66,662156.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-18,4400.0,671440.0,11.06,0.73,0.66,671440.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-19,4400.0,671088.0,13.39,0.73,0.67,671088.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-22,4400.0,673508.0,15.81,0.73,0.67,673508.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-23,4400.0,670560.0,18.4,0.73,0.67,670560.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-24,4400.0,676852.0,18.12,0.73,0.67,676852.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-25,4400.0,676456.0,17.31,0.73,0.68,676456.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-26,4400.0,678788.0,16.85,0.73,0.68,678788.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-29,4400.0,678832.0,18.62,0.73,0.68,678832.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-30,4400.0,681032.0,19.7,0.73,0.68,681032.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-31,4400.0,683540.0,20.74,0.73,0.68,683540.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-01,4400.0,690140.0,38.96,0.73,0.68,690140.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-02,4400.0,690888.0,40.35,0.73,0.69,690888.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-05,4400.0,691988.0,33.49,0.73,0.69,691988.0,0.0,4400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-06,3500.0,548135.0,26.2,0.58,0.55,548135.0,0.0,3500.0,0.0,,,,,,,,,900.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-07,3500.0,548240.0,26.19,0.58,0.55,548240.0,0.0,3500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-08,3500.0,551600.0,24.6,0.58,0.55,551600.0,0.0,3500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-09,3500.0,553210.0,23.98,0.55,0.55,553210.0,0.0,3500.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-12,2100.0,331317.0,14.27,0.33,0.33,331317.0,0.0,2100.0,0.0,,,,,,,,,1400.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-13,2100.0,333312.0,13.69,0.33,0.33,333312.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-14,2100.0,334971.0,13.46,0.33,0.33,334971.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-15,2100.0,333060.0,13.46,0.33,0.34,333060.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-16,1200.0,191592.0,7.69,0.19,0.19,191592.0,0.0,1200.0,0.0,,,,,,,,,900.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-19,1200.0,190044.0,7.8,0.19,0.19,190044.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-20,1200.0,187452.0,7.91,0.19,0.19,187452.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-21,1200.0,186816.0,7.91,0.19,0.19,186816.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-22,1200.0,188844.0,7.98,0.19,0.19,188844.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-23,1200.0,189420.0,7.98,0.19,0.19,189420.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-26,1200.0,189264.0,7.98,0.19,0.19,189264.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-27,1200.0,184608.0,7.98,0.19,0.19,184608.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-28,1200.0,184044.0,8.05,0.19,0.18,184044.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-29,1200.0,185352.0,7.95,0.19,0.18,185352.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-08-30,1200.0,183096.0,8.02,0.19,0.19,183096.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-02,1200.0,186168.0,8.02,0.19,0.18,186168.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-03,1200.0,184752.0,8.22,0.19,0.19,184752.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-04,1200.0,185184.0,8.44,0.19,0.18,185184.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-05,1200.0,186576.0,10.07,0.19,0.19,186576.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-06,1200.0,188304.0,19.48,0.19,0.19,188304.0,0.0,1200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-09-25,3600.0,585396.0,337.5,0.57,0.58,585396.0,0.0,3600.0,0.0,,3600.0,,,,,0.58,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2013-09-26,3600.0,584928.0,337.5,0.57,0.59,584928.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2013-09-27,3600.0,585072.0,337.5,0.57,0.58,585072.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0
2013-09-30,3600.0,579384.0,337.5,0.57,0.58,579384.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0
2013-10-01,3600.0,586764.0,337.5,0.57,0.58,586764.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,0.0
2013-10-02,3600.0,580968.0,28.55,0.57,0.59,580968.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.0
2013-10-03,3600.0,577116.0,28.55,0.57,0.58,577116.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.0
2013-10-04,3600.0,581796.0,28.55,0.57,0.58,581796.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.5,50.29,0.0
2013-10-07,3600.0,581004.0,28.55,0.57,0.58,581004.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.0
2013-10-08,3600.0,577296.0,16.45,0.57,0.58,577296.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.0
2013-10-09,3600.0,576288.0,7.47,0.57,0.58,576288.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2013-10-10,3600.0,588564.0,7.49,0.57,0.58,588564.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.67,0.5,50.33,0.0
2013-10-11,3600.0,589032.0,7.49,0.57,0.59,589032.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.5,50.2,0.0
2013-10-14,3600.0,589068.0,7.46,0.57,0.59,589068.0,0.0,3600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.78,0.5,50.22,0.0
2014-02-12,900.0,151605.0,0.57,0.17,0.15,151605.0,0.0,900.0,0.0,,900.0,,,,,0.15,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-13,900.0,151749.0,0.57,0.17,0.15,151749.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-14,900.0,152703.0,0.57,0.17,0.15,152703.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-17,900.0,152658.0,0.57,0.17,0.15,152658.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-18,900.0,152523.0,0.57,0.19,0.15,152523.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-19,900.0,152802.0,0.57,0.19,0.15,152802.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-20,900.0,153459.0,0.58,0.19,0.15,153459.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-21,900.0,154377.0,0.55,0.19,0.15,154377.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-02-24,900.0,155628.0,0.55,0.19,0.15,155628.0,0.0,900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-14,2100.0,361158.0,2.1,0.27,0.36,361158.0,0.0,2100.0,0.0,,2100.0,,,,,0.36,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-15,2100.0,358323.0,2.1,0.27,0.36,358323.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-16,2100.0,363048.0,2.17,0.27,0.36,363048.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-17,2100.0,365211.0,1.99,0.27,0.36,365211.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-18,2100.0,365211.0,2.01,0.27,0.36,365211.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-21,2100.0,365211.0,2.01,0.27,0.36,365211.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-04-22,2100.0,369348.0,2.01,0.27,0.37,369348.0,0.0,2100.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
