,PLX FP Equity_DX_SI_QTY,PLX FP Equity_DX_SHORT_INTEREST_VALUE,PLX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PLX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PLX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PLX FP Equity_DX_SI_MV,PLX FP Equity_DX_DSS,PLX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PLX FP Equity_DX_SUPPLY_SI_QTY,PLX FP Equity_DX_BROKER_SI_QTY,PLX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PLX FP Equity_DX_BROKER_SI_MV_NEW_x,PLX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PLX FP Equity_DX_SUPPLY_SI_QTY_INC_x,PLX FP Equity_DX_BROKER_SI_MV_INC_x,PLX FP Equity_DX_SUPPLY_SI_MV_NEW,PLX FP Equity_DX_BROKER_SI_QTY_ADD,PLX FP Equity_DX_BROKER_SI_QTY_NEW,PLX FP Equity_DX_SUPPLY_SI_MV_DEC,PLX FP Equity_DX_BROKER_SI_QTY_INC,PLX FP Equity_DX_SUPPLY_SI_QTY_DEC,PLX FP Equity_DX_BROKER_SI_MV_NEW_y,PLX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PLX FP Equity_DX_BROKER_SI_MV_INC_y,PLX FP Equity_DX_SUPPLY_SI_QTY_INC_y,PLX FP Equity_DX_BROKER_SI_MV_ADD,PLX FP Equity_DX_SUPPLY_SI_QTY_ADD,PLX FP Equity_DX_BROKER_SI_QTY_DEC,PLX FP Equity_DX_SUPPLY_SI_MV,PLX FP Equity_DX_BROKER_SI_MV_DEC,PLX FP Equity_DX_SUPPLY_SI_MV_RMV,PLX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PLX FP Equity_DX_UTILIZATION_QUANTITY,PLX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PLX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PLX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PLX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PLX FP Equity_DX_ACTIVE_UTILIZATION_MV,PLX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PLX FP Equity_DX_BROKER_SI_CON_RATIO,PLX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PLX FP Equity_DX_DEMAND_SUPPLY_RATIO,PLX FP Equity_PX_LAST
2025-07-31,2201990.0,39261481.7,2.62,19.21,1.5,40.27,1.0,37984621.91,1944500.0,2130377.0,34670435.0,,,24427.0,0.44,,39436.0,,0.11,27537.0,3454.0,,,0.44,24427.0,0.71,39436.0,57008.0,34.86,1.36,,8.09,8.09,22091666.0,393894404.78,,396.45,8.08,22.57,0.1895,30.5,0.0916,17.83
2025-08-01,2122388.0,36696088.52,2.52,18.27,1.44,38.19,1.0,35445399.08,1915941.0,2050052.0,33126619.89,,,5377.0,0.0,,,,0.7,5377.0,33936.0,,,0.0,5377.0,,,85702.0,33.85,1.8,,7.97,7.97,22133424.0,382686900.96,,389.41,8.0,20.91,0.1851,30.39,0.0883,17.29
2025-08-04,2183999.0,37848702.67,2.6,19.55,1.48,38.71,1.0,36595119.79,1975539.0,2111663.0,34236090.87,,,58870.0,0.78,,,,,61611.0,,,,0.78,58870.0,,728.0,,34.1,,,8.21,8.21,22086728.0,382762996.24,,381.64,8.2,20.8,0.1819,29.45,0.0908,17.33
2025-08-05,2187237.0,38014179.06,2.6,19.62,1.49,38.86,1.0,36867255.48,1999274.0,2121246.0,34747382.12,,,19140.0,0.47,,,,0.12,26321.0,7443.0,,,0.47,19140.0,,12038.0,16738.0,34.62,0.26,,8.31,8.31,22049382.0,383218259.16,,382.05,8.31,20.13,0.1802,29.39,0.091,17.38
2025-08-06,2143011.0,37588412.94,2.55,19.31,1.46,38.06,1.0,36430930.8,1994699.0,2077020.0,34987020.46,,,2147.0,,,,,0.11,,6722.0,,,,2147.0,,,44226.0,34.48,0.8,,8.34,8.34,21921800.0,384508372.0,,379.31,8.33,20.38,0.1768,28.33,0.0896,17.54
2025-08-07,2031083.0,36254831.55,2.42,18.29,1.38,36.43,1.0,35047778.85,1969987.0,1963461.0,35164267.95,,,1937.0,0.04,,,,0.46,1827.0,28170.0,,,0.04,1937.0,,1521.0,115386.0,34.42,1.75,,8.26,8.26,21886052.0,390666028.2,,383.74,8.23,18.02,0.1756,29.17,0.0851,17.85
2025-08-08,2441008.0,43425532.32,2.9,22.99,1.66,44.0,1.0,31775750.82,1892871.0,1786158.0,33674175.09,,,7471.0,0.13,,,,1.34,6090.0,84587.0,,,0.13,7471.0,,,183393.0,33.36,3.04,,7.95,7.95,21918228.0,389925276.12,,390.5,7.87,14.7,0.1897,34.58,0.1025,17.79
2025-08-11,1729660.0,30061490.8,2.06,16.99,1.18,31.18,1.0,29303305.68,1706198.0,1686036.0,29653721.24,,,2626.0,0.03,,,,3.11,1607.0,189299.0,,,0.03,2626.0,,,101729.0,30.38,1.98,,11.01,11.01,13788324.0,239641071.12,,244.49,11.05,15.08,0.185,33.65,0.1116,17.38
2025-08-12,1642173.0,28738027.5,1.95,16.6,1.12,29.21,1.0,28050067.5,1595390.0,1602861.0,27919325.0,,,7284.0,0.39,,,,2.57,24040.0,134963.0,,,0.39,7284.0,,16871.0,107215.0,27.66,1.97,,7.02,7.02,21142214.0,369988745.0,,366.37,7.02,13.59,0.1892,35.22,0.0722,17.5
2025-08-13,1620699.0,28913270.16,1.93,17.17,1.1,29.09,1.0,28211944.08,1563006.0,1581387.0,27884027.04,,,12116.0,0.58,,,,0.81,32453.0,50693.0,,,0.58,12116.0,,6193.0,53927.0,27.34,0.72,,6.78,6.78,21495644.0,383482288.96,,376.45,6.77,13.93,0.1888,34.96,0.0703,17.84
2025-08-14,1577024.0,28291810.56,1.88,17.27,1.07,28.7,1.0,27586553.28,1533667.0,1537712.0,27513985.98,,,16622.0,0.39,,,,1.07,20886.0,61553.0,,,0.39,16622.0,,15592.0,64561.0,27.21,1.07,,6.52,6.52,21992128.0,394538776.32,,394.07,6.46,14.08,0.1946,36.03,0.067,17.94
2025-08-15,1521368.0,27688897.6,1.81,17.18,1.03,27.8,1.0,26973419.2,1463442.0,1482056.0,26634644.4,,,33046.0,0.48,,,,1.75,26146.0,103271.0,,,0.48,33046.0,,,81802.0,26.19,1.49,,6.22,6.22,22072616.0,401721611.2,,396.19,6.2,15.03,0.2055,37.12,0.0646,18.2
2025-08-18,1498980.0,27416344.2,1.78,17.19,1.02,27.69,1.0,26594976.88,1443535.0,1454072.0,26402255.15,,,13685.0,0.29,,,,0.58,14113.0,39188.0,,,0.29,13685.0,,5596.0,42097.0,26.33,0.62,,6.13,6.13,22093808.0,404095748.32,,403.37,6.13,15.32,0.1989,36.27,0.0637,18.29
2025-08-19,1496963.0,27529149.57,1.78,17.47,1.02,27.77,1.0,26703291.45,1441946.0,1452055.0,26517386.94,,,32038.0,0.59,,9067.0,,0.75,31890.0,41577.0,,,0.59,32038.0,0.17,7950.0,42974.0,26.39,0.76,,6.12,6.12,22101406.0,406444856.34,,405.02,6.12,15.62,0.2008,36.3,0.0636,18.39
2025-08-20,1526366.0,28359880.28,1.82,17.81,1.04,28.46,1.0,27525489.64,1471349.0,1481458.0,27337664.42,,,17644.0,0.63,,,,0.06,31087.0,3243.0,,,0.63,17644.0,,15002.0,1684.0,27.06,0.0,,6.24,6.24,22100652.0,410630114.16,,407.05,6.23,15.79,0.196,35.51,0.0648,18.58
2025-08-21,1527723.0,28262875.5,1.82,18.33,1.04,28.61,1.0,27506558.5,1473264.0,1486841.0,27255384.0,,,15282.0,0.29,,,,0.22,15282.0,13367.0,,,0.29,15282.0,,,9899.0,27.37,0.17,,6.25,6.25,22098444.0,408821214.0,,411.41,6.24,16.08,0.1967,35.7,0.0648,18.5
2025-08-22,1523549.0,28993137.47,1.81,18.76,1.04,28.7,1.0,28141830.42,1465068.0,1478814.0,27880244.04,,,3853.0,0.07,,,,0.21,4022.0,12049.0,,,0.07,3853.0,,,12049.0,27.08,0.14,,6.22,6.22,22102440.0,420609433.2,,407.69,6.23,16.48,0.1946,35.32,0.0646,19.03
2025-08-25,1545668.0,29367692.0,1.84,19.31,1.05,29.55,1.0,28517727.0,1482600.0,1500933.0,28169400.0,,,28589.0,0.55,,,,0.19,27294.0,13640.0,,,0.55,28589.0,,2583.0,5175.0,28.34,0.03,,6.29,6.29,22086652.0,419646388.0,,422.33,6.29,17.03,0.1932,35.08,0.0656,19.0
2025-08-26,1554081.0,28113325.29,1.85,19.24,1.06,29.1,1.0,27103016.88,1490754.0,1498232.0,26967739.86,,,11303.0,0.22,,,,0.18,11248.0,9117.0,,,0.22,11303.0,,5968.0,13949.0,28.24,0.27,,6.34,6.34,22033896.0,398593178.64,,415.84,6.36,16.44,0.1984,36.35,0.0661,18.09
2025-08-27,1608398.0,28307804.8,1.91,19.66,1.09,29.2,1.0,27339118.4,1538796.0,1553359.0,27082809.6,,,71635.0,0.62,,,,0.57,68527.0,24800.0,,,0.62,71635.0,,1207.0,13400.0,27.8,0.24,,6.54,6.54,21976760.0,386790976.0,,396.18,6.56,15.76,0.188,35.24,0.0684,17.6
2025-08-28,1574164.0,27610836.56,1.87,19.97,1.07,28.13,1.0,26645452.5,1515969.0,1519125.0,26590096.26,,,9800.0,,,,,0.61,,32627.0,,,,9800.0,,,34234.0,26.59,0.74,,6.45,6.45,21996008.0,385809980.32,,385.18,6.46,16.3,0.1934,35.7,0.067,17.54
2025-08-29,1510801.0,26287937.4,1.8,18.82,1.03,26.92,1.0,25340002.8,1466222.0,1456322.0,25512262.8,,,2084.0,,,,,0.92,,51831.0,,,,2084.0,,,62803.0,25.71,1.16,,6.22,6.22,22092254.0,384405219.6,,386.69,6.23,15.03,0.2009,37.28,0.0641,17.4
