,MAAT FP Equity_DX_SI_QTY,MAAT FP Equity_DX_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MAAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAAT FP Equity_DX_SI_MV,MAAT FP Equity_DX_DSS,MAAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAAT FP Equity_DX_SUPPLY_SI_QTY,MAAT FP Equity_DX_BROKER_SI_QTY,MAAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAAT FP Equity_DX_BROKER_SI_MV_INC_x,MAAT FP Equity_DX_BROKER_SI_QTY_ADD,MAAT FP Equity_DX_SUPPLY_SI_MV_DEC,MAAT FP Equity_DX_BROKER_SI_QTY_INC,MAAT FP Equity_DX_SUPPLY_SI_QTY_DEC,MAAT FP Equity_DX_BROKER_SI_MV_INC_y,MAAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAAT FP Equity_DX_BROKER_SI_MV_ADD,MAAT FP Equity_DX_SUPPLY_SI_QTY_ADD,MAAT FP Equity_DX_BROKER_SI_QTY_DEC,MAAT FP Equity_DX_SUPPLY_SI_MV,MAAT FP Equity_DX_BROKER_SI_MV_DEC,MAAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAAT FP Equity_DX_UTILIZATION_QUANTITY,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAAT FP Equity_DX_ACTIVE_UTILIZATION_MV,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAAT FP Equity_DX_BROKER_SI_CON_RATIO,MAAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAAT FP Equity_DX_DEMAND_SUPPLY_RATIO,MAAT FP Equity_PX_LAST
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4802.0,44370.48,0.04,0.0,,0.0,,0.0,9.24
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4802.0,44754.64,0.04,0.0,,0.0,,0.0,9.32
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4802.0,44658.6,0.04,0.0,,0.0,,0.0,9.3
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,41588.8,0.04,0.0,,0.0,,0.0,8.8
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,41588.8,0.04,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,41588.8,0.04,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,41777.84,0.04,0.0,,0.0,,0.0,8.84
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,41966.88,0.04,0.0,,0.0,,0.0,8.88
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4726.0,42250.44,0.04,0.0,,0.0,,0.0,8.94
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4636.0,43856.56,0.04,0.0,,0.0,,0.0,9.46
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4636.0,44320.16,0.04,0.0,,0.0,,0.0,9.56
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4636.0,44042.0,0.04,0.0,,0.0,,0.0,9.5
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4636.0,44505.6,0.04,0.0,,0.0,,0.0,9.6
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5636.0,53880.16,0.05,0.0,,0.0,,0.0,9.56
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5636.0,53429.28,0.05,0.0,,0.0,,0.0,9.48
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7331.0,65979.0,0.07,0.0,,0.0,,0.0,9.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7636.0,70709.36,0.07,0.0,,0.0,,0.0,9.26
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,8636.0,76860.4,0.08,0.0,,0.0,,0.0,8.9
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9636.0,86145.84,0.09,0.0,,0.0,,0.0,8.94
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,83764.32,0.09,0.0,,0.0,,0.0,8.72
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,84724.92,0.08,0.0,,0.0,,0.0,8.82
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,83956.44,0.08,0.0,,0.0,,0.0,8.74
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,84532.8,0.08,0.0,,0.0,,0.0,8.8
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,87030.36,0.08,0.0,,0.0,,0.0,9.06
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,87030.36,0.09,0.0,,0.0,,0.0,9.06
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9606.0,89912.16,0.09,0.0,,0.0,,0.0,9.36
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91409.7,0.09,0.0,,0.0,,0.0,9.3
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91409.7,0.09,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,90623.38,0.09,0.0,,0.0,,0.0,9.22
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,92392.6,0.09,0.0,,0.0,,0.0,9.4
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91409.7,0.09,0.0,,0.0,,0.0,9.3
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,92392.6,0.09,0.0,,0.0,,0.0,9.4
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,92982.34,0.09,0.0,,0.0,,0.0,9.46
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,92982.34,0.09,0.0,,0.0,,0.0,9.46
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91802.86,0.09,0.0,,0.0,,0.0,9.34
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91802.86,0.09,0.0,,0.0,,0.0,9.34
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,91802.86,0.09,0.0,,0.0,,0.0,9.34
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77452.52,0.09,0.0,,0.0,,0.0,7.88
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77649.1,0.08,0.0,,0.0,,0.0,7.9
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,80794.38,0.08,0.0,,0.0,,0.0,8.22
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,80008.06,0.08,0.0,,0.0,,0.0,8.14
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,79614.9,0.08,0.0,,0.0,,0.0,8.1
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77649.1,0.08,0.0,,0.0,,0.0,7.9
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,79025.16,0.08,0.0,,0.0,,0.0,8.04
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78632.0,0.08,0.0,,0.0,,0.0,8.0
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78042.26,0.08,0.0,,0.0,,0.0,7.94
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77649.1,0.08,0.0,,0.0,,0.0,7.9
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77649.1,0.08,0.0,,0.0,,0.0,7.9
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77255.94,0.08,0.0,,0.0,,0.0,7.86
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,78238.84,0.08,0.0,,0.0,,0.0,7.96
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,76666.2,0.08,0.0,,0.0,,0.0,7.8
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,75683.3,0.08,0.0,,0.0,,0.0,7.7
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,76076.46,0.08,0.0,,0.0,,0.0,7.74
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,75093.56,0.08,0.0,,0.0,,0.0,7.64
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,70768.8,0.08,0.0,,0.0,,0.0,7.2
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,65854.3,0.07,0.0,,0.0,,0.0,6.7
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,67426.94,0.07,0.0,,0.0,,0.0,6.86
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,65067.98,0.07,0.0,,0.0,,0.0,6.62
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,66837.2,0.07,0.0,,0.0,,0.0,6.8
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,67820.1,0.07,0.0,,0.0,,0.0,6.9
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,68803.0,0.07,0.0,,0.0,,0.0,7.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,70768.8,0.07,0.0,,0.0,,0.0,7.2
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,77649.1,0.07,0.0,,0.0,,0.0,7.9
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,73914.08,0.08,0.0,,0.0,,0.0,7.52
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,70375.64,0.07,0.0,,0.0,,0.0,7.16
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,72734.6,0.07,0.0,,0.0,,0.0,7.4
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,70179.06,0.07,0.0,,0.0,,0.0,7.14
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10029.0,78226.2,0.07,0.0,,0.0,,0.0,7.8
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,76273.04,0.08,0.0,,0.0,,0.0,7.76
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9829.0,80008.06,0.08,0.0,,0.0,,0.0,8.14
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,80945.44,0.08,0.0,,0.0,,0.0,8.08
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,80144.0,0.08,0.0,,0.0,,0.0,8.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,77338.96,0.08,0.0,,0.0,,0.0,7.72
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75535.72,0.08,0.0,,0.0,,0.0,7.54
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75535.72,0.08,0.0,,0.0,,0.0,7.54
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74133.2,0.08,0.0,,0.0,,0.0,7.4
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74934.64,0.07,0.0,,0.0,,0.0,7.48
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74533.92,0.07,0.0,,0.0,,0.0,7.44
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,73732.48,0.07,0.0,,0.0,,0.0,7.36
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74133.2,0.07,0.0,,0.0,,0.0,7.4
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74133.2,0.07,0.0,,0.0,,0.0,7.4
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74133.2,0.07,0.0,,0.0,,0.0,7.4
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75335.36,0.07,0.0,,0.0,,0.0,7.52
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75535.72,0.08,0.0,,0.0,,0.0,7.54
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75135.0,0.08,0.0,,0.0,,0.0,7.5
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75736.08,0.08,0.0,,0.0,,0.0,7.56
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75535.72,0.08,0.0,,0.0,,0.0,7.54
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,75135.0,0.08,0.0,,0.0,,0.0,7.5
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,73131.4,0.08,0.0,,0.0,,0.0,7.3
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10018.0,74934.64,0.07,0.0,,0.0,,0.0,7.48
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10883.0,79445.9,0.08,0.0,,0.0,,0.0,7.3
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80211.04,0.08,0.0,,0.0,,0.0,7.28
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79549.96,0.08,0.0,,0.0,,0.0,7.22
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79990.68,0.08,0.0,,0.0,,0.0,7.26
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79549.96,0.08,0.0,,0.0,,0.0,7.22
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79770.32,0.08,0.0,,0.0,,0.0,7.24
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80872.12,0.08,0.0,,0.0,,0.0,7.34
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80872.12,0.08,0.0,,0.0,,0.0,7.34
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78448.16,0.08,0.0,,0.0,,0.0,7.12
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78448.16,0.08,0.0,,0.0,,0.0,7.12
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78227.8,0.08,0.0,,0.0,,0.0,7.1
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,77126.0,0.08,0.0,,0.0,,0.0,7.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,77346.36,0.08,0.0,,0.0,,0.0,7.02
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,77346.36,0.08,0.0,,0.0,,0.0,7.02
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78888.88,0.08,0.0,,0.0,,0.0,7.16
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,81533.2,0.08,0.0,,0.0,,0.0,7.4
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,78668.52,0.08,0.0,,0.0,,0.0,7.14
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,77787.08,0.08,0.0,,0.0,,0.0,7.06
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79329.6,0.08,0.0,,0.0,,0.0,7.2
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80872.12,0.08,0.0,,0.0,,0.0,7.34
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,80431.4,0.08,0.0,,0.0,,0.0,7.3
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79770.32,0.08,0.0,,0.0,,0.0,7.24
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11018.0,79770.32,0.08,0.0,,0.0,,0.0,7.24
