,ALAT FP Equity_DX_SI_QTY,ALAT FP Equity_DX_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAT FP Equity_DX_SI_MV,ALAT FP Equity_DX_DSS,ALAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY,ALAT FP Equity_DX_BROKER_SI_QTY,ALAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAT FP Equity_DX_BROKER_SI_MV_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAT FP Equity_DX_BROKER_SI_MV_INC_x,ALAT FP Equity_DX_SUPPLY_SI_MV_NEW,ALAT FP Equity_DX_BROKER_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_NEW,ALAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALAT FP Equity_DX_BROKER_SI_QTY_INC,ALAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAT FP Equity_DX_BROKER_SI_MV_NEW_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALAT FP Equity_DX_BROKER_SI_MV_INC_y,ALAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAT FP Equity_DX_BROKER_SI_MV_ADD,ALAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAT FP Equity_DX_BROKER_SI_QTY_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV,ALAT FP Equity_DX_BROKER_SI_MV_DEC,ALAT FP Equity_DX_SUPPLY_SI_MV_RMV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAT FP Equity_DX_UTILIZATION_QUANTITY,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAT FP Equity_DX_BROKER_SI_CON_RATIO,ALAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAT FP Equity_PX_LAST
2014-10-07,12400.0,164424.0,0.33,0.24,0.16,,164424.0,0.0,12400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.26
2014-10-08,12400.0,159712.0,0.33,0.24,0.17,,159712.0,0.0,12400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.88
2014-10-09,12400.0,162688.0,0.33,0.24,0.16,,162688.0,0.0,12400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.12
2014-10-10,22400.0,286720.0,0.6,0.44,0.29,,286720.0,0.0,22400.0,0.0,,,,0.13,,,,,10000.0,,,,0.13,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.8
2014-10-13,22400.0,292320.0,0.59,0.44,0.29,,292320.0,0.0,22400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.05
2014-10-14,22400.0,293440.0,0.59,0.44,0.29,,293440.0,0.0,22400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,13.1
2014-10-15,10000.0,124900.0,0.27,0.2,0.13,,124900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,12400.0,0.0,0.16,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.49
2014-10-16,10000.0,122200.0,0.26,0.2,0.12,,122200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.22
2014-10-17,10000.0,125500.0,0.26,0.2,0.12,,125500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.55
2014-10-20,10000.0,123600.0,0.26,0.2,0.13,,123600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.36
2014-10-21,10000.0,121800.0,0.45,0.2,0.12,,121800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.18
2014-10-22,29000.0,353800.0,1.33,0.57,0.35,,353800.0,0.0,29000.0,0.0,,,,0.23,,,,,19000.0,,,,0.23,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.2
2014-10-23,37000.0,442150.0,1.72,0.73,0.45,,442150.0,0.0,37000.0,0.0,,,,0.1,,,,,8000.0,,,,0.1,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.95
2014-10-24,37000.0,452140.0,1.8,0.73,0.44,,452140.0,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.22
2014-10-27,37000.0,430310.0,2.13,0.73,0.45,,430310.0,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.63
2014-10-28,37000.0,444370.0,2.19,0.73,0.43,,444370.0,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.01
2014-10-29,27000.0,328050.0,1.61,0.53,0.32,,328050.0,0.0,27000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.11,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.15
2014-10-30,19000.0,235980.0,1.16,0.37,0.23,,235980.0,0.0,19000.0,0.0,,,,,,,,,,,,,,,,,8000.0,0.0,0.09,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.42
2014-10-31,9000.0,112590.0,0.56,0.18,0.11,,112590.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.12,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.51
2014-11-03,9000.0,112230.0,0.56,0.18,0.11,,112230.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.47
2014-11-04,9000.0,111240.0,0.57,0.18,0.11,,111240.0,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.36
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.44
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24
2014-11-07,25000.0,309250.0,1.28,0.49,0.31,,309250.0,0.0,25000.0,0.0,,,,,,25000.0,,,,,,,,,0.31,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.37
2014-11-10,25000.0,309500.0,1.26,0.49,0.31,,309500.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.38
2014-11-11,25000.0,302000.0,1.34,0.49,0.31,,302000.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.08
2014-11-12,25000.0,306750.0,1.36,0.49,0.3,,306750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.27
2014-11-13,25000.0,300250.0,1.81,0.49,0.31,,300250.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.01
2014-11-14,35000.0,411250.0,2.61,0.69,0.42,,411250.0,0.0,35000.0,0.0,,,,0.11,,,,,10000.0,,,,0.11,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.75
2014-11-17,35000.0,413700.0,2.59,0.69,0.41,,413700.0,0.0,35000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.82
2014-11-18,35000.0,411250.0,2.48,0.69,0.41,,411250.0,0.0,35000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.75
2014-11-19,35000.0,418950.0,2.49,0.69,0.41,,418950.0,0.0,35000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.97
2014-11-20,10000.0,122300.0,0.72,0.2,0.12,,122300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,0.29,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.23
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63
2014-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63
2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57
2014-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58
2014-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58
2014-11-28,20000.0,245000.0,1.9,0.39,0.25,,245000.0,0.0,20000.0,0.0,,,,,,20000.0,,,,,,,,,0.25,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.25
2014-12-01,20000.0,236600.0,1.77,0.39,0.24,,236600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.83
2014-12-02,20000.0,235200.0,1.8,0.39,0.24,,235200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.76
2014-12-03,20000.0,238600.0,1.84,0.39,0.24,,238600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.93
2014-12-04,20000.0,231400.0,1.81,0.39,0.24,,231400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.57
2014-12-05,20000.0,232800.0,1.84,0.39,0.23,,232800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.64
2014-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58
2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.03
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2014-12-18,25000.0,274000.0,2.29,0.49,0.27,,274000.0,0.0,25000.0,0.0,,,,,,25000.0,,,,,,,,,0.27,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,10.96
2014-12-19,25000.0,277750.0,2.34,0.49,0.27,,277750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.11
2014-12-22,73000.0,811030.0,7.12,1.44,0.81,,811030.0,0.0,73000.0,0.0,,,,0.54,,,,,48000.0,,,,0.54,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.11
2014-12-23,73000.0,819060.0,5.79,1.44,0.81,,819060.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.22
2014-12-24,73000.0,819060.0,5.71,1.44,0.82,,819060.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2014-12-25,73000.0,819060.0,5.82,1.44,0.82,,819060.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2014-12-26,73000.0,819060.0,5.82,1.44,0.82,,819060.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2014-12-29,73000.0,824900.0,5.82,1.44,0.82,,824900.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.3
2014-12-30,73000.0,826360.0,4.59,1.44,0.83,,826360.0,0.0,73000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.32
2014-12-31,53000.0,599960.0,3.61,1.04,0.6,,599960.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,20000.0,0.0,0.23,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2015-01-01,53000.0,599960.0,3.77,1.07,0.6,,599960.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2015-01-02,53000.0,590420.0,3.77,1.07,0.6,,590420.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.14
2015-01-05,53000.0,574520.0,3.8,1.07,0.59,,574520.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,10.84
2015-01-06,53000.0,577170.0,3.82,1.07,0.57,,577170.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,10.89
2015-01-07,53000.0,596780.0,3.93,1.07,0.58,,596780.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.26
2015-01-08,53000.0,611620.0,3.95,1.05,0.6,,611620.0,0.0,53000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.54
2015-01-09,20000.0,228400.0,1.23,0.4,0.23,,228400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,33000.0,0.0,0.36,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.42
2015-01-12,20000.0,225800.0,1.24,0.4,0.23,,225800.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.29
2015-01-13,20000.0,229600.0,1.21,0.4,0.23,,229600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.48
2015-01-14,20000.0,226200.0,1.22,0.4,0.23,,226200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.31
2015-01-15,20000.0,229200.0,1.29,0.4,0.23,,229200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.46
2015-01-16,20000.0,233400.0,1.21,0.4,0.23,,233400.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.67
2015-01-19,20000.0,230600.0,0.95,0.4,0.23,,230600.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.53
2015-01-20,20000.0,231200.0,0.96,0.4,0.23,,231200.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.56
2015-01-21,20000.0,236000.0,0.96,0.4,0.23,,236000.0,0.0,20000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.8
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.22
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26
2015-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.16
2015-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.78
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.85
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2015-02-12,15000.0,173250.0,0.36,0.24,0.17,,173250.0,0.0,15000.0,0.0,,,,,,15000.0,,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.55
2015-02-13,15000.0,177150.0,0.36,0.24,0.17,,177150.0,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.81
2015-02-16,15000.0,176700.0,0.35,0.24,0.18,,176700.0,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.78
2015-02-17,40300.0,475943.0,0.95,0.66,0.47,,475943.0,0.0,40300.0,0.0,,,,0.3,,,,,25300.0,,,,0.3,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.81
2015-02-18,40300.0,481182.0,0.94,0.66,0.48,,481182.0,0.0,40300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.94
2015-02-19,40300.0,478764.0,0.94,0.66,0.48,,478764.0,0.0,40300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.88
2015-02-20,25300.0,297022.0,0.63,0.41,0.3,,297022.0,0.0,25300.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.18,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.74
2015-02-23,25300.0,299299.0,0.63,0.41,0.3,,299299.0,0.0,25300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.83
2015-02-24,25300.0,302841.0,0.64,0.48,0.3,,302841.0,0.0,25300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.97
2015-02-25,8300.0,98521.0,0.21,0.16,0.1,,98521.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,17000.0,0.0,0.2,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.87
2015-02-26,8300.0,99268.0,0.21,0.16,0.1,,99268.0,0.0,8300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.96
2015-02-27,8500.0,103190.0,0.2,0.16,0.1,,103190.0,0.0,8500.0,0.0,,,,0.0,,,,,200.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,12.14
2015-03-02,8500.0,101405.0,0.23,0.16,0.1,,101405.0,0.0,8500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.93
2015-03-03,78500.0,931010.0,2.09,1.49,0.93,,931010.0,0.0,78500.0,0.0,,,,0.83,,,,,70000.0,,,,0.83,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.86
2015-03-04,78500.0,913740.0,2.08,1.49,0.93,,913740.0,0.0,78500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.64
2015-03-05,78500.0,920020.0,2.08,1.49,0.92,,920020.0,0.0,78500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.72
2015-03-06,78500.0,905890.0,2.06,1.49,0.92,,905890.0,0.0,78500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,11.54
2015-03-09,128500.0,1455905.0,3.34,2.43,1.5,,1455905.0,0.0,128500.0,0.0,,,,,,50000.0,,,,,,,,,0.59,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.23,0.4441,60.5,0.0,11.33
2015-03-10,128500.0,1450765.0,4.65,2.4,1.47,,1450765.0,0.0,128500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.23,0.4441,60.5,0.0,11.29
2015-03-11,128500.0,1473895.0,4.67,2.4,1.47,,1473895.0,0.0,128500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.23,0.4441,60.5,0.0,11.47
2015-03-12,128500.0,1484175.0,4.21,2.4,1.49,,1484175.0,0.0,128500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.23,0.4441,60.5,0.0,11.55
2015-03-13,128500.0,1452050.0,6.26,2.4,1.5,,1452050.0,0.0,128500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.23,0.4441,60.5,0.0,11.3
2015-03-16,128500.0,1454620.0,6.36,2.4,1.47,,1454620.0,0.0,128500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.59,0.442,60.23,0.0,11.32
2015-03-17,113500.0,1283685.0,5.57,2.69,1.3,,1283685.0,0.0,113500.0,0.0,,,,0.12,,,,,10000.0,,,,0.12,,,,25000.0,0.0,0.28,,0.0,0.0,0.0,0.0,,0.0,0.0,22.88,0.6471,77.12,0.0,11.31
2015-03-18,113500.0,1304115.0,5.57,2.69,1.32,,1304115.0,0.0,113500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.87,0.6472,77.13,0.0,11.49
2015-03-19,110000.0,1265000.0,1.88,2.6,1.28,,1265000.0,0.0,110000.0,0.0,,,,,,25000.0,,,,,,,,,0.29,,28500.0,0.0,0.33,,0.0,0.0,0.0,0.0,,0.0,0.0,23.6,0.397,53.93,0.0,11.5
2015-03-20,110000.0,1282600.0,1.89,2.6,1.28,,1282600.0,0.0,110000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.6,0.397,53.93,0.0,11.66
2015-03-23,110000.0,1279300.0,2.24,2.6,1.3,,1279300.0,0.0,110000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.6,0.397,53.93,0.0,11.63
2015-03-24,140000.0,1633800.0,2.89,3.31,1.64,,1633800.0,0.0,140000.0,0.0,,,,0.35,,,,,30000.0,,,,0.35,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.58,0.4718,63.72,0.0,11.67
2015-03-25,165000.0,1909050.0,3.41,3.91,1.94,,1909050.0,0.0,165000.0,0.0,,,,0.3,,,,,25000.0,,,,0.3,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.79,0.526,69.17,0.0,11.57
2015-03-26,165000.0,1872750.0,3.42,3.91,1.93,,1872750.0,0.0,165000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.79,0.526,69.17,0.0,11.35
2015-03-27,165000.0,1839750.0,3.42,3.91,1.89,,1839750.0,0.0,165000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.79,0.526,69.17,0.0,11.15
2015-03-30,140000.0,1598800.0,2.91,2.99,1.58,,1598800.0,0.0,140000.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,0.29,,0.0,0.0,0.0,0.0,,0.0,0.0,18.85,0.694,81.15,0.0,11.42
2015-03-31,125000.0,1451250.0,2.58,2.67,1.43,,1451250.0,0.0,125000.0,0.0,,,,0.13,,,,,10000.0,,,,0.13,,,,25000.0,0.0,0.3,,0.0,0.0,0.0,0.0,,0.0,0.0,17.41,1.0,100.0,0.0,11.61
