,ALMAS FP Equity_DX_SI_QTY,ALMAS FP Equity_DX_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMAS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMAS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMAS FP Equity_DX_SI_MV,ALMAS FP Equity_DX_DSS,ALMAS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMAS FP Equity_DX_SUPPLY_SI_QTY,ALMAS FP Equity_DX_BROKER_SI_QTY,ALMAS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMAS FP Equity_DX_BROKER_SI_MV_INC_x,ALMAS FP Equity_DX_BROKER_SI_QTY_ADD,ALMAS FP Equity_DX_SUPPLY_SI_MV_DEC,ALMAS FP Equity_DX_BROKER_SI_QTY_INC,ALMAS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMAS FP Equity_DX_BROKER_SI_MV_INC_y,ALMAS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMAS FP Equity_DX_BROKER_SI_MV_ADD,ALMAS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMAS FP Equity_DX_BROKER_SI_QTY_DEC,ALMAS FP Equity_DX_SUPPLY_SI_MV,ALMAS FP Equity_DX_BROKER_SI_MV_DEC,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_UTILIZATION_QUANTITY,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMAS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMAS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMAS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMAS FP Equity_DX_BROKER_SI_CON_RATIO,ALMAS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMAS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMAS FP Equity_PX_LAST
2006-11-01,50000.0,240670.69,0.98,3.84,0.98,0.28,0.0,240670.69,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4914.0,23653.12,0.03,0.0,,1.0,100.0,10.175,5.17
2006-11-02,50000.0,243929.29,0.98,3.81,0.98,0.28,0.0,243929.29,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4951.0,24153.88,0.03,0.0,,1.0,100.0,10.099,5.24
2006-11-03,50000.0,242998.26,0.98,3.78,0.98,0.28,0.0,242998.26,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4988.0,24241.51,0.03,0.0,,1.0,100.0,10.0241,5.22
2006-11-06,50000.0,240205.18,0.98,3.66,0.98,0.28,0.0,240205.18,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4978.0,23914.83,0.03,0.0,,1.0,100.0,10.0442,5.16
2006-11-07,50000.0,247187.89,0.98,3.63,0.98,0.28,0.0,247187.89,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4946.0,24451.83,0.03,0.0,,1.0,100.0,10.1092,5.31
2006-11-08,50000.0,252308.54,0.98,3.61,0.98,0.28,0.0,252308.54,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5025.0,25357.01,0.03,0.0,,1.0,100.0,9.9502,5.42
2006-11-09,50000.0,253705.08,0.98,3.62,0.98,0.28,0.0,253705.08,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5084.0,25796.73,0.03,0.0,,1.0,100.0,9.8348,5.45
2006-11-10,50000.0,246722.37,0.98,3.62,0.98,0.28,0.0,246722.37,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5100.0,25165.68,0.03,0.0,,1.0,100.0,9.8039,5.3
2006-11-13,50000.0,266739.47,0.98,3.63,0.98,0.28,0.0,266739.47,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5020.0,26780.64,0.03,0.0,,1.0,100.0,9.9602,5.73
2006-11-14,50000.0,256032.65,0.98,3.47,0.98,0.28,0.0,256032.65,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5248.0,26873.19,0.03,0.0,,1.0,100.0,9.5274,5.5
2006-11-15,50000.0,259291.25,0.98,3.4,0.98,0.28,0.0,259291.25,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5126.0,26582.54,0.03,0.0,,1.0,100.0,9.7542,5.57
2006-11-16,50000.0,262549.85,0.98,3.41,0.98,0.28,0.0,262549.85,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5164.0,27116.15,0.03,0.0,,1.0,100.0,9.6824,5.64
2006-11-17,50000.0,256963.68,0.98,3.36,0.98,0.28,0.0,256963.68,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5201.0,26729.36,0.03,0.0,,1.0,100.0,9.6135,5.52
2006-11-20,50000.0,254636.11,0.98,3.36,0.98,0.28,0.0,254636.11,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5137.0,26161.31,0.03,0.0,,1.0,100.0,9.7333,5.47
2006-11-21,50000.0,257894.71,0.98,3.32,0.98,0.28,0.0,257894.71,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5110.0,26356.84,0.03,0.0,,1.0,100.0,9.7847,5.54
2006-11-22,50000.0,251377.51,0.98,3.32,0.98,0.28,0.0,251377.51,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5148.0,25881.83,0.03,0.0,,1.0,100.0,9.7125,5.4
2006-11-23,50000.0,261618.82,0.98,3.34,0.98,0.28,0.0,261618.82,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5073.0,26543.85,0.03,0.0,,1.0,100.0,9.8561,5.62
2006-11-24,50000.0,266273.96,0.98,3.42,0.98,0.28,0.0,266273.96,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5190.0,27639.24,0.03,0.0,,1.0,100.0,9.6339,5.72
2006-11-27,50000.0,256032.65,0.98,4.32,0.98,0.28,0.0,256032.65,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5243.0,26847.58,0.03,0.0,,1.0,100.0,9.5365,5.5
2006-11-28,50000.0,246722.37,0.98,4.89,0.98,0.28,0.0,246722.37,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4153.0,20492.76,0.02,0.0,,1.0,100.0,12.0395,5.3
2006-11-29,50000.0,258360.22,0.98,6.46,0.98,0.28,0.0,258360.22,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4082.0,21092.53,0.02,0.0,,1.0,100.0,12.2489,5.55
2006-11-30,50000.0,260687.79,0.98,6.83,0.98,0.28,0.0,260687.79,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4171.0,21746.58,0.02,0.0,,1.0,100.0,11.9875,5.6
2006-12-01,50000.0,254170.6,0.98,7.25,0.98,0.28,0.0,254170.6,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4188.0,21289.33,0.02,0.0,,1.0,100.0,11.9389,5.46
2006-12-04,50000.0,246722.37,0.98,7.6,0.98,0.28,0.0,246722.37,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4188.0,20665.47,0.02,0.0,,1.0,100.0,11.9389,5.3
2006-12-05,50000.0,249049.94,0.98,7.69,0.98,0.28,0.0,249049.94,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4082.0,20332.44,0.02,0.0,,1.0,100.0,12.2489,5.35
2006-12-06,50000.0,256032.65,0.98,7.81,0.98,0.28,0.0,256032.65,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4100.0,20994.68,0.02,0.0,,1.0,100.0,12.1951,5.5
2006-12-07,50000.0,269998.07,0.98,7.97,0.98,0.28,0.0,269998.07,0.0,50000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4156.0,22442.24,0.02,0.0,,1.0,100.0,12.0308,5.8
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,50000.0,0.0,0.28,0.0,0.0,4205.0,22628.54,0.02,0.0,,0.0,,0.0,5.78
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4168.0,21692.13,0.02,0.0,,0.0,,0.0,5.59
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4164.0,22058.99,0.02,0.0,,0.0,,0.0,5.69
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4167.0,22113.68,0.02,0.0,,0.0,,0.0,5.7
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4170.0,21741.36,0.02,0.0,,0.0,,0.0,5.6
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4175.0,21922.91,0.02,0.0,,0.0,,0.0,5.64
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4212.0,22823.07,0.02,0.0,,0.0,,0.0,5.82
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4201.0,23232.81,0.02,0.0,,0.0,,0.0,5.94
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4201.0,23076.36,0.03,0.0,,0.0,,0.0,5.9
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4209.0,22885.19,0.02,0.0,,0.0,,0.0,5.84
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4204.0,23214.54,0.02,0.0,,0.0,,0.0,5.86
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,12181.56,0.02,0.0,,0.0,,0.0,
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4200.0,23192.45,0.02,0.0,,0.0,,0.0,
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4200.0,23232.03,0.02,0.0,,0.0,,0.0,5.87
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4202.0,22965.91,0.02,0.0,,0.0,,0.0,5.8
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4189.0,22934.34,0.02,0.0,,0.0,,0.0,5.81
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,12077.62,0.02,0.0,,0.0,,0.0,
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3391.0,18789.05,0.02,0.0,,0.0,,0.0,5.88
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3394.0,18453.87,0.02,0.0,,0.0,,0.0,5.77
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3136.0,16578.25,0.02,0.0,,0.0,,0.0,5.61
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3104.0,16877.08,0.02,0.0,,0.0,,0.0,5.77
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3119.0,16929.24,0.02,0.0,,0.0,,0.0,5.76
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11869.74,0.01,0.0,,0.0,,0.0,5.71
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11973.68,0.01,0.0,,0.0,,0.0,5.76
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11952.89,0.01,0.0,,0.0,,0.0,5.75
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11911.32,0.01,0.0,,0.0,,0.0,5.73
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11620.29,0.01,0.0,,0.0,,0.0,5.59
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11745.02,0.01,0.0,,0.0,,0.0,5.65
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11620.29,0.01,0.0,,0.0,,0.0,5.59
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11599.5,0.01,0.0,,0.0,,0.0,5.58
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11599.5,0.01,0.0,,0.0,,0.0,5.58
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11599.5,0.01,0.0,,0.0,,0.0,5.58
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11537.14,0.01,0.0,,0.0,,0.0,5.55
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11266.9,0.01,0.0,,0.0,,0.0,5.42
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11578.72,0.01,0.0,,0.0,,0.0,5.57
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11724.23,0.01,0.0,,0.0,,0.0,5.64
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11703.44,0.01,0.0,,0.0,,0.0,5.63
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11641.08,0.01,0.0,,0.0,,0.0,5.6
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11661.87,0.01,0.0,,0.0,,0.0,5.61
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11703.44,0.01,0.0,,0.0,,0.0,5.63
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11703.44,0.01,0.0,,0.0,,0.0,5.63
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11474.78,0.01,0.0,,0.0,,0.0,5.52
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11620.29,0.01,0.0,,0.0,,0.0,5.59
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11433.2,0.01,0.0,,0.0,,0.0,5.5
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11848.96,0.01,0.0,,0.0,,0.0,5.7
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11828.17,0.01,0.0,,0.0,,0.0,5.69
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11433.2,0.01,0.0,,0.0,,0.0,5.5
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11162.96,0.01,0.0,,0.0,,0.0,5.37
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11474.78,0.01,0.0,,0.0,,0.0,5.52
2007-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11745.02,0.01,0.0,,0.0,,0.0,5.65
2007-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11121.39,0.01,0.0,,0.0,,0.0,5.35
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11225.33,0.01,0.0,,0.0,,0.0,5.4
2007-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11412.41,0.01,0.0,,0.0,,0.0,5.49
2007-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11370.84,0.01,0.0,,0.0,,0.0,5.47
2007-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11121.39,0.01,0.0,,0.0,,0.0,5.35
2007-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10934.3,0.01,0.0,,0.0,,0.0,5.26
2007-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10955.09,0.01,0.0,,0.0,,0.0,5.27
2007-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10622.48,0.01,0.0,,0.0,,0.0,5.11
2007-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10684.85,0.01,0.0,,0.0,,0.0,5.14
2007-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10705.63,0.01,0.0,,0.0,,0.0,5.15
2007-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10830.36,0.01,0.0,,0.0,,0.0,5.21
2007-03-20,10000.0,48058.46,0.2,3.2,0.2,0.05,0.0,48058.46,0.0,10000.0,0.0,,,10000.0,,,,,,0.05,,,0.0,,0.0,0.0,2206.0,10601.7,0.01,0.0,49.76,0.5,50.24,4.5331,5.1
2007-03-21,10000.0,49660.41,0.2,3.15,0.2,0.05,0.0,49660.41,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10955.09,0.01,0.0,49.76,0.5,50.24,4.5331,5.27
2007-03-22,10000.0,49943.11,0.2,3.15,0.2,0.05,0.0,49943.11,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11017.45,0.01,0.0,49.42,0.5001,50.58,4.5331,5.3
2007-03-23,10000.0,50320.04,0.2,3.18,0.2,0.05,0.0,50320.04,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11100.6,0.01,0.0,49.28,0.5001,50.72,4.5331,5.34
2007-03-26,10000.0,48812.32,0.2,2.91,0.2,0.05,0.0,48812.32,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10768.0,0.01,0.0,49.09,0.5002,50.91,4.5331,5.18
2007-03-27,10000.0,49000.78,0.2,2.85,0.2,0.05,0.0,49000.78,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10809.57,0.01,0.0,49.85,0.5,50.15,4.5331,5.2
2007-03-28,10000.0,48718.09,0.2,2.74,0.2,0.05,0.0,48718.09,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10747.21,0.01,0.0,49.76,0.5,50.24,4.5331,5.17
2007-03-29,10000.0,52675.84,0.2,2.74,0.2,0.05,0.0,52675.84,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11620.29,0.01,0.0,49.76,0.5,50.24,4.5331,5.59
2007-03-30,10000.0,50131.57,0.2,2.13,0.2,0.05,0.0,50131.57,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11059.02,0.01,0.0,49.73,0.5,50.27,4.5331,5.32
2007-04-02,10000.0,49471.95,0.2,2.09,0.2,0.05,0.0,49471.95,0.0,10000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,10913.51,0.01,0.0,49.19,0.5001,50.81,4.5331,5.25
2007-04-03,10621.0,53244.74,0.21,2.23,0.21,0.06,0.0,53244.74,0.0,10621.0,0.0,,0.0,,,621.0,,0.0,,,,,0.0,,0.0,0.0,2206.0,11059.02,0.01,0.0,47.5,0.5012,52.5,4.8146,5.32
2007-04-04,10621.0,54545.84,0.21,2.2,0.21,0.06,0.0,54545.84,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11329.26,0.01,0.0,47.5,0.5012,52.5,4.8146,5.45
2007-04-05,10621.0,55546.68,0.21,1.97,0.21,0.06,0.0,55546.68,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11537.14,0.01,0.0,48.44,0.5005,51.56,4.8146,5.55
2007-04-06,10621.0,55546.68,0.21,2.04,0.21,0.06,0.0,55546.68,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11537.14,0.01,0.0,48.46,0.5005,51.54,4.8146,
2007-04-09,10621.0,55546.68,0.21,2.04,0.21,0.06,0.0,55546.68,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11537.14,0.01,0.0,48.44,0.5005,51.56,4.8146,
2007-04-10,10621.0,56847.77,0.21,2.04,0.21,0.06,0.0,56847.77,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11807.38,0.01,0.0,48.44,0.5005,51.56,4.8146,5.68
2007-04-11,10621.0,56447.43,0.21,2.02,0.21,0.06,0.0,56447.43,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11724.23,0.01,0.0,49.47,0.5001,50.53,4.8146,5.64
2007-04-12,10621.0,54946.17,0.21,1.98,0.21,0.06,0.0,54946.17,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11412.41,0.01,0.0,49.47,0.5001,50.53,4.8146,5.49
2007-04-13,10621.0,54545.84,0.21,1.9,0.21,0.06,0.0,54545.84,0.0,10621.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2206.0,11329.26,0.01,0.0,49.47,0.5001,50.53,4.8146,5.45
