,ALNOV FP Equity_DX_SI_QTY,ALNOV FP Equity_DX_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNOV FP Equity_DX_SI_MV,ALNOV FP Equity_DX_DSS,ALNOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY,ALNOV FP Equity_DX_BROKER_SI_QTY,ALNOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNOV FP Equity_DX_BROKER_SI_MV_INC_x,ALNOV FP Equity_DX_SUPPLY_SI_MV_NEW,ALNOV FP Equity_DX_BROKER_SI_QTY_ADD,ALNOV FP Equity_DX_SUPPLY_SI_MV_DEC,ALNOV FP Equity_DX_BROKER_SI_QTY_INC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALNOV FP Equity_DX_BROKER_SI_MV_INC_y,ALNOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNOV FP Equity_DX_BROKER_SI_MV_ADD,ALNOV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNOV FP Equity_DX_BROKER_SI_QTY_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV,ALNOV FP Equity_DX_BROKER_SI_MV_DEC,ALNOV FP Equity_DX_SUPPLY_SI_MV_RMV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_UTILIZATION_QUANTITY,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNOV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALNOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNOV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNOV FP Equity_DX_BROKER_SI_CON_RATIO,ALNOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNOV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNOV FP Equity_PX_LAST
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1858
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1824
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1698
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165402.0,29772.36,,0.03,0.0,,0.0,,0.0,0.18
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165402.0,29606.96,,0.03,0.0,,0.0,,0.0,0.179
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,165402.0,28779.95,,0.03,0.0,,0.0,,0.0,0.174
2020-01-22,16000.0,3200.0,0.03,0.01,0.03,0.0,0.0,3200.0,0.0,16000.0,0.0,,,,,16000.0,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.2
2020-01-23,16000.0,3208.0,0.03,0.01,0.03,0.0,0.0,3208.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.2005
2020-01-24,16000.0,3040.0,0.03,0.01,0.03,0.0,0.0,3040.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.19
2020-01-27,16000.0,3264.0,0.03,0.01,0.03,0.0,0.0,3264.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.204
2020-01-28,16000.0,2976.0,0.03,0.01,0.03,0.0,0.0,2976.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.186
2020-01-29,16000.0,2979.2,0.03,0.01,0.03,0.0,0.0,2979.2,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0967,0.1862
2020-01-30,16000.0,3984.0,0.03,0.01,0.03,0.0,0.0,3984.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.249
2020-01-31,16000.0,7216.0,0.03,0.01,0.03,0.01,0.0,7216.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.451
2020-02-03,16000.0,9280.0,0.03,0.0,0.03,0.01,0.0,9280.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.58
2020-02-04,16000.0,8336.0,0.03,0.0,0.03,0.01,0.0,8336.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.521
2020-02-05,16000.0,6928.0,0.03,0.0,0.03,0.01,0.0,6928.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.433
2020-02-06,16000.0,7920.0,0.03,0.0,0.03,0.01,0.0,7920.0,0.0,16000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0613,0.495
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,16000.0,0.0,0.01,,0.0,0.0,260877.0,157308.83,,0.07,0.0,,0.0,,0.0,0.603
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,260877.0,232180.53,,0.07,0.0,,0.0,,0.0,0.89
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,260877.0,219658.43,,0.07,0.0,,0.0,,0.0,0.842
2020-02-12,10000.0,7450.0,0.02,0.0,0.02,0.01,0.0,0.0,10000.0,0.0,7450.0,,,,,,,,,,,,,10000.0,,0.01,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0356,0.745
2020-02-13,10000.0,9300.0,0.02,0.0,0.02,0.01,0.0,0.0,10000.0,0.0,9300.0,,,,,,,,,,,,,,,0.01,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0356,0.93
2020-02-14,73000.0,88914.0,0.13,0.01,0.12,0.07,0.0,47502.0,34000.0,39000.0,41412.0,,24000.0,,,39000.0,,,,,,24000.0,0.04,,,0.03,,,100.0,10.34,0.0,0.0,,0.0,100.0,13.7,0.7636,86.3,0.222,1.218
2020-02-17,73000.0,139430.0,0.13,0.01,0.12,0.09,0.0,74490.0,34000.0,39000.0,64940.0,,,,,,,,,,,,,,,0.04,,,100.0,10.34,0.0,0.0,,0.0,100.0,13.7,0.7636,86.3,0.222,1.91
2020-02-18,73000.0,141620.0,0.13,0.01,0.12,0.14,0.0,75660.0,34000.0,39000.0,65960.0,,,,,,,,,,,,,,,0.06,,,100.0,10.2,0.0,0.0,,0.0,100.0,13.7,0.7636,86.3,0.2191,1.94
2020-02-19,73000.0,103952.0,0.13,0.0,0.12,0.14,0.0,55536.0,34000.0,39000.0,48416.0,,,,,,,,,,,,,,,0.07,,,100.0,10.2,0.0,0.0,,0.0,100.0,13.7,0.7636,86.3,0.2191,1.424
2020-02-20,78572.0,54921.83,0.14,0.0,0.13,0.11,0.0,31155.83,34000.0,44572.0,23766.0,,,,,5572.0,,,,,,,0.01,,,0.05,,,100.0,10.2,0.0,0.0,,0.0,100.0,12.41,0.6354,78.17,0.2358,0.699
2020-02-21,78572.0,101357.88,0.14,0.0,0.13,0.05,0.0,57497.88,34000.0,44572.0,43860.0,,,,,,,,,,,,,,,0.02,,,100.0,9.82,0.0,0.0,,0.0,100.0,12.73,0.6641,80.18,0.227,1.29
2020-02-24,78572.0,124929.48,0.14,0.0,0.13,0.1,0.0,70869.48,34000.0,44572.0,54060.0,,,,,,,,,,,,,,,0.04,,,100.0,9.92,0.0,0.0,,0.0,100.0,12.73,0.6641,80.18,0.2293,1.59
2020-02-25,78572.0,126500.92,0.14,0.0,0.13,0.12,0.0,71760.92,34000.0,44572.0,54740.0,,,,,,,,,,,,,,,0.05,,,100.0,10.2,0.0,0.0,,0.0,100.0,12.73,0.6641,80.18,0.2358,1.61
2020-02-26,15572.0,23669.44,0.02,0.0,0.02,0.03,0.0,8469.44,10000.0,5572.0,15200.0,,,,,,0.04,,24000.0,,,,,,39000.0,0.02,0.06,,100.0,20.37,0.0,0.0,,0.0,100.0,35.78,0.5404,64.22,0.3172,1.52
2020-02-27,15572.0,20430.46,0.02,0.0,0.02,0.02,0.0,7310.46,10000.0,5572.0,13120.0,,,,,,,,,,,,,,,0.02,,,100.0,2.05,0.0,0.0,,0.0,100.0,35.78,0.5404,64.22,0.032,1.312
2020-02-28,15572.0,26472.4,0.02,0.0,0.02,0.02,0.0,9472.4,10000.0,5572.0,17000.0,,,,,,,,,,,,,,,0.01,,,100.0,10.1,0.0,0.0,,0.0,100.0,35.78,0.5404,64.22,0.1573,1.7
2020-03-02,5572.0,8592.02,0.01,0.0,0.01,0.01,0.0,8592.02,0.0,5572.0,0.0,,,,,,0.01,,10000.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1311,1.542
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5572.0,0.0,0.01,,0.0,0.0,48799.0,65390.66,,0.07,0.0,,0.0,,0.0,1.34
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4299.0,4522.55,,0.0,0.0,,0.0,,0.0,1.052
2020-03-05,40000.0,50960.0,0.06,0.0,0.06,0.05,0.0,50960.0,40000.0,40000.0,50960.0,,,,,40000.0,,,,,,,0.05,40000.0,,0.04,,,100.0,47.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4745,1.274
2020-03-06,45000.0,61650.0,0.07,0.0,0.07,0.06,0.0,61650.0,45000.0,45000.0,61650.0,,5000.0,0.0,,,,5000.0,,,0.0,5000.0,,,,0.06,,,100.0,47.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4772,1.37
2020-03-09,76146.0,99751.26,0.12,0.0,0.11,0.1,0.0,99751.26,76146.0,76146.0,99751.26,,31146.0,0.05,,,,31146.0,,,0.05,31146.0,,,,0.1,,,100.0,84.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8487,1.31
2020-03-10,91146.0,110468.95,0.14,0.0,0.13,0.12,0.0,110468.95,91146.0,91146.0,110468.95,,15000.0,0.02,,,,15000.0,,,0.02,15000.0,,,,0.12,,,100.0,48.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4808,1.212
2020-03-11,115146.0,139326.66,0.18,0.0,0.17,0.14,0.0,139326.66,96146.0,115146.0,116336.66,,5000.0,0.02,,,,24000.0,,,0.02,5000.0,,,,0.12,,,100.0,48.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5769,1.21
2020-03-12,121146.0,152159.38,0.19,0.0,0.18,0.15,0.0,152159.38,102146.0,121146.0,128295.38,,6000.0,0.01,,,,6000.0,,,0.01,6000.0,,,,0.12,,,100.0,48.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5725,1.256
2020-03-13,120014.0,154818.06,0.19,0.0,0.18,0.15,0.0,154818.06,101014.0,120014.0,130308.06,,,,,,0.0,,1132.0,,,,,,1132.0,0.13,0.0,,100.0,47.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5643,1.29
2020-03-16,127014.0,187472.66,0.2,0.01,0.19,0.16,0.0,187472.66,108014.0,127014.0,159428.66,,7000.0,0.01,,,,7000.0,,,0.01,7000.0,,,,0.14,,,100.0,48.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5703,1.476
2020-03-17,135014.0,179838.65,0.21,0.01,0.2,0.2,0.0,179838.65,116014.0,135014.0,154530.65,,8000.0,0.04,,,,8000.0,,,0.04,8000.0,,,,0.17,,,100.0,48.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.563,1.332
2020-03-18,135014.0,168767.5,0.21,0.01,0.2,0.18,0.0,168767.5,116014.0,135014.0,145017.5,,,,,,,,,,,,,,,0.15,,,100.0,48.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5656,1.25
2020-03-19,135014.0,166607.28,0.21,0.01,0.2,0.17,0.0,166607.28,116014.0,135014.0,143161.28,,,,,,,,,,,,,,,0.14,,,100.0,48.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5641,1.234
2020-03-20,135014.0,175518.2,0.21,0.01,0.2,0.17,0.0,175518.2,101014.0,135014.0,131318.2,,,,,,0.02,,15000.0,,,,,,,0.12,,,100.0,45.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6018,1.3
2020-03-23,133226.0,230480.98,0.21,0.01,0.2,0.17,0.0,230480.98,88292.0,133226.0,152745.16,,,,,,0.01,,12722.0,,,,,,1788.0,0.11,0.0,,100.0,48.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7249,1.73
2020-03-24,122292.0,203004.72,0.19,0.01,0.18,0.21,0.0,203004.72,88292.0,122292.0,146564.72,,,,,,,,,,,,,,10934.0,0.15,0.0,,100.0,48.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6672,1.66
2020-03-25,122292.0,222326.86,0.19,0.01,0.18,0.2,0.0,222326.86,88292.0,122292.0,160514.86,,,,,,,,,,,,,,,0.15,,,100.0,46.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6495,1.818
2020-03-26,142292.0,250433.92,0.22,0.01,0.21,0.26,0.0,250433.92,93292.0,142292.0,164193.92,,5000.0,0.06,,,,20000.0,,,0.06,5000.0,,,,0.17,,,100.0,46.79,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7137,1.76
2020-03-27,198292.0,375168.46,0.31,0.01,0.29,0.35,0.0,375168.46,99292.0,198292.0,187860.46,,6000.0,0.09,,,,56000.0,,,0.09,6000.0,,,,0.17,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.943,1.892
2020-03-30,198292.0,460037.44,0.31,0.01,0.29,0.38,0.0,460037.44,99292.0,198292.0,230357.44,,,,,,,,,,,,,,,0.19,,,100.0,45.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9183,2.32
2020-03-31,198292.0,440208.24,0.31,0.01,0.29,0.46,0.0,440208.24,99292.0,198292.0,220428.24,,,,,,,,,,,,,,,0.23,,,100.0,46.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9306,2.22
2020-04-01,189292.0,391834.44,0.3,0.01,0.28,0.42,0.0,391834.44,99292.0,189292.0,205534.44,,,,,,,,,,,,,,9000.0,0.22,0.04,,100.0,46.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8772,2.07
2020-04-02,189292.0,364954.98,0.3,0.01,0.28,0.39,0.0,364954.98,99292.0,189292.0,191434.98,,,,,,,,,,,,,,,0.21,,,100.0,45.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8732,1.928
2020-04-03,183292.0,404158.86,0.29,0.01,0.27,0.35,0.0,404158.86,99292.0,183292.0,218938.86,,,,,,,,,,,,,,6000.0,0.19,0.04,,100.0,45.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8475,2.205
2020-04-06,183292.0,453647.7,0.29,0.02,0.27,0.4,0.0,453647.7,99292.0,183292.0,245747.7,,,,,,,,,,,,,,,0.22,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,2.475
2020-04-07,183292.0,450898.32,0.29,0.02,0.27,0.45,0.0,450898.32,99292.0,183292.0,244258.32,,,,,,,,,,,,,,,0.25,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,2.46
2020-04-08,183292.0,548043.08,0.29,0.02,0.27,0.45,0.0,548043.08,99292.0,183292.0,296883.08,,,,,,,,,,,,,,,0.24,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,2.99
2020-04-09,183292.0,785406.22,0.29,0.02,0.27,0.55,0.0,785406.22,99292.0,183292.0,425466.22,,,,,,,,,,,,,,,0.3,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,4.285
2020-04-10,183292.0,785406.22,0.29,0.02,0.27,0.63,0.0,785406.22,99292.0,183292.0,425466.22,,,,,,,,,,,,,,,0.3,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,
2020-04-13,183292.0,785406.22,0.29,0.02,0.27,0.63,0.0,785406.22,99292.0,183292.0,425466.22,,,,,,,,,,,,,,,0.3,,,100.0,47.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8716,
2020-04-14,183292.0,1033766.88,0.29,0.02,0.27,0.78,0.0,1033766.88,99292.0,183292.0,560006.88,,,,,,,,,,,,,,,0.43,,,100.0,46.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8671,5.64
2020-04-15,290584.0,1423861.6,0.46,0.03,0.43,1.32,0.0,1423861.6,99292.0,290584.0,486530.8,,,0.54,,,,107292.0,,,0.54,,,,,0.56,,,100.0,40.49,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1849,4.9
2020-04-16,116982.0,584910.0,0.18,0.01,0.17,0.57,0.0,560685.0,4845.0,112137.0,24225.0,,,,,4845.0,0.56,,99292.0,,,,0.02,4845.0,183292.0,0.02,0.8,,100.0,3.89,0.0,0.0,,0.0,100.0,4.32,0.9173,95.68,0.9402,5.0
2020-04-17,116982.0,561513.6,0.18,0.01,0.17,0.58,0.0,538257.6,4845.0,112137.0,23256.0,,,,,,,,,,,,,,,0.02,,,100.0,3.91,0.0,0.0,,0.0,100.0,4.24,0.9188,95.76,0.944,4.8
2020-04-20,116982.0,531098.28,0.18,0.01,0.17,0.56,0.0,509101.98,4845.0,112137.0,21996.3,,,,,,,,,,,,,,,0.02,,,100.0,3.9,0.0,0.0,,0.0,100.0,4.49,0.9142,95.51,0.9419,4.54
2020-04-21,74138.0,275051.98,0.12,0.01,0.11,0.35,0.0,257077.03,4845.0,69293.0,17974.95,,,,,,,,,,,,,,42844.0,0.02,0.21,,100.0,3.85,0.0,0.0,,0.0,100.0,6.81,0.8731,93.19,0.5889,3.71
2020-04-22,74138.0,312862.36,0.12,0.01,0.11,0.28,0.0,292416.46,4845.0,69293.0,20445.9,,,,,,,,,,,,,,,0.02,,,100.0,3.85,0.0,0.0,,0.0,100.0,8.42,0.8457,91.58,0.5884,4.22
2020-04-23,74138.0,312120.98,0.12,0.01,0.11,0.31,0.0,291723.53,4845.0,69293.0,20397.45,,,,,,,,,,,,,,,0.02,,,100.0,3.89,0.0,0.0,,0.0,100.0,7.52,0.861,92.48,0.5955,4.21
2020-04-24,74138.0,316939.95,0.12,0.01,0.11,0.31,0.0,296227.58,4845.0,69293.0,20712.38,,,,,,,,,,,,,,,0.02,,,100.0,3.88,0.0,0.0,,0.0,100.0,6.99,0.8699,93.01,0.5936,4.275
2020-04-27,74138.0,355491.71,0.12,0.01,0.11,0.32,0.0,332259.94,4845.0,69293.0,23231.78,,,,,,,,,,,,,,,0.02,,,100.0,3.89,0.0,0.0,,0.0,100.0,6.89,0.8716,93.11,0.5955,4.795
2020-04-28,74138.0,356603.78,0.12,0.01,0.11,0.35,0.0,333299.33,4845.0,69293.0,23304.45,,,,,,,,,,,,,,,0.02,,,100.0,3.91,0.0,0.0,,0.0,100.0,6.28,0.8823,93.72,0.5979,4.81
2020-04-29,41914.0,206845.59,0.07,0.0,0.06,0.2,0.0,182935.52,4845.0,37069.0,23910.08,,,,,,,,,,,,,,32224.0,0.02,0.15,,100.0,3.89,0.0,0.0,,0.0,100.0,13.03,0.7733,86.97,0.3361,4.935
2020-04-30,41914.0,195738.38,0.07,0.0,0.06,0.21,0.0,173112.23,4845.0,37069.0,22626.15,,,,,,,,,,,,,,,0.02,,,100.0,3.89,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3367,4.67
2020-05-01,41914.0,195738.38,0.07,0.0,0.06,0.2,0.0,173112.23,4845.0,37069.0,22626.15,,,,,,,,,,,,,,,0.02,,,100.0,3.89,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3367,
2020-05-04,41914.0,191546.98,0.07,0.0,0.06,0.2,0.0,169405.33,4845.0,37069.0,22141.65,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3344,4.57
2020-05-05,41914.0,204959.46,0.07,0.0,0.06,0.19,0.0,181267.41,4845.0,37069.0,23692.05,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.32,0.7691,86.68,0.3344,4.89
2020-05-06,41914.0,203282.9,0.07,0.0,0.06,0.21,0.0,179784.65,4845.0,37069.0,23498.25,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3344,4.85
2020-05-07,41914.0,198043.65,0.07,0.0,0.06,0.2,0.0,175151.03,4845.0,37069.0,22892.63,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3344,4.725
2020-05-08,41914.0,190289.56,0.07,0.0,0.06,0.2,0.0,168293.26,4845.0,37069.0,21996.3,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.3344,4.54
2020-05-11,41914.0,189660.85,0.07,0.01,0.06,0.19,0.0,167737.23,4845.0,37069.0,21923.63,,,,,,,,,,,,,,,0.02,,,100.0,3.87,0.0,0.0,,0.0,100.0,13.53,0.766,86.47,0.3344,4.525
2020-05-12,41914.0,177505.79,0.07,0.01,0.06,0.19,0.0,156987.22,4845.0,37069.0,20518.58,,,,,,,,,,,,,,,0.02,,,100.0,3.94,0.0,0.0,,0.0,100.0,13.07,0.7728,86.93,0.341,4.235
2020-05-13,224138.0,975000.3,0.35,0.03,0.33,0.96,0.0,627674.55,79845.0,144293.0,347325.75,,,0.14,,75000.0,,32224.0,,,0.14,,0.32,75000.0,,0.34,,,100.0,29.26,0.0,0.0,,0.0,100.0,30.06,0.548,67.61,0.8213,4.35
2020-05-14,224138.0,871896.82,0.35,0.03,0.33,0.97,0.0,561299.77,79845.0,144293.0,310597.05,,,,,,,,,,,,,,,0.35,,,100.0,29.26,0.0,0.0,,0.0,100.0,29.14,0.5573,68.7,0.8213,3.89
2020-05-15,224138.0,774396.79,0.35,0.03,0.33,0.87,0.0,498532.32,79845.0,144293.0,275864.47,,,,,,,,,,,,,,,0.31,,,100.0,28.13,0.0,0.0,,0.0,100.0,29.31,0.552,68.22,0.7898,3.455
2020-05-18,219503.0,857159.22,0.35,0.03,0.32,0.76,0.0,563464.17,75210.0,144293.0,293695.05,,,,,,0.02,,4635.0,,,,,,,0.26,,,100.0,26.94,0.0,0.0,,0.0,100.0,29.31,0.5518,68.21,0.7863,3.905
2020-05-19,219503.0,859354.25,0.35,0.03,0.32,0.86,0.0,564907.1,75210.0,144293.0,294447.15,,,,,,,,,,,,,,,0.29,,,100.0,27.13,0.0,0.0,,0.0,100.0,29.46,0.5575,68.58,0.7917,3.915
2020-05-20,250503.0,918093.5,0.39,0.04,0.37,0.98,0.0,642448.85,75210.0,175293.0,275644.65,,,0.12,,,,31000.0,,,0.12,,,,,0.29,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.21,0.5072,60.08,0.9035,3.665
2020-05-21,250503.0,930618.65,0.39,0.04,0.37,0.92,0.0,651213.5,75210.0,175293.0,279405.15,,,,,,,,,,,,,,,0.28,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.08,0.5037,59.85,0.9035,3.715
2020-05-22,249368.0,884009.56,0.39,0.04,0.37,0.93,0.0,617390.11,75210.0,174158.0,266619.45,,,,,,,,,,,,,,1135.0,0.28,0.01,,100.0,27.03,0.0,0.0,,0.0,100.0,38.31,0.5094,60.2,0.8962,3.545
2020-05-25,249368.0,835382.8,0.39,0.04,0.37,0.9,0.0,583429.3,75210.0,174158.0,251953.5,,,,,,,,,,,,,,,0.27,,,100.0,27.03,0.0,0.0,,0.0,100.0,39.39,0.5044,59.07,0.8962,3.35
2020-05-26,249368.0,906452.68,0.39,0.04,0.37,0.84,0.0,633064.33,75210.0,174158.0,273388.35,,,,,,,,,,,,,,,0.25,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.28,0.5086,60.15,0.8994,3.635
2020-05-27,249368.0,860319.6,0.39,0.06,0.37,0.91,0.0,600845.1,75210.0,174158.0,259474.5,,,,,,,,,,,,,,,0.27,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.35,0.5106,60.27,0.8994,3.45
2020-05-28,247968.0,830692.8,0.39,0.06,0.37,0.86,0.0,578739.3,75210.0,172758.0,251953.5,,,,,,,,,,,,,,1400.0,0.26,0.0,,100.0,27.13,0.0,0.0,,0.0,100.0,38.51,0.5145,60.51,0.8943,3.35
2020-05-29,250968.0,883407.36,0.4,0.07,0.37,0.84,0.0,618668.16,75210.0,175758.0,264739.2,,,,,3000.0,,,,,,,0.01,,,0.25,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.03,0.502,59.76,0.9052,3.52
2020-06-01,250968.0,976265.52,0.4,0.08,0.37,0.88,0.0,683698.62,75210.0,175758.0,292566.9,,,,,,,,,,,,,,,0.26,,,100.0,27.13,0.0,0.0,,0.0,100.0,38.03,0.5022,59.77,0.9052,3.89
2020-06-02,250968.0,858310.56,0.4,0.08,0.37,0.95,0.0,601092.36,75210.0,175758.0,257218.2,,,,,,,,,,,,,,,0.27,,,100.0,27.13,0.0,0.0,,0.0,100.0,39.26,0.5,58.8,0.9052,3.42
2020-06-03,247968.0,778619.52,0.39,0.08,0.37,0.85,0.0,542460.12,75210.0,172758.0,236159.4,,,,,,,,,,,,,,3000.0,0.26,0.01,,100.0,27.13,0.0,0.0,,0.0,100.0,38.48,0.5138,60.47,0.8943,3.14
