,ALIBR FP Equity_DX_SI_QTY,ALIBR FP Equity_DX_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALIBR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALIBR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALIBR FP Equity_DX_SI_MV,ALIBR FP Equity_DX_DSS,ALIBR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY,ALIBR FP Equity_DX_BROKER_SI_QTY,ALIBR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALIBR FP Equity_DX_BROKER_SI_MV_INC_x,ALIBR FP Equity_DX_SUPPLY_SI_MV_NEW,ALIBR FP Equity_DX_BROKER_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_NEW,ALIBR FP Equity_DX_SUPPLY_SI_MV_DEC,ALIBR FP Equity_DX_BROKER_SI_QTY_INC,ALIBR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALIBR FP Equity_DX_BROKER_SI_MV_NEW_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALIBR FP Equity_DX_BROKER_SI_MV_INC_y,ALIBR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALIBR FP Equity_DX_BROKER_SI_MV_ADD,ALIBR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALIBR FP Equity_DX_BROKER_SI_QTY_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV,ALIBR FP Equity_DX_BROKER_SI_MV_DEC,ALIBR FP Equity_DX_SUPPLY_SI_MV_RMV,ALIBR FP Equity_DX_BROKER_SI_MV_RMV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_UTILIZATION_QUANTITY,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALIBR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALIBR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALIBR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALIBR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALIBR FP Equity_DX_BROKER_SI_CON_RATIO,ALIBR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALIBR FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-12-05,326033.0,2217.02,0.35,0.02,0.33,0.0,1.0,2217.02,143510.0,326033.0,975.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.95,0.6807,80.05,1.1359
2019-12-06,326033.0,2217.02,0.35,0.01,0.33,0.0,1.0,2217.02,143510.0,326033.0,975.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,1.1359
2019-12-09,326033.0,2314.83,0.35,0.01,0.33,0.0,1.0,2314.83,143510.0,326033.0,1018.92,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,1.1359
2019-12-10,326033.0,2412.64,0.35,0.01,0.33,0.0,1.0,2412.64,143510.0,326033.0,1061.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.93,0.6808,80.07,1.1359
2019-12-11,326033.0,2380.04,0.35,0.01,0.33,0.0,1.0,2380.04,143510.0,326033.0,1047.62,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,1.1359
2019-12-12,326033.0,2771.28,0.35,0.01,0.33,0.0,1.0,2771.28,143510.0,326033.0,1219.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,1.1359
2019-12-13,326033.0,2217.02,0.35,0.01,0.33,0.0,1.0,2217.02,143510.0,326033.0,975.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,1.1359
2019-12-16,326033.0,1956.2,0.35,0.01,0.33,0.0,1.0,1956.2,143510.0,326033.0,861.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.93,0.6808,80.07,1.1359
2019-12-17,326033.0,1956.2,0.35,0.01,0.33,0.0,1.0,1956.2,143510.0,326033.0,861.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.94,0.6808,80.06,1.1359
2019-12-18,326033.0,1825.78,0.35,0.01,0.33,0.0,1.0,1825.78,143510.0,326033.0,803.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,19.93,0.6808,80.07,1.1359
2019-12-19,261033.0,1357.37,0.28,0.01,0.27,0.0,0.0,1357.37,143510.0,261033.0,746.25,,,,,,,,,,,,,,,,,65000.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,20.97,1.0,100.0,0.9095
2019-12-20,261033.0,1383.47,0.28,0.01,0.27,0.0,0.0,1383.47,143510.0,261033.0,760.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-23,261033.0,1435.68,0.28,0.01,0.27,0.0,0.0,1435.68,143510.0,261033.0,789.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-24,261033.0,1357.37,0.28,0.01,0.27,0.0,0.0,1357.37,143510.0,261033.0,746.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-25,261033.0,1357.37,0.28,0.01,0.27,0.0,0.0,1357.37,143510.0,261033.0,746.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-26,261033.0,1357.37,0.28,0.01,0.27,0.0,0.0,1357.37,143510.0,261033.0,746.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-27,261033.0,1331.27,0.28,0.01,0.27,0.0,0.0,1331.27,143510.0,261033.0,731.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-30,261033.0,1357.37,0.28,0.01,0.27,0.0,0.0,1357.37,143510.0,261033.0,746.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2019-12-31,261033.0,1383.47,0.28,0.01,0.27,0.0,0.0,1383.47,143510.0,261033.0,760.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-01,261033.0,1383.47,0.28,0.01,0.27,0.0,0.0,1383.47,143510.0,261033.0,760.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-02,261033.0,1435.68,0.28,0.01,0.27,0.0,0.0,1435.68,143510.0,261033.0,789.31,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-03,261033.0,1487.89,0.28,0.01,0.27,0.0,0.0,1487.89,143510.0,261033.0,818.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-06,261033.0,1487.89,0.28,0.01,0.27,0.0,0.0,1487.89,143510.0,261033.0,818.01,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-07,261033.0,1461.78,0.28,0.01,0.27,0.0,0.0,1461.78,143510.0,261033.0,803.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-08,261033.0,1513.99,0.28,0.01,0.27,0.0,0.0,1513.99,143510.0,261033.0,832.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-09,261033.0,1409.58,0.28,0.01,0.27,0.0,0.0,1409.58,143510.0,261033.0,774.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-10,261033.0,1174.65,0.28,0.0,0.27,0.0,0.0,1174.65,143510.0,261033.0,645.79,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-13,261033.0,1070.24,0.28,0.0,0.27,0.0,0.0,1070.24,143510.0,261033.0,588.39,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-14,261033.0,1018.03,0.04,0.0,0.04,0.0,0.0,1018.03,143510.0,261033.0,559.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-15,261033.0,913.62,0.04,0.0,0.04,0.0,0.0,913.62,143510.0,261033.0,502.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-16,261033.0,809.2,0.04,0.0,0.04,0.0,0.0,809.2,143510.0,261033.0,444.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-17,261033.0,809.2,0.04,0.0,0.04,0.0,0.0,809.2,143510.0,261033.0,444.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-20,261033.0,730.89,0.04,0.0,0.04,0.0,0.0,730.89,143510.0,261033.0,401.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-21,261033.0,574.27,0.04,0.0,0.04,0.0,0.0,574.27,143510.0,261033.0,315.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-22,261033.0,548.17,0.04,0.0,0.04,0.0,0.0,548.17,143510.0,261033.0,301.37,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9095
2020-01-23,411033.0,739.86,0.06,0.0,0.06,0.0,1.0,739.86,143510.0,411033.0,258.32,,,,0.0,,,,,150000.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4321
2020-01-24,1011033.0,1516.55,0.15,0.01,0.15,0.0,1.0,1516.55,143510.0,1011033.0,215.27,,,,0.0,,,,,600000.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,3.5225
2020-01-27,1011033.0,1718.76,0.15,0.01,0.15,0.0,1.0,1718.76,143510.0,1011033.0,243.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,3.5225
2020-01-28,1811033.0,2535.45,0.26,0.02,0.26,0.0,2.0,2535.45,143510.0,1811033.0,200.91,,,,0.0,,,,,800000.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-01-29,1811033.0,2354.34,0.26,0.02,0.26,0.0,2.0,2354.34,143510.0,1811033.0,186.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-01-30,1811033.0,1992.14,0.26,0.02,0.26,0.0,2.0,1992.14,143510.0,1811033.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-01-31,1811033.0,1992.14,0.26,0.02,0.26,0.0,2.0,1992.14,143510.0,1811033.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-03,1811033.0,1811.03,0.26,0.01,0.26,0.0,2.0,1811.03,143510.0,1811033.0,143.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-04,1811033.0,2535.45,0.26,0.01,0.26,0.0,2.0,2535.45,143510.0,1811033.0,200.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-05,1811033.0,2535.45,0.26,0.01,0.26,0.0,2.0,2535.45,143510.0,1811033.0,200.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-06,1811033.0,2535.45,0.1,0.01,0.1,0.0,2.0,2535.45,143510.0,1811033.0,200.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-07,1811033.0,2354.34,0.1,0.01,0.1,0.0,2.0,2354.34,143510.0,1811033.0,186.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,6.3098
2020-02-10,5254934.0,6831.41,0.28,0.03,0.28,0.01,4.0,6831.41,143510.0,5254934.0,186.56,,,,0.0,,,,,3443901.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-11,5254934.0,6305.92,0.28,0.03,0.28,0.01,4.0,6305.92,143510.0,5254934.0,172.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-12,5254934.0,6305.92,0.28,0.03,0.28,0.01,4.0,6305.92,143510.0,5254934.0,172.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-13,5254934.0,5780.43,0.28,0.03,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-14,5254934.0,5780.43,0.28,0.03,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-17,5254934.0,5254.93,0.28,0.03,0.28,0.01,4.0,5254.93,143510.0,5254934.0,143.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-18,5254934.0,6305.92,0.28,0.03,0.28,0.01,4.0,6305.92,143510.0,5254934.0,172.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-19,5254934.0,6305.92,0.28,0.03,0.28,0.01,4.0,6305.92,143510.0,5254934.0,172.21,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-20,5254934.0,5780.43,0.28,0.03,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-21,5254934.0,5780.43,0.28,0.03,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-24,5254934.0,5780.43,0.28,0.03,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-25,5254934.0,5780.43,0.28,0.02,0.28,0.01,4.0,5780.43,143510.0,5254934.0,157.86,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-26,5254934.0,5254.93,0.28,0.02,0.28,0.01,4.0,5254.93,143510.0,5254934.0,143.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-27,5254934.0,5254.93,0.28,0.02,0.28,0.01,4.0,5254.93,143510.0,5254934.0,143.51,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-02-28,5254934.0,4729.44,0.28,0.03,0.28,0.01,4.0,4729.44,143510.0,5254934.0,129.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-03-02,5254934.0,4729.44,0.28,0.03,0.28,0.0,4.0,4729.44,143510.0,5254934.0,129.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-03-03,5254934.0,3678.45,0.28,0.03,0.28,0.0,4.0,3678.45,143510.0,5254934.0,100.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-03-04,5254934.0,3152.96,0.28,0.02,0.28,0.0,4.0,3152.96,143510.0,5254934.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-03-05,5254934.0,3152.96,0.28,0.02,0.28,0.0,4.0,3152.96,143510.0,5254934.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.3086
2020-03-06,5404934.0,3242.96,0.29,0.02,0.29,0.0,4.0,3242.96,143510.0,5404934.0,86.11,,,,0.0,,,,,150000.0,,,,0.0,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.8312
2020-03-09,5346138.0,2673.07,0.29,0.02,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,58796.0,0.0,0.0,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-10,5346138.0,2138.46,0.29,0.02,0.29,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-11,5346138.0,3207.68,0.29,0.02,0.29,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-12,5346138.0,2673.07,0.29,0.02,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-13,5346138.0,3207.68,0.29,0.02,0.29,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-16,5346138.0,2138.46,0.29,0.03,0.29,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-17,5346138.0,2673.07,0.29,0.02,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-18,5346138.0,2673.07,0.29,0.03,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-19,5346138.0,2673.07,0.29,0.03,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-20,5346138.0,2673.07,0.29,0.03,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-23,5346138.0,2673.07,0.29,0.03,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-24,5346138.0,2673.07,0.29,0.03,0.29,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-25,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-26,5346138.0,2673.07,0.15,0.03,0.15,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-27,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-30,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-03-31,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-01,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-02,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-03,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-06,5346138.0,2138.46,0.15,0.03,0.15,0.0,4.0,2138.46,143510.0,5346138.0,57.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-07,5346138.0,2673.07,0.15,0.03,0.15,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-08,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-09,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-10,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-13,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-14,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-15,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-16,5346138.0,2673.07,0.07,0.03,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-17,5346138.0,3207.68,0.07,0.03,0.07,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-20,5346138.0,3742.3,0.07,0.02,0.07,0.0,4.0,3742.3,143510.0,5346138.0,100.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-21,5346138.0,3207.68,0.07,0.02,0.07,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-22,5346138.0,3207.68,0.07,0.02,0.07,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-23,5346138.0,3207.68,0.07,0.02,0.07,0.0,4.0,3207.68,143510.0,5346138.0,86.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-24,5346138.0,2673.07,0.07,0.02,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-27,5346138.0,2673.07,0.07,0.02,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
2020-04-28,5346138.0,2673.07,0.07,0.02,0.07,0.0,4.0,2673.07,143510.0,5346138.0,71.76,,,,,,,,,,,,,,,,,,0.0,,,,100.0,50.0,0.0,0.0,,0.0,100.0,,1.0,100.0,18.6264
