,ALTHE FP Equity_DX_SI_QTY,ALTHE FP Equity_DX_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHE FP Equity_DX_SI_MV,ALTHE FP Equity_DX_DSS,ALTHE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHE FP Equity_DX_SUPPLY_SI_QTY,ALTHE FP Equity_DX_BROKER_SI_QTY,ALTHE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHE FP Equity_DX_BROKER_SI_MV_INC_x,ALTHE FP Equity_DX_BROKER_SI_QTY_ADD,ALTHE FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHE FP Equity_DX_BROKER_SI_QTY_INC,ALTHE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHE FP Equity_DX_BROKER_SI_MV_INC_y,ALTHE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHE FP Equity_DX_BROKER_SI_MV_ADD,ALTHE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHE FP Equity_DX_BROKER_SI_QTY_DEC,ALTHE FP Equity_DX_SUPPLY_SI_MV,ALTHE FP Equity_DX_BROKER_SI_MV_DEC,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_UTILIZATION_QUANTITY,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHE FP Equity_DX_BROKER_SI_CON_RATIO,ALTHE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-01,9873.0,7049.32,0.04,0.25,0.03,0.01,0.0,7049.32,9873.0,9873.0,7049.32,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,9.82,0.8229,90.18,0.6527
2023-02-02,9873.0,6911.1,0.04,0.24,0.03,0.01,0.0,6911.1,9873.0,9873.0,6911.1,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.39,0.8138,89.61,0.6527
2023-02-03,9873.0,6970.34,0.04,0.24,0.03,0.01,0.0,6970.34,9873.0,9873.0,6970.34,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.05,0.8192,89.95,0.6527
2023-02-06,9873.0,6911.1,0.04,0.25,0.03,0.01,0.0,6911.1,9873.0,9873.0,6911.1,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.26,0.8159,89.74,0.6527
2023-02-07,9873.0,6911.1,0.04,0.26,0.03,0.01,0.0,6911.1,9873.0,9873.0,6911.1,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.13,0.8179,89.87,0.6527
2023-02-08,9873.0,6911.1,0.04,0.29,0.03,0.01,0.0,6911.1,9873.0,9873.0,6911.1,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.13,0.8179,89.87,0.6527
2023-02-09,9873.0,6990.08,0.04,0.32,0.03,0.01,0.0,6990.08,9873.0,9873.0,6990.08,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.03,0.8196,89.97,0.6527
2023-02-10,9873.0,6950.59,0.04,0.32,0.03,0.01,0.0,6950.59,9873.0,9873.0,6950.59,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.21,0.8167,89.79,0.6527
2023-02-13,9873.0,6911.1,0.04,0.34,0.03,0.01,0.0,6911.1,9873.0,9873.0,6911.1,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.26,0.8159,89.74,0.6527
2023-02-14,9873.0,6950.59,0.04,0.34,0.03,0.01,0.0,6950.59,9873.0,9873.0,6950.59,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.08,0.8188,89.92,0.6527
2023-02-15,9873.0,7207.29,0.04,0.34,0.03,0.01,0.0,7207.29,9873.0,9873.0,7207.29,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,9.88,0.8219,90.12,0.6527
2023-02-16,9873.0,6950.59,0.04,0.34,0.03,0.01,0.0,6950.59,9873.0,9873.0,6950.59,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.46,0.8126,89.54,0.6527
2023-02-17,9873.0,6930.85,0.04,0.34,0.03,0.01,0.0,6930.85,9873.0,9873.0,6930.85,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.23,0.8163,89.77,0.6527
2023-02-20,9873.0,7029.58,0.04,0.35,0.03,0.01,0.0,7029.58,9873.0,9873.0,7029.58,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.1,0.8184,89.9,0.6527
2023-02-21,9873.0,7029.58,0.04,0.35,0.03,0.01,0.0,7029.58,9873.0,9873.0,7029.58,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,10.19,0.817,89.81,0.6527
2023-02-22,8873.0,6211.1,0.04,0.32,0.03,0.01,0.0,6211.1,8873.0,8873.0,6211.1,,,,0.0,,1000.0,,,,,1000.0,0.01,0.0,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-02-23,8873.0,6211.1,0.04,0.35,0.03,0.01,0.0,6211.1,8873.0,8873.0,6211.1,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-02-24,52673.0,36871.1,0.22,2.19,0.18,0.04,0.0,21541.1,30773.0,30773.0,21541.1,,,21900.0,,,,,,0.02,21900.0,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.4226
2023-02-27,52673.0,36871.1,0.22,2.49,0.18,0.04,0.0,21541.1,30773.0,30773.0,21541.1,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.4226
2023-02-28,52673.0,37292.48,0.22,2.92,0.18,0.04,0.0,21787.28,30773.0,30773.0,21787.28,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,17.01,0.7177,82.99,1.4226
2023-03-01,52673.0,36871.1,0.22,3.27,0.18,0.04,0.0,21541.1,30773.0,30773.0,21541.1,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.69,0.722,83.31,1.4226
2023-03-02,52673.0,36871.1,0.22,3.37,0.18,0.04,0.0,21541.1,30773.0,30773.0,21541.1,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.4226
2023-03-03,52673.0,36239.02,0.22,3.56,0.18,0.04,0.0,21171.82,30773.0,30773.0,21171.82,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.6,0.7231,83.4,1.4226
2023-03-06,8873.0,6104.62,0.04,0.6,0.03,0.01,0.0,6104.62,8873.0,8873.0,6104.62,,,,0.02,,21900.0,,,,,21900.0,0.01,0.02,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-07,8873.0,6033.64,0.04,0.61,0.03,0.01,0.0,6033.64,8873.0,8873.0,6033.64,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-08,8873.0,6015.89,0.04,0.62,0.03,0.01,0.0,6015.89,8873.0,8873.0,6015.89,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-09,8873.0,5767.45,0.04,0.63,0.03,0.01,0.0,5767.45,8873.0,8873.0,5767.45,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-10,8873.0,5678.72,0.04,0.63,0.03,0.01,0.0,5678.72,8873.0,8873.0,5678.72,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-13,8873.0,5767.45,0.04,0.61,0.03,0.01,0.0,5767.45,8873.0,8873.0,5767.45,,,,,,,,,,,,0.01,,100.0,58.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5866
2023-03-14,52673.0,34237.45,0.22,3.94,0.18,0.03,0.0,20002.45,30773.0,30773.0,20002.45,,,21900.0,,,,,,0.01,21900.0,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.4226
2023-03-15,52673.0,33605.37,0.22,6.74,0.18,0.03,0.0,19633.17,30773.0,30773.0,19633.17,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.59,0.7233,83.41,1.4226
2023-03-16,52673.0,33605.37,0.22,6.99,0.18,0.03,0.0,19633.17,30773.0,30773.0,19633.17,,,,,,,,,,,,0.02,,100.0,83.11,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.4226
2023-03-17,52673.0,33605.37,0.22,7.29,0.18,0.03,0.0,19633.17,30773.0,30773.0,19633.17,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.2713
2023-03-20,52673.0,33500.03,0.22,7.73,0.18,0.03,0.0,19571.63,30773.0,30773.0,19571.63,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.8,0.7204,83.2,1.2713
2023-03-21,52673.0,34237.45,0.22,8.17,0.18,0.03,0.0,20002.45,30773.0,30773.0,20002.45,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,17.15,0.7158,82.85,1.2713
2023-03-22,52673.0,34342.8,0.22,8.15,0.18,0.03,0.0,20064.0,30773.0,30773.0,20064.0,,,,,,,,,,,,0.02,,100.0,90.53,0.0,0.0,0.0,100.0,16.89,0.7193,83.11,1.5496
2023-03-23,52673.0,34342.8,0.22,8.33,0.18,0.03,0.0,20064.0,30773.0,30773.0,20064.0,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.2713
2023-03-24,52673.0,34342.8,0.22,8.33,0.18,0.03,0.0,20064.0,30773.0,30773.0,20064.0,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.85,0.7198,83.15,1.2713
2023-03-27,52673.0,34658.83,0.22,8.41,0.18,0.03,0.0,20248.63,30773.0,30773.0,20248.63,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.97,0.7181,83.03,1.2713
2023-03-28,52673.0,34342.8,0.22,8.4,0.18,0.03,0.0,20064.0,30773.0,30773.0,20064.0,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.72,0.7215,83.28,1.2713
2023-03-29,52673.0,33921.41,0.22,8.82,0.18,0.03,0.0,19817.81,30773.0,30773.0,19817.81,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,16.67,0.7221,83.33,1.2713
2023-03-30,52673.0,34764.18,0.22,9.07,0.18,0.03,0.0,20310.18,30773.0,30773.0,20310.18,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,17.19,0.7153,82.81,1.2713
2023-03-31,52673.0,36871.1,0.22,9.04,0.18,0.04,0.0,21541.1,30773.0,30773.0,21541.1,,,,,,,,,,,,0.02,,100.0,74.27,0.0,0.0,0.0,100.0,17.69,0.7088,82.31,1.2713
2023-04-03,8873.0,6370.81,0.04,1.34,0.03,0.01,0.0,6370.81,8873.0,8873.0,6370.81,,,,0.01,,21900.0,,,,,21900.0,0.01,0.01,100.0,45.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.4542
2023-04-04,8873.0,6441.8,0.04,1.36,0.03,0.01,0.0,6441.8,8873.0,8873.0,6441.8,,,,,,,,,,,,0.01,,100.0,45.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.4542
2023-04-05,8873.0,6459.54,0.04,1.33,0.03,0.01,0.0,6459.54,8873.0,8873.0,6459.54,,,,,,,,,,,,0.01,,100.0,45.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.4542
2023-04-06,8873.0,6459.54,0.04,1.37,0.03,0.01,0.0,6459.54,8873.0,8873.0,6459.54,,,,,,,,,,,,0.01,,100.0,45.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.4542
2023-04-07,8873.0,6459.54,0.04,1.4,0.03,0.01,0.0,6459.54,8873.0,8873.0,6459.54,,,,,,,,,,,,0.01,,100.0,35.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.3583
2023-04-10,8873.0,6459.54,0.04,1.4,0.03,0.01,0.0,6459.54,8873.0,8873.0,6459.54,,,,,,,,,,,,0.01,,100.0,35.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.3583
2023-04-11,8873.0,6069.13,0.04,1.4,0.03,0.01,0.0,6069.13,8873.0,8873.0,6069.13,,,,,,,,,,,,0.01,,100.0,35.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.3583
2023-04-12,8873.0,6211.1,0.04,1.14,0.03,0.01,0.0,6211.1,8873.0,8873.0,6211.1,,,,,,,,,,,,0.01,,100.0,31.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.3139
2023-04-13,8873.0,5838.43,0.04,1.02,0.03,0.01,0.0,5838.43,8873.0,8873.0,5838.43,,,,,,,,,,,,0.01,,100.0,31.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.3139
2023-04-14,8873.0,6015.89,0.04,1.06,0.03,0.01,0.0,6015.89,8873.0,8873.0,6015.89,,,,,,,,,,,,0.01,,100.0,31.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.311
2023-04-17,8873.0,6015.89,0.04,1.08,0.03,0.01,0.0,6015.89,8873.0,8873.0,6015.89,,,,,,,,,,,,0.01,,100.0,31.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.311
2023-04-18,9783.0,6476.35,0.04,1.19,0.03,0.01,0.0,6175.14,9328.0,9328.0,6175.14,,,455.0,,,,,,0.0,455.0,,0.01,,100.0,35.82,0.0,0.0,0.0,100.0,9.51,0.828,90.49,0.3756
2023-04-19,9783.0,7415.51,0.04,0.64,0.03,0.01,0.0,7070.62,9328.0,9328.0,7070.62,,,,,,,,,,,,0.01,,100.0,35.82,0.0,0.0,0.0,100.0,8.22,0.8491,91.78,0.3756
2023-04-20,9783.0,7611.17,0.04,0.42,0.03,0.01,0.0,7257.18,9328.0,9328.0,7257.18,,,,,,,,,,,,0.01,,100.0,35.82,0.0,0.0,0.0,100.0,9.08,0.8348,90.92,0.3756
2023-04-21,9783.0,7122.02,0.04,0.39,0.03,0.01,0.0,6790.78,9328.0,9328.0,6790.78,,,,,,,,,,,,0.01,,100.0,35.82,0.0,0.0,0.0,100.0,9.88,0.822,90.12,0.3756
2023-04-24,9783.0,7239.42,0.04,0.38,0.03,0.01,0.0,6902.72,9328.0,9328.0,6902.72,,,,,,,,,,,,0.01,,100.0,35.82,0.0,0.0,0.0,100.0,9.16,0.8335,90.84,0.3756
2023-04-25,9783.0,7043.76,0.04,0.37,0.03,0.01,0.0,6716.16,9328.0,9328.0,6716.16,,,,,,,,,,,,0.01,,100.0,34.36,0.0,0.0,0.0,100.0,9.54,0.8275,90.46,0.3604
2023-04-26,9783.0,6848.1,0.04,0.37,0.03,0.01,0.0,6529.6,9328.0,9328.0,6529.6,,,,,,,,,,,,0.01,,100.0,34.36,0.0,0.0,0.0,100.0,9.54,0.8274,90.46,0.3604
2023-04-27,9871.0,7008.41,0.04,0.37,0.03,0.01,0.0,6654.12,9372.0,9372.0,6654.12,44.0,0.0,,,44.0,,0.0,44.0,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,9.98,0.8203,90.02,0.363
2023-04-28,9871.0,6692.54,0.04,0.38,0.03,0.01,0.0,6354.22,9372.0,9372.0,6354.22,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,10.54,0.8115,89.46,0.363
2023-05-01,9871.0,6692.54,0.04,0.38,0.03,0.01,0.0,6354.22,9372.0,9372.0,6354.22,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,10.32,0.8148,89.68,0.363
2023-05-02,9871.0,6613.57,0.04,0.38,0.03,0.01,0.0,6279.24,9372.0,9372.0,6279.24,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,10.22,0.8165,89.78,0.363
2023-05-03,9871.0,6712.28,0.04,0.38,0.03,0.01,0.0,6372.96,9372.0,9372.0,6372.96,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,9.98,0.8204,90.02,0.363
2023-05-04,9871.0,6712.28,0.04,0.38,0.03,0.01,0.0,6372.96,9372.0,9372.0,6372.96,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,10.11,0.8182,89.89,0.363
2023-05-05,9871.0,6810.99,0.04,0.38,0.03,0.01,0.0,6466.68,9372.0,9372.0,6466.68,,,,,,,,,,,,0.01,,100.0,34.47,0.0,0.0,0.0,100.0,9.98,0.8203,90.02,0.363
2023-05-08,9783.0,6730.7,0.04,0.38,0.03,0.01,0.0,6417.66,9328.0,9328.0,6417.66,,,,0.0,,44.0,,,,,44.0,0.01,0.0,100.0,34.36,0.0,0.0,0.0,100.0,9.33,0.8309,90.67,0.3604
2023-05-09,8873.0,6140.12,0.04,0.34,0.03,0.01,0.0,6140.12,8873.0,8873.0,6140.12,,,,0.0,,455.0,,,,,455.0,0.01,0.0,100.0,32.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3276
2023-05-10,8873.0,6193.35,0.04,0.34,0.03,0.01,0.0,6193.35,8873.0,8873.0,6193.35,,,,,,,,,,,,0.01,,100.0,32.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3276
2023-05-11,8873.0,6211.1,0.04,0.34,0.03,0.01,0.0,6211.1,8873.0,8873.0,6211.1,,,,,,,,,,,,0.01,,100.0,32.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3276
2023-05-12,8873.0,6920.94,0.04,0.34,0.03,0.01,0.0,6920.94,8873.0,8873.0,6920.94,,,,,,,,,,,,0.01,,100.0,32.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3276
2023-05-15,8951.0,6695.35,0.04,0.31,0.03,0.01,0.0,6666.18,8912.0,8912.0,6666.18,,,39.0,,,,,,0.0,39.0,,0.01,,100.0,32.86,0.0,0.0,0.0,100.0,0.91,0.982,99.09,0.3301
2023-05-16,8951.0,6605.84,0.04,0.31,0.03,0.01,0.0,6577.06,8912.0,8912.0,6577.06,,,,,,,,,,,,0.01,,100.0,32.86,0.0,0.0,0.0,100.0,0.88,0.9825,99.12,0.3301
2023-05-17,8951.0,6498.43,0.04,0.31,0.03,0.01,0.0,6470.11,8912.0,8912.0,6470.11,,,,,,,,,,,,0.01,,100.0,35.12,0.0,0.0,0.0,100.0,0.89,0.9824,99.11,0.3527
2023-05-18,8951.0,6570.03,0.04,0.32,0.03,0.01,0.0,6541.41,8912.0,8912.0,6541.41,,,,,,,,,,,,0.01,,100.0,35.12,0.0,0.0,0.0,100.0,0.86,0.9829,99.14,0.3527
2023-05-19,8951.0,6498.43,0.04,0.32,0.03,0.01,0.0,6470.11,8912.0,8912.0,6470.11,,,,,,,,,,,,0.01,,100.0,35.12,0.0,0.0,0.0,100.0,0.88,0.9825,99.12,0.3527
2023-05-22,8951.0,6373.11,0.04,0.32,0.03,0.01,0.0,6345.34,8912.0,8912.0,6345.34,,,,,,,,,,,,0.01,,100.0,35.12,0.0,0.0,0.0,100.0,0.89,0.9824,99.11,0.3527
2023-05-23,8873.0,6566.02,0.04,0.32,0.03,0.01,0.0,6566.02,8873.0,8873.0,6566.02,,,,0.0,,39.0,,,,,39.0,0.01,0.0,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-24,8873.0,6388.56,0.04,0.31,0.03,0.01,0.0,6388.56,8873.0,8873.0,6388.56,,,,,,,,,,,,0.01,,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-25,8873.0,6370.81,0.04,0.33,0.03,0.01,0.0,6370.81,8873.0,8873.0,6370.81,,,,,,,,,,,,0.01,,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-26,8873.0,5323.8,0.04,0.34,0.03,0.01,0.0,5323.8,8873.0,8873.0,5323.8,,,,,,,,,,,,0.01,,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-29,8873.0,5359.29,0.04,0.31,0.03,0.01,0.0,5359.29,8873.0,8873.0,5359.29,,,,,,,,,,,,0.01,,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-30,8873.0,5377.04,0.04,0.31,0.03,0.01,0.0,5377.04,8873.0,8873.0,5377.04,,,,,,,,,,,,0.01,,100.0,35.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3502
2023-05-31,8873.0,4791.42,0.04,0.31,0.03,0.0,0.0,4791.42,8873.0,8873.0,4791.42,,,,,,,,,,,,0.01,,100.0,34.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.344
2023-06-01,8873.0,4773.67,0.04,0.32,0.03,0.0,0.0,4773.67,8873.0,8873.0,4773.67,,,,,,,,,,,,0.0,,100.0,34.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.344
2023-06-02,8873.0,4968.88,0.04,0.44,0.03,0.01,0.0,4968.88,8873.0,8873.0,4968.88,,,,,,,,,,,,0.0,,100.0,34.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.344
2023-06-05,52473.0,29489.83,0.22,2.88,0.18,0.03,0.0,17238.23,30673.0,30673.0,17238.23,,,21800.0,,,,,,0.01,21800.0,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.96,0.7183,83.04,1.1025
2023-06-06,52473.0,31483.8,0.22,2.9,0.18,0.03,0.0,18403.8,30673.0,30673.0,18403.8,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,17.85,0.7067,82.15,1.1025
2023-06-07,52473.0,31588.75,0.22,2.94,0.18,0.03,0.0,18465.15,30673.0,30673.0,18465.15,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.96,0.7184,83.04,1.1025
2023-06-08,52473.0,30749.18,0.22,3.0,0.18,0.03,0.0,17974.38,30673.0,30673.0,17974.38,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.53,0.724,83.47,1.1025
2023-06-09,52473.0,30434.34,0.22,3.08,0.18,0.03,0.0,17790.34,30673.0,30673.0,17790.34,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.77,0.7209,83.23,1.1025
2023-06-12,52473.0,30014.56,0.22,2.94,0.18,0.03,0.0,17544.96,30673.0,30673.0,17544.96,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.72,0.7216,83.28,1.1025
2023-06-13,52473.0,30224.45,0.22,2.94,0.18,0.03,0.0,17667.65,30673.0,30673.0,17667.65,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,17.01,0.7177,82.99,1.1025
2023-06-14,52473.0,30119.5,0.22,2.94,0.18,0.03,0.0,17606.3,30673.0,30673.0,17606.3,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.86,0.7196,83.14,1.1025
2023-06-15,52473.0,30119.5,0.22,2.94,0.18,0.03,0.0,17606.3,30673.0,30673.0,17606.3,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.91,0.719,83.09,1.1025
2023-06-16,52473.0,30119.5,0.22,2.93,0.18,0.03,0.0,17606.3,30673.0,30673.0,17606.3,,,,,,,,,,,,0.02,,100.0,64.45,0.0,0.0,0.0,100.0,16.91,0.719,83.09,1.1025
2023-06-19,8873.0,4880.15,0.04,0.5,0.03,0.0,0.0,4880.15,8873.0,8873.0,4880.15,,,,0.01,,21800.0,,,,,21800.0,0.01,0.01,100.0,34.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.3427
2023-06-20,8873.0,4862.4,0.04,0.49,0.03,0.0,0.0,4862.4,8873.0,8873.0,4862.4,,,,,,,,,,,,0.0,,100.0,34.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.3427
2023-06-21,8983.0,5156.24,0.04,0.47,0.03,0.01,0.0,5124.67,8928.0,8928.0,5124.67,,,55.0,,,,,,0.0,55.0,,0.0,,100.0,34.48,0.0,0.0,0.0,100.0,1.17,0.9769,98.83,0.3469
2023-06-22,8983.0,5246.07,0.04,0.45,0.03,0.01,0.0,5213.95,8928.0,8928.0,5213.95,,,,,,,,,,,,0.01,,100.0,34.48,0.0,0.0,0.0,100.0,1.2,0.9762,98.8,0.3469
2023-06-23,9581.0,5882.73,0.04,0.46,0.03,0.01,0.0,5665.38,9227.0,9227.0,5665.38,299.0,0.0,,,299.0,,0.0,299.0,,,,0.01,,100.0,35.29,0.0,0.0,0.0,100.0,7.05,0.8689,92.95,0.3664
2023-06-26,9581.0,5863.57,0.04,0.51,0.03,0.01,0.0,5646.92,9227.0,9227.0,5646.92,,,,,,,,,,,,0.01,,100.0,35.05,0.0,0.0,0.0,100.0,7.41,0.8627,92.59,0.3639
2023-06-27,9581.0,5748.6,0.02,0.52,0.02,0.01,0.0,5536.2,9227.0,9227.0,5536.2,,,,,,,,,,,,0.01,,100.0,18.96,0.0,0.0,0.0,100.0,7.53,0.8608,92.47,0.1968
2023-06-28,9581.0,6342.62,0.02,0.53,0.02,0.01,0.0,6108.27,9227.0,9227.0,6108.27,,,,,,,,,,,,0.01,,100.0,18.84,0.0,0.0,0.0,100.0,6.74,0.8742,93.26,0.1956
2023-06-29,9471.0,6250.86,0.02,0.5,0.02,0.01,0.0,6053.52,9172.0,9172.0,6053.52,,,,0.0,,55.0,,,,,55.0,0.01,0.0,100.0,18.73,0.0,0.0,0.0,100.0,6.33,0.8814,93.67,0.1934
2023-06-30,9471.0,5682.6,0.02,0.49,0.02,0.01,0.0,5503.2,9172.0,9172.0,5503.2,,,,,,,,,,,,0.01,,100.0,18.73,0.0,0.0,0.0,100.0,6.9,0.8715,93.1,0.1934
2023-07-03,8873.0,5323.8,0.02,0.44,0.02,0.01,0.0,5323.8,8873.0,8873.0,5323.8,,,,0.0,,299.0,,,,,299.0,0.01,0.0,100.0,17.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.1793
2023-07-04,8873.0,5430.28,0.02,0.42,0.02,0.01,0.0,5430.28,8873.0,8873.0,5430.28,,,,,,,,,,,,0.01,,100.0,17.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.1793
2023-07-05,8873.0,5767.45,0.02,0.42,0.02,0.01,0.0,5767.45,8873.0,8873.0,5767.45,,,,,,,,,,,,0.01,,100.0,18.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.1838
2023-07-06,9567.0,5874.14,0.02,0.45,0.02,0.01,0.0,5661.08,9220.0,9220.0,5661.08,,,347.0,,,,,,0.0,347.0,,0.01,,100.0,19.71,0.0,0.0,0.0,100.0,7.65,0.8588,92.35,0.2045
