,ALOKW FP Equity_DX_SI_QTY,ALOKW FP Equity_DX_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALOKW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALOKW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALOKW FP Equity_DX_SI_MV,ALOKW FP Equity_DX_DSS,ALOKW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALOKW FP Equity_DX_SUPPLY_SI_QTY,ALOKW FP Equity_DX_BROKER_SI_QTY,ALOKW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_x,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALOKW FP Equity_DX_BROKER_SI_MV_INC_x,ALOKW FP Equity_DX_BROKER_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_NEW,ALOKW FP Equity_DX_SUPPLY_SI_MV_DEC,ALOKW FP Equity_DX_BROKER_SI_QTY_INC,ALOKW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALOKW FP Equity_DX_BROKER_SI_MV_NEW_y,ALOKW FP Equity_DX_BROKER_SI_MV_INC_y,ALOKW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALOKW FP Equity_DX_BROKER_SI_MV_ADD,ALOKW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALOKW FP Equity_DX_BROKER_SI_QTY_DEC,ALOKW FP Equity_DX_SUPPLY_SI_MV,ALOKW FP Equity_DX_BROKER_SI_MV_DEC,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_UTILIZATION_QUANTITY,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALOKW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALOKW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALOKW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALOKW FP Equity_DX_BROKER_SI_CON_RATIO,ALOKW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALOKW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALOKW FP Equity_PX_LAST
2024-06-14,2500.0,46300.0,0.06,0.52,0.03,0.05,0.0,46300.0,2500.0,2500.0,46300.0,,,,,,,,,,,,,,,0.05,,100.0,40.71,0.0,0.0,0.0,100.0,21.3,0.6647,78.7,0.4071,18.52
2024-06-17,2653.0,51521.26,0.06,0.53,0.03,0.05,0.0,51521.26,2500.0,2653.0,48550.0,,,,153.0,,,,,,,,0.0,,,0.05,,100.0,40.71,0.0,0.0,0.0,100.0,18.18,0.6176,76.26,0.432,19.42
2024-06-18,2306.0,44967.0,0.05,0.46,0.03,0.04,0.0,41983.5,2153.0,2153.0,41983.5,,,,,,0.01,,347.0,,,,,,500.0,0.04,0.01,100.0,36.65,0.0,0.0,0.0,100.0,13.22,0.7705,86.78,0.3925,19.5
2024-06-19,2306.0,45197.6,0.05,0.46,0.03,0.05,0.0,42198.8,2153.0,2153.0,42198.8,,,,,,,,,,,,,,,0.04,,100.0,36.54,0.0,0.0,0.0,100.0,13.21,0.7707,86.79,0.3914,19.6
2024-06-20,2306.0,44874.76,0.05,0.47,0.03,0.04,0.0,41897.38,2153.0,2153.0,41897.38,,,,,,,,,,,,,,,0.04,,100.0,36.44,0.0,0.0,0.0,100.0,13.35,0.7686,86.65,0.3903,19.46
2024-06-21,2306.0,43814.0,0.05,0.46,0.03,0.04,0.0,40907.0,2153.0,2153.0,40907.0,,,,,,,,,,,,,,,0.04,,100.0,36.35,0.0,0.0,0.0,100.0,13.55,0.7658,86.45,0.3893,19.0
2024-06-24,2306.0,43675.64,0.05,0.46,0.03,0.04,0.0,40777.82,2153.0,2153.0,40777.82,,,,,,,,,,,,,,,0.04,,100.0,36.35,0.0,0.0,0.0,100.0,13.31,0.7693,86.69,0.3893,18.94
2024-06-25,6306.0,118048.32,0.15,1.23,0.08,0.12,0.0,77744.16,4153.0,4153.0,77744.16,,2000.0,0.04,,,,2000.0,,,0.04,2000.0,,,,0.08,,100.0,52.48,0.0,0.0,0.0,100.0,4.89,0.907,95.11,0.7968,18.72
2024-06-26,6306.0,117291.6,0.15,1.23,0.08,0.12,0.0,77245.8,4153.0,4153.0,77245.8,,,,,,,,,,,,,,,0.08,,100.0,52.41,0.0,0.0,0.0,100.0,4.87,0.9073,95.13,0.7958,18.6
2024-06-27,6306.0,115652.04,0.15,1.23,0.08,0.12,0.0,76166.02,4153.0,4153.0,76166.02,,,,,,,,,,,,,,,0.08,,100.0,52.43,0.0,0.0,0.0,100.0,4.9,0.9069,95.1,0.7961,18.34
2024-06-28,6306.0,114769.2,0.15,1.21,0.08,0.12,0.0,75584.6,4153.0,4153.0,75584.6,,,,,,,,,,,,,,,0.08,,100.0,52.21,0.0,0.0,0.0,100.0,4.88,0.9072,95.12,0.7928,18.2
2024-07-01,6306.0,112499.04,0.15,1.14,0.08,0.11,0.0,74089.52,4153.0,4153.0,74089.52,,,,,,,,,,,,,,,0.08,,100.0,52.21,0.0,0.0,0.0,100.0,4.91,0.9065,95.09,0.7928,17.84
2024-07-02,6306.0,113760.24,0.15,1.11,0.08,0.11,0.0,74920.12,4153.0,4153.0,74920.12,,,,,,,,,,,,,,,0.07,,100.0,51.93,0.0,0.0,0.0,100.0,4.82,0.9083,95.18,0.7885,18.04
2024-07-03,6306.0,116661.0,0.15,1.09,0.08,0.12,0.0,76830.5,4153.0,4153.0,76830.5,,,,,,,,,,,,,,,0.07,,100.0,51.98,0.0,0.0,0.0,100.0,4.78,0.9091,95.22,0.7892,18.5
2024-07-04,6306.0,114516.96,0.15,1.05,0.08,0.12,0.0,39098.48,4153.0,2153.0,75418.48,,,,,,,,,,,,,,2000.0,0.08,0.04,100.0,52.25,0.0,0.0,0.0,100.0,4.88,0.9071,95.12,0.7933,18.16
2024-07-05,4306.0,78799.8,0.1,0.71,0.05,0.08,0.0,39399.9,2153.0,2153.0,39399.9,,,,,,0.04,,2000.0,,,,,,,0.04,,100.0,28.08,0.0,0.0,0.0,100.0,7.08,0.8684,92.92,0.5616,18.3
2024-07-08,4000.0,75760.0,0.1,0.65,0.05,0.07,0.0,37880.0,2000.0,2000.0,37880.0,,,,,,0.0,,153.0,,,,,,153.0,0.04,0.0,100.0,43.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.8639,18.94
2024-07-09,4000.0,72640.0,0.1,0.64,0.05,0.07,0.0,36320.0,2000.0,2000.0,36320.0,,,,,,,,,,,,,,,0.04,,100.0,43.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.8654,18.16
2024-07-10,4000.0,74720.0,0.1,0.64,0.05,0.07,0.0,37360.0,2000.0,2000.0,37360.0,,,,,,,,,,,,,,,0.04,,100.0,43.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.8778,18.68
2024-07-11,4000.0,75920.0,0.1,0.64,0.05,0.08,0.0,37960.0,2000.0,2000.0,37960.0,,,,,,,,,,,,,,,0.04,,100.0,44.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.8947,18.98
2024-07-12,4000.0,75360.0,0.1,0.64,0.05,0.08,0.0,37680.0,2000.0,2000.0,37680.0,,,,,,,,,,,,,,,0.04,,100.0,44.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.8848,18.84
2024-07-15,4000.0,77360.0,0.1,0.67,0.05,0.08,0.0,38680.0,2000.0,2000.0,38680.0,,,,,,,,,,,,,,,0.04,,100.0,45.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.9158,19.34
2024-07-16,4000.0,78960.0,0.1,0.68,0.05,0.08,0.0,39480.0,2000.0,2000.0,39480.0,,,,,,,,,,,,,,,0.04,,100.0,46.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.9352,19.74
2024-07-17,4000.0,78640.0,0.1,0.7,0.05,0.08,0.0,39320.0,2000.0,2000.0,39320.0,,,,,,,,,,,,,,,0.04,,100.0,46.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.9379,19.66
2024-07-18,4000.0,77120.0,0.1,0.79,0.05,0.08,0.0,38560.0,2000.0,2000.0,38560.0,,,,,,,,,,,,,,,0.04,,100.0,46.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.9352,19.28
2024-07-19,4000.0,76400.0,0.1,0.89,0.05,0.08,0.0,38200.0,2000.0,2000.0,38200.0,,,,,,,,,,,,,,,0.04,,100.0,46.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.9352,19.1
2024-07-22,4100.0,77900.0,0.1,0.95,0.05,0.08,0.0,39900.0,2100.0,2100.0,39900.0,,,,100.0,,,,,,,,0.0,100.0,,0.04,,100.0,49.1,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,0.9586,19.0
2024-07-23,4100.0,77818.0,0.1,1.06,0.05,0.08,0.0,39858.0,2100.0,2100.0,39858.0,,,,,,,,,,,,,,,0.04,,100.0,49.46,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.9656,18.98
2024-07-24,4100.0,77572.0,0.1,1.14,0.05,0.08,0.0,39732.0,2100.0,2100.0,39732.0,,,,,,,,,,,,,,,0.04,,100.0,49.77,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.9718,18.92
2024-07-25,4100.0,53546.0,0.1,1.18,0.05,0.07,0.0,27426.0,2100.0,2100.0,27426.0,,,,,,,,,,,,,,,0.04,,100.0,49.77,0.0,0.0,0.0,100.0,2.87,0.9442,97.13,0.9718,13.06
2024-07-26,4140.0,56221.2,0.1,0.64,0.05,0.06,0.0,29061.2,2140.0,2140.0,29061.2,,40.0,0.0,,,,40.0,,,0.0,40.0,,,,0.03,,100.0,41.31,0.0,0.0,0.0,100.0,3.8,0.9269,96.2,0.7992,13.58
2024-07-29,6140.0,81048.0,0.15,0.85,0.07,0.08,0.0,39600.0,3140.0,3000.0,41448.0,,1000.0,0.01,,,,860.0,,,0.01,1000.0,,,,0.04,,100.0,51.14,0.0,0.0,0.0,100.0,35.18,0.5439,64.82,1.0,13.2
2024-07-30,14500.0,195750.0,0.34,1.95,0.18,0.19,0.0,155250.0,11500.0,11500.0,155250.0,,8500.0,,8500.0,,0.0,,140.0,,,8500.0,0.11,,,0.15,,100.0,78.55,0.0,0.0,0.0,100.0,27.81,0.4378,58.44,0.9904,13.5
2024-07-31,14500.0,189950.0,0.34,1.94,0.18,0.2,0.0,150650.0,11500.0,11500.0,150650.0,,,,,,,,,,,,,,,0.16,,100.0,77.3,0.0,0.0,0.0,100.0,27.29,0.4401,58.86,0.9746,13.1
2024-08-01,6700.0,85760.0,0.16,0.82,0.08,0.09,0.0,47360.0,3700.0,3700.0,47360.0,,,,,,0.11,,7800.0,,,,,,7800.0,0.05,0.11,100.0,52.27,0.0,0.0,0.0,100.0,30.06,0.4545,59.42,0.9466,12.8
2024-08-02,6700.0,84420.0,0.16,0.81,0.08,0.09,0.0,46620.0,3700.0,3700.0,46620.0,,,,,,,,,,,,,,,0.05,,100.0,50.99,0.0,0.0,0.0,100.0,29.99,0.4551,59.51,0.9232,12.6
2024-08-05,5700.0,70680.0,0.14,0.67,0.07,0.07,0.0,33480.0,3700.0,2700.0,45880.0,,,,,,,,,,,,,,1000.0,0.05,0.01,100.0,50.99,0.0,0.0,0.0,100.0,17.64,0.5365,70.01,0.7854,12.4
2024-08-06,4700.0,58750.0,0.11,0.54,0.06,0.06,0.0,33750.0,2700.0,2700.0,33750.0,,,,,,0.01,,1000.0,,,,,,,0.03,,100.0,42.91,0.0,0.0,0.0,100.0,14.84,0.7472,85.16,0.747,12.5
2024-08-07,9636.0,118908.24,0.23,1.11,0.12,0.12,0.0,94228.24,7636.0,7636.0,94228.24,,4785.0,,4936.0,,,,,,,4785.0,0.06,151.0,,0.1,,100.0,68.79,0.0,0.0,0.0,100.0,41.32,0.4402,51.4,0.868,12.34
2024-08-08,9636.0,120257.28,0.23,1.12,0.12,0.12,0.0,95297.28,7636.0,7636.0,95297.28,,,,,,,,,,,,,,,0.09,,100.0,68.8,0.0,0.0,0.0,100.0,41.65,0.4399,51.1,0.8682,12.48
2024-08-09,14270.0,179802.0,0.34,1.68,0.17,0.18,0.0,94311.0,7485.0,7485.0,94311.0,,,,,,0.0,,151.0,,,,,,151.0,0.09,0.0,100.0,67.54,0.0,0.0,0.0,100.0,28.13,0.5301,66.97,1.2877,12.6
2024-08-12,14270.0,180087.4,0.34,1.74,0.17,0.18,0.0,94460.7,7485.0,7485.0,94460.7,,,,,,,,,,,,,,,0.09,,100.0,67.54,0.0,0.0,0.0,100.0,28.05,0.5306,67.05,1.2877,12.62
2024-08-13,14270.0,178089.6,0.34,1.75,0.17,0.18,0.0,93412.8,7485.0,7485.0,93412.8,,,,,,,,,,,,,,,0.09,,100.0,67.37,0.0,0.0,0.0,100.0,27.92,0.5315,67.17,1.2843,12.48
2024-08-14,13570.0,168539.4,0.32,1.67,0.16,0.17,0.0,84269.7,6785.0,6785.0,84269.7,,,,,,0.01,,700.0,,,,,,700.0,0.08,0.01,100.0,60.98,0.0,0.0,0.0,100.0,29.43,0.5847,70.57,1.2196,12.42
2024-08-15,4000.0,50000.0,0.1,0.49,0.05,0.05,0.0,25000.0,2000.0,2000.0,25000.0,,,,,,0.06,,4785.0,,,,,,4785.0,0.02,0.06,100.0,35.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.7093,12.5
2024-08-16,4000.0,50800.0,0.1,0.49,0.05,0.05,0.0,25400.0,2000.0,2000.0,25400.0,,,,,,,,,,,,,,,0.03,,100.0,34.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.6987,12.7
2024-08-19,4000.0,51280.0,0.1,0.5,0.05,0.05,0.0,25640.0,2000.0,2000.0,25640.0,,,,,,,,,,,,,,,0.03,,100.0,34.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.6987,12.82
2024-08-20,4000.0,50960.0,0.1,0.51,0.05,0.05,0.0,25480.0,2000.0,2000.0,25480.0,,,,,,,,,,,,,,,0.03,,100.0,34.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.6986,12.74
2024-08-21,4000.0,51360.0,0.1,0.51,0.05,0.05,0.0,25680.0,2000.0,2000.0,25680.0,,,,,,,,,,,,,,,0.03,,100.0,34.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.6958,12.84
2024-08-22,4100.0,52316.0,0.1,0.53,0.05,0.05,0.0,26796.0,2100.0,2100.0,26796.0,,,,100.0,,,,,,,,0.0,100.0,,0.03,,100.0,35.97,0.0,0.0,0.0,100.0,2.55,0.9503,97.45,0.7023,12.76
2024-08-23,4100.0,52480.0,0.1,0.53,0.05,0.05,0.0,26880.0,2100.0,2100.0,26880.0,,,,,,,,,,,,,,,0.03,,100.0,44.12,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.8613,12.8
2024-08-26,4000.0,50960.0,0.1,0.51,0.05,0.05,0.0,25480.0,2000.0,2000.0,25480.0,,,,,,0.0,,100.0,,,,,,100.0,0.03,0.0,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403,12.74
2024-08-27,4000.0,50880.0,0.1,0.51,0.05,0.05,0.0,25440.0,2000.0,2000.0,25440.0,,,,,,,,,,,,,,,0.03,,100.0,44.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.8983,12.72
2024-08-28,4100.0,51250.0,0.1,0.52,0.05,0.05,0.0,26250.0,2100.0,2100.0,26250.0,,,,100.0,,,,,,,,0.0,100.0,,0.03,,100.0,46.55,0.0,0.0,0.0,100.0,2.46,0.952,97.54,0.9089,12.5
2024-08-29,4100.0,51004.0,0.1,0.51,0.05,0.05,0.0,26124.0,2100.0,2100.0,26124.0,,,,,,,,,,,,,,,0.03,,100.0,47.98,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,0.9367,12.44
2024-08-30,4100.0,51414.0,0.1,0.51,0.05,0.05,0.0,26334.0,2100.0,2100.0,26334.0,,,,,,,,,,,,,,,0.03,,100.0,50.42,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,0.9844,12.54
2024-09-02,4100.0,50430.0,0.1,0.52,0.05,0.05,0.0,25830.0,2100.0,2100.0,25830.0,,,,,,,,,,,,,,,0.03,,100.0,50.42,0.0,0.0,0.0,100.0,2.46,0.9519,97.54,0.9844,12.3
2024-09-03,4100.0,50184.0,0.1,0.51,0.05,0.05,0.0,25704.0,2100.0,2100.0,25704.0,,,,,,,,,,,,,,,0.03,,100.0,51.53,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,1.0061,12.24
2024-09-04,4100.0,48380.0,0.1,0.46,0.05,0.05,0.0,24780.0,2100.0,2100.0,24780.0,,,,,,,,,,,,,,,0.03,,100.0,52.57,0.0,0.0,0.0,100.0,2.48,0.9515,97.52,1.0263,11.8
2024-09-05,4100.0,48544.0,0.1,0.44,0.05,0.05,0.0,24864.0,2100.0,2100.0,24864.0,,,,,,,,,,,,,,,0.02,,100.0,49.09,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.9584,11.84
2024-09-06,4100.0,49282.0,0.1,0.67,0.05,0.05,0.0,25242.0,2100.0,2100.0,25242.0,,,,,,,,,,,,,,,0.02,,100.0,47.46,0.0,0.0,0.0,100.0,2.42,0.9527,97.58,0.9266,12.02
2024-09-09,4100.0,49200.0,0.1,0.8,0.05,0.05,0.0,25200.0,2100.0,2100.0,25200.0,,,,,,,,,,,,,,,0.03,,100.0,47.46,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.9266,12.0
2024-09-10,4100.0,48790.0,0.1,0.84,0.05,0.05,0.0,24990.0,2100.0,2100.0,24990.0,,,,,,,,,,,,,,,0.03,,100.0,47.6,0.0,0.0,0.0,100.0,2.45,0.9522,97.55,0.9293,11.9
2024-09-11,4100.0,48216.0,0.1,0.86,0.05,0.05,0.0,24696.0,2100.0,2100.0,24696.0,,,,,,,,,,,,,,,0.03,,100.0,47.68,0.0,0.0,0.0,100.0,2.46,0.9521,97.54,0.931,11.76
2024-09-12,4100.0,48544.0,0.1,1.01,0.05,0.05,0.0,24864.0,2100.0,2100.0,24864.0,,,,,,,,,,,,,,,0.02,,100.0,48.0,0.0,0.0,0.0,100.0,2.43,0.9525,97.57,0.9371,11.84
2024-09-13,4100.0,48544.0,0.1,1.04,0.05,0.05,0.0,24864.0,2100.0,2100.0,24864.0,,,,,,,,,,,,,,,0.02,,100.0,48.88,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.9544,11.84
2024-09-16,4100.0,48954.0,0.1,1.1,0.05,0.05,0.0,25074.0,2100.0,2100.0,25074.0,,,,,,,,,,,,,,,0.02,,100.0,48.88,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,0.9544,11.94
2024-09-17,4100.0,49200.0,0.1,1.21,0.05,0.05,0.0,25200.0,2100.0,2100.0,25200.0,,,,,,,,,,,,,,,0.03,,100.0,48.71,0.0,0.0,0.0,100.0,2.44,0.9525,97.56,0.9511,12.0
2024-09-18,4100.0,49610.0,0.1,1.21,0.05,0.05,0.0,25410.0,2100.0,2100.0,25410.0,,,,,,,,,,,,,,,0.03,,100.0,49.09,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,0.9584,12.1
2024-09-19,4100.0,50020.0,0.1,1.2,0.05,0.05,0.0,25620.0,2100.0,2100.0,25620.0,,,,,,,,,,,,,,,0.03,,100.0,59.36,0.0,0.0,0.0,100.0,2.43,0.9526,97.57,1.1588,12.2
2024-09-20,4000.0,49200.0,0.1,1.12,0.05,0.05,0.0,24600.0,2000.0,2000.0,24600.0,,,,,,0.0,,100.0,,,,,,100.0,0.02,0.0,100.0,56.53,0.0,0.0,0.0,100.0,,1.0,100.0,1.1306,12.3
2024-09-23,4000.0,49600.0,0.1,1.11,0.05,0.05,0.0,24800.0,2000.0,2000.0,24800.0,,,,,,,,,,,,,,,0.02,,100.0,56.53,0.0,0.0,0.0,100.0,,1.0,100.0,1.1306,12.4
2024-09-24,4000.0,49200.0,0.1,1.13,0.05,0.05,0.0,24600.0,2000.0,2000.0,24600.0,,,,,,,,,,,,,,,0.02,,100.0,56.53,0.0,0.0,0.0,100.0,,1.0,100.0,1.1306,12.3
2024-09-25,4100.0,50102.0,0.1,1.16,0.05,0.05,0.0,25662.0,2100.0,2100.0,25662.0,,,,100.0,,,,,,,,0.0,100.0,,0.03,,100.0,57.72,0.0,0.0,0.0,100.0,2.59,0.9495,97.41,1.127,12.22
2024-09-26,4100.0,49856.0,0.1,1.2,0.05,0.05,0.0,25536.0,2100.0,2100.0,25536.0,,,,,,,,,,,,,,,0.03,,100.0,59.36,0.0,0.0,0.0,100.0,2.45,0.9523,97.55,1.1588,12.16
2024-09-27,4100.0,49036.0,0.1,1.13,0.05,0.05,0.0,25116.0,2100.0,2100.0,25116.0,,,,,,,,,,,,,,,0.03,,100.0,59.36,0.0,0.0,0.0,100.0,2.46,0.952,97.54,1.1588,11.96
2024-09-30,4100.0,47560.0,0.1,1.12,0.05,0.05,0.0,24360.0,2100.0,2100.0,24360.0,,,,,,,,,,,,,,,0.03,,100.0,59.36,0.0,0.0,0.0,100.0,2.48,0.9517,97.52,1.1588,11.6
2024-10-01,4100.0,47150.0,0.1,1.09,0.05,0.05,0.0,24150.0,2100.0,2100.0,24150.0,,,,,,,,,,,,,,,0.02,,100.0,59.36,0.0,0.0,0.0,100.0,2.45,0.9522,97.55,1.1588,11.5
2024-10-02,4320.0,49507.2,0.1,1.14,0.05,0.05,0.0,26587.2,2320.0,2320.0,26587.2,,220.0,0.0,,,,220.0,,,0.0,220.0,,,,0.03,,100.0,61.73,0.0,0.0,0.0,100.0,7.42,0.8626,92.58,1.1495,11.46
2024-10-03,4440.0,48840.0,0.11,1.15,0.05,0.05,0.0,24420.0,2220.0,2220.0,24420.0,,,,,,0.0,,100.0,,,,,,100.0,0.03,0.0,100.0,59.07,0.0,0.0,0.0,100.0,10.09,0.8185,89.91,1.1815,11.0
2024-10-04,4440.0,46531.2,0.11,1.09,0.05,0.05,0.0,23265.6,2220.0,2220.0,23265.6,,,,,,,,,,,,,,,0.02,,100.0,59.07,0.0,0.0,0.0,100.0,10.13,0.818,89.87,1.1815,10.48
2024-10-07,4440.0,42180.0,0.11,1.05,0.05,0.04,0.0,21090.0,2220.0,2220.0,21090.0,,,,,,,,,,,,,,,0.02,,100.0,59.07,0.0,0.0,0.0,100.0,10.35,0.8145,89.65,1.1815,9.5
2024-10-08,4440.0,37651.2,0.11,0.99,0.05,0.04,0.0,18825.6,2220.0,2220.0,18825.6,,,,,,,,,,,,,,,0.02,,100.0,59.07,0.0,0.0,0.0,100.0,10.41,0.8134,89.59,1.1815,8.48
2024-10-09,4440.0,35342.4,0.11,0.94,0.05,0.04,0.0,17671.2,2220.0,2220.0,17671.2,,,,,,,,,,,,,,,0.02,,100.0,59.07,0.0,0.0,0.0,100.0,10.19,0.8169,89.81,1.1815,7.96
2024-10-10,4440.0,31080.0,0.11,0.89,0.05,0.03,0.0,15540.0,2220.0,2220.0,15540.0,,,,,,,,,,,,,,,0.02,,100.0,59.07,0.0,0.0,0.0,100.0,10.48,0.8124,89.52,1.1815,7.0
2024-10-11,4000.0,32800.0,0.1,0.68,0.05,0.03,0.0,16400.0,2000.0,2000.0,16400.0,,,,,,0.0,,220.0,,,,,,220.0,0.01,0.0,100.0,53.22,0.0,0.0,0.0,100.0,,1.0,100.0,1.0644,8.2
2024-10-14,4000.0,34400.0,0.1,0.63,0.05,0.03,0.0,17200.0,2000.0,2000.0,17200.0,,,,,,,,,,,,,,,0.02,,100.0,56.53,0.0,0.0,0.0,100.0,,1.0,100.0,1.1306,8.6
2024-10-15,4000.0,32200.0,0.1,0.6,0.05,0.03,0.0,16100.0,2000.0,2000.0,16100.0,,,,,,,,,,,,,,,0.02,,100.0,55.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.1145,8.05
2024-10-16,2100.0,16800.0,0.05,0.36,0.03,0.02,0.0,800.0,2100.0,100.0,16800.0,,,,100.0,,,,,,,,0.0,100.0,2000.0,0.02,0.02,100.0,53.96,0.0,0.0,0.0,100.0,5.32,0.8992,94.68,0.5396,8.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.02,,2100.0,,,,,,100.0,0.0,0.0,0.0,0.0,1808.0,12294.4,0.02,0.0,,0.0,,0.0,6.8
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,808.0,5243.92,0.01,0.0,,0.0,,0.0,6.49
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,808.0,4920.72,0.01,0.0,,0.0,,0.0,6.09
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,832.0,4975.36,0.01,0.0,,0.0,,0.0,5.98
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,832.0,4800.64,0.01,0.0,,0.0,,0.0,5.77
2024-10-24,13400.0,79060.0,0.32,1.55,0.16,0.08,0.0,79060.0,13400.0,13400.0,79060.0,,,,13400.0,,,,,,,,0.08,13400.0,,0.08,,100.0,94.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9415,5.9
2024-10-25,13400.0,80400.0,0.32,1.51,0.16,0.08,0.0,80400.0,13400.0,13400.0,80400.0,,,,,,,,,,,,,,,0.08,,100.0,94.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9415,6.0
2024-10-28,2400.0,14040.0,0.06,0.27,0.03,0.01,0.0,14040.0,2400.0,2400.0,14040.0,,,,,,0.06,,11000.0,,,,,,11000.0,0.01,0.06,100.0,17.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.1707,5.85
2024-10-29,6400.0,38400.0,0.15,0.69,0.08,0.04,0.0,26400.0,4400.0,4400.0,26400.0,,2000.0,,2000.0,,,,,,,2000.0,0.01,,,0.03,,100.0,31.29,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,0.4552,6.0
2024-10-30,6400.0,37120.0,0.15,0.67,0.08,0.04,0.0,25520.0,4400.0,4400.0,25520.0,,,,,,,,,,,,,,,0.03,,100.0,87.98,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.2797,5.8
2024-10-31,6400.0,35712.0,0.15,0.67,0.08,0.04,0.0,24552.0,4400.0,4400.0,24552.0,,,,,,,,,,,,,,,0.03,,100.0,87.98,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.2797,5.58
2024-11-01,6400.0,35968.0,0.15,0.66,0.08,0.04,0.0,24728.0,4400.0,4400.0,24728.0,,,,,,,,,,,,,,,0.02,,100.0,87.98,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.2797,5.62
2024-11-04,6400.0,36096.0,0.15,0.66,0.08,0.04,0.0,24816.0,4400.0,4400.0,24816.0,,,,,,,,,,,,,,,0.02,,100.0,87.98,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.2797,5.64
2024-11-05,6400.0,35840.0,0.15,0.65,0.08,0.04,0.0,24640.0,4400.0,4400.0,24640.0,,,,,,,,,,,,,,,0.02,,100.0,89.38,0.0,0.0,0.0,100.0,37.5,0.5313,62.5,1.3,5.6
