,MA35 FP Equity_DX_BROKER_SI_QTY,MA35 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MA35 FP Equity_DX_BROKER_SI_MV_NEW_x,MA35 FP Equity_DX_BROKER_SI_MV_INC_x,MA35 FP Equity_DX_BROKER_SI_QTY_ADD,MA35 FP Equity_DX_BROKER_SI_QTY_NEW,MA35 FP Equity_DX_SUPPLY_SI_MV_DEC,MA35 FP Equity_DX_BROKER_SI_QTY_INC,MA35 FP Equity_DX_SUPPLY_SI_QTY_DEC,MA35 FP Equity_DX_BROKER_SI_MV_NEW_y,MA35 FP Equity_DX_BROKER_SI_MV_INC_y,MA35 FP Equity_DX_BROKER_SI_MV_ADD,MA35 FP Equity_DX_SUPPLY_SI_QTY_ADD,MA35 FP Equity_DX_BROKER_SI_QTY_DEC,MA35 FP Equity_DX_SUPPLY_SI_MV,MA35 FP Equity_DX_BROKER_SI_MV_DEC,MA35 FP Equity_DX_BROKER_SI_MV_RMV,MA35 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MA35 FP Equity_DX_UTILIZATION_QUANTITY,MA35 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MA35 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MA35 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MA35 FP Equity_DX_ACTIVE_UTILIZATION_MV,MA35 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MA35 FP Equity_DX_BROKER_SI_CON_RATIO,MA35 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MA35 FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-09-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34923.0,3689614.95,3.7,0.0,,0.0,,0.0
2013-09-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34923.0,3701139.54,3.7,0.0,,0.0,,0.0
2013-09-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34923.0,3700790.31,3.7,0.0,,0.0,,0.0
2013-09-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34923.0,3694853.4,3.7,0.0,,0.0,,0.0
2013-09-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34965.0,3703492.8,3.71,0.0,,0.0,,0.0
2013-09-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34965.0,3708737.55,3.7,0.0,,0.0,,0.0
2013-09-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34835.0,3695993.5,3.7,0.0,,0.0,,0.0
2013-09-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34835.0,3701218.75,3.7,0.0,,0.0,,0.0
2013-09-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34835.0,3700173.7,3.7,0.0,,0.0,,0.0
2013-09-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34791.0,3692716.74,3.74,0.0,,0.0,,0.0
2013-09-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34788.0,3703530.48,3.7,0.0,,0.0,,0.0
2013-09-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34743.0,3696655.2,3.7,0.0,,0.0,,0.0
2013-09-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34743.0,3699782.07,3.69,0.0,,0.0,,0.0
2013-09-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34740.0,3706410.6,3.69,0.0,,0.0,,0.0
2013-09-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34676.0,3698888.92,3.7,0.0,,0.0,,0.0
2013-09-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34625.0,3693102.5,3.7,0.0,,0.0,,0.0
2013-09-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34431.0,3676886.49,3.68,0.0,,0.0,,0.0
2013-09-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34431.0,3678608.04,3.68,0.0,,0.0,,0.0
2013-10-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34345.0,3667015.65,3.67,0.0,,0.0,,0.0
2013-10-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34345.0,3668046.0,3.67,0.0,,0.0,,0.0
2013-10-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34345.0,3666672.2,3.67,0.0,,0.0,,0.0
2013-10-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34356.0,3665785.2,3.67,0.0,,0.0,,0.0
2013-10-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34356.0,3668533.68,3.67,0.0,,0.0,,0.0
2013-10-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34353.0,3666839.22,3.67,0.0,,0.0,,0.0
2013-10-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34353.0,3667182.75,3.67,0.0,,0.0,,0.0
2013-10-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34186.0,3645936.9,3.65,0.0,,0.0,,0.0
2013-10-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34134.0,3642439.14,3.64,0.0,,0.0,,0.0
2013-10-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34134.0,3643463.16,3.64,0.0,,0.0,,0.0
2013-10-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34134.0,3637660.38,3.65,0.0,,0.0,,0.0
2013-10-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34134.0,3635612.34,3.64,0.0,,0.0,,0.0
2013-10-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,34090.0,3638766.6,3.64,0.0,,0.0,,0.0
2013-10-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33786.0,3610034.1,3.61,0.0,,0.0,,0.0
2013-10-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33786.0,3608344.8,3.61,0.0,,0.0,,0.0
2013-10-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33746.0,3611834.38,3.6,0.0,,0.0,,0.0
2013-10-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33496.0,3585411.84,3.58,0.0,,0.0,,0.0
2013-10-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33496.0,3584741.92,3.58,0.0,,0.0,,0.0
2013-10-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33496.0,3584406.96,3.59,0.0,,0.0,,0.0
2013-10-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33496.0,3584406.96,3.58,0.0,,0.0,,0.0
2013-10-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33472.0,3583847.04,3.58,0.0,,0.0,,0.0
2013-10-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33472.0,3589537.28,3.57,0.0,,0.0,,0.0
2013-10-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33472.0,3596901.12,3.62,0.0,,0.0,,0.0
2013-11-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33472.0,3597905.28,3.62,0.0,,0.0,,0.0
2013-11-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,33472.0,3597235.84,3.63,0.0,,0.0,,0.0
2013-11-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,420438.4,0.42,0.0,,0.0,,0.0
2013-11-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,420595.28,0.42,0.0,,0.0,,0.0
2013-11-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421889.54,0.42,0.0,,0.0,,0.0
2013-11-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,4179.0,448657.44,0.45,0.0,,0.0,,0.0
2013-11-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,4179.0,448782.81,0.45,0.0,,0.0,,0.0
2013-11-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,420987.48,0.42,0.0,,0.0,,0.0
2013-11-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421575.78,0.42,0.0,,0.0,,0.0
2013-11-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421811.1,0.42,0.0,,0.0,,0.0
2013-11-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421615.0,0.42,0.0,,0.0,,0.0
2013-11-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421850.32,0.42,0.0,,0.0,,0.0
2013-11-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421340.46,0.42,0.0,,0.0,,0.0
2013-11-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3922.0,421654.22,0.42,0.0,,0.0,,0.0
2013-11-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419572.5,0.42,0.0,,0.0,,0.0
2013-11-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419260.26,0.42,0.0,,0.0,,0.0
2013-11-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419455.41,0.42,0.0,,0.0,,0.0
2013-11-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419728.62,0.42,0.0,,0.0,,0.0
2013-11-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419572.5,0.42,0.0,,0.0,,0.0
2013-11-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419650.56,0.42,0.0,,0.0,,0.0
2013-11-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3877.0,416932.58,0.42,0.0,,0.0,,0.0
2013-12-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3877.0,416661.19,0.42,0.0,,0.0,,0.0
2013-12-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,419572.5,0.42,0.0,,0.0,,0.0
2013-12-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3903.0,418518.69,0.42,0.0,,0.0,,0.0
2013-12-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3846.0,411791.22,0.41,0.0,,0.0,,0.0
2013-12-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409083.8,0.41,0.0,,0.0,,0.0
2013-12-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409007.4,0.41,0.0,,0.0,,0.0
2013-12-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409122.0,0.41,0.0,,0.0,,0.0
2013-12-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409160.2,0.41,0.0,,0.0,,0.0
2013-12-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408740.0,0.41,0.0,,0.0,,0.0
2013-12-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408892.8,0.41,0.0,,0.0,,0.0
2013-12-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408701.8,0.41,0.0,,0.0,,0.0
2013-12-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408969.2,0.41,0.0,,0.0,,0.0
2013-12-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408663.6,0.41,0.0,,0.0,,0.0
2013-12-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408663.6,0.41,0.0,,0.0,,0.0
2013-12-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408510.8,0.41,0.0,,0.0,,0.0
2013-12-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408434.4,0.41,0.0,,0.0,,0.0
2013-12-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408434.4,0.41,0.0,,0.0,,0.0
2013-12-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408434.4,0.41,0.0,,0.0,,0.0
2013-12-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408434.4,0.41,0.0,,0.0,,0.0
2013-12-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,407670.4,0.41,0.0,,0.0,,0.0
2013-12-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408052.4,0.41,0.0,,0.0,,0.0
2013-12-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408052.4,0.41,0.0,,0.0,,0.0
2014-01-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408052.4,0.41,0.0,,0.0,,0.0
2014-01-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408014.2,0.41,0.0,,0.0,,0.0
2014-01-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408319.8,0.41,0.0,,0.0,,0.0
2014-01-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408587.2,0.41,0.0,,0.0,,0.0
2014-01-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408663.6,0.41,0.0,,0.0,,0.0
2014-01-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408510.8,0.41,0.0,,0.0,,0.0
2014-01-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,408358.0,0.41,0.0,,0.0,,0.0
2014-01-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409160.2,0.41,0.0,,0.0,,0.0
2014-01-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409465.8,0.41,0.0,,0.0,,0.0
2014-01-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409389.4,0.41,0.0,,0.0,,0.0
2014-01-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409160.2,0.41,0.0,,0.0,,0.0
2014-01-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,409847.8,0.41,0.0,,0.0,,0.0
2014-01-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,410229.8,0.41,0.0,,0.0,,0.0
2014-01-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,410535.4,0.41,0.0,,0.0,,0.0
2014-01-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,410535.4,0.41,0.0,,0.0,,0.0
2014-01-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,410268.0,0.41,0.0,,0.0,,0.0
2014-01-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,410459.0,0.41,0.0,,0.0,,0.0
2014-01-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,411223.0,0.41,0.0,,0.0,,0.0
2014-01-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,411108.4,0.41,0.0,,0.0,,0.0
2014-01-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,411223.0,0.41,0.0,,0.0,,0.0
2014-01-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,411643.2,0.41,0.0,,0.0,,0.0
2014-01-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412101.6,0.41,0.0,,0.0,,0.0
2014-01-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,413018.4,0.41,0.0,,0.0,,0.0
2014-02-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412942.0,0.41,0.0,,0.0,,0.0
2014-02-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412942.0,0.41,0.0,,0.0,,0.0
2014-02-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412903.8,0.41,0.0,,0.0,,0.0
2014-02-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412025.2,0.41,0.0,,0.0,,0.0
2014-02-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412636.4,0.41,0.0,,0.0,,0.0
2014-02-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412369.0,0.41,0.0,,0.0,,0.0
2014-02-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412407.2,0.41,0.0,,0.0,,0.0
2014-02-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3820.0,412063.4,0.41,0.0,,0.0,,0.0
2014-02-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406624.92,0.41,0.0,,0.0,,0.0
2014-02-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406361.44,0.41,0.0,,0.0,,0.0
2014-02-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406436.72,0.41,0.0,,0.0,,0.0
2014-02-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406700.2,0.41,0.0,,0.0,,0.0
2014-02-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406850.76,0.41,0.0,,0.0,,0.0
2014-02-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406399.08,0.41,0.0,,0.0,,0.0
2014-02-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406700.2,0.41,0.0,,0.0,,0.0
2014-02-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406512.0,0.41,0.0,,0.0,,0.0
2014-02-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406700.2,0.41,0.0,,0.0,,0.0
2014-02-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407340.08,0.41,0.0,,0.0,,0.0
2014-02-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407829.4,0.41,0.0,,0.0,,0.0
2014-02-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406737.84,0.41,0.0,,0.0,,0.0
2014-03-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407453.0,0.41,0.0,,0.0,,0.0
2014-03-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407264.8,0.41,0.0,,0.0,,0.0
2014-03-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407302.44,0.41,0.0,,0.0,,0.0
2014-03-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406474.36,0.41,0.0,,0.0,,0.0
2014-03-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406474.36,0.41,0.0,,0.0,,0.0
2014-03-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406737.84,0.41,0.0,,0.0,,0.0
2014-03-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406624.92,0.41,0.0,,0.0,,0.0
2014-03-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407114.24,0.41,0.0,,0.0,,0.0
2014-03-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407754.12,0.41,0.0,,0.0,,0.0
2014-03-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407603.56,0.41,0.0,,0.0,,0.0
2014-03-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407453.0,0.41,0.0,,0.0,,0.0
2014-03-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407490.64,0.41,0.0,,0.0,,0.0
2014-03-19,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407114.24,0.41,0.0,,0.0,,0.0
2014-03-20,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406286.16,0.41,0.0,,0.0,,0.0
2014-03-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406436.72,0.41,0.0,,0.0,,0.0
2014-03-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407001.32,0.41,0.0,,0.0,,0.0
2014-03-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407189.52,0.41,0.0,,0.0,,0.0
2014-03-26,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407528.28,0.41,0.0,,0.0,,0.0
2014-03-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407979.96,0.41,0.0,,0.0,,0.0
2014-03-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407829.4,0.41,0.0,,0.0,,0.0
2014-03-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407565.92,0.41,0.0,,0.0,,0.0
2014-04-01,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407264.8,0.41,0.0,,0.0,,0.0
2014-04-02,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,406813.12,0.41,0.0,,0.0,,0.0
2014-04-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407151.88,0.41,0.0,,0.0,,0.0
2014-04-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408130.52,0.41,0.0,,0.0,,0.0
2014-04-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407904.68,0.41,0.0,,0.0,,0.0
2014-04-08,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407716.48,0.41,0.0,,0.0,,0.0
2014-04-09,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407340.08,0.41,0.0,,0.0,,0.0
2014-04-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408130.52,0.41,0.0,,0.0,,0.0
2014-04-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408130.52,0.41,0.0,,0.0,,0.0
2014-04-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408092.88,0.41,0.0,,0.0,,0.0
2014-04-15,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408808.04,0.41,0.0,,0.0,,0.0
2014-04-16,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408619.84,0.41,0.0,,0.0,,0.0
2014-04-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408055.24,0.41,0.0,,0.0,,0.0
2014-04-18,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408055.24,0.41,0.0,,0.0,,0.0
2014-04-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408055.24,0.41,0.0,,0.0,,0.0
2014-04-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407716.48,0.41,0.0,,0.0,,0.0
2014-04-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407754.12,0.41,0.0,,0.0,,0.0
2014-04-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407528.28,0.41,0.0,,0.0,,0.0
2014-04-25,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408017.6,0.41,0.0,,0.0,,0.0
2014-04-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,407829.4,0.41,0.0,,0.0,,0.0
2014-04-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408168.16,0.41,0.0,,0.0,,0.0
2014-04-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3764.0,408657.48,0.41,0.0,,0.0,,0.0
2014-10-21,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331350.0,0.33,0.0,,0.0,,0.0
2014-10-22,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331440.0,0.33,0.0,,0.0,,0.0
2014-10-23,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331320.0,0.33,0.0,,0.0,,0.0
2014-10-24,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331260.0,0.33,0.0,,0.0,,0.0
2014-10-27,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331350.0,0.33,0.0,,0.0,,0.0
2014-10-28,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331380.0,0.33,0.0,,0.0,,0.0
2014-10-29,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331320.0,0.33,0.0,,0.0,,0.0
2014-10-30,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331650.0,0.33,0.0,,0.0,,0.0
2014-10-31,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331980.0,0.33,0.0,,0.0,,0.0
2014-11-03,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331710.0,0.33,0.0,,0.0,,0.0
2014-11-04,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331950.0,0.33,0.0,,0.0,,0.0
2014-11-05,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331950.0,0.33,0.0,,0.0,,0.0
2014-11-06,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331980.0,0.33,0.0,,0.0,,0.0
2014-11-07,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,332070.0,0.33,0.0,,0.0,,0.0
2014-11-10,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331980.0,0.33,0.0,,0.0,,0.0
2014-11-11,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331980.0,0.33,0.0,,0.0,,0.0
2014-11-12,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,332040.0,0.33,0.0,,0.0,,0.0
2014-11-13,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,332070.0,0.33,0.0,,0.0,,0.0
2014-11-14,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,332070.0,0.33,0.0,,0.0,,0.0
2014-11-17,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,3000.0,331950.0,0.33,0.0,,0.0,,0.0
