,ALLGO FP Equity_DX_SI_QTY,ALLGO FP Equity_DX_SHORT_INTEREST_VALUE,ALLGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLGO FP Equity_DX_SI_MV,ALLGO FP Equity_DX_DSS,ALLGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLGO FP Equity_DX_SUPPLY_SI_QTY,ALLGO FP Equity_DX_BROKER_SI_QTY,ALLGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLGO FP Equity_DX_BROKER_SI_MV_INC_x,ALLGO FP Equity_DX_BROKER_SI_QTY_ADD,ALLGO FP Equity_DX_SUPPLY_SI_MV_DEC,ALLGO FP Equity_DX_BROKER_SI_QTY_INC,ALLGO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLGO FP Equity_DX_BROKER_SI_MV_INC_y,ALLGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLGO FP Equity_DX_BROKER_SI_MV_ADD,ALLGO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLGO FP Equity_DX_BROKER_SI_QTY_DEC,ALLGO FP Equity_DX_SUPPLY_SI_MV,ALLGO FP Equity_DX_BROKER_SI_MV_DEC,ALLGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLGO FP Equity_DX_UTILIZATION_QUANTITY,ALLGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLGO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLGO FP Equity_DX_BROKER_SI_CON_RATIO,ALLGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLGO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLGO FP Equity_PX_LAST
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.67,0.0,0.0,,0.0,,0.0,1.97
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.88,0.0,0.0,,0.0,,0.0,2.08
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.88,0.0,0.0,,0.0,,0.0,2.08
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,111.0,234.21,0.0,0.0,,0.0,,0.0,2.11
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.22,0.0,0.0,,0.0,,0.0,2.02
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.55,0.0,0.0,,0.0,,0.0,2.05
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.44,0.0,0.0,,0.0,,0.0,2.04
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.22,0.0,0.0,,0.0,,0.0,2.02
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.23,0.0,0.0,,0.0,,0.0,1.93
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,211.0,415.67,0.0,0.0,,0.0,,0.0,1.97
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.89,0.0,0.0,,0.0,,0.0,1.99
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.0,0.0,0.0,,0.0,,0.0,2.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,211.0,436.77,0.0,0.0,,0.0,,0.0,2.07
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,111.0,235.32,0.0,0.0,,0.0,,0.0,2.12
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.78,0.0,0.0,,0.0,,0.0,1.98
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.67,0.0,0.0,,0.0,,0.0,1.97
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,21.62,0.0,0.0,,0.0,,0.0,1.965
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.77,0.0,0.0,,0.0,,0.0,2.07
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,111.0,219.78,0.0,0.0,,0.0,,0.0,1.98
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,111.0,225.33,0.0,0.0,,0.0,,0.0,2.03
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,22.77,0.0,0.0,,0.0,,0.0,2.07
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,291.0,582.0,0.0,0.0,,0.0,,0.0,2.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,291.0,567.45,0.0,0.0,,0.0,,0.0,1.95
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,291.0,582.0,0.0,0.0,,0.0,,0.0,2.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,291.0,587.82,0.0,0.0,,0.0,,0.0,2.02
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,291.0,596.55,0.0,0.0,,0.0,,0.0,2.05
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.975
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.955
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.975
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.955
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.885
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,406.0,0.0,0.0,,0.0,,0.0,2.03
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15
2024-10-24,800.0,1640.0,0.1,0.19,0.02,0.0,0.0,820.0,400.0,400.0,820.0,,,400.0,,,,,,0.0,400.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.05
2024-10-25,800.0,1624.0,0.1,0.19,0.02,0.0,0.0,812.0,400.0,400.0,812.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.03
2024-10-28,800.0,1616.0,0.1,0.19,0.02,0.0,0.0,808.0,400.0,400.0,808.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.02
2024-10-29,800.0,1624.0,0.1,0.18,0.02,0.0,0.0,812.0,400.0,400.0,812.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.03
2024-10-30,800.0,1656.0,0.1,0.18,0.02,0.0,0.0,828.0,400.0,400.0,828.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.07
2024-10-31,800.0,1616.0,0.1,0.18,0.02,0.0,0.0,808.0,400.0,400.0,808.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.02
2024-11-01,800.0,1600.0,0.1,0.17,0.02,0.0,0.0,800.0,400.0,400.0,800.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.0
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15
2024-11-07,800.0,1704.0,0.1,0.15,0.02,0.0,0.0,852.0,400.0,400.0,852.0,,,400.0,,,,,,0.0,400.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.13
2024-11-08,800.0,1744.0,0.1,0.14,0.02,0.0,0.0,872.0,400.0,400.0,872.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.18
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.895
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.905
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.985
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,900.0,1926.0,0.0,0.0,,0.0,,0.0,2.14
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,700.0,1526.0,0.0,0.0,,0.0,,0.0,2.18
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,700.0,1659.0,0.0,0.0,,0.0,,0.0,2.37
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1700.0,3876.0,0.0,0.0,,0.0,,0.0,2.28
2025-01-14,516.0,1186.8,0.07,0.05,0.01,0.0,0.0,593.4,258.0,258.0,593.4,,,258.0,,,,,,0.0,258.0,,0.0,,100.0,64.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.29,2.3
2025-01-15,516.0,1264.2,0.07,0.05,0.01,0.0,0.0,632.1,258.0,258.0,632.1,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.45
2025-01-16,516.0,1238.4,0.07,0.04,0.01,0.0,0.0,619.2,258.0,258.0,619.2,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.4
2025-01-17,1016.0,2438.4,0.13,0.08,0.03,0.0,0.0,619.2,758.0,258.0,1819.2,500.0,,,,,,,500.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.4
2025-01-20,1016.0,2600.96,0.13,0.08,0.03,0.0,0.0,660.48,758.0,258.0,1940.48,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.56
2025-01-21,1016.0,2641.6,0.13,0.08,0.03,0.0,0.0,670.8,758.0,258.0,1970.8,,,,,,,,,,,,0.0,,100.0,42.11,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,0.5644,2.6
2025-01-22,1016.0,2540.0,0.13,0.06,0.03,0.0,0.0,645.0,758.0,258.0,1895.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.5
2025-01-23,1016.0,2611.12,0.13,0.06,0.03,0.0,0.0,663.06,758.0,258.0,1948.06,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.57
2025-01-24,1016.0,2611.12,0.13,0.06,0.03,0.0,0.0,663.06,758.0,258.0,1948.06,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.57
2025-01-27,1016.0,2570.48,0.13,0.06,0.03,0.0,0.0,652.74,758.0,258.0,1917.74,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.21,0.5001,50.79,1.3404,2.53
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,758.0,,,,,258.0,0.0,0.0,0.0,0.0,758.0,1879.84,0.0,0.0,,0.0,,0.0,2.48
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,758.0,1872.26,0.0,0.0,,0.0,,0.0,2.47
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,758.0,1841.94,0.0,0.0,,0.0,,0.0,2.43
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,758.0,1872.26,0.0,0.0,,0.0,,0.0,2.47
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,243.0,0.0,0.0,,0.0,,0.0,2.43
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,243.0,0.0,0.0,,0.0,,0.0,2.43
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,240.0,0.0,0.0,,0.0,,0.0,2.4
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,242.0,0.0,0.0,,0.0,,0.0,2.42
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,236.0,0.0,0.0,,0.0,,0.0,2.36
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,236.0,0.0,0.0,,0.0,,0.0,2.36
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,231.0,0.0,0.0,,0.0,,0.0,2.31
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,228.0,0.0,0.0,,0.0,,0.0,2.28
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,227.0,0.0,0.0,,0.0,,0.0,2.27
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,233.0,0.0,0.0,,0.0,,0.0,2.33
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
2025-02-18,352.0,858.88,0.04,0.02,0.01,0.0,0.0,429.44,176.0,176.0,429.44,,,176.0,,,,,,0.0,176.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.44
2025-02-19,352.0,851.84,0.04,0.02,0.01,0.0,0.0,425.92,176.0,176.0,425.92,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.42
2025-02-20,352.0,834.24,0.04,0.02,0.01,0.0,0.0,417.12,176.0,176.0,417.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.37
2025-02-21,352.0,837.76,0.04,0.02,0.01,0.0,0.0,418.88,176.0,176.0,418.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.38
2025-02-24,352.0,827.2,0.04,0.03,0.01,0.0,0.0,413.6,176.0,176.0,413.6,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.35
2025-02-25,352.0,880.0,0.04,0.03,0.01,0.0,0.0,440.0,176.0,176.0,440.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.5
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,176.0,,,,,176.0,0.0,0.0,0.0,0.0,100.0,270.0,0.0,0.0,,0.0,,0.0,2.7
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,270.0,0.0,0.0,,0.0,,0.0,2.7
2025-02-28,2400.0,6336.0,0.31,0.18,0.07,0.01,0.0,3168.0,1200.0,1200.0,3168.0,,,1200.0,,,,,,0.0,1200.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.64
2025-03-03,2400.0,6096.0,0.31,0.18,0.07,0.01,0.0,3048.0,1200.0,1200.0,3048.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.54
2025-03-04,2400.0,6144.0,0.31,0.19,0.07,0.01,0.0,3072.0,1200.0,1200.0,3072.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.56
2025-03-05,2400.0,6120.0,0.31,0.26,0.07,0.01,0.0,3060.0,1200.0,1200.0,3060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.55
2025-03-06,2400.0,6072.0,0.31,0.26,0.07,0.01,0.0,3036.0,1200.0,1200.0,3036.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.53
2025-03-07,2400.0,6120.0,0.31,0.27,0.07,0.01,0.0,3060.0,1200.0,1200.0,3060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.55
