,JCQ FP Equity_DX_SI_QTY,JCQ FP Equity_DX_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JCQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JCQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JCQ FP Equity_DX_SI_MV,JCQ FP Equity_DX_DSS,JCQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY,JCQ FP Equity_DX_BROKER_SI_QTY,JCQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JCQ FP Equity_DX_BROKER_SI_MV_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,JCQ FP Equity_DX_BROKER_SI_MV_INC_x,JCQ FP Equity_DX_SUPPLY_SI_MV_NEW,JCQ FP Equity_DX_BROKER_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_NEW,JCQ FP Equity_DX_SUPPLY_SI_MV_DEC,JCQ FP Equity_DX_BROKER_SI_QTY_INC,JCQ FP Equity_DX_SUPPLY_SI_QTY_DEC,JCQ FP Equity_DX_BROKER_SI_MV_NEW_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,JCQ FP Equity_DX_BROKER_SI_MV_INC_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,JCQ FP Equity_DX_BROKER_SI_MV_ADD,JCQ FP Equity_DX_SUPPLY_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV,JCQ FP Equity_DX_BROKER_SI_MV_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV_RMV,JCQ FP Equity_DX_BROKER_SI_MV_RMV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JCQ FP Equity_DX_UTILIZATION_QUANTITY,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JCQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_MV,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JCQ FP Equity_DX_BROKER_SI_CON_RATIO,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JCQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-09-03,4538.0,113903.8,0.04,0.37,0.02,0.11,0.0,113903.8,0.0,4538.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.52,0.7961,88.48,0.0017
2018-09-04,6212.0,153747.0,0.05,0.51,0.03,0.15,0.0,153747.0,0.0,6212.0,0.0,,,,0.04,,,,,1674.0,,,,0.04,,,,,0.0,,,,0.0,0.0,2674432.0,66192192.0,,67.07,0.0,35.93,0.5396,64.07,0.0023
2018-09-05,5818.0,141086.5,0.05,0.49,0.02,0.14,0.0,141086.5,0.0,5818.0,0.0,,,,,,,,,,,,,,,,,394.0,0.0,0.01,,,0.0,0.0,2674896.0,64866228.0,,65.89,0.0,31.69,0.5671,68.31,0.0022
2018-09-06,5382.0,124324.2,0.05,0.45,0.02,0.13,0.0,124324.2,0.0,5382.0,0.0,,,,,,,,,,,,,,,,,436.0,0.0,0.01,,,0.0,0.0,2674772.0,61787233.2,,64.51,0.0,26.62,0.6094,73.38,0.002
2018-09-07,5382.0,121633.2,0.05,0.4,0.02,0.12,0.0,121633.2,0.0,5382.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2675617.0,60468944.2,,61.83,0.0,26.1,0.6143,73.9,0.002
2018-09-10,4000.0,87400.0,0.04,0.29,0.02,0.09,0.0,87400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,1382.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-11,4000.0,85200.0,0.04,0.29,0.02,0.09,0.0,85200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-12,4000.0,85200.0,0.04,0.26,0.02,0.09,0.0,85200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-13,4000.0,86000.0,0.04,0.23,0.02,0.09,0.0,86000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-14,4000.0,84400.0,0.04,0.23,0.02,0.08,0.0,84400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-17,4000.0,85800.0,0.04,0.22,0.02,0.09,0.0,85800.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-18,4000.0,86000.0,0.04,0.21,0.02,0.09,0.0,86000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-19,4000.0,86000.0,0.04,0.22,0.02,0.09,0.0,86000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-20,4000.0,91800.0,0.04,0.21,0.02,0.09,0.0,91800.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-21,4000.0,92200.0,0.04,0.2,0.02,0.09,0.0,92200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-24,4000.0,89400.0,0.04,0.18,0.02,0.09,0.0,89400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-25,4000.0,87200.0,0.04,0.17,0.02,0.09,0.0,87200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-26,4000.0,86400.0,0.04,0.17,0.02,0.09,0.0,86400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-27,4000.0,86000.0,0.04,0.17,0.02,0.09,0.0,86000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-09-28,4000.0,82400.0,0.04,0.17,0.02,0.08,0.0,82400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-01,4000.0,82600.0,0.04,0.16,0.02,0.08,0.0,82600.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-02,4000.0,80400.0,0.04,0.16,0.02,0.08,0.0,80400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-03,4000.0,78960.0,0.04,0.16,0.02,0.08,0.0,78960.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-04,4000.0,77840.0,0.04,0.15,0.02,0.08,0.0,77840.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-05,4000.0,76880.0,0.04,0.15,0.02,0.08,0.0,76880.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-08,4000.0,75600.0,0.04,0.14,0.02,0.08,0.0,75600.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-09,4000.0,74000.0,0.04,0.14,0.02,0.07,0.0,74000.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-10,4000.0,73760.0,0.04,0.14,0.02,0.07,0.0,73760.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-11,4000.0,71680.0,0.04,0.14,0.02,0.07,0.0,71680.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0016
2018-10-12,4000.0,72400.0,0.04,0.13,0.02,0.07,0.0,72400.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-15,4000.0,71520.0,0.04,0.12,0.02,0.07,0.0,71520.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-16,4000.0,77040.0,0.04,0.12,0.02,0.08,0.0,77040.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-17,4000.0,77200.0,0.04,0.11,0.02,0.08,0.0,77200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0015
2018-10-18,11204.0,203240.56,0.1,0.31,0.05,0.2,0.0,72560.0,7204.0,4000.0,130680.56,,,,,,,,,,,,,,,,7204.0,,0.13,,,,0.27,0.27,2696179.0,48908687.06,,51.35,0.25,35.7,0.5409,64.3,0.0041
2018-10-19,11204.0,199207.12,0.1,0.32,0.05,0.2,0.0,199207.12,7204.0,11204.0,128087.12,,,,,,7204.0,,,,,,,,,0.13,,,0.13,,,,0.27,0.27,2697876.0,47968235.28,,48.69,0.26,35.24,0.5436,64.76,0.0041
2018-10-22,21204.0,371494.08,0.19,0.59,0.09,0.37,0.0,283894.08,12204.0,16204.0,213814.08,,,,,,5000.0,,,,,,,,,0.09,5000.0,,0.21,,,,0.45,0.45,2700609.0,47314669.68,,47.98,0.44,34.19,0.3738,47.11,0.0078
2018-10-23,16204.0,277088.4,0.14,0.45,0.07,0.28,0.0,277088.4,12204.0,16204.0,208688.4,,,,,,,,,,,,,,,,,,0.21,,,,0.45,0.45,2700295.0,46175044.5,,47.18,0.44,31.04,0.3551,44.72,0.006
2018-10-24,16204.0,269958.64,0.14,0.46,0.07,0.28,0.0,269958.64,12204.0,16204.0,203318.64,,,,,,,,,,,,,,,,,,0.2,,,,0.45,0.45,2712724.0,45193981.84,,46.37,0.44,31.05,0.3552,44.74,0.0059
2018-10-25,16204.0,280329.2,0.14,0.46,0.07,0.27,0.0,280329.2,12204.0,16204.0,211129.2,,,,,,,,,,,,,,,,,,0.21,,,,0.44,0.44,2736002.0,47332834.6,,45.8,0.46,30.57,0.3519,44.04,0.0059
2018-10-26,16204.0,272227.2,0.14,0.46,0.07,0.28,0.0,272227.2,12204.0,16204.0,205027.2,,,,,,,,,,,,,,,,,,0.21,,,,0.44,0.44,2738889.0,46013335.2,,47.17,0.43,31.08,0.3554,44.78,0.0059
2018-10-29,16204.0,285514.48,0.14,0.46,0.07,0.28,0.0,285514.48,12204.0,16204.0,215034.48,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2738429.0,48251118.98,,46.25,0.46,30.49,0.3514,43.93,0.0059
2018-10-30,16204.0,288431.2,0.14,0.47,0.07,0.29,0.0,288431.2,12204.0,16204.0,217231.2,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2748011.0,48914595.8,,48.55,0.45,30.78,0.3533,44.35,0.0059
2018-10-31,16204.0,296857.28,0.14,0.47,0.07,0.29,0.0,296857.28,12204.0,16204.0,223577.28,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2746943.0,50323995.76,,49.14,0.45,30.64,0.3523,44.14,0.0059
2018-11-01,16204.0,293616.48,0.14,0.47,0.07,0.3,0.0,293616.48,12204.0,16204.0,221136.48,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2747214.0,49779517.68,,50.08,0.44,30.94,0.3544,44.58,0.0059
2018-11-02,16204.0,303014.8,0.14,0.48,0.07,0.29,0.0,303014.8,12204.0,16204.0,228214.8,,,,,,,,,,,,,,,,,,0.23,,,,0.44,0.44,2746968.0,51368301.6,,50.17,0.45,30.86,0.3539,44.47,0.0059
2018-11-05,16204.0,294588.72,0.14,0.5,0.07,0.3,0.0,294588.72,12204.0,16204.0,221868.72,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2746578.0,49932788.04,,51.15,0.43,31.07,0.3553,44.77,0.0059
2018-11-06,16204.0,290375.68,0.14,0.5,0.07,0.29,0.0,290375.68,12204.0,16204.0,218695.68,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2752781.0,49329835.52,,50.22,0.43,30.97,0.3546,44.62,0.0059
2018-11-07,16204.0,295560.96,0.14,0.51,0.07,0.29,0.0,295560.96,12204.0,16204.0,222600.96,,,,,,,,,,,,,,,,,,0.22,,,,0.44,0.44,2752781.0,50210725.44,,49.86,0.44,30.72,0.3529,44.26,0.0059
2018-11-08,16204.0,305931.52,0.14,0.5,0.07,0.3,0.0,305931.52,10723.0,16204.0,202450.24,,,,,,,,0.02,,1481.0,,,,,,,,0.2,,,,0.39,0.39,2753489.0,51985872.32,,50.9,0.4,30.59,0.352,44.08,0.0059
2018-11-09,14723.0,278853.62,0.13,0.46,0.06,0.28,0.0,278853.62,10723.0,14723.0,203093.62,,,,,,,,,,,,,,,,,1481.0,0.2,0.02,,,0.39,0.39,2752371.0,52129906.74,,52.07,0.39,33.93,0.3401,38.84,0.0053
2018-11-12,31888.0,590565.76,0.28,1.0,0.13,0.6,0.0,272669.96,17165.0,14723.0,317895.8,,,6442.0,,,,,,,,,,,6442.0,,,,0.32,,,,0.62,0.62,2744501.0,50828158.52,,52.01,0.61,31.48,0.429,56.08,0.0115
2018-11-13,22165.0,387887.5,0.2,0.69,0.09,0.41,0.0,387887.5,18165.0,22165.0,317887.5,,,,0.12,,1000.0,,,6442.0,,,,0.12,,0.02,1000.0,,0.32,,,,0.66,0.66,2743996.0,48019930.0,,50.59,0.63,22.78,0.391,55.43,0.008
2018-11-14,25879.0,430108.98,0.23,0.78,0.11,0.45,0.0,430108.98,21879.0,25879.0,363628.98,,,,0.06,,,,,3714.0,,,,0.06,,,3714.0,,0.37,,,,0.79,0.79,2741355.0,45561320.1,,48.33,0.75,19.47,0.3179,47.38,0.0094
2018-11-15,26853.0,405480.3,0.24,0.74,0.11,0.44,0.0,405480.3,22853.0,26853.0,345080.3,,,,,,974.0,,,,,,,,,0.02,974.0,,0.34,,,,0.83,0.83,2741504.0,41396710.4,,46.03,0.73,18.88,0.2984,45.93,0.0097
2018-11-16,33426.0,503395.56,0.29,0.83,0.14,0.51,0.0,503395.56,23426.0,33426.0,352795.56,,,,0.09,,,,0.02,6573.0,1000.0,,,0.09,,,1573.0,,0.35,,,,7.44,0.85,291645.0,4392173.7,,4.36,7.47,33.9,0.2843,36.34,0.0122
2018-11-19,63761.0,957690.22,0.56,1.52,0.27,0.96,0.0,957690.22,53761.0,63761.0,807490.22,,,,0.46,,,,,30335.0,,,,0.46,,,30335.0,,0.81,,,,2.16,2.16,2434122.0,36560512.44,,38.44,2.06,32.88,0.269,33.66,0.0256
2018-11-20,77761.0,1130644.94,0.68,1.8,0.32,1.17,0.0,1130644.94,60761.0,77761.0,883464.94,,,,0.1,,7000.0,,,7000.0,,,,0.1,,0.1,7000.0,,0.91,,,,2.45,2.45,2418660.0,35167316.4,,38.23,2.32,27.01,0.2271,27.84,0.0314
2018-11-21,94058.0,1491759.88,0.83,2.06,0.39,1.4,0.0,1491759.88,77058.0,94058.0,1222139.88,,,16297.0,0.24,,,,,16297.0,,,,0.24,16297.0,,,,1.14,,,,3.09,3.09,2419772.0,38377583.92,,37.76,2.94,21.74,0.2223,31.98,0.0377
2018-11-22,94058.0,1435325.08,0.83,1.99,0.39,1.46,0.0,1435325.08,83058.0,94058.0,1267465.08,,,,,,,,,,,,,,,,6000.0,,1.31,,,,3.35,3.35,2397529.0,36586292.54,,37.82,3.34,22.77,0.2292,33.44,0.0379
2018-11-23,115562.0,1756542.4,1.02,2.56,0.48,1.77,0.0,1604542.4,92839.0,105562.0,1411152.8,,,5504.0,0.18,,,,0.09,11504.0,5723.0,,,0.18,5504.0,,10000.0,,1.42,,,,3.73,3.73,2397877.0,36447730.4,,36.67,3.73,26.63,0.2002,26.74,0.0464
2018-11-26,114839.0,1821346.54,1.01,2.59,0.48,1.77,0.0,1662746.54,97839.0,104839.0,1551726.54,,,5000.0,0.07,,,,,5000.0,,,,0.07,5000.0,,,5723.0,1.5,0.09,,,3.93,3.93,2391086.0,37922623.96,,36.52,3.95,21.62,0.2017,30.87,0.0461
2018-11-27,124584.0,1931052.0,1.1,2.74,0.52,1.97,0.0,1776052.0,97839.0,114584.0,1516504.5,,,,,,9745.0,,,,,,,,,0.15,,,1.55,,,,3.94,3.94,2388513.0,37021951.5,,37.84,3.93,20.26,0.1803,28.91,0.0501
2018-11-28,124584.0,2010785.76,1.1,2.75,0.52,1.95,0.0,1849385.76,102839.0,114584.0,1659821.46,,,5000.0,,,,,,,,,,,5000.0,,,,1.6,,,,4.12,4.12,2390489.0,38582492.46,,37.12,4.13,19.88,0.1779,28.57,0.05
2018-11-29,139123.0,2239880.3,1.22,3.06,0.58,2.25,0.0,2078880.3,109839.0,129123.0,1768407.9,,,,0.11,,7539.0,,,7000.0,,,,0.11,,0.12,7000.0,,1.76,,,,4.41,4.41,2383180.0,38369198.0,,38.28,4.4,18.04,0.1595,25.78,0.0558
2018-11-30,130076.0,2094223.6,1.14,2.88,0.54,2.1,0.0,1933223.6,109839.0,120076.0,1768407.9,,,,,,,,,,,,,,,,,9047.0,1.77,0.15,,,4.41,4.41,2380402.0,38324472.2,,38.43,4.41,19.36,0.1768,27.5,0.0522
2018-12-03,129291.0,2135887.32,1.14,2.87,0.54,2.1,0.0,1970687.32,109839.0,119291.0,1814540.28,,,,,,,,,,,,,,,,,785.0,1.77,0.01,,,4.41,4.41,2381748.0,39346476.96,,38.42,4.41,19.28,0.1778,27.56,0.0519
2018-12-04,129100.0,2029452.0,1.14,2.75,0.54,2.11,0.0,1872252.0,109839.0,119100.0,1726669.08,,,,,,,,,,,,,,,,,191.0,1.8,0.0,,,4.41,4.41,2379224.0,37401401.28,,39.09,4.4,19.69,0.1801,28.1,0.0519
2018-12-05,135029.0,2036237.32,1.19,2.88,0.56,2.1,0.0,1885437.32,108865.0,125029.0,1641684.2,,,,0.15,,,,0.02,9826.0,974.0,,,0.15,,,,3897.0,1.7,0.08,,,4.37,4.37,2380761.0,35901875.88,,37.26,4.36,18.8,0.1666,26.81,0.0542
2018-12-06,149202.0,2127620.52,1.31,3.21,0.62,2.21,0.0,1985020.52,111750.0,139202.0,1593555.0,,,2885.0,,,14663.0,,,,,,,,2885.0,0.21,,490.0,1.66,0.01,,,4.49,4.49,2378984.0,33924311.84,,35.6,4.47,17.15,0.1466,24.43,0.0599
2018-12-07,162525.0,2346861.0,1.43,3.41,0.68,2.33,0.0,2202461.0,120855.0,152525.0,1745146.2,,,9105.0,0.19,,,,,13323.0,,,,0.19,9105.0,,,,1.73,,,,4.86,4.86,2366232.0,34168390.08,,33.79,4.86,17.32,0.1436,21.95,0.0653
2018-12-10,153637.0,2101754.16,1.35,3.21,0.64,2.18,0.0,1964954.16,114708.0,143637.0,1569205.44,,,,0.12,,,,0.11,7723.0,8147.0,,,0.12,,,2000.0,16611.0,1.64,0.23,,,4.61,4.61,2371599.0,32443474.32,,34.09,4.59,17.63,0.1697,28.94,0.0618
2018-12-11,154838.0,2186312.56,1.36,3.16,0.64,2.15,0.0,2045112.56,115909.0,144838.0,1636635.08,,,2351.0,0.0,,,,0.03,2351.0,1150.0,,,0.0,2351.0,,,1150.0,1.6,0.03,,,4.69,4.69,2358117.0,33296612.04,,32.46,4.7,18.35,0.1722,29.3,0.0626
2018-12-12,165924.0,2541955.68,1.46,3.33,0.69,2.42,0.0,2388755.68,117254.0,155924.0,1796331.28,,,6345.0,0.16,,,,0.06,11086.0,5000.0,,,0.16,6345.0,,,,1.68,,,,4.74,4.74,2355734.0,36089844.88,,33.54,4.78,17.7,0.1578,26.88,0.0671
2018-12-13,166455.0,2546761.5,1.46,3.23,0.69,2.55,0.0,2393761.5,122995.0,156455.0,1881823.5,,,5741.0,0.11,,,,,5741.0,,,,0.11,5741.0,,,5210.0,1.88,0.06,,,4.97,4.97,2353881.0,36014379.3,,36.06,4.96,16.79,0.1611,27.64,0.0672
2018-12-14,183515.0,2730703.2,1.61,3.47,0.76,2.79,0.0,2484141.6,140055.0,166945.0,2084018.4,,,17060.0,0.06,,6674.0,,,3816.0,,,,0.06,17060.0,0.1,,,2.14,,,,5.66,5.66,2335419.0,34751034.72,,35.68,5.65,14.94,0.1468,27.47,0.0741
2018-12-17,182104.0,2640508.0,1.6,3.37,0.76,2.7,0.0,2495508.0,134358.0,172104.0,1948191.0,,,1000.0,0.04,,6570.0,,0.12,5286.0,6697.0,,,0.04,1000.0,0.11,,6697.0,1.98,0.11,,,5.42,5.42,2343099.0,33974935.5,,34.69,5.41,17.32,0.1518,28.13,0.0735
2018-12-18,199321.0,2918059.44,1.75,3.71,0.83,2.92,0.0,2771659.44,134149.0,189321.0,1963941.36,,,4791.0,0.24,,,,0.07,17217.0,5000.0,,,0.24,4791.0,,,,1.95,,,,5.41,5.41,2343228.0,34304857.92,,33.98,5.41,23.62,0.1624,26.62,0.0805
2018-12-19,215321.0,3147993.02,1.89,3.98,0.9,3.17,0.0,2694773.02,153255.0,184321.0,2240588.1,,,19106.0,,,,,0.01,,485.0,,,,19106.0,,485.0,5000.0,2.24,0.07,,,6.21,6.21,2313687.0,33826103.94,,33.85,6.21,21.69,0.1479,24.75,0.0873
2018-12-20,217321.0,3125075.98,1.91,4.01,0.9,3.17,0.0,2664915.98,154255.0,185321.0,2218186.9,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,,2.25,,,,6.25,6.25,2315218.0,33292834.84,,33.75,6.24,21.32,0.1484,25.13,0.088
2018-12-21,215945.0,3152797.0,1.9,3.97,0.9,3.15,0.0,2685597.0,146156.0,183945.0,2133877.6,,,,0.0,,,,0.12,1000.0,8099.0,,,0.0,,,,2376.0,2.11,0.04,,,5.93,5.93,2319481.0,33864422.6,,33.48,5.94,21.89,0.1512,25.41,0.0876
2018-12-24,208945.0,3029702.5,1.84,3.79,0.87,3.05,0.0,2667202.5,141156.0,183945.0,2046762.0,,,2000.0,,,,,0.1,,7000.0,,,,2000.0,,,,2.06,,,,5.75,5.75,2314099.0,33554435.5,,33.74,5.75,22.4,0.1588,26.27,0.0851
2018-12-25,208945.0,3029702.5,1.84,3.81,0.87,3.05,0.0,2667202.5,141156.0,183945.0,2046762.0,,,,,,,,,,,,,,,,,,2.06,,,,5.72,5.72,2328414.0,33762003.0,,33.85,5.73,22.43,0.159,26.29,0.0846
2018-12-26,210945.0,3058702.5,1.86,3.85,0.88,3.09,0.0,2696202.5,141156.0,185945.0,2046762.0,,,,0.03,,,,,2000.0,,,,0.03,,,,,2.06,,,,5.72,5.72,2327940.0,33755130.0,,33.84,5.73,22.18,0.1613,27.11,0.0854
2018-12-27,239939.0,3565493.54,2.11,4.38,1.0,3.53,1.0,3238573.54,152382.0,217939.0,2264396.52,,,14945.0,0.48,,,,0.05,31994.0,3719.0,,,0.48,14945.0,,,,2.21,,,,6.18,6.18,2314677.0,34396100.22,,33.63,6.16,23.68,0.1729,28.19,0.0973
2018-12-28,193497.0,3003073.44,1.7,3.58,0.81,2.95,0.0,2972033.44,137382.0,191497.0,2132168.64,,,5000.0,,,,,0.29,,20000.0,,,,5000.0,,,26442.0,2.04,0.38,,,5.57,5.57,2328972.0,36145645.44,,34.72,5.54,28.99,0.2353,35.23,0.0785
2018-12-31,193497.0,3003073.44,1.7,3.75,0.81,2.97,0.0,2870067.04,131659.0,184927.0,2043347.68,,,,,,,,0.09,,5723.0,,,,,,,6570.0,2.04,0.11,,,5.34,5.34,2334922.0,36237989.44,,35.83,5.38,28.92,0.2338,35.0,0.0784
2019-01-01,193497.0,3003073.44,1.7,4.11,0.81,2.97,0.0,2870067.04,131659.0,184927.0,2043347.68,,,,,,,,,,,,,,,,,,2.04,,,,5.34,5.34,2335311.0,36244026.72,,35.36,5.45,28.91,0.2338,35.0,0.0784
2019-01-02,191148.0,2966616.96,1.68,4.06,0.8,2.99,0.0,2935576.96,135033.0,189148.0,2095712.16,,,8197.0,0.11,,,,0.16,4221.0,10823.0,,,0.11,8197.0,,6000.0,,2.11,,,,5.48,5.48,2329768.0,36157999.36,,36.28,5.5,30.34,0.2418,34.87,0.0776
2019-01-03,191148.0,2920741.44,1.68,4.2,0.8,2.96,0.0,2890181.44,135033.0,189148.0,2063304.24,,,,,,,,,,,,,,,,,,2.09,,,,5.47,5.47,2333584.0,35657163.52,,36.1,5.47,30.55,0.2414,34.65,0.0774
2019-01-04,191148.0,3001023.6,1.68,4.36,0.8,2.97,0.0,2969623.6,135033.0,189148.0,2120018.1,,,,,,,,,,,,,,,,,,2.06,,,,5.47,5.47,2332871.0,36626074.7,,35.76,5.45,29.92,0.243,35.42,0.0775
2019-01-07,193660.0,3063701.2,1.7,4.63,0.81,3.06,0.0,3032061.2,137545.0,191660.0,2175961.9,,,2512.0,0.04,,,,,2512.0,,,,0.04,2512.0,,,,2.14,,,,5.57,5.57,2331803.0,36889123.46,,36.52,5.54,29.83,0.2378,34.65,0.0784
2019-01-08,210666.0,3556042.08,1.85,5.25,0.88,3.46,0.0,3522282.08,154551.0,208666.0,2608820.88,,,17006.0,0.36,,,,,17006.0,,,,0.36,17006.0,,,,2.45,,,,6.25,6.25,2318350.0,39133748.0,,37.0,6.21,26.62,0.253,39.53,0.0852
2019-01-09,203584.0,3554576.64,1.79,4.93,0.85,3.5,0.0,3519656.64,154551.0,201584.0,2698460.46,,,,,,,,,,,,,,,,,7082.0,2.59,0.05,,,6.25,6.25,2319767.0,40503131.82,,39.18,6.2,26.09,0.2571,40.33,0.0823
2019-01-10,195584.0,3352309.76,1.72,4.59,0.81,3.4,0.0,3352309.76,151551.0,195584.0,2597584.14,,,,,,,,0.05,,3000.0,,,,,,,6000.0,2.65,0.07,,,6.15,6.15,2313276.0,39649550.64,,40.32,6.17,24.81,0.2575,40.86,0.0794
