,VK FP Equity_DX_SI_QTY,VK FP Equity_DX_SHORT_INTEREST_VALUE,VK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VK FP Equity_DX_SI_MV,VK FP Equity_DX_DSS,VK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY,VK FP Equity_DX_BROKER_SI_QTY,VK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VK FP Equity_DX_BROKER_SI_MV_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VK FP Equity_DX_SUPPLY_SI_QTY_INC_x,VK FP Equity_DX_BROKER_SI_MV_INC_x,VK FP Equity_DX_SUPPLY_SI_MV_NEW,VK FP Equity_DX_BROKER_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_NEW,VK FP Equity_DX_SUPPLY_SI_MV_DEC,VK FP Equity_DX_BROKER_SI_QTY_INC,VK FP Equity_DX_SUPPLY_SI_QTY_DEC,VK FP Equity_DX_BROKER_SI_MV_NEW_y,VK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VK FP Equity_DX_BROKER_SI_MV_INC_y,VK FP Equity_DX_SUPPLY_SI_QTY_INC_y,VK FP Equity_DX_BROKER_SI_MV_ADD,VK FP Equity_DX_SUPPLY_SI_QTY_ADD,VK FP Equity_DX_BROKER_SI_QTY_DEC,VK FP Equity_DX_SUPPLY_SI_MV,VK FP Equity_DX_BROKER_SI_MV_DEC,VK FP Equity_DX_SUPPLY_SI_MV_RMV,VK FP Equity_DX_BROKER_SI_MV_RMV,VK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VK FP Equity_DX_UTILIZATION_QUANTITY,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VK FP Equity_DX_ACTIVE_UTILIZATION_MV,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VK FP Equity_DX_BROKER_SI_CON_RATIO,VK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VK FP Equity_DX_DEMAND_SUPPLY_RATIO,VK FP Equity_PX_LAST
2012-05-30,22321608.0,623394709.92,20.73,17.33,18.38,754.39,4.0,319777778.12,17981388.0,11450136.0,502181659.86,,,3522403.0,78.21,,979000.0,,6.65,2372909.0,213926.0,,,78.21,3522403.0,32.51,3039810.0,675771.0,590.8,20.04,,,64.21,64.21,10021574.0,279881100.71,,322.56,64.68,14.26,0.0964,19.45,0.7971,31.405
2012-05-31,24599600.0,660653630.79,22.84,19.12,20.26,803.99,5.0,345645044.01,18493322.0,12870178.0,496661747.53,,,418856.0,49.66,,342673.0,,11.28,1625120.0,209801.0,,,49.66,418856.0,11.84,302879.0,547751.0,581.39,18.47,,,66.38,66.38,9365718.0,251528301.34,,290.65,66.67,13.09,0.0854,17.52,0.883,30.2
2012-06-01,25270336.0,671026478.49,23.46,19.11,20.81,799.85,5.0,362736981.79,18718364.0,13660393.0,497045938.68,,,987502.0,38.63,,145500.0,,36.9,1391246.0,1062518.0,,,38.63,987502.0,3.99,300059.0,746531.0,571.88,28.99,,,68.02,68.02,8801384.0,233711245.92,,265.59,68.29,10.29,0.0817,16.85,0.9183,29.86
2012-06-04,24921786.0,653349374.21,23.14,18.45,20.52,776.7,5.0,354879949.95,17407094.0,13536773.0,456344259.26,,25033.0,399068.0,9.36,0.74,,,62.79,388210.0,2003834.0,,25033.0,9.36,399068.0,,268857.0,511830.0,519.53,17.15,,,63.3,63.3,10093630.0,264614536.21,,299.72,63.42,10.46,0.0774,14.83,0.9062,29.48
2012-06-05,24817312.0,660191871.34,23.04,18.21,20.44,769.53,5.0,345923715.09,17331672.0,13003639.0,461058351.98,,,385475.0,,,,,15.83,,522774.0,,,,385475.0,,61878.0,533134.0,513.2,16.23,,,63.01,63.01,10173344.0,270632009.35,,299.12,63.18,10.6,0.0756,14.89,0.9023,28.595
2012-06-06,21007266.0,576034744.8,19.5,15.32,17.3,634.64,4.0,302684396.3,15615288.0,11038521.0,428182726.78,,,77550.0,,,329000.0,,63.32,,2082596.0,,,,77550.0,9.4,288661.0,2294118.0,447.9,78.04,,,57.34,57.34,11617676.0,318565254.03,,335.81,57.15,8.5,0.0675,15.0,0.7714,29.475
2012-06-07,20085092.0,551215184.33,18.65,14.47,16.54,620.03,4.0,287249609.7,14908779.0,10466756.0,409156471.11,,,570879.0,16.05,,,,39.46,511819.0,1452511.0,,,16.05,570879.0,,175123.0,1083584.0,440.25,30.1,,,54.99,54.99,12204115.0,334929683.14,,359.7,55.03,8.1,0.0673,15.86,0.7408,29.5
2012-06-08,19811790.0,528140485.03,18.39,14.05,16.31,614.28,4.0,288639165.38,14347087.0,10827533.0,382463042.81,,,204349.0,17.38,,,,23.88,551466.0,818436.0,,,17.38,204349.0,,52000.0,190689.0,424.61,4.51,,,52.85,52.85,12801955.0,341273086.53,,375.91,53.04,8.56,0.0622,13.52,0.7297,28.655
2012-06-11,19690106.0,507677911.68,18.28,13.87,16.21,595.35,4.0,279258321.65,14240139.0,10830934.0,367159223.49,,,144994.0,1.17,,,,12.34,32497.0,358239.0,,,1.17,144994.0,,106297.0,29096.0,408.17,2.47,,,52.19,52.19,13045973.0,336369561.87,,371.84,52.33,8.71,0.0603,12.66,0.7216,27.715
2012-06-12,17889624.0,451685747.79,16.61,12.36,14.73,530.77,3.0,278944055.36,11686662.0,11047956.0,295070408.67,,,25645.0,14.39,,,,76.85,550863.0,2585034.0,,,14.39,25645.0,,,333841.0,324.15,12.66,0.05,,42.67,42.67,15700154.0,396404966.36,1700.0,432.16,42.86,9.12,0.0567,9.78,0.6532,27.14
2012-06-13,15839965.0,390135542.53,14.71,10.69,13.04,446.64,3.0,218840316.83,10301326.0,8885176.0,253719841.41,,,14038.0,0.12,,,,38.5,24859.0,1343047.0,,,0.12,14038.0,,4338.0,2187639.0,278.88,67.95,1.68,,38.56,38.56,16416834.0,404343724.19,60665.0,440.23,38.78,8.24,0.0601,10.71,0.5929,26.475
2012-06-14,15589514.0,375555237.42,14.47,10.39,12.84,434.62,3.0,221810512.41,9962613.0,9207482.0,240001804.45,,,605216.0,18.28,,,,26.43,541896.0,958092.0,,,18.28,605216.0,,14163.0,219590.0,263.71,8.26,,,37.16,37.16,16844412.0,405786039.76,,441.75,37.38,8.44,0.0606,10.7,0.5815,25.895
2012-06-15,14183743.0,356270570.27,13.17,9.36,11.68,393.54,3.0,215940349.22,10213806.0,8596956.0,256552765.25,,,468601.0,24.14,,,,13.37,960899.0,487986.0,,,24.14,468601.0,,273775.0,1571425.0,268.34,43.67,0.08,,38.67,38.67,16201630.0,406956327.35,3197.0,424.95,38.71,11.0,0.0668,11.05,0.5369,27.0
2012-06-18,13933863.0,350123653.47,12.94,8.99,11.47,394.24,3.0,211977633.14,9654099.0,8436069.0,242583726.62,,,62078.0,1.89,,29543.0,,16.44,37350.0,661625.0,,,1.89,62078.0,0.8,39840.0,227780.0,262.55,7.61,,,36.5,36.5,16794408.0,422002102.85,,453.81,36.65,11.39,0.0692,11.51,0.5268,27.01
2012-06-19,12606613.0,326096886.02,11.71,8.03,10.38,359.21,3.0,216875727.03,8220673.0,8384221.0,212645209.8,,,132289.0,1.01,,,,44.73,31000.0,1611559.0,,,1.01,132289.0,,6062.0,82848.0,223.56,2.28,,,31.07,31.07,18239640.0,471807122.67,,495.5,31.09,10.66,0.0699,12.7,0.4764,27.805
2012-06-20,13469094.0,359120255.3,12.51,8.71,11.09,389.56,3.0,223553984.94,9216159.0,8384572.0,245726206.45,,60.0,905358.0,12.52,0.0,,,0.7,397800.0,27801.0,,60.0,12.52,905358.0,,119156.0,397449.0,258.68,11.4,0.04,,34.16,34.16,17762984.0,473606268.47,1287.0,497.71,34.2,10.43,0.0722,13.47,0.4992,28.66
2012-06-21,13507283.0,362211843.25,12.54,8.71,11.12,400.23,3.0,212331256.22,10348025.0,7918069.0,277493053.88,,,1477570.0,32.18,,,,27.26,1000103.0,1007009.0,,,32.18,1477570.0,,618305.0,1466606.0,299.09,41.74,,,37.58,37.58,17190724.0,460987145.0,,495.3,37.65,12.48,0.0964,20.09,0.4905,28.825
2012-06-22,12768257.0,339602674.79,11.86,8.14,10.51,380.1,3.0,207756771.19,9640974.0,7811163.0,256425020.11,,,71984.0,10.12,,,,23.81,285094.0,807054.0,,,10.12,71984.0,,28019.0,392000.0,277.45,11.66,,,36.06,36.06,17095648.0,454700104.17,,491.55,36.08,10.09,0.0973,21.32,0.4776,28.59
2012-06-25,10939697.0,282724123.29,10.14,8.23,8.99,323.17,2.0,178240529.69,8197889.0,6896820.0,211865189.72,,,165964.0,1.71,,12000.0,,46.66,64566.0,1607491.0,,,1.71,165964.0,0.36,,990909.0,233.07,30.06,0.04,,30.52,30.52,18664592.0,482365316.86,1558.0,529.99,30.54,12.0,0.0868,15.27,0.4072,27.78
2012-06-26,11007187.0,288154740.77,10.2,8.5,9.05,320.04,2.0,180428794.09,7874875.0,6892177.0,206154630.08,,,150782.0,1.18,,,,14.87,71357.0,477477.0,,,1.18,150782.0,,3681.0,76000.0,219.92,2.61,,,29.02,29.02,19256592.0,504114109.79,,536.94,29.06,11.75,0.0836,15.01,0.4057,28.14
2012-06-27,11447749.0,307888538.11,10.61,8.87,9.41,335.32,2.0,184694033.5,8877692.0,6867196.0,238766556.79,,,969576.0,3.1,,5.0,,11.17,110506.0,402047.0,,,3.1,969576.0,0.0,435288.0,135492.0,251.73,3.47,,,32.45,32.45,18483500.0,497115877.9,,524.39,32.43,13.67,0.086,14.52,0.4184,28.91
2012-06-28,10957184.0,309322440.28,10.16,8.75,9.01,330.8,2.0,200161174.43,8138390.0,7090345.0,229747593.43,,,395576.0,10.56,,2355.0,,34.26,292337.0,1239345.0,,,10.56,395576.0,0.06,104467.0,71543.0,239.08,1.99,,,29.7,29.7,19259770.0,543705303.82,,564.94,29.74,11.57,0.0851,14.29,0.3999,30.345
2012-06-29,10960687.0,328030456.32,10.16,8.61,9.01,343.88,2.0,222884160.76,8359347.0,7447368.0,250177786.38,,,528264.0,24.19,,,,10.5,612473.0,371628.0,,,24.19,528264.0,,64321.0,255450.0,256.8,8.23,,,30.61,30.61,18950620.0,567152453.68,,582.64,30.59,10.32,0.0905,19.16,0.4013,32.17
2012-07-02,11615197.0,351076388.9,10.77,9.16,9.55,389.57,2.0,268648738.42,8641213.0,8888117.0,261185914.95,58.35,3055.0,44750.0,27.15,0.09,,1587721.0,4.88,517889.0,163955.0,58.35,3055.0,27.15,44750.0,,398016.0,664861.0,276.29,18.37,,,31.96,31.96,18397816.0,556085170.58,,597.93,31.6,13.1,0.0864,17.05,0.4296,32.49
2012-07-03,11535549.0,345986085.11,10.69,9.02,9.48,389.25,2.0,271235412.36,8617176.0,9043281.0,258455231.65,,,358313.0,12.95,,,,16.11,350623.0,545040.0,,,12.95,358313.0,,162701.0,195459.0,279.19,6.92,,,32.01,32.01,18305168.0,549027481.37,,593.18,32.0,12.46,0.0865,17.61,0.4285,32.24
2012-07-04,11428598.0,346340047.63,10.59,9.05,9.4,388.28,2.0,270138162.82,8525988.0,8914073.0,258377369.65,,,37027.0,1.32,,,,5.39,37655.0,164647.0,,,1.32,37027.0,,36432.0,166863.0,276.05,3.37,,,31.62,31.62,18436380.0,558708664.64,,597.71,31.59,13.04,0.0874,17.63,0.4239,32.575
2012-07-05,11474062.0,361861368.84,10.63,9.31,9.43,396.47,2.0,284664273.46,8500587.0,9026262.0,268085883.43,,,46701.0,10.18,,,,4.49,242368.0,150599.0,,,10.18,46701.0,,78497.0,130179.0,279.98,3.9,,,31.5,31.5,18487060.0,583032655.52,,612.49,31.37,13.44,0.0889,17.48,0.4252,33.9
2012-07-06,11652800.0,346630023.82,10.8,9.16,9.58,406.7,2.0,273423974.74,8786949.0,9191803.0,261380984.93,,,327151.0,11.08,,,,1.67,267252.0,53770.0,,,11.08,327151.0,,12981.0,101711.0,293.38,1.11,,,32.61,32.61,18156916.0,540104715.22,,607.02,32.58,13.14,0.0898,17.72,0.4325,31.975
2012-07-09,11603537.0,353044846.32,10.75,9.07,9.54,392.9,2.0,278252578.99,8675187.0,9145337.0,263947972.17,,,16404.0,0.55,,,,6.53,18221.0,145816.0,,,0.55,16404.0,,17650.0,64687.0,279.02,4.17,,,32.25,32.25,18228680.0,554618951.89,,586.82,32.23,13.39,0.0889,17.25,0.4313,32.705
2012-07-10,11614708.0,356248114.34,10.76,8.98,9.55,398.17,2.0,280120901.23,8560303.0,9132743.0,262562933.3,,,52191.0,7.6,,100000.0,,8.33,205311.0,280825.0,,,7.6,52191.0,3.29,113750.0,317905.0,281.21,10.82,,,31.84,31.84,18327376.0,562140102.09,,601.98,31.84,13.32,0.0878,17.45,0.432,32.97
2012-07-11,11565441.0,355167364.8,10.72,8.9,9.51,398.49,2.0,279725936.96,8430289.0,9108815.0,258888833.44,,,92875.0,1.26,,,,7.39,30806.0,226319.0,,,1.26,92875.0,,3430.0,54734.0,278.22,1.77,,,30.85,30.85,18893336.0,580202377.02,,623.45,30.86,13.53,0.0884,17.55,0.4233,33.01
2012-07-12,11217758.0,339689709.72,10.4,8.72,9.22,383.16,2.0,265159216.67,8330796.0,8756497.0,252268383.3,,,79726.0,1.45,,,,6.47,42028.0,190219.0,,,1.45,79726.0,,11000.0,394346.0,274.05,16.25,,,30.52,30.52,18965400.0,574299358.27,,624.45,30.5,13.73,0.0904,18.22,0.411,32.55
2012-07-13,11244975.0,353224305.2,10.42,9.01,9.25,383.65,2.0,268302585.45,8238924.0,8541473.0,258798992.93,,,3470.0,,,,,3.95,,117704.0,,,,3470.0,,22363.0,215024.0,270.31,7.46,0.0,,30.49,30.49,18783304.0,590016385.52,1.0,616.45,30.48,13.71,0.0893,18.07,0.4161,33.765
2012-07-16,12127008.0,380761275.05,11.24,9.94,9.97,421.95,3.0,298966792.86,8533785.0,9521905.0,267942006.61,,,318785.0,8.25,,1000000.0,,3.08,138010.0,98924.0,,,8.25,318785.0,34.25,75000.0,157578.0,286.77,5.3,,,31.49,31.49,18570188.0,583062900.67,,627.68,31.36,12.44,0.0862,18.12,0.4474,33.75
2012-07-17,12023838.0,377577894.03,11.14,10.03,9.89,418.06,2.0,300855600.97,9075877.0,9580643.0,285004715.15,,,547794.0,5.01,,,,5.62,154738.0,164630.0,,,5.01,547794.0,,158928.0,96000.0,305.93,4.02,,,33.67,33.67,17881692.0,561528823.58,,602.37,33.68,11.58,0.0867,18.22,0.446,33.755
2012-07-18,11891979.0,378858151.02,11.02,10.04,9.78,415.9,2.0,307857357.53,8796252.0,9663335.0,280233573.28,,,256.0,11.16,,,,9.42,304000.0,283476.0,,,11.16,256.0,,3595.0,221308.0,297.97,7.06,,,32.68,32.68,18119064.0,577242449.32,,613.03,32.71,11.59,0.0889,18.34,0.4418,34.245
2012-07-19,10856292.0,362426377.11,10.06,9.44,8.93,387.89,2.0,288025341.21,7995202.0,8627648.0,266911768.32,,,354.0,,,,,26.04,,801404.0,,,,354.0,,,1035687.0,277.04,33.89,,,29.72,29.72,18911014.0,631325160.69,,657.11,29.66,12.45,0.0964,20.04,0.4035,35.885
2012-07-20,11071255.0,364092391.24,10.26,9.8,9.1,407.21,2.0,292537995.82,8026624.0,8895442.0,263965803.85,,,80823.0,12.4,,,,3.3,301283.0,118756.0,,,12.4,80823.0,,69355.0,33489.0,287.97,0.0,,,29.93,29.93,18787676.0,617856772.39,,673.33,29.96,14.17,0.0981,19.67,0.4129,35.35
2012-07-23,11153374.0,356831982.19,10.34,9.88,9.17,405.0,2.0,288454318.92,7962526.0,9016117.0,254746584.83,,,61345.0,8.51,,,,6.41,219406.0,159932.0,,,8.51,61345.0,,34489.0,98731.0,279.91,3.85,,,29.71,29.71,18838998.0,602719589.51,,661.65,29.73,14.87,0.0984,19.54,0.4161,34.39
2012-07-24,11659570.0,371887875.23,10.81,10.52,9.59,416.47,2.0,291931361.69,8124631.0,9152743.0,259139210.08,,,130602.0,4.46,,6000.0,,12.32,169375.0,314765.0,,,4.46,130602.0,0.21,343843.0,38749.0,280.01,2.16,,,30.28,30.28,18705644.0,596625964.94,,643.83,30.31,14.43,0.0939,18.79,0.4346,34.285
2012-07-25,9188333.0,292168987.79,8.52,8.48,7.55,325.88,2.0,253690187.61,5850785.0,7978225.0,186042226.73,,,206491.0,9.83,,390558.0,,89.31,292224.0,2576087.0,,,9.83,206491.0,13.99,95750.0,1857300.0,199.98,68.96,,,21.96,21.96,20796176.0,661273126.68,,710.73,21.96,11.39,0.0923,18.7,0.3448,34.18
2012-07-26,9987926.0,330974521.06,9.26,9.29,8.21,356.45,2.0,287809298.19,6563764.0,8685315.0,217506481.95,,,325812.0,25.59,,,,5.48,738468.0,157211.0,,,25.59,325812.0,,544378.0,31378.0,226.8,1.11,,,24.83,24.83,19873852.0,658569020.97,,684.84,24.88,13.19,0.0918,17.46,0.3778,35.62
2012-07-27,9546739.0,292685829.69,8.85,8.95,7.85,348.03,2.0,252379709.3,6546242.0,8232046.0,200695993.8,,,148571.0,1.6,,,,5.54,28542.0,191454.0,,,1.6,148571.0,,25361.0,481811.0,227.59,13.53,,,24.78,24.78,19867738.0,609109076.99,,691.41,24.76,13.0,0.0931,18.14,0.3614,32.955
2012-07-30,9753572.0,307102635.79,9.04,8.9,8.02,341.11,2.0,266306192.95,6596879.0,8457878.0,207710460.22,,,2100.0,9.14,,,,1.41,257000.0,37463.0,,,9.14,2100.0,,86000.0,31168.0,219.94,5.1,,,24.87,24.87,19930928.0,627548607.07,,664.31,24.87,12.26,0.0926,18.33,0.3677,33.845
2012-07-31,9648125.0,303019579.15,8.94,8.82,7.93,341.41,2.0,262325594.51,6581880.0,8352431.0,206717730.92,,,25000.0,1.62,,,,1.29,27315.0,39999.0,,,1.62,25000.0,,,132762.0,222.42,3.78,,,24.8,24.8,19960286.0,626894600.09,,673.81,24.82,12.75,0.0935,18.15,0.3635,33.76
2012-08-01,10405070.0,326986620.5,9.64,9.42,8.55,368.84,2.0,274614212.48,7428964.0,8738523.0,233460402.68,,,347917.0,22.91,,30000.0,,5.31,642517.0,160425.0,,,22.91,347917.0,1.01,659592.0,286425.0,251.62,9.51,,,28.06,28.06,19045600.0,598521334.25,,644.43,28.08,16.86,0.101,18.12,0.393,33.78
2012-08-02,10620683.0,322152853.31,9.84,9.79,8.73,374.85,2.0,266248641.03,7595896.0,8777642.0,230403220.75,,,235478.0,8.96,,2462.0,,0.88,260478.0,26205.0,,,8.96,235478.0,0.09,40659.0,223821.0,255.28,7.48,,,28.61,28.61,18955092.0,574957088.21,,635.53,28.66,15.72,0.1026,20.1,0.4,32.605
2012-08-03,10533134.0,341300099.51,9.76,10.04,8.66,363.88,2.0,285209455.68,7322430.0,8802076.0,237265194.54,,,15240.0,0.0,,,,9.93,30616.0,295543.0,,,0.0,15240.0,,6837.0,6182.0,241.51,0.92,,,27.7,27.7,19112634.0,619297531.59,,633.31,27.61,16.11,0.1029,19.71,0.3985,34.83
2012-08-06,10450100.0,353581129.36,9.69,10.11,8.59,380.09,2.0,301220765.28,7389783.0,8902588.0,250034719.18,,,76454.0,9.24,,,,3.14,270075.0,109280.0,,,9.24,76454.0,,100179.0,169563.0,260.05,0.0,,,27.82,27.82,19173212.0,648729289.91,,671.62,27.91,15.3,0.1026,20.13,0.3934,36.37
2012-08-07,10401958.0,360467989.44,9.64,10.18,8.55,392.15,2.0,306274516.85,7250864.0,8838107.0,251270421.18,,,10168.0,1.01,,,,3.51,7102.0,149087.0,,,1.01,10168.0,,,71583.0,265.73,0.0,,,27.29,27.29,19319538.0,669496552.46,,701.04,27.49,14.95,0.1032,20.55,0.3915,37.25
2012-08-08,10380245.0,352810942.99,9.62,10.39,8.53,397.37,2.0,306949491.98,7233118.0,9030930.0,245844214.88,,,51000.0,9.8,,25000.0,,3.49,233884.0,93118.0,,,9.8,51000.0,0.91,24361.0,66061.0,268.11,2.44,,,27.25,27.25,19308598.0,656273976.98,,711.66,27.36,14.76,0.1036,20.43,0.3911,36.535
2012-08-09,10305820.0,356561183.39,9.55,10.46,8.47,392.42,2.0,309474460.46,7233169.0,8944855.0,250253477.97,,,9835.0,7.92,,,,7.96,218342.0,215008.0,,,7.92,9835.0,,214142.0,304417.0,266.32,11.65,,,27.18,27.18,19382140.0,670584075.31,,713.21,27.19,15.0,0.1054,20.29,0.3872,37.19
2012-08-10,10080619.0,346003145.28,9.34,10.78,8.29,386.42,2.0,299633470.44,6963444.0,8729663.0,239010474.05,,,68741.0,8.92,,,,20.22,227207.0,557673.0,,,8.92,68741.0,,219207.0,442399.0,259.1,15.88,,,26.45,26.45,19366160.0,664716350.44,,718.69,26.5,15.1,0.0989,18.25,0.3829,36.895
2012-08-13,10176771.0,344617015.46,9.43,11.32,8.37,386.68,2.0,298693504.48,7039975.0,8820619.0,238395378.4,,,16939.0,7.39,,,,1.16,211013.0,31281.0,,,7.39,16939.0,,90873.0,120057.0,259.11,5.29,,,26.41,26.41,19618240.0,664334425.66,,720.23,26.46,16.77,0.1027,18.0,0.3818,36.4
2012-08-14,10081379.0,344528630.13,9.34,11.62,8.29,381.03,2.0,298411339.77,6933804.0,8731924.0,236961034.17,,,,1.0,,,,4.07,30129.0,118824.0,,,1.0,,,12653.0,118824.0,253.78,5.4,,,25.97,25.97,19764860.0,675459194.67,,722.86,25.98,17.02,0.103,17.65,0.3776,36.735
2012-08-15,9963651.0,337214726.88,9.23,11.77,8.19,380.06,2.0,290128608.39,6907831.0,8572402.0,233792045.1,,,30389.0,0.68,,,,3.6,16931.0,102186.0,,,0.68,30389.0,,45824.0,176453.0,253.91,4.78,,,25.91,25.91,19756976.0,668664856.47,,723.96,25.97,17.13,0.1043,17.86,0.3737,36.38
2012-08-16,9830596.0,343868999.3,9.11,11.86,8.08,372.95,2.0,298449037.08,6706480.0,8532121.0,234589089.65,,,23842.0,1.82,,,,9.03,73470.0,257653.0,,,1.82,23842.0,,32460.0,113751.0,245.23,5.28,,,24.93,24.93,20191180.0,706276695.86,,741.36,24.86,17.07,0.1036,17.29,0.3655,37.6
2012-08-17,10666408.0,390917063.6,9.89,13.82,8.77,419.38,2.0,335998908.69,7566109.0,9167933.0,277293078.72,,,730558.0,39.79,,,,2.07,958445.0,76929.0,,,39.79,730558.0,,206000.0,322633.0,288.24,8.58,,,28.35,28.35,19124560.0,700902950.45,,730.7,28.29,15.86,0.1064,17.83,0.3996,39.395
2012-08-20,10559400.0,377761234.17,9.79,13.88,8.68,426.14,2.0,316757341.84,7707071.0,8854184.0,275719515.58,,,121386.0,3.01,,,,4.42,39323.0,112756.0,,,3.01,121386.0,,132332.0,353072.0,301.68,13.11,,,28.86,28.86,18993416.0,679487117.56,,741.45,28.92,16.27,0.103,18.1,0.3955,38.455
2012-08-21,10206326.0,364607830.56,9.46,13.48,8.39,403.85,2.0,305311544.66,7231222.0,8546468.0,258326077.93,,,96383.0,2.41,,14000.0,,23.18,106011.0,581150.0,,,2.41,96383.0,0.54,,427727.0,276.88,20.29,,,27.25,27.25,19307954.0,689751750.08,,739.58,27.24,16.36,0.1094,19.44,0.3846,38.4
2012-08-22,9658661.0,340101179.83,8.95,12.92,7.94,382.3,2.0,279224558.78,6858692.0,7929803.0,241508552.92,,,130136.0,4.49,,7000.0,,22.3,116950.0,573076.0,,,4.49,130136.0,0.27,70410.0,740615.0,262.04,29.11,,,25.67,25.67,19857180.0,699211862.4,,757.69,25.7,14.0,0.1075,20.6,0.3615,37.85
2012-08-23,9206677.0,325941728.62,8.53,12.27,7.57,361.59,2.0,269245243.44,6641268.0,7605206.0,235119182.75,,,,4.78,,,,8.41,115454.0,217424.0,,,4.78,,,,440051.0,251.19,17.59,,,24.72,24.72,20222808.0,715943113.57,,764.9,24.72,14.32,0.1127,21.53,0.3427,38.055
2012-08-24,9268215.0,321869200.29,8.59,12.39,7.62,365.63,2.0,267454216.52,6779641.0,7701337.0,235445296.31,,,103314.0,4.21,,,,3.8,103571.0,84895.0,,,4.21,103314.0,,119954.0,7440.0,257.07,0.0,,,25.02,25.02,20313732.0,705461048.73,,769.48,25.04,14.88,0.1116,20.92,0.3421,37.33
2012-08-27,9264515.0,327601506.06,8.59,12.55,7.62,362.82,2.0,269252959.34,6536394.0,7614428.0,231132716.46,,,62918.0,1.43,,,,13.36,25000.0,339169.0,,,1.43,62918.0,,33004.0,111909.0,245.44,6.6,,,24.02,24.02,20675566.0,731106437.88,,777.28,24.0,14.42,0.1107,21.11,0.3405,38.01
2012-08-28,9229949.0,319939221.08,8.55,12.64,7.59,360.61,2.0,263534144.68,6149421.0,7602715.0,213158378.75,,,1968.0,11.46,,,,15.91,312926.0,417963.0,,,11.46,1968.0,,29022.0,324639.0,232.12,12.41,,,22.62,22.62,21035624.0,729161250.78,,793.34,22.64,13.04,0.1115,20.72,0.3395,37.26
2012-08-29,9204390.0,311261035.8,8.53,12.9,7.57,355.74,2.0,256366573.55,6126935.0,7581090.0,207192017.55,,,,0.13,,15000.0,,1.29,13548.0,28047.0,,,0.13,,0.55,14479.0,50173.0,227.37,1.72,,,22.52,22.52,21075564.0,712703599.13,,780.12,22.57,13.2,0.1113,20.66,0.3384,36.35
2012-08-30,9195412.0,308733250.81,8.52,12.98,7.56,348.95,2.0,254346458.14,6109657.0,7575538.0,205129935.12,,,1874.0,0.13,,,,1.88,3500.0,48174.0,,,0.13,1874.0,,29022.0,9052.0,221.75,1.43,,,22.57,22.57,20954972.0,703557015.84,,760.56,22.57,13.49,0.1114,20.61,0.3398,36.09
2012-08-31,9115736.0,312672875.73,8.45,13.34,7.49,344.04,2.0,257033259.59,6062673.0,7493606.0,207951766.21,,,4534.0,,,6692.0,,2.56,,72662.0,,,,4534.0,0.24,21144.0,88624.0,219.84,4.29,,,22.4,22.4,21005272.0,720488044.16,,762.96,22.37,13.69,0.1119,20.77,0.3368,36.87
2012-09-03,9059788.0,316063710.45,8.4,13.64,7.45,343.32,2.0,258992746.27,6026327.0,7423881.0,210237068.68,,,51567.0,,,,,3.21,,91923.0,,,,51567.0,,4010.0,69725.0,223.0,1.81,,,22.35,22.35,20942960.0,730625224.94,,777.05,22.3,12.63,0.1118,21.26,0.3359,37.5
2012-09-04,9097044.0,306657712.8,8.43,14.11,7.48,348.54,2.0,250787253.51,6057493.0,7439639.0,204195664.95,,,22228.0,2.71,,,,0.29,35746.0,5537.0,,,2.71,22228.0,,14475.0,19988.0,225.23,0.0,,,22.47,22.47,20900840.0,704558952.34,,781.59,22.37,12.45,0.1116,21.23,0.3374,36.235
2012-09-05,8929634.0,294908535.91,8.28,14.08,7.34,336.03,2.0,239890119.36,5996123.0,7263713.0,198026912.98,,29022.0,10215.0,0.18,1.05,,,3.72,20000.0,94973.0,,29022.0,0.18,10215.0,,23388.0,195926.0,216.15,6.75,1.09,,22.29,22.29,20903156.0,690343986.31,29022.0,751.81,22.33,12.7,0.1113,21.25,0.332,35.5
2012-09-06,8967612.0,303754569.29,8.31,14.41,7.37,333.82,2.0,248145601.41,6025619.0,7325893.0,204102196.22,,,23591.0,1.34,,,,3.38,71148.0,92973.0,,,1.34,23591.0,,98878.0,8968.0,214.93,0.69,,,22.46,22.46,20805736.0,704740278.41,,744.96,22.39,12.77,0.1105,21.06,0.3342,36.41
