,ALTUR FP Equity_DX_SI_QTY,ALTUR FP Equity_DX_SHORT_INTEREST_VALUE,ALTUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTUR FP Equity_DX_SI_MV,ALTUR FP Equity_DX_DSS,ALTUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTUR FP Equity_DX_SUPPLY_SI_QTY,ALTUR FP Equity_DX_BROKER_SI_QTY,ALTUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTUR FP Equity_DX_BROKER_SI_QTY_ADD,ALTUR FP Equity_DX_BROKER_SI_MV_ADD,ALTUR FP Equity_DX_SUPPLY_SI_MV,ALTUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTUR FP Equity_DX_UTILIZATION_QUANTITY,ALTUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTUR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTUR FP Equity_DX_BROKER_SI_CON_RATIO,ALTUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22055.21,0.02,0.0,,0.0,,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22151.1,0.02,0.0,,0.0,,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22342.89,0.02,0.0,,0.0,,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22055.21,0.02,0.0,,0.0,,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22199.05,0.02,0.0,,0.0,,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22055.21,0.02,0.0,,0.0,,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,21959.32,0.02,0.0,,0.0,,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22007.27,0.02,0.0,,0.0,,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22390.84,0.02,0.0,,0.0,,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23493.6,0.02,0.0,,0.0,,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23397.7,0.02,0.0,,0.0,,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23014.13,0.02,0.0,,0.0,,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23253.87,0.02,0.0,,0.0,,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23301.81,0.02,0.0,,0.0,,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23014.13,0.02,0.0,,0.0,,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23157.97,0.02,0.0,,0.0,,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22918.24,0.02,0.0,,0.0,,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22870.3,0.02,0.0,,0.0,,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22438.78,0.02,0.0,,0.0,,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22438.78,0.02,0.0,,0.0,,0.0
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,22151.1,0.02,0.0,,0.0,,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23685.38,0.02,0.0,,0.0,,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23733.33,0.02,0.0,,0.0,,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23589.49,0.02,0.0,,0.0,,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23973.06,0.02,0.0,,0.0,,0.0
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,24068.95,0.02,0.0,,0.0,,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23925.11,0.02,0.0,,0.0,,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23973.06,0.02,0.0,,0.0,,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23925.11,0.03,0.0,,0.0,,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23733.33,0.03,0.0,,0.0,,0.0
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23973.06,0.02,0.0,,0.0,,0.0
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23973.06,0.03,0.0,,0.0,,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23589.49,0.02,0.0,,0.0,,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23877.16,0.02,0.0,,0.0,,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,24021.0,0.03,0.0,,0.0,,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,24116.9,0.02,0.0,,0.0,,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,24116.9,0.03,0.0,,0.0,,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,24021.0,0.03,0.0,,0.0,,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23685.38,0.02,0.0,,0.0,,0.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23445.65,0.02,0.0,,0.0,,0.0
2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23541.54,0.02,0.0,,0.0,,0.0
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23493.6,0.02,0.0,,0.0,,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23733.33,0.02,0.0,,0.0,,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23685.38,0.02,0.0,,0.0,,0.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4999.0,23349.76,0.02,0.0,,0.0,,0.0
2019-11-19,100.0,568.0,0.0,0.04,0.0,0.0,0.0,568.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-20,100.0,568.0,0.0,0.04,0.0,0.0,0.0,568.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-21,100.0,568.0,0.0,0.04,0.0,0.0,0.0,568.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-22,100.0,564.0,0.0,0.04,0.0,0.0,0.0,564.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-25,100.0,566.0,0.0,0.04,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-26,100.0,566.0,0.0,0.04,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-27,100.0,566.0,0.0,0.04,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-28,100.0,590.0,0.0,0.04,0.0,0.0,0.0,590.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-11-29,100.0,574.0,0.0,0.04,0.0,0.0,0.0,574.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-02,100.0,584.0,0.0,0.04,0.0,0.0,0.0,584.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-03,100.0,572.0,0.0,0.04,0.0,0.0,0.0,572.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-04,100.0,572.0,0.0,0.05,0.0,0.0,0.0,572.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-05,100.0,572.0,0.0,0.05,0.0,0.0,0.0,572.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-06,100.0,568.0,0.0,0.05,0.0,0.0,0.0,568.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-09,100.0,570.0,0.0,0.05,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-10,100.0,566.0,0.0,0.1,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-11,100.0,566.0,0.0,0.11,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-12,100.0,574.0,0.0,0.1,0.0,0.0,0.0,574.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-13,100.0,574.0,0.0,0.09,0.0,0.0,0.0,574.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-16,100.0,570.0,0.0,0.09,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-17,100.0,570.0,0.0,0.09,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-18,100.0,570.0,0.0,0.1,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-19,100.0,574.0,0.0,0.1,0.0,0.0,0.0,574.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-20,100.0,568.0,0.0,0.1,0.0,0.0,0.0,568.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-23,100.0,576.0,0.0,0.1,0.0,0.0,0.0,576.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-24,100.0,570.0,0.0,0.1,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-25,100.0,570.0,0.0,0.1,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-26,100.0,570.0,0.0,0.1,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-27,100.0,572.0,0.0,0.1,0.0,0.0,0.0,572.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-30,100.0,570.0,0.0,0.1,0.0,0.0,0.0,570.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-12-31,100.0,600.0,0.0,0.09,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-01,100.0,600.0,0.0,0.07,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-02,100.0,596.0,0.0,0.07,0.0,0.0,0.0,596.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-03,100.0,600.0,0.0,0.06,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-06,100.0,600.0,0.0,0.05,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-07,100.0,600.0,0.0,0.05,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-08,100.0,606.0,0.0,0.05,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-09,100.0,594.0,0.0,0.04,0.0,0.0,0.0,594.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-10,100.0,584.0,0.0,0.04,0.0,0.0,0.0,584.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-13,100.0,608.0,0.0,0.04,0.0,0.0,0.0,608.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-14,100.0,604.0,0.0,0.04,0.0,0.0,0.0,604.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-15,100.0,600.0,0.0,0.03,0.0,0.0,0.0,600.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-16,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-17,100.0,612.0,0.0,0.03,0.0,0.0,0.0,612.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-20,100.0,608.0,0.0,0.03,0.0,0.0,0.0,608.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-21,100.0,614.0,0.0,0.03,0.0,0.0,0.0,614.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-22,100.0,618.0,0.0,0.03,0.0,0.0,0.0,618.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-23,100.0,612.0,0.0,0.03,0.0,0.0,0.0,612.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-24,100.0,616.0,0.0,0.03,0.0,0.0,0.0,616.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-27,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-28,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-29,100.0,604.0,0.0,0.03,0.0,0.0,0.0,604.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-30,100.0,614.0,0.0,0.03,0.0,0.0,0.0,614.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-01-31,100.0,608.0,0.0,0.03,0.0,0.0,0.0,608.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-03,100.0,610.0,0.0,0.03,0.0,0.0,0.0,610.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-04,100.0,620.0,0.0,0.03,0.0,0.0,0.0,620.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-05,100.0,618.0,0.0,0.03,0.0,0.0,0.0,618.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-06,100.0,614.0,0.0,0.03,0.0,0.0,0.0,614.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-07,100.0,610.0,0.0,0.03,0.0,0.0,0.0,610.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-10,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-11,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-12,100.0,604.0,0.0,0.03,0.0,0.0,0.0,604.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-13,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-14,100.0,612.0,0.0,0.03,0.0,0.0,0.0,612.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-17,100.0,612.0,0.0,0.03,0.0,0.0,0.0,612.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-18,100.0,606.0,0.0,0.03,0.0,0.0,0.0,606.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-19,100.0,618.0,0.0,0.03,0.0,0.0,0.0,618.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-20,100.0,618.0,0.0,0.04,0.0,0.0,0.0,618.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-21,100.0,616.0,0.0,0.04,0.0,0.0,0.0,616.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-24,100.0,598.0,0.0,0.04,0.0,0.0,0.0,598.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-25,100.0,588.0,0.0,0.03,0.0,0.0,0.0,588.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-26,100.0,578.0,0.0,0.03,0.0,0.0,0.0,578.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-27,100.0,560.0,0.0,0.03,0.0,0.0,0.0,560.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-02-28,100.0,574.0,0.0,0.03,0.0,0.0,0.0,574.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-02,100.0,572.0,0.0,0.03,0.0,0.0,0.0,572.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-03,100.0,582.0,0.0,0.03,0.0,0.0,0.0,582.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-04,100.0,582.0,0.0,0.03,0.0,0.0,0.0,582.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-05,100.0,566.0,0.0,0.03,0.0,0.0,0.0,566.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-06,100.0,544.0,0.0,0.03,0.0,0.0,0.0,544.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-09,100.0,520.0,0.0,0.03,0.0,0.0,0.0,520.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-10,100.0,510.0,0.0,0.03,0.0,0.0,0.0,510.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-03-11,100.0,504.0,0.0,0.02,0.0,0.0,0.0,504.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
