,ALVER FP Equity_DX_SI_QTY,ALVER FP Equity_DX_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVER FP Equity_DX_SI_MV,ALVER FP Equity_DX_DSS,ALVER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVER FP Equity_DX_SUPPLY_SI_QTY,ALVER FP Equity_DX_BROKER_SI_QTY,ALVER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVER FP Equity_DX_BROKER_SI_MV_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVER FP Equity_DX_BROKER_SI_MV_INC_x,ALVER FP Equity_DX_SUPPLY_SI_MV_NEW,ALVER FP Equity_DX_BROKER_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_NEW,ALVER FP Equity_DX_SUPPLY_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_QTY_INC,ALVER FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVER FP Equity_DX_BROKER_SI_MV_NEW_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVER FP Equity_DX_BROKER_SI_MV_INC_y,ALVER FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVER FP Equity_DX_BROKER_SI_MV_ADD,ALVER FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVER FP Equity_DX_BROKER_SI_QTY_DEC,ALVER FP Equity_DX_SUPPLY_SI_MV,ALVER FP Equity_DX_BROKER_SI_MV_DEC,ALVER FP Equity_DX_BROKER_SI_MV_RMV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVER FP Equity_DX_UTILIZATION_QUANTITY,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVER FP Equity_DX_BROKER_SI_CON_RATIO,ALVER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVER FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-27,2186.0,1022.39,0.14,0.02,0.14,0.0,1.0,601.46,1114.0,1286.0,521.02,,,,,,,,0.0,,300.0,,,,,,,140.0,0.0,0.0,,100.0,99.46,0.0,0.0,0.0,100.0,26.53,0.4092,57.42,1.9518
2024-03-28,2186.0,986.98,0.14,0.02,0.14,0.0,1.0,580.63,1114.0,1286.0,502.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.46,0.0,0.0,0.0,100.0,27.0,0.4052,56.85,1.9518
2024-03-29,2186.0,986.98,0.14,0.03,0.14,0.0,1.0,580.63,1114.0,1286.0,502.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.46,0.0,0.0,0.0,100.0,26.72,0.4076,57.19,1.9518
2024-04-01,2186.0,986.98,0.14,0.03,0.14,0.0,1.0,580.63,1114.0,1286.0,502.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.46,0.0,0.0,0.0,100.0,26.74,0.4082,57.25,1.9518
2024-04-02,2186.0,972.77,0.14,0.03,0.14,0.0,1.0,572.27,1114.0,1286.0,495.73,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.46,0.0,0.0,0.0,100.0,26.76,0.4053,56.95,1.9518
2024-04-03,2386.0,1028.37,0.15,0.03,0.15,0.0,1.0,597.37,1214.0,1386.0,523.23,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.0,,,100.0,99.51,0.0,0.0,0.0,100.0,24.69,0.3575,52.07,1.9557
2024-04-04,2386.0,1036.72,0.15,0.03,0.15,0.0,1.0,602.22,1214.0,1386.0,527.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.51,0.0,0.0,0.0,100.0,24.36,0.36,52.49,1.9557
2024-04-05,2386.0,983.03,0.15,0.04,0.15,0.0,1.0,571.03,1214.0,1386.0,500.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.51,0.0,0.0,0.0,100.0,24.77,0.3543,51.66,1.9557
2024-04-08,2786.0,1126.94,0.18,0.05,0.18,0.0,1.0,641.54,1414.0,1586.0,571.96,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,,0.0,,,100.0,99.58,0.0,0.0,0.0,100.0,35.09,0.3421,44.73,1.962
2024-04-09,2786.0,1050.32,0.17,0.05,0.17,0.0,1.0,597.92,1414.0,1586.0,533.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,99.58,0.0,0.0,0.0,100.0,35.5,0.3392,44.03,1.962
2024-04-10,2786.0,975.1,0.17,0.05,0.17,0.0,1.0,555.1,1414.0,1586.0,494.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,42.62,0.0,0.0,0.0,100.0,35.41,0.337,43.83,0.8397
2024-04-11,2786.0,975.1,0.17,0.05,0.17,0.0,1.0,555.1,1414.0,1586.0,494.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,42.62,0.0,0.0,0.0,100.0,34.68,0.3387,44.64,0.8397
2024-04-12,2786.0,994.6,0.17,0.05,0.17,0.0,1.0,566.2,1414.0,1586.0,504.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,42.62,0.0,0.0,0.0,100.0,34.5,0.3395,44.88,0.8397
2024-04-15,2786.0,975.1,0.17,0.05,0.17,0.0,1.0,555.1,1414.0,1586.0,494.9,,,,,,,,,,,,,,,,,,0.0,,,100.0,42.62,0.0,0.0,0.0,100.0,34.66,0.3372,44.4,0.8397
2024-04-16,2986.0,1030.17,0.18,0.06,0.18,0.0,1.0,788.67,2114.0,2286.0,729.33,,,1000.0,0.0,,,,0.0,700.0,300.0,,,0.0,1000.0,,,,0.0,,,100.0,52.61,0.0,0.0,0.0,100.0,39.48,0.3414,41.04,0.7432
2024-04-17,2786.0,892.91,0.17,0.06,0.17,0.0,1.0,668.56,1914.0,2086.0,613.44,,,,,,,,0.0,,200.0,,,,,,,200.0,0.0,0.0,,100.0,67.92,0.0,0.0,0.0,100.0,35.49,0.3338,43.32,0.9886
2024-04-18,2786.0,891.52,0.17,0.06,0.17,0.0,1.0,667.52,1914.0,2086.0,612.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,35.13,0.3354,43.87,0.9886
2024-04-19,2786.0,873.41,0.17,0.07,0.17,0.0,1.0,653.96,1914.0,2086.0,600.04,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.62,0.3341,44.07,0.9886
2024-04-22,2786.0,887.34,0.15,0.07,0.15,0.0,1.0,664.39,1914.0,2086.0,609.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.71,0.335,44.13,0.9886
2024-04-23,2786.0,835.8,0.15,0.06,0.15,0.0,1.0,625.8,1914.0,2086.0,574.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,35.03,0.3321,43.48,0.9886
2024-04-24,2786.0,780.08,0.15,0.06,0.15,0.0,1.0,584.08,1914.0,2086.0,535.92,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.88,0.3298,43.29,0.9886
2024-04-25,2786.0,697.89,0.15,0.07,0.15,0.0,1.0,522.54,1914.0,2086.0,479.46,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,35.05,0.3257,42.57,0.9886
2024-04-26,2786.0,706.25,0.15,0.07,0.15,0.0,1.0,528.8,1914.0,2086.0,485.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.67,0.3279,43.26,0.9886
2024-04-29,2786.0,767.54,0.15,0.06,0.15,0.0,1.0,574.69,1914.0,2086.0,527.31,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,33.87,0.3323,44.47,0.9886
2024-04-30,2786.0,757.79,0.15,0.06,0.15,0.0,1.0,567.39,1914.0,2086.0,520.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.58,0.3294,43.49,0.9886
2024-05-01,2786.0,757.79,0.15,0.06,0.15,0.0,1.0,567.39,1914.0,2086.0,520.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.69,0.3306,43.6,0.9886
2024-05-02,2786.0,739.68,0.14,0.06,0.14,0.0,1.0,553.83,1914.0,2086.0,508.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.98,0.3292,43.17,0.9886
2024-05-03,2786.0,690.93,0.14,0.06,0.14,0.0,1.0,517.33,1914.0,2086.0,474.67,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,35.02,0.3265,42.76,0.9886
2024-05-06,2786.0,664.46,0.14,0.06,0.14,0.0,1.0,497.51,1914.0,2086.0,456.49,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.38,0.3247,43.0,0.9886
2024-05-07,2786.0,654.71,0.14,0.06,0.14,0.0,1.0,490.21,1914.0,2086.0,449.79,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,34.13,0.3252,43.31,0.9886
2024-05-08,2886.0,715.73,0.14,0.06,0.14,0.0,1.0,542.13,1914.0,2186.0,474.67,,,,0.0,,,,,100.0,,,,0.0,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,32.69,0.3153,42.41,1.0241
2024-05-09,2886.0,728.72,0.14,0.06,0.14,0.0,1.0,551.97,1914.0,2186.0,483.29,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,32.88,0.3161,42.39,1.0241
2024-05-10,3386.0,809.25,0.17,0.07,0.17,0.0,1.0,641.95,1914.0,2686.0,457.45,,,,0.0,,,,,500.0,,,,0.0,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,29.15,0.2887,35.39,1.2016
2024-05-13,3386.0,836.34,0.17,0.07,0.17,0.0,1.0,663.44,1914.0,2686.0,472.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,27.8,0.2894,36.26,1.2016
2024-05-14,3386.0,819.41,0.17,0.08,0.17,0.0,1.0,650.01,1914.0,2686.0,463.19,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.52,0.2889,35.87,1.2016
2024-05-15,3386.0,783.86,0.17,0.08,0.17,0.0,1.0,621.81,1914.0,2686.0,443.09,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.94,0.2877,35.22,1.2016
2024-05-16,3386.0,836.34,0.17,0.08,0.17,0.0,1.0,663.44,1914.0,2686.0,472.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.11,0.2892,36.14,1.2016
2024-05-17,3386.0,800.79,0.17,0.07,0.17,0.0,1.0,635.24,1914.0,2686.0,452.66,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.62,0.2883,35.57,1.2016
2024-05-20,3386.0,778.78,0.15,0.07,0.15,0.0,1.0,617.78,1914.0,2686.0,440.22,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.18,0.2882,35.77,1.2016
2024-05-21,3386.0,778.78,0.15,0.06,0.15,0.0,1.0,617.78,1914.0,2686.0,440.22,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.28,0.2874,35.62,1.2016
2024-05-22,3386.0,780.47,0.15,0.06,0.15,0.0,1.0,619.12,1914.0,2686.0,441.18,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.32,0.2875,35.62,1.2016
2024-05-23,3386.0,741.53,0.14,0.06,0.14,0.0,1.0,588.23,1914.0,2686.0,419.17,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.76,0.2861,34.6,1.2016
2024-05-24,3386.0,734.76,0.14,0.06,0.14,0.0,1.0,582.86,1914.0,2686.0,415.34,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,29.2,0.2859,34.88,1.2016
2024-05-27,3386.0,739.84,0.14,0.06,0.14,0.0,1.0,586.89,1914.0,2686.0,418.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,29.24,0.2859,34.8,1.2016
2024-05-28,3386.0,744.92,0.12,0.06,0.12,0.0,1.0,590.92,1914.0,2686.0,421.08,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,28.69,0.2862,35.24,1.2016
2024-05-29,3386.0,667.04,0.12,0.03,0.12,0.0,1.0,529.14,1914.0,2686.0,377.06,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,29.47,0.2838,33.89,1.2016
2024-05-30,3386.0,643.34,0.09,0.03,0.09,0.0,1.0,510.34,1914.0,2686.0,363.66,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,30.19,0.2828,33.69,1.2016
2024-05-31,3386.0,642.66,0.09,0.03,0.09,0.0,1.0,509.8,1914.0,2686.0,363.28,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,30.1,0.2825,33.49,1.2016
2024-06-03,3386.0,606.09,0.09,0.03,0.09,0.0,1.0,480.79,1914.0,2686.0,342.61,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,30.75,0.2817,33.28,1.2016
2024-06-04,3386.0,599.32,0.09,0.02,0.09,0.0,1.0,475.42,1914.0,2686.0,338.78,,,,,,,,,,,,,,,,,,0.0,,,100.0,67.92,0.0,0.0,0.0,100.0,31.27,0.2816,33.21,1.2016
2024-06-05,3386.0,568.85,0.09,0.02,0.09,0.0,1.0,451.25,1914.0,2686.0,321.55,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.82,0.0,0.0,0.0,100.0,31.59,0.2807,32.51,1.1113
2024-06-06,3286.0,550.08,0.09,0.02,0.09,0.0,1.0,432.9,1814.0,2586.0,303.66,,,,,,,,0.0,,100.0,,,,,,,100.0,0.0,0.0,,100.0,61.55,0.0,0.0,0.0,100.0,32.84,0.2949,33.5,1.115
2024-06-07,3286.0,446.9,0.08,0.02,0.08,0.0,1.0,351.7,1814.0,2586.0,246.7,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.55,0.0,0.0,0.0,100.0,31.07,0.2931,34.14,1.115
2024-06-10,3286.0,434.41,0.08,0.02,0.08,0.0,1.0,341.87,1814.0,2586.0,239.81,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.55,0.0,0.0,0.0,100.0,30.74,0.2928,35.92,1.115
2024-06-11,3286.0,423.89,0.08,0.02,0.08,0.0,1.0,333.59,1814.0,2586.0,234.01,,,,,,,,,,,,,,,,,,0.0,,,100.0,61.55,0.0,0.0,0.0,100.0,30.29,0.2922,35.99,1.115
2024-06-12,4586.0,554.91,0.11,0.03,0.11,0.0,1.0,470.21,3114.0,3886.0,376.79,,,1300.0,,,1300.0,,,,,,,,1300.0,0.0,,,0.0,,,100.0,73.32,0.0,0.0,0.0,100.0,23.85,0.2269,28.14,1.0798
2024-06-13,4586.0,504.46,0.11,0.03,0.11,0.0,1.0,427.46,3114.0,3886.0,342.54,,,,,,,,,,,,,,,,,,0.0,,,100.0,73.32,0.0,0.0,0.0,100.0,23.19,0.2264,28.88,1.0798
2024-06-14,5586.0,664.73,0.13,0.03,0.13,0.0,1.0,581.43,4114.0,4886.0,489.57,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.0,,,100.0,78.41,0.0,0.0,0.0,100.0,21.91,0.2051,24.93,1.0646
2024-06-17,5547.0,661.2,0.13,0.03,0.13,0.0,1.0,577.76,4075.0,4847.0,485.74,,,,,,,,0.0,,39.0,,,,,,,39.0,0.0,0.0,,100.0,95.95,0.0,0.0,0.0,100.0,21.01,0.2071,26.44,1.3061
2024-06-18,5547.0,587.98,0.13,0.03,0.13,0.0,1.0,513.78,4075.0,4847.0,431.95,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,21.12,0.2073,26.65,1.3061
2024-06-19,5547.0,610.17,0.13,0.03,0.13,0.0,1.0,533.17,4075.0,4847.0,448.25,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.88,0.2087,27.73,1.3061
2024-06-20,5547.0,607.95,0.13,0.03,0.13,0.0,1.0,531.23,4075.0,4847.0,446.62,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.97,0.207,26.92,1.3061
2024-06-21,5547.0,559.14,0.13,0.03,0.13,0.0,1.0,488.58,4075.0,4847.0,410.76,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,20.37,0.2085,27.58,1.3061
2024-06-24,5547.0,586.87,0.13,0.03,0.13,0.0,1.0,512.81,4075.0,4847.0,431.14,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.52,0.2082,27.7,1.3061
2024-06-25,5547.0,510.88,0.13,0.03,0.13,0.0,1.0,446.41,4075.0,4847.0,375.31,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,20.12,0.2086,27.84,1.3061
2024-06-26,5547.0,554.7,0.13,0.03,0.13,0.0,1.0,484.7,4075.0,4847.0,407.5,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.09,0.2103,28.73,1.3061
2024-06-27,5547.0,554.7,0.13,0.03,0.13,0.0,1.0,484.7,4075.0,4847.0,407.5,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.2,0.2085,27.96,1.3061
2024-06-28,5547.0,530.85,0.13,0.03,0.13,0.0,1.0,463.86,4075.0,4847.0,389.98,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.29,0.2086,28.06,1.3061
2024-07-01,5547.0,499.23,0.13,0.04,0.13,0.0,1.0,436.23,4075.0,4847.0,366.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.17,0.2103,28.71,1.3061
2024-07-02,5547.0,499.23,0.13,0.04,0.13,0.0,1.0,436.23,4075.0,4847.0,366.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,18.98,0.2128,29.53,1.3061
2024-07-03,5547.0,489.25,0.13,0.04,0.13,0.0,1.0,427.51,4075.0,4847.0,359.42,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.01,0.2129,29.6,1.3061
2024-07-04,5547.0,485.92,0.13,0.04,0.13,0.0,1.0,424.6,4075.0,4847.0,356.97,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.14,0.2132,29.73,1.3061
2024-07-05,5547.0,499.23,0.13,0.04,0.13,0.0,1.0,436.23,4075.0,4847.0,366.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.22,0.2123,29.36,1.3061
2024-07-08,5547.0,483.14,0.13,0.04,0.13,0.0,1.0,422.17,4075.0,4847.0,354.93,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.08,0.2126,29.48,1.3061
2024-07-09,5547.0,484.25,0.13,0.04,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.3,0.2126,29.53,1.3061
2024-07-10,5547.0,484.25,0.13,0.06,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.3,0.2125,29.48,1.3061
2024-07-11,5547.0,484.25,0.13,0.07,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.32,0.2124,29.42,1.3061
2024-07-12,5547.0,484.25,0.13,0.08,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.33,0.2122,29.35,1.3061
2024-07-15,5547.0,484.25,0.13,0.08,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.33,0.2123,29.37,1.3061
2024-07-16,5547.0,484.25,0.13,0.09,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.28,0.2127,29.54,1.3061
2024-07-17,5547.0,484.25,0.13,0.09,0.13,0.0,1.0,423.14,4075.0,4847.0,355.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.35,0.2121,29.29,1.3061
2024-07-18,5547.0,498.12,0.13,0.13,0.13,0.0,1.0,435.26,4075.0,4847.0,365.94,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.29,0.2127,29.54,1.3061
2024-07-19,5547.0,481.48,0.13,0.13,0.13,0.0,1.0,420.72,4075.0,4847.0,353.71,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.12,0.2125,29.41,1.3061
2024-07-22,5547.0,444.31,0.13,0.16,0.13,0.0,1.0,388.24,4075.0,4847.0,326.41,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.52,0.2129,29.65,1.3061
2024-07-23,5547.0,434.88,0.13,0.16,0.13,0.0,1.0,380.0,4075.0,4847.0,319.48,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,20.0,0.2143,30.25,1.3061
2024-07-24,5547.0,633.47,0.13,0.18,0.13,0.0,1.0,553.53,4075.0,4847.0,465.37,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,20.51,0.2167,30.74,1.3061
2024-07-25,5547.0,499.23,0.13,0.06,0.13,0.0,1.0,436.23,4075.0,4847.0,366.75,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,20.89,0.2075,27.14,1.3061
2024-07-26,5547.0,452.08,0.13,0.05,0.13,0.0,1.0,395.03,4075.0,4847.0,332.11,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.95,0.0,0.0,0.0,100.0,19.21,0.2129,29.6,1.3061
2024-07-29,5543.0,443.99,0.13,0.04,0.13,0.0,1.0,387.92,4071.0,4843.0,326.09,,,,,,,,0.0,,4.0,,,,,,,4.0,0.0,0.0,,100.0,95.86,0.0,0.0,0.0,100.0,19.86,0.2141,30.16,1.3052
2024-07-30,5543.0,423.49,0.13,0.04,0.13,0.0,1.0,370.01,4071.0,4843.0,311.02,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.86,0.0,0.0,0.0,100.0,20.04,0.2148,30.41,1.3052
2024-07-31,5543.0,430.14,0.09,0.03,0.09,0.0,1.0,375.82,4071.0,4843.0,315.91,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.86,0.0,0.0,0.0,100.0,20.68,0.2174,30.97,1.3052
2024-08-01,5543.0,426.81,0.08,0.03,0.08,0.0,1.0,372.91,4071.0,4843.0,313.47,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.86,0.0,0.0,0.0,100.0,20.59,0.2173,30.96,1.3052
2024-08-02,5543.0,431.25,0.08,0.03,0.08,0.0,1.0,376.79,4071.0,4843.0,316.72,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.86,0.0,0.0,0.0,100.0,20.68,0.2168,30.75,1.3052
2024-08-05,5543.0,376.92,0.09,0.03,0.09,0.0,1.0,329.32,4071.0,4843.0,276.83,,,,,,,,,,,,,,,,,,0.0,,,100.0,95.86,0.0,0.0,0.0,100.0,20.88,0.2176,30.99,1.3052
2024-08-06,5543.0,370.83,0.09,0.03,0.09,0.0,1.0,324.0,4071.0,4843.0,272.35,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.15,0.2232,32.28,0.8466
2024-08-07,5543.0,365.84,0.09,0.03,0.09,0.0,1.0,319.64,4071.0,4843.0,268.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.26,0.2238,32.44,0.8466
2024-08-08,5543.0,365.84,0.09,0.02,0.09,0.0,1.0,319.64,4071.0,4843.0,268.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.34,0.2242,32.52,0.8466
2024-08-09,5543.0,399.1,0.09,0.02,0.09,0.0,1.0,348.7,4071.0,4843.0,293.11,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.18,0.2231,32.24,0.8466
2024-08-12,5543.0,387.46,0.09,0.02,0.09,0.0,1.0,338.53,4071.0,4843.0,284.56,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,21.28,0.2189,31.42,0.8466
2024-08-13,5543.0,365.84,0.09,0.02,0.09,0.0,1.0,319.64,4071.0,4843.0,268.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,21.99,0.2229,32.22,0.8466
2024-08-14,5543.0,365.84,0.07,0.02,0.07,0.0,1.0,319.64,4071.0,4843.0,268.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.4,0.2236,32.34,0.8466
2024-08-15,5543.0,365.84,0.07,0.02,0.07,0.0,1.0,319.64,4071.0,4843.0,268.69,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.37,0.2239,32.42,0.8466
2024-08-16,5543.0,332.58,0.07,0.02,0.07,0.0,1.0,290.58,4071.0,4843.0,244.26,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,22.59,0.2246,32.55,0.8466
2024-08-19,5543.0,304.31,0.07,0.02,0.07,0.0,1.0,265.88,4071.0,4843.0,223.5,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,23.86,0.2314,33.74,0.8466
2024-08-20,5543.0,297.1,0.07,0.02,0.07,0.0,1.0,259.58,4071.0,4843.0,218.21,,,,,,,,,,,,,,,,,,0.0,,,100.0,62.18,0.0,0.0,0.0,100.0,24.46,0.2343,34.24,0.8466
