,74SW FP Equity_DX_SI_QTY,74SW FP Equity_DX_SHORT_INTEREST_VALUE,74SW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,74SW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,74SW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,74SW FP Equity_DX_SI_MV,74SW FP Equity_DX_DSS,74SW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,74SW FP Equity_DX_SUPPLY_SI_QTY,74SW FP Equity_DX_BROKER_SI_QTY,74SW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,74SW FP Equity_DX_BROKER_SI_MV_NEW_x,74SW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,74SW FP Equity_DX_SUPPLY_SI_QTY_INC_x,74SW FP Equity_DX_BROKER_SI_MV_INC_x,74SW FP Equity_DX_SUPPLY_SI_MV_NEW,74SW FP Equity_DX_BROKER_SI_QTY_ADD,74SW FP Equity_DX_BROKER_SI_QTY_NEW,74SW FP Equity_DX_SUPPLY_SI_MV_DEC,74SW FP Equity_DX_BROKER_SI_QTY_INC,74SW FP Equity_DX_SUPPLY_SI_QTY_DEC,74SW FP Equity_DX_BROKER_SI_MV_NEW_y,74SW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,74SW FP Equity_DX_BROKER_SI_MV_INC_y,74SW FP Equity_DX_SUPPLY_SI_QTY_INC_y,74SW FP Equity_DX_BROKER_SI_MV_ADD,74SW FP Equity_DX_SUPPLY_SI_QTY_ADD,74SW FP Equity_DX_BROKER_SI_QTY_DEC,74SW FP Equity_DX_SUPPLY_SI_MV,74SW FP Equity_DX_BROKER_SI_MV_DEC,74SW FP Equity_DX_SUPPLY_SI_MV_RMV,74SW FP Equity_DX_BROKER_SI_MV_RMV,74SW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,74SW FP Equity_DX_UTILIZATION_QUANTITY,74SW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,74SW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,74SW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,74SW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,74SW FP Equity_DX_ACTIVE_UTILIZATION_MV,74SW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,74SW FP Equity_DX_BROKER_SI_CON_RATIO,74SW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,74SW FP Equity_DX_DEMAND_SUPPLY_RATIO,74SW FP Equity_PX_LAST
2017-06-14,2000.0,63500.0,0.03,0.19,0.01,0.06,0.0,63500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423602.0,13449363.5,,13.47,0.0,,1.0,100.0,0.0047,31.75
2017-06-15,2000.0,63620.0,0.03,0.19,0.01,0.06,0.0,63620.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423602.0,13474779.62,,13.5,0.0,,1.0,100.0,0.0047,31.81
2017-06-16,2000.0,63840.0,0.03,0.22,0.01,0.06,0.0,63840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423460.0,13516843.2,,13.46,0.0,,1.0,100.0,0.0047,31.92
2017-06-19,2000.0,64380.0,0.03,0.22,0.01,0.06,0.0,64380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,423824.0,13642894.56,,13.55,0.0,,1.0,100.0,0.0047,32.19
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.06,,,0.0,0.0,421683.0,13599276.75,,13.58,0.0,,0.0,,0.0,32.25
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,424292.0,13827676.28,,13.7,0.0,,0.0,,0.0,32.59
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,422439.0,13729267.5,,13.76,0.0,,0.0,,0.0,32.5
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,422009.0,13757493.4,,13.71,0.0,,0.0,,0.0,32.6
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,421167.0,13435227.3,,13.68,0.0,,0.0,,0.0,31.9
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,421150.0,13350455.0,,13.37,0.0,,0.0,,0.0,31.7
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,416461.0,13035229.3,,13.14,0.0,,0.0,,0.0,31.3
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,419897.0,12806858.5,,13.06,0.0,,0.0,,0.0,30.5
2017-06-30,5672.0,172996.0,0.09,0.87,0.03,0.17,0.0,0.0,5672.0,0.0,172996.0,,,,,,,,,,,,,,,,5672.0,,0.17,,,,100.0,1.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0135,30.5
2017-07-03,3840.0,116736.0,0.06,0.55,0.02,0.12,0.0,0.0,3840.0,0.0,116736.0,,,,,,,,0.06,,1832.0,,,,,,,,0.12,,,,100.0,0.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0092,30.4
2017-07-04,3840.0,114355.2,0.06,0.59,0.02,0.12,0.0,0.0,3840.0,0.0,114355.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0093,29.78
2017-07-05,3840.0,112512.0,0.06,0.52,0.02,0.12,0.0,0.0,3840.0,0.0,112512.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,29.3
2017-07-06,3840.0,110976.0,0.06,0.51,0.02,0.12,0.0,0.0,3840.0,0.0,110976.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,28.9
2017-07-07,3840.0,110208.0,0.06,0.49,0.02,0.12,0.0,0.0,3840.0,0.0,110208.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095,28.7
2017-07-10,3840.0,111360.0,0.06,0.49,0.02,0.12,0.0,0.0,3840.0,0.0,111360.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,29.0
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.12,,3840.0,,,,,,,,0.0,,,,0.0,0.0,393686.0,11416894.0,,11.4,0.0,,0.0,100.0,0.0,29.0
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,393686.0,11499568.06,,11.43,0.0,,0.0,,0.0,29.21
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,393686.0,11495631.2,,11.5,0.0,,0.0,,0.0,29.2
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,388348.0,11456266.0,,11.34,0.0,,0.0,,0.0,29.5
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,393363.0,11796956.37,,11.63,0.0,,0.0,,0.0,29.99
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,396639.0,11780178.3,,11.85,0.0,,0.0,,0.0,29.7
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,396639.0,9558999.9,,11.4,0.0,,0.0,,0.0,24.1
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,397586.0,9144478.0,,9.48,0.0,,0.0,,0.0,23.0
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,401428.0,9196715.48,,9.22,0.0,,0.0,,0.0,22.91
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,401456.0,9361953.92,,9.23,0.0,,0.0,,0.0,23.32
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,399332.0,9583968.0,,9.36,0.0,,0.0,,0.0,24.0
2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,398968.0,9774716.0,,9.59,0.0,,0.0,,0.0,24.5
2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,398723.0,10127564.2,,9.82,0.0,,0.0,,0.0,25.4
2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,397125.0,10027406.25,,10.06,0.0,,0.0,,0.0,25.25
2017-07-31,15000.0,363900.0,0.23,0.68,0.07,0.39,0.0,363900.0,15000.0,15000.0,363900.0,,,,,,15000.0,,,,,,,,,0.39,15000.0,,0.38,,,,100.0,3.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0377,24.26
2017-08-01,15000.0,363150.0,0.23,0.67,0.07,0.38,0.0,363150.0,15000.0,15000.0,363150.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,3.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0378,24.21
2017-08-02,7984.0,188342.56,0.12,0.36,0.04,0.2,0.0,188342.56,7984.0,7984.0,188342.56,,,,,,,,0.17,,7016.0,,,,,,,7016.0,0.19,0.18,,,100.0,2.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0201,23.59
2017-08-03,9689.0,230888.87,0.15,0.42,0.05,0.24,0.0,230888.87,9689.0,9689.0,230888.87,,,,0.04,,,,,1705.0,,,,0.04,,,1705.0,,0.23,,,,100.0,2.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0244,23.83
2017-08-04,9689.0,231567.1,0.15,0.39,0.05,0.24,0.0,231567.1,9689.0,9689.0,231567.1,,,,,,,,,,,,,,,,,,0.23,,,,100.0,2.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0246,23.9
2017-08-07,10001.0,229922.99,0.16,0.39,0.05,0.25,0.0,229922.99,10001.0,10001.0,229922.99,,,312.0,0.01,,,,,312.0,,,,0.01,312.0,,,,0.24,,,,100.0,2.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0254,22.99
2017-08-08,13637.0,314878.33,0.21,0.52,0.06,0.33,0.0,314878.33,10001.0,13637.0,230923.09,,,,0.08,,,,,3636.0,,,,0.08,,,,,0.23,,,,100.0,2.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0348,23.09
2017-08-09,13637.0,317742.1,0.21,0.51,0.06,0.32,0.0,317742.1,10001.0,13637.0,233023.3,,,,,,,,0.03,,1104.0,,,,,,1104.0,,0.23,,,,100.0,2.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0351,23.3
2017-08-10,14637.0,340602.99,0.23,0.55,0.07,0.35,0.0,340602.99,11001.0,14637.0,255993.27,,,,0.03,,,,,1000.0,,,,0.03,,,1000.0,,0.26,,,,100.0,2.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0376,23.27
2017-08-11,14468.0,332764.0,0.22,0.54,0.07,0.34,0.0,332764.0,10832.0,14468.0,249136.0,,,,,,,,0.0,,169.0,,,,,,,169.0,0.25,0.01,,,100.0,2.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0371,23.0
2017-08-14,19468.0,447958.68,0.3,0.73,0.09,0.46,0.0,447958.68,10832.0,19468.0,249244.32,,,,0.11,,,,,5000.0,,,,0.11,,,,,0.25,,,,100.0,2.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0499,23.01
2017-08-15,14611.0,335906.89,0.23,0.55,0.07,0.34,0.0,335906.89,10975.0,14611.0,252315.25,,,,,,,,0.11,,4857.0,,,,,,5000.0,4857.0,0.25,0.12,,,100.0,2.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0375,22.99
2017-08-16,14611.0,336053.0,0.23,0.57,0.07,0.34,0.0,336053.0,10975.0,14611.0,252425.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,2.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0375,23.0
2017-08-17,14611.0,338390.76,0.23,0.57,0.07,0.34,0.0,338390.76,10975.0,14611.0,254181.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,2.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0375,23.16
2017-08-18,14611.0,345111.82,0.23,0.58,0.07,0.34,0.0,345111.82,10975.0,14611.0,259229.5,,,,,,,,,,,,,,,,,,0.25,,,,100.0,2.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.038,23.62
2017-08-21,14611.0,343358.5,0.23,0.58,0.07,0.35,0.0,343358.5,10975.0,14611.0,257912.5,,,,,,,,,,,,,,,,,,0.26,,,,100.0,2.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.038,23.5
2017-08-22,14219.0,331160.51,0.22,0.57,0.07,0.34,0.0,331160.51,10583.0,14219.0,246478.07,,,,,,,,0.01,,392.0,,,,,,,392.0,0.25,0.01,,,100.0,2.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0374,23.29
2017-08-23,18542.0,435737.0,0.29,0.74,0.09,0.44,0.0,334146.5,14906.0,14219.0,350291.0,,,,,,,,,,,,,,,,4323.0,,0.35,,,,3.94,3.94,363341.0,8538513.5,,8.47,3.94,23.13,0.6444,76.87,0.049,23.5
2017-08-24,24047.0,557890.4,0.37,0.95,0.11,0.57,0.0,457596.8,14906.0,19724.0,345819.2,,,,,,5505.0,,,,,,,,,0.13,,,0.35,,,,3.93,3.93,364260.0,8450832.0,,8.55,3.93,22.55,0.4374,59.53,0.0634,23.2
2017-08-25,24047.0,564623.56,0.37,0.95,0.11,0.56,0.0,463119.52,14906.0,19724.0,349992.88,,,,,,,,,,,,,,,,,,0.34,,,,3.94,3.94,363026.0,8523850.48,,8.42,3.93,22.92,0.4351,59.21,0.0636,23.48
2017-08-28,34089.0,816431.55,0.53,1.33,0.16,0.81,0.0,712895.7,24948.0,29766.0,597504.6,,,,0.24,,,,,10042.0,,,,0.24,,,10042.0,,0.59,,,,6.6,6.6,352984.0,8453966.8,,8.3,6.59,41.56,0.3989,45.86,0.0902,23.95
2017-08-29,34089.0,794273.7,0.53,1.33,0.16,0.81,0.0,693547.8,24948.0,29766.0,581288.4,,,,,,,,,,,,,,,,,,0.6,,,,6.6,6.6,352984.0,8224527.2,,8.41,6.61,42.26,0.3969,44.94,0.0902,23.3
2017-08-30,34089.0,794273.7,0.53,1.31,0.16,0.8,0.0,693547.8,24948.0,29766.0,581288.4,,,,,,,,,,,,,,,,,,0.58,,,,6.6,6.6,352984.0,8224527.2,,8.25,6.6,41.91,0.3989,45.56,0.0902,23.3
2017-08-31,35089.0,810555.9,0.54,1.97,0.17,0.82,0.0,710694.6,25948.0,30766.0,599398.8,,,2000.0,0.02,,,,0.02,1000.0,1000.0,,,0.02,2000.0,,,,0.6,,,,100.0,6.89,0.0,0.0,,0.0,100.0,43.58,0.3999,44.15,0.0931,23.1
2017-09-01,35089.0,824591.5,0.54,2.21,0.17,0.82,0.0,723001.0,25948.0,30766.0,609778.0,,,,,,,,,,,,,,,,,,0.6,,,,100.0,6.93,0.0,0.0,,0.0,100.0,43.49,0.4001,44.27,0.0937,23.5
2017-09-04,35089.0,813713.91,0.54,2.36,0.17,0.82,0.0,713463.54,25948.0,30766.0,601734.12,,,,,,,,,,,,,,,,,,0.61,,,,100.0,6.94,0.0,0.0,,0.0,100.0,43.75,0.3993,43.89,0.0938,23.19
2017-09-05,35089.0,822486.16,0.54,2.62,0.17,0.83,0.0,721155.04,25948.0,30766.0,608221.12,,,,,,,,,,,,,,,,,,0.6,,,,100.0,6.93,0.0,0.0,,0.0,100.0,43.75,0.4008,44.12,0.0938,23.44
2017-09-06,34952.0,810886.4,0.54,2.76,0.16,0.82,0.0,710592.8,25811.0,30629.0,598815.2,,,,,,,,0.0,,137.0,,,,,,,137.0,0.6,0.0,,,6.9,6.9,348015.0,8073948.0,,8.13,6.92,43.56,0.3993,44.07,0.0935,23.2
2017-09-07,34869.0,806868.66,0.54,2.83,0.16,0.81,0.0,706834.44,25728.0,30546.0,595345.92,,,,,,,,0.0,,83.0,,,,,,,83.0,0.6,0.01,,,6.88,6.88,348102.0,8055080.28,,8.06,6.88,43.22,0.3992,44.39,0.0933,23.14
2017-09-08,34869.0,801987.0,0.54,3.01,0.16,0.81,0.0,702558.0,25728.0,30546.0,591744.0,,,,,,,,,,,,,,,,,,0.59,,,,6.88,6.88,348034.0,8004782.0,,8.05,6.88,43.34,0.3991,44.27,0.0933,23.0
2017-09-11,34869.0,791874.99,0.54,3.1,0.16,0.8,0.0,693699.66,25728.0,30546.0,584282.88,,,,,,,,,,,,,,,,,,0.59,,,,6.92,6.92,346265.0,7863678.15,,7.96,6.93,43.52,0.3991,44.08,0.0937,22.71
2017-09-12,35710.0,808117.3,0.55,3.25,0.17,0.81,0.0,710287.81,22902.0,31387.0,518272.26,,,,0.01,,,,0.07,841.0,2826.0,,,0.01,,,,,0.52,,,,100.0,6.17,0.0,0.0,,0.0,100.0,43.27,0.4012,44.65,0.0963,22.63
2017-09-13,35710.0,803475.0,0.55,3.24,0.17,0.81,0.0,706207.5,22902.0,31387.0,515295.0,,,,,,,,,,,,,,,,,,0.52,,,,100.0,6.19,0.0,0.0,,0.0,100.0,43.29,0.4011,44.62,0.0966,22.5
2017-09-14,40710.0,912311.1,0.63,3.89,0.19,0.92,0.0,815432.67,22902.0,36387.0,513233.82,,,,0.11,,,,,5000.0,,,,0.11,,,,,0.52,,,,100.0,6.19,0.0,0.0,,0.0,100.0,39.2,0.4168,50.19,0.11,22.41
2017-09-15,40710.0,915975.0,0.63,4.92,0.19,0.92,0.0,818707.5,21311.0,36387.0,479497.5,,,,,,,,0.04,,1591.0,,,,,,,,0.48,,,,100.0,5.78,0.0,0.0,,0.0,100.0,38.94,0.4177,50.49,0.1104,22.5
2017-09-18,40574.0,908046.12,0.63,5.53,0.19,0.91,0.0,811297.38,21175.0,36251.0,473896.5,,,,,,,,0.0,,136.0,,,,,,,136.0,0.48,0.0,,,100.0,5.74,0.0,0.0,,0.0,100.0,38.9,0.4169,50.41,0.11,22.38
2017-09-19,40983.0,914330.73,0.63,5.78,0.19,0.92,0.0,817884.6,23175.0,36660.0,517034.25,,,2000.0,0.01,,,,,409.0,,,,0.01,2000.0,,,,0.52,,,,100.0,6.29,0.0,0.0,,0.0,100.0,39.46,0.4166,49.98,0.1112,22.31
2017-09-20,40982.0,912669.14,0.63,6.58,0.19,0.92,0.0,816395.93,23174.0,36659.0,516084.98,,,,,,,,0.0,,1.0,,,,,,,1.0,0.52,0.0,,,100.0,6.3,0.0,0.0,,0.0,100.0,39.49,0.4171,50.01,0.1114,22.27
2017-09-21,40982.0,909390.58,0.63,6.85,0.19,0.91,0.0,813463.21,23174.0,36659.0,514231.06,,,,,,,,,,,,,,,,,,0.52,,,,100.0,6.32,0.0,0.0,,0.0,100.0,39.57,0.4166,49.9,0.1117,22.19
2017-09-22,40384.0,898140.16,0.62,7.15,0.19,0.9,0.0,801996.64,22576.0,36061.0,502090.24,,,,,,,,0.01,,598.0,,,,,,,598.0,0.5,0.02,,,100.0,6.17,0.0,0.0,,0.0,100.0,38.43,0.4181,50.89,0.1103,22.24
2017-09-25,39826.0,883340.68,0.62,7.39,0.19,0.89,0.0,787456.54,22018.0,35503.0,488359.24,,,,,,,,0.01,,558.0,,,,,,,558.0,0.49,0.01,,,100.0,6.01,0.0,0.0,,0.0,100.0,37.84,0.4184,51.34,0.1088,22.18
2017-09-26,39826.0,888119.8,0.62,7.41,0.19,0.89,0.0,791716.9,22018.0,35503.0,491001.4,,,,,,,,,,,,,,,,,,0.49,,,,100.0,6.01,0.0,0.0,,0.0,100.0,37.66,0.4192,51.55,0.1087,22.3
2017-09-27,38982.0,870078.24,0.6,6.96,0.18,0.87,0.0,773588.88,21174.0,34659.0,472603.68,,,,,,,,0.02,,844.0,,,,,,,844.0,0.47,0.02,,,100.0,5.78,0.0,0.0,,0.0,100.0,36.33,0.4209,52.6,0.1064,22.32
2017-09-28,38143.0,842960.3,0.59,6.99,0.18,0.85,0.0,747422.0,20335.0,33820.0,449403.5,,,,,,,,0.02,,839.0,,,,,,,839.0,0.45,0.02,,,100.0,5.57,0.0,0.0,,0.0,100.0,35.01,0.4228,53.59,0.1044,22.1
2017-09-29,38051.0,844732.2,0.59,6.73,0.18,0.84,0.0,748761.6,20243.0,33728.0,449394.6,,,,,,,,0.0,,92.0,,,,,,,92.0,0.45,0.01,,,100.0,5.54,0.0,0.0,,0.0,100.0,34.54,0.4247,54.08,0.1042,22.2
2017-10-02,37578.0,830473.8,0.58,6.75,0.18,0.83,0.0,734935.5,19790.0,33255.0,437359.0,,,,,,,,0.01,,453.0,,,,,,,473.0,0.44,0.01,,,100.0,5.46,0.0,0.0,,0.0,100.0,33.93,0.4259,54.54,0.1036,22.1
2017-10-03,37418.0,826937.8,0.58,6.52,0.18,0.83,0.0,731399.5,19790.0,33095.0,437359.0,,,,,,,,,,,,,,,,,160.0,0.44,0.01,,,100.0,5.46,0.0,0.0,,0.0,100.0,33.5,0.4275,54.95,0.1033,22.1
2017-10-04,37418.0,830679.6,0.58,6.65,0.18,0.83,0.0,734709.0,19610.0,33095.0,435342.0,,,,,,,,0.0,,180.0,,,,,,,,0.43,,,,100.0,5.41,0.0,0.0,,0.0,100.0,33.47,0.4278,55.0,0.1033,22.2
2017-10-05,37363.0,833194.9,0.58,6.54,0.18,0.83,0.0,736792.0,19555.0,33040.0,436076.5,,,,,,,,0.0,,55.0,,,,,,,55.0,0.43,0.0,,,100.0,5.39,0.0,0.0,,0.0,100.0,33.34,0.4282,55.11,0.103,22.3
2017-10-06,36486.0,810354.06,0.56,6.46,0.17,0.81,0.0,714340.23,18678.0,32163.0,414838.38,,,,,,,,0.02,,877.0,,,,,,,877.0,0.42,0.02,,,100.0,5.15,0.0,0.0,,0.0,100.0,31.85,0.4322,56.27,0.1006,22.21
2017-10-09,36035.0,803220.15,0.56,5.49,0.17,0.8,0.0,706860.48,18227.0,31712.0,406279.83,,,,,,,,0.01,,451.0,,,,,,,451.0,0.4,0.01,,,100.0,5.02,0.0,0.0,,0.0,100.0,30.96,0.4359,57.08,0.0993,22.29
2017-10-10,33712.0,748406.4,0.52,5.15,0.16,0.75,0.0,748406.4,14904.0,33712.0,330868.8,,,,0.04,,,,0.1,2000.0,4323.0,,,0.04,,,1000.0,,0.33,,,,100.0,4.09,0.0,0.0,,0.0,100.0,39.09,0.5238,60.91,0.0924,22.2
2017-10-11,32471.0,720856.2,0.5,5.23,0.15,0.72,0.0,720856.2,14663.0,32471.0,325518.6,,,,,,,,0.01,,241.0,,,,,,,1241.0,0.33,0.03,,,100.0,4.01,0.0,0.0,,0.0,100.0,36.67,0.5355,63.33,0.0888,22.2
2017-10-12,32471.0,720856.2,0.5,5.12,0.15,0.72,0.0,720856.2,4621.0,32471.0,102586.2,,,,,,,,,,,,,,,,,,0.1,,,,31.51,1.26,10042.0,222932.4,,0.22,31.53,36.67,0.5355,63.33,0.0888,22.2
2017-10-13,32861.0,735757.79,0.51,3.2,0.15,0.73,0.0,727025.69,5011.0,32471.0,112196.29,,,,,,,,,,,,,,,,390.0,,0.11,,,,33.29,1.36,10042.0,224840.38,,0.22,33.34,36.18,0.5233,62.63,0.0894,22.39
2017-10-16,36471.0,816950.4,0.56,3.6,0.17,0.82,0.0,727350.4,8621.0,32471.0,193110.4,,,,,,,,0.01,,390.0,,,,,,4000.0,,0.19,,,,2.34,2.34,359140.0,8044736.0,,8.05,2.35,32.71,0.4359,56.29,0.0992,22.4
2017-10-17,32988.0,736951.92,0.51,3.28,0.16,0.74,0.0,736951.92,8621.0,32988.0,192593.14,,,,,,517.0,,,,,,,,,0.01,,,0.19,,,,46.19,2.34,10042.0,224338.28,,0.22,46.25,36.18,0.5177,62.17,0.0897,22.34
2017-10-18,32988.0,745528.8,0.51,3.31,0.16,0.74,0.0,745528.8,8621.0,32988.0,194834.6,,,,,,,,,,,,,,,,,,0.19,,,,46.19,2.35,10042.0,226949.2,,0.22,46.13,35.82,0.5198,62.54,0.0901,22.6
2017-10-19,33058.0,745457.9,0.51,3.3,0.16,0.74,0.0,745457.9,5208.0,33058.0,117440.4,,,,0.0,,,,0.08,70.0,3483.0,,,0.0,,,70.0,,0.12,,,,34.15,1.42,10042.0,226447.1,,0.23,34.04,36.24,0.5174,62.11,0.0903,22.55
2017-10-20,32744.0,772758.4,0.5,3.23,0.15,0.76,0.0,772758.4,4894.0,32744.0,115498.4,,,,,,,,0.01,,314.0,,,,,,,314.0,0.11,0.01,,,32.77,1.34,10042.0,236991.2,,0.23,32.92,34.87,0.5275,63.7,0.0893,23.6
2017-10-23,32632.0,757062.4,0.5,3.09,0.15,0.76,0.0,757062.4,4782.0,32632.0,110942.4,,,,,,,,0.0,,112.0,,,,,,,112.0,0.11,0.0,,,32.26,1.3,10042.0,232974.4,,0.24,32.31,36.03,0.5203,62.47,0.089,23.2
2017-10-24,34487.0,793201.0,0.53,3.22,0.16,0.8,0.0,589835.0,11304.0,25645.0,259992.0,,,1000.0,,,,,0.08,,3320.0,,,,1000.0,,8842.0,6987.0,0.26,0.17,,,3.09,3.09,354506.0,8153638.0,,8.21,3.11,25.74,0.4366,59.32,0.0943,23.0
2017-10-25,30538.0,671836.0,0.47,2.89,0.14,0.68,0.0,477312.0,9403.0,21696.0,206866.0,,,,,,,,0.05,,2000.0,,,,,,99.0,3949.0,0.22,0.09,,,2.57,2.57,356421.0,7841262.0,,8.13,2.59,29.81,0.5285,66.25,0.0835,22.0
2017-10-26,30538.0,678554.36,0.47,2.59,0.14,0.68,0.0,482085.12,9403.0,21696.0,208934.66,,,,,,,,,,,,,,,,,,0.21,,,,2.6,2.6,352560.0,7833883.2,,7.8,2.59,28.67,0.5385,67.49,0.0844,22.22
