,ARG FP Equity_DX_SI_QTY,ARG FP Equity_DX_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARG FP Equity_DX_SI_MV,ARG FP Equity_DX_DSS,ARG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY,ARG FP Equity_DX_BROKER_SI_QTY,ARG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARG FP Equity_DX_BROKER_SI_MV_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARG FP Equity_DX_BROKER_SI_MV_INC_x,ARG FP Equity_DX_SUPPLY_SI_MV_NEW,ARG FP Equity_DX_BROKER_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_NEW,ARG FP Equity_DX_SUPPLY_SI_MV_DEC,ARG FP Equity_DX_BROKER_SI_QTY_INC,ARG FP Equity_DX_SUPPLY_SI_QTY_DEC,ARG FP Equity_DX_BROKER_SI_MV_NEW_y,ARG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARG FP Equity_DX_BROKER_SI_MV_INC_y,ARG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARG FP Equity_DX_BROKER_SI_MV_ADD,ARG FP Equity_DX_SUPPLY_SI_QTY_ADD,ARG FP Equity_DX_BROKER_SI_QTY_DEC,ARG FP Equity_DX_SUPPLY_SI_MV,ARG FP Equity_DX_BROKER_SI_MV_DEC,ARG FP Equity_DX_SUPPLY_SI_MV_RMV,ARG FP Equity_DX_BROKER_SI_MV_RMV,ARG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARG FP Equity_DX_UTILIZATION_QUANTITY,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARG FP Equity_DX_ACTIVE_UTILIZATION_MV,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARG FP Equity_DX_BROKER_SI_CON_RATIO,ARG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARG FP Equity_DX_DEMAND_SUPPLY_RATIO,ARG FP Equity_PX_LAST
2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,545865.0,7868554.45,,8.98,0.0,,0.0,,0.0,16.5
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,545865.0,7921011.48,,9.01,0.0,,0.0,,0.0,16.61
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,545865.0,7868554.45,,9.08,0.0,,0.0,,0.0,16.5
2014-06-13,338.0,4878.12,0.01,0.04,0.0,0.01,0.0,4878.12,338.0,338.0,4878.12,,,,,,338.0,,,,,,,,,0.01,338.0,,0.01,,,,0.45,0.06,73995.0,1067918.67,,1.22,0.45,,1.0,100.0,0.0006,16.52
2014-06-16,1338.0,19403.94,0.02,0.18,0.01,0.02,0.0,4901.74,1338.0,338.0,19403.94,,,1000.0,,,,,,,,,,,1000.0,,,,0.02,,,,1.8,0.25,73102.0,1060139.73,,1.2,1.8,25.26,0.6224,74.74,0.0025,16.6
2014-06-17,1338.0,19251.98,0.02,0.18,0.01,0.02,0.0,4863.36,1338.0,338.0,19251.98,,,,,,,,,,,,,,,,,,0.02,,,,1.8,0.25,73102.0,1051837.43,,1.22,1.8,25.26,0.6224,74.74,0.0025,16.47
2014-06-18,1338.0,19345.5,0.02,0.18,0.01,0.02,0.0,4886.98,1338.0,338.0,19345.5,,,,,,,,,,,,,,,,,,0.02,,,,1.8,0.25,73102.0,1056946.53,,1.2,1.8,25.26,0.6224,74.74,0.0025,16.55
2014-06-19,1338.0,19170.16,0.02,0.18,0.01,0.02,0.0,4842.69,1338.0,338.0,19170.16,,,,,,,,,,,,,,,,,,0.02,,,,1.8,0.25,73102.0,1047366.96,,1.21,1.8,25.26,0.6224,74.74,0.0025,16.4
2014-06-20,1338.0,19287.05,0.02,0.18,0.01,0.02,0.0,4872.21,1338.0,338.0,19287.05,,,,,,,,,,,,,,,,,,0.02,,,,1.8,0.25,73102.0,1053753.34,,1.2,1.8,25.26,0.6224,74.74,0.0025,16.5
2014-06-23,1338.0,19123.4,0.02,0.18,0.01,0.02,0.0,4830.87,1338.0,338.0,19123.4,,,,,,,,,,,,,,,,,,0.02,,,,1.8,0.25,73164.0,1045698.54,,1.2,1.8,25.26,0.6224,74.74,0.0025,16.36
2014-06-24,1338.0,19064.96,0.02,0.18,0.01,0.02,0.0,0.0,1338.0,0.0,19064.96,,,,,,,,,,,,,,,,,338.0,0.02,0.01,,,1.8,0.25,73164.0,1042502.64,,1.2,1.8,25.26,0.6224,74.74,0.0025,16.31
2014-06-25,1000.0,14266.32,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14266.32,,,,,,,,0.01,,338.0,,,,,,,,0.02,,,,1.34,0.18,73502.0,1048603.02,,1.2,1.34,25.26,1.0,100.0,0.0018,16.33
2014-06-26,1000.0,14257.58,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14257.58,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.18,73502.0,1047960.88,,1.2,1.34,,1.0,100.0,0.0018,16.32
2014-06-27,1000.0,14065.39,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14065.39,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.18,73502.0,1033833.96,,1.19,1.34,,1.0,100.0,0.0018,16.1
2014-06-30,1000.0,14056.65,0.02,0.15,0.01,0.02,0.0,0.0,1000.0,0.0,14056.65,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.18,73502.0,1033191.83,,1.18,1.34,,1.0,100.0,0.0018,16.09
2014-07-01,1000.0,14484.73,0.02,0.15,0.01,0.02,0.0,0.0,1000.0,0.0,14484.73,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.18,73502.0,1064656.34,,1.18,1.34,,1.0,100.0,0.0018,16.58
2014-07-02,1000.0,14729.34,0.02,0.15,0.01,0.02,0.0,0.0,1000.0,0.0,14729.34,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.18,73502.0,1082636.06,,1.22,1.34,,1.0,100.0,0.0018,16.86
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,0.0,0.0,546167.0,8111480.7,,9.24,0.0,,0.0,,0.0,17.0
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,546167.0,8202138.42,,9.29,0.0,,0.0,,0.0,17.19
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,546602.0,8261198.95,,9.38,0.0,,0.0,,0.0,17.3
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,546602.0,8356704.14,,9.44,0.0,,0.0,,0.0,17.5
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,546602.0,8347153.62,,9.54,0.0,,0.0,,0.0,17.48
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7949846.97,,9.29,0.0,,0.0,,0.0,17.15
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7949846.97,,9.09,0.0,,0.0,,0.0,17.15
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7949846.97,,9.09,0.0,,0.0,,0.0,17.15
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7880314.78,,9.14,0.0,,0.0,,0.0,17.0
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7880314.78,,9.05,0.0,,0.0,,0.0,17.0
2014-07-17,376.0,5603.93,0.01,0.07,0.0,0.01,0.0,5603.93,376.0,376.0,5603.93,,,,,,376.0,,,,,,,,,0.01,376.0,,0.01,,,,0.5,0.07,74126.0,1104778.86,,1.26,0.5,,1.0,100.0,0.0007,17.06
2014-07-18,376.0,5613.78,0.01,0.07,0.0,0.01,0.0,5613.78,376.0,376.0,5613.78,,,,,,,,,,,,,,,,,,0.01,,,,0.5,0.07,74126.0,1106721.61,,1.26,0.5,,1.0,100.0,0.0007,17.09
2014-07-21,376.0,5584.22,0.01,0.06,0.0,0.01,0.0,5584.22,376.0,376.0,5584.22,,,,,,,,,,,,,,,,,,0.01,,,,0.5,0.07,74126.0,1100893.35,,1.27,0.5,,1.0,100.0,0.0007,17.0
2014-07-22,376.0,5600.64,0.01,0.06,0.0,0.01,0.0,5600.64,376.0,376.0,5600.64,,,,,,,,,,,,,,,,,,0.01,,,,0.5,0.07,74126.0,1104131.27,,1.27,0.5,,1.0,100.0,0.0007,17.05
2014-07-23,376.0,5584.22,0.01,0.06,0.0,0.01,0.0,0.0,376.0,0.0,5584.22,,,,,,,,,,,,,,,,,376.0,0.01,0.01,,,0.5,0.07,74126.0,1100893.35,,1.26,0.5,,1.0,100.0,0.0007,17.0
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,376.0,,,,,,,,0.0,,,,0.0,0.0,530602.0,7824689.03,,9.02,0.0,,0.0,,0.0,16.88
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7829324.5,,8.98,0.0,,0.0,,0.0,16.89
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7820053.55,,8.96,0.0,,0.0,,0.0,16.87
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,530602.0,7759792.32,,8.97,0.0,,0.0,,0.0,16.74
2014-07-30,1000.0,14423.57,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14423.57,,,,,,,,,,,,,,,,1000.0,,0.02,,,,1.34,0.19,73502.0,1060161.41,,1.23,1.34,,1.0,100.0,0.0019,16.51
2014-07-31,1000.0,14458.52,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14458.52,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.19,73502.0,1062729.94,,1.21,1.34,,1.0,100.0,0.0019,16.55
2014-08-01,1000.0,14475.99,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14475.99,,,,,,,,,,,,,,,,,,0.02,,,,1.34,0.19,73502.0,1064014.21,,1.21,1.34,,1.0,100.0,0.0019,16.57
2014-08-04,1000.0,14676.92,0.02,0.14,0.01,0.02,0.0,0.0,1000.0,0.0,14676.92,,,,,,,,,,,,,,,,,,0.02,,,,1.33,0.19,74453.0,1092741.02,,1.23,1.33,,1.0,100.0,0.0019,16.8
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,0.0,0.0,534177.0,7816741.64,,9.0,0.0,,0.0,,0.0,16.75
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,534382.0,7838415.46,,8.94,0.0,,0.0,,0.0,16.79
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,535118.0,7853886.18,,8.98,0.0,,0.0,,0.0,16.8
2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,535118.0,7830511.52,,8.95,0.0,,0.0,,0.0,16.75
2014-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,535147.0,7873012.55,,8.98,0.0,,0.0,,0.0,16.84
2014-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,535297.0,7870542.84,,9.03,0.0,,0.0,,0.0,16.83
2014-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7905835.1,,9.05,0.0,,0.0,,0.0,16.82
2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7830630.96,,9.06,0.0,,0.0,,0.0,16.66
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7877633.55,,8.95,0.0,,0.0,,0.0,16.76
2014-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7896434.58,,9.03,0.0,,0.0,,0.0,16.8
2014-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7896434.58,,9.07,0.0,,0.0,,0.0,16.8
2014-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538017.0,7755426.82,,9.08,0.0,,0.0,,0.0,16.5
2014-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538358.0,7666277.53,,8.89,0.0,,0.0,,0.0,16.3
2014-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538358.0,7525180.39,,8.8,0.0,,0.0,,0.0,16.0
2014-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,538358.0,7788561.71,,8.64,0.0,,0.0,,0.0,16.56
2014-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553288.0,8023892.48,,9.18,0.0,,0.0,,0.0,16.6
2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553288.0,8110898.55,,9.19,0.0,,0.0,,0.0,16.78
2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553288.0,8096397.54,,9.3,0.0,,0.0,,0.0,16.75
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553288.0,8144734.24,,9.3,0.0,,0.0,,0.0,16.85
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8132231.67,,9.36,0.0,,0.0,,0.0,16.82
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8156405.96,,9.31,0.0,,0.0,,0.0,16.87
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8161240.82,,9.32,0.0,,0.0,,0.0,16.88
2014-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8199919.68,,9.48,0.0,,0.0,,0.0,16.96
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8151571.1,,9.4,0.0,,0.0,,0.0,16.86
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8098387.66,,9.37,0.0,,0.0,,0.0,16.75
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8233763.69,,9.28,0.0,,0.0,,0.0,17.03
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8219259.11,,9.42,0.0,,0.0,,0.0,17.0
2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8233763.69,,9.4,0.0,,0.0,,0.0,17.03
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8219259.11,,9.41,0.0,,0.0,,0.0,17.0
2014-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8257937.98,,9.4,0.0,,0.0,,0.0,17.08
2014-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8219259.11,,9.44,0.0,,0.0,,0.0,17.0
2014-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8199919.68,,9.46,0.0,,0.0,,0.0,16.96
2014-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,553424.0,8219259.11,,9.41,0.0,,0.0,,0.0,17.0
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548424.0,8068342.04,,9.39,0.0,,0.0,,0.0,16.84
2014-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548424.0,8053968.51,,9.23,0.0,,0.0,,0.0,16.81
2014-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548424.0,8025221.44,,9.2,0.0,,0.0,,0.0,16.75
2014-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548424.0,8025221.44,,9.25,0.0,,0.0,,0.0,16.75
2014-09-25,1000.0,14283.79,0.02,0.15,0.01,0.02,0.0,0.0,1000.0,0.0,14283.79,,,,,,,,,,,,,,,,1000.0,,0.02,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,0.0,,0.0018,16.35
2014-09-26,1151.0,16732.25,0.02,0.17,0.01,0.02,0.0,0.0,1151.0,0.0,16732.25,,,,,,,,,,,,,,,,151.0,,0.02,,,,100.0,0.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0021,16.64
2014-09-29,1022.0,15017.67,0.02,0.15,0.01,0.02,0.0,323.28,1022.0,22.0,15017.67,,,,,,22.0,,0.0,,129.0,,,,,0.0,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,16.82
2014-09-30,1022.0,15401.6,0.02,0.15,0.01,0.02,0.0,331.54,1022.0,22.0,15401.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.25
2014-10-01,1022.0,15419.45,0.02,0.15,0.01,0.02,0.0,331.93,1022.0,22.0,15419.45,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.27
2014-10-02,1022.0,15401.6,0.02,0.16,0.01,0.02,0.0,331.54,1022.0,22.0,15401.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.25
2014-10-03,1022.0,15696.24,0.02,0.16,0.01,0.02,0.0,337.88,1022.0,22.0,15696.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.58
2014-10-06,1022.0,15990.88,0.02,0.17,0.01,0.02,0.0,344.23,1022.0,22.0,15990.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.91
2014-10-07,1022.0,15937.3,0.02,0.18,0.01,0.02,0.0,343.07,1022.0,22.0,15937.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.85
2014-10-08,1022.0,15946.23,0.02,0.18,0.01,0.02,0.0,343.27,1022.0,22.0,15946.23,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.86
2014-10-09,1022.0,15776.59,0.02,0.17,0.01,0.02,0.0,339.61,1022.0,22.0,15776.59,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.67
2014-10-10,1022.0,15312.31,0.02,0.17,0.01,0.02,0.0,329.62,1022.0,22.0,15312.31,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019,17.15
2014-10-13,22.0,324.81,0.0,0.0,0.0,0.0,0.0,324.81,22.0,22.0,324.81,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.9
2014-10-14,22.0,326.35,0.0,0.0,0.0,0.0,0.0,326.35,22.0,22.0,326.35,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.98
2014-10-15,22.0,321.93,0.0,0.0,0.0,0.0,0.0,321.93,22.0,22.0,321.93,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.75
2014-10-16,22.0,310.59,0.0,0.0,0.0,0.0,0.0,310.59,22.0,22.0,310.59,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.16
2014-10-17,22.0,320.97,0.0,0.0,0.0,0.0,0.0,320.97,22.0,22.0,320.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.7
2014-10-20,22.0,322.89,0.0,0.0,0.0,0.0,0.0,322.89,22.0,22.0,322.89,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,16.8
2014-10-21,22.0,329.04,0.0,0.0,0.0,0.0,0.0,329.04,22.0,22.0,329.04,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,17.12
2014-10-22,22.0,342.69,0.0,0.0,0.0,0.0,0.0,342.69,22.0,22.0,342.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0,17.83
2014-10-23,2022.0,31443.21,0.03,0.31,0.01,0.04,0.0,342.11,2022.0,22.0,31443.21,,,,,,,,,,,,,,,,2000.0,,0.04,,,,2.63,0.36,74902.0,1164767.32,,1.34,2.63,1.14,0.9774,98.86,0.0036,17.8
2014-10-24,2022.0,31973.15,0.03,0.32,0.01,0.04,0.0,347.88,2022.0,22.0,31973.15,,,,,,,,,,,,,,,,,,0.04,,,,2.63,0.36,74902.0,1184398.23,,1.33,2.63,1.14,0.9774,98.86,0.0036,18.1
2014-10-27,2022.0,31637.52,0.03,0.32,0.01,0.04,0.0,344.23,2022.0,22.0,31637.52,,,,,,,,,,,,,,,,,,0.04,,,,2.63,0.36,74902.0,1171965.32,,1.35,2.63,1.14,0.9774,98.86,0.0036,17.91
2014-10-28,3022.0,46993.76,0.05,0.49,0.02,0.05,0.0,15892.66,3022.0,1022.0,46993.76,,,1000.0,,,1000.0,,,,,,,,1000.0,0.02,,,0.05,,,,3.93,0.55,73902.0,1149216.77,,1.32,3.93,33.36,0.5454,65.88,0.0055,17.8
2014-10-29,3022.0,46465.74,0.05,0.49,0.02,0.05,0.0,15714.09,3022.0,1022.0,46465.74,,,,,,,,,,,,,,,,,,0.05,,,,3.93,0.55,73902.0,1136304.22,,1.33,3.93,32.88,0.5484,66.35,0.0055,17.6
2014-10-30,3022.0,46069.73,0.05,0.5,0.02,0.05,0.0,15580.17,3022.0,1022.0,46069.73,,,,,,,,,,,,,,,,,,0.05,,,,3.93,0.55,73902.0,1126619.81,,1.32,3.93,32.82,0.5488,66.41,0.0055,17.45
2014-10-31,3022.0,46201.73,0.05,0.5,0.02,0.05,0.0,15624.81,3022.0,1022.0,46201.73,,,,,,,,,,,,,,,,,,0.05,,,,3.93,0.55,73902.0,1129847.95,,1.3,3.93,32.91,0.5483,66.32,0.0055,17.5
2014-11-03,3022.0,46967.36,0.05,0.48,0.02,0.05,0.0,15883.73,3022.0,1022.0,46967.36,,,,,,,,,,,,,,,,,,0.05,,,,3.93,0.54,73902.0,1148571.14,,1.3,3.93,33.0,0.5477,66.24,0.0054,17.79
