,ALDNX FP Equity_DX_SI_QTY,ALDNX FP Equity_DX_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDNX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDNX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDNX FP Equity_DX_SI_MV,ALDNX FP Equity_DX_DSS,ALDNX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDNX FP Equity_DX_SUPPLY_SI_QTY,ALDNX FP Equity_DX_BROKER_SI_QTY,ALDNX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_x,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDNX FP Equity_DX_BROKER_SI_MV_INC_x,ALDNX FP Equity_DX_BROKER_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_NEW,ALDNX FP Equity_DX_SUPPLY_SI_MV_DEC,ALDNX FP Equity_DX_BROKER_SI_QTY_INC,ALDNX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDNX FP Equity_DX_BROKER_SI_MV_NEW_y,ALDNX FP Equity_DX_BROKER_SI_MV_INC_y,ALDNX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDNX FP Equity_DX_BROKER_SI_MV_ADD,ALDNX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDNX FP Equity_DX_BROKER_SI_QTY_DEC,ALDNX FP Equity_DX_SUPPLY_SI_MV,ALDNX FP Equity_DX_BROKER_SI_MV_DEC,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_UTILIZATION_QUANTITY,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDNX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDNX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDNX FP Equity_DX_BROKER_SI_CON_RATIO,ALDNX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDNX FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4302.23,0.01,0.0,,0.0,,0.0
2016-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4302.23,0.01,0.0,,0.0,,0.0
2016-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4328.04,0.01,0.0,,0.0,,0.0
2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4293.62,0.01,0.0,,0.0,,0.0
2016-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4259.21,0.01,0.0,,0.0,,0.0
2016-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4259.21,0.0,0.0,,0.0,,0.0
2016-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4259.21,0.01,0.0,,0.0,,0.0
2016-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4302.23,0.0,0.0,,0.0,,0.0
2016-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4302.23,0.01,0.0,,0.0,,0.0
2016-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4328.04,0.01,0.0,,0.0,,0.0
2016-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4293.62,0.01,0.0,,0.0,,0.0
2016-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4293.62,0.0,0.0,,0.0,,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4276.41,0.01,0.0,,0.0,,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4276.41,0.0,0.0,,0.0,,0.0
2016-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4388.27,0.01,0.0,,0.0,,0.0
2016-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4336.65,0.01,0.0,,0.0,,0.0
2016-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4285.02,0.01,0.0,,0.0,,0.0
2016-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4259.21,0.01,0.0,,0.0,,0.0
2016-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4285.02,0.0,0.0,,0.0,,0.0
2016-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4276.41,0.0,0.0,,0.0,,0.0
2016-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4216.18,0.01,0.0,,0.0,,0.0
2016-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4130.14,0.0,0.0,,0.0,,0.0
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4130.14,0.0,0.0,,0.0,,0.0
2016-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4061.3,0.0,0.0,,0.0,,0.0
2016-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4052.7,0.0,0.0,,0.0,,0.0
2016-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3966.65,0.0,0.0,,0.0,,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3966.65,0.0,0.0,,0.0,,0.0
2016-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3966.65,0.0,0.0,,0.0,,0.0
2016-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3966.65,0.0,0.0,,0.0,,0.0
2016-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3992.47,0.0,0.0,,0.0,,0.0
2016-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,3958.05,0.0,0.0,,0.0,,0.0
2016-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4026.89,0.0,0.0,,0.0,,0.0
2016-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4026.89,0.0,0.0,,0.0,,0.0
2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4018.28,0.0,0.0,,0.0,,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5567.08,0.0,0.0,,0.0,,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5343.37,0.01,0.0,,0.0,,0.0
2016-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5326.16,0.01,0.0,,0.0,,0.0
2016-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5274.53,0.01,0.0,,0.0,,0.0
2016-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5274.53,0.01,0.0,,0.0,,0.0
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5248.72,0.01,0.0,,0.0,,0.0
2016-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5145.46,0.01,0.0,,0.0,,0.0
2016-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5248.72,0.01,0.0,,0.0,,0.0
2016-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5179.88,0.01,0.0,,0.0,,0.0
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5214.3,0.01,0.0,,0.0,,0.0
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5214.3,0.01,0.0,,0.0,,0.0
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5171.28,0.01,0.0,,0.0,,0.0
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5179.88,0.01,0.0,,0.0,,0.0
2016-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5179.88,0.01,0.0,,0.0,,0.0
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5162.67,0.01,0.0,,0.0,,0.0
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5326.16,0.01,0.0,,0.0,,0.0
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5248.72,0.01,0.0,,0.0,,0.0
2016-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5222.9,0.01,0.0,,0.0,,0.0
2016-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5162.67,0.01,0.0,,0.0,,0.0
2016-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5214.3,0.01,0.0,,0.0,,0.0
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5240.11,0.01,0.0,,0.0,,0.0
2016-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5231.51,0.01,0.0,,0.0,,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5231.51,0.01,0.0,,0.0,,0.0
2016-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5214.3,0.01,0.0,,0.0,,0.0
2016-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5231.51,0.01,0.0,,0.0,,0.0
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5721.96,0.01,0.0,,0.0,,0.0
2016-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5420.81,0.01,0.0,,0.0,,0.0
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5334.76,0.01,0.0,,0.0,,0.0
2016-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5515.46,0.01,0.0,,0.0,,0.0
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5549.87,0.01,0.0,,0.0,,0.0
2016-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5794.86,0.01,0.0,,0.0,,0.0
2016-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5776.01,0.01,0.0,,0.0,,0.0
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,6030.42,0.01,0.0,,0.0,,0.0
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5898.51,0.01,0.0,,0.0,,0.0
2016-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5898.51,0.01,0.0,,0.0,,0.0
2016-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5832.55,0.01,0.0,,0.0,,0.0
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5653.52,0.01,0.0,,0.0,,0.0
2016-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5747.75,0.01,0.0,,0.0,,0.0
2016-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5747.75,0.01,0.0,,0.0,,0.0
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5879.66,0.01,0.0,,0.0,,0.0
2016-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5879.66,0.01,0.0,,0.0,,0.0
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5804.28,0.01,0.0,,0.0,,0.0
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5747.75,0.01,0.0,,0.0,,0.0
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5870.24,0.01,0.0,,0.0,,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5889.09,0.01,0.0,,0.0,,0.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5841.97,0.01,0.0,,0.0,,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5747.75,0.01,0.0,,0.0,,0.0
2016-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5710.06,0.01,0.0,,0.0,,0.0
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5728.9,0.01,0.0,,0.0,,0.0
2016-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5747.75,0.01,0.0,,0.0,,0.0
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5841.97,0.01,0.0,,0.0,,0.0
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5936.2,0.01,0.0,,0.0,,0.0
2016-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5455.65,0.01,0.0,,0.0,,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5644.1,0.01,0.0,,0.0,,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5559.3,0.01,0.0,,0.0,,0.0
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5587.56,0.01,0.0,,0.0,,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5606.41,0.01,0.0,,0.0,,0.0
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5455.65,0.01,0.0,,0.0,,0.0
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5182.39,0.01,0.0,,0.0,,0.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5370.85,0.01,0.0,,0.0,,0.0
2016-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5286.04,0.01,0.0,,0.0,,0.0
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5370.85,0.01,0.0,,0.0,,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5276.62,0.01,0.0,,0.0,,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5276.62,0.01,0.0,,0.0,,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5276.62,0.01,0.0,,0.0,,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5323.73,0.01,0.0,,0.0,,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5238.93,0.01,0.0,,0.0,,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5220.08,0.01,0.0,,0.0,,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5220.08,0.01,0.0,,0.0,,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5229.51,0.01,0.0,,0.0,,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5229.51,0.01,0.0,,0.0,,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5229.51,0.01,0.0,,0.0,,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5267.2,0.01,0.0,,0.0,,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5267.2,0.01,0.0,,0.0,,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5229.51,0.01,0.0,,0.0,,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5135.28,0.01,0.0,,0.0,,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5088.17,0.01,0.0,,0.0,,0.0
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5050.48,0.01,0.0,,0.0,,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4993.94,0.01,0.0,,0.0,,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4993.94,0.01,0.0,,0.0,,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4946.83,0.01,0.0,,0.0,,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4927.99,0.01,0.0,,0.0,,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4899.72,0.01,0.0,,0.0,,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4899.72,0.01,0.0,,0.0,,0.0
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4899.72,0.01,0.0,,0.0,,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4946.83,0.01,0.0,,0.0,,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4937.41,0.01,0.0,,0.0,,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,4918.56,0.01,0.0,,0.0,,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5125.86,0.01,0.0,,0.0,,0.0
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5380.27,0.01,0.0,,0.0,,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,999.0,5549.87,0.01,0.0,,0.0,,0.0
