,EL FP Equity_DX_SI_QTY,EL FP Equity_DX_SHORT_INTEREST_VALUE,EL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EL FP Equity_DX_SI_MV,EL FP Equity_DX_DSS,EL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY,EL FP Equity_DX_BROKER_SI_QTY,EL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EL FP Equity_DX_BROKER_SI_MV_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EL FP Equity_DX_BROKER_SI_MV_INC_x,EL FP Equity_DX_SUPPLY_SI_MV_NEW,EL FP Equity_DX_BROKER_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_NEW,EL FP Equity_DX_SUPPLY_SI_MV_DEC,EL FP Equity_DX_BROKER_SI_QTY_INC,EL FP Equity_DX_SUPPLY_SI_QTY_DEC,EL FP Equity_DX_BROKER_SI_MV_NEW_y,EL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EL FP Equity_DX_BROKER_SI_MV_INC_y,EL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EL FP Equity_DX_BROKER_SI_MV_ADD,EL FP Equity_DX_SUPPLY_SI_QTY_ADD,EL FP Equity_DX_BROKER_SI_QTY_DEC,EL FP Equity_DX_SUPPLY_SI_MV,EL FP Equity_DX_BROKER_SI_MV_DEC,EL FP Equity_DX_SUPPLY_SI_MV_RMV,EL FP Equity_DX_BROKER_SI_MV_RMV,EL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EL FP Equity_DX_UTILIZATION_QUANTITY,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EL FP Equity_DX_ACTIVE_UTILIZATION_MV,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EL FP Equity_DX_BROKER_SI_CON_RATIO,EL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EL FP Equity_DX_DEMAND_SUPPLY_RATIO,EL FP Equity_PX_LAST
2015-12-15,5344883.0,600560905.06,2.66,10.42,2.47,605.74,1.0,573063040.64,901296.0,5100157.0,101271279.74,,,787.0,,,28205.0,,,,,,,,787.0,3.26,43.0,109029.0,101.54,12.52,0.01,,1.93,1.93,45715056.0,5136627949.79,65.0,5166.79,1.93,13.03,0.6545,79.77,0.1147,114.9
2015-12-16,5340714.0,600092468.53,2.65,10.27,2.47,606.84,1.0,572599435.68,900466.0,5096031.0,101178019.41,,,,,,,,0.04,,830.0,,,,,,,4126.0,103.44,0.44,,,1.91,1.91,46179576.0,5188822273.14,,5306.0,1.91,13.19,0.6527,79.62,0.1134,114.9
2015-12-17,5085618.0,578889325.8,2.53,9.77,2.35,577.61,1.0,551440785.0,716370.0,4844479.0,81543471.48,,,1947.0,,,,,21.29,,186043.0,,,,1947.0,,,251552.0,82.86,29.26,,,1.53,1.53,46128248.0,5250718867.39,,5340.8,1.53,8.77,0.7097,83.7,0.1086,116.4
2015-12-18,5344294.0,601278659.6,2.66,10.13,2.47,606.96,1.0,574148465.29,905946.0,5103155.0,101926652.34,,,335373.0,45.83,,,,24.15,397377.0,208651.0,,,45.83,335373.0,,62854.0,138701.0,105.18,16.27,,,1.93,1.93,45964008.0,5171342953.86,,5326.35,1.94,8.01,0.6446,79.61,0.114,115.05
2015-12-21,5306502.0,585869783.88,2.64,9.79,2.45,601.57,1.0,554078700.67,916864.0,5018555.0,101227308.22,,,12384.0,4.83,,500.0,,0.18,40243.0,1573.0,,,4.83,12384.0,0.06,107.0,125343.0,104.98,15.0,,,1.98,1.98,45447848.0,5017716168.91,,5199.0,1.98,8.82,0.6461,79.67,0.1145,112.9
2015-12-22,5583761.0,612112515.56,2.78,10.25,2.58,631.89,1.0,581127816.53,1109227.0,5301115.0,121597562.88,,,32471.0,30.06,,15000.0,,9.41,267560.0,80805.0,,,30.06,32471.0,1.69,240697.0,,124.85,,,,2.38,2.38,45534900.0,4991704011.85,,5131.57,2.38,12.89,0.5944,75.84,0.1197,112.1
2015-12-23,5191418.0,581540436.21,2.58,9.51,2.4,586.62,1.0,544138332.44,734638.0,4857529.0,82293836.28,,,,,,,,42.31,,374589.0,,,,,,,443586.0,83.38,51.48,,,1.58,1.58,45648480.0,5113523313.15,,5160.15,1.59,6.09,0.6743,81.7,0.1119,114.55
2015-12-24,5398115.0,604430602.73,2.68,9.86,2.49,611.28,1.0,547282559.62,631786.0,4887731.0,70741507.5,,,,4.07,,,,12.89,30202.0,115000.0,,,4.07,,,12148.0,,72.27,,,,1.36,1.36,45852248.0,5134107349.57,,5234.38,1.36,9.25,0.6319,78.77,0.1161,114.5
2015-12-25,5398115.0,604430602.73,2.68,10.22,2.49,611.33,1.0,547282559.62,631786.0,4887731.0,70741507.5,,,,,,,,,,,,,,,,,,72.29,,,,1.36,1.36,45814232.0,5129850672.23,,5237.24,1.36,9.24,0.6318,78.76,0.1162,
2015-12-28,5283357.0,590289409.81,2.62,10.01,2.44,597.69,1.0,533239106.34,632028.0,4772731.0,70614087.8,,,,,,,,,,,,,,,,242.0,115000.0,72.26,13.64,,,1.37,1.37,45523948.0,5086217796.17,,5209.95,1.37,9.45,0.6597,80.56,0.1145,114.25
2015-12-29,5010372.0,570814140.06,2.49,9.65,2.32,566.99,1.0,537117529.86,365827.0,4714597.0,41677389.31,,,,0.13,,,,30.37,1100.0,266201.0,,,0.13,,,,59234.0,42.27,6.82,,,0.79,0.79,45995516.0,5240108102.2,,5292.59,0.79,4.53,0.7254,84.93,0.1081,116.5
2015-12-30,5070198.0,576390357.63,2.52,9.88,2.34,574.63,1.0,542077713.1,401953.0,4768368.0,45694829.55,,,6355.0,4.24,,22000.0,,0.04,31771.0,300.0,,,4.24,6355.0,2.56,30071.0,,46.78,,,,0.86,0.86,46161736.0,5247759460.63,,5371.64,0.86,5.2,0.7138,84.21,0.1089,116.25
2015-12-31,4853933.0,546108864.53,2.41,9.68,2.24,549.46,1.0,512628801.31,401385.0,4556355.0,45159236.15,,,,,,,,0.5,,4252.0,,,,,,3684.0,212013.0,46.49,24.63,,,0.86,0.86,46134784.0,5190556710.5,,5354.16,0.86,3.09,0.7769,88.01,0.1043,115.05
2016-01-01,4858933.0,546671407.18,2.41,9.84,2.25,549.98,1.0,513191343.96,401385.0,4561355.0,45159236.15,,,,0.55,,,,,5000.0,,,,0.55,,,,,46.38,,,,0.86,0.86,46172232.0,5194769929.92,,5330.2,0.86,3.09,0.7769,88.02,0.1043,
2016-01-04,5743509.0,627939691.44,2.85,11.63,2.65,651.09,1.0,602732054.96,384112.0,5512945.0,41995088.85,,,7727.0,109.49,,,,,951590.0,,,,109.49,7727.0,,,,43.68,,2.92,,0.82,0.82,46454464.0,5078881532.23,25000.0,5317.7,0.81,17.14,0.5831,74.33,0.1226,111.8
2016-01-05,5629997.0,621310298.94,2.8,11.27,2.6,633.68,1.0,597588813.58,370000.0,5415045.0,40832137.32,,,1500.0,,,,,1.84,,15612.0,,,,1500.0,,,97900.0,41.61,12.43,,,0.79,0.79,46606200.0,5143326373.78,,5240.06,0.79,17.15,0.6138,76.39,0.1198,112.85
2016-01-06,5621471.0,616521289.72,2.79,11.24,2.6,632.43,1.0,592541158.35,365683.0,5402819.0,40105402.09,,,7316.0,0.11,,,,1.89,1000.0,16817.0,,,0.11,7316.0,,5184.0,13226.0,41.08,1.57,,,0.78,0.78,46576436.0,5108158414.96,,5242.9,0.78,17.16,0.6162,76.54,0.1198,112.15
2016-01-07,5614370.0,614095400.31,2.79,11.08,2.59,629.54,1.0,590584118.64,368326.0,5399418.0,40287209.86,,,6343.0,,,,,0.43,,3700.0,,,,6343.0,,,3401.0,41.08,0.43,,,0.78,0.78,46642928.0,5101766991.1,,5204.58,0.78,16.95,0.6208,76.89,0.1194,111.85
2016-01-08,5648266.0,612831772.76,2.8,10.93,2.61,633.91,1.0,589509674.4,412337.0,5433314.0,44738193.05,,,44011.0,3.86,,,,,33896.0,,,,3.86,44011.0,,,,45.84,,,,0.87,0.87,46712592.0,5068274151.01,,5206.32,0.87,16.94,0.6126,76.35,0.1199,110.95
2016-01-11,5783246.0,612772698.6,2.87,11.06,2.67,648.89,1.0,589997129.81,485296.0,5568294.0,51420281.89,,,,15.65,,,,,134980.0,,,,15.65,,,72959.0,,53.4,,,,1.03,1.03,46569440.0,4934336429.93,,5148.1,1.03,16.96,0.5866,74.57,0.1229,108.35
2016-01-12,5887661.0,643699876.1,2.92,11.04,2.72,657.61,1.0,620199104.61,505093.0,5672709.0,55221980.6,,,71779.0,11.52,,,,5.95,106356.0,53633.0,,,11.52,71779.0,,1651.0,1941.0,55.43,0.35,,,1.07,1.07,46484548.0,5082170625.66,,5095.22,1.08,16.27,0.571,73.58,0.1253,111.8
2016-01-13,5806480.0,635959973.99,2.88,10.62,2.68,652.47,1.0,614132227.91,477445.0,5607187.0,52292595.48,,,9341.0,0.04,,,,3.99,100.0,36989.0,,,0.04,9341.0,,,65622.0,53.26,6.51,,,1.02,1.02,46482352.0,5091021646.35,,5192.61,1.02,16.84,0.5814,74.17,0.1236,112.0
2016-01-14,5811789.0,622332932.58,2.89,10.67,2.68,653.28,1.0,602421946.05,464095.0,5625846.0,49695816.96,,,,2.1,,,,1.49,18659.0,13350.0,,,2.1,,,,,51.46,,,,0.99,0.99,46461944.0,4975197458.62,,5171.97,0.99,16.91,0.5809,74.11,0.1239,109.5
2016-01-15,5828390.0,614136216.31,2.89,10.53,2.69,651.01,1.0,594543441.9,503596.0,5642447.0,53063803.55,,,560.0,4.05,,,,0.09,41601.0,560.0,,,4.05,560.0,,39501.0,25000.0,54.58,2.8,,,1.07,1.07,46443508.0,4893742573.06,,5064.18,1.07,16.5,0.5839,74.36,0.1241,107.75
2016-01-18,5788380.0,619543244.72,2.87,10.18,2.67,646.21,1.0,599641349.96,469045.0,5602437.0,50202934.36,,,,0.37,,,,4.75,3700.0,43710.0,,,0.37,,,9159.0,43710.0,50.97,5.57,,,1.0,1.0,46443388.0,4970939588.82,,5049.72,1.0,16.64,0.5919,74.92,0.1234,109.45
2016-01-19,5787845.0,629107966.67,2.87,10.58,2.67,646.28,1.0,599888879.88,545995.0,5519027.0,59346752.42,,,1900.0,,,,,0.63,,5925.0,,,,1900.0,,80975.0,83410.0,59.91,9.35,,,1.16,1.16,46325436.0,5035328493.92,,5092.35,1.16,15.28,0.588,74.94,0.1235,111.15
2016-01-20,5861073.0,615000796.59,2.91,11.01,2.71,657.79,1.0,595290481.67,555995.0,5673230.0,58340404.21,,,10000.0,6.31,,108876.0,,,53227.0,,,,6.31,10000.0,12.74,,7900.0,61.03,0.85,,,1.18,1.18,46371104.0,4865707337.01,,5109.12,1.18,15.42,0.5697,73.61,0.1249,107.3
2016-01-21,5864730.0,622266737.37,2.91,10.94,2.71,652.91,1.0,602335990.22,479338.0,5676887.0,50859305.26,,,,0.0,,,,8.6,38480.0,76657.0,,,0.0,,,,34823.0,51.71,4.72,,,1.02,1.02,46517104.0,4935614519.0,,5014.3,1.02,15.47,0.5769,74.13,0.1248,108.5
2016-01-22,5803960.0,631427156.42,2.88,10.83,2.68,648.27,1.0,610991252.09,458644.0,5616117.0,49897014.58,,,,1.77,,,,2.25,15390.0,21084.0,,,1.77,,,390.0,76160.0,50.38,8.18,,,0.98,0.98,46552508.0,5064562428.22,,5093.7,0.98,15.78,0.5849,74.67,0.1235,111.25
2016-01-25,5821293.0,642136541.08,2.89,10.76,2.69,653.21,1.0,621414036.55,475119.0,5633433.0,52409537.07,,,16458.0,2.75,,,,,19416.0,,,,2.75,16458.0,,17.0,2100.0,52.98,0.22,,,1.01,1.01,46470752.0,5126106511.19,,5183.07,1.01,15.97,0.5776,74.11,0.124,112.8
2016-01-26,5865484.0,645003602.05,2.91,10.81,2.71,660.24,1.0,624347265.49,481030.0,5677641.0,52896927.64,,,3428.0,5.61,,,,0.0,44208.0,17.0,,,5.61,3428.0,,2500.0,,54.12,,,,1.02,1.02,46488128.0,5112111807.45,,5229.66,1.02,16.0,0.5664,73.32,0.1249,112.45
2016-01-27,6033544.0,671744849.0,3.0,11.31,2.79,678.79,1.0,641637850.77,563605.0,5763126.0,62748983.95,,,82575.0,9.64,,,,,89185.0,,,,9.64,82575.0,,,3700.0,63.38,0.42,,,1.2,1.2,46581036.0,5186101401.48,,5247.56,1.19,16.24,0.5388,71.31,0.128,113.85
2016-01-28,6011227.0,653976245.74,2.98,11.48,2.78,677.46,1.0,625829130.98,559542.0,5752504.0,60873957.43,,,7632.0,0.88,,,,1.2,7632.0,11695.0,,,0.88,7632.0,,,18254.0,62.94,1.72,,,1.19,1.19,46628936.0,5072877219.27,,5262.99,1.18,16.44,0.5415,71.47,0.1274,111.25
2016-01-29,5971587.0,667766700.98,2.96,11.54,2.76,672.35,1.0,644229651.53,518166.0,5761104.0,57943390.99,,,,1.02,,2240.0,,6.9,8564.0,59887.0,,,1.02,,0.25,18511.0,2204.0,58.39,0.5,,,1.1,1.1,46584320.0,5209244658.71,,5243.15,1.1,16.45,0.5492,72.0,0.1268,114.35
2016-02-01,5969318.0,674809791.01,2.96,11.5,2.76,674.74,1.0,648932909.4,574880.0,5740413.0,64988102.94,,,41648.0,5.25,,,,,38292.0,,,,5.25,41648.0,,15066.0,58983.0,65.64,5.44,,,1.22,1.22,46531312.0,5260196378.61,,5322.79,1.22,15.6,0.5435,71.75,0.1267,115.6
2016-02-02,6030366.0,680531615.55,2.99,11.83,2.79,683.92,1.0,654299108.99,600222.0,5797913.0,67735531.7,,,26311.0,7.19,,,,0.11,57500.0,969.0,,,7.19,26311.0,,,,69.03,,,,1.27,1.27,46562440.0,5254608512.47,,5371.97,1.27,15.62,0.531,70.82,0.1279,115.4
2016-02-03,5965527.0,651337928.84,2.96,12.02,2.76,673.45,1.0,626550077.13,625346.0,5738498.0,68277550.07,,,,3.58,,,,1.39,36548.0,11954.0,,,3.58,,,37078.0,95963.0,70.53,12.84,,,1.33,1.33,46410760.0,5067295528.83,,5277.08,1.32,14.62,0.5444,71.99,0.1268,111.65
2016-02-04,6425531.0,690252375.92,3.19,12.78,2.97,721.18,1.0,662567862.25,701287.0,6167817.0,75334632.73,,,49942.0,45.01,,,,1.75,429319.0,15155.0,,,45.01,49942.0,,41154.0,,77.26,,,,1.49,1.49,46409924.0,4985511751.07,,5139.94,1.48,14.13,0.4851,67.27,0.1364,109.85
2016-02-05,6384654.0,672749635.84,3.17,12.62,2.95,713.88,1.0,648666317.19,1038901.0,6156094.0,109468777.7,,,379507.0,0.59,,,,4.74,5716.0,41893.0,,,0.59,379507.0,,,17439.0,112.93,4.14,,,2.19,2.19,46433436.0,4892681288.56,,5078.33,2.18,14.27,0.4942,67.98,0.1345,107.75
2016-02-08,6420612.0,663039146.11,3.19,12.62,2.97,712.68,1.0,637084567.21,1063569.0,6169278.0,109831879.2,,,22774.0,1.16,,,,,14352.0,,,,1.16,22774.0,,1894.0,1168.0,113.14,1.61,,,2.24,2.24,46379304.0,4789464636.89,,4967.37,2.23,13.97,0.4969,68.26,0.1353,105.6
2016-02-09,6525224.0,667142008.0,3.24,12.32,3.01,718.42,1.0,638960749.91,1078847.0,6249587.0,110301830.85,,,45771.0,6.27,,,,3.3,91034.0,30493.0,,,6.27,45771.0,,,10725.0,112.9,2.61,,,2.28,2.28,46275476.0,4731226695.05,,4861.94,2.27,14.64,0.4882,67.54,0.1378,104.55
2016-02-10,6495784.0,678742318.22,3.22,11.91,3.0,715.01,1.0,653776601.68,906723.0,6256854.0,94743185.89,,,,0.0,,,,18.54,9083.0,176707.0,,,0.0,,,4583.0,1816.0,96.15,0.2,,,1.91,1.91,46456856.0,4854261493.13,,4896.14,1.93,14.77,0.4935,67.9,0.1371,106.85
2016-02-11,6433498.0,648012257.33,3.19,11.57,2.97,709.97,1.0,626879809.07,877597.0,6223694.0,88395708.37,,,,,,,,2.97,,29126.0,,,,,,,33160.0,91.28,2.45,,,1.85,1.85,46568660.0,4690615041.39,,4909.81,1.83,15.01,0.5001,68.37,0.1356,103.0
2016-02-12,6443733.0,655974703.85,3.2,11.28,2.98,707.24,1.0,633589504.84,890016.0,6223840.0,90603999.58,,,,0.62,,,,1.69,5500.0,15124.0,,,0.62,,,27543.0,5354.0,92.5,2.69,,,1.88,1.88,46570124.0,4740858024.25,,4830.02,1.88,14.87,0.5068,68.93,0.1358,104.1
2016-02-15,6660981.0,703494612.89,3.31,11.33,3.08,732.6,1.0,671782345.59,1000044.0,6360716.0,105618912.09,,,91667.0,15.06,,,,0.95,136876.0,9159.0,,,15.06,91667.0,,27520.0,,106.61,,,,2.11,2.11,46329996.0,4893108477.73,,4885.04,2.14,14.48,0.4739,66.53,0.1407,108.0
2016-02-16,6643969.0,705596224.69,3.3,11.39,3.07,734.39,1.0,673945880.8,993755.0,6345946.0,105537785.66,,,2230.0,2.6,,1000.0,,1.64,2230.0,20242.0,,,2.6,2230.0,0.11,11723.0,18000.0,107.61,2.05,,,2.1,2.1,46369456.0,4924483105.61,,5001.37,2.11,14.49,0.4723,66.38,0.1403,108.6
2016-02-17,6620794.0,714789187.8,3.29,11.38,3.06,736.57,1.0,682614252.58,973152.0,6322771.0,105062705.12,,,492.0,1.44,,,,2.18,11559.0,21095.0,,,1.44,492.0,,,34734.0,106.77,0.0,,,2.05,2.05,46494388.0,5019592187.28,,5074.7,2.06,14.82,0.4703,66.2,0.1395,110.4
2016-02-18,6604805.0,722105460.92,3.28,11.4,3.05,739.04,1.0,698194154.07,934686.0,6386098.0,102189521.85,,,,8.49,,,,8.58,63327.0,79316.0,,,8.49,,,40850.0,,104.09,,,,1.98,1.98,46391008.0,5071943867.29,,5140.25,1.98,15.04,0.4697,65.98,0.1396,111.8
2016-02-19,6627118.0,708667174.49,3.29,11.72,3.06,742.67,1.0,685247782.85,934986.0,6408111.0,99982207.47,,,300.0,3.24,,,,,22013.0,,,,3.24,300.0,,,,102.89,,,,1.99,1.99,46089608.0,4928566576.73,,5108.03,1.97,15.04,0.4669,65.73,0.1409,109.35
2016-02-22,7126504.0,762417192.36,3.54,12.43,3.29,796.99,1.0,733659108.02,985145.0,6857695.0,105394101.37,,,44195.0,0.24,,478264.0,,0.13,2320.0,1127.0,,,0.24,44195.0,54.86,7091.0,31000.0,107.95,3.64,,,2.09,2.09,46224704.0,4945273171.98,,5068.32,2.09,13.85,0.4073,61.1,0.151,109.4
2016-02-23,7147101.0,757980968.67,3.55,12.4,3.3,798.21,1.0,733753812.72,983045.0,6918660.0,104256173.42,,,2619.0,9.35,,,,7.12,86103.0,65038.0,,,9.35,2619.0,,60319.0,25138.0,107.0,2.86,,,2.08,2.08,46264212.0,4906519752.04,,5049.88,2.07,13.75,0.4056,61.02,0.1513,108.45
2016-02-24,7038970.0,725518600.06,3.49,12.35,3.25,784.04,1.0,701973004.11,983043.0,6810531.0,101323912.61,,,4971.0,0.12,,,,0.54,1815.0,4973.0,,,0.12,4971.0,,,109944.0,104.84,12.4,,,2.08,2.08,46277000.0,4769849034.0,,4982.62,2.06,13.88,0.4175,62.13,0.1489,105.4
2016-02-25,7142976.0,751955345.24,3.55,12.38,3.3,785.7,1.0,687534252.19,1287926.0,6531027.0,135582541.5,,,311869.0,22.57,,,,2.79,215619.0,50210.0,,,22.57,311869.0,,43224.0,495123.0,139.55,57.98,,,2.73,2.73,45959912.0,4838291700.14,,4873.62,2.78,13.46,0.4149,62.02,0.1512,107.65
2016-02-26,7024364.0,748742236.19,3.49,12.26,3.24,779.37,1.0,684310251.04,1218643.0,6419892.0,129897807.82,,,2700.0,,,,,7.53,,71983.0,,,,2700.0,,,111135.0,133.97,10.62,,,2.58,2.58,45963456.0,4899344741.91,,4970.14,2.62,13.98,0.4217,62.57,0.1489,109.0
2016-02-29,6764796.0,725374303.0,3.36,12.09,3.13,753.97,1.0,668734104.18,1078544.0,6236573.0,115649917.94,,,,0.15,,,,16.38,1300.0,140099.0,,,0.15,,,,184619.0,118.16,19.69,,,2.3,2.3,45846692.0,4916040669.15,,5011.25,2.3,14.59,0.4495,64.69,0.1442,109.65
2016-03-01,6751945.0,728618273.86,3.35,12.07,3.12,753.77,1.0,671041206.14,1141458.0,6218391.0,123177418.9,,,5331.0,3.42,,,,,26510.0,,,,3.42,5331.0,,57583.0,44692.0,125.73,4.79,,,2.43,2.43,45790000.0,4941306654.58,,5027.71,2.44,14.61,0.4499,64.69,0.1439,110.35
2016-03-02,6806146.0,733136071.86,3.38,12.1,3.14,760.89,1.0,671646060.7,1194259.0,6235297.0,128641723.53,,,37295.0,2.21,,,,,16906.0,,,,2.21,37295.0,,15506.0,,131.59,,,,2.54,2.54,45744120.0,4927408910.6,,5041.49,2.54,14.55,0.442,64.07,0.145,110.15
2016-03-03,6800191.0,723184655.11,3.38,12.14,3.14,757.63,1.0,662790435.81,1191304.0,6232297.0,126692437.37,,,204.0,0.11,,,,0.46,1000.0,3523.0,,,0.11,204.0,,364.0,4000.0,129.74,0.5,,,2.54,2.54,45688664.0,4858884216.21,,4996.88,2.53,14.41,0.4445,64.31,0.1451,108.75
2016-03-04,6885518.0,737309047.05,3.42,12.42,3.18,765.77,1.0,665094925.14,1259756.0,6211131.0,134896095.82,,,24.0,0.0,,,,8.42,5261.0,76457.0,,,0.0,24.0,,144885.0,26427.0,137.45,3.21,,,2.7,2.7,45465244.0,4868469696.5,,4943.78,2.71,14.25,0.4356,63.63,0.1474,109.5
2016-03-07,6094851.0,660987832.21,3.03,11.09,2.82,681.35,1.0,589107579.48,1283043.0,5432056.0,139146274.65,,,44812.0,34.23,,,,2.3,310177.0,21525.0,,,34.23,44812.0,,,1089252.0,141.58,118.34,,,2.74,2.74,45514684.0,4936076749.22,,4996.56,2.76,7.38,0.5289,71.64,0.1302,110.9
2016-03-08,6154630.0,669276478.95,3.06,11.14,2.84,689.47,1.0,597201780.09,1304249.0,5491835.0,141828701.06,,,21206.0,7.6,,,,,63487.0,,,,7.6,21206.0,,,3708.0,144.86,0.0,,,2.79,2.79,45509596.0,4948876239.41,,5044.77,2.79,7.31,0.5179,70.79,0.1315,111.2
2016-03-09,6148460.0,672814378.85,3.05,11.07,2.84,689.86,1.0,603134167.29,1302264.0,5511693.0,142504292.82,,,38148.0,8.54,,,,6.03,73329.0,54503.0,,,8.54,38148.0,,14370.0,53471.0,145.51,5.85,,,2.79,2.79,45373984.0,4965189471.99,,5059.33,2.8,8.17,0.518,70.74,0.1317,111.9
2016-03-10,6247901.0,675142182.28,3.1,11.14,2.89,700.24,1.0,606227853.88,1202114.0,5610154.0,129899284.47,,,36643.0,10.94,,,,15.89,98461.0,142885.0,,,10.94,36643.0,,6092.0,,132.78,,,,2.58,2.58,45479680.0,4914490547.26,,5050.84,2.56,8.78,0.5037,69.67,0.1338,110.5
2016-03-11,6312570.0,690772626.56,3.13,10.97,2.92,707.19,1.0,608733056.72,1410668.0,5562858.0,154366738.04,,,208778.0,10.1,,,,0.02,96589.0,224.0,,,10.1,208778.0,,,143885.0,157.17,16.45,,,3.01,3.01,45396052.0,4967604331.59,,5033.26,3.03,10.14,0.4949,68.98,0.1349,111.9
2016-03-14,6365221.0,703692430.41,3.16,11.13,2.94,715.77,1.0,613086524.88,1518192.0,5545649.0,167840239.69,,,99219.0,6.85,,,,,51062.0,,,,6.85,99219.0,,8305.0,68271.0,171.2,7.31,,,3.26,3.26,45086428.0,4984426793.33,,5054.2,3.28,10.59,0.4843,68.15,0.1366,113.05
2016-03-15,6442215.0,707794391.85,3.2,11.4,2.98,725.46,1.0,612710299.98,1552121.0,5576777.0,170528698.48,,,49141.0,4.59,,,,1.71,38771.0,15227.0,,,4.59,49141.0,,15.0,7643.0,174.74,0.01,,,3.32,3.32,45257088.0,4972313571.93,,5106.46,3.31,10.5,0.4766,67.58,0.1376,112.35
2016-03-16,6478149.0,696855037.16,3.22,11.57,2.99,726.72,1.0,599657935.66,1729655.0,5574579.0,186059134.99,,,43132.0,0.2,,29150.0,,0.0,8825.0,15.0,,,0.2,43132.0,3.31,134417.0,40173.0,191.54,4.65,,,3.7,3.7,44960160.0,4836368223.03,,5002.96,3.69,10.49,0.4744,67.44,0.1387,110.0
2016-03-17,6389197.0,682912821.85,3.17,11.49,2.95,712.62,1.0,591632670.85,1683258.0,5535198.0,179915953.55,,,25968.0,2.28,,,,9.36,40619.0,80016.0,,,2.28,25968.0,,7651.0,80000.0,183.76,8.98,,,3.62,3.62,44780560.0,4786394689.94,,4890.08,3.62,10.6,0.4983,69.18,0.1375,109.3
2016-03-18,6572009.0,699560708.05,3.26,11.69,3.04,732.3,1.0,608542151.35,1724842.0,5716937.0,183601649.17,,,31032.0,6.26,,130000.0,,3.35,54888.0,29959.0,,,6.26,31032.0,14.15,40511.0,3149.0,188.23,0.78,,,3.72,3.72,44648272.0,4752607121.11,,4883.13,3.71,10.26,0.4775,67.69,0.1417,108.85
2016-03-21,6463279.0,682614461.46,3.21,11.11,2.99,719.02,1.0,592306660.6,1732427.0,5608207.0,182969004.37,,,8828.0,,,,,1.0,,8943.0,,,,8828.0,,7700.0,108730.0,187.87,12.4,,,3.73,3.73,44742372.0,4725432735.78,,4870.0,3.71,9.26,0.4871,68.53,0.1391,108.0
2016-03-22,6466371.0,679463080.38,3.21,11.28,2.99,717.42,1.0,586301070.25,1701847.0,5579759.0,178823981.02,,,,8.01,,,,5.38,75900.0,47805.0,,,8.01,,,17225.0,104348.0,183.36,12.1,,,3.67,3.67,44645824.0,4691223114.35,,4824.74,3.66,8.09,0.4958,69.27,0.1395,107.45
2016-03-23,6823912.0,724372694.67,3.39,12.04,3.15,756.33,1.0,589629568.4,1644912.0,5554572.0,174610888.58,,,,,,,,5.43,,69071.0,,,,,,12136.0,25187.0,179.56,3.06,,,3.55,3.55,44709520.0,4746010130.23,,4824.16,3.59,13.1,0.4524,65.32,0.1472,108.55
2016-03-24,5694470.0,587774001.94,2.83,10.07,2.63,632.71,1.0,499108685.93,1198767.0,4835463.0,123734794.81,,,,1.87,,,,45.87,21700.0,459675.0,,,1.87,,,13530.0,740809.0,134.15,81.06,,,2.61,2.61,44663400.0,4610084056.72,,4806.82,2.72,7.69,0.5316,72.05,0.1242,105.55
2016-03-25,5694470.0,587774001.94,2.83,10.21,2.63,631.51,1.0,499108685.93,1198767.0,4835463.0,123734794.81,,,,,,,,,,,,,,,,,,132.5,,,,2.62,2.62,44540712.0,4597420399.39,,4700.58,2.74,7.7,0.5335,72.19,0.1245,
2016-03-28,5468429.0,564442414.78,2.71,9.8,2.53,605.82,1.0,475777098.76,1198767.0,4609422.0,123734794.81,,,,,,,,,,,,,,,,,226041.0,132.18,25.26,,,2.62,2.62,44545464.0,4597910893.16,,4698.93,2.74,7.92,0.5617,74.19,0.1195,
2016-03-29,5182986.0,545876709.26,2.57,9.29,2.39,576.04,1.0,467671944.69,991552.0,4440448.0,104431141.2,,,,,,,,27.09,,207296.0,,,,,,81.0,168974.0,106.03,18.09,,,2.21,2.21,43875132.0,4620968043.27,,4646.84,2.23,8.37,0.5955,76.51,0.1155,107.7
