,CE8 FP Equity_DX_SI_QTY,CE8 FP Equity_DX_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CE8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CE8 FP Equity_DX_SI_MV,CE8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SUPPLY_SI_QTY,CE8 FP Equity_DX_BROKER_SI_QTY,CE8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CE8 FP Equity_DX_BROKER_SI_MV_INC_x,CE8 FP Equity_DX_BROKER_SI_QTY_ADD,CE8 FP Equity_DX_SUPPLY_SI_MV_DEC,CE8 FP Equity_DX_BROKER_SI_QTY_INC,CE8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CE8 FP Equity_DX_BROKER_SI_MV_INC_y,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CE8 FP Equity_DX_BROKER_SI_MV_ADD,CE8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CE8 FP Equity_DX_BROKER_SI_QTY_DEC,CE8 FP Equity_DX_SUPPLY_SI_MV,CE8 FP Equity_DX_BROKER_SI_MV_DEC,CE8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CE8 FP Equity_DX_UTILIZATION_QUANTITY,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CE8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CE8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CE8 FP Equity_DX_BROKER_SI_CON_RATIO,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CE8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-31,1500.0,474932.25,7.56,0.18,0.48,237466.13,750.0,750.0,237466.13,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.93,0.5,50.07,2.0
2020-08-03,1500.0,485836.95,7.55,0.18,0.48,242918.48,750.0,750.0,242918.48,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.93,0.5,50.07,2.0
2020-08-04,1500.0,485828.7,7.14,0.18,0.48,242914.35,750.0,750.0,242914.35,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.89,0.5,50.11,2.0
2020-12-17,600.0,213963.78,1.71,0.07,0.21,106981.89,300.0,300.0,106981.89,,,300.0,,,,,,0.11,300.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0
2020-12-18,600.0,213653.1,1.74,0.07,0.21,106826.55,300.0,300.0,106826.55,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,2.0
2020-12-21,600.0,211771.98,1.95,0.07,0.21,105885.99,300.0,300.0,105885.99,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,49.96,0.5,50.04,2.0
2020-12-22,600.0,213724.56,2.3,0.07,0.21,106862.28,300.0,300.0,106862.28,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0
2020-12-23,600.0,214436.88,2.25,0.07,0.21,107218.44,300.0,300.0,107218.44,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,49.96,0.5,50.04,2.0
2020-12-24,300.0,107170.53,1.12,0.04,0.11,107170.53,0.0,300.0,0.0,,,,0.11,,300.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-01-06,400.0,144535.24,1.9,0.05,0.14,144535.24,400.0,400.0,144535.24,,,400.0,,,,,,0.14,400.0,,0.14,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-01-07,1900.0,692487.11,8.82,0.23,0.69,419136.94,1150.0,1150.0,419136.94,,0.27,,,750.0,,0.27,,,750.0,,0.42,,100.0,74.19,0.0,0.0,0.0,100.0,39.5,0.522,60.5,1.2258
2021-01-08,1900.0,696666.92,9.68,0.23,0.69,421666.82,1150.0,1150.0,421666.82,,,,,,,,,,,,0.42,,100.0,74.19,0.0,0.0,0.0,100.0,39.52,0.522,60.48,1.2258
2021-01-11,1900.0,700180.4,9.83,0.23,0.7,423793.4,1150.0,1150.0,423793.4,,,,,,,,,,,,0.42,,100.0,74.19,0.0,0.0,0.0,100.0,39.4,0.5225,60.6,1.2258
2021-01-12,1900.0,699466.76,9.2,0.23,0.7,423361.46,1150.0,1150.0,423361.46,,,,,,,,,,,,0.42,,100.0,74.19,0.0,0.0,0.0,100.0,39.51,0.522,60.49,1.2258
2021-01-13,1500.0,553661.4,5.81,0.18,0.55,276830.7,750.0,750.0,276830.7,,,,0.15,,400.0,,,,,400.0,0.28,0.15,100.0,100.0,0.0,0.0,0.0,100.0,49.82,0.5,50.18,2.0
2021-03-03,350.0,131803.6,1.55,0.04,0.13,131803.6,350.0,350.0,131803.6,,,350.0,,,,,,0.13,350.0,,0.13,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-04,350.0,130509.86,1.55,0.04,0.13,130509.86,350.0,350.0,130509.86,,,,,,,,,,,,0.13,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-05,950.0,350346.8,3.95,0.11,0.35,239710.97,650.0,650.0,239710.97,,0.11,,,300.0,,0.11,,,300.0,,0.24,,100.0,65.0,0.0,0.0,0.0,100.0,31.84,0.566,68.16,0.95
2021-03-08,950.0,362906.84,3.95,0.11,0.35,248304.68,650.0,650.0,248304.68,,,,,,,,,,,,0.24,,100.0,65.0,0.0,0.0,0.0,100.0,31.47,0.5687,68.53,0.95
2021-03-09,950.0,364219.36,4.02,0.11,0.36,249202.72,650.0,650.0,249202.72,,,,,,,,,,,,0.25,,100.0,65.0,0.0,0.0,0.0,100.0,32.05,0.5645,67.95,0.95
2021-03-10,950.0,364776.06,4.06,0.11,0.36,249583.62,650.0,650.0,249583.62,,,,,,,,,,,,0.25,,100.0,65.0,0.0,0.0,0.0,100.0,32.1,0.5641,67.9,0.95
2021-03-11,950.0,367148.59,3.8,0.11,0.36,251206.93,650.0,650.0,251206.93,,,,,,,,,,,,0.25,,100.0,65.0,0.0,0.0,0.0,100.0,32.12,0.5639,67.88,0.95
2021-03-12,350.0,134767.08,1.52,0.04,0.13,0.0,350.0,0.0,134767.08,,,,0.12,,300.0,,,,,650.0,0.13,0.24,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5
2021-03-17,300.0,116621.22,1.5,0.04,0.11,116621.22,300.0,300.0,116621.22,,,300.0,,,,,,0.11,300.0,,0.12,,100.0,30.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.3046
2021-03-18,300.0,117086.85,1.47,0.04,0.11,117086.85,300.0,300.0,117086.85,,,,,,,,,,,,0.12,,100.0,30.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.3046
2021-03-19,300.0,116114.04,1.46,0.04,0.11,116114.04,300.0,300.0,116114.04,,,,,,,,,,,,0.12,,100.0,30.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.3046
2021-03-22,1100.0,427176.42,5.37,0.13,0.42,271839.54,700.0,700.0,271839.54,,0.15,,,400.0,,0.15,,,400.0,,0.27,,100.0,50.54,0.0,0.0,0.0,100.0,36.97,0.534,63.03,0.7942
2021-03-23,1100.0,428547.9,5.38,0.13,0.42,272712.3,700.0,700.0,272712.3,,,,,,,,,,,,0.27,,100.0,50.54,0.0,0.0,0.0,100.0,36.95,0.5341,63.05,0.7942
2021-03-24,1100.0,427940.26,5.67,0.13,0.42,272325.62,700.0,700.0,272325.62,,,,,,,,,,,,0.27,,100.0,50.54,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,0.7942
2021-03-25,1700.0,658167.92,11.1,0.2,0.65,387157.6,1000.0,1000.0,387157.6,300.0,0.11,,,300.0,,0.11,300.0,,,,0.39,,100.0,59.35,0.0,0.0,0.0,100.0,41.67,0.5139,58.33,1.0089
2021-03-26,1700.0,664500.76,10.85,0.2,0.65,390882.8,1000.0,1000.0,390882.8,,,,,,,,,,,,0.39,,100.0,59.35,0.0,0.0,0.0,100.0,41.59,0.5141,58.41,1.0089
2021-03-29,1700.0,667739.09,10.81,0.2,0.66,392787.7,1000.0,1000.0,392787.7,,,,,,,,,,,,0.39,,100.0,59.35,0.0,0.0,0.0,100.0,41.56,0.5143,58.44,1.0089
2021-03-30,1700.0,670859.44,10.94,0.2,0.66,394623.2,700.0,1000.0,276236.24,,,,0.12,,300.0,,,,,,0.27,,100.0,64.52,0.0,0.0,0.0,100.0,41.64,0.514,58.36,1.5668
2021-03-31,1400.0,554003.24,9.0,0.17,0.55,277001.62,700.0,700.0,277001.62,,,,,,,,,,,300.0,0.28,0.11,100.0,64.52,0.0,0.0,0.0,100.0,49.9,0.5,50.1,1.2903
2021-04-01,1400.0,556682.42,8.93,0.17,0.55,278341.21,700.0,700.0,278341.21,,,,,,,,,,,,0.28,,100.0,64.52,0.0,0.0,0.0,100.0,49.96,0.5,50.04,1.2903
2021-04-02,1400.0,556682.42,11.43,0.17,0.56,278341.21,700.0,700.0,278341.21,,,,,,,,,,,,0.28,,100.0,64.52,0.0,0.0,0.0,100.0,49.94,0.5,50.06,1.2903
2021-04-05,1400.0,556682.42,11.43,0.17,0.56,278341.21,700.0,700.0,278341.21,,,,,,,,,,,,0.28,,100.0,64.52,0.0,0.0,0.0,100.0,49.98,0.5,50.02,1.2903
2021-04-06,1400.0,562339.12,11.43,0.17,0.56,281169.56,700.0,700.0,281169.56,,,,,,,,,,,,0.28,,100.0,64.52,0.0,0.0,0.0,100.0,49.98,0.5,50.02,1.2903
2021-04-07,1400.0,559172.32,13.05,0.17,0.56,279586.16,700.0,700.0,279586.16,,,,,,,,,,,,0.28,,100.0,64.52,0.0,0.0,0.0,100.0,49.95,0.5,50.05,1.2903
2021-04-08,1800.0,721564.92,16.53,0.21,0.72,440956.34,1100.0,1100.0,440956.34,,0.16,,,400.0,,0.16,,,400.0,,0.44,,100.0,58.36,0.0,0.0,0.0,100.0,38.96,0.5244,61.04,0.9549
2021-04-09,1800.0,725267.16,11.12,0.21,0.72,443218.82,1100.0,1100.0,443218.82,,,,,,,,,,,,0.44,,100.0,58.36,0.0,0.0,0.0,100.0,38.94,0.5245,61.06,0.9549
2021-04-12,1800.0,725504.94,11.01,0.21,0.72,443364.13,1100.0,1100.0,443364.13,,,,,,,,,,,,0.44,,100.0,58.36,0.0,0.0,0.0,100.0,38.85,0.5249,61.15,0.9549
2021-04-13,1100.0,444602.07,6.84,0.13,0.44,161673.48,1100.0,400.0,444602.07,,,,,,,,,,,700.0,0.44,0.28,100.0,58.36,0.0,0.0,0.0,100.0,36.4,0.537,63.6,0.5836
2021-04-14,400.0,161477.76,2.26,0.05,0.16,161477.76,400.0,400.0,161477.76,,,,0.28,,700.0,,,,,,0.16,,100.0,33.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3376
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,,400.0,,,,,400.0,0.0,0.16,0.0,0.0,385.0,156272.73,0.16,0.0,,0.0,,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,156440.17,0.16,0.0,,0.0,,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155341.26,0.16,0.0,,0.0,,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153368.56,0.16,0.0,,0.0,,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,154609.03,0.15,0.0,,0.0,,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155748.25,0.15,0.0,,0.0,,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155124.78,0.16,0.0,,0.0,,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155589.86,0.16,0.0,,0.0,,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155286.71,0.16,0.0,,0.0,,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155263.26,0.16,0.0,,0.0,,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155044.54,0.16,0.0,,0.0,,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155489.6,0.15,0.0,,0.0,,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155606.45,0.16,0.0,,0.0,,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153272.12,0.16,0.0,,0.0,,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155515.24,0.15,0.0,,0.0,,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,154557.21,0.16,0.0,,0.0,,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155469.43,0.15,0.0,,0.0,,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155344.81,0.16,0.0,,0.0,,0.0
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,152239.24,0.16,0.0,,0.0,,0.0
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,151490.61,0.15,0.0,,0.0,,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,151623.09,0.15,0.0,,0.0,,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,152877.53,0.15,0.0,,0.0,,0.0
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,152376.96,0.15,0.0,,0.0,,0.0
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,152363.6,0.15,0.0,,0.0,,0.0
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,149596.37,0.15,0.0,,0.0,,0.0
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,152275.89,0.15,0.0,,0.0,,0.0
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153134.17,0.15,0.0,,0.0,,0.0
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153816.82,0.15,0.0,,0.0,,0.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153101.95,0.15,0.0,,0.0,,0.0
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153754.37,0.15,0.0,,0.0,,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,154323.63,0.15,0.0,,0.0,,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,154769.81,0.15,0.0,,0.0,,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153743.59,0.15,0.0,,0.0,,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,153802.19,0.15,0.0,,0.0,,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,154574.61,0.15,0.0,,0.0,,0.0
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155054.78,0.15,0.0,,0.0,,0.0
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155089.67,0.16,0.0,,0.0,,0.0
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155240.86,0.16,0.0,,0.0,,0.0
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155232.54,0.16,0.0,,0.0,,0.0
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,155682.72,0.16,0.0,,0.0,,0.0
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,156083.04,0.16,0.0,,0.0,,0.0
2021-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,157026.22,0.16,0.0,,0.0,,0.0
2021-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,156901.09,0.16,0.0,,0.0,,0.0
2021-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,157032.68,0.16,0.0,,0.0,,0.0
2021-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,157183.14,0.16,0.0,,0.0,,0.0
2021-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,159290.21,0.16,0.0,,0.0,,0.0
2021-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385.0,157959.42,0.16,0.0,,0.0,,0.0
2021-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,258575.74,0.26,0.0,,0.0,,0.0
2021-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,260321.75,0.26,0.0,,0.0,,0.0
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,259521.7,0.26,0.0,,0.0,,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,261020.1,0.26,0.0,,0.0,,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,261459.0,0.26,0.0,,0.0,,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,261709.8,0.26,0.0,,0.0,,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,627.0,263089.2,0.26,0.0,,0.0,,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,352084.05,0.35,0.0,,0.0,,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,352711.8,0.35,0.0,,0.0,,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,355055.4,0.35,0.0,,0.0,,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,356059.8,0.35,0.0,,0.0,,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,355139.1,0.36,0.0,,0.0,,0.0
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,357685.25,0.35,0.0,,0.0,,0.0
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,352795.5,0.36,0.0,,0.0,,0.0
2021-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,356645.7,0.35,0.0,,0.0,,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,357733.8,0.36,0.0,,0.0,,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,360077.4,0.36,0.0,,0.0,,0.0
2021-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,358319.7,0.36,0.0,,0.0,,0.0
2021-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,837.0,357733.8,0.36,0.0,,0.0,,0.0
2021-07-16,1300.0,553475.0,1.51,0.15,0.53,425750.0,1000.0,1000.0,425750.0,,,1000.0,,,,,,0.4,1000.0,,0.43,,100.0,44.7,0.0,0.0,0.0,100.0,31.81,0.5662,68.19,0.5811
2021-07-19,1800.0,752418.0,2.11,0.21,0.74,627015.0,1000.0,1500.0,418010.0,,0.21,,,500.0,,0.21,,,,,0.43,,100.0,44.7,0.0,0.0,0.0,100.0,20.77,0.6709,79.23,0.8046
2021-07-20,2400.0,1018080.0,2.79,0.28,0.98,763560.0,1300.0,1800.0,551460.0,,0.12,,,300.0,,0.12,,,300.0,,0.54,,100.0,51.24,0.0,0.0,0.0,100.0,14.64,0.543,70.72,0.946
2021-07-21,3000.0,1279800.0,3.49,0.34,1.25,895860.0,1600.0,2100.0,682560.0,300.0,0.14,,,300.0,,0.14,300.0,,,,0.68,,100.0,56.4,0.0,0.0,0.0,100.0,22.67,0.4998,66.0,1.0575
2021-07-22,4000.0,1714400.0,4.64,0.46,1.68,1328660.0,1600.0,3100.0,685760.0,,0.43,,,1000.0,,0.43,,,,,0.68,,100.0,56.4,0.0,0.0,0.0,100.0,16.46,0.601,75.31,1.4099
2021-07-23,3000.0,1300200.0,3.48,0.34,1.29,1040160.0,900.0,2400.0,390060.0,,,,0.3,,700.0,,,,,700.0,0.39,0.27,100.0,44.18,0.0,0.0,0.0,100.0,20.03,0.6796,79.97,1.4728
2021-07-26,3000.0,1297200.0,3.45,0.34,1.3,1037760.0,900.0,2400.0,389160.0,,,,,,,,,,,,0.39,,100.0,44.18,0.0,0.0,0.0,100.0,20.01,0.6798,79.99,1.4728
2021-07-27,3000.0,1283850.0,3.45,0.34,1.29,1027080.0,900.0,2400.0,385155.0,,,,,,,,,,,,0.39,,100.0,44.18,0.0,0.0,0.0,100.0,20.01,0.6799,79.99,1.4728
2021-07-28,3000.0,1293241.5,3.46,0.34,1.29,1034593.2,900.0,2400.0,387972.45,,,,,,,,,,,,0.39,,100.0,44.18,0.0,0.0,0.0,100.0,20.01,0.6799,79.99,1.4728
2021-07-29,3000.0,1292700.0,4.28,0.34,1.29,1034160.0,900.0,2400.0,387810.0,,,,,,,,,,,,0.39,,100.0,44.18,0.0,0.0,0.0,100.0,20.01,0.6798,79.99,1.4728
2021-07-30,3800.0,1628680.0,5.45,0.44,1.64,1200080.0,1300.0,2800.0,557180.0,,0.17,,,400.0,,0.17,,,400.0,,0.56,,100.0,63.82,0.0,0.0,0.0,100.0,17.65,0.7093,82.35,1.8655
2021-08-02,3800.0,1634000.0,5.51,0.44,1.63,1204000.0,1300.0,2800.0,559000.0,,,,,,,,,,,,0.56,,100.0,63.82,0.0,0.0,0.0,100.0,17.67,0.7091,82.34,1.8655
2021-08-03,4175.0,1790240.0,6.06,0.48,1.79,1361440.0,1300.0,3175.0,557440.0,375.0,0.16,,,375.0,,0.16,375.0,,,,0.56,,100.0,63.82,0.0,0.0,0.0,100.0,15.92,0.7322,84.08,2.0496
2021-08-04,4550.0,1960140.0,6.63,0.52,1.95,1367790.0,1675.0,3175.0,721590.0,375.0,,,,,,,375.0,,,,0.72,,100.0,82.23,0.0,0.0,0.0,100.0,15.89,0.7328,84.11,2.2337
2021-08-05,4550.0,1968582.53,7.77,0.52,1.96,1373681.21,1675.0,3175.0,724697.96,,,,,,,,,,,,0.72,,100.0,82.23,0.0,0.0,0.0,100.0,15.89,0.7327,84.11,2.2337
2021-08-06,4550.0,1984042.52,7.31,0.51,1.97,1384469.23,1675.0,3175.0,730389.28,,,,,,,,,,,,0.73,,100.0,82.23,0.0,0.0,0.0,100.0,15.9,0.7326,84.1,2.2337
2021-08-09,4550.0,1985684.61,7.32,0.51,1.98,1385615.09,1675.0,3175.0,730993.79,,,,,,,,,,,,0.73,,100.0,82.23,0.0,0.0,0.0,100.0,15.9,0.7325,84.1,2.2337
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.73,,1675.0,,,,,3175.0,0.0,1.39,0.0,0.0,1037.0,453873.33,0.45,0.0,,0.0,,0.0
