,AASI FP Equity_DX_SI_QTY,AASI FP Equity_DX_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AASI FP Equity_DX_SI_MV,AASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY,AASI FP Equity_DX_BROKER_SI_QTY,AASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AASI FP Equity_DX_BROKER_SI_MV_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AASI FP Equity_DX_BROKER_SI_MV_INC_x,AASI FP Equity_DX_SUPPLY_SI_MV_NEW,AASI FP Equity_DX_BROKER_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_NEW,AASI FP Equity_DX_SUPPLY_SI_MV_DEC,AASI FP Equity_DX_BROKER_SI_QTY_INC,AASI FP Equity_DX_SUPPLY_SI_QTY_DEC,AASI FP Equity_DX_BROKER_SI_MV_NEW_y,AASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AASI FP Equity_DX_BROKER_SI_MV_INC_y,AASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AASI FP Equity_DX_BROKER_SI_MV_ADD,AASI FP Equity_DX_SUPPLY_SI_QTY_ADD,AASI FP Equity_DX_BROKER_SI_QTY_DEC,AASI FP Equity_DX_SUPPLY_SI_MV,AASI FP Equity_DX_BROKER_SI_MV_DEC,AASI FP Equity_DX_SUPPLY_SI_MV_RMV,AASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AASI FP Equity_DX_UTILIZATION_QUANTITY,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AASI FP Equity_DX_ACTIVE_UTILIZATION_MV,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AASI FP Equity_DX_BROKER_SI_CON_RATIO,AASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-10,154800.0,5263695.36,22.97,0.39,5.29,4675440.0,17300.0,137500.0,588255.36,,,,,,,,,,,,,,,,,17000.0,0.59,0.68,,100.0,0.47,0.0,0.0,,0.0,100.0,0.19,0.9961,99.81,0.0417
2022-06-13,62800.0,2079747.6,9.03,0.16,2.13,2069812.5,300.0,62500.0,9935.1,,,,,,,,0.59,,17000.0,,,,,,,75000.0,0.01,2.61,,100.0,0.01,0.0,0.0,,0.0,100.0,0.48,0.9904,99.52,0.017
2022-06-14,62800.0,2117358.52,8.91,0.16,2.08,2107243.75,300.0,62500.0,10114.77,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,0.48,0.9904,99.52,0.017
2022-06-15,62800.0,2126389.16,8.8,0.16,2.12,2116231.25,300.0,62500.0,10157.91,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,0.48,0.9904,99.52,0.017
2022-06-16,42800.0,1399183.36,5.97,0.11,1.45,1389376.0,300.0,42500.0,9807.36,,,,,,,,,,,,,,,,,20000.0,0.01,0.64,,100.0,0.01,0.0,0.0,,0.0,100.0,0.7,0.986,99.3,0.0116
2022-06-17,600.0,19829.7,0.07,0.0,0.02,9914.85,300.0,300.0,9914.85,,,,,,,,,,,,,,,,,42200.0,0.01,1.44,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-20,600.0,19846.5,0.07,0.0,0.02,9923.25,300.0,300.0,9923.25,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-21,600.0,20082.3,0.07,0.0,0.02,10041.15,300.0,300.0,10041.15,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-22,600.0,19674.3,0.07,0.0,0.02,9837.15,300.0,300.0,9837.15,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-23,600.0,19817.94,0.08,0.0,0.02,9908.97,300.0,300.0,9908.97,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-24,600.0,20199.96,0.07,0.0,0.02,10099.98,300.0,300.0,10099.98,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-27,600.0,20233.56,0.08,0.0,0.02,10116.78,300.0,300.0,10116.78,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-28,600.0,20345.1,0.07,0.0,0.02,10172.55,300.0,300.0,10172.55,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2022-06-29,16900.0,567997.17,1.85,0.04,0.57,557914.38,300.0,16600.0,10082.79,,,,,,16300.0,,,,,,,,,0.55,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,1.81,0.9645,98.19,0.0046
2022-06-30,16900.0,565577.09,1.85,0.04,0.57,555537.26,300.0,16600.0,10039.83,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,1.81,0.9645,98.19,0.0046
2022-07-01,16900.0,566209.15,1.73,0.04,0.57,556158.1,300.0,16600.0,10051.05,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,1.81,0.9645,98.19,0.0046
2022-07-04,16900.0,565913.4,1.72,0.04,0.57,555867.6,300.0,16600.0,10045.8,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,1.81,0.9645,98.19,0.0046
2022-07-05,16900.0,565609.2,1.59,0.04,0.57,555568.8,300.0,16600.0,10040.4,,,,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,1.81,0.9645,98.19,0.0046
2022-07-06,213200.0,7200552.84,19.92,0.55,7.92,6639909.42,16600.0,196600.0,560643.42,,,,,,180000.0,,,,,,,,,6.81,16300.0,,0.56,,,100.0,0.45,0.0,0.0,,0.0,100.0,13.81,0.7598,86.07,0.0574
2022-07-07,213200.0,7416780.28,18.02,0.56,7.95,6839301.14,196600.0,196600.0,6839301.14,,,,,,,,,,,,,,,,180000.0,,6.66,,,5.3,5.29,3510254.0,122114365.13,,118.6,5.32,13.88,0.7587,85.99,0.0574
2022-07-08,294400.0,10231283.2,21.27,0.77,10.8,9654383.4,196600.0,277800.0,6832439.8,,,,2.84,,,,,81200.0,,,,2.84,,,,,6.84,,,5.3,5.29,3510254.0,121991857.26,,122.27,5.3,36.72,0.534,63.18,0.0793
2022-07-11,294400.0,9999855.36,22.4,0.77,10.85,9436004.82,196600.0,277800.0,6677892.54,,,,,,,,,,,,,,,,,,6.9,,,5.3,5.29,3510254.0,119232446.59,,121.61,5.37,36.38,0.5359,63.52,0.0793
2022-07-12,611200.0,20790395.84,47.27,1.61,22.56,20790395.84,530000.0,611200.0,18028321.0,,,350000.0,12.92,,,,0.58,350000.0,16600.0,,,12.92,350000.0,,,16600.0,18.04,0.64,,14.36,14.33,3160254.0,107498251.99,,106.95,14.43,12.2,0.7857,87.8,0.1653
2022-07-13,611200.0,20686125.12,50.64,1.61,22.53,20686125.12,530000.0,611200.0,17937903.0,,,,,,,,,,,,,,,,,,17.97,,,14.36,14.33,3160254.0,106959112.66,,107.28,14.35,12.24,0.7851,87.76,0.1653
2022-07-14,611200.0,20578309.44,51.29,1.61,22.71,20578309.44,530000.0,611200.0,17844411.0,,,,,,,,,,,,,,,,,,18.15,,,14.36,14.33,3160254.0,106401643.85,,107.1,14.49,12.15,0.7866,87.85,0.1653
2022-07-15,636200.0,21386053.86,53.23,1.69,23.4,21386053.86,555000.0,636200.0,18656491.5,,,25000.0,0.89,,,,,25000.0,,,,0.89,25000.0,,,,18.53,,,15.04,15.01,3135254.0,105392503.79,,105.67,14.92,11.71,0.7932,88.29,0.1721
2022-07-18,746200.0,25360577.06,62.59,1.98,25.99,25360577.06,665000.0,746200.0,22600889.5,,,110000.0,2.78,,,,,110000.0,,,,2.78,110000.0,,,,22.16,,,18.02,17.99,3025254.0,102817190.02,,101.62,17.9,10.47,0.8125,89.53,0.2018
2022-07-19,779200.0,26411061.92,49.18,2.07,27.5,25851792.77,681500.0,762700.0,23099510.65,,,,0.61,,,,,16500.0,,,,0.61,,,16500.0,,23.06,,,18.39,18.35,3025254.0,102541286.86,,102.82,18.32,14.07,0.7582,85.93,0.2098
2022-07-20,698000.0,23699682.6,40.87,1.84,24.92,23139446.55,681500.0,681500.0,23139446.55,,,,,,,,,,,,,,,,,81200.0,23.22,2.77,,18.39,18.35,3025254.0,102718566.74,,102.23,18.51,4.48,0.9144,95.52,0.1879
2022-07-21,535000.0,18243821.0,30.35,1.4,19.17,18243821.0,535000.0,535000.0,18243821.0,,,,,,,,5.03,,146500.0,,,,,,,146500.0,18.22,5.22,,14.5,14.47,3155254.0,107596054.55,,107.69,14.47,,1.0,100.0,0.1447
2022-07-22,410000.0,13909455.0,23.32,1.07,14.63,13909455.0,410000.0,410000.0,13909455.0,,,,,,,,4.2,,125000.0,,,,,,,125000.0,13.93,4.45,,11.11,11.09,3280254.0,111284257.08,,111.79,11.08,,1.0,100.0,0.1109
2022-07-25,413000.0,13966875.3,23.93,1.09,14.72,13966875.3,410000.0,413000.0,13865421.0,,,,,,3000.0,,,,,,,,,0.1,,,13.92,,,11.11,11.09,3280254.0,110931957.8,,111.28,11.12,0.69,0.9863,99.31,0.1117
2022-07-26,413000.0,14018252.5,24.05,1.09,14.09,101827.5,410000.0,3000.0,13916425.0,,,,,,,,,,,,,,,,,410000.0,13.99,14.76,,11.11,11.09,3280254.0,111340021.4,,110.72,11.22,0.72,0.9857,99.28,0.1117
2022-07-27,3000.0,102489.9,0.18,0.01,0.1,102489.9,0.0,3000.0,0.0,,,,,,,,14.01,,410000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2022-07-28,3000.0,102536.4,0.18,0.01,0.1,102536.4,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2022-07-29,3000.0,101490.0,0.19,0.01,0.1,101490.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2022-08-01,3000.0,100300.5,0.2,0.01,0.1,100300.5,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.1,,0.0,0.0,3697263.0,124414378.86,,125.15,0.0,,0.0,,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697263.0,125491021.84,,125.64,0.0,,0.0,,0.0
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697263.0,125613401.25,,125.49,0.0,,0.0,,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697263.0,126108834.49,,125.47,0.0,,0.0,,0.0
2022-08-08,33000.0,1123135.2,2.19,0.09,1.13,561567.6,16500.0,16500.0,561567.6,,,,,,16500.0,,,,,,,,,0.56,16500.0,,0.56,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0089
2022-08-09,158200.0,5349279.88,11.7,0.42,5.38,4791358.78,16500.0,141700.0,557921.1,,,,4.26,,,,,125200.0,,,,4.26,,,,,0.56,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0426
2022-08-10,238300.0,8016078.38,17.27,0.63,8.04,7461041.48,16500.0,221800.0,555036.9,,,,2.71,,,,,80100.0,,,,2.71,,,,,0.56,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0642
2022-08-11,205300.0,6997034.6,13.31,0.54,6.89,6997034.6,0.0,205300.0,0.0,,,,,,,,0.56,,16500.0,,,,,,,16500.0,0.0,0.59,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0555
2022-08-12,205300.0,7036842.27,13.64,0.53,6.89,7036842.27,0.0,205300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0555
2022-08-15,205300.0,7080571.17,13.65,0.53,6.9,7080571.17,0.0,205300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0555
2022-08-16,205300.0,7091000.41,14.3,0.53,6.93,7091000.41,0.0,205300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0555
2022-08-17,205300.0,7062874.31,14.43,0.53,6.91,7062874.31,0.0,205300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0555
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,205300.0,0.0,6.96,,0.0,0.0,3697332.0,127095417.77,,125.47,0.0,,0.0,,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,126323414.85,,125.55,0.0,,0.0,,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,126694626.98,,125.52,0.0,,0.0,,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,126547473.16,,125.31,0.0,,0.0,,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,127209295.59,,125.59,0.0,,0.0,,0.0
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,129040584.13,,125.6,0.0,,0.0,,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,128116990.6,,125.35,0.0,,0.0,,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,126571875.56,,125.21,0.0,,0.0,,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697332.0,125117714.88,,125.35,0.0,,0.0,,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697337.0,125968271.59,,125.44,0.0,,0.0,,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697337.0,125269105.16,,125.56,0.0,,0.0,,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,124684600.77,,125.28,0.0,,0.0,,0.0
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,124616567.93,,125.47,0.0,,0.0,,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,123667066.11,,125.39,0.0,,0.0,,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,123028888.48,,125.77,0.0,,0.0,,0.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,123329859.85,,125.76,0.0,,0.0,,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,123948071.32,,125.29,0.0,,0.0,,0.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,124478653.53,,125.14,0.0,,0.0,,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3697437.0,123319137.29,,125.11,0.0,,0.0,,0.0
2022-09-14,5000.0,166281.0,0.57,0.01,0.17,0.0,5000.0,0.0,166281.0,,,,,,,,,,,,,,,,5000.0,,0.17,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-15,5000.0,165076.0,0.56,0.01,0.17,0.0,5000.0,0.0,165076.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-16,5000.0,162236.5,0.56,0.01,0.17,0.0,5000.0,0.0,162236.5,,,,,,,,,,,,,,,,,,0.17,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-19,5000.0,162185.0,0.57,0.01,0.16,0.0,5000.0,0.0,162185.0,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-20,5000.0,162852.5,0.56,0.01,0.16,0.0,5000.0,0.0,162852.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-21,5000.0,162265.0,0.59,0.01,0.16,0.0,5000.0,0.0,162265.0,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-22,5000.0,160496.5,0.72,0.01,0.16,0.0,5000.0,0.0,160496.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-23,5000.0,158771.5,0.76,0.01,0.16,0.0,5000.0,0.0,158771.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-26,5000.0,159684.5,0.76,0.01,0.16,0.0,5000.0,0.0,159684.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-27,5000.0,159355.5,0.63,0.01,0.16,0.0,5000.0,0.0,159355.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-28,5000.0,157814.0,0.63,0.01,0.16,0.0,5000.0,0.0,157814.0,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-29,5000.0,152610.5,0.62,0.01,0.16,0.0,5000.0,0.0,152610.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-09-30,5000.0,153512.0,0.62,0.01,0.15,0.0,5000.0,0.0,153512.0,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-03,5000.0,152544.5,0.63,0.01,0.15,0.0,5000.0,0.0,152544.5,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-04,5000.0,156059.5,0.63,0.01,0.15,0.0,5000.0,0.0,156059.5,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-05,5000.0,156611.0,0.61,0.01,0.16,0.0,5000.0,0.0,156611.0,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-06,5000.0,157554.5,0.6,0.01,0.16,0.0,5000.0,0.0,157554.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-07,5000.0,154659.5,0.52,0.01,0.16,0.0,5000.0,0.0,154659.5,,,,,,,,,,,,,,,,,,0.16,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-10,5000.0,152790.5,0.53,0.01,0.15,0.0,5000.0,0.0,152790.5,,,,,,,,,,,,,,,,,,0.15,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0014
2022-10-11,7554.0,227149.54,0.81,0.02,0.23,0.0,7554.0,0.0,227149.54,,,2554.0,,,,,,,,,,,2554.0,,,,0.23,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-10-12,7554.0,227192.59,0.83,0.02,0.23,0.0,7554.0,0.0,227192.59,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2022-10-13,2554.0,76226.43,0.4,0.01,0.08,0.0,2554.0,0.0,76226.43,,,,,,,,0.15,,5000.0,,,,,,,,0.08,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007
2022-10-14,2554.0,76254.78,0.4,0.01,0.08,0.0,2554.0,0.0,76254.78,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007
2022-10-17,2554.0,77188.27,0.41,0.01,0.08,0.0,2554.0,0.0,77188.27,,,,,,,,,,,,,,,,,,0.08,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0007
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.08,,2554.0,,,,,,,,0.0,,,0.0,0.0,3699720.0,110729659.82,,125.49,0.0,,0.0,,0.0
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3699720.0,109643052.06,,125.56,0.0,,0.0,,0.0
2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3699720.0,110588700.49,,125.34,0.0,,0.0,,0.0
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3699720.0,109965297.67,,125.78,0.0,,0.0,,0.0
2022-10-24,1500.0,42548.25,0.26,0.0,0.04,0.0,1500.0,0.0,42548.25,,,,,,,,,,,,,,,,1500.0,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-10-25,1500.0,42730.05,0.27,0.0,0.04,0.0,1500.0,0.0,42730.05,,,,,,,,,,,,,,,,,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-10-26,1500.0,43437.3,0.25,0.0,0.04,0.0,1500.0,0.0,43437.3,,,,,,,,,,,,,,,,,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-10-27,1500.0,43521.0,0.23,0.0,0.04,0.0,1500.0,0.0,43521.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-10-28,1500.0,42754.5,0.22,0.0,0.04,0.0,1500.0,0.0,42754.5,,,,,,,,,,,,,,,,,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.04,,1500.0,,,,,,,,0.0,,,0.0,0.0,3701020.0,106160057.68,,125.55,0.0,,0.0,,0.0
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3701480.0,108804264.3,,125.54,0.0,,0.0,,0.0
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3701480.0,108760956.99,,124.78,0.0,,0.0,,0.0
2022-11-03,1500.0,44454.3,0.17,0.0,0.04,0.0,1500.0,0.0,44454.3,,,,,,,,,,,,,,,,1500.0,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-04,1500.0,45360.9,0.16,0.0,0.04,0.0,1500.0,0.0,45360.9,,,,,,,,,,,,,,,,,,0.04,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-07,1500.0,45468.0,0.15,0.0,0.05,0.0,1500.0,0.0,45468.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-08,1500.0,45575.55,0.17,0.0,0.05,0.0,1500.0,0.0,45575.55,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-09,1500.0,45180.9,0.18,0.0,0.05,0.0,1500.0,0.0,45180.9,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-10,1500.0,46087.5,0.18,0.0,0.05,0.0,1500.0,0.0,46087.5,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-11,1500.0,46723.65,0.18,0.0,0.05,0.0,1500.0,0.0,46723.65,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-14,1500.0,46893.3,0.17,0.0,0.05,0.0,1500.0,0.0,46893.3,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
2022-11-15,1500.0,48264.75,0.17,0.0,0.05,0.0,1500.0,0.0,48264.75,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004
