,ALTHX FP Equity_DX_SI_QTY,ALTHX FP Equity_DX_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHX FP Equity_DX_SI_MV,ALTHX FP Equity_DX_DSS,ALTHX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHX FP Equity_DX_SUPPLY_SI_QTY,ALTHX FP Equity_DX_BROKER_SI_QTY,ALTHX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_x,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHX FP Equity_DX_BROKER_SI_MV_INC_x,ALTHX FP Equity_DX_BROKER_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_NEW,ALTHX FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHX FP Equity_DX_BROKER_SI_QTY_INC,ALTHX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHX FP Equity_DX_BROKER_SI_MV_NEW_y,ALTHX FP Equity_DX_BROKER_SI_MV_INC_y,ALTHX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHX FP Equity_DX_BROKER_SI_MV_ADD,ALTHX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHX FP Equity_DX_BROKER_SI_QTY_DEC,ALTHX FP Equity_DX_SUPPLY_SI_MV,ALTHX FP Equity_DX_BROKER_SI_MV_DEC,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_UTILIZATION_QUANTITY,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHX FP Equity_DX_BROKER_SI_CON_RATIO,ALTHX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHX FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-24,33495.0,57343.44,0.94,3.34,0.64,0.06,0.0,31663.44,15000.0,18495.0,25680.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.34,0.5187,59.66,2.233
2022-06-27,33495.0,58616.25,0.94,3.63,0.64,0.06,0.0,32366.25,15000.0,18495.0,26250.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.233
2022-06-28,33495.0,58482.27,0.94,3.67,0.64,0.06,0.0,32292.27,15000.0,18495.0,26190.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.06,0.5198,59.94,2.233
2022-06-29,33495.0,63640.5,0.94,3.84,0.64,0.06,0.0,35140.5,15000.0,18495.0,28500.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.43,0.5183,59.57,2.233
2022-06-30,33495.0,66923.01,0.94,3.27,0.64,0.06,0.0,36953.01,15000.0,18495.0,29970.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.6,0.5177,59.4,2.233
2022-07-01,33495.0,73689.0,0.94,3.11,0.64,0.06,0.0,40689.0,15000.0,18495.0,33000.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,39.95,0.5202,60.05,2.233
2022-07-04,33495.0,79718.1,0.94,2.54,0.64,0.06,0.0,44018.1,15000.0,18495.0,35700.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,38.72,0.5254,61.28,2.233
2022-07-05,33495.0,72349.2,0.94,2.28,0.64,0.07,0.0,39949.2,15000.0,18495.0,32400.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,41.39,0.5148,58.61,2.233
2022-07-06,33495.0,72851.63,0.94,2.19,0.64,0.07,0.0,40226.63,15000.0,18495.0,32625.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.39,0.5185,59.61,2.233
2022-07-07,33495.0,75196.27,0.94,2.16,0.64,0.07,0.0,41521.28,15000.0,18495.0,33675.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.35,0.5186,59.65,2.233
2022-07-08,33495.0,73689.0,0.94,2.1,0.64,0.08,0.0,40689.0,15000.0,18495.0,33000.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.36,0.5186,59.64,2.233
2022-07-11,33495.0,77038.5,0.94,2.11,0.64,0.07,0.0,42538.5,15000.0,18495.0,34500.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.45,0.5182,59.55,2.233
2022-07-12,33495.0,71679.3,0.94,2.13,0.64,0.08,0.0,39579.3,15000.0,18495.0,32100.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.39,0.5185,59.61,2.233
2022-07-13,33495.0,70004.55,0.94,2.06,0.64,0.07,0.0,38654.55,15000.0,18495.0,31350.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.36,0.5186,59.64,2.233
2022-07-14,33495.0,67324.95,0.94,2.02,0.64,0.07,0.0,37174.95,15000.0,18495.0,30150.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.41,0.5184,59.59,2.233
2022-07-15,33495.0,65047.29,0.94,2.07,0.64,0.07,0.0,35917.29,15000.0,18495.0,29130.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.233
2022-07-18,33495.0,64176.42,0.94,2.07,0.64,0.07,0.0,35436.42,15000.0,18495.0,28740.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.3,0.5188,59.7,2.233
2022-07-19,33495.0,65650.2,0.94,2.07,0.64,0.06,0.0,36250.2,15000.0,18495.0,29400.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.34,0.5186,59.66,2.233
2022-07-20,33495.0,69334.65,0.94,2.05,0.64,0.07,0.0,38284.65,15000.0,18495.0,31050.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.38,0.5185,59.62,2.233
2022-07-21,33495.0,67659.9,0.94,1.95,0.64,0.07,0.0,37359.9,15000.0,18495.0,30300.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.33,0.5187,59.67,2.233
2022-07-22,33495.0,67324.95,0.94,1.91,0.64,0.07,0.0,37174.95,15000.0,18495.0,30150.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.233
2022-07-25,33495.0,66387.09,0.94,1.94,0.64,0.07,0.0,36657.09,15000.0,18495.0,29730.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.35,0.5186,59.65,2.233
2022-07-26,33495.0,65851.17,0.94,2.01,0.64,0.07,0.0,36361.17,15000.0,18495.0,29490.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.4,0.5184,59.6,2.233
2022-07-27,33495.0,67492.43,0.94,2.0,0.64,0.07,0.0,37267.43,15000.0,18495.0,30225.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.34,0.5187,59.66,2.233
2022-07-28,33495.0,69334.65,0.94,1.99,0.64,0.07,0.0,38284.65,15000.0,18495.0,31050.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.33,0.5187,59.67,2.233
2022-07-29,33495.0,69669.6,0.94,1.98,0.64,0.07,0.0,38469.6,15000.0,18495.0,31200.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.233
2022-08-01,33495.0,72014.25,0.94,1.98,0.64,0.07,0.0,39764.25,15000.0,18495.0,32250.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.233
2022-08-02,33495.0,75028.8,0.94,1.89,0.64,0.07,0.0,41428.8,15000.0,18495.0,33600.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.4,0.5184,59.6,2.233
2022-08-03,33495.0,74693.85,0.94,1.87,0.64,0.08,0.0,41243.85,15000.0,18495.0,33450.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.37,0.5186,59.63,2.233
2022-08-04,33495.0,73354.05,0.94,1.8,0.64,0.07,0.0,40504.05,15000.0,18495.0,32850.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.27,0.5189,59.73,2.233
2022-08-05,33495.0,74358.9,0.94,1.78,0.64,0.07,0.0,41058.9,15000.0,18495.0,33300.0,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,40.36,0.5186,59.64,2.233
2022-08-08,34883.0,78835.58,0.98,1.83,0.67,0.08,0.0,44935.58,16388.0,19883.0,37036.88,,1388.0,,1388.0,,,,,,,1388.0,0.0,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,38.74,0.4803,57.33,2.1286
2022-08-09,42348.0,97400.4,1.19,2.2,0.81,0.1,0.0,62900.4,23853.0,27348.0,54861.9,,7465.0,0.02,,,,7465.0,,,0.02,7465.0,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,32.03,0.3694,47.37,1.7754
2022-08-10,42348.0,97400.4,1.19,2.15,0.81,0.1,0.0,62900.4,23853.0,27348.0,54861.9,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,31.88,0.3683,47.22,1.7754
2022-08-11,42348.0,95706.48,1.19,2.29,0.81,0.1,0.0,61806.48,23853.0,27348.0,53907.78,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,31.94,0.3682,47.18,1.7754
2022-08-12,42348.0,95918.22,1.19,2.37,0.81,0.1,0.0,61943.22,23853.0,27348.0,54027.05,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,31.97,0.3682,47.16,1.7754
2022-08-15,45348.0,105434.1,1.28,2.99,0.87,0.1,0.0,63584.1,26853.0,27348.0,62433.23,,3000.0,,,,,,,,,3000.0,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,29.88,0.3255,44.04,1.6888
2022-08-16,48348.0,118452.6,1.36,3.67,0.92,0.11,0.0,74352.6,26853.0,30348.0,65789.85,,,,3000.0,,,,,,,,0.01,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.9,0.2969,41.2,1.8005
2022-08-17,48348.0,109508.22,1.36,3.39,0.92,0.12,0.0,68738.22,26853.0,30348.0,60822.05,,,,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,27.87,0.2969,41.21,1.8005
2022-08-18,48348.0,112167.36,1.36,3.15,0.92,0.11,0.0,70407.36,26853.0,30348.0,62298.96,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.93,0.2968,41.18,1.8005
2022-08-19,48348.0,107816.04,1.36,3.13,0.92,0.11,0.0,67676.04,26853.0,30348.0,59882.19,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.93,0.2968,41.18,1.8005
2022-08-22,48348.0,105398.64,1.36,3.1,0.92,0.11,0.0,66158.64,26853.0,30348.0,58539.54,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.92,0.2968,41.19,1.8005
2022-08-23,48348.0,101772.54,1.36,2.97,0.92,0.11,0.0,63882.54,26853.0,30348.0,56525.57,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.88,0.2969,41.21,1.8005
2022-08-24,48348.0,103706.46,1.36,3.05,0.92,0.1,0.0,65096.46,26853.0,30348.0,57599.69,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.91,0.2969,41.2,1.8005
2022-08-25,48348.0,100805.58,1.36,3.06,0.92,0.1,0.0,63275.58,26853.0,30348.0,55988.51,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.9,0.2969,41.2,1.8005
2022-08-26,48348.0,91861.2,1.36,3.07,0.92,0.1,0.0,57661.2,26853.0,30348.0,51020.7,,,,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,27.9,0.2969,41.2,1.8005
2022-08-29,48348.0,92828.16,1.36,3.0,0.92,0.09,0.0,58268.16,26853.0,30348.0,51557.76,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.86,0.2969,41.22,1.8005
2022-08-30,48348.0,89443.8,1.36,2.98,0.92,0.09,0.0,56143.8,26853.0,30348.0,49678.05,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.83,0.2969,41.24,1.8005
2022-08-31,48348.0,79774.2,1.36,2.88,0.92,0.09,0.0,50074.2,26853.0,30348.0,44307.45,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.86,0.2969,41.22,1.8005
2022-09-01,48348.0,85092.48,1.36,2.71,0.92,0.08,0.0,53412.48,26853.0,30348.0,47261.28,,,,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,27.92,0.2968,41.18,1.8005
2022-09-02,48348.0,89347.1,1.36,2.62,0.92,0.08,0.0,56083.1,26853.0,30348.0,49624.34,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.07,0.2974,41.67,1.8005
2022-09-05,48348.0,87316.49,1.36,2.51,0.92,0.09,0.0,54808.49,26853.0,30348.0,48496.52,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,26.85,0.2966,41.56,1.8005
2022-09-06,48348.0,88960.32,1.36,2.48,0.92,0.09,0.0,55840.32,26853.0,30348.0,49409.52,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.91,0.2969,41.2,1.8005
2022-09-07,48348.0,82771.78,1.36,2.48,0.92,0.09,0.0,51955.78,26853.0,30348.0,45972.34,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.83,0.2969,41.23,1.8005
2022-09-08,48348.0,85092.48,1.36,2.48,0.92,0.08,0.0,53412.48,26853.0,30348.0,47261.28,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.85,0.2969,41.22,1.8005
2022-09-09,48348.0,87413.18,1.36,2.46,0.92,0.09,0.0,54869.18,26853.0,30348.0,48550.22,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.84,0.2969,41.23,1.8005
2022-09-12,48348.0,86059.44,1.36,2.43,0.92,0.09,0.0,54019.44,26853.0,30348.0,47798.34,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,27.84,0.2969,41.23,1.8005
2022-09-13,42348.0,80461.2,1.19,2.17,0.81,0.08,0.0,51961.2,23853.0,27348.0,45320.7,,,,,,0.01,,3000.0,,,,,,3000.0,0.04,0.01,100.0,100.0,0.0,0.0,0.0,100.0,32.02,0.3681,47.12,1.7754
2022-09-14,42348.0,79614.24,1.19,2.11,0.81,0.08,0.0,51414.24,23853.0,27348.0,44843.64,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,31.95,0.3682,47.17,1.7754
2022-09-15,42348.0,80037.72,1.19,2.18,0.81,0.08,0.0,51687.72,23853.0,27348.0,45082.17,,,,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,31.91,0.3682,47.2,1.7754
2022-09-16,42348.0,71991.6,1.19,2.23,0.81,0.08,0.0,46491.6,23853.0,27348.0,40550.1,,,,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,31.9,0.3683,47.21,1.7754
2022-09-19,42348.0,71991.6,1.19,2.22,0.81,0.07,0.0,46491.6,23853.0,27348.0,40550.1,,,,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,31.93,0.3682,47.19,1.7754
2022-09-20,42348.0,71144.64,1.19,2.17,0.81,0.07,0.0,45944.64,23853.0,27348.0,40073.04,,,,,,,,,,,,,,,0.04,,100.0,100.0,0.0,0.0,0.0,100.0,31.96,0.3682,47.17,1.7754
2022-09-21,42348.0,71483.42,1.19,2.29,0.81,0.07,0.0,46163.42,23853.0,27348.0,40263.86,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,32.0,0.3681,47.14,1.4723
2022-09-22,42348.0,67756.8,1.19,2.3,0.81,0.07,0.0,43756.8,23853.0,27348.0,38164.8,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,31.95,0.3682,47.18,1.4723
2022-09-23,42348.0,66486.36,1.19,2.3,0.81,0.07,0.0,42936.36,23853.0,27348.0,37449.21,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,32.01,0.3681,47.13,1.4723
2022-09-26,42348.0,63522.0,1.19,2.29,0.81,0.07,0.0,41022.0,23853.0,27348.0,35779.5,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,31.99,0.3681,47.14,1.4723
2022-09-27,42348.0,61912.78,1.19,2.28,0.81,0.06,0.0,39982.78,23853.0,27348.0,34873.09,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,31.95,0.3682,47.17,1.4723
2022-09-28,42348.0,67756.8,1.19,2.54,0.81,0.06,0.0,43756.8,23853.0,27348.0,38164.8,,,,,,,,,,,,,,,0.03,,100.0,82.93,0.0,0.0,0.0,100.0,31.84,0.3683,47.24,1.4723
2022-09-29,42348.0,66909.84,1.19,2.7,0.81,0.07,0.0,43209.84,23853.0,27348.0,37687.74,,,,,,,,,,,,,,,0.04,,100.0,82.93,0.0,0.0,0.0,100.0,32.49,0.3642,46.16,1.4723
2022-09-30,40148.0,63433.84,1.13,2.66,0.77,0.06,0.0,41471.84,22753.0,26248.0,35949.74,,,,,,0.0,,1100.0,,,,,,1100.0,0.04,0.0,100.0,79.1,0.0,0.0,0.0,100.0,34.22,0.3554,43.37,1.3958
2022-10-03,40148.0,63755.02,1.13,2.71,0.77,0.06,0.0,41681.82,22753.0,26248.0,36131.76,,,,,,,,,,,,,,,0.04,,100.0,79.1,0.0,0.0,0.0,100.0,34.21,0.3554,43.38,1.3958
2022-10-04,26460.0,44929.08,0.75,1.95,0.51,0.04,0.0,32416.52,16222.0,19091.0,27544.96,,,,,,0.01,,6531.0,,,,,,7157.0,0.03,0.01,100.0,76.76,0.0,0.0,0.0,100.0,33.68,0.3835,48.99,1.2521
2022-10-05,26022.0,43977.18,0.73,1.91,0.5,0.04,0.0,32316.18,15753.0,19122.0,26622.57,,,0.0,,,0.0,31.0,469.0,,0.0,,,,,0.03,,100.0,76.23,0.0,0.0,0.0,100.0,33.91,0.3881,49.58,1.2593
2022-10-06,26022.0,41999.51,0.73,1.91,0.5,0.04,0.0,30862.91,15753.0,19122.0,25425.34,,,,,,,,,,,,,,,0.03,,100.0,76.23,0.0,0.0,0.0,100.0,33.95,0.388,49.54,1.2593
2022-10-07,25922.0,43030.52,0.73,1.91,0.5,0.04,0.0,31576.52,15653.0,19022.0,25983.98,,,,,,0.0,,100.0,,,,,,100.0,0.03,0.0,100.0,75.75,0.0,0.0,0.0,100.0,33.73,0.3883,49.71,1.2545
2022-10-10,25922.0,41267.82,0.73,2.03,0.5,0.04,0.0,30283.02,15653.0,19022.0,24919.58,,,,,,,,,,,,,,,0.03,,100.0,76.12,0.0,0.0,0.0,100.0,33.69,0.3884,49.75,1.2606
2022-10-11,25922.0,41215.98,0.73,2.07,0.5,0.04,0.0,30244.98,15653.0,19022.0,24888.27,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,33.75,0.3883,49.7,1.2606
2022-10-12,25922.0,39971.72,0.73,2.18,0.5,0.04,0.0,29331.92,15653.0,19022.0,24136.93,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,33.72,0.3883,49.71,1.2606
2022-10-13,25922.0,39971.72,0.73,2.59,0.5,0.04,0.0,29331.92,15653.0,19022.0,24136.93,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,33.78,0.3881,49.65,1.2606
2022-10-14,25922.0,39868.04,0.73,2.87,0.5,0.04,0.0,29255.84,15653.0,19022.0,24074.31,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,33.72,0.3883,49.71,1.2606
2022-10-17,27448.0,43532.53,0.77,3.25,0.52,0.04,0.0,32589.13,15653.0,20548.0,24825.66,,,0.0,,,,1526.0,,,0.0,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,31.88,0.4015,52.48,1.3348
2022-10-18,27448.0,42215.02,0.77,3.35,0.52,0.04,0.0,31602.82,15653.0,20548.0,24074.31,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,31.87,0.4014,52.47,1.3348
2022-10-19,27448.0,43367.84,0.77,3.39,0.52,0.04,0.0,32465.84,15653.0,20548.0,24731.74,,,,,,,,,,,,,,,0.02,,100.0,76.12,0.0,0.0,0.0,100.0,31.8,0.4019,52.57,1.3348
2022-10-20,26148.0,41313.84,0.74,2.94,0.5,0.04,0.0,30411.84,15653.0,19248.0,24731.74,,,,,,,,,,,,,,1300.0,0.02,0.0,100.0,76.12,0.0,0.0,0.0,100.0,33.43,0.3901,50.14,1.2715
2022-10-21,25648.0,44576.22,0.72,2.95,0.49,0.04,0.0,32584.02,15653.0,18748.0,27204.91,,,,,,,,,,,,,,500.0,0.02,0.0,100.0,76.12,0.0,0.0,0.0,100.0,34.09,0.3993,51.11,1.2472
2022-10-24,25648.0,49705.82,0.72,2.64,0.49,0.04,0.0,36333.62,15653.0,18748.0,30335.51,,,,,,,,,,,,,,,0.03,,100.0,76.11,0.0,0.0,0.0,100.0,34.11,0.3992,51.08,1.2472
2022-10-25,25801.0,51292.39,0.73,2.49,0.49,0.05,0.0,37575.19,15653.0,18901.0,31118.16,,,0.0,,,,153.0,,,0.0,,,,,0.03,,100.0,73.96,0.0,0.0,0.0,100.0,33.74,0.4017,51.61,1.2191
2022-10-26,23623.0,45356.16,0.67,2.35,0.45,0.05,0.0,28529.28,8764.0,14859.0,16826.88,,,,,,0.02,,11600.0,,,,,4711.0,4042.0,0.02,0.01,100.0,61.39,0.0,0.0,0.0,100.0,39.29,0.3793,44.61,1.6549
2022-10-27,23623.0,46773.54,0.67,2.3,0.45,0.05,0.0,29420.82,8764.0,14859.0,17352.72,,,,,,,,,,,,,,,0.02,,100.0,91.64,0.0,0.0,0.0,100.0,39.74,0.3804,44.43,2.47
2022-10-28,14325.0,27933.75,0.4,1.38,0.27,0.03,0.0,19909.5,4115.0,10210.0,8024.25,,,,,,0.01,,4649.0,,,,,,4649.0,0.01,0.01,100.0,43.03,0.0,0.0,0.0,100.0,26.11,0.6017,73.04,1.4978
2022-10-31,14325.0,27188.85,0.4,1.39,0.27,0.03,0.0,19378.58,4115.0,10210.0,7810.27,,,,,,,,,,,,,,,0.01,,100.0,43.03,0.0,0.0,0.0,100.0,26.13,0.6014,73.01,1.4978
2022-11-01,14325.0,28506.75,0.4,1.47,0.27,0.03,0.0,20317.9,4115.0,10210.0,8188.85,,,,,,,,,,,,,,,0.01,,100.0,43.03,0.0,0.0,0.0,100.0,26.18,0.6009,72.96,1.4978
2022-11-02,14325.0,28506.75,0.4,1.38,0.27,0.03,0.0,20317.9,4115.0,10210.0,8188.85,,,,,,,,,,,,,,,0.01,,100.0,43.03,0.0,0.0,0.0,100.0,26.12,0.6017,73.04,1.4978
2022-11-03,14325.0,31228.5,0.4,1.41,0.27,0.03,0.0,22257.8,4115.0,10210.0,8970.7,,,,,,,,,,,,,,,0.01,,100.0,43.03,0.0,0.0,0.0,100.0,26.08,0.6022,73.08,1.4978
2022-11-04,14325.0,29867.63,0.4,1.17,0.27,0.03,0.0,21287.85,4115.0,10210.0,8579.78,,,,,,,,,,,,,,,0.01,,100.0,43.03,0.0,0.0,0.0,100.0,26.44,0.5992,72.75,1.4978
2022-11-07,14325.0,29079.75,0.4,1.16,0.27,0.03,0.0,20726.3,4115.0,10210.0,8353.45,,,,,,,,,,,,,,,0.01,,100.0,40.89,0.0,0.0,0.0,100.0,26.29,0.6004,72.89,1.4234
2022-11-08,14325.0,29724.38,0.4,1.19,0.27,0.03,0.0,21185.75,4115.0,10210.0,8538.63,,,,,,,,,,,,,,,0.01,,100.0,40.89,0.0,0.0,0.0,100.0,26.23,0.6008,72.94,1.4234
2022-11-09,14325.0,28864.88,0.4,1.17,0.27,0.03,0.0,20573.15,4115.0,10210.0,8291.73,,,,,,,,,,,,,,,0.01,,100.0,40.89,0.0,0.0,0.0,100.0,25.88,0.6041,73.28,1.4234
2022-11-10,12420.0,24790.32,0.35,1.05,0.24,0.03,0.0,20369.18,4110.0,10205.0,8203.56,,842.0,,,,0.0,,847.0,,,842.0,,,5.0,0.01,0.0,100.0,40.84,0.0,0.0,0.0,100.0,15.54,0.7215,83.5,1.2341
2022-11-11,8814.0,16323.53,0.25,0.74,0.17,0.02,0.0,16208.7,1957.0,8752.0,3624.36,,,,,,0.0,,2153.0,,,,,,1453.0,0.0,0.0,100.0,19.45,0.0,0.0,0.0,100.0,21.35,0.6428,77.27,0.8758
2022-11-14,9514.0,18266.88,0.27,0.71,0.18,0.02,0.0,16803.84,2657.0,8752.0,5101.44,,700.0,,,,,,,,,700.0,,,,0.0,,100.0,26.4,0.0,0.0,0.0,100.0,19.53,0.6647,79.14,0.9454
2022-11-15,12814.0,24218.46,0.36,0.94,0.24,0.03,0.0,22778.28,5957.0,12052.0,11258.73,,3300.0,0.01,,,,3300.0,,,0.01,3300.0,,,,0.01,,100.0,53.84,0.0,0.0,0.0,100.0,40.19,0.5079,58.85,1.1582
2022-11-16,10919.0,20615.07,0.31,0.82,0.21,0.02,0.0,19176.42,4062.0,10157.0,7669.06,,,,,,0.0,,1895.0,,,,,,1895.0,0.01,0.0,100.0,60.53,0.0,0.0,0.0,100.0,29.69,0.5666,69.16,1.627
2022-11-17,10919.0,20746.1,0.31,0.84,0.21,0.02,0.0,19298.3,4062.0,10157.0,7717.8,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.65,0.5669,69.2,1.627
2022-11-18,10919.0,20636.91,0.31,0.83,0.21,0.02,0.0,19196.73,4062.0,10157.0,7677.18,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.67,0.5668,69.18,1.627
2022-11-21,10919.0,20724.26,0.31,0.82,0.21,0.02,0.0,19277.99,4062.0,10157.0,7709.68,,,,,,,,,,,,,,,0.01,,100.0,60.53,0.0,0.0,0.0,100.0,29.53,0.5679,69.32,1.627
