,ALBON FP Equity_DX_SI_QTY,ALBON FP Equity_DX_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBON FP Equity_DX_SI_MV,ALBON FP Equity_DX_DSS,ALBON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBON FP Equity_DX_SUPPLY_SI_QTY,ALBON FP Equity_DX_BROKER_SI_QTY,ALBON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBON FP Equity_DX_BROKER_SI_MV_INC_x,ALBON FP Equity_DX_BROKER_SI_QTY_ADD,ALBON FP Equity_DX_SUPPLY_SI_MV_DEC,ALBON FP Equity_DX_BROKER_SI_QTY_INC,ALBON FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBON FP Equity_DX_BROKER_SI_MV_INC_y,ALBON FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBON FP Equity_DX_BROKER_SI_MV_ADD,ALBON FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBON FP Equity_DX_BROKER_SI_QTY_DEC,ALBON FP Equity_DX_SUPPLY_SI_MV,ALBON FP Equity_DX_BROKER_SI_MV_DEC,ALBON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBON FP Equity_DX_UTILIZATION_QUANTITY,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBON FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBON FP Equity_DX_BROKER_SI_CON_RATIO,ALBON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBON FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBON FP Equity_PX_LAST
1991-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1991-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8174
1991-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2229
1991-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7655
1991-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7655
1991-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6131
1991-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4606
1991-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1991-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.918
1991-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7655
1991-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1991-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1991-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1991-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1991-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1991-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1991-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739
1991-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1991-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1991-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5641
1991-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1991-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1991-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739
1991-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1991-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1991-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1991-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1991-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5641
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9543
1991-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1991-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1991-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1991-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1991-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6494
1991-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8018
1991-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6494
1991-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1991-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1991-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1991-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8872
1991-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1991-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5823
1991-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2774
1991-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0915
1991-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6494
1991-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1991-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1991-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1991-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1991-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1991-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0578
1991-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1991-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1991-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1991-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1991-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1991-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5823
1991-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739
1991-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1991-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1991-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2624
1991-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1991-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1991-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1991-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1991-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1991-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3753
1991-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0399
1992-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5278
1992-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0399
1992-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1992-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.918
1992-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3753
1992-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8327
1992-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4606
1992-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1992-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6131
1992-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4606
1992-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.918
1992-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0124
1992-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1992-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1992-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0977
1992-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739
1992-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3935
1992-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6222
1992-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1992-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8599
1992-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3935
1992-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8599
1992-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7989
1992-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4788
1992-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1992-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3263
1992-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2501
1992-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1992-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2229
1992-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7655
1992-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1009
1992-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.918
1992-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8356
1992-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6312
1992-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3935
1992-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3935
1992-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3935
1992-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0214
1992-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0886
1992-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1992-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1252
1992-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9271
1992-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0033
1992-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3753
1992-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5278
1992-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5278
1992-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6802
1992-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0704
1992-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1992-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1992-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1992-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1992-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1992-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1992-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3627
1992-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3627
1992-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1992-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1992-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1992-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1992-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4661
1992-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0759
1992-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1992-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1992-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1992-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1992-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1249
1992-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1992-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1992-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1992-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2284
1992-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1992-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1992-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1992-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7529
1992-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3961
1992-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1992-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8291
1992-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1992-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1992-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1992-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1992-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1992-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1992-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1992-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2375
1992-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0088
1992-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1992-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1992-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1992-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1992-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9416
1992-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5514
1992-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1992-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7529
1992-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1992-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1992-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.869
1992-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1992-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1992-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
