,EQUA FP Equity_DX_SI_QTY,EQUA FP Equity_DX_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EQUA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EQUA FP Equity_DX_SI_MV,EQUA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EQUA FP Equity_DX_SUPPLY_SI_QTY,EQUA FP Equity_DX_BROKER_SI_QTY,EQUA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EQUA FP Equity_DX_SUPPLY_SI_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EQUA FP Equity_DX_UTILIZATION_QUANTITY,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EQUA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EQUA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EQUA FP Equity_DX_ACTIVE_UTILIZATION_MV,EQUA FP Equity_DX_BROKER_SI_CON_RATIO,EQUA FP Equity_DX_DEMAND_SUPPLY_RATIO,EQUA FP Equity_PX_LAST
2020-10-29,,,,,,,,,,,,,,,,,,,114.16
2020-10-30,,,,,,,,,,,,,,,,,,,114.22
2020-11-02,,,,,,,,,,,,,,,,,,,115.9
2020-11-03,,,,,,,,,,,,,,,,,,,118.14
2020-11-04,,,,,,,,,,,,,,,,,,,120.64
2020-11-05,,,,,,,,,,,,,,,,,,,122.1
2020-11-06,,,,,,,,,,,,,,,,,,,121.98
2020-11-09,,,,,,,,,,,,,,,,,,,124.12
2020-11-10,,,,,,,,,,,,,,,,,,,124.78
2020-11-11,,,,,,,,,,,,,,,,,,,126.24
2020-11-12,,,,,,,,,,,,,,,,,,,125.86
2020-11-13,,,,,,,,,,,,,,,,,,,125.78
2020-11-16,,,,,,,,,,,,,,,,,,,126.52
2020-11-17,,,,,,,,,,,,,,,,,,,126.2
2020-11-18,,,,,,,,,,,,,,,,,,,127.08
2020-11-19,,,,,,,,,,,,,,,,,,,126.4
2020-11-20,,,,,,,,,,,,,,,,,,,126.9
2020-11-23,,,,,,,,,,,,,,,,,,,126.08
2020-11-24,,,,,,,,,,,,,,,,,,,126.46
2020-11-25,,,,,,,,,,,,,,,,,,,126.76
2020-11-26,,,,,,,,,,,,,,,,,,,126.76
2020-11-27,,,,,,,,,,,,,,,,,,,126.8
2020-11-30,,,,,,,,,,,,,,,,,,,126.1
2020-12-01,,,,,,,,,,,,,,,,,,,126.46
2020-12-02,,,,,,,,,,,,,,,,,,,126.0
2020-12-03,,,,,,,,,,,,,,,,,,,126.08
2020-12-04,,,,,,,,,,,,,,,,,,,126.24
2020-12-07,,,,,,,,,,,,,,,,,,,126.26
2020-12-08,,,,,,,,,,,,,,,,,,,126.5
2020-12-09,,,,,,,,,,,,,,,,,,,127.22
2020-12-10,,,,,,,,,,,,,,,,,,,126.82
2020-12-11,,,,,,,,,,,,,,,,,,,126.02
2020-12-14,,,,,,,,,,,,,,,,,,,126.56
2020-12-15,,,,,,,,,,,,,,,,,,,126.54
2020-12-16,,,,,,,,,,,,,,,,,,,127.76
2020-12-17,,,,,,,,,,,,,,,,,,,128.1
2020-12-18,,,,,,,,,,,,,,,,,,,128.06
2020-12-21,,,,,,,,,,,,,,,,,,,125.24
2020-12-22,,,,,,,,,,,,,,,,,,,126.4
2020-12-23,,,,,,,,,,,,,,,,,,,127.5
2020-12-24,,,,,,,,,,,,,,,,,,,127.74
2020-12-28,,,,,,,,,,,,,,,,,,,128.3
2020-12-29,,,,,,,,,,,,,,,,,,,129.56
2020-12-30,,,,,,,,,,,,,,,,,,,128.88
2020-12-31,,,,,,,,,,,,,,,,,,,128.32
2021-01-04,,,,,,,,,,,,,,,,,,,129.3
2021-01-05,,,,,,,,,,,,,,,,,,,129.18
2021-01-06,,,,,,,,,,,,,,,,,,,130.78
2021-01-07,,,,,,,,,,,,,,,,,,,130.9
2021-01-08,,,,,,,,,,,,,,,,,,,131.64
2021-01-11,,,,,,,,,,,,,,,,,,,131.02
2021-01-12,,,,,,,,,,,,,,,,,,,130.8
2021-01-13,,,,,,,,,,,,,,,,,,,131.34
2021-01-14,,,,,,,,,,,,,,,,,,,132.14
2021-01-15,,,,,,,,,,,,,,,,,,,131.08
2021-01-18,,,,,,,,,,,,,,,,,,,131.1
2021-01-19,,,,,,,,,,,,,,,,,,,131.1
2021-01-20,,,,,,,,,,,,,,,,,,,131.52
2021-01-21,,,,,,,,,,,,,,,,,,,131.78
2021-01-22,,,,,,,,,,,,,,,,,,,130.78
2021-01-25,,,,,,,,,,,,,,,,,,,130.28
2021-01-26,,,,,,,,,,,,,,,,,,,131.38
2021-01-27,,,,,,,,,,,,,,,,,,,131.0
2021-01-28,,,,,,,,,,,,,,,,,,,130.7
2021-01-29,,,,,,,,,,,,,,,,,,,128.58
2021-02-01,,,,,,,,,,,,,,,,,,,130.06
2021-02-02,,,,,,,,,,,,,,,,,,,131.38
2021-02-03,,,,,,,,,,,,,,,,,,,131.8
2021-02-04,,,,,,,,,,,,,,,,,,,132.28
2021-02-05,,,,,,,,,,,,,,,,,,,132.06
2021-02-08,,,,,,,,,,,,,,,,,,,132.28
2021-02-09,,,,,,,,,,,,,,,,,,,131.86
2021-02-10,,,,,,,,,,,,,,,,,,,131.78
2021-02-11,,,,,,,,,,,,,,,,,,,132.38
2021-02-12,,,,,,,,,,,,,,,,,,,133.42
2021-02-15,,,,,,,,,,,,,,,,,,,135.1
2021-02-16,,,,,,,,,,,,,,,,,,,134.98
2021-02-17,,,,,,,,,,,,,,,,,,,133.9
2021-02-18,,,,,,,,,,,,,,,,,,,133.58
2021-02-19,,,,,,,,,,,,,,,,,,,133.76
2021-02-22,,,,,,,,,,,,,,,,,,,133.02
2021-02-23,,,,,,,,,,,,,,,,,,,132.4
2021-02-24,,,,,,,,,,,,,,,,,,,132.48
2021-02-25,,,,,,,,,,,,,,,,,,,132.56
2021-02-26,,,,,,,,,,,,,,,,,,,130.4
2021-03-01,,,,,,,,,,,,,,,,,,,132.8
2021-03-02,,,,,,,,,,,,,,,,,,,133.0
2021-03-03,,,,,,,,,,,,,,,,,,,132.72
2021-03-04,,,,,,,,,,,,,,,,,,,132.44
2021-03-05,,,,,,,,,,,,,,,,,,,131.34
2021-03-08,,,,,,,,,,,,,,,,,,,133.32
2021-03-09,,,,,,,,,,,,,,,,,,,134.92
2021-03-10,,,,,,,,,,,,,,,,,,,136.06
2021-03-11,,,,,,,,,,,,,,,,,,,136.58
2021-03-12,,,,,,,,,,,,,,,,,,,136.28
2021-03-15,,,,,,,,,,,,,,,,,,,136.5
2021-03-16,,,,,,,,,,,,,,,,,,,137.98
2021-03-17,,,,,,,,,,,,,,,,,,,137.26
2021-03-18,,,,,,,,,,,,,,,,,,,137.56
2021-03-19,,,,,,,,,,,,,,,,,,,136.5
2021-03-22,,,,,,,,,,,,,,,,,,,137.56
2021-03-23,,,,,,,,,,,,,,,,,,,137.88
2021-03-24,,,,,,,,,,,,,,,,,,,137.76
2021-03-25,,,,,,,,,,,,,,,,,,,137.7
2021-03-26,,,,,,,,,,,,,,,,,,,138.8
2021-03-29,,,,,,,,,,,,,,,,,,,139.22
2021-03-30,,,,,,,,,,,,,,,,,,,139.66
2021-03-31,,,,,,,,,,,,,,,,,,,139.54
2021-04-01,,,,,,,,,,,,,,,,,,,140.68
2021-04-06,,,,,,,,,,,,,,,,,,,141.38
2021-04-07,,,,,,,,,,,,,,,,,,,141.3
2021-04-08,,,,,,,,,,,,,,,,,,,142.32
2021-04-09,,,,,,,,,,,,,,,,,,,142.22
2021-04-12,,,,,,,,,,,,,,,,,,,141.72
2021-04-13,,,,,,,,,,,,,,,,,,,142.04
2021-04-14,,,,,,,,,,,,,,,,,,,141.96
2021-04-15,,,,,,,,,,,,,,,,,,,142.66
2021-04-16,,,,,,,,,,,,,,,,,,,143.64
2021-04-19,,,,,,,,,,,,,,,,,,,144.08
2021-04-20,,,,,,,,,,,,,,,,,,,142.02
2021-04-21,,,,,,,,,,,,,,,,,,,142.48
2021-04-22,,,,,,,,,,,,,,,,,,,143.84
2021-04-23,,,,,,,,,,,,,,,,,,,143.66
2021-04-26,,,,,,,,,,,,,,,,,,,143.86
2021-04-27,,,,,,,,,,,,,,,,,,,143.76
2021-04-28,,,,,,,,,,,,,,,,,,,143.64
2021-04-29,,,,,,,,,,,,,,,,,,,143.66
2021-04-30,,,,,,,,,,,,,,,,,,,143.44
2021-05-03,,,,,,,,,,,,,,,,,,,144.84
2021-05-04,,,,,,,,,,,,,,,,,,,142.94
2021-05-05,,,,,,,,,,,,,,,,,,,144.88
2021-05-06,,,,,,,,,,,,,,,,,,,144.72
2021-05-07,,,,,,,,,,,,,,,,,,,145.84
2021-05-10,,,,,,,,,,,,,,,,,,,146.32
2021-05-11,,,,,,,,,,,,,,,,,,,143.44
2021-05-12,,,,,,,,,,,,,,,,,,,144.0
2021-05-13,,,,,,,,,,,,,,,,,,,143.68
2021-05-14,,,,,,,,,,,,,,,,,,,145.76
2021-05-17,,,,,,,,,,,,,,,,,,,146.46
2021-05-18,,,,,,,,,,,,,,,,,,,146.8
2021-05-19,,,,,,,,,,,,,,,,,,,145.24
2021-05-20,,,,,,,,,,,,,,,,,,,147.08
2021-05-21,,,,,,,,,,,,,,,,,,,147.56
2021-05-24,,,,,,,,,,,,,,,,,,,148.1
2021-05-25,,,,,,,,,,,,,,,,,,,147.9
2021-05-26,,,,,,,,,,,,,,,,,,,148.08
2021-05-27,,,,,,,,,,,,,,,,,,,147.96
2021-05-28,,,,,,,,,,,,,,,,,,,148.46
2021-05-31,,,,,,,,,,,,,,,,,,,148.04
2021-06-01,,,,,,,,,,,,,,,,,,,148.94
2021-06-02,,,,,,,,,,,,,,,,,,,149.26
2021-06-03,,,,,,,,,,,,,,,,,,,149.3
2021-06-04,,,,,,,,,,,,,,,,,,,150.0
2021-06-07,,,,,,,,,,,,,,,,,,,150.6
2021-06-08,,,,,,,,,,,,,,,,,,,150.88
2021-06-09,,,,,,,,,,,,,,,,,,,151.16
2021-06-10,,,,,,,,,,,,,,,,,,,151.1
2021-06-11,,,,,,,,,,,,,,,,,,,151.84
2021-06-14,,,,,,,,,,,,,,,,,,,152.42
2021-06-15,,,,,,,,,,,,,,,,,,,152.64
2021-06-16,,,,,,,,,,,,,,,,,,,153.16
2021-06-17,,,,,,,,,,,,,,,,,,,152.72
2021-06-18,,,,,,,,,,,,,,,,,,,150.92
2021-06-21,,,,,,,,,,,,,,,,,,,152.12
2021-06-22,,,,,,,,,,,,,,,,,,,152.62
2021-06-23,,,,,,,,,,,,,,,,,,,151.66
2021-06-24,,,,,,,,,,,,,,,,,,,152.8
2021-06-25,,,,,,,,,,,,,,,,,,,153.1
2021-06-28,,,,,,,,,,,,,,,,,,,152.4
2021-06-29,,,,,,,,,,,,,,,,,,,152.68
2021-06-30,,,,,,,,,,,,,,,,,,,151.82
2021-07-01,,,,,,,,,,,,,,,,,,,153.22
2021-07-02,,,,,,,,,,,,,,,,,,,154.2
2021-07-05,,,,,,,,,,,,,,,,,,,154.26
2021-07-06,,,,,,,,,,,,,,,,,,,154.1
2021-07-07,,,,,,,,,,,,,,,,,,,155.6
2021-07-08,,,,,,,,,,,,,,,,,,,152.88
2021-07-09,,,,,,,,,,,,,,,,,,,154.32
2021-07-12,,,,,,,,,,,,,,,,,,,155.6
2021-07-13,,,,,,,,,,,,,,,,,,,156.12
2021-07-14,,,,,,,,,,,,,,,,,,,155.3
2021-07-15,,,,,,,,,,,,,,,,,,,154.02
2021-07-16,,,,,,,,,,,,,,,,,,,154.06
2021-07-19,,,,,,,,,,,,,,,,,,,151.04
2021-07-20,,,,,,,,,,,,,,,,,,,151.08
2021-07-21,,,,,,,,,,,,,,,,,,,153.5
2021-07-22,,,,,,,,,,,,,,,,,,,154.92
2021-07-23,,,,,,,,,,,,,,,,,,,156.64
2021-07-26,,,,,,,,,,,,,,,,,,,156.44
2021-07-27,,,,,,,,,,,,,,,,,,,155.46
2021-07-28,,,,,,,,,,,,,,,,,,,156.48
2021-07-29,,,,,,,,,,,,,,,,,,,156.34
2021-07-30,,,,,,,,,,,,,,,,,,,155.36
2021-08-02,,,,,,,,,,,,,,,,,,,156.12
2021-08-03,,,,,,,,,,,,,,,,,,,157.0
2021-08-04,,,,,,,,,,,,,,,,,,,157.54
2021-08-05,,,,,,,,,,,,,,,,,,,158.02
2021-08-06,,,,,,,,,,,,,,,,,,,157.76
2021-08-09,,,,,,,,,,,,,,,,,,,158.1
2021-08-10,,,,,,,,,,,,,,,,,,,158.72
2021-08-11,,,,,,,,,,,,,,,,,,,159.06
2021-08-12,,,,,,,,,,,,,,,,,,,159.04
2021-08-13,,,,,,,,,,,,,,,,,,,159.32
2021-08-16,,,,,,,,,,,,,,,,,,,158.5
2021-08-17,,,,,,,,,,,,,,,,,,,159.28
2021-08-18,,,,,,,,,,,,,,,,,,,160.08
2021-08-19,,,,,,,,,,,,,,,,,,,157.9
2021-08-20,,,,,,,,,,,,,,,,,,,158.52
2021-08-23,,,,,,,,,,,,,,,,,,,160.1
2021-08-24,,,,,,,,,,,,,,,,,,,159.92
2021-08-25,,,,,,,,,,,,,,,,,,,159.38
2021-08-26,,,,,,,,,,,,,,,,,,,158.82
2021-08-27,,,,,,,,,,,,,,,,,,,159.78
2021-08-30,,,,,,,,,,,,,,,,,,,160.14
2021-08-31,,,,,,,,,,,,,,,,,,,159.44
2021-09-01,,,,,,,,,,,,,,,,,,,160.34
2021-09-02,,,,,,,,,,,,,,,,,,,160.8
2021-09-03,,,,,,,,,,,,,,,,,,,159.84
2021-09-06,,,,,,,,,,,,,,,,,,,160.82
2021-09-07,,,,,,,,,,,,,,,,,,,160.7
2021-09-08,,,,,,,,,,,,,,,,,,,159.28
2021-09-09,,,,,,,,,,,,,,,,,,,159.06
2021-09-10,,,,,,,,,,,,,,,,,,,159.18
2021-09-13,,,,,,,,,,,,,,,,,,,159.14
2021-09-14,,,,,,,,,,,,,,,,,,,159.66
2021-09-15,,,,,,,,,,,,,,,,,,,158.98
2021-09-16,,,,,,,,,,,,,,,,,,,159.3
2021-09-17,,,,,,,,,,,,,,,,,,,157.7
2021-09-20,,,,,,,,,,,,,,,,,,,155.28
2021-09-21,,,,,,,,,,,,,,,,,,,157.5
2021-09-22,,,,,,,,,,,,,,,,,,,158.48
2021-09-23,,,,,,,,,,,,,,,,,,,159.48
2021-09-24,,,,,,,,,,,,,,,,,,,157.5
2021-09-27,,,,,,,,,,,,,,,,,,,156.12
2021-09-28,,,,,,,,,,,,,,,,,,,152.44
2021-09-29,,,,,,,,,,,,,,,,,,,153.12
2021-09-30,,,,,,,,,,,,,,,,,,,153.12
2021-10-01,,,,,,,,,,,,,,,,,,,152.5
2021-10-04,,,,,,,,,,,,,,,,,,,152.16
2021-10-05,,,,,,,,,,,,,,,,,,,153.24
2021-10-06,,,,,,,,,,,,,,,,,,,151.18
2021-10-07,,,,,,,,,,,,,,,,,,,152.96
2021-10-08,,,,,,,,,,,,,,,,,,,152.62
2021-10-11,,,,,,,,,,,,,,,,,,,152.42
2021-10-12,,,,,,,,,,,,,,,,,,,152.66
2021-10-13,,,,,,,,,,,,,,,,,,,154.08
2021-10-14,,,,,,,,,,,,,,,,,,,155.78
2021-10-15,,,,,,,,,,,,,,,,,,,156.32
2021-10-18,,,,,,,,,,,,,,,,,,,156.1
2021-10-19,,,,,,,,,,,,,,,,,,,156.92
2021-10-20,,,,,,,,,,,,,,,,,,,157.72
2021-10-21,,,,,,,,,,,,,,,,,,,157.32
2021-10-22,,,,,,,,,,,,,,,,,,,157.88
2021-10-25,,,,,,,,,,,,,,,,,,,158.36
2021-10-26,,,,,,,,,,,,,,,,,,,159.18
2021-10-27,,,,,,,,,,,,,,,,,,,158.0
2021-10-28,,,,,,,,,,,,,,,,,,,157.44
2021-10-29,,,,,,,,,,,,,,,,,,,156.56
2021-11-01,,,,,,,,,,,,,,,,,,,157.6
2021-11-02,,,,,,,,,,,,,,,,,,,158.34
2021-11-03,,,,,,,,,,,,,,,,,,,159.3
2021-11-04,,,,,,,,,,,,,,,,,,,160.6
2021-11-05,,,,,,,,,,,,,,,,,,,159.78
2021-11-08,,,,,,,,,,,,,,,,,,,159.88
2021-11-09,,,,,,,,,,,,,,,,,,,159.86
2021-11-10,,,,,,,,,,,,,,,,,,,159.94
2021-11-11,,,,,,,,,,,,,,,,,,,160.2
2021-11-12,,,,,,,,,,,,,,,,,,,160.96
2021-11-15,,,,,,,,,,,,,,,,,,,161.62
2021-11-16,,,,,,,,,,,,,,,,,,,162.04
2021-11-17,,,,,,,,,,,,,,,,,,,162.14
2021-11-18,,,,,,,,,,,,,,,,,,,160.8
2021-11-19,,,,,,,,,,,,,,,,,,,160.9
2021-11-22,,,,,,,,,,,,,,,,,,,160.84
2021-11-23,,,,,,,,,,,,,,,,,,,158.7
2021-11-24,,,,,,,,,,,,,,,,,,,159.12
2021-11-25,,,,,,,,,,,,,,,,,,,159.68
2021-11-26,,,,,,,,,,,,,,,,,,,154.9
2021-11-29,,,,,,,,,,,,,,,,,,,156.72
2021-11-30,,,,,,,,,,,,,,,,,,,154.94
2021-12-01,,,,,,,,,,,,,,,,,,,156.2
2021-12-02,,,,,,,,,,,,,,,,,,,155.86
2021-12-03,,,,,,,,,,,,,,,,,,,154.84
2021-12-06,,,,,,,,,,,,,,,,,,,156.7
2021-12-07,,,,,,,,,,,,,,,,,,,161.1
2021-12-08,,,,,,,,,,,,,,,,,,,160.42
2021-12-09,,,,,,,,,,,,,,,,,,,160.08
2021-12-10,,,,,,,,,,,,,,,,,,,159.5
2021-12-13,,,,,,,,,,,,,,,,,,,158.92
2021-12-14,,,,,,,,,,,,,,,,,,,156.58
2021-12-15,,,,,,,,,,,,,,,,,,,157.18
2021-12-16,,,,,,,,,,,,,,,,,,,158.98
2021-12-17,,,,,,,,,,,,,,,,,,,157.48
2021-12-20,,,,,,,,,,,,,,,,,,,155.22
2021-12-21,,,,,,,,,,,,,,,,,,,157.68
2021-12-22,,,,,,,,,,,,,,,,,,,159.12
2021-12-23,,,,,,,,,,,,,,,,,,,160.24
2021-12-24,,,,,,,,,,,,,,,,,,,160.16
2021-12-27,,,,,,,,,,,,,,,,,,,161.26
2021-12-28,,,,,,,,,,,,,,,,,,,162.34
2021-12-29,,,,,,,,,,,,,,,,,,,161.9
2021-12-30,,,,,,,,,,,,,,,,,,,162.08
2021-12-31,,,,,,,,,,,,,,,,,,,161.26
2022-01-03,,,,,,,,,,,,,,,,,,,162.5
2022-01-04,,,,,,,,,,,,,,,,,,,163.12
2022-01-05,,,,,,,,,,,,,,,,,,,163.62
2022-01-06,,,,,,,,,,,,,,,,,,,160.62
2022-01-07,,,,,,,,,,,,,,,,,,,159.84
2022-01-10,,,,,,,,,,,,,,,,,,,155.92
2022-01-11,,,,,,,,,,,,,,,,,,,157.56
2022-01-12,,,,,,,,,,,,,,,,,,,158.6
2022-01-13,,,,,,,,,,,,,,,,,,,157.28
2022-01-14,,,,,,,,,,,,,,,,,,,155.2
2022-01-17,,,,,,,,,,,,,,,,,,,156.42
2022-01-18,,,,,,,,,,,,,,,,,,,155.28
2022-01-19,,,,,,,,,,,,,,,,,,,156.04
2022-01-20,,,,,,,,,,,,,,,,,,,156.8
2022-01-21,,,,,,,,,,,,,,,,,,,153.42
2022-01-24,,,,,,,,,,,,,,,,,,,146.64
2022-01-25,,,,,,,,,,,,,,,,,,,147.58
2022-01-26,,,,,,,,,,,,,,,,,,,149.72
2022-01-27,,,,,,,,,,,,,,,,,,,150.32
2022-01-28,,,,,,,,,,,,,,,,,,,149.46
2022-01-31,,,,,,,,,,,,,,,,,,,151.48
2022-02-01,,,,,,,,,,,,,,,,,,,152.66
2022-02-02,,,,,,,,,,,,,,,,,,,153.38
2022-02-03,,,,,,,,,,,,,,,,,,,149.44
2022-02-04,,,,,,,,,,,,,,,,,,,147.26
2022-02-07,,,,,,,,,,,,,,,,,,,148.26
2022-02-08,,,,,,,,,,,,,,,,,,,147.54
2022-02-09,,,,,,,,,,,,,,,,,,,150.68
2022-02-10,,,,,,,,,,,,,,,,,,,149.98
2022-02-11,,,,,,,,,,,,,,,,,,,148.86
2022-02-14,,,,,,,,,,,,,,,,,,,146.74
2022-02-15,,,,,,,,,,,,,,,,,,,148.98
2022-02-16,,,,,,,,,,,,,,,,,,,149.0
2022-02-17,,,,,,,,,,,,,,,,,,,147.56
2022-02-18,,,,,,,,,,,,,,,,,,,145.9
2022-02-21,,,,,,,,,,,,,,,,,,,144.12
2022-02-22,,,,,,,,,,,,,,,,,,,144.48
2022-02-23,,,,,,,,,,,,,,,,,,,144.1
2022-02-24,,,,,,,,,,,,,,,,,,,140.56
2022-02-25,,,,,,,,,,,,,,,,,,,144.14
2022-02-28,,,,,,,,,,,,,,,,,,,144.08
2022-03-01,,,,,,,,,,,,,,,,,,,141.82
2022-03-02,,,,,,,,,,,,,,,,,,,142.78
2022-03-03,,,,,,,,,,,,,,,,,,,139.72
2022-03-04,,,,,,,,,,,,,,,,,,,135.7
2022-03-07,,,,,,,,,,,,,,,,,,,134.16
2022-03-08,,,,,,,,,,,,,,,,,,,132.88
2022-03-09,,,,,,,,,,,,,,,,,,,138.56
2022-03-10,,,,,,,,,,,,,,,,,,,136.34
2022-03-11,,,,,,,,,,,,,,,,,,,137.86
2022-03-14,,,,,,,,,,,,,,,,,,,139.62
2022-03-15,,,,,,,,,,,,,,,,,,,139.02
2022-03-16,,,,,,,,,,,,,,,,,,,143.64
2022-03-17,,,,,,,,,,,,,,,,,,,144.12
2022-03-18,,,,,,,,,,,,,,,,,,,145.82
2022-03-21,,,,,,,,,,,,,,,,,,,145.96
2022-03-22,,,,,,,,,,,,,,,,,,,146.4
2022-03-23,,,,,,,,,,,,,,,,,,,144.44
2022-03-24,,,,,,,,,,,,,,,,,,,143.54
2022-03-25,,,,,,,,,,,,,,,,,,,142.94
2022-03-28,,,,,,,,,,,,,,,,,,,143.22
2022-03-29,,,,,,,,,,,,,,,,,,,146.74
2022-03-30,,,,,,,,,,,,,,,,,,,144.88
2022-03-31,,,,,,,,,,,,,,,,,,,143.18
2022-04-01,,,,,,,,,,,,,,,,,,,143.56
2022-04-04,,,,,,,,,,,,,,,,,,,145.08
2022-04-05,,,,,,,,,,,,,,,,,,,144.82
2022-04-06,,,,,,,,,,,,,,,,,,,142.5
2022-04-07,,,,,,,,,,,,,,,,,,,142.34
2022-04-08,,,,,,,,,,,,,,,,,,,144.18
2022-04-11,,,,,,,,,,,,,,,,,,,141.76
2022-04-12,,,,,,,,,,,,,,,,,,,142.3
2022-04-13,,,,,,,,,,,,,,,,,,,142.16
2022-04-14,,,,,,,,,,,,,,,,,,,143.12
2022-04-19,,,,,,,,,,,,,,,,,,,142.38
2022-04-20,,,,,,,,,,,,,,,,,,,143.92
2022-04-21,,,,,,,,,,,,,,,,,,,144.44
2022-04-22,,,,,,,,,,,,,,,,,,,141.2
2022-04-25,,,,,,,,,,,,,,,,,,,138.8
2022-04-26,,,,,,,,,,,,,,,,,,,136.9
2022-04-27,,,,,,,,,,,,,,,,,,,138.14
2022-04-28,,,,,,,,,,,,,,,,,,,138.92
2022-04-29,,,,,,,,,,,,,,,,,,,139.48
2022-05-02,,,,,,,,,,,,,,,,,,,137.5
2022-05-03,,,,,,,,,,,,,,,,,,,138.28
2022-05-04,,,,,,,,,,,,,,,,,,,136.56
2022-05-05,,,,,,,,,,,,,,,,,,,135.4
2022-05-06,,,,,,,,,,,,,,,,,,,132.18
2022-05-09,,,,,,,,,,,,,,,,,,,127.7
2022-05-10,,,,,,,,,,,,,,,,,,,128.68
2022-05-11,,,,,,,,,,,,,,,,,,,130.88
2022-05-12,,,,,,,,,,,,,,,,,,,130.42
2022-05-13,,,,,,,,,,,,,,,,,,,133.38
2022-05-16,,,,,,,,,,,,,,,,,,,133.28
2022-05-17,,,,,,,,,,,,,,,,,,,135.28
2022-05-18,,,,,,,,,,,,,,,,,,,133.4
2022-05-19,,,,,,,,,,,,,,,,,,,131.96
2022-05-20,,,,,,,,,,,,,,,,,,,133.06
2022-05-23,,,,,,,,,,,,,,,,,,,134.68
2022-05-24,,,,,,,,,,,,,,,,,,,132.6
2022-05-25,,,,,,,,,,,,,,,,,,,134.08
2022-05-26,,,,,,,,,,,,,,,,,,,135.6
2022-05-27,,,,,,,,,,,,,,,,,,,137.2
2022-05-30,,,,,,,,,,,,,,,,,,,138.42
2022-05-31,,,,,,,,,,,,,,,,,,,137.46
2022-06-01,,,,,,,,,,,,,,,,,,,136.08
2022-06-02,,,,,,,,,,,,,,,,,,,137.36
2022-06-03,,,,,,,,,,,,,,,,,,,136.9
2022-06-06,,,,,,,,,,,,,,,,,,,138.6
2022-06-07,,,,,,,,,,,,,,,,,,,137.64
2022-06-08,,,,,,,,,,,,,,,,,,,136.68
2022-06-09,,,,,,,,,,,,,,,,,,,135.02
2022-06-10,,,,,,,,,,,,,,,,,,,131.34
2022-06-13,,,,,,,,,,,,,,,,,,,127.84
2022-06-14,,,,,,,,,,,,,,,,,,,126.2
2022-06-15,,,,,,,,,,,,,,,,,,,127.86
2022-06-16,,,,,,,,,,,,,,,,,,,124.46
2022-06-17,,,,,,,,,,,,,,,,,,,124.72
2022-06-20,,,,,,,,,,,,,,,,,,,125.56
2022-06-21,,,,,,,,,,,,,,,,,,,126.14
2022-06-22,,,,,,,,,,,,,,,,,,,125.1
2022-06-23,,,,,,,,,,,,,,,,,,,124.22
2022-06-24,,,,,,,,,,,,,,,,,,,128.16
2022-06-27,,,,,,,,,,,,,,,,,,,128.72
2022-06-28,,,,,,,,,,,,,,,,,,,128.9
2022-06-29,,,,,,,,,,,,,,,,,,,128.76
2022-06-30,,,,,,,,,,,,,,,,,,,127.64
2022-07-01,,,,,,,,,,,,,,,,,,,127.3
2022-07-04,,,,,,,,,,,,,,,,,,,128.2
2022-07-05,,,,,,,,,,,,,,,,,,,125.74
2022-07-06,,,,,,,,,,,,,,,,,,,128.06
2022-07-07,,,,,,,,,,,,,,,,,,,130.24
2022-07-08,,,,,,,,,,,,,,,,,,,130.84
2022-07-11,,,,,,,,,,,,,,,,,,,130.3
2022-07-12,,,,,,,,,,,,,,,,,,,130.98
2022-07-13,,,,,,,,,,,,,,,,,,,130.12
2022-07-14,,,,,,,,,,,,,,,,,,,128.56
2022-07-15,,,,,,,,,,,,,,,,,,,131.1
2022-07-18,,,,,,,,,,,,,,,,,,,132.46
2022-07-19,,,,,,,,,,,,,,,,,,,134.0
2022-07-20,,,,,,,,,,,,,,,,,,,133.94
2022-07-21,,,,,,,,,,,,,,,,,,,134.96
2022-07-22,,,,,,,,,,,,,,,,,,,135.4
2022-07-25,,,,,,,,,,,,,,,,,,,135.18
2022-07-26,,,,,,,,,,,,,,,,,,,134.56
2022-07-27,,,,,,,,,,,,,,,,,,,135.14
2022-07-28,,,,,,,,,,,,,,,,,,,136.96
2022-07-29,,,,,,,,,,,,,,,,,,,139.22
2022-08-01,,,,,,,,,,,,,,,,,,,138.92
2022-08-02,,,,,,,,,,,,,,,,,,,137.74
2022-08-03,,,,,,,,,,,,,,,,,,,138.2
2022-08-04,,,,,,,,,,,,,,,,,,,138.72
2022-08-05,,,,,,,,,,,,,,,,,,,137.12
2022-08-08,,,,,,,,,,,,,,,,,,,138.36
2022-08-09,,,,,,,,,,,,,,,,,,,137.36
2022-08-10,,,,,,,,,,,,,,,,,,,139.0
2022-08-11,,,,,,,,,,,,,,,,,,,139.7
2022-08-12,,,,,,,,,,,,,,,,,,,139.2
2022-08-15,,,,,,,,,,,,,,,,,,,139.42
2022-08-16,,,,,,,,,,,,,,,,,,,139.02
