,EVOE FP Equity_DX_SI_QTY,EVOE FP Equity_DX_SHORT_INTEREST_VALUE,EVOE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVOE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVOE FP Equity_DX_SI_MV,EVOE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVOE FP Equity_DX_SUPPLY_SI_QTY,EVOE FP Equity_DX_BROKER_SI_QTY,EVOE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVOE FP Equity_DX_SUPPLY_SI_MV,EVOE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVOE FP Equity_DX_UTILIZATION_QUANTITY,EVOE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVOE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVOE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVOE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVOE FP Equity_DX_BROKER_SI_CON_RATIO,EVOE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVOE FP Equity_PX_LAST
2023-03-15,,,,,,,,,,,,,,,,,,,150.52
2023-03-16,,,,,,,,,,,,,,,,,,,151.24
2023-03-17,,,,,,,,,,,,,,,,,,,150.62
2023-03-20,,,,,,,,,,,,,,,,,,,152.5
2023-03-21,,,,,,,,,,,,,,,,,,,153.92
2023-03-22,,,,,,,,,,,,,,,,,,,154.06
2023-03-23,,,,,,,,,,,,,,,,,,,153.52
2023-03-24,,,,,,,,,,,,,,,,,,,153.36
2023-03-27,,,,,,,,,,,,,,,,,,,153.54
2023-03-28,,,,,,,,,,,,,,,,,,,153.42
2023-03-29,,,,,,,,,,,,,,,,,,,154.56
2023-03-30,,,,,,,,,,,,,,,,,,,156.28
2023-03-31,,,,,,,,,,,,,,,,,,,157.42
2023-04-03,,,,,,,,,,,,,,,,,,,157.44
2023-04-04,,,,,,,,,,,,,,,,,,,158.22
2023-04-05,,,,,,,,,,,,,,,,,,,158.1
2023-04-06,,,,,,,,,,,,,,,,,,,158.84
2023-04-11,,,,,,,,,,,,,,,,,,,159.7
2023-04-12,,,,,,,,,,,,,,,,,,,160.08
2023-04-13,,,,,,,,,,,,,,,,,,,160.42
2023-04-14,,,,,,,,,,,,,,,,,,,160.56
2023-04-17,,,,,,,,,,,,,,,,,,,160.78
2023-04-18,,,,,,,,,,,,,,,,,,,161.08
2023-04-19,,,,,,,,,,,,,,,,,,,161.04
2023-04-20,,,,,,,,,,,,,,,,,,,162.24
2023-04-21,,,,,,,,,,,,,,,,,,,163.06
2023-04-24,,,,,,,,,,,,,,,,,,,163.26
2023-04-25,,,,,,,,,,,,,,,,,,,162.96
2023-04-26,,,,,,,,,,,,,,,,,,,161.66
2023-04-27,,,,,,,,,,,,,,,,,,,161.64
2023-04-28,,,,,,,,,,,,,,,,,,,162.56
2023-05-02,,,,,,,,,,,,,,,,,,,161.16
2023-05-03,,,,,,,,,,,,,,,,,,,162.06
2023-05-04,,,,,,,,,,,,,,,,,,,161.82
2023-05-05,,,,,,,,,,,,,,,,,,,162.8
2023-05-08,,,,,,,,,,,,,,,,,,,162.88
2023-05-09,,,,,,,,,,,,,,,,,,,163.26
2023-05-10,,,,,,,,,,,,,,,,,,,161.48
2023-05-11,,,,,,,,,,,,,,,,,,,162.22
2023-05-12,,,,,,,,,,,,,,,,,,,162.38
2023-05-15,,,,,,,,,,,,,,,,,,,163.0
2023-05-16,,,,,,,,,,,,,,,,,,,162.36
2023-05-17,,,,,,,,,,,,,,,,,,,161.28
2023-05-18,,,,,,,,,,,,,,,,,,,161.78
2023-05-19,,,,,,,,,,,,,,,,,,,162.68
2023-05-22,,,,,,,,,,,,,,,,,,,162.86
2023-05-23,,,,,,,,,,,,,,,,,,,161.7
2023-05-24,,,,,,,,,,,,,,,,,,,159.54
2023-05-25,,,,,,,,,,,,,,,,,,,158.84
2023-05-26,,,,,,,,,,,,,,,,,,,159.86
2023-05-29,,,,,,,,,,,,,,,,,,,159.92
2023-05-30,,,,,,,,,,,,,,,,,,,158.5
2023-05-31,,,,,,,,,,,,,,,,,,,157.44
2023-06-01,,,,,,,,,,,,,,,,,,,158.8
2023-06-02,,,,,,,,,,,,,,,,,,,160.62
2023-06-05,,,,,,,,,,,,,,,,,,,159.7
2023-06-06,,,,,,,,,,,,,,,,,,,160.24
2023-06-07,,,,,,,,,,,,,,,,,,,159.78
2023-06-08,,,,,,,,,,,,,,,,,,,159.5
2023-06-09,,,,,,,,,,,,,,,,,,,159.22
2023-06-12,,,,,,,,,,,,,,,,,,,159.32
2023-06-13,,,,,,,,,,,,,,,,,,,159.96
2023-06-14,,,,,,,,,,,,,,,,,,,160.16
2023-06-15,,,,,,,,,,,,,,,,,,,160.22
2023-06-16,,,,,,,,,,,,,,,,,,,161.32
2023-06-19,,,,,,,,,,,,,,,,,,,158.9
2023-06-20,,,,,,,,,,,,,,,,,,,158.68
2023-06-21,,,,,,,,,,,,,,,,,,,157.66
2023-06-22,,,,,,,,,,,,,,,,,,,156.66
2023-06-23,,,,,,,,,,,,,,,,,,,156.9
2023-06-26,,,,,,,,,,,,,,,,,,,156.82
2023-06-27,,,,,,,,,,,,,,,,,,,157.06
2023-06-28,,,,,,,,,,,,,,,,,,,157.8
2023-06-29,,,,,,,,,,,,,,,,,,,157.7
2023-06-30,,,,,,,,,,,,,,,,,,,159.32
2023-07-03,,,,,,,,,,,,,,,,,,,158.26
2023-07-04,,,,,,,,,,,,,,,,,,,158.52
2023-07-05,,,,,,,,,,,,,,,,,,,157.44
2023-07-06,,,,,,,,,,,,,,,,,,,154.56
2023-07-07,,,,,,,,,,,,,,,,,,,153.76
2023-07-10,,,,,,,,,,,,,,,,,,,153.66
2023-07-11,,,,,,,,,,,,,,,,,,,154.48
2023-07-12,,,,,,,,,,,,,,,,,,,156.2
2023-07-13,,,,,,,,,,,,,,,,,,,156.98
2023-07-14,,,,,,,,,,,,,,,,,,,157.26
2023-07-17,,,,,,,,,,,,,,,,,,,156.42
2023-07-18,,,,,,,,,,,,,,,,,,,157.12
2023-07-19,,,,,,,,,,,,,,,,,,,157.36
2023-07-20,,,,,,,,,,,,,,,,,,,158.46
2023-07-21,,,,,,,,,,,,,,,,,,,159.3
2023-07-24,,,,,,,,,,,,,,,,,,,159.44
2023-07-25,,,,,,,,,,,,,,,,,,,160.18
2023-07-26,,,,,,,,,,,,,,,,,,,159.66
2023-07-27,,,,,,,,,,,,,,,,,,,161.42
2023-07-28,,,,,,,,,,,,,,,,,,,161.42
2023-07-31,,,,,,,,,,,,,,,,,,,160.94
2023-08-01,,,,,,,,,,,,,,,,,,,159.52
2023-08-02,,,,,,,,,,,,,,,,,,,158.66
2023-08-03,,,,,,,,,,,,,,,,,,,157.2
2023-08-04,,,,,,,,,,,,,,,,,,,157.24
2023-08-07,,,,,,,,,,,,,,,,,,,157.3
2023-08-08,,,,,,,,,,,,,,,,,,,156.72
2023-08-09,,,,,,,,,,,,,,,,,,,157.26
2023-08-10,,,,,,,,,,,,,,,,,,,158.52
2023-08-11,,,,,,,,,,,,,,,,,,,157.34
2023-08-14,,,,,,,,,,,,,,,,,,,157.72
2023-08-15,,,,,,,,,,,,,,,,,,,156.04
2023-08-16,,,,,,,,,,,,,,,,,,,155.96
2023-08-17,,,,,,,,,,,,,,,,,,,154.58
2023-08-18,,,,,,,,,,,,,,,,,,,153.94
2023-08-21,,,,,,,,,,,,,,,,,,,153.54
2023-08-22,,,,,,,,,,,,,,,,,,,153.86
2023-08-23,,,,,,,,,,,,,,,,,,,154.68
2023-08-24,,,,,,,,,,,,,,,,,,,154.58
2023-08-25,,,,,,,,,,,,,,,,,,,154.94
2023-08-28,,,,,,,,,,,,,,,,,,,156.06
2023-08-29,,,,,,,,,,,,,,,,,,,157.16
2023-08-30,,,,,,,,,,,,,,,,,,,157.16
2023-08-31,,,,,,,,,,,,,,,,,,,156.82
2023-09-01,,,,,,,,,,,,,,,,,,,156.5
2023-09-04,,,,,,,,,,,,,,,,,,,156.2
2023-09-05,,,,,,,,,,,,,,,,,,,155.74
2023-09-06,,,,,,,,,,,,,,,,,,,155.46
2023-09-07,,,,,,,,,,,,,,,,,,,155.9
2023-09-08,,,,,,,,,,,,,,,,,,,156.26
2023-09-11,,,,,,,,,,,,,,,,,,,156.84
2023-09-12,,,,,,,,,,,,,,,,,,,156.0
2023-09-13,,,,,,,,,,,,,,,,,,,155.34
2023-09-14,,,,,,,,,,,,,,,,,,,157.04
2023-09-15,,,,,,,,,,,,,,,,,,,158.1
2023-09-18,,,,,,,,,,,,,,,,,,,156.9
2023-09-19,,,,,,,,,,,,,,,,,,,156.68
2023-09-20,,,,,,,,,,,,,,,,,,,158.14
2023-09-21,,,,,,,,,,,,,,,,,,,156.36
2023-09-22,,,,,,,,,,,,,,,,,,,155.26
2023-09-25,,,,,,,,,,,,,,,,,,,154.58
2023-09-26,,,,,,,,,,,,,,,,,,,154.1
2023-09-27,,,,,,,,,,,,,,,,,,,153.5
2023-09-28,,,,,,,,,,,,,,,,,,,153.94
2023-09-29,,,,,,,,,,,,,,,,,,,154.88
2023-10-02,,,,,,,,,,,,,,,,,,,153.32
2023-10-03,,,,,,,,,,,,,,,,,,,152.14
2023-10-04,,,,,,,,,,,,,,,,,,,151.96
2023-10-05,,,,,,,,,,,,,,,,,,,153.3
2023-10-06,,,,,,,,,,,,,,,,,,,153.68
2023-10-09,,,,,,,,,,,,,,,,,,,153.54
2023-10-10,,,,,,,,,,,,,,,,,,,155.72
2023-10-11,,,,,,,,,,,,,,,,,,,156.0
2023-10-12,,,,,,,,,,,,,,,,,,,155.88
2023-10-13,,,,,,,,,,,,,,,,,,,154.72
2023-10-16,,,,,,,,,,,,,,,,,,,154.74
2023-10-17,,,,,,,,,,,,,,,,,,,154.52
2023-10-18,,,,,,,,,,,,,,,,,,,153.44
2023-10-19,,,,,,,,,,,,,,,,,,,151.76
2023-10-20,,,,,,,,,,,,,,,,,,,150.04
2023-10-23,,,,,,,,,,,,,,,,,,,149.82
2023-10-24,,,,,,,,,,,,,,,,,,,149.98
2023-10-25,,,,,,,,,,,,,,,,,,,150.24
2023-10-26,,,,,,,,,,,,,,,,,,,149.66
2023-10-27,,,,,,,,,,,,,,,,,,,148.58
2023-10-30,,,,,,,,,,,,,,,,,,,149.08
2023-10-31,,,,,,,,,,,,,,,,,,,149.64
2023-11-01,,,,,,,,,,,,,,,,,,,150.56
2023-11-02,,,,,,,,,,,,,,,,,,,152.3
2023-11-03,,,,,,,,,,,,,,,,,,,152.28
2023-11-06,,,,,,,,,,,,,,,,,,,151.84
2023-11-07,,,,,,,,,,,,,,,,,,,151.7
2023-11-08,,,,,,,,,,,,,,,,,,,151.98
2023-11-09,,,,,,,,,,,,,,,,,,,153.84
2023-11-10,,,,,,,,,,,,,,,,,,,151.98
2023-11-13,,,,,,,,,,,,,,,,,,,152.72
2023-11-14,,,,,,,,,,,,,,,,,,,154.32
2023-11-15,,,,,,,,,,,,,,,,,,,154.22
2023-11-16,,,,,,,,,,,,,,,,,,,153.74
2023-11-17,,,,,,,,,,,,,,,,,,,154.42
2023-11-20,,,,,,,,,,,,,,,,,,,154.1
2023-11-21,,,,,,,,,,,,,,,,,,,154.5
2023-11-22,,,,,,,,,,,,,,,,,,,155.58
2023-11-23,,,,,,,,,,,,,,,,,,,156.04
2023-11-24,,,,,,,,,,,,,,,,,,,156.6
2023-11-27,,,,,,,,,,,,,,,,,,,156.54
2023-11-28,,,,,,,,,,,,,,,,,,,156.22
2023-11-29,,,,,,,,,,,,,,,,,,,156.3
2023-11-30,,,,,,,,,,,,,,,,,,,157.2
2023-12-01,,,,,,,,,,,,,,,,,,,158.16
2023-12-04,,,,,,,,,,,,,,,,,,,158.32
2023-12-05,,,,,,,,,,,,,,,,,,,159.06
2023-12-06,,,,,,,,,,,,,,,,,,,159.8
2023-12-07,,,,,,,,,,,,,,,,,,,159.72
2023-12-08,,,,,,,,,,,,,,,,,,,160.46
2023-12-11,,,,,,,,,,,,,,,,,,,160.88
2023-12-12,,,,,,,,,,,,,,,,,,,160.88
2023-12-13,,,,,,,,,,,,,,,,,,,160.74
2023-12-14,,,,,,,,,,,,,,,,,,,161.14
2023-12-15,,,,,,,,,,,,,,,,,,,160.86
2023-12-18,,,,,,,,,,,,,,,,,,,160.56
2023-12-19,,,,,,,,,,,,,,,,,,,160.94
2023-12-20,,,,,,,,,,,,,,,,,,,161.4
2023-12-21,,,,,,,,,,,,,,,,,,,160.92
2023-12-22,,,,,,,,,,,,,,,,,,,161.5
2023-12-27,,,,,,,,,,,,,,,,,,,161.86
2023-12-28,,,,,,,,,,,,,,,,,,,161.84
2023-12-29,,,,,,,,,,,,,,,,,,,161.98
2024-01-02,,,,,,,,,,,,,,,,,,,161.98
2024-01-03,,,,,,,,,,,,,,,,,,,161.9
2024-01-04,,,,,,,,,,,,,,,,,,,163.52
2024-01-05,,,,,,,,,,,,,,,,,,,163.02
2024-01-08,,,,,,,,,,,,,,,,,,,163.24
2024-01-09,,,,,,,,,,,,,,,,,,,163.34
2024-01-10,,,,,,,,,,,,,,,,,,,163.1
2024-01-11,,,,,,,,,,,,,,,,,,,162.28
2024-01-12,,,,,,,,,,,,,,,,,,,164.18
2024-01-15,,,,,,,,,,,,,,,,,,,163.9
2024-01-16,,,,,,,,,,,,,,,,,,,163.74
2024-01-17,,,,,,,,,,,,,,,,,,,162.42
2024-01-18,,,,,,,,,,,,,,,,,,,162.54
2024-01-19,,,,,,,,,,,,,,,,,,,162.44
2024-01-22,,,,,,,,,,,,,,,,,,,163.66
2024-01-23,,,,,,,,,,,,,,,,,,,162.94
2024-01-24,,,,,,,,,,,,,,,,,,,163.78
2024-01-25,,,,,,,,,,,,,,,,,,,163.94
2024-01-26,,,,,,,,,,,,,,,,,,,165.8
2024-01-29,,,,,,,,,,,,,,,,,,,165.56
2024-01-30,,,,,,,,,,,,,,,,,,,165.66
2024-01-31,,,,,,,,,,,,,,,,,,,165.54
2024-02-01,,,,,,,,,,,,,,,,,,,164.66
2024-02-02,,,,,,,,,,,,,,,,,,,164.64
2024-02-05,,,,,,,,,,,,,,,,,,,164.76
2024-02-06,,,,,,,,,,,,,,,,,,,165.3
2024-02-07,,,,,,,,,,,,,,,,,,,165.02
2024-02-08,,,,,,,,,,,,,,,,,,,164.2
2024-02-09,,,,,,,,,,,,,,,,,,,163.44
2024-02-12,,,,,,,,,,,,,,,,,,,164.08
2024-02-13,,,,,,,,,,,,,,,,,,,162.9
2024-02-14,,,,,,,,,,,,,,,,,,,163.52
2024-02-15,,,,,,,,,,,,,,,,,,,164.14
2024-02-16,,,,,,,,,,,,,,,,,,,165.16
2024-02-19,,,,,,,,,,,,,,,,,,,165.68
2024-02-20,,,,,,,,,,,,,,,,,,,166.5
2024-02-21,,,,,,,,,,,,,,,,,,,165.94
2024-02-22,,,,,,,,,,,,,,,,,,,166.66
2024-02-23,,,,,,,,,,,,,,,,,,,167.44
2024-02-26,,,,,,,,,,,,,,,,,,,166.48
2024-02-27,,,,,,,,,,,,,,,,,,,166.54
2024-02-28,,,,,,,,,,,,,,,,,,,165.42
2024-02-29,,,,,,,,,,,,,,,,,,,165.92
2024-03-01,,,,,,,,,,,,,,,,,,,165.7
2024-03-04,,,,,,,,,,,,,,,,,,,165.56
2024-03-05,,,,,,,,,,,,,,,,,,,166.36
2024-03-06,,,,,,,,,,,,,,,,,,,166.68
2024-03-07,,,,,,,,,,,,,,,,,,,168.02
2024-03-08,,,,,,,,,,,,,,,,,,,168.44
2024-03-11,,,,,,,,,,,,,,,,,,,168.44
2024-03-12,,,,,,,,,,,,,,,,,,,169.32
2024-03-13,,,,,,,,,,,,,,,,,,,169.12
2024-03-14,,,,,,,,,,,,,,,,,,,168.68
2024-03-15,,,,,,,,,,,,,,,,,,,167.78
2024-03-18,,,,,,,,,,,,,,,,,,,167.42
2024-03-19,,,,,,,,,,,,,,,,,,,167.4
2024-03-20,,,,,,,,,,,,,,,,,,,167.82
2024-03-21,,,,,,,,,,,,,,,,,,,168.54
2024-03-22,,,,,,,,,,,,,,,,,,,168.8
2024-03-25,,,,,,,,,,,,,,,,,,,168.58
2024-03-26,,,,,,,,,,,,,,,,,,,169.28
2024-03-27,,,,,,,,,,,,,,,,,,,169.46
2024-03-28,,,,,,,,,,,,,,,,,,,169.72
2024-04-02,,,,,,,,,,,,,,,,,,,167.52
2024-04-03,,,,,,,,,,,,,,,,,,,167.1
2024-04-04,,,,,,,,,,,,,,,,,,,166.72
2024-04-05,,,,,,,,,,,,,,,,,,,165.4
2024-04-08,,,,,,,,,,,,,,,,,,,165.08
2024-04-09,,,,,,,,,,,,,,,,,,,164.54
2024-04-10,,,,,,,,,,,,,,,,,,,164.94
2024-04-11,,,,,,,,,,,,,,,,,,,164.68
2024-04-12,,,,,,,,,,,,,,,,,,,164.76
2024-04-15,,,,,,,,,,,,,,,,,,,164.78
2024-04-16,,,,,,,,,,,,,,,,,,,162.68
2024-04-17,,,,,,,,,,,,,,,,,,,163.08
2024-04-18,,,,,,,,,,,,,,,,,,,163.76
2024-04-19,,,,,,,,,,,,,,,,,,,164.14
2024-04-22,,,,,,,,,,,,,,,,,,,165.84
2024-04-23,,,,,,,,,,,,,,,,,,,167.22
2024-04-24,,,,,,,,,,,,,,,,,,,165.7
2024-04-25,,,,,,,,,,,,,,,,,,,164.58
2024-04-26,,,,,,,,,,,,,,,,,,,165.86
2024-04-29,,,,,,,,,,,,,,,,,,,166.3
2024-04-30,,,,,,,,,,,,,,,,,,,165.56
2024-05-02,,,,,,,,,,,,,,,,,,,165.68
2024-05-03,,,,,,,,,,,,,,,,,,,166.44
2024-05-06,,,,,,,,,,,,,,,,,,,167.48
2024-05-07,,,,,,,,,,,,,,,,,,,169.12
2024-05-08,,,,,,,,,,,,,,,,,,,170.46
2024-05-09,,,,,,,,,,,,,,,,,,,171.18
2024-05-10,,,,,,,,,,,,,,,,,,,171.98
2024-05-13,,,,,,,,,,,,,,,,,,,171.82
2024-05-14,,,,,,,,,,,,,,,,,,,171.88
2024-05-15,,,,,,,,,,,,,,,,,,,172.96
2024-05-16,,,,,,,,,,,,,,,,,,,173.14
2024-05-17,,,,,,,,,,,,,,,,,,,173.28
2024-05-20,,,,,,,,,,,,,,,,,,,173.42
2024-05-21,,,,,,,,,,,,,,,,,,,172.92
2024-05-22,,,,,,,,,,,,,,,,,,,172.9
2024-05-23,,,,,,,,,,,,,,,,,,,172.56
2024-05-24,,,,,,,,,,,,,,,,,,,172.56
2024-05-27,,,,,,,,,,,,,,,,,,,172.92
2024-05-28,,,,,,,,,,,,,,,,,,,171.24
2024-05-29,,,,,,,,,,,,,,,,,,,170.14
2024-05-30,,,,,,,,,,,,,,,,,,,170.84
2024-05-31,,,,,,,,,,,,,,,,,,,171.52
2024-06-03,,,,,,,,,,,,,,,,,,,171.88
2024-06-04,,,,,,,,,,,,,,,,,,,172.5
2024-06-05,,,,,,,,,,,,,,,,,,,173.72
2024-06-06,,,,,,,,,,,,,,,,,,,174.54
2024-06-07,,,,,,,,,,,,,,,,,,,174.08
2024-06-10,,,,,,,,,,,,,,,,,,,173.66
2024-06-11,,,,,,,,,,,,,,,,,,,172.54
2024-06-12,,,,,,,,,,,,,,,,,,,174.48
2024-06-13,,,,,,,,,,,,,,,,,,,173.16
2024-06-14,,,,,,,,,,,,,,,,,,,172.52
2024-06-17,,,,,,,,,,,,,,,,,,,171.96
2024-06-18,,,,,,,,,,,,,,,,,,,173.28
2024-06-19,,,,,,,,,,,,,,,,,,,173.24
2024-06-20,,,,,,,,,,,,,,,,,,,174.16
2024-06-21,,,,,,,,,,,,,,,,,,,173.26
2024-06-24,,,,,,,,,,,,,,,,,,,174.58
2024-06-25,,,,,,,,,,,,,,,,,,,173.74
2024-06-26,,,,,,,,,,,,,,,,,,,173.2
2024-06-27,,,,,,,,,,,,,,,,,,,172.48
2024-06-28,,,,,,,,,,,,,,,,,,,171.88
2024-07-01,,,,,,,,,,,,,,,,,,,172.36
2024-07-02,,,,,,,,,,,,,,,,,,,171.18
2024-07-03,,,,,,,,,,,,,,,,,,,172.08
2024-07-04,,,,,,,,,,,,,,,,,,,172.64
2024-07-05,,,,,,,,,,,,,,,,,,,172.44
2024-07-08,,,,,,,,,,,,,,,,,,,172.62
2024-07-09,,,,,,,,,,,,,,,,,,,171.32
2024-07-10,,,,,,,,,,,,,,,,,,,172.72
2024-07-11,,,,,,,,,,,,,,,,,,,174.2
2024-07-12,,,,,,,,,,,,,,,,,,,175.5
2024-07-15,,,,,,,,,,,,,,,,,,,173.76
2024-07-16,,,,,,,,,,,,,,,,,,,173.68
2024-07-17,,,,,,,,,,,,,,,,,,,174.18
2024-07-18,,,,,,,,,,,,,,,,,,,174.68
2024-07-19,,,,,,,,,,,,,,,,,,,173.5
2024-07-22,,,,,,,,,,,,,,,,,,,175.32
2024-07-23,,,,,,,,,,,,,,,,,,,175.6
2024-07-24,,,,,,,,,,,,,,,,,,,175.6
2024-07-25,,,,,,,,,,,,,,,,,,,175.8
2024-07-26,,,,,,,,,,,,,,,,,,,177.6
2024-07-29,,,,,,,,,,,,,,,,,,,177.48
2024-07-30,,,,,,,,,,,,,,,,,,,178.4
2024-07-31,,,,,,,,,,,,,,,,,,,179.06
2024-08-01,,,,,,,,,,,,,,,,,,,177.56
2024-08-02,,,,,,,,,,,,,,,,,,,175.54
2024-08-05,,,,,,,,,,,,,,,,,,,171.92
2024-08-06,,,,,,,,,,,,,,,,,,,171.24
2024-08-07,,,,,,,,,,,,,,,,,,,174.16
2024-08-08,,,,,,,,,,,,,,,,,,,173.96
2024-08-09,,,,,,,,,,,,,,,,,,,174.64
2024-08-12,,,,,,,,,,,,,,,,,,,174.7
2024-08-13,,,,,,,,,,,,,,,,,,,175.76
2024-08-14,,,,,,,,,,,,,,,,,,,176.46
2024-08-15,,,,,,,,,,,,,,,,,,,177.78
2024-08-16,,,,,,,,,,,,,,,,,,,178.04
2024-08-19,,,,,,,,,,,,,,,,,,,178.94
2024-08-20,,,,,,,,,,,,,,,,,,,178.38
2024-08-21,,,,,,,,,,,,,,,,,,,178.9
2024-08-22,,,,,,,,,,,,,,,,,,,179.76
2024-08-23,,,,,,,,,,,,,,,,,,,180.66
2024-08-26,,,,,,,,,,,,,,,,,,,180.66
2024-08-27,,,,,,,,,,,,,,,,,,,181.58
2024-08-28,,,,,,,,,,,,,,,,,,,182.92
2024-08-29,,,,,,,,,,,,,,,,,,,184.04
2024-08-30,,,,,,,,,,,,,,,,,,,184.22
2024-09-02,,,,,,,,,,,,,,,,,,,184.44
2024-09-03,,,,,,,,,,,,,,,,,,,184.18
2024-09-04,,,,,,,,,,,,,,,,,,,183.18
2024-09-05,,,,,,,,,,,,,,,,,,,182.46
2024-09-06,,,,,,,,,,,,,,,,,,,181.72
2024-09-09,,,,,,,,,,,,,,,,,,,183.68
2024-09-10,,,,,,,,,,,,,,,,,,,183.3
2024-09-11,,,,,,,,,,,,,,,,,,,182.84
2024-09-12,,,,,,,,,,,,,,,,,,,183.56
2024-09-13,,,,,,,,,,,,,,,,,,,184.38
2024-09-16,,,,,,,,,,,,,,,,,,,184.9
2024-09-17,,,,,,,,,,,,,,,,,,,185.0
2024-09-18,,,,,,,,,,,,,,,,,,,183.64
2024-09-19,,,,,,,,,,,,,,,,,,,184.42
2024-09-20,,,,,,,,,,,,,,,,,,,183.2
2024-09-23,,,,,,,,,,,,,,,,,,,184.28
2024-09-24,,,,,,,,,,,,,,,,,,,184.8
2024-09-25,,,,,,,,,,,,,,,,,,,184.46
2024-09-26,,,,,,,,,,,,,,,,,,,184.84
2024-09-27,,,,,,,,,,,,,,,,,,,185.96
2024-09-30,,,,,,,,,,,,,,,,,,,184.78
2024-10-01,,,,,,,,,,,,,,,,,,,184.48
2024-10-02,,,,,,,,,,,,,,,,,,,184.34
2024-10-03,,,,,,,,,,,,,,,,,,,182.4
2024-10-04,,,,,,,,,,,,,,,,,,,181.82
2024-10-07,,,,,,,,,,,,,,,,,,,182.04
2024-10-08,,,,,,,,,,,,,,,,,,,182.18
2024-10-09,,,,,,,,,,,,,,,,,,,183.46
2024-10-10,,,,,,,,,,,,,,,,,,,183.2
2024-10-11,,,,,,,,,,,,,,,,,,,183.74
2024-10-14,,,,,,,,,,,,,,,,,,,185.16
2024-10-15,,,,,,,,,,,,,,,,,,,186.0
2024-10-16,,,,,,,,,,,,,,,,,,,186.18
2024-10-17,,,,,,,,,,,,,,,,,,,187.56
2024-10-18,,,,,,,,,,,,,,,,,,,187.32
2024-10-21,,,,,,,,,,,,,,,,,,,185.76
2024-10-22,,,,,,,,,,,,,,,,,,,185.04
2024-10-23,,,,,,,,,,,,,,,,,,,184.72
2024-10-24,,,,,,,,,,,,,,,,,,,185.0
2024-10-25,,,,,,,,,,,,,,,,,,,184.42
2024-10-28,,,,,,,,,,,,,,,,,,,185.86
2024-10-29,,,,,,,,,,,,,,,,,,,184.26
2024-10-30,,,,,,,,,,,,,,,,,,,181.9
2024-10-31,,,,,,,,,,,,,,,,,,,179.6
2024-11-01,,,,,,,,,,,,,,,,,,,181.6
2024-11-04,,,,,,,,,,,,,,,,,,,181.02
2024-11-05,,,,,,,,,,,,,,,,,,,180.86
2024-11-06,,,,,,,,,,,,,,,,,,,180.04
2024-11-07,,,,,,,,,,,,,,,,,,,179.74
2024-11-08,,,,,,,,,,,,,,,,,,,179.94
2024-11-11,,,,,,,,,,,,,,,,,,,181.22
2024-11-12,,,,,,,,,,,,,,,,,,,178.72
2024-11-13,,,,,,,,,,,,,,,,,,,178.56
2024-11-14,,,,,,,,,,,,,,,,,,,179.96
2024-11-15,,,,,,,,,,,,,,,,,,,178.74
2024-11-18,,,,,,,,,,,,,,,,,,,179.12
2024-11-19,,,,,,,,,,,,,,,,,,,178.94
2024-11-20,,,,,,,,,,,,,,,,,,,179.3
2024-11-21,,,,,,,,,,,,,,,,,,,180.56
2024-11-22,,,,,,,,,,,,,,,,,,,182.5
2024-11-25,,,,,,,,,,,,,,,,,,,182.48
2024-11-26,,,,,,,,,,,,,,,,,,,182.42
2024-11-27,,,,,,,,,,,,,,,,,,,182.48
2024-11-28,,,,,,,,,,,,,,,,,,,183.0
2024-11-29,,,,,,,,,,,,,,,,,,,183.74
2024-12-02,,,,,,,,,,,,,,,,,,,184.42
2024-12-03,,,,,,,,,,,,,,,,,,,185.02
2024-12-04,,,,,,,,,,,,,,,,,,,185.82
2024-12-05,,,,,,,,,,,,,,,,,,,186.6
2024-12-06,,,,,,,,,,,,,,,,,,,186.24
2024-12-09,,,,,,,,,,,,,,,,,,,185.48
2024-12-10,,,,,,,,,,,,,,,,,,,184.62
2024-12-11,,,,,,,,,,,,,,,,,,,184.76
2024-12-12,,,,,,,,,,,,,,,,,,,184.2
2024-12-13,,,,,,,,,,,,,,,,,,,183.42
2024-12-16,,,,,,,,,,,,,,,,,,,183.74
2024-12-17,,,,,,,,,,,,,,,,,,,183.22
2024-12-18,,,,,,,,,,,,,,,,,,,182.84
2024-12-19,,,,,,,,,,,,,,,,,,,180.74
2024-12-20,,,,,,,,,,,,,,,,,,,180.3
2024-12-23,,,,,,,,,,,,,,,,,,,179.86
2024-12-24,,,,,,,,,,,,,,,,,,,180.7
2024-12-27,,,,,,,,,,,,,,,,,,,181.34
2024-12-30,,,,,,,,,,,,,,,,,,,180.5
2024-12-31,,,,,,,,,,,,,,,,,,,181.3
2025-01-02,,,,,,,,,,,,,,,,,,,182.7
2025-01-03,,,,,,,,,,,,,,,,,,,181.32
2025-01-06,,,,,,,,,,,,,,,,,,,181.92
2025-01-07,,,,,,,,,,,,,,,,,,,182.76
