,SAMS FP Equity_DX_SI_QTY,SAMS FP Equity_DX_SHORT_INTEREST_VALUE,SAMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SAMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SAMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SAMS FP Equity_DX_SI_MV,SAMS FP Equity_DX_DSS,SAMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SAMS FP Equity_DX_SUPPLY_SI_QTY,SAMS FP Equity_DX_BROKER_SI_QTY,SAMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SAMS FP Equity_DX_BROKER_SI_MV_NEW_x,SAMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,SAMS FP Equity_DX_BROKER_SI_MV_INC_x,SAMS FP Equity_DX_BROKER_SI_QTY_ADD,SAMS FP Equity_DX_BROKER_SI_QTY_NEW,SAMS FP Equity_DX_SUPPLY_SI_MV_DEC,SAMS FP Equity_DX_BROKER_SI_QTY_INC,SAMS FP Equity_DX_SUPPLY_SI_QTY_DEC,SAMS FP Equity_DX_BROKER_SI_MV_NEW_y,SAMS FP Equity_DX_BROKER_SI_MV_INC_y,SAMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,SAMS FP Equity_DX_BROKER_SI_MV_ADD,SAMS FP Equity_DX_SUPPLY_SI_QTY_ADD,SAMS FP Equity_DX_BROKER_SI_QTY_DEC,SAMS FP Equity_DX_SUPPLY_SI_MV,SAMS FP Equity_DX_BROKER_SI_MV_DEC,SAMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SAMS FP Equity_DX_UTILIZATION_QUANTITY,SAMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SAMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SAMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SAMS FP Equity_DX_ACTIVE_UTILIZATION_MV,SAMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SAMS FP Equity_DX_BROKER_SI_CON_RATIO,SAMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SAMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-22,424.0,71020.0,0.09,2.63,0.01,0.07,0.0,47402.5,403.0,283.0,67502.5,,,,,,0.0,,17.0,,,,,,17.0,0.07,0.0,3.2,3.2,12203.0,2044002.5,2.11,3.18,28.24,0.4687,61.52,0.0336
2023-11-23,424.0,72080.0,0.09,2.53,0.01,0.07,0.0,48110.0,403.0,283.0,68510.0,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2074510.0,2.12,3.1,28.61,0.4701,61.52,0.0336
2023-11-24,424.0,72504.0,0.09,2.53,0.01,0.07,0.0,48393.0,403.0,283.0,68913.0,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2086713.0,2.08,3.2,28.31,0.4723,61.84,0.0336
2023-11-27,424.0,72928.0,0.09,2.62,0.01,0.07,0.0,48676.0,403.0,283.0,69316.0,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2098916.0,2.09,3.2,28.35,0.4719,61.79,0.0336
2023-11-28,424.0,72716.0,0.09,2.54,0.01,0.07,0.0,48534.5,403.0,283.0,69114.5,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2092814.5,2.1,3.18,28.31,0.4713,61.75,0.0336
2023-11-29,424.0,73352.0,0.09,2.49,0.01,0.07,0.0,48959.0,403.0,283.0,69719.0,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2111119.0,2.09,3.2,28.32,0.4725,61.86,0.0336
2023-11-30,424.0,74412.0,0.09,2.59,0.01,0.07,0.0,49666.5,403.0,283.0,70726.5,,,,,,,,,,,,,,,0.07,,3.2,3.2,12203.0,2141626.5,2.11,3.22,28.31,0.4732,61.93,0.0336
2023-12-01,524.0,92486.0,0.11,3.29,0.02,0.09,0.0,67599.5,503.0,383.0,88779.5,,,,100.0,,,,,,,,0.02,100.0,,0.09,,3.99,3.99,12103.0,2136179.5,2.13,4.0,22.76,0.3422,49.47,0.0416
2023-12-04,524.0,92224.0,0.11,3.41,0.02,0.09,0.0,67408.0,503.0,383.0,88528.0,,,,,,,,,,,,,,,0.09,,3.99,3.99,12103.0,2130128.0,2.14,3.99,22.69,0.3418,49.43,0.0416
2023-12-05,426.0,80514.0,0.09,2.74,0.01,0.08,0.0,53865.0,405.0,285.0,76545.0,,,,,,0.02,,98.0,,,,,,98.0,0.07,0.02,3.21,3.21,12201.0,2305989.0,2.16,3.27,28.36,0.4725,61.93,0.0338
2023-12-06,426.0,81366.0,0.09,2.34,0.01,0.08,0.0,54435.0,405.0,285.0,77355.0,,,,,,,,,,,,,,,0.08,,3.14,3.14,12479.0,2383489.0,2.36,3.16,28.16,0.4683,61.6,0.0331
2023-12-07,522.0,99441.0,0.11,2.8,0.02,0.1,0.0,72580.5,503.0,381.0,95821.5,,98.0,0.02,,,,96.0,,,0.02,98.0,,,,0.1,,3.9,3.9,12381.0,2358580.5,2.36,3.9,22.81,0.3438,49.76,0.0405
2023-12-08,430.0,81700.0,0.09,2.27,0.01,0.08,0.0,54910.0,409.0,289.0,77710.0,,,,,,0.02,,94.0,,,,,,92.0,0.08,0.02,3.17,3.17,12475.0,2370250.0,2.38,3.17,27.89,0.4579,60.86,0.0334
2023-12-11,524.0,99822.0,0.11,2.63,0.02,0.1,0.0,55054.5,503.0,289.0,95821.5,,94.0,,,,,,,,,94.0,,,,0.1,,3.9,3.9,12381.0,2358580.5,2.35,3.91,40.84,0.4229,49.96,0.0407
2023-12-12,768.0,140544.0,0.16,3.68,0.02,0.14,0.0,51789.0,747.0,283.0,136701.0,,,,,,0.0,,6.0,,,,,250.0,6.0,0.14,0.0,100.0,5.8,0.0,0.0,0.0,100.0,33.47,0.4865,60.93,0.0596
2023-12-13,768.0,144384.0,0.16,3.45,0.02,0.14,0.0,53204.0,747.0,283.0,140436.0,,,,,,,,,,,,,,,0.14,,100.0,5.8,0.0,0.0,0.0,100.0,34.54,0.4826,60.03,0.0596
2023-12-14,768.0,148224.0,0.16,3.42,0.02,0.14,0.0,54619.0,747.0,283.0,144171.0,,,,,,,,,,,,,,,0.14,,100.0,5.8,0.0,0.0,0.0,100.0,34.84,0.481,59.72,0.0596
2023-12-15,868.0,170562.0,0.18,3.81,0.03,0.17,0.0,75259.5,847.0,383.0,166435.5,,,,100.0,,,,,,,,0.02,100.0,,0.17,,100.0,6.52,0.0,0.0,0.0,100.0,30.34,0.3917,53.28,0.0669
2023-12-18,775.0,154225.0,0.16,3.18,0.02,0.15,0.0,57710.0,754.0,290.0,150046.0,,,,,,0.02,,93.0,,,,,,93.0,0.15,0.02,100.0,5.85,0.0,0.0,0.0,100.0,34.01,0.4751,59.7,0.0602
2023-12-19,768.0,153600.0,0.16,3.02,0.02,0.15,0.0,56600.0,747.0,283.0,149400.0,,,,,,0.0,,7.0,,,,,,7.0,0.15,0.0,100.0,5.8,0.0,0.0,0.0,100.0,34.3,0.4834,60.23,0.0596
2023-12-20,768.0,155136.0,0.16,2.83,0.02,0.15,0.0,57166.0,747.0,283.0,150894.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.29,0.4839,60.28,0.0596
2023-12-21,768.0,155136.0,0.16,2.86,0.02,0.15,0.0,57166.0,747.0,283.0,150894.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.12,0.4842,60.4,0.0596
2023-12-22,768.0,155136.0,0.16,2.79,0.02,0.16,0.0,57166.0,747.0,283.0,150894.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.15,0.4842,60.38,0.0596
2023-12-25,768.0,155136.0,0.16,2.72,0.02,0.16,0.0,57166.0,747.0,283.0,150894.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.11,0.4844,60.42,0.0596
2023-12-26,768.0,155136.0,0.16,2.72,0.02,0.15,0.0,57166.0,747.0,283.0,150894.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.1,0.4843,60.42,0.0596
2023-12-27,768.0,153600.0,0.16,2.72,0.02,0.15,0.0,56600.0,747.0,283.0,149400.0,,,,,,,,,,,,,,,0.15,,100.0,5.8,0.0,0.0,0.0,100.0,34.0,0.4846,60.5,0.0596
2023-12-28,857.0,170543.0,0.18,3.05,0.02,0.17,0.0,56317.0,836.0,283.0,166364.0,,9.0,,,,,,,,,9.0,,80.0,,0.17,,100.0,6.49,0.0,0.0,0.0,100.0,30.51,0.5127,64.59,0.0665
2023-12-29,857.0,173114.0,0.18,2.94,0.02,0.17,0.0,57166.0,836.0,283.0,168872.0,,,,,,,,,,,,,,,0.17,,100.0,6.49,0.0,0.0,0.0,100.0,30.81,0.5111,64.33,0.0665
2024-01-01,857.0,173114.0,0.18,2.98,0.02,0.17,0.0,57166.0,836.0,283.0,168872.0,,,,,,,,,,,,,,,0.17,,100.0,6.49,0.0,0.0,0.0,100.0,30.67,0.5118,64.45,0.0665
2024-01-02,857.0,172257.0,0.18,2.98,0.02,0.17,0.0,56883.0,836.0,283.0,168036.0,,,,,,,,,,,,,,,0.17,,100.0,6.49,0.0,0.0,0.0,100.0,30.35,0.514,64.77,0.0665
2024-01-03,877.0,177154.0,0.18,3.05,0.03,0.18,0.0,59186.0,846.0,293.0,170892.0,,10.0,,10.0,,,,,,,10.0,0.0,,,0.17,,6.56,6.56,12048.0,2433696.0,2.42,6.57,29.9,0.4897,63.05,0.068
2024-01-04,877.0,175400.0,0.18,3.0,0.03,0.18,0.0,58600.0,846.0,293.0,169200.0,,,,,,,,,,,,,,,0.17,,6.56,6.56,12048.0,2409600.0,2.43,6.54,29.78,0.4898,63.11,0.068
2024-01-05,877.0,177154.0,0.18,2.99,0.03,0.18,0.0,59186.0,846.0,293.0,170892.0,,,,,,,,,,,,,,,0.17,,6.56,6.56,12048.0,2433696.0,2.41,6.57,30.09,0.4887,62.88,0.068
2024-01-08,784.0,157584.0,0.16,2.61,0.02,0.16,0.0,58893.0,753.0,293.0,151353.0,,,,,,0.02,,93.0,,,,,,,0.15,,5.84,5.84,12141.0,2440341.0,2.45,5.85,33.33,0.4598,58.75,0.0608
2024-01-09,673.0,133590.5,0.14,2.3,0.02,0.13,0.0,58160.5,642.0,293.0,127437.0,,,,,,0.02,,111.0,,,,,,,0.13,,4.98,4.98,12252.0,2432022.0,2.46,4.98,38.64,0.4255,52.09,0.0522
2024-01-10,673.0,133927.0,0.14,2.29,0.02,0.13,0.0,58307.0,642.0,293.0,127758.0,,,,,,,,,,,,,,,0.13,,4.98,4.98,12252.0,2438148.0,2.43,4.96,39.03,0.425,51.76,0.0522
2024-01-11,673.0,134600.0,0.14,2.26,0.02,0.13,0.0,58600.0,642.0,293.0,128400.0,,,,,,,,,,,,,,,0.13,,4.98,4.98,12260.0,2452000.0,2.44,4.98,38.96,0.4253,51.84,0.0522
2024-01-12,673.0,136619.0,0.14,2.31,0.02,0.14,0.0,59479.0,642.0,293.0,130326.0,,,,,,,,,,,,,,,0.13,,4.98,4.98,12260.0,2488780.0,2.45,4.98,39.22,0.4253,51.65,0.0522
2024-01-15,842.0,170084.0,0.18,2.89,0.02,0.17,0.0,59186.0,811.0,293.0,163822.0,,169.0,,,,,,,,,169.0,,,,0.16,,6.29,6.29,12091.0,2442382.0,2.45,6.29,31.11,0.3214,41.43,0.0653
2024-01-16,776.0,157528.0,0.16,2.63,0.02,0.16,0.0,91756.0,755.0,452.0,153265.0,,,0.03,,,0.01,159.0,56.0,,0.03,,,,,0.15,,100.0,5.86,0.0,0.0,0.0,100.0,33.76,0.317,39.06,0.0602
2024-01-17,621.0,125442.0,0.13,2.11,0.02,0.13,0.0,59994.0,600.0,297.0,121200.0,,,,,,0.03,,155.0,,,,,,155.0,0.12,0.03,4.65,4.65,12292.0,2482984.0,2.49,4.65,42.04,0.421,48.9,0.0482
2024-01-18,721.0,143479.0,0.15,2.41,0.02,0.15,0.0,79003.0,700.0,397.0,139300.0,,,0.02,,,,100.0,,,0.02,,,100.0,,0.14,,100.0,5.43,0.0,0.0,0.0,100.0,35.81,0.3338,41.82,0.0559
2024-01-19,630.0,125370.0,0.13,2.12,0.02,0.13,0.0,60894.0,609.0,306.0,121191.0,,,,,,0.02,,91.0,,,,,,91.0,0.12,0.02,4.72,4.72,12283.0,2444317.0,2.44,4.71,41.61,0.4099,48.06,0.0489
2024-01-22,630.0,123165.0,0.13,2.36,0.02,0.12,0.0,59823.0,609.0,306.0,119059.5,,,,,,,,,,,,,,,0.12,,4.72,4.72,12283.0,2401326.5,2.44,4.71,41.3,0.4095,48.27,0.0489
2024-01-23,630.0,123795.0,0.13,2.36,0.02,0.12,0.0,60129.0,609.0,306.0,119668.5,,,,,,,,,,,,,,,0.12,,4.72,4.72,12283.0,2413609.5,2.4,4.74,41.58,0.4103,48.13,0.0489
2024-01-24,630.0,127260.0,0.13,2.42,0.02,0.13,0.0,61812.0,609.0,306.0,123018.0,,,,,,,,,,,,,,,0.12,,4.72,4.72,12283.0,2481166.0,2.42,4.72,42.13,0.4108,47.72,0.0489
2024-01-25,630.0,127260.0,0.13,2.48,0.02,0.13,0.0,61812.0,609.0,306.0,123018.0,,,,,,,,,,,,,,,0.12,,4.72,4.72,12283.0,2481166.0,2.48,4.74,41.49,0.4102,48.2,0.0489
2024-01-26,630.0,126000.0,0.13,2.56,0.02,0.13,0.0,61200.0,609.0,306.0,121800.0,,,,,,,,,,,,,,,0.12,,4.72,4.72,12283.0,2456600.0,2.48,4.71,41.47,0.4096,48.15,0.0489
2024-01-29,632.0,127032.0,0.13,2.82,0.02,0.13,0.0,61908.0,611.0,308.0,122811.0,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,0.12,,100.0,4.74,0.0,0.0,0.0,100.0,41.42,0.4079,48.0,0.049
2024-01-30,632.0,127664.0,0.13,2.84,0.02,0.13,0.0,62216.0,611.0,308.0,123422.0,,,,,,,,,,,,,,,0.12,,100.0,4.74,0.0,0.0,0.0,100.0,41.57,0.4077,47.84,0.049
2024-01-31,632.0,126400.0,0.13,2.96,0.02,0.13,0.0,61600.0,611.0,308.0,122200.0,,,,,,,,,,,,,,,0.12,,100.0,4.74,0.0,0.0,0.0,100.0,41.37,0.4075,47.99,0.049
2024-02-01,632.0,129560.0,0.13,3.26,0.02,0.13,0.0,63140.0,611.0,308.0,125255.0,,,,,,,,,,,,,,,0.12,,100.0,4.74,0.0,0.0,0.0,100.0,41.77,0.4085,47.77,0.049
2024-02-02,611.0,125255.0,0.13,3.27,0.02,0.13,0.0,58425.0,588.0,285.0,120540.0,,,,,,0.0,,23.0,,,,,,23.0,0.12,0.0,100.0,4.56,0.0,0.0,0.0,100.0,42.84,0.4346,49.63,0.0474
2024-02-05,519.0,105357.0,0.11,3.05,0.02,0.11,0.0,58058.0,495.0,286.0,100485.0,,1.0,0.0,,,0.02,1.0,94.0,,0.0,1.0,,,,0.1,,3.84,3.84,12401.0,2517403.0,2.54,3.85,40.42,0.4228,50.26,0.0402
2024-02-06,515.0,104545.0,0.11,2.85,0.01,0.1,0.0,57652.0,493.0,284.0,100079.0,,,,,,0.0,,2.0,,,,,,2.0,0.1,0.0,3.82,3.82,12401.0,2517403.0,2.52,3.82,40.58,0.4301,50.87,0.0399
2024-02-07,515.0,104030.0,0.11,3.17,0.01,0.1,0.0,57368.0,493.0,284.0,99586.0,,,,,,,,,,,,,,,0.1,,3.82,3.82,12401.0,2505002.0,2.52,3.81,40.62,0.4297,50.79,0.0399
2024-02-08,515.0,104030.0,0.11,3.1,0.01,0.1,0.0,57368.0,493.0,284.0,99586.0,,,,,,,,,,,,,,,0.1,,3.82,3.82,12401.0,2505002.0,2.5,3.82,40.6,0.43,50.85,0.0399
2024-02-09,667.0,134734.0,0.14,4.03,0.02,0.13,0.0,57368.0,645.0,284.0,130290.0,,,,,,,,,,,,,152.0,,0.13,,5.0,5.0,12249.0,2474298.0,2.47,5.0,39.27,0.4512,54.13,0.0517
2024-02-12,667.0,134734.0,0.14,3.85,0.02,0.13,0.0,57368.0,645.0,284.0,130290.0,,,,,,,,,,,,,,,0.13,,5.0,5.0,12249.0,2474298.0,2.47,5.01,39.25,0.4513,54.15,0.0517
2024-02-13,665.0,134330.0,0.14,3.79,0.02,0.13,0.0,57166.0,644.0,283.0,130088.0,,,,,,0.0,,1.0,,,,,,1.0,0.13,0.0,100.0,4.99,0.0,0.0,0.0,100.0,39.34,0.4542,54.36,0.0516
2024-02-14,665.0,133665.0,0.14,3.79,0.02,0.13,0.0,56883.0,644.0,283.0,129444.0,,,,,,,,,,,,,,,0.13,,100.0,4.99,0.0,0.0,0.0,100.0,39.31,0.4539,54.35,0.0516
2024-02-15,665.0,134330.0,0.14,3.86,0.02,0.13,0.0,57166.0,644.0,283.0,130088.0,,,,,,,,,,,,,,,0.13,,100.0,4.99,0.0,0.0,0.0,100.0,39.52,0.4536,54.17,0.0516
2024-02-16,665.0,133000.0,0.14,3.82,0.02,0.13,0.0,56600.0,644.0,283.0,128800.0,,,,,,,,,,,,,,,0.13,,100.0,4.99,0.0,0.0,0.0,100.0,39.24,0.454,54.4,0.0516
2024-02-19,665.0,133665.0,0.14,3.83,0.02,0.13,0.0,56883.0,644.0,283.0,129444.0,,,,,,,,,,,,,,,0.13,,100.0,4.99,0.0,0.0,0.0,100.0,39.34,0.4541,54.34,0.0516
2024-02-20,665.0,133665.0,0.14,3.82,0.02,0.13,0.0,56883.0,644.0,283.0,129444.0,,,,,,,,,,,,,,,0.13,,100.0,4.99,0.0,0.0,0.0,100.0,39.49,0.4536,54.19,0.0516
2024-02-21,865.0,174730.0,0.18,5.03,0.03,0.17,0.0,57166.0,844.0,283.0,170488.0,,,,,,,,,,,,,200.0,,0.17,,6.55,6.55,12049.0,2433898.0,2.42,6.55,30.34,0.3218,41.73,0.0671
2024-02-22,865.0,172135.0,0.18,4.88,0.03,0.18,0.0,96117.0,644.0,483.0,128156.0,,,,200.0,,0.04,,200.0,,,,0.04,,,0.13,,4.99,4.99,12249.0,2437551.0,2.47,4.98,29.69,0.3196,41.33,0.0671
2024-02-23,665.0,130007.5,0.14,3.75,0.02,0.13,0.0,55326.5,644.0,283.0,125902.0,,,,,,,,,,,,,,200.0,0.13,0.04,100.0,4.99,0.0,0.0,0.0,100.0,39.11,0.4541,54.51,0.0516
2024-02-26,673.0,131235.0,0.14,3.55,0.02,0.13,0.0,55965.0,648.0,287.0,126360.0,,4.0,,4.0,,,,,,,4.0,0.0,,,0.13,,100.0,5.02,0.0,0.0,0.0,100.0,38.92,0.4432,53.63,0.0522
2024-02-27,673.0,130562.0,0.14,3.49,0.02,0.13,0.0,55678.0,648.0,287.0,125712.0,,,,,,,,,,,,,,,0.13,,100.0,5.02,0.0,0.0,0.0,100.0,38.84,0.4434,53.71,0.0522
2024-02-28,677.0,130999.5,0.14,3.51,0.02,0.13,0.0,55921.5,650.0,289.0,125775.0,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,0.13,,100.0,5.04,0.0,0.0,0.0,100.0,38.63,0.4384,53.38,0.0525
2024-02-29,677.0,130999.5,0.14,3.59,0.02,0.13,0.0,55921.5,650.0,289.0,125775.0,,,,,,,,,,,,,,,0.13,,100.0,5.04,0.0,0.0,0.0,100.0,38.7,0.4384,53.34,0.0525
2024-03-01,677.0,130999.5,0.14,3.66,0.02,0.13,0.0,55921.5,650.0,289.0,125775.0,,,,,,,,,,,,,,,0.13,,100.0,5.04,0.0,0.0,0.0,100.0,38.7,0.4382,53.31,0.0525
2024-03-04,677.0,132692.0,0.14,3.66,0.02,0.13,0.0,56644.0,650.0,289.0,127400.0,,,,,,,,,,,,,,,0.13,,100.0,5.04,0.0,0.0,0.0,100.0,38.95,0.438,53.12,0.0525
2024-03-05,669.0,131793.0,0.14,3.73,0.02,0.13,0.0,56145.0,646.0,285.0,127262.0,,,,,,0.0,,4.0,,,,,,4.0,0.13,0.0,5.01,5.01,12249.0,2413053.0,2.4,5.01,39.27,0.4485,53.88,0.0519
2024-03-06,567.0,115101.0,0.12,3.12,0.02,0.11,0.0,57855.0,544.0,285.0,110432.0,,,,,,0.02,,102.0,,,,,,,0.11,,4.22,4.22,12351.0,2507253.0,2.44,4.23,45.35,0.429,46.7,0.044
2024-03-07,763.0,151837.0,0.16,4.21,0.02,0.15,0.0,56317.0,742.0,283.0,147658.0,,,,,,0.01,,52.0,,,,,250.0,2.0,0.15,0.0,5.76,5.76,12151.0,2418049.0,2.46,5.74,33.13,0.303,33.97,0.0592
2024-03-08,763.0,152600.0,0.16,4.21,0.02,0.15,0.0,56600.0,742.0,283.0,148400.0,,,,,,,,,,,,,,,0.15,,100.0,5.76,0.0,0.0,0.0,100.0,32.67,0.3035,34.46,0.0592
2024-03-11,513.0,100548.0,0.11,2.85,0.01,0.1,0.0,55468.0,492.0,283.0,96432.0,,,,,,0.05,,250.0,,,,,,,0.1,,3.82,3.82,12401.0,2430596.0,2.48,3.81,40.91,0.4322,50.78,0.0398
2024-03-12,513.0,100804.5,0.11,2.81,0.01,0.1,0.0,55609.5,492.0,283.0,96678.0,,,,,,,,,,,,,,,0.1,,3.82,3.82,12401.0,2436796.5,2.43,3.82,40.74,0.4336,51.08,0.0398
2024-03-13,601.0,117796.0,0.13,3.29,0.02,0.12,0.0,72716.0,580.0,371.0,113680.0,,,,88.0,,,,,,,,0.02,88.0,,0.11,,100.0,4.47,0.0,0.0,0.0,100.0,34.52,0.3345,43.26,0.0463
2024-03-14,540.0,105840.0,0.11,2.94,0.02,0.11,0.0,60760.0,519.0,310.0,101724.0,,,,,,0.01,,61.0,,,,,,61.0,0.1,0.01,4.03,4.03,12374.0,2425304.0,2.43,4.04,38.75,0.3938,48.48,0.0419
2024-03-15,540.0,104760.0,0.11,2.7,0.02,0.11,0.0,60140.0,519.0,310.0,100686.0,,,,,,,,,,,,,,,0.1,,4.03,4.03,12373.0,2400362.0,2.42,4.02,38.77,0.3928,48.35,0.0419
2024-03-18,541.0,103601.5,0.11,2.67,0.02,0.1,0.0,59556.5,520.0,311.0,99580.0,,1.0,0.0,,,,1.0,,,0.0,1.0,,,,0.1,,4.03,4.03,12373.0,2369429.5,2.4,4.04,38.86,0.3915,48.13,0.042
2024-03-19,515.0,98622.5,0.11,2.65,0.01,0.1,0.0,54386.0,493.0,284.0,94409.5,,,,,,0.01,,27.0,,,,,,27.0,0.09,0.01,3.82,3.82,12400.0,2374600.0,2.38,3.83,40.62,0.4301,50.84,0.0399
2024-03-20,515.0,98622.5,0.11,2.64,0.01,0.1,0.0,54386.0,493.0,284.0,94409.5,,,,,,,,,,,,,,,0.09,,3.82,3.82,12400.0,2374600.0,2.37,3.81,40.65,0.4297,50.77,0.0399
2024-03-21,515.0,98622.5,0.11,2.51,0.01,0.1,0.0,54386.0,493.0,284.0,94409.5,,,,,,,,,,,,,,,0.09,,3.82,3.82,12400.0,2374600.0,2.37,3.82,40.57,0.4302,50.88,0.0399
2024-03-22,533.0,101270.0,0.11,2.65,0.02,0.1,0.0,55670.0,502.0,293.0,95380.0,,9.0,0.0,,,,9.0,,,0.0,9.0,,,,0.1,,100.0,3.89,0.0,0.0,0.0,100.0,39.31,0.4023,49.0,0.0413
2024-03-25,541.0,100896.5,0.11,2.88,0.02,0.1,0.0,55390.5,506.0,297.0,94369.0,,4.0,0.0,,,,4.0,,,0.0,4.0,,,,0.1,,100.0,3.92,0.0,0.0,0.0,100.0,38.71,0.3909,48.18,0.0419
2024-03-26,545.0,98100.0,0.11,2.96,0.02,0.1,0.0,53820.0,508.0,299.0,91440.0,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,0.09,,100.0,3.94,0.0,0.0,0.0,100.0,38.53,0.3844,47.55,0.0422
2024-03-27,543.0,98283.0,0.11,2.25,0.02,0.1,0.0,53938.0,507.0,298.0,91767.0,,,,,,0.0,,1.0,,,,,,1.0,0.09,0.0,100.0,3.93,0.0,0.0,0.0,100.0,38.48,0.3904,48.31,0.0421
2024-03-28,543.0,100183.5,0.11,0.85,0.02,0.1,0.0,54981.0,507.0,298.0,93541.5,,,,,,,,,,,,,,,0.09,,100.0,3.93,0.0,0.0,0.0,100.0,38.14,0.3918,48.73,0.0421
2024-03-29,543.0,100183.5,0.11,0.84,0.02,0.1,0.0,54981.0,507.0,298.0,93541.5,,,,,,,,,,,,,,,0.09,,100.0,3.93,0.0,0.0,0.0,100.0,38.28,0.3908,48.51,0.0421
2024-04-01,543.0,100183.5,0.11,0.84,0.02,0.1,0.0,54981.0,507.0,298.0,93541.5,,,,,,,,,,,,,,,0.09,,100.0,3.93,0.0,0.0,0.0,100.0,38.6,0.3908,48.26,0.0421
2024-04-02,555.0,102675.0,0.12,0.86,0.02,0.1,0.0,56240.0,513.0,304.0,94905.0,,6.0,0.0,,,,6.0,,,0.0,6.0,,,,0.09,,100.0,4.05,0.0,0.0,0.0,100.0,37.63,0.3763,47.25,0.0439
2024-04-03,435.0,80692.5,0.09,0.68,0.01,0.08,0.0,56392.0,393.0,304.0,72901.5,,,,,,0.02,,120.0,,,,,,,0.07,,100.0,3.11,0.0,0.0,0.0,100.0,20.34,0.4242,60.34,0.0344
2024-04-04,427.0,79208.5,0.09,0.67,0.01,0.08,0.0,55650.0,389.0,300.0,72159.5,,,,,,0.0,,4.0,,,,,,4.0,0.07,0.0,100.0,3.08,0.0,0.0,0.0,100.0,20.78,0.4367,61.44,0.0338
2024-04-05,405.0,74722.5,0.08,0.64,0.01,0.07,0.0,53320.5,378.0,289.0,69741.0,,,,,,0.0,,11.0,,,,,,11.0,0.07,0.0,2.99,2.99,12259.0,2261785.5,2.27,3.0,22.12,0.4765,64.49,0.032
2024-04-08,405.0,74115.0,0.08,0.5,0.01,0.07,0.0,52887.0,378.0,289.0,69174.0,,,,,,,,,,,,,,,0.07,,3.0,3.0,12238.0,2239554.0,2.26,2.99,22.03,0.4769,64.55,0.0321
2024-04-09,405.0,74115.0,0.08,0.5,0.01,0.07,0.0,52887.0,378.0,289.0,69174.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12485.0,2284755.0,2.29,2.94,21.97,0.4785,64.7,0.0315
2024-04-10,405.0,74722.5,0.08,0.51,0.01,0.07,0.0,53320.5,378.0,289.0,69741.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12477.0,2302006.5,2.29,2.96,22.03,0.4792,64.75,0.0315
2024-04-11,405.0,73912.5,0.08,0.51,0.01,0.07,0.0,52742.5,378.0,289.0,68985.0,,,,,,,,,,,,,,,0.07,,2.94,2.94,12475.0,2276687.5,2.3,2.95,22.2,0.4754,64.36,0.0315
2024-04-12,393.0,69954.0,0.08,0.49,0.01,0.07,0.0,50374.0,372.0,283.0,66216.0,,,,,,0.0,,6.0,,,,,,6.0,0.07,0.0,2.89,2.89,12480.0,2221440.0,2.28,2.91,23.15,0.5009,65.99,0.0306
2024-04-15,393.0,69757.5,0.08,0.48,0.01,0.07,0.0,50232.5,372.0,283.0,66030.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12474.0,2214135.0,2.22,2.9,22.7,0.5065,66.6,0.0306
2024-04-16,393.0,69561.0,0.08,0.48,0.01,0.07,0.0,50091.0,372.0,283.0,65844.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12474.0,2207898.0,2.21,2.9,22.68,0.5067,66.62,0.0306
2024-04-17,393.0,68775.0,0.08,0.48,0.01,0.07,0.0,49525.0,372.0,283.0,65100.0,,,,,,,,,,,,,,,0.07,,2.9,2.9,12474.0,2182950.0,2.21,2.89,22.8,0.5045,66.39,0.0306
