,UBBB FP Equity_DX_SI_QTY,UBBB FP Equity_DX_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UBBB FP Equity_DX_SI_MV,UBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UBBB FP Equity_DX_SUPPLY_SI_QTY,UBBB FP Equity_DX_BROKER_SI_QTY,UBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,UBBB FP Equity_DX_BROKER_SI_MV_INC_x,UBBB FP Equity_DX_BROKER_SI_QTY_ADD,UBBB FP Equity_DX_SUPPLY_SI_MV_DEC,UBBB FP Equity_DX_BROKER_SI_QTY_INC,UBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,UBBB FP Equity_DX_BROKER_SI_MV_INC_y,UBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,UBBB FP Equity_DX_BROKER_SI_MV_ADD,UBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,UBBB FP Equity_DX_BROKER_SI_QTY_DEC,UBBB FP Equity_DX_SUPPLY_SI_MV,UBBB FP Equity_DX_BROKER_SI_MV_DEC,UBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UBBB FP Equity_DX_UTILIZATION_QUANTITY,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UBBB FP Equity_DX_BROKER_SI_CON_RATIO,UBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,UBBB FP Equity_PX_LAST
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137422.5,0.04,0.0,,0.0,,0.0,54.969
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137372.5,0.04,0.0,,0.0,,0.0,54.949
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137587.5,0.04,0.0,,0.0,,0.0,55.035
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137565.0,0.04,0.0,,0.0,,0.0,55.026
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137227.5,0.04,0.0,,0.0,,0.0,54.891
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137412.5,0.04,0.0,,0.0,,0.0,54.965
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137232.5,0.04,0.0,,0.0,,0.0,54.893
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137045.0,0.04,0.0,,0.0,,0.0,54.818
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,136950.0,0.04,0.0,,0.0,,0.0,54.78
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137097.5,0.04,0.0,,0.0,,0.0,54.839
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,136855.0,0.04,0.0,,0.0,,0.0,54.742
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,136662.5,0.04,0.0,,0.0,,0.0,54.665
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,136732.5,0.04,0.0,,0.0,,0.0,54.693
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137170.0,0.04,0.0,,0.0,,0.0,54.868
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,136975.0,0.04,0.0,,0.0,,0.0,54.79
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137055.0,0.04,0.0,,0.0,,0.0,54.822
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137390.0,0.04,0.0,,0.0,,0.0,54.956
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137350.0,0.04,0.0,,0.0,,0.0,54.94
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137342.5,0.04,0.0,,0.0,,0.0,54.937
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137380.0,0.04,0.0,,0.0,,0.0,54.952
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137462.5,0.04,0.0,,0.0,,0.0,54.985
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137452.5,0.04,0.0,,0.0,,0.0,54.981
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137690.0,0.04,0.0,,0.0,,0.0,55.076
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137855.0,0.04,0.0,,0.0,,0.0,55.142
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,138075.0,0.04,0.0,,0.0,,0.0,55.23
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,138147.5,0.04,0.0,,0.0,,0.0,55.259
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,138107.5,0.04,0.0,,0.0,,0.0,55.243
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,138117.5,0.04,0.0,,0.0,,0.0,55.247
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,138082.5,0.04,0.0,,0.0,,0.0,55.233
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137917.5,0.04,0.0,,0.0,,0.0,55.167
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2500.0,137815.0,0.04,0.0,,0.0,,0.0,55.126
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2570.0,141599.29,0.04,0.0,,0.0,,0.0,55.097
