,MTB FP Equity_DX_SI_QTY,MTB FP Equity_DX_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTB FP Equity_DX_SI_MV,MTB FP Equity_DX_DSS,MTB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY,MTB FP Equity_DX_BROKER_SI_QTY,MTB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTB FP Equity_DX_BROKER_SI_MV_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTB FP Equity_DX_BROKER_SI_MV_INC_x,MTB FP Equity_DX_SUPPLY_SI_MV_NEW,MTB FP Equity_DX_BROKER_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_NEW,MTB FP Equity_DX_SUPPLY_SI_MV_DEC,MTB FP Equity_DX_BROKER_SI_QTY_INC,MTB FP Equity_DX_SUPPLY_SI_QTY_DEC,MTB FP Equity_DX_BROKER_SI_MV_NEW_y,MTB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTB FP Equity_DX_BROKER_SI_MV_INC_y,MTB FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTB FP Equity_DX_BROKER_SI_MV_ADD,MTB FP Equity_DX_SUPPLY_SI_QTY_ADD,MTB FP Equity_DX_BROKER_SI_QTY_DEC,MTB FP Equity_DX_SUPPLY_SI_MV,MTB FP Equity_DX_BROKER_SI_MV_DEC,MTB FP Equity_DX_SUPPLY_SI_MV_RMV,MTB FP Equity_DX_BROKER_SI_MV_RMV,MTB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTB FP Equity_DX_UTILIZATION_QUANTITY,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTB FP Equity_DX_ACTIVE_UTILIZATION_MV,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTB FP Equity_DX_BROKER_SI_CON_RATIO,MTB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTB FP Equity_DX_DEMAND_SUPPLY_RATIO,MTB FP Equity_PX_LAST
2010-05-28,1600.0,207968.0,0.05,0.02,0.21,0.0,207968.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,800.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0968,129.98
2010-05-31,1600.0,208192.0,0.05,0.02,0.21,0.0,208192.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0968,130.12
2010-06-01,1600.0,208080.0,0.05,0.02,0.21,0.0,208080.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0968,130.05
2010-06-02,3400.0,440946.0,0.1,0.04,0.44,0.0,311256.0,1000.0,2400.0,129690.0,,,,,,800.0,,,,,,,,,0.1,1000.0,,0.13,,,,6.14,6.05,15298.0,1983998.0,,1.99,6.14,33.43,0.5549,66.57,0.2057,129.69
2010-06-03,3400.0,440946.0,0.1,0.04,0.45,0.0,440946.0,0.0,3400.0,0.0,,,,,,1000.0,,0.13,,1000.0,,,,,0.14,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.47,0.3614,46.35,0.2057,129.69
2010-06-04,3400.0,440572.0,0.1,0.04,0.45,0.0,440572.0,0.0,3400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.81,0.3608,46.1,0.2057,129.58
2010-06-07,2400.0,310056.0,0.07,0.03,0.31,0.0,310056.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.35,0.5554,66.65,0.1452,129.19
2010-06-08,2400.0,309888.0,0.07,0.03,0.31,0.0,309888.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.31,0.5557,66.69,0.1452,129.12
2010-06-09,2400.0,311400.0,0.07,0.03,0.31,0.0,311400.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.3,0.5558,66.7,0.1452,129.75
2010-06-10,2400.0,311832.0,0.07,0.03,0.31,0.0,311832.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.38,0.5553,66.62,0.1452,129.93
2010-06-11,2400.0,311664.0,0.07,0.03,0.31,0.0,311664.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.39,0.5552,66.61,0.1452,129.86
2010-06-14,2400.0,311088.0,0.07,0.03,0.31,0.0,311088.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.37,0.5553,66.63,0.1452,129.62
2010-06-15,2400.0,310920.0,0.07,0.03,0.31,0.0,310920.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.36,0.5554,66.64,0.1452,129.55
2010-06-16,2400.0,311208.0,0.07,0.03,0.31,0.0,311208.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.37,0.5553,66.63,0.1452,129.67
2010-06-17,1600.0,207264.0,0.05,0.02,0.21,0.0,207264.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,800.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0718,129.54
2010-06-18,1600.0,207120.0,0.05,0.02,0.21,0.0,207120.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0718,129.45
2010-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1600.0,0.0,0.21,,,0.0,0.0,22115.0,2860354.0,,2.86,0.0,,0.0,,0.0,129.34
2010-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2859470.0,,2.86,0.0,,0.0,,0.0,129.3
2010-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2862787.0,,2.86,0.0,,0.0,,0.0,129.45
2010-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2865662.0,,2.86,0.0,,0.0,,0.0,129.58
2010-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2857700.0,,2.88,0.0,,0.0,,0.0,129.22
2010-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2858364.0,,2.91,0.0,,0.0,,0.0,129.25
2010-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2861681.0,,2.92,0.0,,0.0,,0.0,129.4
2010-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2858806.0,,2.89,0.0,,0.0,,0.0,129.27
2010-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2860797.0,,2.86,0.0,,0.0,,0.0,129.36
2010-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2860133.0,,2.86,0.0,,0.0,,0.0,129.33
2010-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2870306.0,,2.86,0.0,,0.0,,0.0,129.79
2010-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22115.0,2863229.0,,2.85,0.0,,0.0,,0.0,129.47
2010-07-07,3481.0,450928.7,0.22,0.04,0.45,0.0,450928.7,3481.0,3481.0,450928.7,,,,,,3481.0,,,,,,,,,0.45,3481.0,,0.45,,,,21.36,15.91,12817.0,1660314.0,,1.66,21.36,,1.0,100.0,0.1591,129.54
2010-07-08,3481.0,451033.2,0.22,0.04,0.45,0.0,451033.2,3481.0,3481.0,451033.2,,,,,,,,,,,,,,,,,,0.45,,,,21.36,15.91,12817.0,1660699.0,,1.66,21.36,,1.0,100.0,0.1591,129.57
2010-07-09,3481.0,450859.1,0.22,0.04,0.45,0.0,450859.1,3481.0,3481.0,450859.1,,,,,,,,,,,,,,,,,,0.45,,,,21.13,15.78,12997.0,1683372.0,,1.68,21.13,,1.0,100.0,0.1578,129.52
2010-07-12,5081.0,659564.6,0.34,0.05,0.66,0.0,451868.6,5081.0,3481.0,659564.6,,,1600.0,,,,,,,,,,,1600.0,,,,0.66,,,,30.84,23.03,11397.0,1479445.0,,1.48,30.87,,1.0,100.0,0.2303,129.81
2010-07-13,5081.0,658192.7,0.34,0.05,0.66,0.0,450928.7,5081.0,3481.0,658192.7,,,,,,,,,,,,,,,,,,0.66,,,,30.84,23.03,11397.0,1476367.0,,1.48,30.72,,1.0,100.0,0.2303,129.54
2010-07-14,5081.0,656262.0,0.35,0.05,0.66,0.0,449606.0,5081.0,3481.0,656262.0,,,,,,,,,,,,,,,,,,0.66,,,,30.84,23.03,11397.0,1472037.0,,1.48,30.82,,1.0,100.0,0.2303,129.16
2010-07-15,5081.0,656973.3,0.35,0.05,0.65,0.0,450093.3,1753.0,3481.0,226662.9,,,,,,,,0.43,,3328.0,,,,,,,,0.22,,,,10.64,7.95,14725.0,1903943.0,,1.91,10.49,,1.0,100.0,0.2303,129.3
2010-07-16,1753.0,227451.8,0.12,0.02,0.23,0.0,19851.75,1753.0,153.0,227451.8,,,,,,,,,,,,,,,,,3328.0,0.23,0.43,,,10.64,7.95,14725.0,1910569.0,,1.9,10.63,,1.0,100.0,0.0795,129.75
2010-07-19,1753.0,227083.6,0.13,0.02,0.23,0.0,19819.62,1753.0,153.0,227083.6,,,,,,,,,,,,,,,,,,0.23,,,,10.64,7.95,14725.0,1907476.0,,1.91,10.63,,1.0,100.0,0.0795,129.54
2010-07-20,1753.0,227031.0,0.13,0.02,0.23,0.0,19815.03,1753.0,153.0,227031.0,,,,,,,,,,,,,,,,,,0.23,,,,10.64,7.95,14725.0,1907035.0,,1.91,10.67,,1.0,100.0,0.0795,129.51
2010-07-21,153.0,19870.11,0.01,0.0,0.02,0.0,19870.11,153.0,153.0,19870.11,,,,,,,,0.21,,1600.0,,,,,,,,0.02,,,,0.93,0.69,16325.0,2120128.0,,2.11,0.93,,1.0,100.0,0.0069,129.87
2010-07-22,162.0,21030.84,0.01,0.0,0.02,0.0,19862.46,162.0,153.0,21030.84,,,9.0,,,,,,,,,,,9.0,,,,0.02,,,,0.98,0.73,16316.0,2118143.0,,2.12,0.98,,1.0,100.0,0.0073,129.82
2010-07-23,162.0,21004.92,0.01,0.0,0.02,0.0,19837.98,162.0,153.0,21004.92,,,,,,,,,,,,,,,,,,0.02,,,,0.98,0.73,16316.0,2115533.0,,2.12,0.98,,1.0,100.0,0.0073,129.66
2010-07-26,162.0,20993.58,0.01,0.0,0.02,0.0,19827.27,162.0,153.0,20993.58,,,,,,,,,,,,,,,,,,0.02,,,,0.98,0.73,16316.0,2114391.0,,2.12,0.98,,1.0,100.0,0.0073,129.59
2010-07-27,162.0,20970.9,0.01,0.0,0.02,0.0,19805.85,162.0,153.0,20970.9,,,,,,,,,,,,,,,,,,0.02,,,,0.98,0.73,16316.0,2112106.0,,2.11,0.98,,1.0,100.0,0.0073,129.45
2010-07-28,9.0,1168.56,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1168.56,,,,,,,,0.02,,153.0,,,,,,,153.0,0.0,0.02,,,0.05,0.04,16469.0,2138335.0,,2.13,0.05,,0.0,,0.0004,129.84
2010-07-29,9.0,1169.28,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1169.28,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2139653.0,,2.12,0.05,,0.0,,0.0004,129.92
2010-07-30,9.0,1170.63,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1170.63,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2142123.0,,2.14,0.05,,0.0,,0.0004,130.07
2010-08-02,9.0,1170.27,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1170.27,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2141464.0,,2.14,0.05,,0.0,,0.0004,130.03
2010-08-03,9.0,1174.77,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1174.77,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2149699.0,,2.14,0.05,,0.0,,0.0004,130.53
2010-08-04,9.0,1173.78,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1173.78,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2147887.0,,2.15,0.05,,0.0,,0.0004,130.42
2010-08-05,9.0,1173.69,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1173.69,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2147722.0,,2.15,0.05,,0.0,,0.0004,130.41
2010-08-06,9.0,1176.75,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1176.75,,,,,,,,,,,,,,,,,,0.0,,,,0.05,0.04,16469.0,2153322.0,,2.15,0.05,,0.0,,0.0004,130.75
2010-08-09,9.0,1177.11,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.79
2010-08-10,9.0,1177.29,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.81
2010-08-11,9.0,1178.91,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1178.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.99
2010-08-12,9.0,1178.73,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1178.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.97
2010-08-13,9.0,1177.83,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.83,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.87
2010-08-16,32207.0,4219762.0,2.91,0.35,4.21,0.0,4218582.0,9.0,32198.0,1179.18,,,,,,32198.0,,,,,,,,,4.21,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.01,,1.0,100.0,1.4598,131.02
2010-08-17,32207.0,4218151.0,3.01,0.35,4.21,0.0,4216972.0,9.0,32198.0,1178.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4598,130.97
2010-08-18,9.0,1181.16,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1181.16,,,,,,,,,,,,,,,,,32198.0,0.0,4.21,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,131.24
2010-08-19,9.0,1181.52,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1181.52,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,131.28
2010-08-20,9.0,1182.15,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1182.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,99.99,,0.0,,0.0004,131.35
2010-08-23,9.0,1182.06,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1182.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,131.34
2010-08-24,9.0,1190.16,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1190.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,132.24
2010-08-25,9.0,1181.97,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1181.97,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.33
2010-08-26,9.0,1181.43,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1181.43,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.27
2010-08-27,9.0,1179.63,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1179.63,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.01,,0.0,,0.0002,131.07
2010-08-30,9.0,1180.98,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1180.98,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.22
2010-08-31,9.0,1181.16,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1181.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.24
2010-09-01,9.0,1182.06,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1182.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.34
2010-09-02,9.0,1180.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1180.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,99.99,,0.0,,0.0002,131.2
2010-09-03,9.0,1179.45,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1179.45,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.05
2010-09-06,9.0,1179.63,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1179.63,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,99.99,,0.0,,0.0002,131.07
2010-09-07,9.0,1180.8,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1180.8,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.2
2010-09-08,9.0,1178.1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1178.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.9
2010-09-09,9.0,1176.66,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1176.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.74
2010-09-10,9.0,1175.13,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1175.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.57
2010-09-13,9.0,1174.77,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1174.77,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.53
2010-09-14,9.0,1175.49,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1175.49,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.61
2010-09-15,9.0,1173.87,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1173.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.43
2010-09-16,9.0,1172.16,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1172.16,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.24
2010-09-17,9.0,1172.88,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1172.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.32
2010-09-20,9.0,1171.08,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1171.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.12
2010-09-21,9.0,1172.61,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1172.61,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.29
2010-09-22,9.0,1175.49,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1175.49,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.61
2010-09-23,9.0,1177.38,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.82
2010-09-24,9.0,1175.13,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1175.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.57
2010-09-27,9.0,1177.56,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.84
2010-09-28,9.0,1176.84,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1176.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.76
2010-09-29,17.0,2220.03,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2220.03,,,,,,,,,,,,,,,,8.0,,0.0,,,,100.0,0.04,0.0,0.0,,0.0,100.0,,0.0,,0.0004,130.59
2010-09-30,9.0,1176.12,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1176.12,,,,,,,,0.0,,8.0,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.68
2010-10-01,9.0,1177.02,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1177.02,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,130.78
2010-10-04,9.0,1179.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1179.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.0
2010-10-05,9.0,1179.45,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1179.45,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.05
2010-10-06,9.0,1182.15,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1182.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.35
2010-10-07,9.0,1180.26,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1180.26,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.14
2010-10-08,9.0,1182.33,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1182.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.02,0.0,0.0,,0.0,100.0,,0.0,,0.0002,131.37
2010-10-11,30009.0,3947384.0,4.51,0.34,3.93,0.0,3946200.0,30009.0,30000.0,3947384.0,,,1170.0,,,30000.0,,,,,,,,1170.0,3.93,28830.0,,3.94,,,,66.23,63.43,15299.0,2012430.0,,2.01,66.23,,1.0,100.0,0.6343,131.54
2010-10-12,30009.0,3951885.0,4.47,0.34,3.94,0.0,3950700.0,30009.0,30000.0,3951885.0,,,,,,,,,,,,,,,,,,3.95,,,,66.23,63.43,15299.0,2014725.0,,2.01,66.23,,1.0,100.0,0.6343,131.69
2010-10-13,30009.0,3949185.0,4.54,0.34,3.95,0.0,3948000.0,30009.0,30000.0,3949185.0,,,,,,,,,,,,,,,,,,3.95,,,,66.23,63.43,15299.0,2013349.0,,2.01,66.23,,1.0,100.0,0.6343,131.6
2010-10-14,30009.0,3955186.0,4.65,0.34,3.95,0.0,3954000.0,30009.0,30000.0,3955186.0,,,,,,,,,,,,,,,,,,3.95,,,,66.23,63.43,15299.0,2016408.0,,2.01,66.23,,1.0,100.0,0.6343,131.8
2010-10-15,30009.0,3948584.0,5.19,0.34,3.95,0.0,3947400.0,30009.0,30000.0,3948584.0,,,,,,,,,,,,,,,,,,3.96,,,,66.23,63.43,15299.0,2013043.0,,2.02,66.23,,1.0,100.0,0.6343,131.58
2010-10-18,30009.0,3941982.0,5.42,0.34,3.95,0.0,3940800.0,30009.0,30000.0,3941982.0,,,,,,,,,,,,,,,,,,3.95,,,,66.23,63.43,15299.0,2009677.0,,2.01,66.23,,1.0,100.0,0.6343,131.36
2010-10-19,30009.0,3940182.0,5.84,0.36,3.94,0.0,3939000.0,30009.0,30000.0,3940182.0,,,,,,,,,,,,,,,,,,3.94,,,,66.23,63.43,15299.0,2008759.0,,2.01,66.23,,1.0,100.0,0.6343,131.3
2010-10-20,30009.0,3931479.0,5.82,0.36,3.94,0.0,3930300.0,30009.0,30000.0,3931479.0,,,,,,,,,,,,,,,,,,3.94,,,,66.23,63.43,15299.0,2004322.0,,2.01,66.23,,1.0,100.0,0.6343,131.01
2010-10-21,30009.0,3920976.0,6.2,0.36,3.94,0.0,3919800.0,30009.0,30000.0,3920976.0,,,,,,,,,,,,,,,,,,3.93,,,,66.79,63.95,14919.0,1949317.0,,1.95,66.79,,1.0,100.0,0.6395,130.66
2010-10-22,30009.0,3922477.0,6.06,0.36,3.93,0.0,3921300.0,30009.0,30000.0,3922477.0,,,,,,,,,,,,,,,,,,3.92,,,,66.79,63.95,14919.0,1950063.0,,1.95,66.79,,1.0,100.0,0.6395,130.71
2010-10-25,30009.0,3929979.0,6.15,0.36,3.92,0.0,3928800.0,30009.0,30000.0,3929979.0,,,,,,,,,,,,,,,,,,3.92,,,,66.79,63.95,14919.0,1953792.0,,1.95,66.79,,1.0,100.0,0.6395,130.96
