,VETO FP Equity_DX_SI_QTY,VETO FP Equity_DX_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VETO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VETO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VETO FP Equity_DX_SI_MV,VETO FP Equity_DX_DSS,VETO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY,VETO FP Equity_DX_BROKER_SI_QTY,VETO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VETO FP Equity_DX_BROKER_SI_MV_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_x,VETO FP Equity_DX_BROKER_SI_MV_INC_x,VETO FP Equity_DX_SUPPLY_SI_MV_NEW,VETO FP Equity_DX_BROKER_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_NEW,VETO FP Equity_DX_SUPPLY_SI_MV_DEC,VETO FP Equity_DX_BROKER_SI_QTY_INC,VETO FP Equity_DX_SUPPLY_SI_QTY_DEC,VETO FP Equity_DX_BROKER_SI_MV_NEW_y,VETO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VETO FP Equity_DX_BROKER_SI_MV_INC_y,VETO FP Equity_DX_SUPPLY_SI_QTY_INC_y,VETO FP Equity_DX_BROKER_SI_MV_ADD,VETO FP Equity_DX_SUPPLY_SI_QTY_ADD,VETO FP Equity_DX_BROKER_SI_QTY_DEC,VETO FP Equity_DX_SUPPLY_SI_MV,VETO FP Equity_DX_BROKER_SI_MV_DEC,VETO FP Equity_DX_SUPPLY_SI_MV_RMV,VETO FP Equity_DX_BROKER_SI_MV_RMV,VETO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VETO FP Equity_DX_UTILIZATION_QUANTITY,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VETO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VETO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VETO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VETO FP Equity_DX_ACTIVE_UTILIZATION_MV,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VETO FP Equity_DX_BROKER_SI_CON_RATIO,VETO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VETO FP Equity_DX_DEMAND_SUPPLY_RATIO,VETO FP Equity_PX_LAST
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39340.41,,0.04,0.0,,0.0,,0.0,30.1
2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39170.5,,0.04,0.0,,0.0,,0.0,29.97
2011-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38151.05,,0.04,0.0,,0.0,,0.0,29.19
2011-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36987.82,,0.04,0.0,,0.0,,0.0,28.3
2011-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36282.05,,0.04,0.0,,0.0,,0.0,27.76
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36726.43,,0.04,0.0,,0.0,,0.0,28.1
2011-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,35942.23,,0.04,0.0,,0.0,,0.0,27.5
2011-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,35301.81,,0.04,0.0,,0.0,,0.0,27.01
2011-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,35968.37,,0.04,0.0,,0.0,,0.0,27.52
2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,35497.86,,0.04,0.0,,0.0,,0.0,27.16
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,35968.37,,0.04,0.0,,0.0,,0.0,27.52
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36229.77,,0.04,0.0,,0.0,,0.0,27.72
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36465.03,,0.04,0.0,,0.0,,0.0,27.9
2011-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36791.78,,0.04,0.0,,0.0,,0.0,28.15
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36582.66,,0.04,0.0,,0.0,,0.0,27.99
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36595.73,,0.04,0.0,,0.0,,0.0,28.0
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36595.73,,0.04,0.0,,0.0,,0.0,28.0
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36634.94,,0.04,0.0,,0.0,,0.0,28.03
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37092.38,,0.04,0.0,,0.0,,0.0,28.38
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37523.69,,0.04,0.0,,0.0,,0.0,28.71
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37902.72,,0.04,0.0,,0.0,,0.0,29.0
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38033.42,,0.04,0.0,,0.0,,0.0,29.1
2011-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37719.74,,0.04,0.0,,0.0,,0.0,28.86
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37615.18,,0.04,0.0,,0.0,,0.0,28.78
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37641.32,,0.04,0.0,,0.0,,0.0,28.8
2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37772.02,,0.04,0.0,,0.0,,0.0,28.9
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37772.02,,0.04,0.0,,0.0,,0.0,28.9
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38556.21,,0.04,0.0,,0.0,,0.0,29.5
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38425.51,,0.04,0.0,,0.0,,0.0,29.4
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39013.66,,0.04,0.0,,0.0,,0.0,29.85
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39340.41,,0.04,0.0,,0.0,,0.0,30.1
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39183.57,,0.04,0.0,,0.0,,0.0,29.98
2011-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39209.71,,0.04,0.0,,0.0,,0.0,30.0
2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39654.08,,0.04,0.0,,0.0,,0.0,30.34
2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39654.08,,0.04,0.0,,0.0,,0.0,30.34
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39222.78,,0.04,0.0,,0.0,,0.0,30.01
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,41300.89,,0.04,0.0,,0.0,,0.0,31.6
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,41300.89,,0.04,0.0,,0.0,,0.0,31.6
2011-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,41170.19,,0.04,0.0,,0.0,,0.0,31.5
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,40582.05,,0.04,0.0,,0.0,,0.0,31.05
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39614.87,,0.04,0.0,,0.0,,0.0,30.31
2011-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,40111.53,,0.04,0.0,,0.0,,0.0,30.69
2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,40124.6,,0.04,0.0,,0.0,,0.0,30.7
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39902.41,,0.04,0.0,,0.0,,0.0,30.53
2011-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39758.64,,0.04,0.0,,0.0,,0.0,30.42
2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39510.32,,0.04,0.0,,0.0,,0.0,30.23
2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39484.18,,0.04,0.0,,0.0,,0.0,30.21
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39105.15,,0.04,0.0,,0.0,,0.0,29.92
2011-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38543.14,,0.04,0.0,,0.0,,0.0,29.49
2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37772.02,,0.04,0.0,,0.0,,0.0,28.9
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37772.02,,0.04,0.0,,0.0,,0.0,
2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37772.02,,0.04,0.0,,0.0,,0.0,
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37445.27,,0.04,0.0,,0.0,,0.0,28.65
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37249.22,,0.04,0.0,,0.0,,0.0,28.5
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37118.52,,0.04,0.0,,0.0,,0.0,28.4
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37118.52,,0.04,0.0,,0.0,,0.0,28.4
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36791.78,,0.04,0.0,,0.0,,0.0,28.15
2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,36987.82,,0.04,0.0,,0.0,,0.0,28.3
2011-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37249.22,,0.04,0.0,,0.0,,0.0,28.5
2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37575.97,,0.04,0.0,,0.0,,0.0,28.75
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,37902.72,,0.04,0.0,,0.0,,0.0,29.0
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38033.42,,0.04,0.0,,0.0,,0.0,29.1
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38229.47,,0.04,0.0,,0.0,,0.0,29.25
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38307.88,,0.04,0.0,,0.0,,0.0,29.31
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39667.15,,0.04,0.0,,0.0,,0.0,30.35
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39601.81,,0.04,0.0,,0.0,,0.0,30.3
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39196.64,,0.04,0.0,,0.0,,0.0,29.99
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38778.4,,0.04,0.0,,0.0,,0.0,29.67
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38817.61,,0.04,0.0,,0.0,,0.0,29.7
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39170.5,,0.04,0.0,,0.0,,0.0,29.97
2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38791.47,,0.04,0.0,,0.0,,0.0,29.68
2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38935.24,,0.04,0.0,,0.0,,0.0,29.79
2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38935.24,,0.04,0.0,,0.0,,0.0,29.79
2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39079.01,,0.04,0.0,,0.0,,0.0,29.9
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38948.31,,0.04,0.0,,0.0,,0.0,29.8
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38582.35,,0.04,0.0,,0.0,,0.0,29.52
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,38686.91,,0.04,0.0,,0.0,,0.0,29.6
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39000.59,,0.04,0.0,,0.0,,0.0,29.84
2011-06-01,25000.0,688123.29,0.89,14.33,0.21,0.79,0.0,688123.29,0.0,25000.0,0.0,,,,,,25000.0,,,,,,,,,0.79,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,17.6678,29.5
2011-06-02,25000.0,692788.53,0.89,14.33,0.21,0.77,0.0,692788.53,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,17.6678,29.7
2011-06-03,25000.0,704218.38,0.89,14.38,0.21,0.77,0.0,704218.38,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,17.6678,30.19
2011-06-06,25000.0,704684.9,0.89,14.95,0.21,0.79,0.0,704684.9,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,17.6678,30.21
2011-06-07,25000.0,703285.33,0.89,15.06,0.21,0.79,0.0,703285.33,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,17.6678,30.15
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,0.79,,,0.0,0.0,1415.0,39739.94,,0.04,0.0,,0.0,,0.0,30.1
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39291.05,,0.04,0.0,,0.0,,0.0,29.76
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39475.88,,0.04,0.0,,0.0,,0.0,29.9
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39343.86,,0.04,0.0,,0.0,,0.0,29.8
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39594.71,,0.04,0.0,,0.0,,0.0,29.99
2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39607.91,,0.04,0.0,,0.0,,0.0,30.0
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39132.62,,0.04,0.0,,0.0,,0.0,29.64
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39013.79,,0.04,0.0,,0.0,,0.0,29.55
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39013.79,,0.04,0.0,,0.0,,0.0,29.55
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1415.0,39211.83,,0.04,0.0,,0.0,,0.0,29.7
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3415.0,94953.55,,0.1,0.0,,0.0,,0.0,29.8
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3415.0,95558.96,,0.1,0.0,,0.0,,0.0,29.99
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3415.0,95272.19,,0.1,0.0,,0.0,,0.0,29.9
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3415.0,95590.82,,0.1,0.0,,0.0,,0.0,30.0
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3415.0,95112.87,,0.1,0.0,,0.0,,0.0,29.85
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3315.0,92327.72,,0.1,0.0,,0.0,,0.0,29.85
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2951.0,82575.25,,0.09,0.0,,0.0,,0.0,29.99
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59894.25,,0.07,0.0,,0.0,,0.0,29.5
2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59894.25,,0.06,0.0,,0.0,,0.0,29.5
2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59894.25,,0.06,0.0,,0.0,,0.0,29.5
2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,60097.28,,0.06,0.0,,0.0,,0.0,29.6
2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59508.49,,0.06,0.0,,0.0,,0.0,29.31
2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59488.19,,0.06,0.0,,0.0,,0.0,29.3
2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59000.91,,0.06,0.0,,0.0,,0.0,29.06
2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59305.46,,0.06,0.0,,0.0,,0.0,29.21
2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59488.19,,0.06,0.0,,0.0,,0.0,29.3
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59447.58,,0.06,0.0,,0.0,,0.0,29.28
2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,59488.19,,0.06,0.0,,0.0,,0.0,29.3
2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2176.0,60097.28,,0.06,0.0,,0.0,,0.0,29.6
