,BAIN FP Equity_DX_SI_QTY,BAIN FP Equity_DX_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BAIN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BAIN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BAIN FP Equity_DX_SI_MV,BAIN FP Equity_DX_DSS,BAIN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY,BAIN FP Equity_DX_BROKER_SI_QTY,BAIN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BAIN FP Equity_DX_BROKER_SI_MV_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BAIN FP Equity_DX_BROKER_SI_MV_INC_x,BAIN FP Equity_DX_SUPPLY_SI_MV_NEW,BAIN FP Equity_DX_BROKER_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_NEW,BAIN FP Equity_DX_SUPPLY_SI_MV_DEC,BAIN FP Equity_DX_BROKER_SI_QTY_INC,BAIN FP Equity_DX_SUPPLY_SI_QTY_DEC,BAIN FP Equity_DX_BROKER_SI_MV_NEW_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BAIN FP Equity_DX_BROKER_SI_MV_INC_y,BAIN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BAIN FP Equity_DX_BROKER_SI_MV_ADD,BAIN FP Equity_DX_SUPPLY_SI_QTY_ADD,BAIN FP Equity_DX_BROKER_SI_QTY_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV,BAIN FP Equity_DX_BROKER_SI_MV_DEC,BAIN FP Equity_DX_SUPPLY_SI_MV_RMV,BAIN FP Equity_DX_BROKER_SI_MV_RMV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BAIN FP Equity_DX_UTILIZATION_QUANTITY,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BAIN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BAIN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BAIN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BAIN FP Equity_DX_ACTIVE_UTILIZATION_MV,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BAIN FP Equity_DX_BROKER_SI_CON_RATIO,BAIN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BAIN FP Equity_DX_DEMAND_SUPPLY_RATIO,BAIN FP Equity_PX_LAST
2016-06-28,4106.0,123180.0,0.05,1.75,0.02,0.12,0.0,30150.0,3201.0,1005.0,96030.0,,,,,,,,,,,,,,,,,100.0,0.1,0.0,,,2.16,2.1,145235.0,4357050.0,,4.36,2.16,15.27,0.5938,74.89,0.0269,30.0
2016-06-29,4106.0,125191.94,0.05,1.68,0.02,0.12,0.0,30642.45,3201.0,1005.0,97598.49,,,,,,,,,,,,,,,,,,0.1,,,,2.16,2.1,145235.0,4428215.15,,4.36,2.16,15.26,0.5938,74.89,0.0269,30.49
2016-06-30,4106.0,123878.02,0.05,1.68,0.02,0.13,0.0,30320.85,3201.0,1005.0,96574.17,,,,,,,,,,,,,,,,,,0.1,,,,2.16,2.1,145235.0,4381739.95,,4.43,2.16,15.35,0.5924,74.78,0.0269,30.17
2016-07-01,1407.0,42463.26,0.02,0.57,0.01,0.04,0.0,39415.08,3201.0,1306.0,96606.18,,,,,,301.0,,,,,,,,,0.01,,,0.1,,,,2.16,2.1,145235.0,4383192.3,,4.38,2.16,28.44,0.3485,43.38,0.0092,30.18
2016-07-04,1407.0,42210.0,0.02,0.55,0.01,0.04,0.0,39180.0,3201.0,1306.0,96030.0,,,,,,,,,,,,,,,,,,0.1,,,,2.16,2.1,145235.0,4357050.0,,4.38,2.16,28.39,0.3486,43.43,0.0092,30.0
2016-07-05,1101.0,33030.0,0.01,0.43,0.01,0.03,0.0,33030.0,401.0,1101.0,12030.0,,,,,,,,0.08,,2800.0,,,,,,,205.0,0.01,0.01,,,0.27,0.26,148035.0,4441050.0,,4.44,0.27,35.55,0.3375,36.36,0.0072,
2016-07-06,1101.0,33041.01,0.01,0.43,0.01,0.03,0.0,33041.01,801.0,1101.0,24038.01,,,,,,,,,,,,,,,,400.0,,0.02,,,,0.54,0.53,148035.0,4442530.35,,4.44,0.54,35.46,0.3376,36.48,0.0072,30.01
2016-07-07,1101.0,33800.7,0.01,0.43,0.01,0.03,0.0,33800.7,801.0,1101.0,24590.7,,,,,,,,,,,,,,,,,,0.02,,,,0.54,0.53,148035.0,4544674.5,,4.44,0.54,35.58,0.3375,36.32,0.0072,30.7
2016-07-08,1101.0,33030.0,0.01,0.44,0.01,0.03,0.0,24000.0,801.0,800.0,24030.0,,,,,,,,,,,,,,,,,301.0,0.02,0.01,,,0.54,0.53,148035.0,4441050.0,,4.54,0.53,36.0,0.3392,36.92,0.0072,30.0
2016-07-11,801.0,24670.8,0.01,0.32,0.0,0.02,0.0,12320.0,801.0,400.0,24670.8,,,,,,,,,,,,,,,,,400.0,0.02,0.01,,,0.54,0.53,148035.0,4559478.0,,4.44,0.55,37.6,0.4061,49.91,0.0053,30.8
2016-07-12,701.0,21590.8,0.01,0.28,0.0,0.02,0.0,12320.0,701.0,400.0,21590.8,,,,,,,,0.0,,100.0,,,,,,,,0.02,,,,0.47,0.46,148035.0,4559478.0,,4.56,0.47,42.94,0.51,57.06,0.0046,30.8
2016-07-13,701.0,21163.19,0.01,0.3,0.0,0.02,0.0,21163.19,701.0,701.0,21163.19,,,,,,301.0,,,,,,,,,0.01,,,0.02,,,,0.47,0.46,147496.0,4452904.24,,4.54,0.47,44.21,0.5067,55.79,0.0046,30.19
2016-07-14,701.0,21163.19,0.01,0.3,0.0,0.02,0.0,21163.19,701.0,701.0,21163.19,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147922.0,4465765.18,,4.47,0.47,44.18,0.5068,55.82,0.0046,
2016-07-15,701.0,21030.0,0.01,0.31,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147922.0,4437660.0,,4.47,0.47,43.8,0.5077,56.2,0.0046,30.0
2016-07-18,701.0,21030.0,0.01,0.31,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4415760.0,,4.42,0.47,44.21,0.5067,55.79,0.0046,30.0
2016-07-19,701.0,21030.0,0.01,0.37,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4415760.0,,4.42,0.47,44.14,0.5069,55.86,0.0046,30.0
2016-07-20,701.0,21030.0,0.01,0.42,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4415760.0,,4.42,0.47,44.14,0.5069,55.86,0.0046,30.0
2016-07-21,701.0,21030.0,0.01,0.43,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4415760.0,,4.42,0.47,44.13,0.5069,55.87,0.0046,30.0
2016-07-22,701.0,21030.0,0.01,0.87,0.0,0.02,0.0,21030.0,701.0,701.0,21030.0,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4415760.0,,4.42,0.47,44.11,0.5069,55.89,0.0046,30.0
2016-07-25,701.0,21457.61,0.01,1.06,0.0,0.02,0.0,21457.61,701.0,701.0,21457.61,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4505547.12,,4.42,0.48,44.13,0.5069,55.87,0.0046,30.61
2016-07-26,701.0,21240.3,0.01,0.93,0.0,0.02,0.0,21240.3,701.0,701.0,21240.3,,,,,,,,,,,,,,,,,,0.02,,,,0.47,0.46,147192.0,4459917.6,,4.51,0.47,44.13,0.5069,55.87,0.0046,30.3
2016-07-27,701.0,21240.3,0.01,0.95,0.0,0.02,0.0,21240.3,701.0,701.0,21240.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.15,0.5068,55.85,0.0046,30.3
2016-07-28,701.0,21660.9,0.01,1.02,0.0,0.02,0.0,21660.9,701.0,701.0,21660.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.0,0.5072,56.0,0.0046,30.9
2016-07-29,701.0,21660.9,0.01,1.07,0.0,0.02,0.0,21660.9,701.0,701.0,21660.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.14,0.5069,55.86,0.0046,
2016-08-01,701.0,21317.41,0.01,1.16,0.0,0.02,0.0,21317.41,701.0,701.0,21317.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.74,0.5055,55.26,0.0046,30.41
2016-08-02,701.0,21731.0,0.01,1.23,0.0,0.02,0.0,21731.0,701.0,701.0,21731.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.16,0.5068,55.84,0.0046,31.0
2016-08-03,701.0,22432.0,0.01,1.15,0.0,0.02,0.0,22432.0,701.0,701.0,22432.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.15,0.5069,55.85,0.0046,32.0
2016-08-04,701.0,22432.0,0.01,0.89,0.0,0.02,0.0,22432.0,701.0,701.0,22432.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.2,0.5067,55.8,0.0046,
2016-08-05,701.0,21731.0,0.01,0.9,0.0,0.02,0.0,21731.0,701.0,701.0,21731.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.17,0.5068,55.83,0.0046,31.0
2016-08-08,701.0,21745.02,0.01,0.93,0.0,0.02,0.0,21745.02,701.0,701.0,21745.02,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.15,0.5068,55.85,0.0046,31.02
2016-08-09,701.0,22432.0,0.01,0.95,0.0,0.02,0.0,22432.0,701.0,701.0,22432.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.46,0.0,0.0,,0.0,100.0,44.15,0.5069,55.85,0.0046,32.0
2016-08-10,400.0,12520.0,0.01,0.63,0.0,0.01,0.0,12520.0,400.0,400.0,12520.0,,,,,,,,0.01,,301.0,,,,,,,301.0,0.01,0.01,,,100.0,0.26,0.0,0.0,,0.0,100.0,43.33,1.0,100.0,0.0026,31.3
2016-08-11,400.0,12520.0,0.01,0.62,0.0,0.01,0.0,12520.0,400.0,400.0,12520.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-08-12,400.0,12800.0,0.01,0.66,0.0,0.01,0.0,12800.0,400.0,400.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2016-08-15,400.0,12800.0,0.01,0.74,0.0,0.01,0.0,12800.0,400.0,400.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2016-08-16,400.0,12520.0,0.01,0.74,0.0,0.01,0.0,12520.0,400.0,400.0,12520.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.3
2016-08-17,400.0,12428.0,0.01,0.72,0.0,0.01,0.0,12428.0,400.0,400.0,12428.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.07
2016-08-18,400.0,12400.0,0.01,0.71,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-08-19,400.0,12420.0,0.01,0.7,0.0,0.01,0.0,12420.0,400.0,400.0,12420.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.05
2016-08-22,400.0,12420.0,0.01,0.7,0.0,0.01,0.0,12420.0,400.0,400.0,12420.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.05
2016-08-23,400.0,12400.0,0.01,0.73,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-08-24,400.0,12420.0,0.01,0.73,0.0,0.01,0.0,12420.0,400.0,400.0,12420.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.05
2016-08-25,400.0,12420.0,0.01,0.73,0.0,0.01,0.0,12420.0,400.0,400.0,12420.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-08-26,400.0,12412.0,0.01,0.73,0.0,0.01,0.0,12412.0,400.0,400.0,12412.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.03
2016-08-29,400.0,12400.0,0.01,0.75,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-08-30,400.0,12400.0,0.01,0.74,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-08-31,400.0,12796.0,0.01,0.75,0.0,0.01,0.0,12796.0,400.0,400.0,12796.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.99
2016-09-01,400.0,12796.0,0.01,0.67,0.0,0.01,0.0,12796.0,400.0,400.0,12796.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-09-02,400.0,12408.0,0.01,0.7,0.0,0.01,0.0,12408.0,400.0,400.0,12408.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.02
2016-09-05,400.0,12628.0,0.01,0.7,0.0,0.01,0.0,12628.0,400.0,400.0,12628.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.57
2016-09-06,400.0,12628.0,0.01,0.87,0.0,0.01,0.0,12628.0,400.0,400.0,12628.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-09-07,400.0,13392.0,0.01,0.87,0.0,0.01,0.0,13392.0,400.0,400.0,13392.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,33.48
2016-09-08,400.0,12780.0,0.01,0.81,0.0,0.01,0.0,12780.0,400.0,400.0,12780.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.95
2016-09-09,400.0,12800.0,0.01,0.81,0.0,0.01,0.0,12800.0,400.0,400.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2016-09-12,400.0,12600.0,0.01,0.71,0.0,0.01,0.0,12600.0,400.0,400.0,12600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.5
2016-09-13,400.0,12600.0,0.01,0.69,0.0,0.01,0.0,12600.0,400.0,400.0,12600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.5
2016-09-14,400.0,12500.0,0.01,0.74,0.0,0.01,0.0,12500.0,400.0,400.0,12500.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.25
2016-09-15,400.0,12400.0,0.01,1.05,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-09-16,400.0,12548.0,0.01,1.02,0.0,0.01,0.0,12548.0,400.0,400.0,12548.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.37
2016-09-19,400.0,12432.0,0.01,1.06,0.0,0.01,0.0,12432.0,400.0,400.0,12432.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.08
2016-09-20,400.0,12548.0,0.01,1.08,0.0,0.01,0.0,12548.0,400.0,400.0,12548.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.37
2016-09-21,400.0,12400.0,0.01,1.09,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-09-22,400.0,12400.0,0.01,1.03,0.0,0.01,0.0,12400.0,400.0,400.0,12400.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.0
2016-09-23,400.0,12800.0,0.01,1.02,0.0,0.01,0.0,12800.0,400.0,400.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,32.0
2016-09-26,400.0,12800.0,0.01,0.95,0.0,0.01,0.0,12800.0,400.0,400.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-09-27,400.0,12480.0,0.01,0.95,0.0,0.01,0.0,12480.0,400.0,400.0,12480.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,31.2
2016-09-28,400.0,12364.0,0.01,0.93,0.0,0.01,0.0,12364.0,400.0,400.0,12364.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.91
2016-09-29,400.0,12120.0,0.01,0.92,0.0,0.01,0.0,12120.0,400.0,400.0,12120.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.3
2016-09-30,400.0,12120.0,0.01,0.87,0.0,0.01,0.0,12120.0,400.0,400.0,12120.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.3
2016-10-03,400.0,12004.0,0.01,0.76,0.0,0.01,0.0,12004.0,400.0,400.0,12004.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.01
2016-10-04,400.0,12100.0,0.01,0.76,0.0,0.01,0.0,12100.0,400.0,400.0,12100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.25
2016-10-05,400.0,12004.0,0.01,0.75,0.0,0.01,0.0,12004.0,400.0,400.0,12004.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.01
2016-10-06,400.0,12080.0,0.01,0.74,0.0,0.01,0.0,12080.0,400.0,400.0,12080.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.2
2016-10-07,400.0,12080.0,0.01,0.67,0.0,0.01,0.0,12080.0,400.0,400.0,12080.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-10-10,400.0,12156.0,0.01,0.67,0.0,0.01,0.0,12156.0,400.0,400.0,12156.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.39
2016-10-11,400.0,12028.0,0.01,0.67,0.0,0.01,0.0,12028.0,400.0,400.0,12028.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.07
2016-10-12,400.0,12024.0,0.01,0.66,0.0,0.01,0.0,12024.0,400.0,400.0,12024.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.06
2016-10-13,400.0,12000.0,0.01,0.75,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-10-14,400.0,12000.0,0.01,0.73,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-10-17,400.0,12000.0,0.01,0.71,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-10-18,400.0,11996.0,0.01,0.69,0.0,0.01,0.0,11996.0,400.0,400.0,11996.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,29.99
2016-10-19,400.0,12000.0,0.01,0.66,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,30.0
2016-10-20,400.0,11960.0,0.01,0.71,0.0,0.01,0.0,11960.0,400.0,400.0,11960.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,29.9
2016-10-21,400.0,11960.0,0.01,0.71,0.0,0.01,0.0,11960.0,400.0,400.0,11960.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0032,29.9
2016-10-24,400.0,11824.0,0.01,0.75,0.0,0.01,0.0,11824.0,400.0,400.0,11824.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.56
2016-10-25,400.0,11840.0,0.01,0.78,0.0,0.01,0.0,11840.0,400.0,400.0,11840.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.6
2016-10-26,400.0,11776.0,0.01,0.7,0.0,0.01,0.0,11776.0,400.0,400.0,11776.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.44
2016-10-27,400.0,11756.0,0.01,0.72,0.0,0.01,0.0,11756.0,400.0,400.0,11756.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.39
2016-10-28,400.0,11780.0,0.01,0.74,0.0,0.01,0.0,11780.0,400.0,400.0,11780.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.45
2016-10-31,400.0,11648.0,0.01,0.73,0.0,0.01,0.0,11648.0,400.0,400.0,11648.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.12
2016-11-01,400.0,11648.0,0.01,0.72,0.0,0.01,0.0,11648.0,400.0,400.0,11648.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-11-02,400.0,11600.0,0.01,0.72,0.0,0.01,0.0,11600.0,400.0,400.0,11600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.0
2016-11-03,400.0,11600.0,0.01,0.63,0.0,0.01,0.0,11600.0,400.0,400.0,11600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.0
2016-11-04,400.0,11800.0,0.01,0.63,0.0,0.01,0.0,11800.0,400.0,400.0,11800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.5
2016-11-07,400.0,11852.0,0.01,0.66,0.0,0.01,0.0,11852.0,400.0,400.0,11852.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.63
2016-11-08,400.0,11852.0,0.01,0.65,0.0,0.01,0.0,11852.0,400.0,400.0,11852.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
2016-11-09,400.0,12000.0,0.01,0.68,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-10,400.0,11600.0,0.01,0.7,0.0,0.01,0.0,11600.0,400.0,400.0,11600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.0
2016-11-11,400.0,12000.0,0.01,0.7,0.0,0.01,0.0,12000.0,400.0,400.0,12000.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.0
2016-11-14,400.0,11600.0,0.01,0.8,0.0,0.01,0.0,11600.0,400.0,400.0,11600.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,29.0
2016-11-15,400.0,12100.0,0.01,0.77,0.0,0.01,0.0,12100.0,400.0,400.0,12100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,30.25
2016-11-16,400.0,12100.0,0.01,0.65,0.0,0.01,0.0,12100.0,400.0,400.0,12100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,
