,PIG FP Equity_DX_SI_QTY,PIG FP Equity_DX_SHORT_INTEREST_VALUE,PIG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PIG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PIG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PIG FP Equity_DX_SI_MV,PIG FP Equity_DX_DSS,PIG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PIG FP Equity_DX_SUPPLY_SI_QTY,PIG FP Equity_DX_BROKER_SI_QTY,PIG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PIG FP Equity_DX_BROKER_SI_MV_NEW_x,PIG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PIG FP Equity_DX_SUPPLY_SI_QTY_INC_x,PIG FP Equity_DX_BROKER_SI_MV_INC_x,PIG FP Equity_DX_SUPPLY_SI_MV_NEW,PIG FP Equity_DX_BROKER_SI_QTY_ADD,PIG FP Equity_DX_BROKER_SI_QTY_NEW,PIG FP Equity_DX_SUPPLY_SI_MV_DEC,PIG FP Equity_DX_BROKER_SI_QTY_INC,PIG FP Equity_DX_SUPPLY_SI_QTY_DEC,PIG FP Equity_DX_BROKER_SI_MV_NEW_y,PIG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PIG FP Equity_DX_BROKER_SI_MV_INC_y,PIG FP Equity_DX_SUPPLY_SI_QTY_INC_y,PIG FP Equity_DX_BROKER_SI_MV_ADD,PIG FP Equity_DX_SUPPLY_SI_QTY_ADD,PIG FP Equity_DX_BROKER_SI_QTY_DEC,PIG FP Equity_DX_SUPPLY_SI_MV,PIG FP Equity_DX_BROKER_SI_MV_DEC,PIG FP Equity_DX_SUPPLY_SI_MV_RMV,PIG FP Equity_DX_BROKER_SI_MV_RMV,PIG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PIG FP Equity_DX_UTILIZATION_QUANTITY,PIG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PIG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PIG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PIG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PIG FP Equity_DX_ACTIVE_UTILIZATION_MV,PIG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PIG FP Equity_DX_BROKER_SI_CON_RATIO,PIG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PIG FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-02-20,20418.0,73096.44,0.15,2.15,0.07,0.07,0.0,30268.9,14018.0,8455.0,50184.44,,,,,,,,0.02,,5501.0,,,,,,,,0.05,,,,100.0,6.0,0.0,0.0,,0.0,100.0,27.41,0.2352,29.06,0.0874
2023-02-21,20418.0,72177.63,0.15,2.1,0.07,0.07,0.0,29888.43,14018.0,8455.0,49553.63,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.0,0.0,0.0,,0.0,100.0,27.02,0.2358,29.53,0.0874
2023-02-22,20318.0,71214.59,0.15,2.12,0.06,0.07,0.0,29634.78,13918.0,8455.0,48782.59,,,,,,,,0.0,,100.0,,,,,,,,0.05,,,,100.0,5.96,0.0,0.0,,0.0,100.0,26.79,0.2354,29.79,0.087
2023-02-23,20118.0,71117.13,0.15,2.13,0.06,0.07,0.0,29888.43,13718.0,8455.0,48493.13,,,,,,,,0.0,,200.0,,,,,,,,0.05,,,,100.0,5.88,0.0,0.0,,0.0,100.0,25.95,0.2344,30.07,0.0862
2023-02-24,20118.0,72223.62,0.15,2.11,0.06,0.07,0.0,30353.45,13718.0,8455.0,49247.62,,,,,,,,,,,,,,,,,,0.05,,,,100.0,5.88,0.0,0.0,,0.0,100.0,26.02,0.2343,30.01,0.0862
2023-02-27,26118.0,95330.7,0.2,2.82,0.08,0.1,0.0,52760.75,25120.0,14455.0,91688.0,,,4756.0,,,6000.0,,,,,,,,4756.0,0.02,6646.0,,0.09,,,,100.0,32.08,0.0,0.0,,0.0,100.0,19.78,0.1648,23.05,0.3335
2023-02-28,30168.0,111923.28,0.23,3.58,0.1,0.11,0.0,68653.55,20118.0,18505.0,74637.78,,,,0.02,,,,0.03,4050.0,8402.0,,,0.02,,,3400.0,,0.07,,,,100.0,25.05,0.0,0.0,,0.0,100.0,19.84,0.1649,22.03,0.3756
2023-03-01,28418.0,106141.23,0.21,3.31,0.09,0.11,0.0,62579.93,20118.0,16755.0,75140.73,,,,0.0,,,,,500.0,,,,0.0,,,,2250.0,0.07,0.01,,,100.0,25.01,0.0,0.0,,0.0,100.0,18.15,0.16,21.21,0.3533
2023-03-02,30418.0,108896.44,0.23,3.38,0.1,0.12,0.0,63562.9,18868.0,17755.0,67547.44,,,1000.0,0.0,,,,0.01,1000.0,2250.0,,,0.0,1000.0,,,,0.07,,,,100.0,23.17,0.0,0.0,,0.0,100.0,19.81,0.1622,19.97,0.3735
2023-03-03,30418.0,105246.28,0.23,3.3,0.1,0.11,0.0,61432.3,18868.0,17755.0,65283.28,,,,,,,,,,,,,,,,,,0.07,,,,100.0,23.17,0.0,0.0,,0.0,100.0,19.87,0.1621,20.03,0.3735
2023-03-06,25618.0,86076.48,0.19,2.61,0.08,0.09,0.0,49072.8,16468.0,14605.0,55332.48,,,,,,,,0.01,,2400.0,,,,,,,3150.0,0.06,0.01,,,100.0,20.84,0.0,0.0,,0.0,100.0,23.57,0.1934,23.76,0.3241
2023-03-07,21868.0,70305.62,0.16,2.14,0.07,0.07,0.0,37310.07,15718.0,11605.0,50533.37,,,,,,,,0.0,,750.0,,,,,,,3000.0,0.05,0.01,,,100.0,19.89,0.0,0.0,,0.0,100.0,23.94,0.1958,27.43,0.2767
2023-03-08,21868.0,72601.76,0.16,1.99,0.07,0.07,0.0,38528.6,15718.0,11605.0,52183.76,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.89,0.0,0.0,,0.0,100.0,23.62,0.1943,27.35,0.2767
2023-03-09,19618.0,65426.03,0.15,1.72,0.06,0.07,0.0,31198.93,15718.0,9355.0,52419.53,,,,,,,,,,,,,,,,,2250.0,0.05,0.0,,,100.0,19.89,0.0,0.0,,0.0,100.0,23.64,0.1948,27.49,0.2482
2023-03-10,18741.0,62032.71,0.14,1.6,0.06,0.06,0.0,33480.65,11831.0,10115.0,39160.61,,,760.0,,,760.0,,0.02,,4647.0,,,,760.0,0.0,,,0.04,,,,100.0,5.04,0.0,0.0,,0.0,100.0,16.66,0.1884,32.26,0.0798
2023-03-13,18741.0,59783.79,0.14,1.6,0.06,0.06,0.0,32266.85,11831.0,10115.0,37740.89,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.04,0.0,0.0,,0.0,100.0,16.7,0.1888,32.35,0.0798
2023-03-14,18741.0,60158.61,0.14,1.59,0.06,0.06,0.0,32469.15,11831.0,10115.0,37977.51,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.04,0.0,0.0,,0.0,100.0,16.61,0.188,32.17,0.0798
2023-03-15,18741.0,59971.2,0.14,1.55,0.06,0.06,0.0,32368.0,11831.0,10115.0,37859.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.04,0.0,0.0,,0.0,100.0,16.57,0.1877,32.09,0.0798
2023-03-16,18741.0,57909.69,0.14,1.53,0.06,0.06,0.0,31255.35,11831.0,10115.0,36557.79,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.04,0.0,0.0,,0.0,100.0,16.7,0.1888,32.33,0.0798
2023-03-17,32553.0,100426.01,0.24,2.6,0.1,0.1,0.0,73814.8,25643.0,23927.0,79108.66,,,4302.0,0.04,,,,,13812.0,,,,0.04,4302.0,,9510.0,,0.08,,,,100.0,10.85,0.0,0.0,,0.0,100.0,9.48,0.4042,61.39,0.1378
2023-03-20,32553.0,97659.0,0.24,2.58,0.1,0.1,0.0,71781.0,25643.0,23927.0,76929.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.85,0.0,0.0,,0.0,100.0,9.5,0.4051,61.46,0.1378
2023-03-21,32553.0,97984.53,0.24,2.56,0.1,0.1,0.0,72020.27,25643.0,23927.0,77185.43,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.85,0.0,0.0,,0.0,100.0,9.48,0.4038,61.35,0.1378
2023-03-22,32553.0,101890.89,0.24,2.47,0.1,0.1,0.0,74891.51,25643.0,23927.0,80262.59,,,,,,,,,,,,,,,,,,0.08,,,,100.0,11.79,0.0,0.0,,0.0,100.0,9.71,0.4005,61.04,0.1496
2023-03-23,32553.0,109703.61,0.24,2.39,0.1,0.1,0.0,80633.99,25643.0,23927.0,86416.91,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.85,0.0,0.0,,0.0,100.0,9.42,0.4005,61.05,0.1378
2023-03-24,32553.0,101890.89,0.24,2.24,0.1,0.11,0.0,74891.51,25643.0,23927.0,80262.59,,,,,,,,,,,,,,,,,,0.09,,,,100.0,10.88,0.0,0.0,,0.0,100.0,9.43,0.4089,61.81,0.1381
2023-03-27,33575.0,98374.75,0.25,2.23,0.11,0.11,0.0,71603.34,26154.0,24438.0,76631.22,,,511.0,0.0,,,,,511.0,,,,0.0,511.0,,,,0.08,,,,100.0,11.04,0.0,0.0,,0.0,100.0,9.17,0.3825,59.43,0.1418
2023-03-28,32055.0,100652.7,0.24,1.8,0.1,0.1,0.0,74348.92,25394.0,23678.0,79737.16,,,,,,,,0.0,,760.0,,,,,,,760.0,0.07,0.0,,,100.0,10.76,0.0,0.0,,0.0,100.0,9.58,0.4119,62.01,0.1358
2023-03-29,32055.0,103697.93,0.24,1.62,0.1,0.1,0.0,76598.33,25394.0,23678.0,82149.59,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.76,0.0,0.0,,0.0,100.0,9.58,0.4143,62.23,0.1358
2023-03-30,32055.0,105140.4,0.24,1.83,0.1,0.11,0.0,77663.84,25394.0,23678.0,83292.32,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.76,0.0,0.0,,0.0,100.0,9.62,0.4144,62.23,0.1358
2023-03-31,32055.0,104980.13,0.24,1.94,0.1,0.11,0.0,77545.45,25394.0,23678.0,83165.35,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.76,0.0,0.0,,0.0,100.0,9.56,0.4161,62.39,0.1358
2023-04-03,32207.0,109503.8,0.24,2.01,0.1,0.11,0.0,80763.6,25470.0,23754.0,86598.0,,,76.0,0.0,,,,,76.0,,,,0.0,76.0,,,,0.08,,,,100.0,10.79,0.0,0.0,,0.0,100.0,9.55,0.4103,61.89,0.1364
2023-04-04,32207.0,106605.17,0.24,2.06,0.1,0.11,0.0,78625.74,25470.0,23754.0,84305.7,,,,,,,,,,,,,,,,,,0.09,,,,100.0,10.79,0.0,0.0,,0.0,100.0,9.6,0.4127,62.1,0.1364
2023-04-05,61807.0,211998.01,0.46,3.88,0.2,0.21,0.0,132240.22,40270.0,38554.0,138126.1,,,14800.0,0.05,,,,,14800.0,,,,0.05,14800.0,,,,0.13,,,,100.0,16.05,0.0,0.0,,0.0,100.0,32.74,0.3549,49.04,0.2463
2023-04-06,60785.0,209100.4,0.46,3.8,0.19,0.21,0.0,130867.92,39759.0,38043.0,136770.96,,,,,,,,0.0,,511.0,,,,,,,511.0,0.14,0.0,,,100.0,15.85,0.0,0.0,,0.0,100.0,32.61,0.352,48.8,0.2422
2023-04-07,60785.0,209100.4,0.46,3.77,0.19,0.21,0.0,130867.92,39759.0,38043.0,136770.96,,,,,,,,,,,,,,,,,,0.14,,,,100.0,15.85,0.0,0.0,,0.0,100.0,32.55,0.352,48.83,0.2422
2023-04-10,60785.0,209100.4,0.46,3.77,0.19,0.21,0.0,130867.92,39759.0,38043.0,136770.96,,,,,,,,,,,,,,,,,,0.14,,,,100.0,15.88,0.0,0.0,,0.0,100.0,33.33,0.3511,48.23,0.2427
2023-04-11,60785.0,203629.75,0.46,3.77,0.19,0.21,0.0,127444.05,39759.0,38043.0,133192.65,,,,,,,,,,,,,,,,,,0.14,,,,100.0,15.88,0.0,0.0,,0.0,100.0,33.28,0.3523,48.4,0.2427
2023-04-12,60785.0,199982.65,0.46,3.81,0.19,0.21,0.0,125161.47,39759.0,38043.0,130807.11,,,,,,,,,,,,,,,,,,0.13,,,,100.0,15.88,0.0,0.0,,0.0,100.0,33.17,0.3524,48.47,0.2427
2023-04-13,60633.0,203726.88,0.45,3.86,0.19,0.2,0.0,127569.12,39683.0,37967.0,133334.88,,,,,,,,0.0,,76.0,,,,,,,76.0,0.13,0.0,,,100.0,15.85,0.0,0.0,,0.0,100.0,33.2,0.3505,48.24,0.2422
2023-04-14,60633.0,202514.22,0.45,3.86,0.19,0.21,0.0,126809.78,39683.0,37967.0,132541.22,,,,,,,,,,,,,,,,,,0.13,,,,100.0,15.85,0.0,0.0,,0.0,100.0,33.41,0.3509,48.15,0.2422
2023-04-17,62688.0,213139.2,0.47,4.12,0.2,0.21,0.0,129087.8,39683.0,37967.0,134922.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,15.85,0.0,0.0,,0.0,100.0,32.32,0.331,46.51,0.2504
2023-04-18,62203.0,213356.29,0.47,4.25,0.2,0.21,0.0,128563.26,39683.0,37482.0,136112.69,,,,,,,,,,,,,,,,,485.0,0.13,0.0,,,100.0,15.85,0.0,0.0,,0.0,100.0,32.44,0.3363,47.09,0.2485
2023-04-19,60633.0,207971.19,0.45,4.31,0.19,0.21,0.0,123178.16,39683.0,35912.0,136112.69,,,,,,,,,,,,,,,,,1570.0,0.14,0.01,0.01,,100.0,15.85,0.0,0.0,2055.0,0.0,100.0,33.35,0.3512,48.23,0.2422
2023-04-20,58578.0,199165.2,0.44,4.2,0.19,0.2,0.0,122100.8,37628.0,35912.0,127935.2,,,,,,,,0.01,,2055.0,,,,,,,,0.13,,,,100.0,15.16,0.0,0.0,,0.0,100.0,34.48,0.3748,49.92,0.2359
2023-04-21,54179.0,186917.55,0.41,4.06,0.17,0.19,0.0,120446.4,34229.0,34912.0,118090.05,,,,,,,,0.01,,3399.0,,,,,,,1000.0,0.12,0.0,,,100.0,13.79,0.0,0.0,,0.0,100.0,37.25,0.4336,53.94,0.2182
2023-04-24,56112.0,191341.92,0.42,4.31,0.18,0.2,0.0,119049.92,36162.0,34912.0,123312.42,,,2400.0,,,,,0.0,,467.0,,,,2400.0,,,,0.12,,,,100.0,14.62,0.0,0.0,,0.0,100.0,35.92,0.4067,52.19,0.2269
2023-04-25,56112.0,192464.16,0.42,4.39,0.18,0.19,0.0,119748.16,36162.0,34912.0,124035.66,,,,,,,,,,,,,,,,,,0.12,,,,100.0,14.62,0.0,0.0,,0.0,100.0,36.08,0.406,52.01,0.2269
2023-04-26,56112.0,198636.48,0.42,4.36,0.18,0.19,0.0,123588.48,36162.0,34912.0,128013.48,,,,,,,,,,,,,,,,,,0.12,,,,100.0,14.62,0.0,0.0,,0.0,100.0,35.89,0.4057,52.11,0.2269
2023-04-27,56112.0,196953.12,0.42,4.15,0.18,0.2,0.0,122541.12,36162.0,34912.0,126928.62,,,,,,,,,,,,,,,,,,0.13,,,,100.0,14.62,0.0,0.0,,0.0,100.0,36.05,0.4063,52.07,0.2269
2023-04-28,90912.0,318192.0,0.68,6.8,0.29,0.32,0.0,183092.0,53562.0,52312.0,187467.0,,,17400.0,,,17400.0,,,,,,,,17400.0,0.06,,,0.19,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.33,0.3005,37.95,0.3435
2023-05-01,90912.0,318192.0,0.68,6.97,0.29,0.32,0.0,183092.0,53562.0,52312.0,187467.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.31,0.3005,37.98,0.3435
2023-05-02,90912.0,321828.48,0.68,6.97,0.29,0.32,0.0,185184.48,53562.0,52312.0,189609.48,,,,,,,,,,,,,,,,,,0.19,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.24,0.3008,38.12,0.3435
2023-05-03,90912.0,313646.4,0.68,7.04,0.29,0.32,0.0,180476.4,53562.0,52312.0,184788.9,,,,,,,,,,,,,,,,,,0.19,,,,100.0,20.0,0.0,0.0,,0.0,100.0,32.51,0.3001,37.73,0.3395
2023-05-04,90912.0,310919.04,0.68,7.16,0.29,0.32,0.0,178907.04,53562.0,52312.0,183182.04,,,,,,,,,,,,,,,,,,0.19,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.33,0.3,37.85,0.3435
2023-05-05,90912.0,309100.8,0.68,7.25,0.29,0.31,0.0,177860.8,53562.0,52312.0,182110.8,,,,,,,,,,,,,,,,,,0.18,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.36,0.3005,37.94,0.3435
2023-05-08,90912.0,309100.8,0.68,7.49,0.29,0.31,0.0,177860.8,53562.0,52312.0,182110.8,,,,,,,,,,,,,,,,,,0.18,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.3,0.3005,37.97,0.3435
2023-05-09,90912.0,307282.56,0.68,7.78,0.29,0.31,0.0,176814.56,53562.0,52312.0,181039.56,,,,,,,,,,,,,,,,,,0.18,,,,100.0,20.24,0.0,0.0,,0.0,100.0,32.31,0.3002,37.88,0.3435
2023-05-10,77100.0,259827.0,0.58,7.17,0.25,0.26,0.0,129745.0,53562.0,38500.0,180503.94,,,,,,,,,,,,,,,,,13812.0,0.18,0.05,,,100.0,20.24,0.0,0.0,,0.0,100.0,38.34,0.3587,45.01,0.2913
2023-05-11,74100.0,250458.0,0.56,7.34,0.24,0.25,0.0,119990.0,39750.0,35500.0,134355.0,,,,,,,,0.05,,13812.0,,,,,,,3000.0,0.13,0.01,,,100.0,15.02,0.0,0.0,,0.0,100.0,39.87,0.3842,46.95,0.28
2023-05-12,71100.0,241029.0,0.53,9.97,0.23,0.24,0.0,120345.0,36750.0,35500.0,124582.5,,,,,,,,0.01,,3000.0,,,,,,,,0.12,,,,100.0,11.21,0.0,0.0,,0.0,100.0,41.55,0.4154,48.92,0.2169
2023-05-15,71100.0,233208.0,0.53,13.56,0.23,0.24,0.0,116440.0,36750.0,35500.0,120540.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.97,0.4151,48.54,0.2189
2023-05-16,71100.0,233208.0,0.53,12.93,0.23,0.23,0.0,116440.0,36750.0,35500.0,120540.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.6,0.4156,48.9,0.2189
2023-05-17,71100.0,233919.0,0.53,12.91,0.23,0.23,0.0,116795.0,36750.0,35500.0,120907.5,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.56,0.4156,48.94,0.2189
2023-05-18,71100.0,236052.0,0.53,13.02,0.23,0.23,0.0,117860.0,36750.0,35500.0,122010.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.49,0.4157,49.01,0.2189
2023-05-19,71100.0,238896.0,0.53,13.18,0.23,0.24,0.0,119280.0,36750.0,35500.0,123480.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.47,0.416,49.05,0.2189
2023-05-22,71100.0,238185.0,0.53,14.1,0.23,0.24,0.0,118925.0,36750.0,35500.0,123112.5,,,,,,,,,,,,,,,,,,0.12,,,,100.0,11.31,0.0,0.0,,0.0,100.0,41.63,0.4154,48.87,0.2189
2023-05-23,41500.0,135705.0,0.31,8.38,0.13,0.14,0.0,67689.0,21950.0,20700.0,71776.5,,,,,,,,0.05,,14800.0,,,,,,,14800.0,0.07,0.05,,,100.0,7.08,0.0,0.0,,0.0,100.0,7.65,0.7083,83.56,0.1338
2023-05-24,41500.0,133630.0,0.31,8.29,0.13,0.14,0.0,66654.0,21950.0,20700.0,70679.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.08,0.0,0.0,,0.0,100.0,7.62,0.7087,83.58,0.1338
2023-05-25,41500.0,131970.0,0.31,8.54,0.13,0.13,0.0,65826.0,21950.0,20700.0,69801.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.08,0.0,0.0,,0.0,100.0,7.62,0.7093,83.62,0.1338
2023-05-26,41500.0,131970.0,0.31,8.58,0.13,0.13,0.0,65826.0,21950.0,20700.0,69801.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.08,0.0,0.0,,0.0,100.0,7.58,0.7109,83.72,0.1338
2023-05-29,41500.0,131970.0,0.31,9.04,0.13,0.13,0.0,65826.0,21950.0,20700.0,69801.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.08,0.0,0.0,,0.0,100.0,7.58,0.7109,83.72,0.1338
2023-05-30,41560.0,131329.6,0.31,9.65,0.13,0.13,0.0,65506.8,21980.0,20730.0,69456.8,,,30.0,,,30.0,,,,,,,,30.0,0.0,,,0.07,,,,100.0,7.09,0.0,0.0,,0.0,100.0,7.59,0.7085,83.58,0.134
2023-05-31,41560.0,127589.2,0.31,9.66,0.13,0.13,0.0,63641.1,21980.0,20730.0,67478.6,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.09,0.0,0.0,,0.0,100.0,7.66,0.7052,83.37,0.134
2023-06-01,41560.0,129251.6,0.31,9.15,0.13,0.13,0.0,64470.3,21980.0,20730.0,68357.8,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.09,0.0,0.0,,0.0,100.0,7.53,0.7114,83.77,0.134
2023-06-02,76160.0,250566.4,0.57,16.82,0.24,0.24,0.0,125118.7,39280.0,38030.0,129231.2,,,17300.0,0.06,,,,,17300.0,,,,0.06,17300.0,,,,0.12,,,,100.0,12.0,0.0,0.0,,0.0,100.0,4.03,0.8356,91.26,0.2326
2023-06-05,89942.0,302205.12,0.67,20.01,0.29,0.3,0.0,150984.96,46186.0,44936.0,155184.96,,,,0.02,,,,,6906.0,,,,0.02,,,6906.0,,0.15,,,,100.0,14.11,0.0,0.0,,0.0,100.0,15.3,0.6221,77.24,0.2747
2023-06-06,89942.0,299506.86,0.67,19.72,0.29,0.3,0.0,149636.88,46186.0,44936.0,153799.38,,,,,,,,,,,,,,,,,,0.16,,,,100.0,14.11,0.0,0.0,,0.0,100.0,15.54,0.6179,76.92,0.2747
2023-06-07,77304.0,259741.44,0.58,17.4,0.25,0.26,0.0,129753.12,39867.0,38617.0,133953.12,,,,,,,,0.02,,6319.0,,,,,,,6319.0,0.13,0.02,,,100.0,12.18,0.0,0.0,,0.0,100.0,4.05,0.8084,89.74,0.2361
2023-06-08,77304.0,258968.4,0.58,18.12,0.25,0.26,0.0,129366.95,39867.0,38617.0,133554.45,,,,,,,,,,,,,,,,,,0.13,,,,100.0,12.33,0.0,0.0,,0.0,100.0,4.08,0.8081,89.72,0.2391
2023-06-09,77304.0,254330.16,0.58,22.7,0.25,0.26,0.0,127049.93,39867.0,38617.0,131162.43,,,,,,,,,,,,,,,,,,0.13,,,,100.0,12.33,0.0,0.0,,0.0,100.0,4.1,0.806,89.6,0.2391
2023-06-12,77304.0,259741.44,0.58,22.12,0.25,0.26,0.0,129753.12,39867.0,38617.0,133953.12,,,,,,,,,,,,,,,,,,0.13,,,,100.0,12.33,0.0,0.0,,0.0,100.0,4.03,0.8093,89.79,0.2391
2023-06-13,89912.0,307499.04,0.67,26.35,0.29,0.3,0.0,153578.52,46156.0,44906.0,157853.52,,,,0.02,,,,0.0,6289.0,494.0,,,0.02,,,6783.0,,0.15,,,,100.0,14.28,0.0,0.0,,0.0,100.0,15.27,0.6228,77.29,0.2782
2023-06-14,78698.0,273082.06,0.59,23.33,0.25,0.27,0.0,136367.53,40549.0,39299.0,140705.03,,,,,,,,0.02,,5607.0,,,,,,,5607.0,0.14,0.02,,,100.0,12.54,0.0,0.0,,0.0,100.0,3.97,0.7819,88.21,0.2435
2023-06-15,78698.0,275443.0,0.59,23.06,0.25,0.27,0.0,137546.5,40549.0,39299.0,141921.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,12.54,0.0,0.0,,0.0,100.0,3.99,0.7817,88.2,0.2435
2023-06-16,78698.0,278590.92,0.59,23.08,0.25,0.28,0.0,139118.46,40549.0,39299.0,143543.46,,,,,,,,,,,,,,,,,,0.14,,,,100.0,12.54,0.0,0.0,,0.0,100.0,3.98,0.7811,88.17,0.2435
2023-06-19,76298.0,264754.06,0.57,21.09,0.24,0.27,0.0,136367.53,38149.0,39299.0,132377.03,,,,,,,,0.01,,2400.0,,,,,,,,0.14,,,,100.0,11.8,0.0,0.0,,0.0,100.0,4.16,0.8276,90.8,0.236
2023-06-20,82906.0,284367.58,0.62,22.54,0.26,0.29,0.0,134795.57,44757.0,39299.0,153516.51,,,1565.0,,,,,,,,,,,1565.0,,5043.0,,0.16,,,,100.0,13.85,0.0,0.0,,0.0,100.0,8.0,0.7073,83.56,0.2565
2023-06-21,82906.0,281051.34,0.62,22.8,0.26,0.28,0.0,133223.61,44757.0,39299.0,151726.23,,,,,,,,,,,,,,,,,,0.15,,,,100.0,13.85,0.0,0.0,,0.0,100.0,7.96,0.7084,83.63,0.2565
2023-06-22,82906.0,264470.14,0.62,22.74,0.26,0.27,0.0,125363.81,44757.0,39299.0,142774.83,,,,,,,,,,,,,,,,,,0.15,,,,100.0,13.85,0.0,0.0,,0.0,100.0,8.18,0.7018,83.2,0.2565
2023-06-23,80308.0,246545.56,0.6,20.43,0.26,0.25,0.0,116660.0,43458.0,38000.0,133416.06,,,,,,,,0.0,,1299.0,,,,,,,1299.0,0.14,0.0,,,100.0,13.44,0.0,0.0,,0.0,100.0,8.4,0.7497,86.07,0.2485
2023-06-26,80308.0,249757.88,0.6,15.5,0.26,0.25,0.0,118180.0,43458.0,38000.0,135154.38,,,,,,,,,,,,,,,,,,0.13,,,,100.0,13.44,0.0,0.0,,0.0,100.0,8.16,0.7554,86.43,0.2485
2023-06-27,80308.0,251364.04,0.6,16.23,0.26,0.25,0.0,118940.0,43458.0,38000.0,136023.54,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.44,0.0,0.0,,0.0,100.0,8.17,0.7552,86.42,0.2485
2023-06-28,80308.0,255379.44,0.6,16.21,0.26,0.25,0.0,120840.0,43458.0,38000.0,138196.44,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.2,0.7552,86.41,0.2453
2023-06-29,80308.0,256985.6,0.6,16.03,0.26,0.26,0.0,121600.0,43458.0,38000.0,139065.6,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.24,0.7542,86.35,0.2453
2023-06-30,80308.0,252970.2,0.6,16.26,0.26,0.26,0.0,119700.0,43458.0,38000.0,136892.7,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.23,0.7532,86.29,0.2453
2023-07-03,80308.0,253773.28,0.6,16.14,0.26,0.25,0.0,120080.0,43458.0,38000.0,137327.28,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.28,0.0,0.0,,0.0,100.0,8.21,0.7544,86.36,0.2453
2023-07-04,80308.0,256182.52,0.6,16.05,0.26,0.25,0.0,121220.0,43458.0,38000.0,138631.02,,,,,,,,,,,,,,,,,,0.14,,,,100.0,13.27,0.0,0.0,,0.0,100.0,8.22,0.7542,86.35,0.2453
2023-07-05,96294.0,311029.62,0.72,20.23,0.31,0.31,0.0,148557.39,51451.0,45993.0,166186.73,,,2902.0,,,7993.0,,,,,,,,2902.0,0.03,5091.0,,0.16,,,,100.0,17.15,0.0,0.0,,0.0,100.0,16.49,0.5536,72.14,0.3209
