,ALHRS FP Equity_DX_SI_QTY,ALHRS FP Equity_DX_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHRS FP Equity_DX_SI_MV,ALHRS FP Equity_DX_DSS,ALHRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY,ALHRS FP Equity_DX_BROKER_SI_QTY,ALHRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHRS FP Equity_DX_BROKER_SI_MV_INC_x,ALHRS FP Equity_DX_SUPPLY_SI_MV_NEW,ALHRS FP Equity_DX_BROKER_SI_QTY_ADD,ALHRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALHRS FP Equity_DX_BROKER_SI_QTY_INC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHRS FP Equity_DX_BROKER_SI_MV_INC_y,ALHRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHRS FP Equity_DX_BROKER_SI_MV_ADD,ALHRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHRS FP Equity_DX_BROKER_SI_QTY_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV,ALHRS FP Equity_DX_BROKER_SI_MV_DEC,ALHRS FP Equity_DX_SUPPLY_SI_MV_RMV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_UTILIZATION_QUANTITY,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHRS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHRS FP Equity_DX_BROKER_SI_CON_RATIO,ALHRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHRS FP Equity_PX_LAST
2021-06-02,55960.0,1695588.0,1.46,2.41,0.37,1.69,0.0,1332412.2,41753.0,43974.0,1265115.9,,,,,2686.0,0.08,,2620.0,,,,0.08,,2620.0,1.25,0.08,,19.88,19.88,168295.0,5099338.5,,5.06,19.85,22.0,0.2634,39.66,0.2664,30.3
2021-06-03,56360.0,1662620.0,1.47,2.42,0.37,1.7,0.0,1456533.0,42153.0,49374.0,1243513.5,,5400.0,0.17,,,0.15,5400.0,5000.0,,0.17,5400.0,,,,1.27,,,19.91,19.91,169577.0,5002521.5,,5.14,19.8,32.67,0.2809,38.66,0.2662,29.5
2021-06-04,53310.0,1577976.0,1.39,2.3,0.35,1.59,0.0,1282390.4,42824.0,43324.0,1267590.4,,,,,,0.07,,2329.0,,,,,3000.0,6050.0,1.26,0.19,,20.23,20.23,168906.0,4999617.6,,4.99,20.18,29.21,0.2821,41.41,0.2518,29.6
2021-06-07,57239.0,1651345.15,1.49,2.46,0.38,1.69,0.0,1363249.05,46753.0,47253.0,1348824.05,,3929.0,0.1,,,,3929.0,,,0.1,3929.0,,,,1.37,,,22.08,22.08,164977.0,4759586.45,,4.87,21.99,27.41,0.2573,39.48,0.2703,28.85
2021-06-08,60549.0,1719591.6,1.57,2.57,0.4,1.75,0.0,1435989.2,44653.0,50563.0,1268145.2,,,0.15,,,0.07,5410.0,2100.0,,0.15,,,,2100.0,1.29,0.06,,21.09,21.09,167077.0,4744986.8,,4.87,20.91,28.02,0.2965,44.49,0.286,28.4
2021-06-09,62798.0,1792882.9,1.63,2.67,0.41,1.8,0.0,1507782.6,52056.0,52812.0,1486198.8,,7403.0,0.06,,,,2249.0,,,0.06,7403.0,,,,1.48,,,24.52,24.52,160262.0,4575480.1,,4.57,24.47,26.71,0.2804,43.3,0.2958,28.55
2021-06-10,57479.0,1623781.75,1.49,2.46,0.38,1.65,0.0,1368345.25,47903.0,48437.0,1353259.75,,,,,,0.12,,4153.0,,,,,,4375.0,1.36,0.12,,22.56,22.56,164415.0,4644723.75,,4.7,22.5,27.21,0.3126,46.81,0.2707,28.25
2021-06-11,54317.0,1520876.0,1.41,2.36,0.36,1.54,0.0,1307684.0,46867.0,46703.0,1312276.0,,2064.0,0.03,,,0.09,1008.0,3100.0,,0.03,2064.0,,,2742.0,1.32,0.09,,22.76,22.76,159051.0,4453428.0,,4.49,22.77,30.03,0.2691,39.21,0.2638,28.0
2021-06-14,55782.0,1559106.9,1.45,2.47,0.37,1.57,0.0,1346295.6,50617.0,48168.0,1414745.15,,4414.0,0.04,,,0.02,1465.0,664.0,,0.04,4414.0,,,,1.42,,,24.56,24.56,155501.0,4346252.95,,4.35,24.54,29.02,0.2775,41.19,0.2706,27.95
2021-06-15,50877.0,1444906.8,1.32,2.26,0.34,1.44,0.0,1325626.8,46177.0,46677.0,1311426.8,,,0.03,,,0.12,806.0,4440.0,,0.03,,,,2297.0,1.3,0.06,,22.4,22.4,159941.0,4542324.4,,4.48,22.43,28.49,0.2885,42.79,0.2468,28.4
2021-06-16,53577.0,1476046.35,1.39,2.36,0.35,1.53,0.0,1274931.35,48877.0,46277.0,1346561.35,,3100.0,,,,0.01,,400.0,,,3100.0,,,400.0,1.39,0.01,,23.82,23.82,156293.0,4305872.15,,4.44,23.83,28.6,0.2846,42.15,0.2611,27.55
2021-06-17,51266.0,1440574.6,1.33,2.22,0.34,1.45,0.0,1235444.6,43466.0,43966.0,1221394.6,,,0.02,,,0.15,992.0,5411.0,,0.02,,,,3303.0,1.22,0.1,,21.19,21.19,161704.0,4543882.4,,4.55,21.16,22.52,0.2837,45.08,0.2499,28.1
2021-06-18,50740.0,1405498.0,1.32,2.21,0.33,1.43,0.0,1194590.2,46021.0,43126.0,1274781.7,,2555.0,,,,,,,,,2555.0,,,840.0,1.29,0.02,,22.43,22.43,159149.0,4408427.3,,4.47,22.42,22.41,0.2857,45.33,0.2473,27.7
2021-06-21,51506.0,1439592.7,1.34,2.29,0.34,1.44,0.0,1226781.4,40892.0,43892.0,1142931.4,,,0.06,,,0.15,1987.0,5129.0,,0.06,,,,1221.0,1.13,0.04,,19.93,19.93,164278.0,4591570.1,,4.57,19.85,18.96,0.2965,47.9,0.251,27.95
2021-06-22,58957.0,1627213.2,1.53,2.63,0.39,1.64,0.0,1337026.8,50987.0,48443.0,1407241.2,,10095.0,0.12,,,,4551.0,,,0.12,10095.0,,,,1.42,,,24.26,24.26,159183.0,4393450.8,,4.44,24.18,16.65,0.3487,54.54,0.2805,27.6
2021-06-23,60436.0,1631772.0,1.57,2.74,0.4,1.67,0.0,1380294.0,49422.0,51122.0,1334394.0,,,0.08,,,0.05,2679.0,1565.0,,0.08,,,,,1.36,,,23.52,23.52,160748.0,4340196.0,,4.43,23.45,15.84,0.3226,51.66,0.2876,27.0
2021-06-24,59395.0,1621483.5,1.54,2.74,0.39,1.63,0.0,1367211.3,54132.0,50081.0,1477803.6,,4710.0,0.05,,,,1766.0,,,0.05,4710.0,,,2807.0,1.47,0.08,,25.76,25.76,156038.0,4259837.4,,4.23,25.76,19.11,0.3444,53.23,0.2826,27.3
2021-06-25,58735.0,1600528.75,1.53,2.75,0.39,1.61,0.0,1346722.25,52020.0,49421.0,1417545.0,,,,,,0.06,,2112.0,,,,,,660.0,1.42,0.02,,24.75,24.75,158150.0,4309587.5,,4.32,24.71,19.41,0.3396,52.6,0.2795,27.25
2021-06-28,57662.0,1568406.4,1.5,2.78,0.38,1.58,0.0,1351840.0,49200.0,49700.0,1338240.0,,,0.01,,,0.08,279.0,2820.0,,0.01,,,,,1.34,,,23.41,23.41,160970.0,4378384.0,,4.4,23.37,19.32,0.3358,52.19,0.2744,27.2
2021-06-29,58332.0,1674128.4,1.52,2.97,0.38,1.64,0.0,1445619.0,50397.0,50370.0,1446393.9,,1197.0,0.03,,,,1197.0,,,0.03,1197.0,,,527.0,1.4,0.02,,23.98,23.98,159773.0,4585485.1,,4.39,24.11,20.83,0.3429,52.62,0.2775,28.7
2021-06-30,57414.0,1590367.8,1.49,3.16,0.38,1.64,0.0,1332370.0,48952.0,48100.0,1355970.4,,1352.0,,,,0.09,,2797.0,,,1352.0,,,2270.0,1.4,0.05,,23.29,23.29,161218.0,4465738.6,,4.61,23.22,20.83,0.3498,53.32,0.2732,27.7
2021-07-01,58766.0,1654262.9,1.53,3.39,0.39,1.66,0.0,1392073.8,48952.0,49452.0,1377998.8,,,0.03,,,,1352.0,,,0.03,,,,,1.36,,,22.0,22.0,173592.0,4886614.8,,4.83,22.0,19.71,0.3408,52.69,0.2641,28.15
2021-07-02,62445.0,1785927.0,1.62,3.67,0.41,1.78,0.0,1519546.6,55675.0,53131.0,1592305.0,,7429.0,0.13,,,0.01,4385.0,706.0,,0.13,7429.0,,,706.0,1.57,0.02,,24.87,24.87,168232.0,4811435.2,,4.75,24.88,17.37,0.3763,57.02,0.2789,28.6
2021-07-05,59404.0,1687073.6,1.54,3.54,0.39,1.69,0.0,1470750.8,52707.0,51787.0,1496878.8,,,,,,0.08,,2968.0,,,,,,1344.0,1.5,0.04,,23.47,23.47,171878.0,4881335.2,,4.92,23.42,15.47,0.3849,58.2,0.2645,28.4
2021-07-06,58683.0,1643124.0,1.53,3.66,0.39,1.67,0.0,1429848.0,50566.0,51066.0,1415848.0,,,0.01,,,0.07,76.0,2141.0,,0.01,,,,797.0,1.43,0.02,,22.52,22.52,174019.0,4872532.0,,4.95,22.45,14.42,0.3847,58.31,0.2613,28.0
2021-07-07,53016.0,1465892.4,1.38,3.75,0.35,1.51,0.0,1255282.35,48625.0,45399.0,1344481.25,,,,,,0.06,,1941.0,,,,,,5667.0,1.36,0.16,,21.65,21.65,175960.0,4865294.0,,4.93,21.59,12.92,0.3815,57.96,0.2361,27.65
2021-07-08,54016.0,1463833.6,1.4,4.04,0.36,1.5,0.0,1257412.9,46399.0,46399.0,1257412.9,,1000.0,0.01,,,0.1,1000.0,3226.0,,0.01,1000.0,,,,1.27,,,20.66,20.66,178186.0,4828840.6,,4.91,20.58,13.87,0.3749,57.19,0.2405,27.1
2021-07-09,58456.0,1595848.8,1.52,4.52,0.39,1.6,0.0,1387904.7,50839.0,50839.0,1387904.7,,4505.0,0.12,,,0.01,4505.0,65.0,,0.12,4505.0,,,65.0,1.38,0.01,,22.37,22.37,176470.0,4817631.0,,4.79,22.34,12.57,0.4129,61.12,0.2572,27.3
2021-07-12,54475.0,1481720.0,1.42,4.43,0.36,1.5,0.0,1274537.6,46858.0,46858.0,1274537.6,,,,,,0.11,,3981.0,,,,,,3981.0,1.28,0.11,,20.61,20.61,180451.0,4908267.2,,4.93,20.59,13.63,0.3835,58.11,0.2397,27.2
2021-07-13,81161.0,2211637.25,2.11,6.94,0.54,2.23,0.0,2004074.0,73588.0,73544.0,2005273.0,,26730.0,0.14,,21730.0,,5000.0,,,0.14,26730.0,0.59,,44.0,2.01,0.0,,33.36,32.37,146987.0,4005395.75,,4.02,33.34,27.07,0.259,38.73,0.3571,27.25
2021-07-14,78642.0,2158722.9,2.05,6.93,0.52,2.16,0.0,1949636.25,71025.0,71025.0,1949636.25,,780.0,0.02,,,0.09,780.0,3343.0,,0.02,780.0,,,3299.0,1.94,0.1,,31.25,31.25,156284.0,4289995.8,,4.27,31.19,28.04,0.2741,41.2,0.346,27.45
2021-07-15,82642.0,2342900.7,2.15,7.46,0.55,2.31,0.0,2126958.75,75025.0,75025.0,2126958.75,,4649.0,0.14,,,0.02,4000.0,649.0,,0.14,4649.0,,,,2.08,,,32.97,32.97,152540.0,4324509.0,,4.21,33.06,26.39,0.2922,44.7,0.3632,28.35
2021-07-16,61112.0,1717247.2,1.59,5.22,0.4,1.73,0.0,1503209.5,53495.0,53495.0,1503209.5,,200.0,,,200.0,0.59,,21730.0,,,200.0,0.01,,21730.0,1.51,0.6,,23.31,23.31,175970.0,4944757.0,,4.99,23.23,15.15,0.4011,59.7,0.2663,28.1
2021-07-19,62143.0,1733789.7,1.62,5.19,0.41,1.75,0.0,1521275.4,57510.0,54526.0,1604529.0,,4015.0,0.03,,,,1031.0,,,0.03,4015.0,,,,1.61,,,24.85,24.85,173948.0,4853149.2,,4.9,24.77,16.6,0.3913,58.53,0.2685,27.9
2021-07-20,66937.0,1884276.55,1.74,5.71,0.44,1.89,0.0,1621974.85,57619.0,57619.0,1621974.85,,1595.0,0.07,,1701.0,0.05,2423.0,1792.0,,0.07,1595.0,0.05,306.0,1031.0,1.61,0.03,,24.85,24.85,174239.0,4904827.85,,4.89,24.8,17.86,0.3642,55.94,0.2887,28.15
2021-07-21,66937.0,1947866.7,1.74,5.88,0.44,1.93,0.0,1676712.9,57619.0,57619.0,1676712.9,,,,,,,,,,,,,,,1.64,,,24.85,24.85,174239.0,5070354.9,,4.92,25.0,17.58,0.3702,56.6,0.2887,29.1
2021-07-22,66937.0,1971294.65,1.74,5.84,0.44,1.98,0.0,1696879.55,57619.0,57619.0,1696879.55,,,,,,,,,,,,,,,1.69,,,24.85,24.85,174239.0,5131338.55,,5.11,24.83,17.79,0.366,56.13,0.2887,29.45
2021-07-23,64193.0,1932209.3,1.67,5.51,0.42,1.92,0.0,1651737.5,54875.0,54875.0,1651737.5,,,,,,0.08,,2744.0,,,,,,2744.0,1.63,0.06,,23.67,23.67,176983.0,5327188.3,,5.24,23.74,18.54,0.3507,54.36,0.2769,30.1
2021-07-26,66366.0,1977706.8,1.73,5.84,0.44,2.0,0.0,1700030.4,59245.0,57048.0,1765501.0,,4370.0,0.06,,,,2173.0,,,0.06,4370.0,,,,1.77,,,25.55,25.55,172613.0,5143867.4,,5.1,25.73,18.14,0.3596,55.4,0.2862,29.8
2021-07-27,65095.0,1939831.0,1.69,5.7,0.43,1.95,0.0,1662154.6,57048.0,55777.0,1700030.4,,500.0,,,,0.08,,2697.0,,,500.0,,,1271.0,1.7,0.04,,24.6,24.6,174810.0,5209338.0,,5.22,24.57,18.42,0.3527,54.61,0.2808,29.8
2021-07-28,69759.0,2057890.5,1.81,6.27,0.46,2.08,0.0,1783009.5,60441.0,60441.0,1783009.5,,5276.0,0.12,,,0.06,4664.0,1883.0,,0.12,5276.0,,,,1.79,,,26.12,26.12,170917.0,5042051.5,,5.1,25.97,20.73,0.3526,54.0,0.3015,29.5
2021-07-29,73280.0,2187408.0,1.91,6.81,0.48,2.18,0.0,1909265.7,63962.0,63962.0,1909265.7,,3521.0,0.12,,,,3521.0,,,0.12,3521.0,,,,1.89,,,27.65,27.65,167396.0,4996770.6,,4.93,27.76,19.36,0.3775,56.93,0.3167,29.85
2021-07-30,75302.0,2402133.8,1.96,7.16,0.5,2.33,0.0,2104889.6,68376.0,65984.0,2181194.4,,4414.0,0.06,,,,2022.0,,,0.06,4414.0,,,,2.12,,,29.55,29.55,162982.0,5199125.8,,4.88,30.26,21.1,0.3783,56.54,0.3255,31.9
2021-08-02,75593.0,2279128.95,1.97,7.03,0.5,2.36,0.0,1998191.25,66275.0,66275.0,1998191.25,,,0.03,,,0.13,597.0,2101.0,,0.03,,,,306.0,2.05,0.0,,28.65,28.65,165083.0,4977252.45,,5.27,28.04,21.93,0.352,53.56,0.3267,30.15
2021-08-03,71884.0,2174491.0,1.87,6.58,0.47,2.19,0.0,1892621.5,62566.0,62566.0,1892621.5,,,,,,0.11,,3709.0,,,,,,3709.0,1.92,0.11,,27.04,27.04,168792.0,5105958.0,,5.1,27.35,22.45,0.3425,52.35,0.3107,30.25
2021-08-04,146554.0,4587140.2,3.81,13.6,0.97,4.77,0.0,4295486.8,137236.0,137236.0,4295486.8,,84372.0,2.78,,,0.27,81316.0,9702.0,,2.78,84372.0,,,6646.0,4.18,0.2,,100.0,59.52,0.0,0.0,,0.0,100.0,24.74,0.4743,63.99,0.6356,31.3
2021-08-05,148733.0,4514046.55,3.87,13.82,0.98,4.77,0.0,4273583.5,140810.0,140810.0,4273583.5,,4969.0,0.08,,,0.03,3574.0,1395.0,,0.08,4969.0,,,,4.39,,,70.31,61.07,59462.0,1804671.7,,1.86,70.22,25.21,0.4552,62.25,0.6451,30.35
2021-08-06,82393.0,2533584.75,2.14,7.7,0.54,4.78,0.0,2261355.0,74470.0,73540.0,2289952.5,,1101.0,0.0,,,2.12,171.0,67441.0,,0.0,1101.0,,,67441.0,2.28,0.01,,36.19,32.3,131304.0,4037598.0,,4.0,36.27,25.49,0.4622,62.74,0.3574,30.75
2021-08-09,82468.0,2544137.8,2.14,7.85,0.54,2.6,0.0,2271022.75,73615.0,73615.0,2271022.75,,,0.03,,,0.02,930.0,855.0,,0.03,,,,855.0,2.27,0.02,,35.77,31.93,132159.0,4077105.15,,4.07,35.8,29.71,0.3303,47.81,0.3577,30.85
2021-08-10,82244.0,2483768.8,2.14,7.83,0.54,2.57,0.0,2210368.2,73191.0,73191.0,2210368.2,,5829.0,0.0,,,0.2,622.0,6253.0,,0.0,5829.0,,,1046.0,2.25,0.03,,32.67,31.69,150813.0,4554552.6,,4.64,32.63,28.72,0.3311,48.45,0.3561,30.2
2021-08-11,82430.0,2542965.5,2.14,8.2,0.54,2.58,0.0,2263680.45,73377.0,73377.0,2263680.45,,751.0,0.02,,,0.03,751.0,565.0,,0.02,751.0,,,565.0,2.22,0.0,,32.76,31.77,150627.0,4646842.95,,4.56,32.79,28.1,0.3301,48.71,0.3569,30.85
2021-08-12,85452.0,2584923.0,2.22,8.65,0.56,2.65,0.0,2277794.75,75299.0,75299.0,2277794.75,,4293.0,0.06,,,0.05,2735.0,2371.0,,0.06,4293.0,,,813.0,2.31,0.02,,32.3,32.3,157859.0,4775234.75,,4.87,32.18,26.79,0.3476,51.28,0.3665,30.25
2021-08-13,85126.0,2541011.1,2.21,8.77,0.56,2.61,0.0,2237944.05,74973.0,74973.0,2237944.05,,5435.0,,,,0.18,,5761.0,,,5435.0,,,326.0,2.25,0.02,,33.31,32.16,150131.0,4481410.35,,4.52,33.27,26.7,0.3484,51.41,0.3651,29.85
2021-08-16,85177.0,2512721.5,2.22,8.8,0.56,2.57,0.0,2213208.0,75024.0,75024.0,2213208.0,,860.0,0.02,,,0.03,860.0,809.0,,0.02,860.0,,,809.0,2.23,0.04,,33.33,32.18,150080.0,4427360.0,,4.45,33.41,26.38,0.3395,50.63,0.3653,29.5
2021-08-17,95440.0,2815480.0,2.48,9.82,0.63,2.86,0.0,2515966.5,82162.0,85287.0,2423779.0,,10263.0,0.3,,,0.09,10263.0,3125.0,,0.3,10263.0,,,,2.43,,,51.14,35.24,78511.0,2316074.5,,2.33,51.13,23.41,0.3477,52.8,0.4093,29.5
2021-08-18,89213.0,2801288.2,2.32,8.98,0.59,2.74,0.0,2482484.0,79060.0,79060.0,2482484.0,,,,,,0.07,,3102.0,,,,,,6227.0,2.36,0.19,,49.21,33.91,81613.0,2562648.2,,2.46,48.98,24.31,0.404,57.83,0.3826,31.4
2021-08-19,84657.0,2552408.55,2.2,8.12,0.56,2.66,0.0,2246295.6,79060.0,74504.0,2383659.0,,,,,,,,,,,,,,4556.0,2.47,0.17,,49.21,33.91,81613.0,2460631.95,,2.54,49.34,26.89,0.3722,53.61,0.3631,30.15
2021-08-20,87626.0,2725168.6,2.28,8.35,0.58,2.71,0.0,2409410.3,77473.0,77473.0,2409410.3,,2992.0,0.09,,,0.18,2969.0,4579.0,,0.09,2992.0,,,,2.35,,,34.42,33.23,147631.0,4591324.1,,4.47,34.41,25.12,0.3558,52.94,0.3758,31.1
2021-08-23,91727.0,2935264.0,2.39,8.64,0.61,2.91,0.0,2610368.0,81574.0,81574.0,2610368.0,,7000.0,0.16,,,0.08,4101.0,2899.0,,0.16,7000.0,,,,2.5,,,36.24,34.99,143530.0,4592960.0,,4.41,36.17,24.02,0.3731,55.15,0.3934,32.0
2021-08-24,91758.0,2950019.7,2.39,8.52,0.61,2.96,0.0,2623600.75,81605.0,81605.0,2623600.75,,101.0,0.0,,,0.0,31.0,70.0,,0.0,101.0,,,,2.61,,,36.25,35.0,143499.0,4613492.85,,4.59,36.25,24.43,0.3694,54.63,0.3935,32.15
2021-08-25,90774.0,2968309.8,2.36,8.26,0.6,2.97,0.0,2636306.7,80621.0,80621.0,2636306.7,,,,,,0.03,,984.0,,,,,,984.0,2.6,0.03,,35.68,34.45,145333.0,4752389.1,,4.68,35.69,23.26,0.3738,55.51,0.3879,32.7
2021-08-26,90776.0,2950220.0,2.36,8.1,0.6,3.0,0.0,2620247.5,80623.0,80623.0,2620247.5,,2.0,0.0,,,,2.0,,,0.0,2.0,,,,2.63,,,35.68,34.45,145331.0,4723257.5,,4.73,35.74,23.49,0.3709,55.12,0.3879,32.5
2021-08-27,93028.0,3032712.8,2.42,8.82,0.61,3.06,0.0,2701725.0,82875.0,82875.0,2701725.0,,2275.0,0.17,,,0.0,5301.0,23.0,,0.17,2275.0,,,3049.0,2.69,0.1,,50.82,35.18,80186.0,2614063.6,,2.6,50.83,22.76,0.419,59.76,0.3949,32.6
2021-08-30,88634.0,2876173.3,2.31,8.57,0.58,2.92,0.0,2546708.45,78481.0,78481.0,2546708.45,,,,,,0.14,,4394.0,,,,,,4394.0,2.55,0.15,,47.69,33.11,86081.0,2793328.45,,2.8,47.7,23.36,0.4045,58.21,0.3739,32.45
2021-08-31,92942.0,3020615.0,2.42,9.1,0.61,3.05,0.0,2690642.5,85629.0,82789.0,2782942.5,,8084.0,0.08,,2872.0,0.04,2372.0,936.0,,0.08,8084.0,0.09,,936.0,2.78,0.03,,57.82,36.12,62460.0,2029950.0,,2.03,57.84,21.18,0.3941,58.15,0.3921,32.5
2021-09-01,91352.0,2991778.0,2.38,8.91,0.6,3.01,0.0,2659267.25,81199.0,81199.0,2659267.25,,,,,,0.14,,4430.0,,,,,,1590.0,2.64,0.04,,48.96,34.07,84659.0,2772582.25,,2.75,49.0,21.42,0.3889,57.58,0.3833,32.75
2021-09-02,89364.0,2931139.2,2.32,8.8,0.59,2.96,0.0,2608157.6,79211.0,79517.0,2598120.8,,4338.0,0.08,,,0.2,2426.0,6326.0,,0.08,4338.0,,,4108.0,2.59,0.13,,52.07,32.82,72910.0,2391448.0,,2.38,52.09,20.45,0.4026,59.1,0.3702,32.8
2021-09-03,91749.0,3027717.0,2.39,9.28,0.61,3.08,0.0,2702766.0,81902.0,81902.0,2702766.0,,3902.0,0.13,,,0.04,3902.0,1211.0,,0.13,3902.0,,,1517.0,2.69,0.01,,52.49,33.82,74121.0,2445993.0,,2.43,52.58,19.57,0.4222,61.11,0.3788,33.0
2021-09-06,90458.0,2994159.8,2.35,9.1,0.6,3.05,0.0,2668224.1,80611.0,80611.0,2668224.1,,,,,,0.04,,1291.0,,,,,,1291.0,2.66,0.04,,52.1,33.28,74121.0,2453405.1,,2.45,52.11,19.84,0.4344,62.02,0.3735,33.1
2021-09-07,88780.0,2978569.0,2.31,9.16,0.59,2.98,0.0,2648202.15,78933.0,78933.0,2648202.15,,,,,,0.04,,1678.0,,,,,,1678.0,2.63,0.09,,51.11,32.59,75510.0,2533360.5,,2.5,51.24,17.44,0.4531,64.2,0.3666,33.55
2021-09-08,87645.0,2940489.75,2.28,9.04,0.58,2.97,0.0,2610122.9,77798.0,77798.0,2610122.9,,,,,,0.03,,1135.0,,,,,,1135.0,2.61,0.03,,50.51,31.99,76213.0,2556946.15,,2.56,50.48,16.91,0.4602,64.9,0.3604,33.55
2021-09-09,85730.0,2777652.0,2.23,8.88,0.57,2.88,0.0,2458609.2,80356.0,75883.0,2603534.4,,2558.0,,,2768.0,,,,,,2558.0,0.09,,4683.0,2.65,0.18,,51.32,33.05,76213.0,2469301.2,,2.55,50.94,17.41,0.4112,60.75,0.3526,32.4
2021-09-10,80421.0,2593577.25,2.09,8.21,0.53,2.63,0.0,2276011.5,70574.0,70574.0,2276011.5,,,,,,0.34,,9782.0,,,,,,5309.0,2.28,0.21,,78.69,29.02,19107.0,616200.75,,0.62,78.73,18.46,0.4343,62.34,0.3307,32.25
2021-09-13,84617.0,2686589.75,2.2,9.09,0.56,2.75,0.0,2373947.5,74770.0,74770.0,2373947.5,,4612.0,0.15,,,0.01,5046.0,416.0,,0.15,4612.0,,,850.0,2.4,0.03,,100.0,30.75,0.0,0.0,,0.0,100.0,17.6,0.4655,65.2,0.348,31.75
2021-09-14,84249.0,2636993.7,2.19,9.06,0.56,2.69,0.0,2328782.6,74402.0,74402.0,2328782.6,,370.0,,,,0.05,,738.0,,,370.0,,,368.0,2.35,0.01,,100.0,30.6,0.0,0.0,,0.0,100.0,17.66,0.47,65.54,0.3465,31.3
2021-09-15,91237.0,2773604.8,2.37,9.8,0.6,2.87,0.0,2474256.0,81390.0,81390.0,2474256.0,,6988.0,,,7197.0,,,,,,6988.0,0.23,,209.0,2.51,0.01,,100.0,33.47,0.0,0.0,,0.0,100.0,16.31,0.4036,60.22,0.3752,30.4
2021-09-16,84026.0,2630013.8,2.19,8.94,0.55,2.6,0.0,2321802.7,74179.0,74179.0,2321802.7,,,,,,0.19,,7211.0,,,,,,7211.0,2.29,0.23,,100.0,30.51,0.0,0.0,,0.0,100.0,17.55,0.4763,66.08,0.3456,31.3
2021-09-17,87006.0,2840745.9,2.26,9.21,0.57,2.76,0.0,2519241.35,77159.0,77159.0,2519241.35,,2980.0,0.04,,2991.0,,34.0,,,0.04,2980.0,0.09,,45.0,2.47,0.0,,100.0,31.73,0.0,0.0,,0.0,100.0,16.96,0.4447,63.75,0.3578,32.65
2021-09-20,91185.0,2790261.0,2.37,9.42,0.6,2.89,0.0,2488942.8,81338.0,81338.0,2488942.8,,4179.0,0.08,,,,4179.0,,,0.08,4179.0,,,,2.57,,,100.0,32.23,0.0,0.0,,0.0,100.0,16.88,0.4464,63.91,0.3614,30.6
2021-09-21,88208.0,2707985.6,2.29,8.81,0.58,2.73,0.0,2405682.7,78361.0,78361.0,2405682.7,,,,,,0.09,,2977.0,,,,,,2977.0,2.4,0.1,,100.0,31.05,0.0,0.0,,0.0,100.0,16.77,0.493,67.58,0.3496,30.7
2021-09-22,88194.0,2707555.8,2.29,8.83,0.58,2.73,0.0,2405252.9,78347.0,78347.0,2405252.9,,,,,,0.0,,14.0,,,,,,14.0,2.41,0.0,,100.0,30.84,0.0,0.0,,0.0,100.0,16.81,0.4926,67.55,0.3472,30.7
2021-09-23,91259.0,2929413.9,2.37,9.09,0.6,2.86,0.0,2613325.2,81412.0,81412.0,2613325.2,,3065.0,,,3065.0,,,,,,3065.0,0.09,,,2.56,,,100.0,31.94,0.0,0.0,,0.0,100.0,15.99,0.466,65.72,0.3581,32.1
2021-09-24,87506.0,2743313.1,2.28,8.56,0.58,2.82,0.0,2446052.4,78024.0,78024.0,2446052.4,,,,,,0.11,,3388.0,,,,,,3388.0,2.48,0.1,,100.0,30.62,0.0,0.0,,0.0,100.0,16.97,0.4942,67.63,0.3434,31.35
2021-09-27,89438.0,2821768.9,2.33,8.87,0.59,2.86,0.0,2522611.8,80977.0,79956.0,2554824.35,,2953.0,0.09,,,,2953.0,,,0.09,2953.0,,,1021.0,2.55,0.03,,100.0,31.77,0.0,0.0,,0.0,100.0,16.3,0.4649,65.56,0.3509,31.55
