,DSP5 FP Equity_DX_SI_QTY,DSP5 FP Equity_DX_SHORT_INTEREST_VALUE,DSP5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSP5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSP5 FP Equity_DX_SI_MV,DSP5 FP Equity_DX_DSS,DSP5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSP5 FP Equity_DX_SUPPLY_SI_QTY,DSP5 FP Equity_DX_BROKER_SI_QTY,DSP5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSP5 FP Equity_DX_BROKER_SI_MV_INC_x,DSP5 FP Equity_DX_BROKER_SI_QTY_ADD,DSP5 FP Equity_DX_SUPPLY_SI_MV_DEC,DSP5 FP Equity_DX_BROKER_SI_QTY_INC,DSP5 FP Equity_DX_SUPPLY_SI_QTY_DEC,DSP5 FP Equity_DX_BROKER_SI_MV_INC_y,DSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSP5 FP Equity_DX_BROKER_SI_MV_ADD,DSP5 FP Equity_DX_SUPPLY_SI_QTY_ADD,DSP5 FP Equity_DX_BROKER_SI_QTY_DEC,DSP5 FP Equity_DX_SUPPLY_SI_MV,DSP5 FP Equity_DX_BROKER_SI_MV_DEC,DSP5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSP5 FP Equity_DX_UTILIZATION_QUANTITY,DSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSP5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSP5 FP Equity_DX_ACTIVE_UTILIZATION_MV,DSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSP5 FP Equity_DX_BROKER_SI_CON_RATIO,DSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSP5 FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20770.0,480036.24,0.75,0.0,,0.0,,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20055.0,471432.89,0.71,0.0,,0.0,,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20055.0,461265.0,0.71,0.0,,0.0,,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20055.0,454747.13,0.71,0.0,,0.0,,0.0
2020-06-03,4500.0,97762.5,0.05,0.17,0.1,,97762.5,4500.0,4500.0,97762.5,,,4500.0,,,,,,0.1,4500.0,,0.1,,100.0,23.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2362
2020-06-04,13500.0,291424.5,0.15,0.52,0.29,,194283.0,9000.0,9000.0,194283.0,,,4500.0,,,,,,0.1,4500.0,,0.2,,100.0,55.03,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8254
2020-06-05,13500.0,274725.0,0.16,0.52,0.29,,183150.0,9000.0,9000.0,183150.0,,,,,,,,,,,,0.19,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-08,13500.0,274590.0,0.15,0.52,0.27,,183060.0,9000.0,9000.0,183060.0,,,,,,,,,,,,0.18,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-09,13500.0,272902.5,0.16,0.52,0.27,,181935.0,9000.0,9000.0,181935.0,,,,,,,,,,,,0.18,,100.0,61.41,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.9212
2020-06-10,13500.0,276466.5,0.16,0.52,0.27,,184311.0,9000.0,9000.0,184311.0,,,,,,,,,,,,0.18,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-11,13500.0,294043.5,0.16,0.52,0.27,,196029.0,9000.0,9000.0,196029.0,,,,,,,,,,,,0.18,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-12,13500.0,306396.0,0.16,0.52,0.29,,204264.0,9000.0,9000.0,204264.0,,,,,,,,,,,,0.2,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-15,13500.0,308596.5,0.15,0.49,0.31,,205731.0,9000.0,9000.0,205731.0,,,,,,,,,,,,0.2,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-16,13500.0,286348.5,0.15,0.49,0.31,,190899.0,9000.0,9000.0,190899.0,,,,,,,,,,,,0.21,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-17,13500.0,288252.0,0.15,0.49,0.29,,192168.0,9000.0,9000.0,192168.0,,,,,,,,,,,,0.19,,100.0,47.23,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7085
2020-06-18,13500.0,289750.5,0.15,0.49,0.29,,193167.0,9000.0,9000.0,193167.0,,,,,,,,,,,,0.19,,100.0,21.67,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3251
2020-06-19,13500.0,286915.5,0.15,0.49,0.29,,191277.0,9000.0,9000.0,191277.0,,,,,,,,,,,,0.19,,100.0,21.67,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3251
2020-06-22,13500.0,290574.0,0.16,0.51,0.29,,193716.0,9000.0,9000.0,193716.0,,,,,,,,,,,,0.19,,100.0,21.67,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3251
2020-06-23,13500.0,280395.0,0.16,0.51,0.29,,186930.0,9000.0,9000.0,186930.0,,,,,,,,,,,,0.19,,100.0,20.3,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3045
2020-06-24,13500.0,298768.5,0.17,0.51,0.28,,199179.0,9000.0,9000.0,199179.0,,,,,,,,,,,,0.19,,100.0,20.3,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3045
2020-06-25,13500.0,303372.0,0.17,0.51,0.3,,202248.0,9000.0,9000.0,202248.0,,,,,,,,,,,,0.2,,100.0,20.3,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3045
2020-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.2,,9000.0,,,,,9000.0,0.0,0.2,0.0,0.0,35330.0,799941.86,0.8,0.0,,0.0,,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,789696.16,0.79,0.0,,0.0,,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,771642.53,0.78,0.0,,0.0,,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,754790.12,0.77,0.0,,0.0,,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,738008.37,0.76,0.0,,0.0,,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,747512.14,0.77,0.0,,0.0,,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,715750.47,0.75,0.0,,0.0,,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,718223.57,0.75,0.0,,0.0,,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,729564.5,0.76,0.0,,0.0,,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,738679.64,0.76,0.0,,0.0,,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,724088.35,0.75,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,689641.6,0.73,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35330.0,714019.3,0.75,0.0,,0.0,,0.0
2020-07-15,16000.0,310976.0,0.29,0.61,0.32,,310976.0,0.0,16000.0,0.0,,,16000.0,,,,,,0.32,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4529
2020-07-16,16000.0,314544.0,0.3,0.61,0.31,,314544.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4529
2020-07-17,16000.0,312080.0,0.3,0.61,0.31,,312080.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-20,16000.0,308416.0,0.32,0.58,0.31,,308416.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-21,16000.0,300096.0,0.33,0.58,0.31,,300096.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-22,16000.0,299840.0,0.33,0.58,0.3,,299840.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-23,16000.0,296544.0,0.33,0.58,0.3,,296544.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-24,16000.0,305712.0,0.36,0.58,0.3,,305712.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-27,16000.0,301632.0,0.39,0.58,0.31,,301632.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-28,16000.0,299984.0,0.43,0.55,0.3,,299984.0,0.0,16000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4488
2020-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,16000.0,0.0,0.3,0.0,0.0,35650.0,663375.2,0.71,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,35650.0,666904.55,0.72,0.0,,0.0,,0.0
2020-07-31,37500.0,693937.5,1.08,1.3,0.75,,462625.0,25000.0,25000.0,462625.0,,,25000.0,,,,,,0.47,25000.0,,0.51,,100.0,40.55,0.0,0.0,0.0,100.0,49.92,0.5,50.08,0.6083
2020-08-03,37500.0,676875.0,1.05,1.26,0.69,,451250.0,25000.0,25000.0,451250.0,,,,,,,,,,,,0.46,,100.0,40.55,0.0,0.0,0.0,100.0,49.95,0.5,50.05,0.6083
2020-08-04,37500.0,672787.5,1.04,1.26,0.68,,448525.0,25000.0,25000.0,448525.0,,,,,,,,,,,,0.45,,100.0,40.55,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.6083
2020-08-05,37500.0,654675.0,1.08,1.26,0.67,,436450.0,25000.0,25000.0,436450.0,,,,,,,,,,,,0.45,,100.0,40.55,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.6083
2020-08-06,37500.0,659587.5,1.06,1.26,0.65,,439725.0,25000.0,25000.0,439725.0,,,,,,,,,,,,0.44,,100.0,40.55,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.6083
2020-08-07,37500.0,652987.5,1.06,1.26,0.66,,217662.5,25000.0,12500.0,435325.0,,,,,,,,,,,12500.0,0.44,0.22,100.0,40.55,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.6083
2020-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.44,,25000.0,,,,,12500.0,0.0,0.22,0.0,0.0,36650.0,638186.45,0.63,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,36650.0,627924.45,0.63,0.0,,0.0,,0.0
2020-08-12,25600.0,436992.0,0.72,0.86,0.44,,319209.0,18700.0,18700.0,319209.0,,,18700.0,,,,,,0.32,18700.0,,0.32,,100.0,31.04,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,0.4249
2020-08-13,25600.0,435200.0,0.72,0.86,0.44,,317900.0,18700.0,18700.0,317900.0,,,,,,,,,,,,0.32,,100.0,31.04,0.0,0.0,0.0,100.0,36.89,0.5344,63.11,0.4249
2020-08-14,25600.0,435712.0,0.73,0.86,0.43,,318274.0,18700.0,18700.0,318274.0,,,,,,,,,,,,0.32,,100.0,30.85,0.0,0.0,0.0,100.0,36.95,0.5341,63.05,0.4224
2020-08-17,25600.0,432460.8,0.69,0.86,0.44,,315899.1,18700.0,18700.0,315899.1,,,,,,,,,,,,0.32,,100.0,30.85,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,0.4224
2020-08-18,25600.0,429465.6,0.7,0.86,0.43,,313711.2,18700.0,18700.0,313711.2,,,,,,,,,,,,0.32,,100.0,30.85,0.0,0.0,0.0,100.0,36.91,0.5343,63.09,0.4224
2020-08-19,25600.0,426956.8,0.69,0.86,0.43,,311878.6,18700.0,18700.0,311878.6,,,,,,,,,,,,0.31,,100.0,30.85,0.0,0.0,0.0,100.0,36.89,0.5344,63.11,0.4224
2020-08-20,25600.0,434867.2,0.71,0.86,0.43,,317656.9,18700.0,18700.0,317656.9,,,,,,,,,,,,0.31,,100.0,30.85,0.0,0.0,0.0,100.0,36.84,0.5346,63.16,0.4224
2020-08-21,25600.0,434611.2,0.67,0.86,0.44,,317469.9,18700.0,18700.0,317469.9,,,,,,,,,,,,0.32,,100.0,30.85,0.0,0.0,0.0,100.0,36.88,0.5344,63.12,0.4224
2020-08-24,25600.0,424857.6,0.67,0.86,0.43,,310345.2,18700.0,18700.0,310345.2,,,,,,,,,,,,0.32,,100.0,30.82,0.0,0.0,0.0,100.0,36.94,0.5341,63.06,0.422
2020-08-25,25600.0,421222.4,0.67,0.86,0.43,,307689.8,18700.0,18700.0,307689.8,,,,,,,,,,,,0.31,,100.0,30.81,0.0,0.0,0.0,100.0,36.84,0.5346,63.16,0.4218
2020-08-26,25600.0,415718.4,0.68,0.86,0.42,,303669.3,18700.0,18700.0,303669.3,,,,,,,,,,,,0.31,,100.0,30.81,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,0.4218
2020-08-27,25600.0,407475.2,0.69,0.86,0.42,,297647.9,18700.0,18700.0,297647.9,,,,,,,,,,,,0.3,,100.0,30.79,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,0.4216
2020-08-28,25600.0,403660.8,0.66,0.86,0.41,,294861.6,18700.0,18700.0,294861.6,,,,,,,,,,,,0.3,,100.0,30.79,0.0,0.0,0.0,100.0,36.88,0.5344,63.12,0.4216
2020-08-31,25600.0,401740.8,0.64,0.85,0.4,,293459.1,18700.0,18700.0,293459.1,,,,,,,,,,,,0.29,,100.0,30.79,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,0.4216
2020-09-01,29200.0,453943.2,0.72,0.94,0.46,,290710.2,22300.0,18700.0,346675.8,3600.0,,,,,,,3600.0,,,,0.35,,100.0,36.7,0.0,0.0,0.0,100.0,36.92,0.5342,63.08,0.4806
2020-09-02,3600.0,55274.4,0.09,0.12,0.06,,0.0,3600.0,0.0,55274.4,,,,0.3,,18700.0,,,,,18700.0,0.06,0.29,100.0,9.36,0.0,0.0,0.0,100.0,,0.0,,0.0936
2020-09-03,3600.0,57477.6,0.09,0.12,0.06,,0.0,3600.0,0.0,57477.6,,,,,,,,,,,,0.06,,100.0,9.69,0.0,0.0,0.0,100.0,,0.0,,0.0969
2020-09-04,3600.0,60822.0,0.08,0.12,0.06,,0.0,3600.0,0.0,60822.0,,,,,,,,,,,,0.06,,100.0,9.69,0.0,0.0,0.0,100.0,,0.0,,0.0969
2020-09-07,3600.0,58737.6,0.08,0.12,0.06,,0.0,3600.0,0.0,58737.6,,,,,,,,,,,,0.06,,100.0,10.01,0.0,0.0,0.0,100.0,,0.0,,0.1001
2020-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.06,,3600.0,,,,,,0.0,,0.0,0.0,35920.0,614339.76,0.59,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15950.0,264801.9,0.26,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15915.0,262661.16,0.26,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15845.0,270188.94,0.26,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15845.0,261331.59,0.26,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15365.0,251632.61,0.26,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15365.0,250864.36,0.26,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15365.0,259837.52,0.26,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15365.0,263740.22,0.26,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15120.0,278631.36,0.26,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18620.0,335048.28,0.32,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18120.0,322626.6,0.31,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18120.0,332973.12,0.31,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18120.0,329421.6,0.31,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18119.0,312045.42,0.31,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17299.0,297127.62,0.3,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,257298.58,0.26,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,255523.9,0.26,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,261000.94,0.26,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,253229.05,0.26,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,251484.96,0.26,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15299.0,251408.47,0.26,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10299.0,166998.29,0.18,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10299.0,162229.85,0.18,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10699.0,162902.97,0.18,0.0,,0.0,,0.0
2020-10-13,23300.0,357049.2,0.37,0.83,0.36,,265105.2,17300.0,17300.0,265105.2,,,17300.0,,,,,,0.26,17300.0,,0.26,,100.0,51.95,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.6997
2020-10-14,23300.0,360357.8,0.37,0.83,0.36,,267561.8,17300.0,17300.0,267561.8,,,,,,,,,,,,0.26,,100.0,51.95,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.6997
2020-10-15,23300.0,370842.8,0.37,0.85,0.36,,275346.8,17300.0,17300.0,275346.8,,,,,,,,,,,,0.27,,100.0,51.95,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.6997
2020-10-16,105400.0,1641394.2,1.63,3.7,1.68,,1547956.2,17300.0,99400.0,269412.9,,1.31,,,82100.0,,1.31,,,,,0.28,,100.0,51.95,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1653
2020-10-19,105400.0,1659101.4,1.73,3.69,1.64,,1564655.4,17300.0,99400.0,272319.3,,,,,,,,,,,,0.27,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-20,105400.0,1681657.0,1.77,3.69,1.66,,1585927.0,17300.0,99400.0,276021.5,,,,,,,,,,,,0.27,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-21,105400.0,1673646.6,1.87,3.69,1.68,,1578372.6,17300.0,99400.0,274706.7,,,,,,,,,,,,0.28,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-22,105400.0,1689351.2,1.96,3.69,1.67,,1593183.2,17300.0,99400.0,277284.4,,,,,,,,,,,,0.27,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-23,105400.0,1667322.6,1.97,3.69,1.69,,1572408.6,17300.0,99400.0,273668.7,,,,,,,,,,,,0.28,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-26,105400.0,1733935.4,1.98,3.69,1.67,,1635229.4,17300.0,99400.0,284602.3,,,,,,,,,,,,0.27,,100.0,48.87,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,2.9775
2020-10-27,105400.0,1722868.4,1.96,3.68,1.73,,1624792.4,17300.0,99400.0,282785.8,,,,,,,,,,,,0.28,,100.0,47.4,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,2.8878
2020-10-28,105400.0,1827214.4,1.87,3.65,1.72,,1723198.4,17300.0,99400.0,299912.8,,,,,,,,,,,,0.28,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-29,105400.0,1843656.8,1.65,3.43,1.83,,1738704.8,17300.0,99400.0,302611.6,,,,,,,,,,,,0.3,,100.0,51.64,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,3.1464
2020-10-30,23300.0,416254.5,0.35,0.75,0.41,,309064.5,17300.0,17300.0,309064.5,,,,,,,,,,,82100.0,0.3,1.43,100.0,52.74,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.7104
2020-11-02,23300.0,405513.2,0.34,0.75,0.42,,301089.2,17300.0,17300.0,301089.2,,,,,,,,,,,,0.31,,100.0,52.11,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.7018
2020-11-03,23300.0,384496.6,0.36,0.75,0.41,,285484.6,17300.0,17300.0,285484.6,,,,,,,,,,,,0.3,,100.0,52.11,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.7018
2020-11-04,23300.0,365926.5,0.35,0.77,0.38,,271696.5,17300.0,17300.0,271696.5,,,,,,,,,,,,0.29,,100.0,52.11,0.0,0.0,0.0,100.0,34.68,0.5469,65.32,0.7018
2020-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.28,,17300.0,,,,,17300.0,0.0,0.28,0.0,0.0,12600.0,190234.8,0.16,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10900.0,164644.5,0.15,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11300.0,161669.1,0.15,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9900.0,147688.2,0.12,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12200.0,179132.6,0.12,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12200.0,179779.2,0.12,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12200.0,179571.8,0.12,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12200.0,172874.0,0.12,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12200.0,173362.0,0.12,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12800.0,181568.0,0.1,0.0,,0.0,,0.0
