,ALDNE FP Equity_DX_SI_QTY,ALDNE FP Equity_DX_SHORT_INTEREST_VALUE,ALDNE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDNE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDNE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDNE FP Equity_DX_SI_MV,ALDNE FP Equity_DX_DSS,ALDNE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDNE FP Equity_DX_SUPPLY_SI_QTY,ALDNE FP Equity_DX_BROKER_SI_QTY,ALDNE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDNE FP Equity_DX_BROKER_SI_MV_NEW_x,ALDNE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDNE FP Equity_DX_BROKER_SI_MV_INC_x,ALDNE FP Equity_DX_BROKER_SI_QTY_ADD,ALDNE FP Equity_DX_BROKER_SI_QTY_NEW,ALDNE FP Equity_DX_SUPPLY_SI_MV_DEC,ALDNE FP Equity_DX_BROKER_SI_QTY_INC,ALDNE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDNE FP Equity_DX_BROKER_SI_MV_NEW_y,ALDNE FP Equity_DX_BROKER_SI_MV_INC_y,ALDNE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDNE FP Equity_DX_BROKER_SI_MV_ADD,ALDNE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDNE FP Equity_DX_BROKER_SI_QTY_DEC,ALDNE FP Equity_DX_SUPPLY_SI_MV,ALDNE FP Equity_DX_BROKER_SI_MV_DEC,ALDNE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDNE FP Equity_DX_UTILIZATION_QUANTITY,ALDNE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDNE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDNE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDNE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDNE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDNE FP Equity_DX_BROKER_SI_CON_RATIO,ALDNE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDNE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDNE FP Equity_PX_LAST
2022-09-26,600.0,6360.0,0.02,0.15,0.01,0.01,0.0,530.0,550.0,50.0,5830.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0033,10.6
2022-09-27,600.0,6360.0,0.02,0.14,0.01,0.01,0.0,530.0,550.0,50.0,5830.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0033,10.6
2022-09-28,600.0,6180.0,0.02,0.14,0.01,0.01,0.0,515.0,550.0,50.0,5665.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.3
2022-09-29,600.0,6270.0,0.02,0.14,0.01,0.01,0.0,522.5,550.0,50.0,5747.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.45
2022-09-30,600.0,6150.0,0.02,0.14,0.01,0.01,0.0,512.5,550.0,50.0,5637.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.25
2022-10-03,600.0,6000.0,0.02,0.14,0.01,0.01,0.0,500.0,550.0,50.0,5500.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.0
2022-10-04,600.0,6450.0,0.02,0.13,0.01,0.01,0.0,537.5,550.0,50.0,5912.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.75
2022-10-05,600.0,6360.0,0.02,0.13,0.01,0.01,0.0,530.0,550.0,50.0,5830.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.6
2022-10-06,600.0,6240.0,0.02,0.13,0.01,0.01,0.0,520.0,550.0,50.0,5720.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.4
2022-10-07,600.0,6360.0,0.02,0.14,0.01,0.01,0.0,530.0,550.0,50.0,5830.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.6
2022-10-10,600.0,6300.0,0.02,0.14,0.01,0.01,0.0,525.0,550.0,50.0,5775.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.5
2022-10-11,600.0,6300.0,0.02,0.14,0.01,0.01,0.0,525.0,550.0,50.0,5775.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.5
2022-10-12,600.0,6300.0,0.02,0.14,0.01,0.01,0.0,525.0,550.0,50.0,5775.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.5
2022-10-13,600.0,6330.0,0.02,0.15,0.01,0.01,0.0,527.5,550.0,50.0,5802.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.55
2022-10-14,600.0,6450.0,0.02,0.16,0.01,0.01,0.0,537.5,550.0,50.0,5912.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.75
2022-10-17,600.0,6540.0,0.02,0.18,0.01,0.01,0.0,545.0,550.0,50.0,5995.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.9
2022-10-18,600.0,6840.0,0.02,0.2,0.01,0.01,0.0,570.0,550.0,50.0,6270.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.4
2022-10-19,600.0,6690.0,0.02,0.19,0.01,0.01,0.0,557.5,550.0,50.0,6132.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.15
2022-10-20,600.0,6930.0,0.02,0.21,0.01,0.01,0.0,577.5,550.0,50.0,6352.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.55
2022-10-21,600.0,6900.0,0.02,0.21,0.01,0.01,0.0,575.0,550.0,50.0,6325.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.5
2022-10-24,600.0,6870.0,0.02,0.22,0.01,0.01,0.0,572.5,550.0,50.0,6297.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.45
2022-10-25,600.0,6780.0,0.02,0.29,0.01,0.01,0.0,565.0,550.0,50.0,6215.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.3
2022-10-26,600.0,6690.0,0.02,0.31,0.01,0.01,0.0,557.5,550.0,50.0,6132.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.15
2022-10-27,600.0,6510.0,0.02,0.32,0.01,0.01,0.0,542.5,550.0,50.0,5967.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.85
2022-10-28,600.0,6570.0,0.02,0.32,0.01,0.01,0.0,547.5,550.0,50.0,6022.5,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.95
2022-10-31,600.0,6480.0,0.02,0.33,0.01,0.01,0.0,540.0,550.0,50.0,5940.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.8
2022-11-01,600.0,6540.0,0.02,0.33,0.01,0.01,0.0,545.0,550.0,50.0,5995.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,10.9
2022-11-02,600.0,6600.0,0.02,0.34,0.01,0.01,0.0,550.0,550.0,50.0,6050.0,,,,,,,,,,,,,,,0.01,,100.0,0.31,0.0,0.0,0.0,100.0,17.01,0.7176,82.99,0.0034,11.0
2022-11-03,136.0,1462.0,0.0,0.08,0.0,0.0,0.0,537.5,86.0,50.0,924.5,,,,,,0.01,,464.0,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0008,10.75
2022-11-04,136.0,1462.0,0.0,0.08,0.0,0.0,0.0,537.5,86.0,50.0,924.5,,,,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0008,10.75
2022-11-07,136.0,1448.4,0.0,0.08,0.0,0.0,0.0,532.5,86.0,50.0,915.9,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.65
2022-11-08,136.0,1441.6,0.0,0.06,0.0,0.0,0.0,530.0,86.0,50.0,911.6,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.6
2022-11-09,136.0,1434.8,0.0,0.06,0.0,0.0,0.0,527.5,86.0,50.0,907.3,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.55
2022-11-10,136.0,1387.2,0.0,0.06,0.0,0.0,0.0,510.0,86.0,50.0,877.2,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.2
2022-11-11,136.0,1421.2,0.0,0.06,0.0,0.0,0.0,522.5,86.0,50.0,898.7,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.45
2022-11-14,136.0,1407.6,0.0,0.07,0.0,0.0,0.0,517.5,86.0,50.0,890.1,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.35
2022-11-15,136.0,1400.8,0.0,0.07,0.0,0.0,0.0,515.0,86.0,50.0,885.8,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.3
2022-11-16,136.0,1380.4,0.0,0.08,0.0,0.0,0.0,507.5,86.0,50.0,872.9,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.15
2022-11-17,136.0,1373.6,0.0,0.07,0.0,0.0,0.0,505.0,86.0,50.0,868.6,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,26.12,0.614,73.88,0.0009,10.1
2022-11-18,136.0,1373.6,0.0,0.07,0.0,0.0,0.0,505.0,86.0,50.0,868.6,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,26.22,0.6131,73.78,0.0009,10.1
2022-11-21,136.0,1380.4,0.0,0.07,0.0,0.0,0.0,507.5,86.0,50.0,872.9,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,10.15
2022-11-22,136.0,1338.24,0.0,0.07,0.0,0.0,0.0,492.0,86.0,50.0,846.24,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.84
2022-11-23,136.0,1338.24,0.0,0.07,0.0,0.0,0.0,492.0,86.0,50.0,846.24,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.84
2022-11-24,136.0,1346.4,0.0,0.07,0.0,0.0,0.0,495.0,86.0,50.0,851.4,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.96,0.6156,74.04,0.0009,9.9
2022-11-25,136.0,1338.24,0.0,0.07,0.0,0.0,0.0,492.0,86.0,50.0,846.24,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.84
2022-11-28,136.0,1346.4,0.0,0.07,0.0,0.0,0.0,495.0,86.0,50.0,851.4,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.9
2022-11-29,136.0,1327.36,0.0,0.07,0.0,0.0,0.0,488.0,86.0,50.0,839.36,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.76
2022-11-30,136.0,1343.68,0.0,0.07,0.0,0.0,0.0,494.0,86.0,50.0,849.68,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.88
2022-12-01,136.0,1321.92,0.0,0.07,0.0,0.0,0.0,486.0,86.0,50.0,835.92,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.72
2022-12-02,136.0,1308.32,0.0,0.07,0.0,0.0,0.0,481.0,86.0,50.0,827.32,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.62
2022-12-05,136.0,1324.64,0.0,0.07,0.0,0.0,0.0,487.0,86.0,50.0,837.64,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.74
2022-12-06,136.0,1332.8,0.0,0.07,0.0,0.0,0.0,490.0,86.0,50.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.8
2022-12-07,136.0,1294.72,0.0,0.07,0.0,0.0,0.0,476.0,86.0,50.0,818.72,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.52
2022-12-08,136.0,1229.44,0.0,0.07,0.0,0.0,0.0,452.0,86.0,50.0,777.44,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.04
2022-12-09,136.0,1366.8,0.0,0.07,0.0,0.0,0.0,502.5,86.0,50.0,864.3,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,10.05
2022-12-12,136.0,1332.8,0.0,0.05,0.0,0.0,0.0,490.0,86.0,50.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.8
2022-12-13,136.0,1308.32,0.0,0.05,0.0,0.0,0.0,481.0,86.0,50.0,827.32,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.62
2022-12-14,136.0,1335.52,0.0,0.05,0.0,0.0,0.0,491.0,86.0,50.0,844.52,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.82
2022-12-15,136.0,1332.8,0.0,0.05,0.0,0.0,0.0,490.0,86.0,50.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.001,9.8
2022-12-16,136.0,1292.0,0.0,0.04,0.0,0.0,0.0,475.0,86.0,50.0,817.0,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.5
2022-12-19,136.0,1278.4,0.0,0.04,0.0,0.0,0.0,470.0,86.0,50.0,808.4,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.4
2022-12-20,136.0,1292.0,0.0,0.06,0.0,0.0,0.0,475.0,86.0,50.0,817.0,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.5
2022-12-21,136.0,1305.6,0.0,0.06,0.0,0.0,0.0,480.0,86.0,50.0,825.6,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.6
2022-12-22,136.0,1316.48,0.0,0.06,0.0,0.0,0.0,484.0,86.0,50.0,832.48,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.68
2022-12-23,136.0,1316.48,0.0,0.06,0.0,0.0,0.0,484.0,86.0,50.0,832.48,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.68
2022-12-26,136.0,1316.48,0.0,0.06,0.0,0.0,0.0,484.0,86.0,50.0,832.48,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,
2022-12-27,136.0,1327.36,0.0,0.06,0.0,0.0,0.0,488.0,86.0,50.0,839.36,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.76
2022-12-28,136.0,1321.92,0.0,0.06,0.0,0.0,0.0,486.0,86.0,50.0,835.92,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.72
2022-12-29,136.0,1294.72,0.0,0.06,0.0,0.0,0.0,476.0,86.0,50.0,818.72,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.52
2022-12-30,136.0,1308.32,0.0,0.06,0.0,0.0,0.0,481.0,86.0,50.0,827.32,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.62
2023-01-02,136.0,1330.08,0.0,0.06,0.0,0.0,0.0,489.0,86.0,50.0,841.08,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,26.1,0.6142,73.9,0.0011,9.78
2023-01-03,136.0,1311.04,0.0,0.06,0.0,0.0,0.0,482.0,86.0,50.0,829.04,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.64
2023-01-04,136.0,1332.8,0.0,0.06,0.0,0.0,0.0,490.0,86.0,50.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.8
2023-01-05,136.0,1321.92,0.0,0.06,0.0,0.0,0.0,486.0,86.0,50.0,835.92,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.72
2023-01-06,136.0,1319.2,0.0,0.06,0.0,0.0,0.0,485.0,86.0,50.0,834.2,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.7
2023-01-09,136.0,1319.2,0.0,0.06,0.0,0.0,0.0,485.0,86.0,50.0,834.2,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.7
2023-01-10,136.0,1338.24,0.0,0.06,0.0,0.0,0.0,492.0,86.0,50.0,846.24,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.84
2023-01-11,136.0,1354.56,0.0,0.06,0.0,0.0,0.0,498.0,86.0,50.0,856.56,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.96
2023-01-12,136.0,1354.56,0.0,0.07,0.0,0.0,0.0,498.0,86.0,50.0,856.56,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.96
2023-01-13,136.0,1373.6,0.0,0.06,0.0,0.0,0.0,505.0,86.0,50.0,868.6,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.1
2023-01-16,136.0,1394.0,0.0,0.06,0.0,0.0,0.0,512.5,86.0,50.0,881.5,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,26.14,0.6138,73.86,0.0011,10.25
2023-01-17,136.0,1360.0,0.0,0.06,0.0,0.0,0.0,500.0,86.0,50.0,860.0,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.0
2023-01-18,136.0,1380.4,0.0,0.06,0.0,0.0,0.0,507.5,86.0,50.0,872.9,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.15
2023-01-19,136.0,1357.28,0.0,0.06,0.0,0.0,0.0,499.0,86.0,50.0,858.28,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.98
2023-01-20,136.0,1366.8,0.0,0.06,0.0,0.0,0.0,502.5,86.0,50.0,864.3,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.05
2023-01-23,136.0,1373.6,0.0,0.06,0.0,0.0,0.0,505.0,86.0,50.0,868.6,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.1
2023-01-24,136.0,1387.2,0.0,0.08,0.0,0.0,0.0,510.0,86.0,50.0,877.2,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.2
2023-01-25,136.0,1373.6,0.0,0.11,0.0,0.0,0.0,505.0,86.0,50.0,868.6,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.1
2023-01-26,136.0,1357.28,0.0,0.11,0.0,0.0,0.0,499.0,86.0,50.0,858.28,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.98
2023-01-27,136.0,1332.8,0.0,0.11,0.0,0.0,0.0,490.0,86.0,50.0,842.8,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.8
2023-01-30,136.0,1313.76,0.0,0.11,0.0,0.0,0.0,483.0,86.0,50.0,830.76,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.66
2023-01-31,136.0,1308.32,0.0,0.12,0.0,0.0,0.0,481.0,86.0,50.0,827.32,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.62
2023-02-01,136.0,1308.32,0.0,0.12,0.0,0.0,0.0,481.0,86.0,50.0,827.32,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.62
2023-02-02,136.0,1313.76,0.0,0.12,0.0,0.0,0.0,483.0,86.0,50.0,830.76,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.66
2023-02-03,136.0,1321.92,0.0,0.12,0.0,0.0,0.0,486.0,86.0,50.0,835.92,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.72
2023-02-06,136.0,1357.28,0.0,0.12,0.0,0.0,0.0,499.0,86.0,50.0,858.28,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.98
2023-02-07,136.0,1360.0,0.0,0.12,0.0,0.0,0.0,500.0,86.0,50.0,860.0,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.0
2023-02-08,136.0,1338.24,0.0,0.12,0.0,0.0,0.0,492.0,86.0,50.0,846.24,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.84
2023-02-09,136.0,1366.8,0.0,0.11,0.0,0.0,0.0,502.5,86.0,50.0,864.3,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.05
2023-02-10,136.0,1351.84,0.0,0.11,0.0,0.0,0.0,497.0,86.0,50.0,854.84,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.94
2023-02-13,136.0,1335.52,0.0,0.11,0.0,0.0,0.0,491.0,86.0,50.0,844.52,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.82
2023-02-14,136.0,1324.64,0.0,0.11,0.0,0.0,0.0,487.0,86.0,50.0,837.64,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.74
2023-02-15,136.0,1319.2,0.0,0.1,0.0,0.0,0.0,485.0,86.0,50.0,834.2,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,9.7
2023-02-16,136.0,1434.8,0.0,0.1,0.0,0.0,0.0,527.5,86.0,50.0,907.3,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.55
2023-02-17,136.0,1400.8,0.0,0.04,0.0,0.0,0.0,515.0,86.0,50.0,885.8,,,,,,,,,,,,,,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0011,10.3
2023-02-20,136.0,1360.0,0.0,0.03,0.0,0.0,0.0,500.0,86.0,50.0,860.0,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.74,0.6177,74.26,0.0009,10.0
2023-02-21,136.0,1335.52,0.0,0.03,0.0,0.0,0.0,491.0,86.0,50.0,844.52,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0009,9.82
2023-02-22,136.0,1324.64,0.0,0.02,0.0,0.0,0.0,487.0,86.0,50.0,837.64,,,,,,,,,,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,25.99,0.6153,74.01,0.0005,9.74
2023-02-23,36.0,346.32,0.0,0.01,0.0,0.0,0.0,0.0,36.0,0.0,346.32,,,,,,0.0,,50.0,,,,,,50.0,0.0,0.0,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.62
