,ALWEC FP Equity_DX_SI_QTY,ALWEC FP Equity_DX_SHORT_INTEREST_VALUE,ALWEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWEC FP Equity_DX_SI_MV,ALWEC FP Equity_DX_DSS,ALWEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWEC FP Equity_DX_SUPPLY_SI_QTY,ALWEC FP Equity_DX_BROKER_SI_QTY,ALWEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWEC FP Equity_DX_BROKER_SI_QTY_ADD,ALWEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALWEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWEC FP Equity_DX_BROKER_SI_MV_ADD,ALWEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWEC FP Equity_DX_BROKER_SI_QTY_DEC,ALWEC FP Equity_DX_SUPPLY_SI_MV,ALWEC FP Equity_DX_BROKER_SI_MV_DEC,ALWEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWEC FP Equity_DX_UTILIZATION_QUANTITY,ALWEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWEC FP Equity_DX_BROKER_SI_CON_RATIO,ALWEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWEC FP Equity_PX_LAST
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.85
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.45
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.65
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.55
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.25
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.85
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.15
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.25
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.35
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.05
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.05
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.05
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.95
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.75
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.95
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35
