,CRLA FP Equity_DX_SI_QTY,CRLA FP Equity_DX_SHORT_INTEREST_VALUE,CRLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CRLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRLA FP Equity_DX_SI_MV,CRLA FP Equity_DX_DSS,CRLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRLA FP Equity_DX_SUPPLY_SI_QTY,CRLA FP Equity_DX_BROKER_SI_QTY,CRLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRLA FP Equity_DX_BROKER_SI_MV_INC_x,CRLA FP Equity_DX_BROKER_SI_QTY_ADD,CRLA FP Equity_DX_SUPPLY_SI_MV_DEC,CRLA FP Equity_DX_BROKER_SI_QTY_INC,CRLA FP Equity_DX_SUPPLY_SI_QTY_DEC,CRLA FP Equity_DX_BROKER_SI_MV_INC_y,CRLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRLA FP Equity_DX_BROKER_SI_MV_ADD,CRLA FP Equity_DX_SUPPLY_SI_QTY_ADD,CRLA FP Equity_DX_BROKER_SI_QTY_DEC,CRLA FP Equity_DX_SUPPLY_SI_MV,CRLA FP Equity_DX_BROKER_SI_MV_DEC,CRLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRLA FP Equity_DX_UTILIZATION_QUANTITY,CRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRLA FP Equity_DX_ACTIVE_UTILIZATION_MV,CRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRLA FP Equity_DX_BROKER_SI_CON_RATIO,CRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRLA FP Equity_DX_DEMAND_SUPPLY_RATIO,CRLA FP Equity_PX_LAST
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,319569.89,0.34,0.0,,0.0,,0.0,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,329895.2,0.34,0.0,,0.0,,0.0,50.8
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,329895.2,0.33,0.0,,0.0,,0.0,50.8
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,329830.26,0.33,0.0,,0.0,,0.0,50.79
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,324700.0,0.33,0.0,,0.0,,0.0,50.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,325089.64,0.32,0.0,,0.0,,0.0,50.06
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,324764.94,0.33,0.0,,0.0,,0.0,50.01
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6494.0,328206.76,0.33,0.0,,0.0,,0.0,50.54
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,328120.0,0.33,0.0,,0.0,,0.0,50.48
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,325975.0,0.33,0.0,,0.0,,0.0,50.15
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,321782.5,0.33,0.0,,0.0,,0.0,49.505
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,324350.0,0.32,0.0,,0.0,,0.0,49.9
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,324350.0,0.32,0.0,,0.0,,0.0,49.9
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,324122.5,0.32,0.0,,0.0,,0.0,49.865
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,310700.0,0.32,0.0,,0.0,,0.0,47.8
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,315770.0,0.31,0.0,,0.0,,0.0,48.58
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,315932.5,0.32,0.0,,0.0,,0.0,48.605
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,318500.0,0.32,0.0,,0.0,,0.0,49.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,315250.0,0.32,0.0,,0.0,,0.0,48.5
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,321750.0,0.32,0.0,,0.0,,0.0,49.5
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,330330.0,0.32,0.0,,0.0,,0.0,50.82
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,343785.0,0.33,0.0,,0.0,,0.0,52.89
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,343785.0,0.34,0.0,,0.0,,0.0,52.89
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6500.0,331565.0,0.34,0.0,,0.0,,0.0,51.01
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,328292.8,0.33,0.0,,0.0,,0.0,50.6
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.33,0.0,,0.0,,0.0,50.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,325697.6,0.32,0.0,,0.0,,0.0,50.2
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,326151.76,0.33,0.0,,0.0,,0.0,50.27
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,334780.8,0.33,0.0,,0.0,,0.0,51.6
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,343864.0,0.34,0.0,,0.0,,0.0,53.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,337700.4,0.34,0.0,,0.0,,0.0,52.05
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,337700.4,0.34,0.0,,0.0,,0.0,52.05
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,337700.4,0.34,0.0,,0.0,,0.0,52.05
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,330888.0,0.34,0.0,,0.0,,0.0,51.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,337635.52,0.33,0.0,,0.0,,0.0,52.04
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,360084.0,0.34,0.0,,0.0,,0.0,55.5
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,350352.0,0.36,0.0,,0.0,,0.0,54.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,352817.44,0.35,0.0,,0.0,,0.0,54.38
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,343799.12,0.35,0.0,,0.0,,0.0,52.99
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,334845.68,0.34,0.0,,0.0,,0.0,51.61
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.33,0.0,,0.0,,0.0,50.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,330888.0,0.33,0.0,,0.0,,0.0,51.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,325048.8,0.33,0.0,,0.0,,0.0,50.1
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.32,0.0,,0.0,,0.0,50.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.32,0.0,,0.0,,0.0,50.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.32,0.0,,0.0,,0.0,50.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,323426.8,0.32,0.0,,0.0,,0.0,49.85
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,315965.6,0.32,0.0,,0.0,,0.0,48.7
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,315965.6,0.32,0.0,,0.0,,0.0,48.7
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,315933.16,0.32,0.0,,0.0,,0.0,48.695
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,320215.24,0.32,0.0,,0.0,,0.0,49.355
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,315965.6,0.32,0.0,,0.0,,0.0,48.7
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,312105.24,0.32,0.0,,0.0,,0.0,48.105
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,312072.8,0.31,0.0,,0.0,,0.0,48.1
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,311424.0,0.31,0.0,,0.0,,0.0,48.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,327644.0,0.31,0.0,,0.0,,0.0,50.5
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,314668.0,0.33,0.0,,0.0,,0.0,48.5
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,314668.0,0.31,0.0,,0.0,,0.0,48.5
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,316938.8,0.31,0.0,,0.0,,0.0,48.85
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,311391.56,0.32,0.0,,0.0,,0.0,47.995
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,311424.0,0.31,0.0,,0.0,,0.0,48.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,305455.04,0.31,0.0,,0.0,,0.0,47.08
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,298448.0,0.3,0.0,,0.0,,0.0,46.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,298415.56,0.3,0.0,,0.0,,0.0,45.995
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,298415.56,0.3,0.0,,0.0,,0.0,45.995
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,304936.0,0.3,0.0,,0.0,,0.0,47.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,303638.4,0.3,0.0,,0.0,,0.0,46.8
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,301367.6,0.3,0.0,,0.0,,0.0,46.45
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,304936.0,0.3,0.0,,0.0,,0.0,47.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,301756.88,0.3,0.0,,0.0,,0.0,46.51
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,308147.56,0.3,0.0,,0.0,,0.0,47.495
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,308147.56,0.31,0.0,,0.0,,0.0,47.495
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,308180.0,0.31,0.0,,0.0,,0.0,47.5
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,308212.44,0.31,0.0,,0.0,,0.0,47.505
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,324400.0,0.31,0.0,,0.0,,0.0,50.0
2022-08-01,1600.0,80720.0,0.08,4.27,0.08,0.08,0.0,40360.0,800.0,800.0,40360.0,,,800.0,,,,,,0.04,800.0,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,50.45
2022-08-02,1600.0,80000.0,0.08,4.34,0.08,0.08,0.0,40000.0,800.0,800.0,40000.0,,,,,,,,,,,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,50.0
2022-08-03,1600.0,76800.0,0.08,4.38,0.08,0.08,0.0,38400.0,800.0,800.0,38400.0,,,,,,,,,,,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,48.0
2022-08-04,1600.0,80000.0,0.08,4.54,0.08,0.08,0.0,40000.0,800.0,800.0,40000.0,,,,,,,,,,,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,50.0
2022-08-05,1600.0,78416.0,0.08,4.64,0.08,0.08,0.0,39208.0,800.0,800.0,39208.0,,,,,,,,,,,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,49.01
2022-08-08,1600.0,79200.0,0.08,4.71,0.08,0.08,0.0,39600.0,800.0,800.0,39600.0,,,,,,,,,,,,0.04,,100.0,10.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2195,49.5
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.04,,800.0,,,,,800.0,0.0,0.04,0.0,0.0,6488.0,317912.0,0.32,0.0,,0.0,,0.0,49.0
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317912.0,0.32,0.0,,0.0,,0.0,49.0
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,321156.0,0.32,0.0,,0.0,,0.0,49.5
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,321123.56,0.32,0.0,,0.0,,0.0,49.495
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,312721.6,0.32,0.0,,0.0,,0.0,48.2
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,302340.8,0.31,0.0,,0.0,,0.0,46.6
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,309477.6,0.3,0.0,,0.0,,0.0,47.7
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,309477.6,0.31,0.0,,0.0,,0.0,47.7
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,305260.4,0.31,0.0,,0.0,,0.0,47.05
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,321804.8,0.31,0.0,,0.0,,0.0,49.6
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,314700.44,0.32,0.0,,0.0,,0.0,48.505
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,325438.08,0.32,0.0,,0.0,,0.0,50.16
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,337246.24,0.33,0.0,,0.0,,0.0,51.98
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,330888.0,0.34,0.0,,0.0,,0.0,51.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,334132.0,0.33,0.0,,0.0,,0.0,51.5
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,327644.0,0.33,0.0,,0.0,,0.0,50.5
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,325827.36,0.33,0.0,,0.0,,0.0,50.22
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,320507.2,0.33,0.0,,0.0,,0.0,49.4
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,314019.2,0.32,0.0,,0.0,,0.0,48.4
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317912.0,0.31,0.0,,0.0,,0.0,49.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,313759.68,0.32,0.0,,0.0,,0.0,48.36
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317587.6,0.31,0.0,,0.0,,0.0,48.95
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,312916.24,0.32,0.0,,0.0,,0.0,48.23
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,314668.0,0.31,0.0,,0.0,,0.0,48.5
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317912.0,0.31,0.0,,0.0,,0.0,49.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,321707.48,0.32,0.0,,0.0,,0.0,49.585
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317912.0,0.32,0.0,,0.0,,0.0,49.0
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317912.0,0.32,0.0,,0.0,,0.0,49.0
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,313532.6,0.32,0.0,,0.0,,0.0,48.325
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,317879.56,0.31,0.0,,0.0,,0.0,48.995
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,313110.88,0.32,0.0,,0.0,,0.0,48.26
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,313110.88,0.31,0.0,,0.0,,0.0,48.26
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,311553.76,0.31,0.0,,0.0,,0.0,48.02
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,311424.0,0.31,0.0,,0.0,,0.0,48.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,308828.8,0.31,0.0,,0.0,,0.0,47.6
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,298383.12,0.31,0.0,,0.0,,0.0,45.99
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,283201.2,0.3,0.0,,0.0,,0.0,43.65
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,276713.2,0.28,0.0,,0.0,,0.0,42.65
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,285504.44,0.28,0.0,,0.0,,0.0,44.005
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,291603.16,0.29,0.0,,0.0,,0.0,44.945
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,280638.44,0.29,0.0,,0.0,,0.0,43.255
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,6488.0,282260.44,0.28,0.0,,0.0,,0.0,43.505
