,GNFT FP Equity_DX_SI_QTY,GNFT FP Equity_DX_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNFT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNFT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNFT FP Equity_DX_SI_MV,GNFT FP Equity_DX_DSS,GNFT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY,GNFT FP Equity_DX_BROKER_SI_QTY,GNFT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNFT FP Equity_DX_BROKER_SI_MV_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNFT FP Equity_DX_BROKER_SI_MV_INC_x,GNFT FP Equity_DX_SUPPLY_SI_MV_NEW,GNFT FP Equity_DX_BROKER_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_NEW,GNFT FP Equity_DX_SUPPLY_SI_MV_DEC,GNFT FP Equity_DX_BROKER_SI_QTY_INC,GNFT FP Equity_DX_SUPPLY_SI_QTY_DEC,GNFT FP Equity_DX_BROKER_SI_MV_NEW_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GNFT FP Equity_DX_BROKER_SI_MV_INC_y,GNFT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNFT FP Equity_DX_BROKER_SI_MV_ADD,GNFT FP Equity_DX_SUPPLY_SI_QTY_ADD,GNFT FP Equity_DX_BROKER_SI_QTY_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV,GNFT FP Equity_DX_BROKER_SI_MV_DEC,GNFT FP Equity_DX_SUPPLY_SI_MV_RMV,GNFT FP Equity_DX_BROKER_SI_MV_RMV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNFT FP Equity_DX_UTILIZATION_QUANTITY,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNFT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNFT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNFT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNFT FP Equity_DX_ACTIVE_UTILIZATION_MV,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNFT FP Equity_DX_BROKER_SI_CON_RATIO,GNFT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNFT FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-03-23,4248323.0,50640010.16,11.71,10.53,10.94,54.48,3.0,42597133.2,2590866.0,3573585.0,30883122.72,,,,0.61,,,,1.37,40000.0,92903.0,,,0.61,,,19877.0,88813.0,32.83,1.7,,,89.69,81.83,297954.0,3551611.68,,3.84,89.53,15.89,0.0989,16.89,1.3419
2020-03-24,4245828.0,54346598.4,11.71,10.5,10.93,52.95,3.0,45709952.0,2595543.0,3571090.0,33222950.4,,,44967.0,1.02,,,,0.58,39967.0,40290.0,,,1.02,44967.0,,,42462.0,30.92,1.24,,,91.76,81.45,233229.0,2985331.2,,2.83,91.62,16.2,0.1004,17.47,1.3324
2020-03-25,4153877.0,53709629.61,11.45,10.21,10.7,54.18,3.0,45568733.52,2554742.0,3524264.0,33032814.06,,,3147.0,,,,,0.34,,45125.0,,,,3147.0,,1177.0,46826.0,32.51,0.0,,,90.42,80.13,270530.0,3497952.9,,3.45,90.4,16.74,0.1028,17.18,1.3029
2020-03-26,4123877.0,53857833.62,11.37,9.97,10.62,54.19,3.0,45635087.84,2512499.0,3494264.0,32813236.94,,,,,,,,0.54,,42243.0,,,,,,,30000.0,32.11,0.4,,,89.83,79.27,284521.0,3715844.26,,3.64,89.82,16.82,0.1029,17.33,1.3011
2020-03-27,4108204.0,54022882.6,11.33,9.85,10.58,54.54,3.0,45835284.95,2512266.0,3485573.0,33036297.9,,,25000.0,,,,,0.13,,12476.0,,,,25000.0,,12243.0,8691.0,32.55,0.03,,,89.83,79.17,284521.0,3741451.15,,3.69,89.82,16.91,0.1032,17.34,1.2946
2020-03-30,3968610.0,52703140.8,10.94,9.43,10.22,53.45,3.0,44543643.2,2370952.0,3354190.0,31486242.56,,,,,,,,1.67,,141314.0,,,,,,,131383.0,31.2,1.54,,,85.46,74.94,403350.0,5356488.0,,5.31,85.47,17.58,0.1078,17.88,1.2543
2020-03-31,3979763.0,53726800.5,10.97,9.44,10.25,54.19,3.0,45432130.5,2382105.0,3365343.0,32158417.5,,,13141.0,0.48,,,,0.23,30000.0,18847.0,,,0.48,13141.0,,16859.0,18847.0,31.64,0.2,,,85.52,75.19,403350.0,5445225.0,,5.36,85.52,17.89,0.1089,18.31,1.2562
2020-04-01,3973282.0,53718772.64,10.95,9.45,10.23,54.78,3.0,45411814.24,2364074.0,3358862.0,31962280.48,,,,0.33,,,,0.15,21550.0,18031.0,,,0.33,,,,28031.0,31.94,0.27,,,84.96,74.61,418633.0,5659918.16,,5.65,84.96,17.78,0.1085,18.42,1.2539
2020-04-02,3957910.0,57548011.4,10.91,9.38,10.19,55.96,3.0,48468944.6,2369752.0,3333490.0,34456194.08,,,10000.0,,,,,0.04,,4322.0,,,,10000.0,,,25372.0,32.21,0.33,,,85.29,74.19,408771.0,5943530.34,,5.55,85.3,18.14,0.1097,18.47,1.2391
2020-04-03,3964645.0,60064371.75,10.93,9.23,10.21,59.11,3.0,50784118.05,2341507.0,3352087.0,35473831.05,,,,0.4,,,,0.2,30000.0,28245.0,,,0.4,,,,11403.0,33.57,0.0,,,87.79,73.62,325584.0,4932597.6,,4.75,87.61,18.33,0.1099,18.49,1.2465
2020-04-06,3950645.0,61709074.9,10.89,9.36,10.17,61.42,3.0,52297118.94,2331507.0,3348087.0,36418139.34,,,,,,,,0.0,,10000.0,,,,,,,4000.0,35.35,0.0,,,87.42,73.77,335584.0,5241822.08,,5.14,87.3,18.08,0.109,18.44,1.25
2020-04-07,3957231.0,59358465.0,10.91,9.49,10.19,61.83,3.0,50336595.0,2330894.0,3355773.0,34963410.0,,,9971.0,0.08,,,,0.06,10000.0,4492.0,,,0.08,9971.0,,1421.0,2314.0,36.1,0.0,0.11,,87.64,74.05,328684.0,4930260.0,7513.0,5.14,87.53,17.47,0.1081,18.71,1.2572
2020-04-08,3932832.0,59149793.28,10.84,9.39,10.13,60.19,3.0,50463320.96,2298495.0,3355274.0,34569364.8,,,3503.0,0.0,,,,0.86,8000.0,35902.0,,,0.0,3503.0,,,8499.0,34.54,0.37,,,86.7,73.13,352584.0,5302863.36,,5.35,86.58,17.89,0.1085,18.65,1.2513
2020-04-09,3734497.0,56316214.76,10.3,9.1,9.62,57.07,2.0,47246228.12,2295079.0,3133039.0,34609791.32,,,28132.0,0.18,,,,0.49,12000.0,31548.0,,,0.18,28132.0,,,234235.0,34.9,3.71,,,86.81,73.1,348638.0,5257461.04,,5.4,86.59,14.08,0.1004,18.33,1.1895
2020-04-10,3699260.0,55784840.8,10.2,9.13,9.52,56.5,2.0,47246228.12,2052923.0,3133039.0,30958078.84,,,,,,,,4.05,,242156.0,,,,,,,,30.95,,,,79.36,65.39,533938.0,8051785.04,,8.1,79.25,14.25,0.1008,18.51,1.1784
2020-04-13,3699260.0,55784840.8,10.2,9.13,9.52,56.72,2.0,47246228.12,2052923.0,3133039.0,30958078.84,,,,,,,,,,,,,,,,,,30.99,,,,79.36,65.39,533938.0,8051785.04,,8.12,79.24,14.3,0.1008,18.48,1.1783
2020-04-14,3696594.0,58738878.66,10.19,9.12,9.52,57.43,2.0,49741626.97,2052923.0,3130373.0,32620946.47,,,10000.0,,,,,,,,,,,10000.0,,,2666.0,30.85,0.0,,,79.36,65.4,533938.0,8484274.82,,8.05,79.31,14.02,0.1015,18.94,1.1776
2020-04-15,3722047.0,58361696.96,10.26,9.28,9.58,59.8,2.0,49483351.68,2088376.0,3155826.0,32745735.68,,,36042.0,0.75,,,,0.0,25453.0,589.0,,,0.75,36042.0,,,,33.3,,,,80.72,66.45,498938.0,7823347.84,,8.03,80.58,14.33,0.1011,18.19,1.1844
2020-04-16,3675030.0,57991973.4,10.13,9.29,9.46,58.8,2.0,49364716.02,2051359.0,3128309.0,32370445.02,,,9667.0,0.19,,,,0.82,15000.0,46684.0,,,0.19,9667.0,,,42517.0,32.3,0.77,,,80.44,65.56,498938.0,7873241.64,,7.92,80.3,14.36,0.1011,18.51,1.1746
2020-04-17,3777752.0,60444032.0,10.42,9.82,9.73,60.75,2.0,50913136.0,2131474.0,3182071.0,34103584.0,,,155000.0,1.16,,,,1.16,66806.0,74885.0,,,1.16,155000.0,,,13044.0,33.59,0.18,,,86.11,68.2,343938.0,5503008.0,,5.47,85.99,13.89,0.1001,18.11,1.2087
2020-04-20,3682550.0,66617329.5,10.15,9.65,9.48,62.27,2.0,55883067.21,2106298.0,3089169.0,38102930.82,,,,,,,,0.34,,25176.0,,,,,,,92902.0,33.8,1.33,,,87.24,68.45,307938.0,5570598.42,,4.94,87.25,13.23,0.1012,19.59,1.1968
2020-04-21,3639658.0,70063416.5,10.03,8.87,9.37,67.57,2.0,58762203.5,2090297.0,3052582.0,40238217.25,,,11767.0,0.52,,,,0.26,6252.0,27897.0,,,0.52,11767.0,,129.0,42839.0,37.89,0.0,,,87.16,68.24,307938.0,5927806.5,,5.58,87.16,13.44,0.0989,18.58,1.1882
2020-04-22,3473561.0,68707036.58,9.58,7.91,8.94,67.59,2.0,57432575.04,2014652.0,2903568.0,39849816.56,,,105776.0,0.88,,,,1.86,24216.0,181449.0,,,0.88,105776.0,,28.0,173230.0,38.9,2.41,,,83.62,66.31,394761.0,7808372.58,,7.63,83.61,14.37,0.1024,19.19,1.1433
2020-04-23,3557809.0,67811839.54,9.81,8.19,9.16,70.14,2.0,56736016.36,2154293.0,2976706.0,41060824.58,,,286428.0,4.77,,,,3.29,210093.0,189475.0,,,4.77,286428.0,,42688.0,136955.0,42.72,2.64,,,79.97,70.93,539552.0,10283861.12,,10.67,80.01,17.93,0.1086,18.71,1.1714
2020-04-24,3407791.0,61851406.65,9.4,7.75,8.77,64.56,2.0,51709930.8,2103101.0,2849032.0,38171283.15,,,6187.0,0.0,,,,1.56,4300.0,57760.0,,,0.0,6187.0,,381.0,131974.0,39.6,3.04,,,79.01,69.34,558851.0,10143145.65,,10.94,78.35,18.6,0.111,18.81,1.1235
2020-04-27,3284293.0,62073137.7,9.05,7.42,8.46,61.25,2.0,52299380.7,2038026.0,2767163.0,38518691.4,,,79504.0,0.32,,8000.0,,3.4,46318.0,145479.0,,,0.32,79504.0,0.15,900.0,136187.0,36.97,2.58,,,79.52,67.27,524963.0,9921800.7,,9.52,79.52,18.61,0.1128,19.11,1.0841
2020-04-28,3505336.0,66461170.56,9.66,8.12,9.03,67.39,2.0,56598330.24,2231612.0,2985144.0,42311363.52,,,185870.0,4.84,,,,0.01,218543.0,881.0,,,4.84,185870.0,,8597.0,562.0,42.24,0.0,,,85.91,73.66,366026.0,6939852.96,,6.92,85.92,18.13,0.1159,20.78,1.157
2020-04-29,3406328.0,67615610.8,9.39,8.09,8.77,66.41,2.0,57455249.35,2158741.0,2894471.0,42851008.85,,,30000.0,1.74,,,,1.96,65446.0,102871.0,,,1.74,30000.0,,,156119.0,40.85,3.06,,,85.48,71.45,366750.0,7279987.5,,6.94,85.47,15.96,0.1159,22.51,1.1275
2020-04-30,3418252.0,68023214.8,9.42,8.35,8.8,68.47,2.0,57960640.5,2138972.0,2912595.0,42565542.8,,,4426.0,1.06,,,,0.32,23938.0,24195.0,,,1.06,4426.0,,,5814.0,42.19,0.0,,,85.3,70.66,368670.0,7336533.0,,7.29,85.26,16.04,0.1162,22.41,1.1293
2020-05-01,3467402.0,69001299.8,9.56,8.48,8.93,70.62,2.0,58938725.5,2138972.0,2961745.0,42565542.8,,,,1.0,,1150.0,,,48000.0,,,,1.0,,0.84,,,42.47,,,,85.3,70.68,368670.0,7336533.0,,7.33,85.29,15.63,0.1177,23.15,1.1458
2020-05-04,3473949.0,67394610.6,9.58,8.5,8.94,69.77,2.0,57627506.0,2135558.0,2970490.0,41429825.2,,,150000.0,3.41,,5000.0,,2.85,156860.0,153414.0,,,3.41,150000.0,0.1,,153115.0,42.75,4.26,,,84.47,70.56,392517.0,7614829.8,,7.84,84.5,18.8,0.116,20.49,1.1478
2020-05-05,3273669.0,65211486.48,9.03,8.55,8.43,65.19,2.0,55832592.72,1937988.0,2802841.0,38604720.96,,,1200.0,,,,,4.17,,198770.0,,,,1200.0,,,167649.0,37.8,3.79,,,81.24,68.5,447380.0,8911809.6,,8.7,81.29,19.38,0.1193,20.46,1.1571
2020-05-06,3197872.0,62998078.4,8.82,8.51,8.23,64.34,2.0,53797232.8,1899931.0,2730824.0,37428640.7,,,2507.0,,,,,0.54,,42331.0,,,,2507.0,,1767.0,72017.0,37.97,1.1,,,80.27,67.36,467058.0,9201042.6,,9.32,80.29,18.87,0.1172,20.09,1.1337
2020-05-07,3602585.0,71115027.9,9.93,9.77,9.28,72.15,2.0,62241246.48,2214087.0,3153052.0,43706077.38,,,310244.0,9.47,,,,0.71,456662.0,33777.0,,,9.47,310244.0,,37689.0,34434.0,43.53,1.0,,,92.68,79.26,174997.0,3454440.78,,3.44,92.68,16.04,0.1541,31.2,1.2897
2020-05-08,3454555.0,68089279.05,9.52,9.38,8.89,69.22,2.0,59156056.62,2180960.0,3001322.0,42986721.6,,,41625.0,0.07,,42450.0,,2.68,3218.0,136177.0,,,0.07,41625.0,0.85,61425.0,197398.0,42.93,3.92,,,91.26,80.48,208924.0,4117892.04,,4.1,91.28,16.19,0.1573,31.46,1.2748
2020-05-11,3428210.0,69592663.0,9.45,9.44,8.83,69.66,2.0,60511011.4,2139799.0,2980838.0,43437919.7,,,800.0,0.36,,,,1.08,13607.0,54768.0,,,0.36,800.0,,12807.0,34091.0,42.33,0.06,,,91.13,79.37,208246.0,4227393.8,,4.13,91.11,16.21,0.1584,31.52,1.2717
2020-05-12,3449009.0,24005102.64,9.51,9.61,8.88,56.68,2.0,20955425.52,2186156.0,3010837.0,15215645.76,,,80668.0,0.0,,24349.0,,0.62,42503.0,34311.0,,,0.0,80668.0,0.51,,36853.0,43.97,0.49,,,94.49,81.29,127578.0,887942.88,,2.58,94.45,20.48,0.1574,28.48,1.2825
2020-05-13,3449973.0,22873320.99,9.51,4.68,8.88,27.34,2.0,20200429.86,2151966.0,3046822.0,14267534.58,,,5065.0,0.0,,,,6.53,42100.0,39255.0,,,0.0,5065.0,,,6115.0,15.8,4.63,,,100.0,80.82,0.0,0.0,,0.0,100.0,14.47,0.1324,28.18,1.2957
2020-05-14,3673875.0,21914664.38,10.13,4.4,9.46,27.89,2.0,19275885.57,2348012.0,3231498.0,14005891.58,,,183546.0,2.08,,,,0.22,249696.0,21.0,,,2.08,183546.0,,12521.0,65020.0,16.4,0.87,,,100.0,89.01,0.0,0.0,,0.0,100.0,14.03,0.1303,26.53,1.3926
2020-05-15,3643623.0,18582477.3,10.05,4.03,9.38,24.5,2.0,16289425.5,2365670.0,3194005.0,12064917.0,,,21831.0,0.09,,,,0.07,27400.0,6950.0,,,0.09,21831.0,,2777.0,64893.0,14.93,1.4,,,100.0,89.03,0.0,0.0,,0.0,100.0,14.0,0.1303,26.49,1.3713
2020-05-18,3533669.0,17862696.8,9.74,3.53,9.1,21.58,2.0,15443464.79,2205468.0,3055087.0,11148640.74,,,5450.0,0.0,,,,1.89,11843.0,165652.0,,,0.0,5450.0,,,150761.0,12.07,1.4,,,93.58,82.73,151312.0,764882.16,,0.77,94.04,15.01,0.1347,27.3,1.3255
2020-05-19,3519637.0,18865254.32,9.7,3.28,9.06,21.67,2.0,16275398.8,2259480.0,3036455.0,12110812.8,,,104500.0,0.69,,,,0.87,111900.0,86988.0,,,0.69,104500.0,,36500.0,130532.0,11.85,0.59,,,100.0,85.83,0.0,0.0,,0.0,100.0,14.13,0.1367,27.88,1.337
2020-05-20,3465097.0,17394786.94,9.55,3.06,8.92,21.71,2.0,14769919.3,2295377.0,2942215.0,11522792.54,,,20000.0,,,,,0.03,,10803.0,,,,20000.0,,26700.0,94240.0,12.7,0.51,,,100.0,86.57,0.0,0.0,,0.0,100.0,14.17,0.1295,26.06,1.3069
2020-05-21,3378685.0,16582585.98,9.31,2.9,8.69,20.55,2.0,14016281.12,2226979.0,2855803.0,10930012.93,,,,,,,,0.39,,68398.0,,,,,,,86412.0,11.98,0.5,,,100.0,83.68,0.0,0.0,,0.0,100.0,14.87,0.1339,26.4,1.2695
2020-05-22,3336174.0,16480699.56,9.19,2.82,8.59,19.96,2.0,13634745.8,2156169.0,2760070.0,10651474.86,,,17400.0,0.02,,,,0.48,3200.0,88210.0,,,0.02,17400.0,,,98933.0,11.09,0.62,,,100.0,80.99,0.0,0.0,,0.0,100.0,15.31,0.1387,26.94,1.2531
2020-05-25,3359134.0,16291799.9,9.26,2.8,8.64,20.0,2.0,13305800.4,2140235.0,2743464.0,10380139.75,,,86917.0,0.19,,,,0.5,39293.0,102851.0,,,0.19,86917.0,,,55899.0,11.02,0.28,,,100.0,80.39,0.0,0.0,,0.0,100.0,15.3,0.1397,26.65,1.2617
2020-05-26,3365148.0,16294046.62,9.27,2.77,8.66,18.51,2.0,12972095.68,2210635.0,2679078.0,10703894.67,,,75400.0,0.08,,75000.0,,0.03,17200.0,5000.0,,,0.08,75400.0,0.38,,156586.0,11.12,2.06,,,100.0,82.57,0.0,0.0,,0.0,100.0,14.94,0.1387,28.4,1.2569
2020-05-27,3393014.0,16666484.77,9.35,2.75,8.73,18.77,2.0,13259698.4,2220329.0,2699450.0,10906256.05,,,43045.0,0.14,,,,0.21,25372.0,43045.0,,,0.14,43045.0,,9694.0,5000.0,11.2,0.0,,,100.0,82.93,0.0,0.0,,0.0,100.0,14.8,0.1373,28.28,1.2672
2020-05-28,3314484.0,16433211.67,9.13,2.64,8.53,18.44,2.0,12863778.9,2041799.0,2594550.0,10123239.44,,,32745.0,0.54,,,,1.02,110000.0,211275.0,,,0.54,32745.0,,,214900.0,10.42,1.06,,,90.59,76.13,212003.0,1051110.87,,1.04,90.91,15.18,0.1164,23.26,1.2358
2020-05-29,3148200.0,15086174.4,8.67,2.47,8.1,17.41,2.0,12451571.14,1879740.0,2598408.0,9007714.08,,,40000.0,0.22,,,,0.97,43704.0,202059.0,,,0.22,40000.0,,,39846.0,9.28,0.11,,,100.0,69.6,0.0,0.0,,0.0,100.0,16.6,0.1218,24.31,1.1656
2020-06-01,3072834.0,14890953.56,8.47,2.37,7.91,16.73,2.0,12673646.88,1818710.0,2615280.0,8813468.66,,,36338.0,0.1,,,,0.58,41917.0,113397.0,,,0.1,36338.0,,16029.0,25045.0,8.71,0.13,,,93.8,67.17,120186.0,582421.36,,0.58,93.8,16.76,0.1274,25.35,1.1349
2020-06-02,3141074.0,15246773.2,8.65,2.4,8.08,17.14,2.0,12921381.98,1877092.0,2662007.0,9111404.57,,,106480.0,0.31,,,,0.3,55971.0,70295.0,,,0.31,106480.0,,22197.0,9244.0,9.07,0.04,,,100.0,78.88,0.0,0.0,,0.0,100.0,16.52,0.1272,25.44,1.3199
2020-06-03,3131826.0,15032764.8,8.63,2.41,8.06,17.03,2.0,12909936.0,1863680.0,2689570.0,8945664.0,,,5899.0,0.18,,,,0.17,36063.0,34711.0,,,0.18,5899.0,,26000.0,8500.0,9.01,0.06,,,100.0,78.12,0.0,0.0,,0.0,100.0,16.62,0.1275,25.42,1.3128
2020-06-04,3154324.0,15027199.54,8.69,2.46,8.12,16.96,2.0,12753351.86,1880279.0,2677026.0,8957649.16,,,60063.0,,,,,0.26,,43464.0,,,,60063.0,,,18443.0,8.96,0.13,,,100.0,78.84,0.0,0.0,,0.0,100.0,15.89,0.1249,25.24,1.3225
2020-06-05,3277722.0,16073948.69,9.03,2.55,8.43,17.74,2.0,13677177.54,1925637.0,2788984.0,9443323.85,,,31832.0,0.56,,20392.0,,,106566.0,,,,0.56,31832.0,0.1,13526.0,15000.0,9.22,0.07,,,100.0,80.67,0.0,0.0,,0.0,100.0,15.26,0.1212,24.62,1.3732
2020-06-08,3237586.0,18486616.06,8.92,2.48,8.33,18.54,2.0,15695922.08,1918501.0,2748848.0,10954640.71,,,,,,,,0.0,,7136.0,,,,,,,40136.0,9.47,0.17,,,100.0,80.11,0.0,0.0,,0.0,100.0,14.98,0.1278,26.13,1.352
2020-06-09,3301757.0,18275225.0,9.1,2.39,8.5,20.42,2.0,15570060.17,1933929.0,2813019.0,10704297.02,,,35428.0,0.79,,,,0.03,104875.0,20000.0,,,0.79,35428.0,,,40704.0,11.0,0.22,,,100.0,80.96,0.0,0.0,,0.0,100.0,15.69,0.1222,24.65,1.3823
2020-06-10,3295110.0,17661789.6,9.08,2.27,8.48,19.99,2.0,15042153.92,1990282.0,2806372.0,10667911.52,,,40292.0,0.4,,,,,71353.0,,,,0.4,40292.0,,16061.0,78000.0,10.99,0.48,,,100.0,82.84,0.0,0.0,,0.0,100.0,15.75,0.1209,24.4,1.3714
2020-06-11,3432217.0,17504306.7,9.46,2.34,8.83,20.18,2.0,15011742.9,2113789.0,2943479.0,10780323.9,,,126211.0,0.7,,30000.0,,0.1,159811.0,2704.0,,,0.7,126211.0,0.15,,52704.0,11.36,0.37,,,100.0,88.6,0.0,0.0,,0.0,100.0,17.4,0.1196,23.26,1.4385
2020-06-12,3514359.0,18415241.16,9.68,2.39,9.04,20.21,2.0,15749454.04,2133789.0,3005621.0,11181054.36,,,20000.0,0.12,,35000.0,,,27142.0,,,,0.12,20000.0,0.18,,,11.0,,,,100.0,89.35,0.0,0.0,,0.0,100.0,16.69,0.1178,23.16,1.4715
2020-06-15,3532117.0,18455311.33,9.73,2.38,9.09,20.49,2.0,15802380.28,2109389.0,3024379.0,11021557.53,,,,0.51,,,,0.1,91500.0,24400.0,,,0.51,,,,72742.0,11.02,0.23,,,100.0,88.35,0.0,0.0,,0.0,100.0,19.0,0.1188,21.86,1.4795
2020-06-16,3401478.0,18095862.96,9.37,2.29,8.75,19.77,2.0,15428324.52,1935002.0,2900061.0,10294210.64,,,600.0,0.21,,600.0,,0.9,35486.0,174987.0,,,0.21,600.0,0.0,,160404.0,10.15,1.04,,,94.39,81.08,115084.0,612246.88,,0.6,94.4,19.82,0.1257,22.97,1.4252
2020-06-17,3490316.0,19824994.88,9.62,2.34,8.98,20.78,2.0,16493351.12,2017172.0,2903759.0,11457536.96,,,83442.0,0.04,,,,0.05,3698.0,6870.0,,,0.04,83442.0,,5598.0,,10.76,,,,94.6,82.63,115084.0,653677.12,,0.61,94.62,19.16,0.124,22.89,1.4298
2020-06-18,3350625.0,18177140.63,9.23,2.21,8.62,20.6,2.0,15368911.08,1857438.0,2832979.0,10076601.15,,,,0.63,,,,0.55,93643.0,159734.0,,,0.63,,,,164423.0,10.54,0.99,,,91.52,76.16,172114.0,933718.45,,0.98,91.5,20.68,0.1305,22.61,1.3738
2020-06-19,3357269.0,18112466.26,9.25,2.19,8.64,19.38,2.0,15319766.09,1844082.0,2839623.0,9948822.39,,,8070.0,0.03,,,,0.12,11644.0,21426.0,,,0.03,8070.0,,,5000.0,10.02,0.03,,,91.46,74.35,172114.0,928555.03,,0.94,91.45,21.04,0.1355,23.57,1.3537
2020-06-22,3440077.0,18249608.49,9.48,2.23,8.85,19.61,2.0,15383640.59,1926890.0,2899838.0,10222151.45,,,93276.0,0.33,,,,0.07,60215.0,10564.0,,,0.33,93276.0,,96.0,,10.34,,,,92.91,77.77,147114.0,780439.77,,0.79,92.92,20.52,0.1302,22.91,1.3884
2020-06-23,3413824.0,18741893.76,9.41,2.2,8.79,19.46,2.0,15687049.14,1921699.0,2857386.0,10550127.51,,,,0.07,,,,0.16,4276.0,21390.0,,,0.07,,,16199.0,46728.0,10.17,0.29,,,92.76,77.51,150019.0,823604.31,,0.79,92.78,20.28,0.132,23.46,1.3769
2020-06-24,3681417.0,19309032.17,10.14,3.12,9.47,21.31,2.0,16186715.14,2150177.0,3086123.0,11277678.37,,,221137.0,1.61,,,,0.03,237457.0,8720.0,,,1.61,221137.0,,16061.0,8720.0,11.82,0.11,,,100.0,86.54,0.0,0.0,,0.0,100.0,21.17,0.1356,23.4,1.4817
2020-06-25,3675295.0,19203416.38,10.13,3.39,9.46,20.67,2.0,16030827.73,2127780.0,3068101.0,11117650.5,,,8986.0,,,4500.0,,0.36,,31383.0,,,,8986.0,0.02,,22522.0,11.2,0.19,,,100.0,86.6,0.0,0.0,,0.0,100.0,21.38,0.1351,23.0,1.4958
2020-06-26,3697121.0,18707432.26,10.19,3.62,9.51,20.55,2.0,15635030.62,2158026.0,3089927.0,10919611.56,,,13352.0,0.21,,,,0.0,36826.0,734.0,,,0.21,13352.0,,17628.0,15000.0,11.24,0.12,,,100.0,87.56,0.0,0.0,,0.0,100.0,21.02,0.133,22.97,1.5001
2020-06-29,3404973.0,17416436.9,9.38,3.67,8.76,18.53,2.0,13827686.4,2157003.0,2703360.0,11033070.35,,,5000.0,0.03,,,,0.04,10000.0,6023.0,,,0.03,5000.0,,,396567.0,10.9,2.26,,,100.0,87.56,0.0,0.0,,0.0,100.0,23.09,0.1429,24.63,1.3821
2020-06-30,3409024.0,17164435.84,9.39,3.95,8.77,18.52,2.0,13596952.05,2157368.0,2700487.0,10862347.88,,,4787.0,,,,,0.02,,4422.0,,,,4787.0,,,2873.0,11.03,0.01,,,100.0,87.57,0.0,0.0,,0.0,100.0,22.99,0.1438,24.96,1.3838
2020-07-01,3569055.0,17167154.55,9.83,4.46,9.18,18.9,2.0,14208436.97,2118511.0,2953937.0,10190037.91,,,3.0,,,303353.0,,0.26,,38860.0,,,,3.0,1.55,,49903.0,10.62,0.33,,,100.0,85.99,0.0,0.0,,0.0,100.0,21.73,0.1368,24.06,1.4488
2020-07-02,3601747.0,17374827.53,9.92,4.63,9.27,18.58,2.0,14448608.42,2102603.0,2995151.0,10142956.87,,,5200.0,0.28,,,,0.23,61000.0,21108.0,,,0.28,5200.0,,,19786.0,10.13,0.27,,,100.0,85.33,0.0,0.0,,0.0,100.0,21.77,0.1361,23.33,1.4617
2020-07-03,3607098.0,17602638.24,9.94,4.7,9.28,18.66,2.0,14658251.2,2110962.0,3003740.0,10301494.56,,,18557.0,0.08,,,,0.06,14209.0,12498.0,,,0.08,18557.0,,2300.0,5620.0,10.18,0.03,,,100.0,84.5,0.0,0.0,,0.0,100.0,21.86,0.1366,23.27,1.4439
2020-07-06,3576361.0,17238060.02,9.85,4.79,9.2,18.46,2.0,14402473.3,2095137.0,2988065.0,10098560.34,,,1840.0,0.05,,,,0.06,10700.0,17665.0,,,0.05,1840.0,,,26375.0,10.17,0.18,,,100.0,84.21,0.0,0.0,,0.0,100.0,22.0,0.1378,23.71,1.4374
2020-07-07,3566717.0,17541114.21,9.83,4.83,9.18,18.45,2.0,14699729.87,2074093.0,2988965.0,10200389.37,,,77000.0,0.12,,,,0.49,25000.0,98044.0,,,0.12,77000.0,,,24100.0,10.04,0.13,,,100.0,84.24,0.0,0.0,,0.0,100.0,22.26,0.1385,22.96,1.4487
2020-07-08,3581752.0,17629383.34,9.87,4.94,9.22,18.67,2.0,14813571.13,2086428.0,3009665.0,10269398.62,,,18000.0,0.12,,,,0.03,20700.0,5665.0,,,0.12,18000.0,,,,10.23,,,,100.0,84.72,0.0,0.0,,0.0,100.0,22.51,0.1395,23.01,1.4544
