,AL2SI FP Equity_DX_SI_QTY,AL2SI FP Equity_DX_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AL2SI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AL2SI FP Equity_DX_SI_MV,AL2SI FP Equity_DX_DSS,AL2SI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SUPPLY_SI_QTY,AL2SI FP Equity_DX_BROKER_SI_QTY,AL2SI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AL2SI FP Equity_DX_BROKER_SI_MV_INC_x,AL2SI FP Equity_DX_BROKER_SI_QTY_ADD,AL2SI FP Equity_DX_SUPPLY_SI_MV_DEC,AL2SI FP Equity_DX_BROKER_SI_QTY_INC,AL2SI FP Equity_DX_SUPPLY_SI_QTY_DEC,AL2SI FP Equity_DX_BROKER_SI_MV_INC_y,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AL2SI FP Equity_DX_BROKER_SI_MV_ADD,AL2SI FP Equity_DX_SUPPLY_SI_QTY_ADD,AL2SI FP Equity_DX_BROKER_SI_QTY_DEC,AL2SI FP Equity_DX_SUPPLY_SI_MV,AL2SI FP Equity_DX_BROKER_SI_MV_DEC,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AL2SI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_MV,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AL2SI FP Equity_DX_BROKER_SI_CON_RATIO,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AL2SI FP Equity_DX_DEMAND_SUPPLY_RATIO,AL2SI FP Equity_PX_LAST
2022-02-15,2893.0,12005.95,0.04,0.25,0.02,0.01,0.0,8685.95,1607.0,2093.0,6669.05,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.64,0.5057,55.36,1.8002,4.15
2022-02-16,2893.0,12251.86,0.04,0.28,0.02,0.01,0.0,8863.86,1607.0,2093.0,6805.65,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.68,0.5057,55.32,1.8002,4.235
2022-02-17,2893.0,12049.35,0.04,0.29,0.02,0.01,0.0,8717.34,1607.0,2093.0,6693.16,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.72,0.5056,55.28,1.8002,4.165
2022-02-18,2893.0,11832.37,0.04,0.3,0.02,0.01,0.0,8560.37,1607.0,2093.0,6572.63,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,44.5,0.506,55.5,1.8002,4.09
2022-02-21,5493.0,21917.07,0.07,0.57,0.03,0.02,0.0,13538.07,2907.0,3393.0,11598.93,1300.0,0.01,,,1300.0,,0.01,1300.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.55,0.6399,76.45,1.8896,3.99
2022-02-22,5493.0,21697.35,0.07,0.57,0.03,0.02,0.0,13402.35,2907.0,3393.0,11482.65,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.54,0.64,76.46,1.8896,3.95
2022-02-23,5493.0,21807.21,0.07,0.53,0.03,0.02,0.0,13470.21,2907.0,3393.0,11540.79,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.56,0.6398,76.44,1.8896,3.97
2022-02-24,5493.0,21752.28,0.07,0.52,0.03,0.02,0.0,13436.28,2907.0,3393.0,11511.72,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.61,0.6393,76.39,1.8896,3.96
2022-02-25,5493.0,21972.0,0.07,0.45,0.03,0.02,0.0,13572.0,2907.0,3393.0,11628.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.51,0.6404,76.49,1.8896,4.0
2022-02-28,5493.0,21972.0,0.07,0.45,0.03,0.02,0.0,13572.0,2907.0,3393.0,11628.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.56,0.6398,76.44,1.8896,4.0
2022-03-01,5493.0,21202.98,0.07,0.44,0.03,0.02,0.0,13096.98,2907.0,3393.0,11221.02,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.6,0.6394,76.4,1.8896,3.86
2022-03-02,5493.0,21202.98,0.07,0.44,0.03,0.02,0.0,13096.98,2907.0,3393.0,11221.02,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.54,0.64,76.46,1.8896,3.86
2022-03-03,5493.0,19884.66,0.07,0.42,0.03,0.02,0.0,12282.66,2907.0,3393.0,10523.34,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.58,0.6396,76.42,1.8896,3.62
2022-03-04,5493.0,17962.11,0.07,0.4,0.03,0.02,0.0,11095.11,2907.0,3393.0,9505.89,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.01,0.6457,76.99,1.8896,3.27
2022-03-07,5493.0,15984.63,0.07,0.38,0.03,0.02,0.0,9873.63,2907.0,3393.0,8459.37,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.57,0.6397,76.43,1.8896,2.91
2022-03-08,5493.0,16451.54,0.07,0.36,0.03,0.02,0.0,10162.04,2907.0,3393.0,8706.47,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.5,0.6404,76.5,1.8896,2.995
2022-03-09,5493.0,17440.28,0.07,0.36,0.03,0.02,0.0,10772.78,2907.0,3393.0,9229.73,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.44,0.6411,76.56,1.8896,3.175
2022-03-10,6797.0,23211.76,0.09,0.4,0.04,0.02,0.0,16040.26,3707.0,4697.0,12659.41,800.0,0.0,,,1304.0,,0.0,800.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.99,0.5288,62.01,1.8336,3.415
2022-03-11,6797.0,24197.32,0.09,0.39,0.04,0.02,0.0,16721.32,3707.0,4697.0,13196.92,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,39.03,0.5241,60.97,1.8336,3.56
2022-03-14,6797.0,23959.43,0.09,0.39,0.04,0.02,0.0,16556.93,3707.0,4697.0,13067.18,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.25,0.5276,61.75,1.8336,3.525
2022-03-15,6797.0,23517.62,0.09,0.39,0.04,0.02,0.0,16251.62,3707.0,4697.0,12826.22,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.18,0.528,61.82,1.8336,3.46
2022-03-16,6797.0,24537.17,0.09,0.39,0.04,0.02,0.0,16956.17,3707.0,4697.0,13382.27,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.22,0.5277,61.78,1.8336,3.61
2022-03-17,6797.0,30178.68,0.09,0.39,0.04,0.02,0.0,20854.68,3707.0,4697.0,16459.08,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.16,0.528,61.84,1.8336,4.44
2022-03-18,6797.0,29906.8,0.09,0.31,0.04,0.03,0.0,20666.8,3707.0,4697.0,16310.8,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,38.18,0.5279,61.82,1.8336,4.4
2022-03-21,6797.0,28683.34,0.09,0.29,0.04,0.03,0.0,19821.34,3707.0,4697.0,15643.54,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,38.22,0.5278,61.78,1.8336,4.22
2022-03-22,6797.0,28819.28,0.09,0.29,0.04,0.03,0.0,19915.28,3707.0,4697.0,15717.68,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,38.18,0.5279,61.82,1.8336,4.24
2022-03-23,6797.0,29566.95,0.09,0.29,0.04,0.03,0.0,20431.95,3707.0,4697.0,16125.45,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,38.25,0.5276,61.75,1.8336,4.35
2022-03-24,8997.0,39856.71,0.12,0.38,0.05,0.04,0.0,30553.71,3707.0,6897.0,16422.01,,0.01,,,2200.0,,0.01,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,29.14,0.5871,70.86,2.427,4.43
2022-03-25,8997.0,37877.37,0.12,0.38,0.05,0.04,0.0,29036.37,3707.0,6897.0,15606.47,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,29.17,0.5867,70.83,2.427,4.21
2022-03-28,11197.0,46579.52,0.15,0.48,0.06,0.05,0.0,28691.52,5907.0,6897.0,24573.12,2200.0,,,,,,,2200.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.19,0.6438,76.81,1.8955,4.16
2022-03-29,11197.0,48650.97,0.15,0.47,0.06,0.05,0.0,29967.47,5907.0,6897.0,25665.92,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,23.2,0.6437,76.8,1.8955,4.345
2022-03-30,11197.0,48818.92,0.15,0.47,0.06,0.05,0.0,30070.92,5907.0,6897.0,25754.52,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,23.14,0.6443,76.86,1.8955,4.36
2022-03-31,11197.0,48483.01,0.15,0.47,0.06,0.05,0.0,29864.01,5907.0,6897.0,25577.31,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,23.25,0.6431,76.75,1.8955,4.33
2022-04-01,11197.0,47587.25,0.15,0.47,0.06,0.05,0.0,29312.25,5907.0,6897.0,25104.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,23.11,0.6446,76.89,1.8955,4.25
2022-04-04,11197.0,47699.22,0.15,0.47,0.06,0.05,0.0,29381.22,5907.0,6897.0,25163.82,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,22.96,0.6462,77.04,1.8955,4.26
2022-04-05,11197.0,47251.34,0.15,0.47,0.06,0.05,0.0,29105.34,5907.0,6897.0,24927.54,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,23.26,0.643,76.74,1.8955,4.22
2022-04-06,6190.0,28597.8,0.08,0.27,0.03,0.03,0.0,18433.8,3000.0,3990.0,13860.0,,,,0.01,,2907.0,,,,,2907.0,0.01,0.01,100.0,100.0,0.0,0.0,0.0,100.0,28.89,0.5891,71.11,2.0633,4.62
2022-04-07,6990.0,31804.5,0.09,0.27,0.04,0.03,0.0,19974.5,3400.0,4390.0,15470.0,400.0,0.0,,,400.0,,0.0,400.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,25.6,0.6191,74.4,2.0559,4.55
2022-04-08,6990.0,32573.4,0.09,0.29,0.04,0.03,0.0,20457.4,3400.0,4390.0,15844.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,25.56,0.6195,74.44,2.0559,4.66
2022-04-11,6990.0,32922.9,0.09,0.29,0.04,0.03,0.0,20676.9,3400.0,4390.0,16014.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,25.65,0.6186,74.35,2.0559,4.71
2022-04-12,6863.0,31604.12,0.09,0.29,0.04,0.03,0.0,19631.12,3200.0,4263.0,14736.0,,0.0,,0.0,73.0,200.0,0.0,,,,200.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,23.17,0.6439,76.83,2.1447,4.605
2022-04-13,6863.0,31569.8,0.09,0.29,0.04,0.03,0.0,19609.8,3200.0,4263.0,14720.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.12,0.6445,76.88,2.1447,4.6
2022-04-14,5777.0,26227.58,0.08,0.25,0.03,0.03,0.0,14423.58,3200.0,3177.0,14528.0,,,,,,,,,,,1086.0,0.01,0.01,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.8411,91.3,1.8053,4.54
2022-04-15,5777.0,26227.58,0.08,0.26,0.03,0.03,0.0,14423.58,3200.0,3177.0,14528.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.58,0.8431,91.42,1.8053,
2022-04-18,5777.0,26227.58,0.08,0.26,0.03,0.03,0.0,14423.58,2600.0,3177.0,11804.0,,,,0.0,,600.0,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.6,0.8428,91.4,2.2219,
2022-04-19,5273.0,24044.88,0.07,0.23,0.03,0.02,0.0,12188.88,2600.0,2673.0,11856.0,,,,,,,,,,,504.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.56
2022-04-20,5273.0,24044.88,0.07,0.24,0.03,0.02,0.0,12188.88,2600.0,2673.0,11856.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.56
2022-04-21,5273.0,25046.75,0.07,0.27,0.03,0.02,0.0,12696.75,2600.0,2673.0,12350.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.75
2022-04-22,5273.0,24888.56,0.07,0.27,0.03,0.02,0.0,12616.56,2600.0,2673.0,12272.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.72
2022-04-25,5273.0,24888.56,0.07,0.29,0.03,0.02,0.0,12616.56,2600.0,2673.0,12272.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.72
2022-04-26,5273.0,24888.56,0.07,0.29,0.03,0.02,0.0,12616.56,2600.0,2673.0,12272.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.72
2022-04-27,5273.0,24572.18,0.07,0.29,0.03,0.02,0.0,12456.18,2600.0,2673.0,12116.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.66
2022-04-28,5273.0,25152.21,0.07,0.29,0.03,0.02,0.0,12750.21,2600.0,2673.0,12402.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0281,4.77
2022-04-29,5373.0,25253.1,0.07,0.29,0.03,0.03,0.0,13033.1,2600.0,2773.0,12220.0,,0.0,,,100.0,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0665,4.7
2022-05-02,4900.0,23030.0,0.06,0.25,0.03,0.02,0.0,10810.0,2600.0,2300.0,12220.0,,,,,,,,,,,473.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8846,4.7
2022-05-03,6400.0,30464.0,0.08,0.43,0.04,0.03,0.0,19516.0,4100.0,4100.0,19516.0,1500.0,,1800.0,,,,,1500.0,0.01,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.13,0.5957,71.88,1.561,4.76
2022-05-04,6400.0,30368.0,0.08,0.45,0.04,0.03,0.0,19454.5,4100.0,4100.0,19454.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.13,0.5957,71.88,1.561,4.745
2022-05-05,6400.0,30112.0,0.08,0.47,0.04,0.03,0.0,19290.5,4100.0,4100.0,19290.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.24,0.5947,71.76,1.561,4.705
2022-05-06,6400.0,30080.0,0.08,0.45,0.04,0.03,0.0,19270.0,4100.0,4100.0,19270.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.18,0.5952,71.82,1.561,4.7
2022-05-09,6400.0,29760.0,0.08,0.45,0.04,0.03,0.0,19065.0,4100.0,4100.0,19065.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.13,0.5957,71.88,1.561,4.65
2022-05-10,6600.0,30954.0,0.09,0.46,0.04,0.03,0.0,20167.0,4100.0,4300.0,19229.0,,0.0,,,200.0,,0.0,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,27.27,0.6033,72.73,1.6098,4.69
2022-05-11,6200.0,29140.0,0.08,0.43,0.03,0.03,0.0,18330.0,3700.0,3900.0,17390.0,,,,0.0,,400.0,,,,,400.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,22.58,0.6504,77.42,1.6757,4.7
2022-05-12,6200.0,29140.0,0.08,0.43,0.03,0.03,0.0,18330.0,3700.0,3900.0,17390.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.52,0.651,77.48,1.6757,4.7
2022-05-13,6200.0,29109.0,0.08,0.44,0.03,0.03,0.0,18310.5,3700.0,3900.0,17371.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.52,0.651,77.48,1.6757,4.695
2022-05-16,6200.0,28892.0,0.08,0.42,0.03,0.03,0.0,18174.0,3700.0,3900.0,17242.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.48,0.6514,77.52,1.6757,4.66
2022-05-17,6200.0,28892.0,0.08,0.43,0.03,0.03,0.0,18174.0,3700.0,3900.0,17242.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.57,0.6505,77.43,1.6757,4.66
2022-05-18,6200.0,28954.0,0.08,0.42,0.03,0.03,0.0,18213.0,3700.0,3900.0,17279.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.55,0.6507,77.45,1.6757,4.67
2022-05-19,6200.0,28582.0,0.08,0.42,0.03,0.03,0.0,17979.0,3700.0,3900.0,17057.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.57,0.6505,77.43,1.6757,4.61
2022-05-20,6200.0,28830.0,0.08,0.41,0.03,0.03,0.0,18135.0,3700.0,3900.0,17205.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.38,0.6526,77.62,1.6757,4.65
2022-05-23,6200.0,28706.0,0.08,0.49,0.03,0.03,0.0,18057.0,3700.0,3900.0,17131.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.56,0.6506,77.44,1.6757,4.63
2022-05-24,6200.0,28179.0,0.08,0.51,0.03,0.03,0.0,17725.5,3700.0,3900.0,16816.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.54,0.6508,77.46,1.6757,4.545
2022-05-25,6200.0,26970.0,0.08,0.51,0.03,0.03,0.0,16965.0,3700.0,3900.0,16095.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.46,0.6517,77.54,1.6757,4.35
2022-05-26,6200.0,26412.0,0.08,0.51,0.03,0.03,0.0,16614.0,3700.0,3900.0,15762.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.3,0.6534,77.7,1.6757,4.26
2022-05-27,6200.0,26908.0,0.08,0.51,0.03,0.03,0.0,16926.0,3700.0,3900.0,16058.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.03,0.6565,77.97,1.6757,4.34
2022-05-30,6200.0,26691.0,0.08,0.51,0.03,0.03,0.0,16789.5,3700.0,3900.0,15928.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.3,0.6535,77.7,1.6757,4.305
2022-05-31,6200.0,26753.0,0.08,0.51,0.03,0.03,0.0,16828.5,3700.0,3900.0,15965.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.26,0.654,77.74,1.6757,4.315
2022-06-01,6200.0,25947.0,0.08,0.53,0.03,0.03,0.0,16321.5,3700.0,3900.0,15484.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.29,0.6535,77.71,1.6757,4.185
2022-06-02,6200.0,26102.0,0.08,0.52,0.03,0.03,0.0,16419.0,3700.0,3900.0,15577.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.47,0.6516,77.53,1.6757,4.21
2022-06-03,6200.0,25854.0,0.08,0.55,0.03,0.03,0.0,16263.0,3700.0,3900.0,15429.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.47,0.6515,77.53,1.6757,4.17
2022-06-06,6200.0,26660.0,0.08,0.55,0.03,0.03,0.0,16770.0,3700.0,3900.0,15910.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.13,0.6553,77.87,1.6757,4.3
2022-06-07,6200.0,27063.0,0.08,0.57,0.03,0.03,0.0,17023.5,3700.0,3900.0,16150.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.26,0.6539,77.74,1.6757,4.365
2022-06-08,6200.0,27032.0,0.08,0.58,0.03,0.03,0.0,17004.0,3700.0,3900.0,16132.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,22.31,0.6533,77.69,1.6757,4.36
2022-06-09,5600.0,23352.0,0.07,0.54,0.03,0.02,0.0,15012.0,3400.0,3600.0,14178.0,,,,0.0,,300.0,,,,,300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,24.75,0.6275,75.25,1.6471,4.17
2022-06-10,5600.0,23632.0,0.07,0.57,0.03,0.02,0.0,15192.0,3400.0,3600.0,14348.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.26,0.6325,75.74,1.6471,4.22
2022-06-13,5600.0,23240.0,0.07,0.59,0.03,0.02,0.0,14940.0,3400.0,3600.0,14110.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,24.58,0.6292,75.42,1.6471,4.15
2022-06-14,4000.0,15980.0,0.05,0.45,0.02,0.02,0.0,10786.5,2700.0,2700.0,10786.5,,,,0.0,,700.0,,,,,900.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.995
2022-06-15,4000.0,15780.0,0.05,0.44,0.02,0.02,0.0,10651.5,2700.0,2700.0,10651.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.945
2022-06-16,4000.0,15440.0,0.05,0.43,0.02,0.02,0.0,10422.0,2700.0,2700.0,10422.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,34.81,0.5461,65.19,1.4815,3.86
2022-06-17,4000.0,15560.0,0.05,0.45,0.02,0.02,0.0,10503.0,2700.0,2700.0,10503.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,34.62,0.5473,65.38,1.4815,3.89
2022-06-20,4000.0,15600.0,0.05,0.45,0.02,0.02,0.0,10530.0,2700.0,2700.0,10530.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.9
2022-06-21,4000.0,16720.0,0.05,0.48,0.02,0.02,0.0,11286.0,2700.0,2700.0,11286.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,4.18
2022-06-22,4000.0,16720.0,0.05,0.5,0.02,0.02,0.0,11286.0,2700.0,2700.0,11286.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,4.18
2022-06-23,4000.0,16400.0,0.05,0.52,0.02,0.02,0.0,11070.0,2700.0,2700.0,11070.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,4.1
2022-06-24,4000.0,16800.0,0.05,0.52,0.02,0.02,0.0,11340.0,2700.0,2700.0,11340.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,34.8,0.5462,65.2,1.4815,4.2
2022-06-27,4000.0,17140.0,0.05,0.54,0.02,0.02,0.0,11569.5,2700.0,2700.0,11569.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,4.285
2022-06-28,4000.0,14800.0,0.05,0.53,0.02,0.02,0.0,9990.0,2700.0,2700.0,9990.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.7
2022-06-29,4000.0,13560.0,0.05,0.36,0.02,0.02,0.0,9153.0,2700.0,2700.0,9153.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,33.26,0.556,66.74,1.4815,3.39
2022-06-30,4300.0,14125.5,0.06,0.34,0.02,0.02,0.0,9855.0,2700.0,3000.0,8869.5,,0.0,,,300.0,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.12,0.579,69.88,1.5926,3.285
2022-07-01,4300.0,13760.0,0.06,0.33,0.02,0.02,0.0,9600.0,2700.0,3000.0,8640.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,29.79,0.5817,70.21,1.5926,3.2
2022-07-04,4300.0,13760.0,0.06,0.33,0.02,0.02,0.0,9600.0,2700.0,3000.0,8640.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,29.49,0.5841,70.51,1.5926,3.2
2022-07-05,4300.0,13588.0,0.06,0.32,0.02,0.02,0.0,9480.0,2700.0,3000.0,8532.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,29.47,0.5843,70.53,1.5926,3.16
2022-07-06,4600.0,14352.0,0.06,0.35,0.03,0.01,0.0,9360.0,3000.0,3000.0,9360.0,300.0,,,,,,,300.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,1.5333,3.12
2022-07-07,4600.0,13708.0,0.06,0.35,0.03,0.01,0.0,8940.0,3000.0,3000.0,8940.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,1.5333,2.98
2022-07-08,4600.0,14973.0,0.06,0.33,0.03,0.01,0.0,9765.0,3000.0,3000.0,9765.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,1.5333,3.255
2022-07-11,4000.0,12320.0,0.05,0.27,0.02,0.01,0.0,8316.0,2700.0,2700.0,8316.0,,,,0.0,,300.0,,,,,300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.08
2022-07-12,4000.0,13120.0,0.04,0.24,0.02,0.01,0.0,8856.0,2700.0,2700.0,8856.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.0,0.545,65.0,1.4815,3.28
2022-07-13,4360.0,14606.0,0.05,0.24,0.02,0.01,0.0,10251.0,3060.0,3060.0,10251.0,360.0,0.0,,,360.0,,0.0,360.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.07,0.5197,59.93,1.4248,3.35
