,COVH FP Equity_DX_SI_QTY,COVH FP Equity_DX_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COVH FP Equity_DX_SI_MV,COVH FP Equity_DX_DSS,COVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY,COVH FP Equity_DX_BROKER_SI_QTY,COVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COVH FP Equity_DX_BROKER_SI_MV_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,COVH FP Equity_DX_BROKER_SI_MV_INC_x,COVH FP Equity_DX_SUPPLY_SI_MV_NEW,COVH FP Equity_DX_BROKER_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_NEW,COVH FP Equity_DX_SUPPLY_SI_MV_DEC,COVH FP Equity_DX_BROKER_SI_QTY_INC,COVH FP Equity_DX_SUPPLY_SI_QTY_DEC,COVH FP Equity_DX_BROKER_SI_MV_NEW_y,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COVH FP Equity_DX_BROKER_SI_MV_INC_y,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,COVH FP Equity_DX_BROKER_SI_MV_ADD,COVH FP Equity_DX_SUPPLY_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_DEC,COVH FP Equity_DX_SUPPLY_SI_MV,COVH FP Equity_DX_BROKER_SI_MV_DEC,COVH FP Equity_DX_SUPPLY_SI_MV_RMV,COVH FP Equity_DX_BROKER_SI_MV_RMV,COVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COVH FP Equity_DX_UTILIZATION_QUANTITY,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COVH FP Equity_DX_ACTIVE_UTILIZATION_MV,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COVH FP Equity_DX_BROKER_SI_CON_RATIO,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COVH FP Equity_DX_DEMAND_SUPPLY_RATIO,COVH FP Equity_PX_LAST
2017-09-25,5544.0,155232.0,0.01,0.97,0.01,0.16,0.0,96432.0,2600.0,3444.0,72800.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,2.27,0.0,0.0,,0.0,100.0,16.99,0.4136,59.31,0.0483,28.0
2017-09-26,5544.0,155232.0,0.01,0.98,0.01,0.16,0.0,96432.0,2600.0,3444.0,72800.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,2.27,0.0,0.0,,0.0,100.0,16.87,0.4146,59.41,0.0483,28.0
2017-09-27,5544.0,151351.2,0.01,0.92,0.01,0.16,0.0,94021.2,2600.0,3444.0,70980.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,2.27,0.0,0.0,,0.0,100.0,17.02,0.4168,59.64,0.0483,27.3
2017-09-28,3544.0,99799.04,0.01,0.56,0.0,0.1,0.0,96983.04,600.0,3444.0,16896.0,,,,,,,,0.06,,2000.0,,,,,,,,0.02,,,,100.0,0.52,0.0,0.0,,0.0,100.0,17.38,0.4082,58.7,0.0309,28.16
2017-09-29,1544.0,44004.0,0.0,0.24,0.0,0.04,0.0,41154.0,600.0,1444.0,17100.0,,,,,,,,,,,,,,,,,2000.0,0.02,0.06,,,100.0,0.52,0.0,0.0,,0.0,100.0,41.26,0.3734,41.75,0.0135,28.5
2017-10-02,1544.0,44590.72,0.0,0.24,0.0,0.04,0.0,41702.72,600.0,1444.0,17328.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.52,0.0,0.0,,0.0,100.0,41.23,0.3734,41.78,0.0135,28.88
2017-10-03,1544.0,44390.0,0.0,0.24,0.0,0.04,0.0,41515.0,600.0,1444.0,17250.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.52,0.0,0.0,,0.0,100.0,41.47,0.3739,41.65,0.0135,28.75
2017-10-04,2544.0,73012.8,0.01,0.4,0.0,0.07,0.0,41442.8,1600.0,1444.0,45920.0,,,1000.0,,,,,,,,,,,1000.0,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.52,0.3739,41.59,0.0222,28.7
2017-10-05,2544.0,73012.8,0.01,0.4,0.0,0.07,0.0,41442.8,1600.0,1444.0,45920.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.55,0.3738,41.55,0.0222,28.7
2017-10-06,2544.0,73012.8,0.01,0.4,0.0,0.07,0.0,41442.8,1600.0,1444.0,45920.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.55,0.3738,41.55,0.0222,28.7
2017-10-09,2544.0,73012.8,0.01,0.42,0.0,0.07,0.0,41442.8,1600.0,1444.0,45920.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.55,0.3739,41.55,0.0222,28.7
2017-10-10,2544.0,72936.48,0.01,0.42,0.0,0.07,0.0,41399.48,1600.0,1444.0,45872.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.53,0.3738,41.57,0.0222,28.67
2017-10-11,2544.0,71511.84,0.01,0.46,0.0,0.07,0.0,40590.84,1600.0,1444.0,44976.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.22,0.3747,42.04,0.0222,28.11
2017-10-12,2544.0,72732.96,0.01,0.49,0.0,0.07,0.0,41283.96,1600.0,1444.0,45744.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.13,0.3732,41.83,0.0222,28.59
2017-10-13,2544.0,72682.08,0.01,0.59,0.0,0.07,0.0,41255.08,1600.0,1444.0,45712.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.53,0.3738,41.56,0.0222,28.57
2017-10-16,2544.0,72020.64,0.01,0.61,0.0,0.07,0.0,40879.64,1600.0,1444.0,45296.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.39,0.3742,41.77,0.0222,28.31
2017-10-17,2544.0,72987.36,0.01,0.62,0.0,0.07,0.0,41428.36,1600.0,1444.0,45904.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.24,0.3735,41.79,0.0222,28.69
2017-10-18,2544.0,72961.92,0.01,0.62,0.0,0.07,0.0,41413.92,1600.0,1444.0,45888.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.55,0.3739,41.57,0.0222,28.68
2017-10-19,2544.0,73521.6,0.01,0.71,0.0,0.07,0.0,41731.6,1600.0,1444.0,46240.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.37,0.3736,41.68,0.0222,28.9
2017-10-20,2544.0,73623.36,0.01,0.68,0.0,0.07,0.0,41789.36,1600.0,1444.0,46304.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.51,0.3738,41.57,0.0222,28.94
2017-10-23,2544.0,72758.4,0.01,0.72,0.0,0.07,0.0,41298.4,1600.0,1444.0,45760.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.35,0.3743,41.84,0.0222,28.6
2017-10-24,2544.0,72758.4,0.01,0.84,0.0,0.07,0.0,41298.4,1600.0,1444.0,45760.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.55,0.3739,41.55,0.0222,28.6
2017-10-25,2544.0,72911.04,0.01,0.83,0.0,0.07,0.0,41385.04,1600.0,1444.0,45856.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.51,0.3738,41.59,0.0222,28.66
2017-10-26,2544.0,71995.2,0.01,0.79,0.0,0.07,0.0,40865.2,1600.0,1444.0,45280.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.3,0.374,41.83,0.0222,28.3
2017-10-27,2544.0,71995.2,0.01,0.81,0.0,0.07,0.0,40865.2,1600.0,1444.0,45280.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.57,0.374,41.57,0.0222,28.3
2017-10-30,2544.0,72707.52,0.01,0.79,0.0,0.07,0.0,41269.52,1600.0,1444.0,45728.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.33,0.3737,41.74,0.0222,28.58
2017-10-31,2544.0,72732.96,0.01,0.8,0.0,0.07,0.0,41283.96,1600.0,1444.0,45744.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.4,0.0,0.0,,0.0,100.0,41.54,0.3738,41.56,0.0222,28.59
2017-11-01,2539.0,72361.5,0.01,0.8,0.0,0.07,0.0,41011.5,1562.0,1439.0,44517.0,,,,,,,,0.0,,38.0,,,,,,,5.0,0.04,0.0,,,100.0,1.36,0.0,0.0,,0.0,100.0,41.43,0.3737,41.64,0.0221,28.5
2017-11-02,2498.0,71692.6,0.01,0.78,0.0,0.07,0.0,40122.6,1554.0,1398.0,44599.8,,,,,,,,0.0,,8.0,,,,,,,41.0,0.04,0.0,,,100.0,1.35,0.0,0.0,,0.0,100.0,39.45,0.3715,43.03,0.0218,28.7
2017-11-03,2498.0,71692.6,0.01,0.78,0.0,0.07,0.0,40122.6,1527.0,1398.0,43824.9,,,,,,,,0.0,,27.0,,,,,,,,0.04,,,,100.0,1.33,0.0,0.0,,0.0,100.0,39.53,0.3719,43.05,0.0218,28.7
2017-11-06,2498.0,73666.02,0.01,0.77,0.0,0.07,0.0,41227.02,1500.0,1398.0,44235.0,,,,,,,,0.0,,27.0,,,,,,,,0.04,,,,100.0,1.31,0.0,0.0,,0.0,100.0,39.16,0.3715,43.28,0.0218,29.49
2017-11-07,2444.0,70876.0,0.01,0.7,0.0,0.07,0.0,38976.0,1491.0,1344.0,43239.0,,,,,,,,0.0,,9.0,,,,,,,54.0,0.04,0.0,,,100.0,1.3,0.0,0.0,,0.0,100.0,37.6,0.3708,44.37,0.0213,29.0
2017-11-08,2435.0,71150.7,0.01,0.74,0.0,0.07,0.0,39008.7,1491.0,1335.0,43567.02,,,,,,,,,,,,,,,,,9.0,0.04,0.0,,,100.0,1.3,0.0,0.0,,0.0,100.0,36.61,0.3708,45.08,0.0212,29.22
2017-11-09,1835.0,53215.0,0.01,0.61,0.0,0.05,0.0,21315.0,1491.0,735.0,43239.0,,,,,,,,,,,,,,,,,600.0,0.04,0.02,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.0,0.5578,67.0,0.016,29.0
2017-11-10,1835.0,51967.2,0.01,0.56,0.0,0.05,0.0,20815.2,1491.0,735.0,42225.12,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,32.68,0.56,67.32,0.016,28.32
2017-11-13,1835.0,52389.25,0.01,0.57,0.0,0.05,0.0,20984.25,1491.0,735.0,42568.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.37,0.5553,66.63,0.016,28.55
2017-11-14,1835.0,52279.15,0.01,0.61,0.0,0.05,0.0,20940.15,1491.0,735.0,42478.59,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.07,0.5573,66.93,0.016,28.49
2017-11-15,1835.0,52114.0,0.01,0.59,0.0,0.05,0.0,20874.0,1491.0,735.0,42344.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.1,0.5571,66.9,0.016,28.4
2017-11-16,1835.0,52114.0,0.01,0.56,0.0,0.05,0.0,20874.0,1491.0,735.0,42344.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.25,0.5561,66.75,0.016,28.4
2017-11-17,1835.0,52297.5,0.01,0.56,0.0,0.05,0.0,20947.5,1491.0,735.0,42493.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.16,0.5567,66.84,0.016,28.5
2017-11-20,1835.0,52646.15,0.01,0.57,0.0,0.05,0.0,21087.15,1491.0,735.0,42776.79,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.37,0.5553,66.63,0.016,28.69
2017-11-21,1835.0,52774.6,0.01,0.57,0.0,0.05,0.0,21138.6,1491.0,735.0,42881.16,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.22,0.5563,66.78,0.016,28.76
2017-11-22,1835.0,52114.0,0.01,0.48,0.0,0.05,0.0,20874.0,1491.0,735.0,42344.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,32.85,0.5588,67.15,0.016,28.4
2017-11-23,1835.0,52114.0,0.01,0.49,0.0,0.05,0.0,20874.0,1491.0,735.0,42344.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.04,0.5575,66.96,0.016,28.4
2017-11-24,1835.0,52132.35,0.01,0.5,0.0,0.05,0.0,20881.35,1491.0,735.0,42359.31,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.2,0.5564,66.8,0.016,28.41
2017-11-27,1835.0,51967.2,0.01,0.49,0.0,0.05,0.0,20815.2,1491.0,735.0,42225.12,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.3,0.0,0.0,,0.0,100.0,33.16,0.5567,66.84,0.016,28.32
2017-11-28,1835.0,52187.4,0.01,0.46,0.0,0.05,0.0,20903.4,1491.0,735.0,42404.04,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.29,0.0,0.0,,0.0,100.0,33.35,0.5555,66.65,0.0159,28.44
2017-11-29,1835.0,52077.3,0.01,0.46,0.0,0.05,0.0,20859.3,1491.0,735.0,42314.58,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.29,0.0,0.0,,0.0,100.0,33.15,0.5568,66.85,0.0159,28.38
2017-11-30,1835.0,52077.3,0.01,0.46,0.0,0.05,0.0,20859.3,1491.0,735.0,42314.58,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.27,0.0,0.0,,0.0,100.0,33.23,0.5563,66.77,0.0156,28.38
2017-12-01,1835.0,52297.5,0.01,0.49,0.0,0.05,0.0,20947.5,1491.0,735.0,42493.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.27,0.0,0.0,,0.0,100.0,33.14,0.5568,66.86,0.0156,28.5
2017-12-04,1835.0,52022.25,0.01,0.51,0.0,0.05,0.0,20837.25,1491.0,735.0,42269.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.27,0.0,0.0,,0.0,100.0,33.04,0.5575,66.96,0.0156,28.35
2017-12-05,1835.0,51857.1,0.01,0.5,0.0,0.05,0.0,20771.1,1491.0,735.0,42135.66,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.27,0.0,0.0,,0.0,100.0,33.22,0.5563,66.78,0.0156,28.26
2017-12-06,1835.0,52022.25,0.01,0.49,0.0,0.05,0.0,20837.25,1453.0,735.0,41192.55,,,,,,,,0.0,,38.0,,,,,,,,0.04,,,,100.0,1.23,0.0,0.0,,0.0,100.0,33.26,0.556,66.74,0.0156,28.35
2017-12-07,1797.0,50944.95,0.01,0.49,0.0,0.05,0.0,19759.95,1403.0,697.0,39775.05,,,,,,,,0.0,,50.0,,,,,,,38.0,0.04,0.0,,,100.0,1.19,0.0,0.0,,0.0,100.0,35.04,0.5448,64.96,0.0153,28.35
2017-12-08,1747.0,49789.5,0.01,0.48,0.0,0.05,0.0,18439.5,1342.0,647.0,38247.0,,,,,,,,0.0,,61.0,,,,,,,50.0,0.04,0.0,,,100.0,1.14,0.0,0.0,,0.0,100.0,37.8,0.5297,62.2,0.0148,28.5
2017-12-11,1686.0,49197.48,0.01,0.45,0.0,0.05,0.0,17099.48,1318.0,586.0,38459.24,,,,,,,,0.0,,24.0,,,,,,,61.0,0.04,0.0,,,100.0,1.12,0.0,0.0,,0.0,100.0,42.26,0.512,57.74,0.0143,29.18
2017-12-12,1662.0,48231.24,0.01,0.42,0.0,0.05,0.0,16309.24,1318.0,562.0,38248.36,,,,,,,,,,,,,,,,,24.0,0.04,0.0,,,100.0,1.12,0.0,0.0,,0.0,100.0,43.27,0.5091,56.73,0.0141,29.02
2017-12-13,1602.0,46698.3,0.0,0.38,0.0,0.05,0.0,14633.3,1203.0,502.0,35067.45,,,,,,,,0.0,,115.0,,,,,,,60.0,0.04,0.0,,,100.0,1.02,0.0,0.0,,0.0,100.0,48.57,0.5004,51.43,0.0136,29.15
2017-12-14,1547.0,44213.26,0.0,0.35,0.0,0.04,0.0,12775.26,1182.0,447.0,33781.56,,,,,,,,0.0,,21.0,,,,,,,55.0,0.03,0.0,,,100.0,1.0,0.0,0.0,,0.0,100.0,45.47,0.5041,54.53,0.0131,28.58
2017-12-15,1526.0,43353.66,0.0,0.31,0.0,0.04,0.0,12102.66,1182.0,426.0,33580.62,,,,,,,,,,,,,,,,,21.0,0.03,0.0,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.83,0.5103,57.17,0.013,28.41
2017-12-18,1526.0,43353.66,0.0,0.31,0.0,0.04,0.0,12102.66,1182.0,426.0,33580.62,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.67,0.5107,57.33,0.013,28.41
2017-12-19,1526.0,43994.58,0.0,0.32,0.0,0.04,0.0,12281.58,1182.0,426.0,34077.06,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.43,0.5115,57.57,0.013,28.83
2017-12-20,1526.0,44025.1,0.0,0.31,0.0,0.04,0.0,12290.1,1182.0,426.0,34100.7,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.68,0.5107,57.32,0.013,28.85
2017-12-21,1526.0,44025.1,0.0,0.32,0.0,0.04,0.0,12290.1,1182.0,426.0,34100.7,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.74,0.5105,57.26,0.013,28.85
2017-12-22,1526.0,43643.6,0.0,0.34,0.0,0.04,0.0,12183.6,1182.0,426.0,33805.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.98,0.5099,57.02,0.013,28.6
2017-12-25,1526.0,43643.6,0.0,0.34,0.0,0.04,0.0,12183.6,1182.0,426.0,33805.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.77,0.5105,57.23,0.013,
2017-12-26,1526.0,43643.6,0.0,0.34,0.0,0.04,0.0,12183.6,1182.0,426.0,33805.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.76,0.5105,57.24,0.013,
2017-12-27,1526.0,43262.1,0.0,0.34,0.0,0.04,0.0,12077.1,1182.0,426.0,33509.7,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.93,0.51,57.07,0.013,28.35
2017-12-28,1526.0,43979.32,0.0,0.34,0.0,0.04,0.0,12277.32,1182.0,426.0,34065.24,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.34,0.5117,57.66,0.013,28.82
2017-12-29,1526.0,43674.12,0.0,0.34,0.0,0.04,0.0,12192.12,1182.0,426.0,33828.84,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.9,0.5101,57.1,0.013,28.62
2018-01-01,1526.0,43674.12,0.0,0.35,0.0,0.04,0.0,12192.12,1182.0,426.0,33828.84,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.7,0.5107,57.3,0.013,
2018-01-02,1526.0,43643.6,0.0,0.35,0.0,0.04,0.0,12183.6,1182.0,426.0,33805.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.76,0.5105,57.24,0.013,28.6
2018-01-03,1526.0,43796.2,0.0,0.36,0.0,0.04,0.0,12226.2,1182.0,426.0,33923.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.63,0.5109,57.37,0.013,28.7
2018-01-04,1526.0,43948.8,0.0,0.35,0.0,0.04,0.0,12268.8,1182.0,426.0,34041.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.62,0.5109,57.38,0.013,28.8
2018-01-05,1526.0,43796.2,0.0,0.35,0.0,0.04,0.0,12226.2,1182.0,426.0,33923.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.83,0.5103,57.17,0.013,28.7
2018-01-08,1526.0,43491.0,0.0,0.41,0.0,0.04,0.0,12141.0,1182.0,426.0,33687.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.89,0.5101,57.11,0.013,28.5
2018-01-09,1526.0,43033.2,0.0,0.38,0.0,0.04,0.0,12013.2,1182.0,426.0,33332.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.99,0.5098,57.01,0.013,28.2
2018-01-10,1526.0,43948.8,0.0,0.35,0.0,0.04,0.0,12268.8,1182.0,426.0,34041.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.15,0.5123,57.85,0.013,28.8
2018-01-11,1526.0,44101.4,0.0,0.33,0.0,0.04,0.0,12311.4,1182.0,426.0,34159.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.6,0.5109,57.4,0.013,28.9
2018-01-12,1526.0,43491.0,0.0,0.34,0.0,0.04,0.0,12141.0,1182.0,426.0,33687.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,43.14,0.5094,56.86,0.013,28.5
2018-01-15,1526.0,43948.8,0.0,0.33,0.0,0.04,0.0,12268.8,1182.0,426.0,34041.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.49,0.5113,57.51,0.013,28.8
2018-01-16,1526.0,44101.4,0.0,0.33,0.0,0.04,0.0,12311.4,1182.0,426.0,34159.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.71,0.5106,57.29,0.013,28.9
2018-01-17,1526.0,43643.6,0.0,0.33,0.0,0.04,0.0,12183.6,1182.0,426.0,33805.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.87,0.5102,57.13,0.013,28.6
2018-01-18,1526.0,43948.8,0.0,0.33,0.0,0.04,0.0,12268.8,1182.0,426.0,34041.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.6,0.5109,57.4,0.013,28.8
2018-01-19,1526.0,44254.0,0.0,0.32,0.0,0.04,0.0,12354.0,1182.0,426.0,34278.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.67,0.5108,57.33,0.013,29.0
2018-01-22,1526.0,44254.0,0.0,0.32,0.0,0.04,0.0,12354.0,1182.0,426.0,34278.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.74,0.5105,57.26,0.013,29.0
2018-01-23,1526.0,44406.6,0.0,0.32,0.0,0.04,0.0,12396.6,1182.0,426.0,34396.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.65,0.5108,57.35,0.013,29.1
2018-01-24,1526.0,44559.2,0.0,0.33,0.0,0.04,0.0,12439.2,1182.0,426.0,34514.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.7,0.5107,57.3,0.013,29.2
2018-01-25,1526.0,44559.2,0.0,0.3,0.0,0.04,0.0,12439.2,1182.0,426.0,34514.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.52,0.5112,57.48,0.013,29.2
2018-01-26,1526.0,45322.2,0.0,0.31,0.0,0.05,0.0,12652.2,1182.0,426.0,35105.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.33,0.5118,57.67,0.013,29.7
2018-01-29,1526.0,43491.0,0.0,0.33,0.0,0.05,0.0,12141.0,1182.0,426.0,33687.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.0,0.0,0.0,,0.0,100.0,42.62,0.5109,57.38,0.013,28.5
2018-01-30,526.0,14991.0,0.0,0.11,0.0,0.02,0.0,12141.0,182.0,426.0,5187.0,,,,,,,,0.03,,1000.0,,,,,,,,0.01,,,,0.15,0.15,117635.0,3352597.5,,3.34,0.15,42.82,0.5103,57.18,0.0045,28.5
2018-01-31,526.0,15148.8,0.0,0.12,0.0,0.02,0.0,12268.8,182.0,426.0,5241.6,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3387888.0,,3.36,0.15,42.39,0.5116,57.61,0.0045,28.8
2018-02-01,526.0,15201.4,0.0,0.12,0.0,0.02,0.0,12311.4,182.0,426.0,5259.8,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3399651.5,,3.38,0.16,42.72,0.5106,57.28,0.0045,28.9
2018-02-02,526.0,15096.2,0.0,0.12,0.0,0.02,0.0,12226.2,182.0,426.0,5223.4,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3376124.5,,3.4,0.15,42.95,0.51,57.05,0.0045,28.7
2018-02-05,526.0,15043.6,0.0,0.13,0.0,0.02,0.0,12183.6,182.0,426.0,5205.2,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3364361.0,,3.39,0.15,42.71,0.5106,57.29,0.0045,28.6
2018-02-06,526.0,15148.8,0.0,0.13,0.0,0.02,0.0,12268.8,182.0,426.0,5241.6,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3387888.0,,3.38,0.15,42.62,0.5109,57.38,0.0045,28.8
2018-02-07,526.0,14938.4,0.0,0.12,0.0,0.02,0.0,12098.4,182.0,426.0,5168.8,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3340834.0,,3.4,0.15,42.57,0.511,57.43,0.0045,28.4
2018-02-08,526.0,14938.4,0.0,0.12,0.0,0.01,0.0,12098.4,182.0,426.0,5168.8,,,,,,,,,,,,,,,,,,0.01,,,,0.15,0.15,117635.0,3340834.0,,3.35,0.15,42.71,0.5106,57.29,0.0045,28.4
