,AFRN FP Equity_DX_SI_QTY,AFRN FP Equity_DX_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFRN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFRN FP Equity_DX_SI_MV,AFRN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY,AFRN FP Equity_DX_BROKER_SI_QTY,AFRN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFRN FP Equity_DX_BROKER_SI_MV_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFRN FP Equity_DX_BROKER_SI_MV_INC_x,AFRN FP Equity_DX_SUPPLY_SI_MV_NEW,AFRN FP Equity_DX_BROKER_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_NEW,AFRN FP Equity_DX_SUPPLY_SI_MV_DEC,AFRN FP Equity_DX_BROKER_SI_QTY_INC,AFRN FP Equity_DX_SUPPLY_SI_QTY_DEC,AFRN FP Equity_DX_BROKER_SI_MV_NEW_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFRN FP Equity_DX_BROKER_SI_MV_INC_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFRN FP Equity_DX_BROKER_SI_MV_ADD,AFRN FP Equity_DX_SUPPLY_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV,AFRN FP Equity_DX_BROKER_SI_MV_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV_RMV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFRN FP Equity_DX_UTILIZATION_QUANTITY,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFRN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_MV,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFRN FP Equity_DX_BROKER_SI_CON_RATIO,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFRN FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-15,2000.0,201949.2,1.08,0.02,0.2,201949.2,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0937
2021-07-16,2000.0,201974.4,1.11,0.02,0.2,201974.4,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0937
2021-07-19,1000.0,100974.8,0.89,0.01,0.1,100974.8,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.1,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.1,,0.0,0.0,21342.0,2153121.82,,2.15,0.0,,0.0,,0.0
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2153484.63,,2.15,0.0,,0.0,,0.0
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152671.5,,2.15,0.0,,0.0,,0.0
2021-07-23,6100.0,615130.1,5.4,0.07,0.62,615130.1,0.0,6100.0,0.0,,,,,,6100.0,,,,,,,,,0.62,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2858
2021-07-26,6100.0,615118.51,5.48,0.07,0.61,615118.51,0.0,6100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2858
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6100.0,0.0,0.61,,0.0,0.0,21342.0,2153320.3,,2.15,0.0,,0.0,,0.0
2021-07-28,1000.0,100852.9,0.8,0.01,0.1,100852.9,0.0,1000.0,0.0,,,,,,1000.0,,,,,,,,,0.1,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-07-29,1000.0,100820.2,0.93,0.01,0.1,100820.2,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-07-30,1000.0,100834.2,0.95,0.01,0.1,100834.2,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-08-02,1000.0,100827.8,0.89,0.01,0.1,100827.8,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-08-03,1000.0,100859.1,0.88,0.01,0.1,100859.1,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-08-04,1000.0,100864.6,0.91,0.01,0.1,100864.6,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-08-05,1000.0,100846.9,0.92,0.01,0.1,100846.9,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0469
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.1,,0.0,0.0,21342.0,2152934.01,,2.16,0.0,,0.0,,0.0
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2151721.78,,2.15,0.0,,0.0,,0.0
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2151689.77,,2.15,0.0,,0.0,,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2153256.27,,2.15,0.0,,0.0,,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152925.47,,2.15,0.0,,0.0,,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152735.53,,2.15,0.0,,0.0,,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152312.96,,2.15,0.0,,0.0,,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152293.75,,2.15,0.0,,0.0,,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152671.5,,2.16,0.0,,0.0,,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152287.35,,2.15,0.0,,0.0,,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152780.35,,2.15,0.0,,0.0,,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152165.7,,2.15,0.0,,0.0,,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2151922.4,,2.15,0.0,,0.0,,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152080.33,,2.15,0.0,,0.0,,0.0
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152637.35,,2.15,0.0,,0.0,,0.0
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2152097.4,,2.15,0.0,,0.0,,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2151124.21,,2.15,0.0,,0.0,,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2150778.47,,2.15,0.0,,0.0,,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2150861.7,,2.15,0.0,,0.0,,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21342.0,2150347.36,,2.15,0.0,,0.0,,0.0
2021-09-03,268.0,26993.87,0.06,0.0,0.03,26993.87,268.0,268.0,26993.87,,,,,,268.0,,,,,,,,,0.03,268.0,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-06,268.0,27006.07,0.06,0.0,0.03,0.0,268.0,0.0,27006.07,,,,,,,,,,,,,,,,,268.0,0.03,0.03,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-07,268.0,27007.86,0.06,0.0,0.03,27007.86,268.0,268.0,27007.86,,,,,,268.0,,,,,,,,,0.03,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-08,268.0,27005.93,0.06,0.0,0.03,27005.93,268.0,268.0,27005.93,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-09,268.0,27006.09,0.06,0.0,0.03,27006.09,268.0,268.0,27006.09,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-10,268.0,27006.63,0.06,0.0,0.03,27006.63,268.0,268.0,27006.63,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-13,268.0,27004.48,0.06,0.0,0.03,27004.48,268.0,268.0,27004.48,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-14,268.0,27005.21,0.06,0.0,0.03,27005.21,268.0,268.0,27005.21,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-15,268.0,27006.49,0.06,0.0,0.03,27006.49,268.0,268.0,27006.49,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-16,8268.0,833115.1,1.99,0.09,0.83,27004.7,8268.0,268.0,833115.1,,,,,,,,,,,,,,,,8000.0,,0.83,,,38.3,38.26,13321.0,1342274.58,,1.34,38.3,3.24,0.9373,96.76,0.3826
2021-09-17,8268.0,833452.43,1.99,0.09,0.83,27015.63,8268.0,268.0,833452.43,,,,,,,,,,,,,,,,,,0.83,,,38.3,38.26,13321.0,1342818.08,,1.34,38.3,3.24,0.9373,96.76,0.3826
2021-09-20,8268.0,833227.54,1.98,0.09,0.83,27008.34,8268.0,268.0,833227.54,,,,,,,,,,,,,,,,,,0.83,,,38.3,38.26,13321.0,1342455.75,,1.34,38.3,3.24,0.9373,96.76,0.3826
2021-09-21,268.0,27010.22,0.06,0.0,0.03,27010.22,268.0,268.0,27010.22,,,,,,,,0.81,,8000.0,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,3.24,1.0,100.0,0.0124
2021-09-22,268.0,27013.01,0.06,0.0,0.03,27013.01,268.0,268.0,27013.01,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-23,268.0,27007.49,0.06,0.0,0.03,27007.49,268.0,268.0,27007.49,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-24,268.0,26998.72,0.09,0.0,0.03,26998.72,268.0,268.0,26998.72,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-27,268.0,27013.6,0.1,0.0,0.03,27013.6,268.0,268.0,27013.6,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-28,268.0,27007.49,0.1,0.0,0.03,27007.49,268.0,268.0,27007.49,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-29,268.0,27008.18,0.1,0.0,0.03,27008.18,268.0,268.0,27008.18,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-09-30,268.0,27007.89,0.1,0.0,0.03,27007.89,268.0,268.0,27007.89,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-01,268.0,27018.29,0.1,0.0,0.03,27018.29,268.0,268.0,27018.29,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-04,268.0,27007.35,0.1,0.0,0.03,27007.35,268.0,268.0,27007.35,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-05,268.0,27003.89,0.1,0.0,0.03,27003.89,268.0,268.0,27003.89,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-06,268.0,26989.85,0.1,0.0,0.03,26989.85,268.0,268.0,26989.85,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-07,268.0,27005.56,0.1,0.0,0.03,27005.56,268.0,268.0,27005.56,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-08,268.0,27005.56,0.1,0.0,0.03,27005.56,268.0,268.0,27005.56,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-11,268.0,27005.26,0.11,0.0,0.03,27005.26,268.0,268.0,27005.26,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-12,268.0,26993.71,0.49,0.0,0.03,26993.71,268.0,268.0,26993.71,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-13,40268.0,4054198.35,72.99,0.46,4.06,2040590.35,20268.0,20268.0,2040590.35,,,,,,20000.0,,,,,,,,,2.02,20000.0,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.66,0.4934,49.68,1.8634
2021-10-14,40268.0,4055688.26,72.38,0.46,4.06,2041340.26,20268.0,20268.0,2041340.26,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.67,0.4934,49.67,1.8634
2021-10-15,40268.0,4057290.93,73.08,0.46,4.05,2042146.93,20268.0,20268.0,2042146.93,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.65,0.4934,49.69,1.8634
2021-10-18,40268.0,4055680.21,95.66,0.46,4.05,2041336.21,20268.0,20268.0,2041336.21,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.67,0.4934,49.67,1.8634
2021-10-19,40268.0,4056992.95,48.34,0.45,4.06,2041996.95,20268.0,20268.0,2041996.95,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.65,0.4934,49.68,1.8634
2021-10-20,40268.0,4054846.66,49.21,0.45,4.05,2040916.66,20268.0,20268.0,2040916.66,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.67,0.4934,49.67,1.8634
2021-10-21,40268.0,4057443.95,49.8,0.45,4.05,2042223.95,20268.0,20268.0,2042223.95,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.65,0.4934,49.68,1.8634
2021-10-22,40268.0,4055325.85,46.21,0.45,4.06,2041157.85,20268.0,20268.0,2041157.85,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.66,0.4934,49.67,1.8634
2021-10-25,40268.0,4055954.03,46.06,0.45,4.06,2041474.03,20268.0,20268.0,2041474.03,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.67,0.4934,49.67,1.8634
2021-10-26,40268.0,4055579.54,46.2,0.45,4.06,2041285.54,20268.0,20268.0,2041285.54,,,,,,,,,,,,,,,,,,2.04,,,100.0,93.79,0.0,0.0,,0.0,100.0,49.67,0.4934,49.67,1.8634
2021-10-27,268.0,26978.41,0.31,0.0,0.03,26978.41,268.0,268.0,26978.41,,,,,,,,2.01,,20000.0,,,,,,,20000.0,0.03,2.01,,100.0,1.24,0.0,0.0,,0.0,100.0,1.32,1.0,100.0,0.0124
2021-10-28,268.0,26988.43,0.27,0.0,0.03,26988.43,268.0,268.0,26988.43,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-10-29,268.0,26985.7,0.25,0.0,0.03,26985.7,268.0,268.0,26985.7,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-01,268.0,26989.45,0.25,0.0,0.03,26989.45,268.0,268.0,26989.45,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-02,268.0,26987.41,0.29,0.0,0.03,26987.41,268.0,268.0,26987.41,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-03,268.0,26986.93,0.31,0.0,0.03,26986.93,268.0,268.0,26986.93,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-04,268.0,26991.27,0.31,0.0,0.03,26991.27,268.0,268.0,26991.27,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-05,268.0,26991.27,0.3,0.0,0.03,26991.27,268.0,268.0,26991.27,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-08,268.0,26996.52,0.31,0.0,0.03,26996.52,268.0,268.0,26996.52,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-09,268.0,26984.97,0.3,0.0,0.03,26984.97,268.0,268.0,26984.97,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-10,268.0,26983.31,0.3,0.0,0.03,26983.31,268.0,268.0,26983.31,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-11,268.0,26960.69,0.27,0.0,0.03,26960.69,268.0,268.0,26960.69,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-12,268.0,26972.08,0.27,0.0,0.03,26972.08,268.0,268.0,26972.08,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-15,268.0,26970.9,0.27,0.0,0.03,26970.9,268.0,268.0,26970.9,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-16,1268.0,127595.16,1.32,0.01,0.13,127595.16,1268.0,1268.0,127595.16,,,,,,1000.0,,,,,,,,,0.1,1000.0,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.17,0.6662,78.83,0.0538
2021-11-17,1268.0,127596.05,1.32,0.01,0.13,127596.05,1268.0,1268.0,127596.05,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.12,0.6668,78.88,0.0538
2021-11-18,1268.0,127619.64,1.32,0.01,0.13,127619.64,1268.0,1268.0,127619.64,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.11,0.6669,78.89,0.0538
2021-11-19,1268.0,127600.36,1.21,0.01,0.13,127600.36,1268.0,1268.0,127600.36,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.17,0.6663,78.83,0.0538
2021-11-22,1268.0,127609.74,1.2,0.01,0.13,127609.74,1268.0,1268.0,127609.74,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.15,0.6665,78.85,0.0538
2021-11-23,1268.0,127638.78,1.23,0.01,0.13,127638.78,1268.0,1268.0,127638.78,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.16,0.6663,78.84,0.0538
2021-11-24,1268.0,127637.89,1.18,0.01,0.13,127637.89,1268.0,1268.0,127637.89,,,,,,,,,,,,,,,,,,0.13,,,100.0,5.38,0.0,0.0,,0.0,100.0,21.12,0.6668,78.88,0.0538
2021-11-25,268.0,26970.72,0.25,0.0,0.03,26970.72,268.0,268.0,26970.72,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.03,0.1,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-26,268.0,26968.49,0.23,0.0,0.03,26968.49,268.0,268.0,26968.49,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0124
2021-11-29,1168.0,117578.71,1.01,0.01,0.12,117578.71,1168.0,1168.0,117578.71,,,,,,900.0,,,,,,,,,0.09,900.0,,0.12,,,100.0,4.99,0.0,0.0,,0.0,100.0,22.91,0.6467,77.09,0.0499
2021-11-30,1168.0,117526.03,1.57,0.01,0.12,117526.03,1168.0,1168.0,117526.03,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.99,0.0,0.0,,0.0,100.0,22.82,0.6478,77.18,0.0499
2021-12-01,1168.0,117523.69,1.57,0.01,0.12,117523.69,1168.0,1168.0,117523.69,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.99,0.0,0.0,,0.0,100.0,22.97,0.6462,77.03,0.0499
2021-12-02,1168.0,117494.96,1.47,0.01,0.12,117494.96,1168.0,1168.0,117494.96,,,,,,,,,,,,,,,,,,0.12,,,100.0,4.99,0.0,0.0,,0.0,100.0,22.96,0.6463,77.04,0.0499
2021-12-03,1168.0,117565.62,1.56,0.01,0.12,117565.62,1168.0,1168.0,117565.62,,,,,,,,,,,,,,,,,,0.12,,,100.0,56.48,0.0,0.0,,0.0,100.0,22.9,0.6469,77.1,0.5648
2021-12-06,1168.0,117514.12,1.32,0.01,0.12,117514.12,1168.0,1168.0,117514.12,,,,,,,,,,,,,,,,,,0.12,,,100.0,56.48,0.0,0.0,,0.0,100.0,22.92,0.6467,77.08,0.5648
2021-12-07,268.0,26964.9,0.3,0.0,0.03,26964.9,268.0,268.0,26964.9,,,,,,,,0.09,,900.0,,,,,,,900.0,0.03,0.09,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-08,268.0,26964.44,0.28,0.0,0.03,26964.44,268.0,268.0,26964.44,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-09,268.0,26963.48,0.32,0.0,0.03,26963.48,268.0,268.0,26963.48,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-10,268.0,26969.67,0.35,0.0,0.03,26969.67,268.0,268.0,26969.67,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-13,268.0,26970.37,0.36,0.0,0.03,26970.37,268.0,268.0,26970.37,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-14,268.0,26976.02,0.37,0.0,0.03,26976.02,268.0,268.0,26976.02,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-15,268.0,26953.67,0.37,0.0,0.03,26953.67,268.0,268.0,26953.67,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-16,268.0,26964.28,0.36,0.0,0.03,26964.28,268.0,268.0,26964.28,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-17,268.0,26962.46,0.38,0.0,0.03,26962.46,268.0,268.0,26962.46,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-20,268.0,26962.84,0.37,0.0,0.03,26962.84,268.0,268.0,26962.84,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-21,268.0,26962.84,0.38,0.0,0.03,26962.84,268.0,268.0,26962.84,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
2021-12-22,268.0,26963.64,0.39,0.0,0.03,26963.64,268.0,268.0,26963.64,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0
