,TFI FP Equity_DX_SI_QTY,TFI FP Equity_DX_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TFI FP Equity_DX_SI_MV,TFI FP Equity_DX_DSS,TFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY,TFI FP Equity_DX_BROKER_SI_QTY,TFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TFI FP Equity_DX_BROKER_SI_MV_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_x,TFI FP Equity_DX_BROKER_SI_MV_INC_x,TFI FP Equity_DX_SUPPLY_SI_MV_NEW,TFI FP Equity_DX_BROKER_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_NEW,TFI FP Equity_DX_SUPPLY_SI_MV_DEC,TFI FP Equity_DX_BROKER_SI_QTY_INC,TFI FP Equity_DX_SUPPLY_SI_QTY_DEC,TFI FP Equity_DX_BROKER_SI_MV_NEW_y,TFI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TFI FP Equity_DX_BROKER_SI_MV_INC_y,TFI FP Equity_DX_SUPPLY_SI_QTY_INC_y,TFI FP Equity_DX_BROKER_SI_MV_ADD,TFI FP Equity_DX_SUPPLY_SI_QTY_ADD,TFI FP Equity_DX_BROKER_SI_QTY_DEC,TFI FP Equity_DX_SUPPLY_SI_MV,TFI FP Equity_DX_BROKER_SI_MV_DEC,TFI FP Equity_DX_SUPPLY_SI_MV_RMV,TFI FP Equity_DX_BROKER_SI_MV_RMV,TFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TFI FP Equity_DX_UTILIZATION_QUANTITY,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TFI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TFI FP Equity_DX_ACTIVE_UTILIZATION_MV,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TFI FP Equity_DX_BROKER_SI_CON_RATIO,TFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TFI FP Equity_DX_DEMAND_SUPPLY_RATIO,TFI FP Equity_PX_LAST
2014-07-02,1769094.0,17814534.84,1.49,4.21,0.84,19.82,0.0,17012651.49,928000.0,1689462.0,9344833.19,,,22168.0,0.61,,,,0.98,44920.0,82494.0,,,0.61,22168.0,,22752.0,39199.0,11.19,0.48,,,4.64,4.64,19079572.0,192128682.94,,230.48,4.63,16.34,0.3187,51.32,0.0884,12.145
2014-07-03,2032314.0,20473549.61,1.71,4.78,0.96,23.14,0.0,19747102.74,1125430.0,1960203.0,11337591.99,,,,1.05,,218000.0,,0.49,80000.0,40570.0,,,1.05,,2.66,238000.0,27259.0,13.68,0.33,,,5.6,5.6,18987588.0,191281133.14,,230.88,5.59,13.96,0.2885,48.46,0.101,12.15
2014-07-04,2100139.0,21522492.69,1.77,5.04,0.99,23.99,0.0,20807214.37,1297548.0,2030343.0,13297437.62,,,103018.0,0.84,,,,0.03,70140.0,2315.0,,,0.84,103018.0,,71415.0,,15.77,,,,6.43,6.43,18873516.0,193418202.38,,230.24,6.41,13.46,0.2769,47.45,0.1041,12.36
2014-07-07,2121387.0,21318104.23,1.78,5.14,1.0,24.46,1.0,20616714.81,1264670.0,2051591.0,12708839.49,,,,0.43,,,,0.4,21248.0,32878.0,,,0.43,,,,,15.63,,,,6.56,6.56,18017786.0,181063162.88,,221.71,6.58,13.2,0.2757,47.49,0.11,12.12
2014-07-08,2107583.0,21109487.01,1.77,5.08,1.0,23.97,0.0,20487655.56,1262252.0,2045499.0,12642677.51,,,,0.0,,103.0,,0.18,337.0,14418.0,,,0.0,,0.0,12000.0,6532.0,15.29,0.28,,,6.31,6.31,18730550.0,187604617.16,,226.82,6.32,13.47,0.2749,47.28,0.1054,12.08
2014-07-09,2009048.0,19881026.06,1.69,4.7,0.95,22.69,0.0,19210312.28,1267204.0,1941270.0,12539927.24,,,11484.0,0.0,,,,0.08,450.0,6532.0,,,0.0,11484.0,,,104679.0,15.3,1.31,,,6.6,6.6,17946908.0,177598019.39,,216.13,6.61,14.25,0.2518,44.13,0.1046,11.935
2014-07-10,2028895.0,19009210.23,1.71,4.85,0.96,22.63,0.0,18305589.45,1275117.0,1953796.0,11946880.99,,,37376.0,0.0,,35867.0,,0.37,428.0,29463.0,,,0.0,37376.0,0.43,,23769.0,15.22,0.29,,,6.45,6.45,18488196.0,173220400.49,,218.44,6.51,14.28,0.247,43.82,0.1027,11.3
2014-07-11,2170539.0,20336307.28,1.83,4.24,1.03,23.36,1.0,19894744.22,1305682.0,2123410.0,12233251.91,,,139614.0,1.86,,,,2.01,169614.0,164049.0,,,1.86,139614.0,,55000.0,,14.75,,,,6.79,6.79,17910950.0,167812042.46,,202.53,6.79,13.82,0.215,40.06,0.113,11.3
2014-07-14,2237543.0,21270196.76,1.88,4.33,1.06,24.14,1.0,20822186.11,1377583.0,2190414.0,13095373.57,,,126477.0,1.57,,2000.0,,0.76,138767.0,66866.0,,,1.57,126477.0,0.03,12290.0,73763.0,15.57,0.82,,,7.05,7.05,18153188.0,172565121.95,,205.87,7.03,13.36,0.1983,38.05,0.1146,11.465
2014-07-15,2162311.0,20339895.44,1.82,4.26,1.02,23.64,1.0,19899612.27,1315480.0,2115505.0,12374133.81,,,67191.0,1.22,,,,1.88,103117.0,167449.0,,,1.22,67191.0,,38155.0,178026.0,15.09,1.78,,,6.7,6.7,18330808.0,172429737.5,,210.04,6.7,14.33,0.2186,39.73,0.1101,11.345
2014-07-16,1904649.0,17987248.53,1.6,3.76,0.9,20.47,0.0,17545218.97,1227345.0,1857843.0,11590880.81,,14876.0,,,0.17,,,1.25,,103011.0,,14876.0,,,,,257662.0,13.94,3.14,,,6.22,6.22,18489652.0,174613782.26,,210.31,6.22,15.8,0.2352,42.19,0.0966,11.39
2014-07-17,1864444.0,17909004.27,1.57,3.73,0.88,20.03,0.0,17466591.99,1259291.0,1818386.0,12096178.75,,,56114.0,,,,,0.43,,39799.0,,,,56114.0,,15631.0,39457.0,14.36,0.45,,,6.29,6.29,18753320.0,180135894.61,,214.47,6.27,16.15,0.2331,41.69,0.0932,11.585
2014-07-18,1870372.0,18027977.7,1.57,3.71,0.88,20.37,0.0,17593965.76,1264790.0,1825344.0,12190947.0,,,33388.0,0.38,,,,0.3,31640.0,27889.0,,,0.38,33388.0,,,24682.0,14.66,0.13,,,6.44,6.44,18363376.0,176999299.08,,212.98,6.44,15.88,0.2287,41.11,0.0953,11.625
2014-07-21,1859544.0,17885064.33,1.56,3.68,0.88,20.29,0.0,17451985.74,1254243.0,1814516.0,12063289.03,,,,,,,,0.12,,10584.0,,,,,,37.0,10828.0,14.58,0.1,,,6.38,6.38,18395360.0,176926277.02,,213.69,6.39,15.94,0.2266,40.78,0.0946,11.6
2014-07-22,2182528.0,21009615.39,1.84,4.29,1.03,24.07,1.0,20576163.46,1259706.0,2137500.0,12126276.76,,,16291.0,3.89,,6347.0,,0.13,333813.0,10828.0,,,3.89,16291.0,0.08,,17176.0,14.63,0.18,,,6.4,6.4,18429594.0,177408345.59,,214.13,6.39,19.5,0.1936,33.52,0.1108,11.61
2014-07-23,2122235.0,20552391.95,1.78,4.22,1.0,23.32,1.0,20241767.55,1248002.0,2090160.0,12086044.32,,,59045.0,1.07,,,,1.33,92327.0,115280.0,,,1.07,59045.0,,44531.0,139667.0,14.5,1.66,,,6.21,6.21,18838186.0,182434924.66,,219.01,6.21,19.85,0.1645,27.12,0.1057,11.68
2014-07-24,2158352.0,21456926.59,1.82,4.26,1.02,23.82,1.0,20541577.05,1157380.0,2066277.0,11505916.41,,,66577.0,2.46,,,,2.49,207747.0,217405.0,,,2.46,66577.0,,60206.0,231630.0,13.55,2.67,,,5.76,5.76,18923658.0,188126654.31,,222.27,5.74,15.35,0.1333,19.43,0.1075,11.99
2014-07-25,2031477.0,19286057.38,1.71,3.97,0.96,22.69,0.0,19042679.11,992468.0,2005841.0,9422107.56,,,14295.0,1.01,,116280.0,,2.23,68639.0,196628.0,,,1.01,14295.0,1.33,17421.0,245355.0,11.83,2.84,,,5.19,5.19,18134212.0,172159199.07,,214.57,5.23,15.67,0.1383,20.5,0.1062,11.45
2014-07-28,2343490.0,21781850.63,1.97,4.26,1.11,25.74,1.0,21552440.8,1252367.0,2318808.0,11640276.22,,,147949.0,3.15,,,,0.02,312967.0,954.0,,,3.15,147949.0,,112904.0,,14.44,,,,6.83,6.83,17088180.0,158828151.3,,195.96,6.86,18.28,0.1433,20.82,0.1278,11.21
2014-07-29,2441829.0,22685751.29,2.05,4.32,1.16,26.58,1.0,22462668.4,1434095.0,2417817.0,13323423.75,,,198661.0,1.79,,,,0.81,169200.0,63261.0,,,1.79,198661.0,,46328.0,70191.0,16.09,0.92,,,7.8,7.8,16945220.0,157429142.83,,190.12,7.8,17.75,0.1437,22.82,0.1329,11.205
2014-07-30,2969112.0,27510606.84,2.5,5.01,1.4,32.81,1.0,27092932.08,1349268.0,2924034.0,12501778.8,,,21120.0,7.99,,3000.0,,1.24,682868.0,110651.0,,,7.99,21120.0,0.04,4704.0,179651.0,15.13,2.03,,,7.55,7.55,16519296.0,153061203.99,,185.13,7.55,14.47,0.2013,37.44,0.1662,11.175
2014-07-31,3621491.0,33164937.92,3.05,6.06,1.71,39.55,1.0,32752122.02,1458853.0,3576413.0,13359903.2,,,174431.0,7.18,,,,0.82,688178.0,72886.0,,,7.18,174431.0,,8040.0,35799.0,16.28,0.41,,,8.07,8.07,16616395.0,152169840.72,,185.3,8.08,11.98,0.2403,43.78,0.2004,11.045
2014-08-01,4279340.0,38923284.36,3.6,7.19,2.02,46.56,1.0,38513271.64,2084447.0,4234262.0,18959354.32,,,400384.0,7.32,,,,0.68,681806.0,59775.0,,,7.32,400384.0,,284985.0,23957.0,22.97,0.28,,,11.45,11.45,16120157.0,146622949.99,,177.68,11.45,12.27,0.2689,47.18,0.2351,10.97
2014-08-04,4458265.0,40643132.34,3.75,7.4,2.11,48.42,1.0,40231620.02,2091535.0,4413125.0,19067178.33,,,62.0,1.86,,,,,179313.0,,,,1.86,62.0,,7026.0,450.0,22.95,0.0,,,11.49,11.49,16111389.0,146877163.06,,176.95,11.48,12.17,0.2652,46.72,0.2449,10.995
2014-08-05,4685867.0,42737459.4,3.94,7.73,2.22,51.11,1.0,42326325.41,2096390.0,4640789.0,19120129.21,,,4917.0,2.94,,,,0.0,251128.0,62.0,,,2.94,4917.0,,,23464.0,23.09,0.26,,,11.18,11.18,16660918.0,151955936.12,,183.5,11.18,13.17,0.2547,45.36,0.2498,11.0
2014-08-06,4907518.0,44453852.6,4.13,8.25,2.32,53.55,1.0,44064317.8,2639369.0,4864515.0,23908240.47,,,111317.0,3.2,,,,0.02,283726.0,1624.0,,,3.2,111317.0,,433286.0,60000.0,29.0,0.66,,,14.14,14.14,16028323.0,145189627.02,,176.12,14.14,12.53,0.2568,45.77,0.2629,10.925
2014-08-07,5234162.0,47781583.4,4.4,8.75,2.48,57.06,1.0,47373626.75,2738306.0,5189473.0,24997429.67,,,85315.0,3.42,,9100.0,,0.02,317655.0,1797.0,,,3.42,85315.0,0.1,15419.0,1797.0,29.93,0.05,,,14.65,14.65,15953890.0,145639765.36,,174.48,14.64,12.82,0.2519,44.95,0.28,11.01
2014-08-08,5297733.0,48339947.2,4.46,8.82,2.51,57.94,1.0,47934183.24,2748345.0,5253264.0,25077679.87,,,26013.0,1.13,,,,0.17,87757.0,15974.0,,,1.13,26013.0,,,23966.0,30.19,0.27,,,14.69,14.69,15960571.0,145634587.36,,175.56,14.67,13.02,0.2579,45.61,0.2832,11.005
2014-08-11,5476717.0,50767778.73,4.61,9.17,2.59,60.16,1.0,50330061.3,2794901.0,5429497.0,25908024.01,,,49253.0,2.2,,,,0.05,185187.0,8237.0,,,2.2,49253.0,,5540.0,8954.0,30.82,0.1,,,14.98,14.98,15867451.0,147087249.78,,175.27,14.96,12.62,0.2642,46.42,0.2935,11.18
2014-08-12,5606477.0,52226290.47,4.71,9.79,2.65,62.38,1.0,51825702.51,2884050.0,5563474.0,26865932.57,,,72141.0,2.0,,,,0.13,152669.0,12958.0,,,2.0,72141.0,,29966.0,18692.0,32.27,0.0,,,16.15,16.15,14974890.0,139496328.07,,167.62,16.15,13.53,0.2563,45.13,0.3139,11.235
2014-08-13,5832008.0,53601860.82,4.9,10.26,2.76,65.11,1.0,53191630.68,3000945.0,5787374.0,27581621.33,,,116895.0,2.97,,,,,248253.0,,,,2.97,116895.0,,,24353.0,33.68,0.27,,,17.1,17.1,14544771.0,133680679.25,,162.99,17.13,13.98,0.2564,44.87,0.3324,11.085
2014-08-14,5892659.0,54208161.06,4.96,10.34,2.79,65.19,1.0,53809749.87,3249738.0,5849350.0,29895217.23,,,138325.0,0.28,,,,0.3,73663.0,25583.0,,,0.28,138325.0,,136051.0,11687.0,36.04,0.17,,,18.98,18.98,13873726.0,127628151.14,,153.89,18.97,14.09,0.2592,45.22,0.3441,11.095
2014-08-15,5964910.0,54749174.39,5.02,10.59,2.82,65.96,1.0,54336754.98,3379272.0,5919977.0,31016788.52,,,58401.0,0.77,,,,0.07,70627.0,6177.0,,,0.77,58401.0,,77310.0,,37.45,,,,19.68,19.68,13787888.0,126552703.16,,152.83,19.68,14.51,0.2577,45.0,0.3475,11.07
2014-08-18,6370504.0,59000137.55,5.36,11.43,3.01,70.5,1.0,58568442.6,3414928.0,6323892.0,31627202.76,,,32939.0,4.53,,,,0.02,403915.0,1852.0,,,4.53,32939.0,,4569.0,,37.86,,,,19.91,19.91,13735424.0,127210014.35,,152.49,19.89,14.81,0.248,43.43,0.3715,11.17
2014-08-19,6299019.0,59434859.26,5.3,11.5,2.98,70.24,1.0,59010824.57,3467606.0,6254079.0,32718852.66,,,75291.0,0.53,,,,0.66,15631.0,73123.0,,,0.53,75291.0,,50510.0,85444.0,38.83,0.8,,,20.16,20.16,13730942.0,129559317.93,,154.14,20.12,14.9,0.2523,43.96,0.3663,11.38
2014-08-20,6330320.0,59677715.16,5.32,12.05,2.99,71.72,1.0,59232624.87,3452324.0,6283107.0,32546033.74,,,7522.0,1.05,,,,0.24,39040.0,22804.0,,,1.05,7522.0,,,10012.0,39.37,0.0,,,21.07,21.07,12930716.0,121901513.08,,147.33,21.09,14.84,0.2565,44.53,0.3864,11.37
2014-08-21,6339737.0,59845339.5,5.33,12.18,3.0,71.58,1.0,59436514.68,3462091.0,6296428.0,32681168.2,,,15000.0,0.13,,,,0.06,19722.0,5233.0,,,0.13,15000.0,,,6401.0,39.36,0.14,,,21.24,21.24,12838353.0,121190452.2,,146.03,21.23,14.79,0.2584,44.79,0.3889,11.385
2014-08-22,6363541.0,59331368.37,5.35,14.88,3.01,72.03,1.0,58927570.82,3469625.0,6320232.0,32349536.05,,,7534.0,0.41,,,,,27534.0,,,,0.41,7534.0,,,3730.0,39.54,0.0,,,20.89,20.89,13139808.0,122510845.57,,149.38,20.93,14.76,0.2606,45.09,0.3831,11.245
2014-08-25,6671345.0,62533109.55,5.61,16.08,3.16,74.82,1.0,60198526.51,3367871.0,6422280.0,31568363.83,,,51461.0,0.49,,,,1.8,105760.0,153215.0,,,0.49,51461.0,,,3712.0,37.96,0.04,,,20.09,20.09,13394918.0,125555772.45,,150.94,20.1,14.54,0.2426,43.23,0.398,11.305
2014-08-26,6772892.0,64580001.25,5.7,16.05,3.2,76.36,1.0,62230168.99,3427716.0,6526451.0,32683512.97,,,57291.0,1.37,,,,0.19,104859.0,17603.0,,,1.37,57291.0,,20157.0,688.0,38.83,0.0,,,20.3,20.3,13457882.0,128321850.74,,152.84,20.26,14.55,0.2388,42.62,0.4011,11.5
2014-08-27,6861535.0,66022579.17,5.77,15.76,3.25,78.41,1.0,62889604.14,3415748.0,6535934.0,32866770.01,,,83032.0,0.55,,,,1.05,19872.0,95000.0,,,0.55,83032.0,,,10389.0,39.27,0.11,,,20.36,20.36,13362240.0,128573205.31,,154.03,20.32,14.79,0.2398,42.68,0.409,11.605
2014-08-28,6855911.0,65854774.59,5.77,15.32,3.24,79.01,1.0,63184845.59,3351458.0,6577954.0,32192586.97,,,10000.0,1.52,,,,1.78,116516.0,165290.0,,,1.52,10000.0,,91000.0,74496.0,38.92,0.47,,,20.06,20.06,13352326.0,128256393.49,,154.94,20.07,16.39,0.2399,42.38,0.4104,11.585
2014-08-29,6634279.0,62983280.39,5.58,14.72,3.14,76.34,1.0,61185892.53,3176225.0,6444953.0,30153852.4,,,9431.0,,,,,2.15,,184664.0,,,,9431.0,,,133001.0,36.84,1.61,,,19.17,19.17,13392127.0,127139677.1,,154.97,19.21,16.79,0.2399,42.02,0.4004,11.45
2014-09-01,6434865.0,61943782.03,5.41,14.44,3.04,73.58,1.0,60106963.56,3016076.0,6244052.0,29033577.91,,,,0.34,,,,2.0,34208.0,163815.0,,,0.34,,,3666.0,235109.0,34.6,3.1,,,17.77,17.77,13957300.0,134356812.3,,160.48,17.74,17.25,0.2419,42.13,0.3791,11.61
2014-09-02,6336920.0,60580602.74,5.33,14.39,3.0,72.86,1.0,58555777.84,2959632.0,6125117.0,28293917.31,,,80478.0,0.31,,,,1.49,21859.0,136922.0,,,0.31,80478.0,,,140794.0,34.34,1.31,,,17.35,17.35,14098712.0,134782902.55,,163.44,17.36,17.4,0.2477,43.0,0.3715,11.53
2014-09-03,6341287.0,60701217.91,5.33,14.49,3.0,72.45,1.0,58826524.44,3008085.0,6145443.0,28794536.99,,,16130.0,0.01,,,,0.23,21221.0,18444.0,,,0.01,16130.0,,50767.0,895.0,34.65,0.01,,,17.64,17.64,14047263.0,134465759.46,,161.84,17.63,17.33,0.2488,43.17,0.3718,11.545
2014-09-04,6029976.0,59996081.71,5.07,13.94,2.85,69.59,1.0,58047504.69,2999975.0,5834132.0,29848666.93,,,,0.36,,,,0.13,18599.0,12625.0,,,0.36,,,4515.0,329910.0,34.97,3.45,,,17.55,17.55,14097917.0,140269178.56,,164.73,17.51,18.46,0.2676,45.01,0.3527,12.0
2014-09-05,6181871.0,61533010.13,5.2,14.37,2.92,73.34,1.0,59470108.26,3171105.0,5974623.0,31564494.97,,,222224.0,2.52,,,,0.42,161481.0,51094.0,,,2.52,222224.0,,,20990.0,37.99,0.0,,,18.6,18.6,13875883.0,138117545.52,,165.12,18.7,19.09,0.2611,44.07,0.3626,12.005
2014-09-08,6108317.0,61028777.79,5.14,15.52,2.89,72.51,1.0,59526896.35,3077774.0,5957995.0,30750333.61,,,29854.0,1.66,,,,1.47,138835.0,125185.0,,,1.66,29854.0,,2000.0,155463.0,36.98,1.83,,,18.56,18.56,13503102.0,134910780.07,,160.68,18.71,18.83,0.2594,43.66,0.3684,12.05
2014-09-09,5915088.0,59269862.96,4.97,15.5,2.8,70.28,1.0,57848599.81,2908325.0,5773247.0,29141751.43,,,12135.0,0.69,,,,2.33,54854.0,194449.0,,,0.69,12135.0,,12865.0,239602.0,34.91,2.85,,,17.73,17.73,13490550.0,135176864.62,,160.58,17.86,19.48,0.2429,40.94,0.3607,12.085
2014-09-10,5950392.0,58291517.49,5.0,16.32,2.81,71.18,1.0,55599694.59,2721900.0,5675611.0,26664408.24,,,9461.0,1.65,,,,2.06,130218.0,195886.0,,,1.65,9461.0,,,227854.0,33.09,2.66,,,16.09,16.09,14197540.0,139082627.03,,169.06,16.37,16.17,0.2459,42.38,0.3517,11.815
2014-09-11,5746639.0,55985793.86,4.83,15.78,2.72,66.99,1.0,53269752.1,2436528.0,5467852.0,23737519.33,,,,0.9,,,,3.81,92445.0,285372.0,,,0.9,,,,300204.0,28.7,4.18,,,14.44,14.44,14435048.0,140631353.69,,169.39,14.49,19.13,0.2108,35.8,0.3406,11.75
2014-09-12,5048135.0,49724847.45,4.24,13.78,2.39,58.43,1.0,48327693.44,2286668.0,4906294.0,22524004.9,,,30492.0,1.08,,8592.0,,2.13,91900.0,180352.0,,,1.08,30492.0,0.1,,662050.0,26.76,8.04,,,13.73,13.73,14373438.0,141580407.79,,168.29,13.72,17.76,0.1784,28.62,0.303,11.88
2014-09-15,5128675.0,50135464.43,4.31,14.4,2.43,59.95,1.0,48748386.59,2471227.0,4986782.0,24157528.67,,,184669.0,1.29,,,,0.0,82088.0,162.0,,,1.29,184669.0,,52.0,1600.0,29.31,0.0,,,14.79,14.79,14237001.0,139174086.34,,168.92,14.79,17.48,0.1807,29.4,0.307,11.79
2014-09-16,5382835.0,51905913.73,4.53,15.5,2.55,62.43,1.0,50534159.32,2576333.0,5240579.0,24843213.37,,,98215.0,2.92,,,,0.0,278155.0,135.0,,,2.92,98215.0,,7026.0,24358.0,30.3,0.43,,,15.48,15.48,14067973.0,135655466.48,,165.35,15.49,16.94,0.1772,29.85,0.3234,11.63
2014-09-17,5383657.0,52226305.23,4.53,14.45,2.55,62.0,1.0,50846294.35,2561443.0,5241401.0,24848296.23,,,6861.0,,,2035.0,,0.29,,21751.0,,,,6861.0,0.02,,1213.0,29.84,0.11,,,15.69,15.69,13761717.0,133501007.32,,160.67,15.66,16.88,0.1766,29.75,0.3298,11.7
2014-09-18,5430211.0,52722944.68,4.57,14.87,2.57,62.72,1.0,51341754.3,2561443.0,5287955.0,24869534.09,,,,0.69,,,,,57340.0,,,,0.69,,,,10786.0,29.94,0.09,,,15.4,15.4,14071639.0,136624202.01,,164.91,15.37,16.72,0.1735,29.5,0.3265,11.71
2014-09-19,5359036.0,52876133.95,4.51,14.98,2.53,62.11,1.0,51472533.14,2498860.0,5216780.0,24655564.19,,,,,,,,0.7,,62583.0,,,,,,,71175.0,29.31,0.75,,,15.03,15.03,14121445.0,139332413.04,,166.36,14.98,16.92,0.1727,29.35,0.3224,11.9
2014-09-22,5148752.0,49627339.5,4.33,14.33,2.44,60.13,1.0,48256174.84,2486481.0,5006496.0,23966475.13,,,20388.0,0.26,,,,0.29,8633.0,32767.0,,,0.26,20388.0,,,218917.0,29.53,2.28,,,14.92,14.92,14174402.0,136622983.64,,167.89,14.96,17.94,0.1808,30.43,0.309,11.625
2014-09-23,5000690.0,48117287.38,4.2,14.0,2.37,57.5,1.0,46748481.7,2509834.0,4858434.0,24149948.08,,,76469.0,,,,,0.88,,53116.0,,,,76469.0,,,148062.0,29.11,2.56,,,14.97,14.97,14250456.0,137119734.79,,165.56,14.95,18.19,0.176,29.21,0.2984,11.605
2014-09-24,5060197.0,46592074.31,4.25,13.79,2.39,57.77,1.0,44906943.26,2522707.0,4877181.0,23227979.47,,,40760.0,1.38,,,,0.33,155577.0,27887.0,,,1.38,40760.0,,,136830.0,29.32,1.58,,,14.97,14.97,14331079.0,131954289.08,,165.4,15.06,17.73,0.1684,27.0,0.3002,11.105
2014-09-25,5123675.0,45137403.32,4.31,13.51,2.42,56.19,1.0,43521119.25,2517105.0,4940206.0,22174627.31,,,453.0,0.0,,,,0.08,69081.0,6055.0,,,0.0,453.0,,,6056.0,27.94,0.9,,,15.0,15.0,14260331.0,125627466.96,,157.41,15.08,17.28,0.1684,27.41,0.3054,10.625
2014-09-26,5181171.0,46610495.79,4.36,12.41,2.45,55.02,1.0,45329365.69,2534601.0,5038762.0,22801603.97,,,24467.0,0.43,,53154.0,,0.86,64467.0,60125.0,,,0.43,24467.0,0.6,53154.0,19065.0,26.95,0.62,,,15.2,15.2,14144203.0,127243110.56,,151.28,15.12,16.34,0.1647,26.5,0.3106,10.85
2014-09-29,5071068.0,45262603.06,4.26,11.66,2.4,54.55,1.0,43999131.97,2474441.0,4929513.0,22086006.49,,,,0.92,,,,0.64,89315.0,60160.0,,,0.92,,,,198564.0,26.81,1.45,,,14.43,14.43,14669765.0,130937260.18,,159.12,14.42,16.55,0.1595,25.56,0.2958,10.765
2014-09-30,4695523.0,41579693.45,3.95,10.63,2.22,50.32,1.0,40326198.68,2296421.0,4553968.0,20335217.44,,,,,,59410.0,,2.0,,179585.0,,,,,0.67,1565.0,434955.0,24.72,4.86,,,13.58,13.58,14607711.0,129353885.69,,157.39,13.58,18.02,0.1466,21.59,0.2778,10.68
2014-10-01,4572571.0,40604670.14,3.84,10.26,2.16,48.58,1.0,39347654.32,2221448.0,4431016.0,19726574.67,,,,0.06,,,,0.87,20584.0,74973.0,,,0.06,,,,143536.0,23.69,1.62,,,13.92,13.92,13740682.0,122017976.34,,146.98,13.88,18.48,0.1468,22.16,0.2865,10.71
2014-10-02,4513378.0,40528097.99,3.79,9.88,2.13,48.01,1.0,39260526.93,2150833.0,4372216.0,19313509.88,,,8000.0,0.15,,,,0.84,8000.0,78615.0,,,0.15,8000.0,,,66800.0,22.94,0.71,,,13.45,13.45,13836233.0,124243129.4,,148.34,13.4,18.71,0.1471,22.41,0.2823,10.83
2014-10-03,4432670.0,39858505.9,3.73,9.18,2.1,47.77,1.0,38589179.19,2136885.0,4291508.0,19214839.67,,,52442.0,,,,,0.66,,66471.0,,,,52442.0,,81.0,80708.0,23.21,0.49,,,13.36,13.36,13859951.0,124628483.22,,150.91,13.33,19.06,0.1489,22.82,0.2771,10.845
2014-10-06,4234855.0,38729341.73,3.56,8.77,2.0,45.47,1.0,37438362.15,2071361.0,4093693.0,18943375.4,,,,0.01,,72802.0,,1.32,450.0,122255.0,,,0.01,,0.79,56731.0,271067.0,22.32,3.18,,,13.08,13.08,13763062.0,125868378.38,,149.22,13.01,20.06,0.1479,22.21,0.2674,11.03
2014-10-07,4223885.0,37473298.41,3.55,8.77,2.0,45.87,1.0,36427717.01,1974723.0,4106030.0,17519270.59,,,,0.89,,,,1.0,72337.0,96638.0,,,0.89,,,,60000.0,21.69,0.71,,,12.48,12.48,13844882.0,122828484.82,,151.32,12.54,20.12,0.1519,22.53,0.267,10.7
2014-10-08,4333424.0,38498997.25,3.64,9.21,2.05,45.97,1.0,37216874.2,1973814.0,4189109.0,17535754.58,,,26460.0,1.12,,,,0.4,138883.0,27369.0,,,1.12,26460.0,,,55804.0,21.06,1.1,,,12.52,12.52,13791280.0,122524463.5,,147.33,12.51,19.94,0.1506,21.28,0.2749,10.715
2014-10-09,4498826.0,39912509.26,3.78,9.72,2.13,47.96,1.0,38438865.39,2095688.0,4332721.0,18592443.16,,,21790.0,4.94,,,,2.2,442436.0,205262.0,,,4.94,21790.0,,305346.0,298824.0,22.44,3.2,,,13.28,13.28,13688943.0,121445031.28,,146.7,13.27,18.39,0.151,21.25,0.285,10.7
2014-10-10,4602443.0,39572476.81,3.87,10.05,2.18,48.76,1.0,38144281.77,2216975.0,4436338.0,19061874.7,,,206608.0,1.21,,,,1.03,124543.0,96272.0,,,1.21,206608.0,,10951.0,20926.0,23.75,0.23,,,14.38,14.38,13205270.0,113540839.25,,140.83,14.43,18.73,0.1499,21.37,0.2984,10.37
2014-10-13,4767020.0,41145634.3,4.01,9.85,2.25,49.54,1.0,40128391.09,2309838.0,4649165.0,19936931.17,,,67110.0,1.66,,,,0.64,216627.0,48250.0,,,1.66,67110.0,,74003.0,3800.0,23.84,0.0,,,14.86,14.86,13230472.0,114196324.44,,136.92,14.83,17.89,0.1496,21.3,0.3068,10.41
2014-10-14,4998331.0,43245759.06,4.2,10.16,2.36,51.97,1.0,42226072.9,2285499.0,4880476.0,19774228.45,,,57439.0,2.73,,,,0.87,263718.0,81778.0,,,2.73,57439.0,,,32407.0,23.77,0.35,,,14.51,14.51,13462049.0,116474184.57,,140.46,14.47,16.81,0.1495,22.28,0.3174,10.435
