,AKE FP Equity_DX_SI_QTY,AKE FP Equity_DX_SHORT_INTEREST_VALUE,AKE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AKE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AKE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AKE FP Equity_DX_SI_MV,AKE FP Equity_DX_DSS,AKE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AKE FP Equity_DX_SUPPLY_SI_QTY,AKE FP Equity_DX_BROKER_SI_QTY,AKE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AKE FP Equity_DX_BROKER_SI_MV_NEW_x,AKE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AKE FP Equity_DX_SUPPLY_SI_QTY_INC_x,AKE FP Equity_DX_BROKER_SI_MV_INC_x,AKE FP Equity_DX_SUPPLY_SI_MV_NEW,AKE FP Equity_DX_BROKER_SI_QTY_ADD,AKE FP Equity_DX_BROKER_SI_QTY_NEW,AKE FP Equity_DX_SUPPLY_SI_MV_DEC,AKE FP Equity_DX_BROKER_SI_QTY_INC,AKE FP Equity_DX_SUPPLY_SI_QTY_DEC,AKE FP Equity_DX_BROKER_SI_MV_NEW_y,AKE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AKE FP Equity_DX_BROKER_SI_MV_INC_y,AKE FP Equity_DX_SUPPLY_SI_QTY_INC_y,AKE FP Equity_DX_BROKER_SI_MV_ADD,AKE FP Equity_DX_SUPPLY_SI_QTY_ADD,AKE FP Equity_DX_BROKER_SI_QTY_DEC,AKE FP Equity_DX_SUPPLY_SI_MV,AKE FP Equity_DX_BROKER_SI_MV_DEC,AKE FP Equity_DX_SUPPLY_SI_MV_RMV,AKE FP Equity_DX_BROKER_SI_MV_RMV,AKE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AKE FP Equity_DX_UTILIZATION_QUANTITY,AKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AKE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AKE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AKE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AKE FP Equity_DX_ACTIVE_UTILIZATION_MV,AKE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AKE FP Equity_DX_BROKER_SI_CON_RATIO,AKE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AKE FP Equity_DX_DEMAND_SUPPLY_RATIO,AKE FP Equity_PX_LAST
2023-05-04,374588.0,31592751.92,0.6,2.56,0.5,35.77,0.0,16857204.48,177140.0,199872.0,14939987.6,,,,,,189353.0,,0.4,,4629.0,,,,,18.63,2424.0,,16.43,,,,0.73,0.73,24146236.0,2036493544.24,,2098.64,0.78,1.21,0.9118,95.46,0.0154,84.34
2023-05-05,427698.0,37440682.92,0.69,2.89,0.57,40.91,0.0,22146044.28,228879.0,252982.0,20036067.66,,,779.0,4.56,,6000.0,,,51739.0,,,,4.56,779.0,0.51,50960.0,4629.0,21.32,0.41,,,0.94,0.94,24077168.0,2107715286.72,,2050.67,1.03,11.68,0.7323,84.75,0.0176,87.54
2023-05-08,363755.0,32083191.0,0.59,2.38,0.48,35.58,0.0,17104537.8,175826.0,193929.0,15507853.2,,,,,,,,4.96,,59053.0,,,,,,6000.0,59053.0,17.07,5.19,,,0.72,0.72,24132634.0,2128498318.8,,2115.01,0.8,1.48,0.9636,98.15,0.015,88.2
2023-05-09,1589427.0,141459003.0,2.56,10.44,2.12,144.33,1.0,21769489.0,1350826.0,244601.0,120223514.0,,,,,,50672.0,,,,,,,,,4.75,1175000.0,,121.0,,,,5.55,5.55,22977322.0,2044981658.0,,2032.6,5.62,3.29,0.9274,96.25,0.0653,89.0
2023-05-10,2049427.0,180144633.3,3.3,13.24,2.73,189.34,1.0,61934427.9,1450826.0,704601.0,127527605.4,,,5500.0,44.59,,,,0.2,460000.0,5500.0,,,44.59,5500.0,,100000.0,,130.36,,,,5.96,5.96,22886302.0,2011705945.8,,2023.95,6.05,2.49,0.9445,97.15,0.0842,87.9
2023-05-11,2204325.0,193275216.0,3.55,14.41,2.94,205.82,1.0,134237992.32,1954326.0,1530999.0,171355303.68,,,3880.0,9.23,,726398.0,,0.47,100000.0,3880.0,,,9.23,3880.0,67.27,503500.0,,173.75,,,,7.64,7.64,23641190.0,2072859539.2,,2078.98,7.71,21.47,0.6186,75.62,0.0861,87.68
2023-05-12,2203377.0,184246476.36,3.55,14.62,2.94,205.86,1.0,127942928.24,1954326.0,1530051.0,163420821.38,,,,,,,,,,,,,,,,,948.0,173.29,0.08,,,7.58,7.58,23819506.0,1991788082.14,,2086.83,7.67,21.42,0.6198,75.72,0.0855,87.02
2023-05-15,1027877.0,87842368.42,1.66,6.87,1.37,93.19,1.0,30342658.46,778826.0,355051.0,66558469.96,,,,,,,,103.31,,1175500.0,,,,,,,1175000.0,68.91,111.54,,,3.02,3.02,24986274.0,2135326976.04,,2159.0,3.09,46.59,0.4426,47.22,0.0399,85.46
2023-05-16,1027877.0,86629473.56,1.66,6.82,1.37,90.22,1.0,29923698.28,783826.0,355051.0,66060855.28,,,,,,,,,,,,,,,,5000.0,,68.3,,,,3.04,3.04,25026298.0,2109216395.44,,2128.86,3.11,46.32,0.4419,47.4,0.0398,84.28
2023-05-17,1109950.0,94745332.0,1.79,7.37,1.48,96.72,1.0,31784222.8,848595.0,372355.0,72436069.2,,,,0.5,,10804.0,,,6500.0,,,,0.5,,0.96,64769.0,,73.29,,,,3.3,3.3,24828988.0,2119402415.68,,2100.67,3.37,43.67,0.4271,48.35,0.0432,85.36
2023-05-18,919296.0,80052295.68,1.48,6.12,1.23,80.34,1.0,36064704.48,841220.0,414156.0,73253437.6,,,3289.0,5.03,,,,0.9,52465.0,10664.0,,,5.03,3289.0,,,10664.0,73.92,0.94,,,3.28,3.28,24802752.0,2159823644.16,,2132.14,3.35,39.14,0.4422,53.44,0.0358,87.08
2023-05-19,871719.0,76188240.6,1.41,5.86,1.16,76.61,1.0,32051240.6,801069.0,366719.0,70013430.6,,,,,,,,3.44,,40151.0,,,,,,,47437.0,71.18,4.27,,,3.1,3.1,25053364.0,2189664013.6,,2180.13,3.16,35.5,0.4507,56.64,0.0337,87.4
2023-05-22,856241.0,74629965.56,1.38,5.73,1.14,75.51,1.0,30549667.16,801809.0,350501.0,69885672.44,,,,,,740.0,,,,,,,,,0.07,740.0,16958.0,71.51,1.53,,,3.1,3.1,25047008.0,2183097217.28,,2183.59,3.17,36.05,0.4663,57.84,0.0331,87.16
2023-05-23,1290666.0,112520261.88,2.08,8.8,1.72,114.95,1.0,53732521.2,1074787.0,616340.0,93699930.66,,,,,,310461.0,,1.87,,21483.0,,,,,27.08,294461.0,44622.0,95.46,3.98,,,4.15,4.15,24831548.0,2164814354.64,,2164.89,4.22,37.14,0.3383,38.08,0.0498,87.18
2023-05-24,1261179.0,109167654.24,2.03,8.81,1.68,112.08,1.0,32602391.2,1042185.0,376645.0,90211533.6,,,,0.41,,11013.0,,21.59,4726.0,247536.0,,,0.41,,1.01,214934.0,255434.0,92.39,22.4,,,4.02,4.02,24889804.0,2154461434.24,,2165.89,4.09,29.58,0.2794,38.96,0.0486,86.56
2023-05-25,734991.0,61798043.28,1.18,5.12,0.98,65.22,0.0,47111285.2,327465.0,560315.0,27533257.2,,,,,,199195.0,,62.42,,715070.0,,,,,17.37,350.0,15525.0,29.44,1.4,,,1.26,1.26,25617268.0,2153899893.44,,2199.82,1.32,26.64,0.3669,50.18,0.0283,84.08
2023-05-26,768621.0,65963054.22,1.24,5.44,1.02,68.48,1.0,48778972.34,359712.0,568387.0,30870483.84,,,,0.58,,1383.0,,,6689.0,,,,0.58,,0.12,32247.0,,32.04,,,,1.4,1.4,25392744.0,2179205290.08,,2147.2,1.47,28.16,0.3536,48.24,0.0298,85.82
2023-05-29,742359.0,63323222.7,1.2,5.25,0.99,66.22,0.0,48170274.8,331866.0,564716.0,28308169.8,,,1584.0,0.14,,,,2.48,1584.0,29430.0,,,0.14,1584.0,,,5255.0,29.89,0.45,,,1.29,1.29,25422782.0,2168563304.6,,2171.03,1.36,26.1,0.3604,49.83,0.0288,85.3
2023-05-30,564665.0,47273753.8,0.91,4.04,0.75,50.06,0.0,31282564.04,315827.0,373657.0,26441036.44,,,19725.0,3.37,,,,4.67,38028.0,54067.0,,,3.37,19725.0,,18303.0,229087.0,28.08,20.0,,,1.22,1.22,25480812.0,2133253580.64,,2157.75,1.28,18.11,0.4597,64.6,0.0219,83.72
2023-05-31,251974.0,20535881.0,0.41,1.8,0.34,21.34,0.0,19566357.0,199851.0,240078.0,16287856.5,,,7990.0,0.67,,,,11.97,7990.0,123966.0,,,0.67,7990.0,,,141569.0,16.61,12.65,,,0.78,0.78,25463808.0,2075300352.0,,2117.54,0.78,23.22,0.2558,41.38,0.0098,81.5
2023-06-01,183126.0,15063944.76,0.3,1.2,0.24,15.42,0.0,14623853.76,161724.0,177776.0,13303416.24,,,,,,,,3.92,,46132.0,,,,,,8005.0,62302.0,13.14,5.29,,,0.62,0.62,25748096.0,2118038376.96,,2096.84,0.62,31.92,0.3656,50.18,0.0071,82.26
2023-06-02,173119.0,14832835.92,0.28,1.15,0.23,14.82,0.0,14186808.72,145717.0,165579.0,12485032.56,,,,3.75,,,,4.21,40210.0,52407.0,,,3.75,,,36400.0,52407.0,12.1,4.54,,,0.56,0.56,25763556.0,2207421478.08,,2148.21,0.56,12.11,0.5702,74.22,0.0067,85.68
2023-06-05,161119.0,13459881.26,0.26,1.06,0.21,13.76,0.0,6382706.62,118926.0,76403.0,9935078.04,,,1441.0,0.54,,,,6.55,6281.0,79457.0,,,0.54,1441.0,,51225.0,95457.0,10.12,8.23,,,0.46,0.46,25782428.0,2153864035.12,,2193.09,0.46,24.81,0.2894,45.48,0.0062,83.54
2023-06-06,108613.0,9088735.84,0.18,0.7,0.14,9.14,0.0,6446288.8,74323.0,77035.0,6219348.64,,,1150.0,0.51,,,,3.87,6913.0,45753.0,,,0.51,1150.0,,,6281.0,6.21,0.54,,,0.29,0.29,25833192.0,2161721506.56,,2160.53,0.29,33.0,0.2936,41.09,0.0042,83.68
2023-06-07,110974.0,9363986.12,0.18,0.71,0.15,9.36,0.0,6699434.48,75534.0,79396.0,6373558.92,,,,0.22,,,,0.12,2596.0,1385.0,,,0.22,,,2596.0,235.0,6.34,0.02,,,0.29,0.29,25850394.0,2181256245.72,,2168.52,0.29,31.72,0.2775,40.1,0.0043,84.38
2023-06-08,108378.0,9242475.84,0.17,0.69,0.14,9.19,0.0,6549504.0,74143.0,76800.0,6322915.04,,,1205.0,,,,,0.22,,2596.0,,,,1205.0,,,2596.0,6.24,0.22,,,0.29,0.29,25863356.0,2205626999.68,,2184.12,0.28,32.51,0.2943,41.56,0.0042,85.28
2023-06-09,72033.0,6001789.56,0.12,0.45,0.1,6.21,0.0,3553181.4,36593.0,42645.0,3048928.76,,,,0.05,,,,3.16,55.0,37550.0,,,0.05,,,,34210.0,3.13,2.92,,,0.14,0.14,25903972.0,2158318947.04,,2195.09,0.14,12.92,0.3902,58.48,0.0028,83.32
2023-06-12,82660.0,6943440.0,0.13,0.52,0.11,6.92,0.0,4801104.0,51104.0,57156.0,4292736.0,,,,,,19600.0,,0.67,,7096.0,,,,,1.63,21607.0,5089.0,4.27,0.5,,,0.2,0.2,25670578.0,2156328552.0,,2143.92,0.2,32.11,0.2619,36.14,0.0032,84.0
2023-06-13,138241.0,11772603.56,0.22,0.88,0.18,11.74,0.0,6891147.2,128518.0,80920.0,10944592.88,,,,0.72,,29167.0,,0.69,8597.0,8350.0,,,0.72,,2.49,85764.0,14000.0,10.86,1.16,,,0.5,0.5,25610660.0,2181003805.6,,2157.23,0.5,18.62,0.3102,50.47,0.0054,85.16
2023-06-14,64514.0,5483690.0,0.1,0.41,0.09,5.63,0.0,3774850.0,53105.0,44410.0,4513925.0,,,9097.0,1.26,,,,7.26,13204.0,86010.0,,,1.26,9097.0,,1500.0,49714.0,4.51,4.21,,,0.21,0.21,25652008.0,2180420680.0,,2181.05,0.21,18.56,0.4987,67.12,0.0025,85.0
2023-06-15,58514.0,4938581.6,0.09,0.37,0.08,5.15,0.0,4486450.8,53105.0,53157.0,4482062.0,,,,0.77,,,,,8747.0,,,,0.77,,,,,4.48,,,,0.21,0.21,25655920.0,2165359648.0,,2169.1,0.21,12.44,0.5776,74.22,0.0023,84.4
2023-06-16,39061.0,3302216.94,0.06,0.25,0.05,3.38,0.0,2482263.48,51447.0,29362.0,4349329.38,,,,,,,,0.14,,1658.0,,,,,,,23795.0,4.33,2.13,,,0.2,0.2,25637532.0,2167396955.28,,2163.15,0.2,31.13,0.396,53.46,0.0015,84.54
2023-06-19,63152.0,5212566.08,0.1,0.38,0.08,5.39,0.0,3635969.54,49045.0,44051.0,4048174.3,,,,0.08,,13689.0,,1.49,1000.0,17804.0,,,0.08,,1.13,15402.0,,4.14,,,,0.19,0.19,25698996.0,2121195129.84,,2156.6,0.19,33.05,0.2696,37.07,0.0025,82.54
2023-06-20,61541.0,4887586.22,0.1,0.37,0.08,5.07,0.0,3370584.8,34101.0,42440.0,2708301.42,,,,0.74,,9000.0,,2.04,9000.0,23944.0,,,0.74,,0.78,9000.0,19611.0,2.78,1.74,,,0.13,0.13,25467728.0,2022646957.76,,2079.06,0.13,16.78,0.2234,38.23,0.0024,79.42
2023-06-21,84460.0,6741597.2,0.14,0.49,0.11,6.85,0.0,4842599.58,38791.0,60669.0,3096297.62,,,,1.01,,5647.0,,0.47,12582.0,5647.0,,,1.01,,0.47,10337.0,,3.18,,,,0.15,0.15,25289612.0,2018616829.84,,2005.69,0.16,11.87,0.357,56.46,0.0033,79.82
2023-06-22,95009.0,7608320.72,0.15,0.55,0.13,7.65,0.0,5628903.28,39718.0,70291.0,3180617.44,,,,0.78,,,,0.04,9622.0,133.0,,,0.78,,,1060.0,,3.22,,,,0.16,0.16,25100618.0,2010057489.44,,2005.32,0.16,10.65,0.3896,59.9,0.0038,80.08
2023-06-23,51157.0,4098698.84,0.08,0.3,0.07,4.12,0.0,3717407.76,19759.0,46398.0,1583091.08,,,,,,,,1.64,,19959.0,,,,,,,23893.0,1.59,1.91,,,0.08,0.08,24861908.0,1991936068.96,,1995.4,0.08,20.14,0.1683,24.06,0.0021,80.12
2023-06-26,33510.0,2746479.6,0.05,0.2,0.04,2.7,0.0,2356431.96,19759.0,28751.0,1619447.64,,,,,,,,,,,,,,,,,17647.0,1.6,1.41,,,0.08,0.08,24919200.0,2042377632.0,,2009.02,0.08,28.5,0.2338,31.26,0.0013,81.96
2023-06-27,32450.0,2673880.0,0.05,0.19,0.04,2.67,0.0,2369082.4,18699.0,28751.0,1540797.6,,,,,,,,0.08,,1060.0,,,,,,,,1.53,,,,0.08,0.08,24826528.0,2045705907.2,,2034.67,0.08,29.41,0.2488,32.36,0.0013,82.4
2023-06-28,46464.0,3936430.08,0.07,0.27,0.06,3.86,0.0,3029417.76,25706.0,35758.0,2177812.32,,,,,,7007.0,,,,,,,,,0.59,7007.0,,2.14,,,,0.1,0.1,24629834.0,2086639536.48,,2049.95,0.1,22.16,0.2156,31.34,0.0019,84.72
2023-06-29,44022.0,3724261.2,0.07,0.25,0.06,3.74,0.0,3252870.0,34771.0,38450.0,2941626.6,,,2748.0,0.61,,,,,7192.0,,,,0.61,2748.0,,6317.0,4500.0,2.95,0.37,,,0.14,0.14,24659544.0,2086197422.4,,2090.6,0.14,23.59,0.211,33.31,0.0018,84.6
2023-06-30,61330.0,5292779.0,0.1,0.34,0.08,5.21,0.0,3032754.6,52079.0,35142.0,4494417.7,,,20616.0,,,1192.0,,0.38,,4500.0,,,,20616.0,0.1,1192.0,4500.0,4.41,0.38,,,0.21,0.21,24487388.0,2113261584.4,,2081.88,0.21,24.13,0.227,37.23,0.0025,86.3
2023-07-03,55899.0,4902342.3,0.09,0.3,0.07,4.84,0.0,1776012.7,41648.0,20251.0,3652529.6,,,4960.0,0.44,,,,1.31,5000.0,15391.0,,,0.44,4960.0,,,19891.0,3.61,1.71,,,0.17,0.17,24331860.0,2133904122.0,,2103.25,0.17,19.33,0.2409,41.1,0.0023,87.7
2023-07-04,24450.0,2147688.0,0.04,0.13,0.03,2.17,0.0,1383567.84,14699.0,15751.0,1291160.16,,,,,,,,2.33,,26949.0,,,,,,,4500.0,1.31,0.38,,,0.06,0.06,24398888.0,2143198321.92,,2141.98,0.06,25.94,0.223,26.05,0.001,87.84
2023-07-05,110078.0,9528351.68,0.18,0.58,0.15,9.79,0.0,4160506.4,68013.0,48065.0,5887205.28,,,32314.0,,,32314.0,,,,,,,,32314.0,2.8,21000.0,,6.14,,,,0.28,0.28,24148440.0,2090288966.4,,2114.06,0.29,19.1,0.4038,59.78,0.0045,86.56
2023-07-06,44450.0,3826256.0,0.07,0.24,0.06,3.88,0.0,1786246.08,29699.0,20751.0,2556489.92,,,,0.43,,,,3.51,5000.0,38314.0,,,0.43,,,,32314.0,2.61,2.8,,,0.12,0.12,24122760.0,2076487180.8,,2081.55,0.13,24.19,0.2056,25.48,0.0018,86.08
2023-07-07,44450.0,3920490.0,0.07,0.23,0.06,3.87,0.0,1830238.2,29699.0,20751.0,2619451.8,,,,,,,,,,,,,,,,,,2.59,,,,0.12,0.12,24144996.0,2129588647.2,,2092.95,0.12,24.16,0.2057,25.44,0.0018,88.2
2023-07-10,63141.0,5545042.62,0.1,0.33,0.08,5.53,0.0,3463796.44,40760.0,39442.0,3579543.2,,,,,,18691.0,,0.86,,10000.0,,,,,1.59,21061.0,,3.61,,,,0.17,0.17,24237494.0,2128536723.08,,2130.69,0.17,18.06,0.189,29.47,0.0026,87.82
2023-07-11,184075.0,16548342.5,0.3,0.95,0.25,16.18,0.0,14867302.4,76308.0,165376.0,6860089.2,,,40548.0,11.54,,,,0.44,130934.0,5000.0,,,11.54,40548.0,,,5000.0,6.71,0.44,,,0.31,0.31,24400810.0,2193632819.0,,2155.63,0.31,5.64,0.6757,81.79,0.0075,89.9
2023-07-12,184075.0,16864951.5,0.3,0.95,0.25,16.48,0.0,15151749.12,76308.0,165376.0,6991338.96,,,,,,,,,,,,,,,,,,6.79,,,,0.31,0.31,24444720.0,2239625246.4,,2200.12,0.31,5.51,0.6773,81.9,0.0075,91.62
2023-07-13,242368.0,22351176.96,0.39,1.34,0.32,22.46,0.0,20626755.18,139601.0,223669.0,12874004.22,,,8026.0,6.14,,2800.0,,,60493.0,,,,6.14,8026.0,0.26,55267.0,5000.0,12.69,0.45,,,0.57,0.57,24253836.0,2236688755.92,,2218.21,0.57,4.04,0.7678,87.45,0.0099,92.22
2023-07-14,358622.0,32778050.8,0.58,1.96,0.48,32.56,0.0,24762636.4,194874.0,270926.0,17811483.6,,,1761.0,,,98378.0,,10.19,,112102.0,,,,1761.0,8.82,165614.0,51121.0,17.91,5.07,,,0.79,0.79,24541454.0,2243088895.6,,2253.8,0.79,27.21,0.4867,64.12,0.0145,91.4
2023-07-17,396471.0,35928202.02,0.64,2.19,0.53,36.17,0.0,28923638.5,232723.0,319175.0,21089358.26,,,,4.54,,,,0.92,48249.0,10400.0,,,4.54,,,48249.0,,21.24,,,,0.93,0.93,24741208.0,2242048268.96,,2255.69,0.93,37.08,0.471,57.71,0.0159,90.62
2023-07-18,258771.0,23760353.22,0.42,1.46,0.34,23.43,0.0,22998339.04,164020.0,250472.0,15060316.4,,,487.0,0.0,,,,6.3,294.0,69190.0,,,0.0,487.0,,,68997.0,14.87,6.36,,,0.65,0.65,24934248.0,2289462651.36,,2269.29,0.65,35.02,0.4485,56.97,0.0103,91.82
2023-07-19,216705.0,20071217.1,0.35,1.23,0.29,19.75,0.0,19302563.72,159103.0,208406.0,14736119.86,,,12064.0,,,,,1.52,,16981.0,,,,12064.0,,,42066.0,14.58,3.69,,,0.63,0.63,25026488.0,2317953318.56,,2306.94,0.63,24.42,0.4968,65.98,0.0086,92.62
2023-07-20,120871.0,11279681.72,0.19,0.69,0.16,11.22,0.0,10927025.44,116120.0,117092.0,10836318.4,,,,,,,,3.93,,42983.0,,,,,,,91314.0,10.73,8.12,,,0.46,0.46,25282716.0,2359383057.12,,2352.41,0.45,5.04,0.7576,86.78,0.0048,93.32
2023-07-21,94680.0,8748432.0,0.15,0.55,0.13,8.85,0.0,8399252.4,82820.0,90901.0,7652568.0,,,,,,7109.0,,3.04,,33300.0,,,,,0.66,,33300.0,7.73,3.05,,,0.32,0.32,25433084.0,2350016961.6,,2367.9,0.33,7.62,0.6281,78.47,0.0037,92.4
2023-07-24,76387.0,7117740.66,0.12,0.44,0.1,7.08,0.0,6765613.44,63647.0,72608.0,5930627.46,,,,0.38,,3300.0,,2.44,4111.0,25704.0,,,0.38,,0.31,6531.0,25704.0,5.89,2.44,,,0.25,0.25,25494264.0,2375555519.52,,2365.38,0.25,15.03,0.4347,63.25,0.003,93.18
2023-07-25,61764.0,5763816.48,0.1,0.36,0.08,5.76,0.0,5411160.2,57013.0,57985.0,5320453.16,,,,1.85,,,,2.43,19800.0,26434.0,,,1.85,,,19800.0,34423.0,5.32,3.18,,,0.22,0.22,25488336.0,2378571515.52,,2378.05,0.22,35.11,0.2885,38.33,0.0024,93.32
2023-07-26,42159.0,3942709.68,0.07,0.25,0.06,3.94,0.0,3589297.6,37408.0,38380.0,3498396.16,,,,0.5,,,,2.81,5244.0,30104.0,,,0.5,,,10499.0,24849.0,3.5,2.32,,,0.15,0.15,25532164.0,2387767977.28,,2379.64,0.15,14.77,0.4593,65.11,0.0016,93.52
2023-07-27,73628.0,6907778.96,0.12,0.44,0.1,6.89,0.0,4748793.12,42150.0,50616.0,3954513.0,,,,0.96,,19233.0,,2.45,10242.0,26219.0,,,0.96,,1.8,30961.0,17239.0,3.95,1.62,,,0.16,0.16,25515574.0,2393871152.68,,2396.09,0.16,16.0,0.3371,53.33,0.0029,93.82
2023-07-28,85150.0,8448583.0,0.14,0.5,0.11,7.98,0.0,6165332.36,53672.0,62138.0,5325335.84,,,16327.0,1.53,,,,0.84,16327.0,8980.0,,,1.53,16327.0,,4175.0,4805.0,5.04,0.45,,,0.21,0.21,25466620.0,2526798036.4,,2427.98,0.21,33.25,0.3336,46.07,0.0033,99.22
2023-07-31,60530.0,5929518.8,0.1,0.38,0.08,5.91,0.0,5555409.56,30141.0,56711.0,2952612.36,,,40.0,,,,,2.21,,23571.0,,,,40.0,,,5427.0,3.0,0.35,,,0.12,0.12,25479408.0,2495962807.68,,2521.57,0.12,31.37,0.3295,46.27,0.0024,97.96
2023-08-01,33803.0,3254552.84,0.05,0.21,0.05,3.33,0.0,2886859.52,9819.0,29984.0,945373.32,,,,,,,,2.02,,20322.0,,,,,,,26727.0,0.97,2.66,,,0.04,0.04,25585864.0,2463406985.92,,2496.84,0.04,18.44,0.4151,60.09,0.0013,96.28
2023-08-02,73067.0,7077269.62,0.12,0.48,0.1,7.04,0.0,6707361.28,68316.0,69248.0,6617087.76,,,,,,58497.0,,,,,,,,,5.63,58497.0,19233.0,6.58,1.91,,,0.27,0.27,25664598.0,2485872962.28,,2478.94,0.26,35.05,0.3532,46.82,0.0028,96.86
2023-08-03,69739.0,6728418.72,0.11,0.46,0.09,6.72,0.0,6029035.2,61558.0,62490.0,5939115.84,,,,0.32,,,,0.97,3430.0,10188.0,,,0.32,,,3430.0,10188.0,5.94,0.97,,,0.24,0.24,25676646.0,2477282806.08,,2480.55,0.24,34.28,0.3473,46.63,0.0027,96.48
2023-08-04,68184.0,6592029.12,0.11,0.45,0.09,6.58,0.0,5891195.8,56120.0,60935.0,5425681.6,,,,,,3883.0,,0.53,,5438.0,,,,,0.37,,5438.0,5.39,0.53,,,0.22,0.22,25678284.0,2482576497.12,,2472.14,0.22,26.85,0.3178,47.91,0.0027,96.68
2023-08-07,81525.0,7904664.0,0.13,0.54,0.11,7.87,0.0,7332115.2,38293.0,75620.0,3712889.28,,,,2.72,,,,3.83,28386.0,39967.0,,,2.72,,,22140.0,13701.0,3.71,1.31,,,0.15,0.15,25653652.0,2487378097.92,,2482.94,0.15,36.64,0.2946,38.27,0.0032,96.96
2023-08-08,31502.0,3033012.56,0.05,0.21,0.04,3.05,0.0,2655691.24,20505.0,27583.0,1974221.4,,,100.0,,,3300.0,,2.05,,21188.0,,,,100.0,0.32,3300.0,51337.0,1.99,4.95,,,0.08,0.08,25671764.0,2471677437.92,,2487.14,0.08,20.2,0.1637,25.63,0.0012,96.28
2023-08-09,42228.0,4069934.64,0.07,0.29,0.06,4.07,0.0,3692221.42,30531.0,38309.0,2942577.78,,,,1.07,,,,0.1,11068.0,1042.0,,,1.07,,,11068.0,342.0,2.94,0.03,,,0.12,0.12,25604472.0,2467759011.36,,2463.55,0.12,14.74,0.2669,46.33,0.0016,96.38
2023-08-10,53568.0,5217523.2,0.09,0.39,0.07,5.16,0.0,4630493.4,36660.0,47541.0,3570684.0,,,60.0,1.04,,,,0.1,10932.0,1000.0,,,1.04,60.0,,7069.0,1700.0,3.56,0.16,,,0.14,0.14,25594290.0,2492883846.0,,2474.17,0.14,11.54,0.3621,57.23,0.0021,97.4
2023-08-11,72442.0,7037015.88,0.12,0.55,0.1,7.06,0.0,6744721.62,57384.0,69433.0,5574281.76,,,21892.0,2.17,,,,0.11,21892.0,1168.0,,,2.17,21892.0,,,,5.61,,,,0.22,0.22,25591368.0,2485945487.52,,2497.09,0.22,8.51,0.548,72.92,0.0028,97.14
2023-08-14,47243.0,4595799.04,0.08,0.38,0.06,4.61,0.0,4320593.92,40662.0,44414.0,3955599.36,,,1600.0,,,5599.0,,2.19,,22322.0,,,,1600.0,0.55,4000.0,30618.0,3.96,2.98,,,0.16,0.16,25596834.0,2490060011.52,,2493.85,0.16,13.15,0.3348,53.49,0.0018,97.28
2023-08-15,55307.0,5369203.56,0.09,0.46,0.07,5.39,0.0,5128445.16,44741.0,52827.0,4343456.28,,,,1.09,,,,,11213.0,,,,1.09,,,4079.0,2800.0,4.36,0.27,,,0.17,0.17,25580280.0,2483333582.4,,2486.9,0.17,18.06,0.3953,58.65,0.0022,97.08
2023-08-16,86025.0,8330661.0,0.14,0.72,0.11,8.38,0.0,7674085.8,77012.0,79245.0,7457842.08,,,1000.0,2.41,,3300.0,,0.19,24717.0,1966.0,,,2.41,1000.0,0.32,33237.0,1599.0,7.52,0.16,,,0.3,0.3,25350724.0,2454964112.16,,2464.95,0.3,9.6,0.4509,65.38,0.0034,96.84
2023-08-17,93068.0,8966171.12,0.15,0.78,0.12,9.05,0.0,8312985.92,77839.0,86288.0,7499009.26,,,11732.0,0.68,,,,1.11,7043.0,11367.0,,,0.68,11732.0,,462.0,,7.56,,,,0.31,0.31,25345660.0,2441800884.4,,2453.6,0.31,11.08,0.4582,65.87,0.0037,96.34
2023-08-18,98765.0,9404403.3,0.16,0.86,0.13,9.54,0.0,8758811.7,83536.0,91985.0,7954297.92,,,5697.0,0.51,,,,,5697.0,,,,0.51,5697.0,,,,8.06,,,,0.33,0.33,25333926.0,2412296433.72,,2433.32,0.33,11.69,0.4685,66.65,0.0039,95.22
2023-08-21,124673.0,11819000.4,0.2,1.13,0.17,11.98,0.0,11489096.4,112744.0,121193.0,10688131.2,,,14579.0,2.77,,,,,29208.0,,,,2.77,14579.0,,14629.0,,10.72,,,,0.44,0.44,25321144.0,2400444451.2,,2405.83,0.44,20.93,0.4669,64.7,0.0049,94.8
2023-08-22,136730.0,13013961.4,0.22,1.25,0.18,13.09,0.0,12682735.0,120528.0,133250.0,11471855.04,,,4776.0,1.11,,,,,12057.0,,,,1.11,4776.0,,3008.0,,11.47,,,,0.47,0.47,25317740.0,2409742493.2,,2406.9,0.47,22.62,0.4081,59.1,0.0054,95.18
